EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,Clear Path Fouls,NonShootingFoulsDrawn,3SecondViolations,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,NonHeaveArc3FGA,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Technical Free Throw Trips,BlockedArc3,DefensiveGoaltends,Arc3PctBlocked,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,75952.0,1266,-2,2259,2253,554,529,296,4512,114,183,39.0,64,27,42,41,104,8,18,163,305,65,391,2262,43,79,22.0,108,38,66,32,108,238,88,68.0,22,7,2.0,9,1.0,1.0,6,,1.0,20,9.0,99,5.0,51,159,36.0,246,113,359,11.0,26,18,8.0,18,,9.0,26,9,2.0,6.0,44,13.0,11.0,108,166,20.0,9.0,102,6.0,42,106,71.0,3.0,32.0,108,59.0,3.0,5.0,108,554,7.0,0.7300613496932515,0.9224806201550387,0.5344262295081967,0.5443037974683544,0.5757575757575758,0.5326797385620915,0.5375,0.5671641791044776,0.5522598870056498,0.574468085106383,0.5934065934065934,0.07213114754098361,0.09836065573770492,0.038461538461538464,,15.237366003062787,0.4090909090909091,0.5,0.07246376811594203,0.182548794489093,0.10867178924259056,0.2073170731707317,0.047619047619047616,0.18800358102059087,0.09818181818181818,0.14093959731543623,0.12056737588652482,0.06948640483383686,0.03333333333333333,0.07246376811594203,0.16236162361623616,0.19029850746268656,0.1927710843373494,0.22093023255813954,0.17567567567567569,0.09166666666666666,0.5462962962962963,0.5980392156862745,0.6229508196721312,0.6909090909090909,0.6929824561403509,0.33986928104575165,0.3942307692307692,0.41,0.8292682926829268,0.058823529411764705,0.4444444444444444,0.4444444444444444,0.75,0.8,0.609375,0.6268656716417911,0.6428571428571429,0.6013071895424836,0.501029411764706,0.531154794520548,0.49651492537313435,0.12280701754385964,0.12316715542521994,0.27621483375959077,0.27621483375959077,4.163934426229507,0.24524125719344844,1.0,1.0,1.0,1.0,,,12.0,1.0,0.0032679738562091504,0.0032679738562091504,0.014925373134328358,30.3,,,1.0,,0.20512820512820512,,,,,,,,1.0,,,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,0.0125,,,,,,,1.0,25.0,,True,,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,16842.0,281,53,539,516,194,200,71,1055,5,7,1.0,1,2,2,3,7,3,21,11,35,7,128,488,1,6,,11,4,16,5,43,18,4,2.0,5,11,1.0,12,,1.0,5,4.0,2.0,25,2.0,8,3.0,5,16,1.0,22,13,35,1.0,7,1,6.0,9,1.0,7.0,4,2,,,13,,5.0,20,39,1.0,2.0,10,1.0,3,2,1.0,,1.0,2,1.0,,1.0,43,194,8.0,0.8181818181818182,0.9,0.3142857142857143,0.16666666666666666,0.25,0.521551724137931,0.39285714285714285,0.40425531914893614,0.5333333333333333,0.39285714285714285,0.43,0.14285714285714285,0.14285714285714285,,0.19047619047619047,21.521035598705502,0.6923076923076923,0.043478260869565216,0.15,0.08333333333333333,0.0427807486631016,0.09259259259259259,0.025974025974025976,0.08536585365853659,0.03787878787878788,0.04225352112676056,0.017543859649122806,0.06779661016949153,0.0392156862745098,,0.03571428571428571,0.12727272727272726,0.08641975308641975,0.12195121951219512,,0.015873015873015872,0.5,0.0603448275862069,0.7142857142857143,0.8333333333333334,0.8,0.0603448275862069,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1810344827586207,0.14285714285714285,0.17647058823529413,1.0,0.07142857142857142,1.0,0.0425531914893617,1.0,0.7586206896551724,0.47978608695652164,0.46832083333333335,0.4431641304347826,0.025423728813559324,0.08108108108108109,0.0859375,0.3359375,13.157142857142855,0.35992578849721707,53.0,24.0,81.0,31.0,1.0,,2.0,,0.6982758620689655,0.45689655172413796,0.5106382978723404,25.706172839506177,28.0,7.0,52.0,0.2413793103448276,,0.14893617021276595,10.0,2.0,3.0,4.0,23.0,1.0,5.0,6.0,33.0,3.0,8.0,10.0,99.0,,23.0,3.0,1.0,,,1.0,0.4074074074074074,0.375,0.3225806451612903,0.4125,0.037037037037037035,0.07142857142857142,0.35714285714285715,0.38461538461538464,1.0,0.4339622641509434,0.4423076923076923,1.0,0.21428571428571427,0.6666666666666666,1.0,0.35714285714285715,0.2,1.0,0.5714285714285714,0.25,0.4423076923076923,1.0,,,0.018867924528301886,True,,
299,1610612755,Glenn Robinson,Glenn Robinson,299,PHI,28976.0,483,-34,897,884,270,228,121,1781,15,24,4.0,7,3,5,30,71,31,75,76,170,47,232,898,10,23,3.0,23,19,44,12,65,74,78,10.0,11,10,5.0,15,4.0,1.0,4,3.0,3.0,35,5.0,13,,11,32,3.0,46,18,64,4.0,13,7,6.0,25,6.0,11.0,21,14,2.0,3.0,46,4.0,11.0,12,27,,4.0,53,5.0,22,3,1.0,1.0,1.0,4,4.0,,,65,270,1.0,0.4868421052631579,0.5211267605633803,0.4470588235294118,0.43478260869565216,0.4318181818181818,0.4468599033816425,0.3448275862068966,0.4140625,0.4933920704845815,0.3709677419354839,0.4632352941176471,0.06470588235294118,0.16666666666666666,0.09859154929577464,,26.325940212150435,0.5434782608695652,0.10344827586206896,,0.10062893081761007,0.03611111111111111,0.10784313725490197,0.0625,0.10238095238095238,0.04090909090909091,0.028846153846153848,0.02459016393442623,0.05223880597014925,0.03076923076923077,0.2,0.07865168539325842,0.13186813186813187,0.09420289855072464,0.12345679012345678,0.047619047619047616,0.037037037037037035,1.0,0.11594202898550725,0.625,0.75,0.6666666666666666,0.34299516908212563,0.4225352112676056,0.46875,0.3333333333333333,0.36231884057971014,0.41333333333333333,0.41333333333333333,0.5483870967741935,0.2413793103448276,0.5714285714285714,0.078125,0.6,0.2946859903381642,0.4336526570048309,0.4414476190476191,0.43061406249999995,0.09821428571428571,0.11764705882352941,0.09913793103448276,0.2801724137931034,12.078823529411766,0.3010033444816054,29.0,16.0,37.0,20.0,,,3.0,,0.178743961352657,0.14009661835748793,0.25,25.032432432432437,8.0,4.0,29.0,0.03864734299516908,,0.0625,5.0,,,3.0,6.0,,6.0,2.0,11.0,,6.0,5.0,33.0,,6.0,,5.0,1.0,,1.0,0.2972972972972973,,0.25,0.2972972972972973,,,0.625,0.625,1.0,0.20689655172413793,0.20689655172413793,1.0,,,,0.20689655172413793,,,0.75,0.125,0.20689655172413793,8.0,1.0,,,True,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,20145.0,336,-18,618,608,185,149,77,1226,15,27,5.0,8,3,3,14,37,10,28,39,92,24,114,617,10,19,6.0,29,8,17,4,26,46,32,6.0,16,16,1.0,17,1.0,,6,6.0,4.0,35,5.0,11,2.0,7,44,2.0,53,18,71,,11,6,5.0,14,2.0,10.0,7,4,,1.0,21,1.0,7.0,12,27,,2.0,29,3.0,14,9,6.0,2.0,1.0,9,5.0,,1.0,26,185,1.0,0.5897435897435898,0.6388888888888888,0.42391304347826086,0.5263157894736842,0.47058823529411764,0.4090909090909091,0.575,0.44,0.4634146341463415,0.6304347826086957,0.4642857142857143,0.17391304347826086,0.25925925925925924,0.16216216216216217,0.10714285714285714,20.281690140845072,0.6666666666666666,0.2857142857142857,0.1111111111111111,0.19909502262443438,0.04700854700854701,0.15217391304347827,0.09090909090909091,0.19101123595505617,0.05536332179930796,0.02702702702702703,0.04225352112676056,0.06741573033707865,0.075,0.13333333333333333,0.296875,0.18461538461538463,0.14130434782608695,0.15384615384615385,0.14285714285714285,,0.5555555555555556,0.24545454545454545,0.5555555555555556,0.75,0.5333333333333333,0.33636363636363636,0.3783783783783784,0.45161290322580644,0.5,0.2545454545454545,0.35714285714285715,0.4,0.8,0.4,0.625,0.12,1.0,0.4090909090909091,0.44372772727272736,0.44453,0.439454,0.11570247933884298,0.13592233009708737,0.2543859649122807,0.22807017543859648,9.21195652173913,0.2993527508090615,15.0,6.0,18.0,8.0,,,2.0,1.0,0.16363636363636364,0.13636363636363635,0.24,25.799999999999997,3.0,2.0,15.0,0.02727272727272727,,0.08,1.0,1.0,1.0,1.0,3.0,,,1.0,4.0,1.0,1.0,2.0,12.0,,3.0,,1.0,,,1.0,0.2222222222222222,1.0,0.25,0.2222222222222222,,,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,0.05,1.0,1.0,,,,0.5,0.16666666666666666,0.2,,,,,True,,
1043,1610612755,Amal McCaskill,Amal McCaskill,1043,PHI,17781.0,296,-74,545,557,174,184,75,1102,12,17,5.0,5,2,4,3,10,2,17,17,44,13,47,592,5,7,4.0,14,3,10,7,13,18,16,10.0,1,5,4.0,9,3.0,1.0,4,1.0,,22,4.0,16,1.0,9,24,7.0,40,21,61,2.0,9,7,2.0,5,2.0,3.0,6,2,,1.0,11,3.0,1.0,21,35,2.0,,18,,7,9,3.0,2.0,4.0,9,4.0,1.0,1.0,13,174,5.0,0.5294117647058824,0.75,0.38636363636363635,0.7142857142857143,0.3,0.37777777777777777,0.7142857142857143,0.2727272727272727,0.4351851851851852,0.7,0.40625,0.022727272727272728,0.058823529411764705,,,10.333863275039745,0.45454545454545453,0.25,0.05,0.12903225806451613,0.07174887892376682,0.1232876712328767,0.11428571428571428,0.1274131274131274,0.07751937984496124,0.05555555555555555,0.09836065573770492,0.06481481481481481,0.14814814814814814,,0.1346153846153846,0.1111111111111111,0.1375,0.09259259259259259,0.21052631578947367,0.07692307692307693,0.4444444444444444,0.37777777777777777,0.7058823529411765,0.75,0.5,0.2222222222222222,0.3,0.3,0.3333333333333333,0.37777777777777777,0.11764705882352941,0.11764705882352941,1.0,0.7142857142857143,1.0,0.36363636363636365,0.5,0.4,0.43485681818181815,0.4752714285714285,0.4535699999999999,0.1346153846153846,0.13725490196078433,0.2978723404255319,0.2765957446808511,8.672727272727274,0.3192660550458716,1.0,1.0,1.0,1.0,,,2.0,,0.022222222222222223,0.022222222222222223,0.09090909090909091,36.7,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,11296.0,188,-36,333,338,90,30,49,671,20,28,9.0,14,7,12,4,12,4,13,28,53,25,81,369,10,19,12.0,32,9,15,11,29,38,18,12.0,4,5,1.0,6,1.0,,4,,1.0,13,,19,,3,16,3.0,22,19,41,3.0,2,2,,4,1.0,2.0,5,2,,1.0,9,1.0,2.0,5,13,1.0,1.0,32,2.0,13,3,1.0,,2.0,3,2.0,,1.0,29,90,,0.6785714285714286,0.8636363636363636,0.5283018867924528,0.5263157894736842,0.6,0.5283018867924528,0.5263157894736842,0.6,0.5955882352941176,0.5925925925925926,0.6590909090909091,0.07547169811320754,0.10714285714285714,,0.07692307692307693,19.743589743589745,0.4444444444444444,0.2727272727272727,,0.14814814814814814,0.1292517006802721,0.08333333333333333,,0.13194444444444445,0.11585365853658537,0.1875,0.09302325581395349,0.10714285714285714,,,0.18181818181818182,0.1702127659574468,0.10256410256410256,0.03333333333333333,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.5283018867924528,0.7142857142857143,0.8,0.6,0.22641509433962265,0.3333333333333333,0.3333333333333333,0.75,0.24528301886792453,0.3076923076923077,0.3333333333333333,1.0,0.7368421052631579,0.6428571428571429,0.8,0.5833333333333334,0.5283018867924528,0.46859999999999996,0.5111388888888888,0.5156533333333334,0.203125,0.203125,0.3950617283950617,0.35802469135802467,6.837735849056604,0.2702702702702703,,,,,,,4.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,32843.0,547,-43,1015,1022,297,287,149,2037,19,40,3.0,7,4,9,7,32,17,36,43,108,16,138,1013,8,14,,22,10,29,8,34,56,30,2.0,8,28,9.0,37,7.0,2.0,14,3.0,11.0,83,2.0,19,1.0,10,45,4.0,59,22,81,3.0,18,12,6.0,15,2.0,13.0,13,2,,2.0,28,,11.0,33,63,1.0,3.0,21,1.0,9,3,3.0,,,3,2.0,,,34,297,6.0,0.6511627906976745,0.6666666666666666,0.39814814814814814,0.5714285714285714,0.3448275862068966,0.4206896551724138,0.6470588235294118,0.3611111111111111,0.44516129032258067,0.6470588235294118,0.4146341463414634,0.07407407407407407,0.125,0.09375,,15.521628498727736,0.5357142857142857,0.08888888888888889,0.03225806451612903,0.12605042016806722,0.0472636815920398,0.08264462809917356,0.02127659574468085,0.11506276150627615,0.04233870967741935,0.0743801652892562,0.045871559633027525,0.029069767441860465,,0.06896551724137931,0.0990990990990991,0.12371134020618557,0.1476510067114094,0.09375,0.04,0.0375,0.6666666666666666,0.27586206896551724,0.475,0.5428571428571428,0.7368421052631579,0.2206896551724138,0.21875,0.2413793103448276,0.5714285714285714,0.2482758620689655,0.4722222222222222,0.4722222222222222,0.5882352941176471,0.4117647058823529,0.42857142857142855,0.25,0.4444444444444444,0.5310344827586206,0.4712579310344829,0.48911538461538456,0.4583250000000001,0.058823529411764705,0.07758620689655173,0.15942028985507245,0.2463768115942029,8.682407407407409,0.29261083743842364,17.0,3.0,37.0,7.0,,,2.0,1.0,0.25517241379310346,0.11724137931034483,0.08333333333333333,24.14054054054054,20.0,4.0,17.0,0.13793103448275862,0.3333333333333333,0.1111111111111111,6.0,2.0,3.0,2.0,6.0,,,,12.0,2.0,3.0,2.0,36.0,,6.0,,2.0,,,1.0,0.32432432432432434,0.6666666666666666,0.2857142857142857,0.32432432432432434,,,0.3,0.3,1.0,0.35294117647058826,0.35294117647058826,1.0,0.17647058823529413,0.6666666666666666,1.0,,,,0.5,,0.35294117647058826,,,,,False,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,87273.0,1455,-60,2700,2713,725,583,347,5413,70,122,4.0,8,21,39,31,90,41,112,142,324,139,426,2815,10,20,4.0,24,32,87,59,126,140,144,4.0,27,239,58.0,297,40.0,18.0,88,40.0,111.0,652,9.0,26,,33,78,4.0,115,35,150,8.0,42,15,27.0,52,19.0,41.0,40,11,1.0,5.0,92,4.0,22.0,47,119,1.0,12.0,166,13.0,66,4,2.0,,2.0,4,2.0,,1.0,126,725,16.0,0.49295774647887325,0.5,0.4382716049382716,0.5,0.367816091954023,0.4322289156626506,0.47619047619047616,0.3641304347826087,0.519753086419753,0.5217391304347826,0.5,0.08333333333333333,0.1557377049180328,0.044444444444444446,0.03571428571428571,16.02192134107028,0.5652173913043478,0.041237113402061855,,0.0783132530120482,0.02551521099116781,0.10714285714285714,0.0430622009569378,0.08512269938650306,0.028501628664495113,0.02356902356902357,0.03067484662576687,0.022727272727272728,0.04054054054054054,0.04918032786885246,0.09615384615384616,0.06884057971014493,0.07107843137254902,0.10121457489878542,0.13114754098360656,0.05333333333333334,0.5,0.3674698795180723,0.5737704918032787,0.6796116504854369,0.37142857142857144,0.2710843373493976,0.34444444444444444,0.36046511627906974,0.3870967741935484,0.3373493975903614,0.36607142857142855,0.37962962962962965,0.7804878048780488,0.38095238095238093,0.5,0.42391304347826086,0.5384615384615384,0.39156626506024095,0.46653232628398783,0.475271052631579,0.4785681318681319,0.17142857142857143,0.17506631299734748,0.056338028169014086,0.29577464788732394,8.813888888888888,0.26851851851851855,7.0,5.0,8.0,5.0,1.0,,20.0,,0.024096385542168676,0.02108433734939759,0.05434782608695652,28.525,1.0,,6.0,0.0030120481927710845,0.5,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,1.0,,,1.0,0.125,,0.2,0.14285714285714285,,,,,,0.14285714285714285,0.14285714285714285,1.0,,,,0.047619047619047616,,,,0.2,0.16666666666666666,7.0,,,,False,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,66629.0,1110,-113,2087,2106,515,458,263,4193,79,152,3.0,12,22,47,33,93,74,215,186,460,172,646,2196,9,35,7.0,52,37,110,77,169,126,246,8.0,35,155,21.0,176,11.0,10.0,76,33.0,46.0,373,1.0,19,2.0,21,55,4.0,80,22,102,7.0,60,35,25.0,73,16.0,50.0,45,23,3.0,3.0,118,8.0,28.0,13,47,,13.0,231,18.0,94,1,1.0,,,2,,,1.0,169,515,8.0,0.3387096774193548,0.34615384615384615,0.4043478260869565,0.2571428571428571,0.33636363636363636,0.42095914742451157,0.4017857142857143,0.34074074074074073,0.48200899550224885,0.43333333333333335,0.45675675675675675,0.07608695652173914,0.1118421052631579,0.12903225806451613,0.027906976744186046,32.74926992073425,0.6186440677966102,0.04878048780487805,0.02857142857142857,0.06944444444444445,0.02283653846153846,0.08677685950413223,0.006578947368421052,0.0735009671179884,0.02032520325203252,0.029661016949152543,0.00784313725490196,0.02932551319648094,0.008849557522123894,,0.029411764705882353,0.0759493670886076,0.0946372239747634,0.06914893617021277,0.14814814814814814,0.023026315789473683,,0.2699822380106572,0.5197368421052632,0.5851851851851851,0.26582278481012656,0.16518650088809947,0.3548387096774194,0.4074074074074074,0.21212121212121213,0.38188277087033745,0.34418604651162793,0.35406698564593303,0.47297297297297297,0.21428571428571427,0.25,0.34814814814814815,0.46808510638297873,0.45293072824156305,0.48118469750889686,0.491308,0.48843074074074067,0.1484375,0.17537313432835822,0.0804953560371517,0.26160990712074306,10.42673913043478,0.24676569238140872,95.0,25.0,103.0,25.0,1.0,1.0,27.0,1.0,0.18294849023090587,0.16873889875666073,0.18518518518518517,25.656310679611654,8.0,,94.0,0.014209591474245116,,,2.0,1.0,1.0,,32.0,8.0,20.0,6.0,34.0,9.0,21.0,6.0,66.0,36.0,32.0,,5.0,1.0,,0.6470588235294118,0.3300970873786408,0.42857142857142855,0.24,0.3333333333333333,,,0.25,0.25,1.0,0.3368421052631579,0.3368421052631579,0.625,0.017857142857142856,1.0,1.0,0.35714285714285715,0.4,0.875,,0.24,0.3404255319148936,3.0,1.0,,,False,1.0,0.009615384615384616
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,78069.0,1301,-100,2399,2404,620,502,328,4803,113,187,31.0,52,28,47,35,95,35,75,183,357,119,485,2486,37,63,30.0,104,38,80,46,122,254,112,48.0,27,39,17.0,56,13.0,4.0,21,9.0,9.0,129,15.0,101,4.0,46,167,31.0,244,120,364,15.0,43,28,15.0,35,5.0,21.0,49,14,1.0,12.0,84,12.0,16.0,44,103,13.0,16.0,148,9.0,64,19,11.0,2.0,6.0,20,10.0,2.0,1.0,122,620,11.0,0.6939890710382514,0.7987421383647799,0.5126050420168067,0.5873015873015873,0.475,0.5126050420168067,0.5873015873015873,0.475,0.5679156908665105,0.6419753086419753,0.5596330275229358,0.07563025210084033,0.0855614973262032,0.09473684210526316,0.02666666666666667,18.332135154565062,0.4166666666666667,0.32978723404255317,0.0547945205479452,0.1847345132743363,0.10520833333333333,0.17557251908396945,0.08287292817679558,0.18267581475128644,0.1016652059596845,0.14338235294117646,0.08196721311475409,0.09660574412532637,0.096,0.05357142857142857,0.1510791366906475,0.204,0.19680851063829788,0.18269230769230768,0.14814814814814814,0.10273972602739725,0.5,0.5238095238095238,0.6042780748663101,0.6608187134502924,0.6371681415929203,0.2661064425770308,0.3684210526315789,0.4069767441860465,0.6571428571428571,0.21008403361344538,0.4666666666666667,0.4794520547945205,0.9142857142857143,0.8253968253968254,0.5961538461538461,0.5875,0.5957446808510638,0.5238095238095238,0.4805529411764705,0.5419105263157894,0.4885412499999998,0.1553398058252427,0.1553398058252427,0.21443298969072164,0.2515463917525773,6.054621848739496,0.25844101709045436,,,,,,,15.0,5.0,,,,,,,,,0.1935483870967742,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,43628.0,727,-8,1350,1349,450,429,180,2699,27,46,,4,5,7,5,22,21,63,53,131,23,192,1325,1,8,2.0,10,13,31,11,67,62,44,,8,49,11.0,60,6.0,5.0,20,9.0,20.0,131,4.0,14,,14,57,3.0,74,18,92,3.0,28,16,12.0,21,3.0,15.0,15,6,,3.0,36,3.0,12.0,24,54,3.0,1.0,27,3.0,8,7,2.0,2.0,3.0,7,6.0,,,67,450,8.0,0.5849056603773585,0.5849056603773585,0.40458015267175573,0.125,0.41935483870967744,0.45187165775401067,0.3333333333333333,0.5384615384615384,0.4823232323232323,0.38461538461538464,0.5775862068965517,0.061068702290076333,0.15217391304347827,0.045454545454545456,,15.067611075338055,0.5833333333333334,0.06,,0.11974789915966387,0.026415094339622643,0.08,0.036036036036036036,0.10906298003072197,0.028081123244929798,0.029585798816568046,0.007042253521126761,0.0365296803652968,0.05714285714285714,,0.11538461538461539,0.12598425196850394,0.11917098445595854,0.0916030534351145,0.045454545454545456,0.02912621359223301,0.8571428571428571,0.24598930481283424,0.5869565217391305,0.6923076923076923,0.6666666666666666,0.11764705882352941,0.22727272727272727,0.23809523809523808,0.8,0.33689839572192515,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,,0.1346153846153846,0.7142857142857143,0.5454545454545454,0.4842102150537633,0.49221363636363635,0.46554901960784323,0.041666666666666664,0.058823529411764705,0.052083333333333336,0.3489583333333333,10.335877862595417,0.3333333333333333,28.0,10.0,56.0,21.0,1.0,,6.0,,0.2994652406417112,0.1497326203208556,0.19230769230769232,24.79642857142857,28.0,11.0,27.0,0.1497326203208556,,0.21153846153846154,11.0,1.0,2.0,5.0,10.0,1.0,2.0,5.0,21.0,2.0,4.0,10.0,60.0,3.0,10.0,,4.0,,,0.9523809523809523,0.375,0.5,0.47619047619047616,0.38181818181818183,,,0.39285714285714285,0.39285714285714285,1.0,0.35714285714285715,0.35714285714285715,0.9,0.16666666666666666,0.5,1.0,0.16666666666666666,0.5,,0.45454545454545453,0.5,0.37037037037037035,1.0,,,,False,,
