EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,HeaveMakes
779,1610612746,Glen Rice,Glen Rice,779,LAC,6129.0,102,1,196,190,100,61,36,386,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,11.0,2.0,2.0,14.0,1.0,,7.0,7.0,20.0,2.0,16.0,7.0,27.0,191,3.0,3.0,2.0,2.0,8.0,4.0,11.0,,7.0,4.0,12.0,6.0,8.0,6.0,4.0,14.0,2.0,2.0,8.0,3.0,11.0,3.0,7.0,1.0,25.0,,4.0,,2.0,12.0,1.0,15,4.0,19,,2.0,2.0,,5.0,,3.0,1.0,,2.0,,6.0,,1.0,5.0,6.0,,7.0,,1.0,2.0,,,,,,,12.0,100,,0.42857142857142855,0.6,1.0,0.125,,0.125,0.35,1.0,0.36363636363636365,0.2777777777777778,0.6,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.3,0.4444444444444444,0.1,,18.75,0.8333333333333334,0.09090909090909091,,0.17647058823529413,0.05194805194805195,0.09090909090909091,,0.15555555555555556,0.0392156862745098,0.15,,0.03225806451612903,,,0.15,0.09523809523809523,0.25925925925925924,0.125,,,,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.2,,0.3055555555555556,0.36363636363636365,0.4,0.5,0.05555555555555555,0.3888888888888889,0.14285714285714285,0.14285714285714285,1.0,0.2,1.0,,0.2,0.05555555555555555,1.0,0.3888888888888889,,0.5277777777777778,0.14285714285714285,0.4755069444444444,0.4313700000000001,0.45383055555555557,0.02702702702702703,0.047619047619047616,0.2962962962962963,0.4444444444444444,13.440000000000001,24.987499999999997,0.5102040816326531,,,,1.0,,,,,0.16666666666666666,0.09090909090909091,,,1.0,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,True,
988,1610612746,Randy Livingston,Randy Livingston,988,LAC,1970.0,33,-15,61,60,10,11,7,121,,1.0,,,,,1.0,2.0,1.0,3.0,,,3.0,,,,2.0,6.0,,3.0,,4.0,63,,,,,,,,,,,,2.0,2.0,,,3.0,,2.0,2.0,,2.0,,,,4.0,,2.0,,,3.0,,3,2.0,5,,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,,3.0,1.0,,,5.0,,2.0,,1.0,,,,,,,,,10,2.0,0.5,0.5,,,,,0.3333333333333333,,,0.2222222222222222,,,0.2,,,0.3333333333333333,0.3333333333333333,1.0,18.30985915492958,0.6666666666666666,,,0.1,0.058823529411764705,,,0.08823529411764706,0.05405405405405406,0.1,0.2,,,,,0.125,0.125,,,,,0.1111111111111111,,,,0.2222222222222222,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,0.4444444444444444,,0.44637222222222217,,,0.1,0.14285714285714285,,,11.549999999999999,25.96666666666667,0.16393442622950818,,2.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,40200.0,670,17,1278,1272,449,373,207,2550,82.0,122.0,29.0,44.0,27.0,38.0,24.0,73.0,5.0,16.0,,,,,,,111.0,211.0,,,55.0,277.0,1346,35.0,56.0,,21.0,91.0,37.0,67.0,,,29.0,103.0,144.0,78.0,,48.0,,,13.0,21.0,3.0,24.0,3.0,15.0,5.0,51.0,8.0,47.0,2.0,13.0,76.0,13.0,102,57.0,159,11.0,14.0,10.0,4.0,19.0,7.0,12.0,19.0,2.0,7.0,2.0,38.0,2.0,11.0,58.0,97.0,6.0,80.0,10.0,35.0,10.0,6.0,4.0,6.0,5.0,3.0,2.0,103.0,449,9.0,0.6486486486486487,0.8275862068965517,,,,,0.5260663507109005,0.625,0.5522388059701493,0.5260663507109005,0.625,0.5522388059701493,0.5630081300813008,0.6691176470588235,0.5919540229885057,,0.061611374407582936,0.04918032786885246,18.69651086240948,0.5,0.2826086956521739,0.04878048780487805,0.16204690831556504,0.09233791748526522,0.10655737704918032,0.07476635514018691,0.1505922165820643,0.08928571428571429,0.11180124223602485,0.09554140127388536,0.07329842931937172,0.05434782608695652,0.2,0.18548387096774194,0.2,0.12380952380952381,0.11363636363636363,0.08823529411764706,0.12643678160919541,0.8333333333333334,0.5781990521327014,0.6721311475409836,0.7068965517241379,0.6585365853658537,0.3459715639810427,0.3287671232876712,0.3582089552238806,0.5833333333333334,0.07582938388625593,0.3125,0.3333333333333333,0.8,,,,,,0.7857142857142857,0.6590909090909091,0.13793103448275862,,0.5671641791044776,0.7105263157894737,,,0.5781990521327014,,0.4915654028436018,0.5078579999999999,0.49484179104477616,0.1483050847457627,0.1483050847457627,0.3285198555956679,0.37184115523465705,4.22132701421801,,0.3513302034428795,,1.0,,7.0,,2.0,,1.0,0.0821917808219178,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,6869.0,114,-20,218,216,107,87,38,434,7.0,11.0,4.0,7.0,2.0,2.0,6.0,16.0,3.0,7.0,,,,,,,16.0,34.0,,,7.0,39.0,247,5.0,8.0,,5.0,15.0,6.0,14.0,,,5.0,17.0,16.0,16.0,,6.0,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,10.0,,2.0,6.0,,8,12.0,20,1.0,2.0,2.0,,1.0,,1.0,3.0,,,2.0,4.0,,3.0,9.0,19.0,1.0,10.0,,4.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,17.0,107,2.0,0.5,0.6153846153846154,,,,,0.47058823529411764,0.625,0.42857142857142855,0.47058823529411764,0.625,0.42857142857142855,0.5,0.6818181818181818,0.5,,0.058823529411764705,0.18181818181818182,16.475095785440615,0.25,,,0.08,0.09900990099009901,0.125,0.14285714285714285,0.08791208791208792,0.10434782608695652,0.11764705882352941,0.13793103448275862,0.05263157894736842,0.14285714285714285,,0.13333333333333333,0.08333333333333333,0.05555555555555555,0.16666666666666666,,0.0625,0.5,0.3235294117647059,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.47058823529411764,0.375,0.375,0.3333333333333333,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,0.875,0.5714285714285714,0.25,,0.14285714285714285,1.0,,,0.3235294117647059,,0.43686470588235293,0.5399857142857143,0.40325714285714287,0.10526315789473684,0.10526315789473684,0.38461538461538464,0.4358974358974359,7.005882352941178,,0.4908256880733945,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,77900.0,1298,-151,2437,2446,579,436,331,4883,85.0,160.0,30.0,50.0,8.0,29.0,30.0,90.0,8.0,25.0,,,,,,,123.0,275.0,,,61.0,307.0,2672,33.0,60.0,,15.0,81.0,16.0,57.0,,,13.0,45.0,150.0,96.0,,50.0,,,40.0,47.0,7.0,54.0,5.0,29.0,12.0,115.0,5.0,77.0,,34.0,159.0,30.0,223,82.0,305,7.0,17.0,14.0,3.0,58.0,8.0,36.0,51.0,5.0,22.0,9.0,109.0,16.0,32.0,88.0,144.0,9.0,82.0,8.0,41.0,4.0,49.0,33.0,49.0,21.0,14.0,2.0,45.0,579,10.0,0.6097560975609756,0.7653061224489796,,,,,0.44727272727272727,0.55,0.2807017543859649,0.44727272727272727,0.55,0.2807017543859649,0.49198717948717946,0.5869565217391305,0.34615384615384615,,0.14545454545454545,0.14375,14.792691496837666,0.5321100917431193,0.375,,0.16391752577319588,0.08235294117647059,0.1452991452991453,0.02512562814070352,0.16029900332225913,0.07231040564373897,0.07119741100323625,0.07942238267148015,0.09455587392550144,0.023121387283236993,0.038461538461538464,0.1757188498402556,0.17006802721088435,0.1487603305785124,0.15517241379310345,0.11666666666666667,0.06306306306306306,0.42857142857142855,0.5818181818181818,0.53125,0.6204379562043796,0.6,0.32727272727272727,0.3333333333333333,0.410958904109589,0.5333333333333333,0.09090909090909091,0.32,0.32,1.0,,,,,,0.8333333333333334,0.6,0.13333333333333333,,0.5087719298245614,0.27586206896551724,,,0.5818181818181818,,0.49117818181818174,0.5345538461538462,0.4755877192982456,0.1331168831168831,0.1331168831168831,0.26384364820846906,0.1465798045602606,4.166181818181819,,0.23758719737382028,2.0,6.0,1.0,21.0,1.0,15.0,,1.0,0.18888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1542,1610612746,Predrag Drobnjak,Predrag Drobnjak,1542,LAC,39619.0,660,-159,1238,1246,306,311,174,2484,29.0,52.0,10.0,14.0,7.0,12.0,25.0,67.0,45.0,125.0,1.0,6.0,18.0,2.0,3.0,3.0,99.0,244.0,6.0,19.0,51.0,267.0,1370,13.0,31.0,2.0,11.0,37.0,22.0,48.0,3.0,3.0,20.0,73.0,134.0,64.0,18.0,16.0,18.0,6.0,11.0,20.0,8.0,28.0,8.0,11.0,7.0,64.0,2.0,27.0,,21.0,74.0,10.0,105,29.0,134,6.0,11.0,9.0,2.0,24.0,2.0,11.0,13.0,1.0,13.0,4.0,37.0,3.0,10.0,24.0,52.0,7.0,60.0,2.0,24.0,7.0,17.0,15.0,17.0,12.0,,2.0,73.0,306,6.0,0.6767676767676768,0.7362637362637363,1.0,0.3157894736842105,1.0,0.3157894736842105,0.4057377049180328,0.41935483870967744,0.4583333333333333,0.41064638783269963,0.3939393939393939,0.5196078431372549,0.4571917808219178,0.47435897435897434,0.5793650793650794,0.07224334600760456,0.045081967213114756,0.07692307692307693,22.768166089965398,0.6486486486486487,0.2631578947368421,,0.16591928251121077,0.05046728971962617,0.16666666666666666,0.01834862385321101,0.1660839160839161,0.04503105590062112,0.07142857142857142,0.05555555555555555,0.03375527426160337,0.010869565217391304,0.058823529411764705,0.19402985074626866,0.24107142857142858,0.105,0.17582417582417584,0.14285714285714285,0.041379310344827586,0.7058823529411765,0.19771863117870722,0.5576923076923077,0.6041666666666666,0.4827586206896552,0.25475285171102663,0.373134328358209,0.3968253968253968,0.56,0.4752851711026616,0.36,0.36885245901639346,0.8666666666666667,0.0038022813688212928,0.06844106463878327,0.3333333333333333,0.375,1.0,0.42424242424242425,0.7142857142857143,0.2,0.06060606060606061,0.23529411764705882,0.5833333333333334,0.058823529411764705,1.0,0.26996197718631176,0.3333333333333333,0.43881482889733836,0.4563900000000001,0.4339627450980392,0.08421052631578947,0.09022556390977443,0.13857677902621723,0.27340823970037453,11.457786885245905,25.521052631578954,0.24717285945072698,,2.0,,3.0,,2.0,,,0.05970149253731343,0.024,,,,,,,,,2.0,,,,0.10526315789473684,0.1111111111111111,,,,,,,,,,,,,,,,,,False,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,46208.0,770,-52,1476,1478,412,445,191,2954,74.0,110.0,14.0,18.0,15.0,30.0,8.0,28.0,33.0,95.0,4.0,15.0,59.0,3.0,6.0,28.0,115.0,233.0,15.0,63.0,167.0,442.0,1567,18.0,29.0,4.0,20.0,59.0,26.0,58.0,6.0,28.0,75.0,145.0,130.0,100.0,42.0,14.0,57.0,15.0,15.0,52.0,13.0,65.0,10.0,23.0,17.0,143.0,9.0,19.0,1.0,21.0,63.0,5.0,89,29.0,118,7.0,18.0,13.0,5.0,19.0,4.0,10.0,25.0,,9.0,4.0,44.0,1.0,11.0,22.0,65.0,2.0,197.0,13.0,77.0,22.0,5.0,4.0,5.0,4.0,,,145.0,412,12.0,0.5652173913043478,0.6018518518518519,0.9333333333333333,0.23809523809523808,0.21428571428571427,0.2459016393442623,0.49356223175965663,0.6206896551724138,0.4482758620689655,0.46452702702702703,0.5909090909090909,0.4069767441860465,0.566579634464752,0.6704545454545454,0.5674603174603174,0.21283783783783783,0.06437768240343347,0.1,24.89772063120982,0.4318181818181818,0.08771929824561403,0.02040816326530612,0.12045889101338432,0.03231292517006803,0.14685314685314685,0.06569343065693431,0.12612612612612611,0.038620689655172416,0.04864864864864865,0.0374331550802139,0.013888888888888888,0.06086956521739131,0.09090909090909091,0.042682926829268296,0.087248322147651,0.20476190476190476,0.14414414414414414,0.15625,0.04794520547945205,0.8,0.3716216216216216,0.6727272727272727,0.7474747474747475,0.5405405405405406,0.0945945945945946,0.2857142857142857,0.32,0.375,0.32094594594594594,0.3473684210526316,0.35106382978723405,0.6666666666666666,0.013513513513513514,0.19932432432432431,0.2542372881355932,0.2542372881355932,0.9333333333333333,0.5454545454545454,0.7777777777777778,0.14285714285714285,0.09090909090909091,0.3488372093023256,0.5,0.32558139534883723,0.21428571428571427,0.5844594594594594,0.2631578947368421,0.5128817406143344,0.4952017857142858,0.5130837349397591,0.21606648199445982,0.25925925925925924,0.1334841628959276,0.32805429864253394,8.863948497854077,26.568253968253963,0.2791327913279133,3.0,12.0,2.0,11.0,1.0,,,,0.10714285714285714,0.010526315789473684,,,1.0,,,1.0,1.0,3.0,1.0,10.0,1.0,0.25,0.015873015873015872,,,,,0.030303030303030304,,,0.3333333333333333,1.0,,,0.015625,2.0,,,,,0.25,False,
1917,1610612746,Wang Zhi-zhi,Wang Zhi-zhi,1917,LAC,544.0,9,2,20,19,4,17,1,39,,,,,,,,1.0,,,,,,,,,,1.0,,,4.0,4.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,4,,4,,,,,,,,,,,,,,,,,,4.0,,2.0,,1.0,,1.0,,,,,4,,,,,,,,,,,,,,0.6666666666666666,,,,,,14.285714285714286,,0.75,,,,0.5,,0.2,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3498,,,0.6666666666666666,0.6666666666666666,,,10.1,,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,28836.0,481,-64,918,930,287,297,113,1848,22.0,36.0,,3.0,8.0,12.0,8.0,19.0,20.0,70.0,5.0,3.0,16.0,1.0,,4.0,50.0,125.0,3.0,21.0,23.0,132.0,982,2.0,6.0,1.0,,4.0,14.0,35.0,,8.0,14.0,42.0,38.0,62.0,6.0,,16.0,3.0,3.0,46.0,15.0,61.0,11.0,22.0,17.0,137.0,1.0,7.0,,5.0,20.0,,25,8.0,33,1.0,23.0,9.0,14.0,13.0,9.0,5.0,13.0,1.0,8.0,,26.0,,9.0,15.0,48.0,1.0,30.0,1.0,9.0,7.0,2.0,,3.0,2.0,,,42.0,287,7.0,0.38,0.38,0.6666666666666666,0.14285714285714285,,0.14285714285714285,0.4,0.3333333333333333,0.4,0.3732876712328767,0.2857142857142857,0.32558139534883723,0.40993788819875776,0.2857142857142857,0.40384615384615385,0.14383561643835616,0.024,0.08333333333333333,17.56373937677054,0.5,,,0.06116207951070336,0.01856763925729443,0.05263157894736842,0.012195121951219513,0.05924170616113744,0.017429193899782137,0.019230769230769232,0.017857142857142856,0.018633540372670808,0.014705882352941176,,0.05263157894736842,0.08045977011494253,0.05517241379310345,0.04054054054054054,0.09523809523809523,0.011764705882352941,0.6666666666666666,0.2465753424657534,0.6111111111111112,0.6666666666666666,0.36363636363636365,0.13013698630136986,0.42105263157894735,0.42105263157894735,,0.4794520547945205,0.2857142857142857,0.2857142857142857,0.55,0.03424657534246575,0.1095890410958904,0.1875,0.1875,0.6666666666666666,0.42857142857142855,,,0.14285714285714285,0.27906976744186046,0.6666666666666666,0.09302325581395349,,0.3904109589041096,0.1875,0.4563058219178083,0.5008571428571429,0.4650534883720929,0.05844155844155844,0.06766917293233082,0.030303030303030304,0.3181818181818182,12.158399999999999,25.87142857142857,0.31263616557734203,4.0,7.0,,2.0,1.0,1.0,,,,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,0.09302325581395349,,,,,1.0,1.0,,,False,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,42404.0,707,-85,1372,1365,369,411,203,2737,64.0,126.0,21.0,33.0,17.0,34.0,18.0,59.0,20.0,66.0,18.0,29.0,80.0,6.0,10.0,24.0,102.0,251.0,34.0,98.0,51.0,357.0,1464,23.0,43.0,7.0,5.0,60.0,24.0,55.0,11.0,30.0,12.0,93.0,86.0,118.0,78.0,40.0,79.0,29.0,22.0,29.0,7.0,36.0,7.0,17.0,8.0,79.0,1.0,44.0,,24.0,68.0,5.0,97,45.0,142,12.0,23.0,20.0,3.0,23.0,1.0,10.0,22.0,4.0,13.0,2.0,45.0,3.0,14.0,14.0,37.0,1.0,65.0,8.0,32.0,2.0,6.0,2.0,6.0,2.0,,,93.0,369,6.0,0.4215686274509804,0.524390243902439,0.7647058823529411,0.3469387755102041,0.36666666666666664,0.35051546391752575,0.4063745019920319,0.5348837209302325,0.43636363636363634,0.4383954154727794,0.55,0.4764705882352941,0.472,0.5660377358490566,0.5054347826086957,0.2808022922636103,0.08764940239043825,0.1349206349206349,25.89395807644883,0.5111111111111111,0.10416666666666667,,0.14225941422594143,0.07746478873239436,0.17518248175182483,0.007518796992481203,0.14959349593495935,0.06419400855920114,0.10112359550561797,0.061452513966480445,0.07109004739336493,0.009009009009009009,,0.11805555555555555,0.13043478260869565,0.1683673469387755,0.17592592592592593,0.1724137931034483,0.06486486486486487,0.3333333333333333,0.36103151862464183,0.5079365079365079,0.5871559633027523,0.46875,0.16905444126074498,0.3050847457627119,0.32727272727272727,0.2222222222222222,0.18911174785100288,0.30303030303030304,0.3076923076923077,0.45,0.05157593123209169,0.22922636103151864,0.3625,0.3670886075949367,0.7241379310344828,0.66,0.6363636363636364,0.047619047619047616,0.12,0.4,0.5,0.2823529411764706,0.4166666666666667,0.6418338108882522,0.3670886075949367,0.489803304597701,0.5249010638297874,0.5050288235294117,0.08579088471849866,0.11636363636363636,0.16806722689075632,0.2605042016806723,6.936254980079683,25.57755102040815,0.26895043731778423,,4.0,,11.0,2.0,2.0,1.0,,0.06779661016949153,0.015151515151515152,5.0,1.0,1.0,1.0,6.0,2.0,3.0,24.0,2.0,5.0,,0.42857142857142855,0.02040816326530612,0.0125,0.2777777777777778,0.29411764705882354,1.0,0.02,1.0,1.0,0.3333333333333333,1.0,0.07058823529411765,0.16666666666666666,,1.0,,,,,0.05555555555555555,False,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,33018.0,550,-11,1032,1039,291,310,160,2071,31.0,54.0,9.0,18.0,13.0,17.0,10.0,35.0,16.0,50.0,1.0,,2.0,,,,57.0,139.0,1.0,3.0,65.0,182.0,1039,10.0,25.0,,23.0,43.0,17.0,35.0,,,31.0,65.0,72.0,42.0,3.0,18.0,2.0,,16.0,19.0,6.0,25.0,6.0,10.0,3.0,56.0,10.0,39.0,1.0,15.0,52.0,2.0,69,50.0,119,3.0,20.0,16.0,4.0,14.0,4.0,9.0,21.0,,5.0,3.0,35.0,5.0,7.0,24.0,72.0,8.0,76.0,8.0,32.0,10.0,8.0,5.0,8.0,4.0,,,65.0,291,9.0,0.631578947368421,0.75,1.0,0.3333333333333333,,0.3333333333333333,0.41007194244604317,0.4,0.4857142857142857,0.4119718309859155,0.4,0.4857142857142857,0.5170454545454546,0.5657894736842105,0.6372549019607843,0.02112676056338028,0.11510791366906475,0.2037037037037037,17.28091728091728,0.4,0.0625,0.03125,0.14565826330532214,0.08628318584070796,0.11363636363636363,0.14925373134328357,0.13701431492842536,0.09441233140655106,0.06299212598425197,0.09022556390977443,0.09895833333333333,0.17543859649122806,,0.11764705882352941,0.11235955056179775,0.18072289156626506,0.12962962962962962,0.041666666666666664,0.04477611940298507,0.5,0.38028169014084506,0.5740740740740741,0.7209302325581395,0.5806451612903226,0.24647887323943662,0.2857142857142857,0.3225806451612903,0.4,0.352112676056338,0.32,0.32653061224489793,0.875,0.007042253521126761,0.014084507042253521,,,,0.72,0.5,,,0.4857142857142857,0.7647058823529411,,,0.4014084507042254,,0.46406936619718336,0.49786,0.4806914285714285,0.1927710843373494,0.19631901840490798,0.23626373626373626,0.35714285714285715,9.066187050359714,25.066666666666666,0.2819767441860465,,6.0,,10.0,2.0,1.0,1.0,,0.11428571428571428,0.02,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,False,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,40181.0,670,-117,1264,1270,280,284,188,2534,77.0,125.0,31.0,53.0,14.0,26.0,35.0,86.0,4.0,13.0,,,1.0,,,1.0,116.0,224.0,,1.0,50.0,282.0,1394,33.0,63.0,,7.0,73.0,20.0,41.0,,1.0,24.0,64.0,136.0,96.0,,54.0,,,15.0,25.0,2.0,27.0,2.0,18.0,5.0,56.0,9.0,59.0,,15.0,55.0,8.0,78,68.0,146,14.0,15.0,11.0,4.0,16.0,6.0,10.0,26.0,2.0,6.0,1.0,42.0,4.0,6.0,46.0,86.0,5.0,70.0,8.0,32.0,7.0,13.0,5.0,14.0,10.0,2.0,2.0,64.0,280,6.0,0.5862068965517241,0.7640449438202247,,,,,0.5178571428571429,0.5238095238095238,0.4878048780487805,0.5155555555555555,0.5238095238095238,0.47619047619047616,0.55078125,0.5367647058823529,0.5423728813559322,0.0044444444444444444,0.06696428571428571,0.08,19.879919946631087,0.38095238095238093,0.24242424242424243,,0.12195121951219512,0.10966542750929369,0.11194029850746269,0.07758620689655173,0.11965811965811966,0.10397553516819572,0.12804878048780488,0.12269938650306748,0.08530805687203792,0.061855670103092786,0.15789473684210525,0.10852713178294573,0.136,0.1218274111675127,0.11538461538461539,0.1,0.15053763440860216,0.7142857142857143,0.5555555555555556,0.616,0.6695652173913044,0.5454545454545454,0.38222222222222224,0.4069767441860465,0.43209876543209874,0.6857142857142857,0.057777777777777775,0.3076923076923077,0.3076923076923077,0.5,,0.0044444444444444444,,,,0.8412698412698413,0.5849056603773585,0.0967741935483871,,0.6190476190476191,0.5384615384615384,0.023809523809523808,,0.56,,0.4909598214285714,0.546466037735849,0.5101073170731709,0.1285140562248996,0.12903225806451613,0.25886524822695034,0.22695035460992907,4.395535714285715,42.4,0.22151898734177214,,2.0,,13.0,2.0,6.0,1.0,2.0,0.05813953488372093,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,False,
