EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,DefensiveGoaltends,on,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3
299,1610612755,Glenn Robinson,Glenn Robinson,299,PHI,8296.0,138,-30,252,256,54,58,28,508,4.0,7.0,2.0,2.0,,,11.0,21,15.0,31,8.0,4.0,30,59,10.0,12,84,295,4.0,5,,8.0,4,8,5.0,2.0,19,28,32.0,2.0,7.0,8.0,7.0,1.0,8,1.0,,4.0,1.0,2.0,17,1.0,4,,1,11,2.0,14,5,19,3.0,6.0,5.0,1.0,6.0,3.0,4.0,6.0,,2.0,,1.0,12.0,,3.0,6,11,,2.0,15,,5,1.0,,,,,,,,,19,54,1.0,0.4666666666666667,0.4827586206896552,0.5084745762711864,0.8,0.5,0.5217391304347826,0.8,0.6538461538461539,0.54,0.8,0.6785714285714286,0.14492753623188406,0.13559322033898305,0.2857142857142857,0.23809523809523808,0.03225806451612903,30.851063829787236,0.5,0.14285714285714285,,0.13095238095238096,0.04395604395604396,0.038461538461538464,0.09090909090909091,0.10909090909090909,0.049019607843137254,,0.07407407407407407,0.05,0.125,,0.13636363636363635,0.09090909090909091,0.15,0.05263157894736842,,0.11538461538461539,,0.10144927536231885,0.5714285714285714,0.8,0.5,0.30434782608695654,0.5238095238095238,0.6875,0.09090909090909091,0.4492753623188406,0.4838709677419355,0.5,0.7333333333333333,0.11594202898550725,0.4,1.0,,,0.3076923076923077,0.2463768115942029,0.43547941176470595,0.4361,0.41575,0.06756756756756757,0.078125,0.09523809523809523,0.2261904761904762,11.83898305084746,28.01,0.21428571428571427,,2.0,3.0,4.0,12.0,3.0,1.0,0.4,0.4444444444444444,0.028985507246376812,0.375,0.375,1.0,0.42857142857142855,1.0,,,1.0,1.0,,,2.0,,,3.0,,0.6,0.5,0.5,1.0,,,,,,,0.07692307692307693,1.0,0.5,,1.0,3.0,,,,,,,,,True,,,,
1985,1610612755,Zendon Hamilton,Zendon Hamilton,1985,PHI,4442.0,74,-1,130,132,53,51,25,262,6.0,11.0,2.0,4.0,3.0,7.0,2.0,2,,1,,,8,14,,12,28,122,2.0,4,5.0,9.0,3,8,,2.0,8,10,6.0,4.0,,1.0,1.0,1.0,2,,1.0,,1.0,,5,1.0,11,,3,13,,16,12,28,1.0,2.0,1.0,1.0,3.0,,2.0,2.0,,1.0,,1.0,5.0,,3.0,2,7,2.0,1.0,21,1.0,10,1.0,3.0,3.0,,,3.0,1.0,,,8,53,2.0,0.625,0.8333333333333334,0.5714285714285714,0.5,0.375,0.5714285714285714,0.5,0.375,0.5833333333333334,0.5625,0.3333333333333333,,0.07142857142857142,0.09090909090909091,,,18.589743589743588,0.6,,,0.2708333333333333,0.19298245614035087,0.125,0.125,0.2222222222222222,0.18461538461538463,0.2631578947368421,0.16666666666666666,0.15384615384615385,0.25,,0.2857142857142857,0.2857142857142857,0.25,0.15789473684210525,,0.2,0.3333333333333333,0.7857142857142857,0.5454545454545454,0.6,0.5,0.14285714285714285,1.0,1.0,1.0,0.07142857142857142,,,,,1.0,0.5,0.875,0.42857142857142855,,0.7857142857142857,0.5229142857142857,0.5403,0.5299624999999999,0.43478260869565216,0.43478260869565216,0.32142857142857145,0.2857142857142857,3.1142857142857148,,0.4076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,9799.0,163,-36,290,300,73,79,36,590,14.0,20.0,3.0,4.0,5.0,6.0,7.0,13,,2,,,21,35,,9,51,322,4.0,5,3.0,11.0,6,9,,4.0,16,40,2.0,2.0,,,2.0,,2,,,1.0,,1.0,4,3.0,7,,7,24,7.0,38,10,48,1.0,2.0,2.0,,3.0,,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,9,13,2.0,,16,,5,3.0,5.0,5.0,,,5.0,4.0,1.0,,16,73,,0.9523809523809523,1.0,0.6,0.8,0.6666666666666666,0.6,0.8,0.6666666666666666,0.5930232558139535,0.7857142857142857,0.6666666666666666,,,,,,15.060240963855422,0.42857142857142855,0.5,,0.20512820512820512,0.06796116504854369,0.1891891891891892,0.09090909090909091,0.2012987012987013,0.07352941176470588,0.043478260869565216,0.0967741935483871,0.061224489795918366,0.08,0.125,0.13793103448275862,0.22857142857142856,0.22641509433962265,0.21428571428571427,0.1111111111111111,0.07142857142857142,0.8,0.5714285714285714,0.7,0.7,0.9285714285714286,0.37142857142857144,0.5384615384615384,0.5384615384615384,1.0,0.05714285714285714,,,,,0.8,0.75,0.6666666666666666,0.8333333333333334,,0.5714285714285714,0.50786,0.468,0.5099777777777778,0.125,0.125,0.21568627450980393,0.3137254901960784,4.871428571428571,,0.2517241379310345,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,1044.0,17,7,32,32,8,2,3,64,,,,,,,1.0,4,1.0,1,,,2,5,,2,6,35,,2,,,1,1,,,2,2,2.0,,,2.0,,1.0,1,,1.0,,,,3,1.0,1,,1,2,1.0,4,2,6,,,,,,,,,,,,,,,,1,2,,,2,,1,,,,,,,,,,2,8,1.0,0.5,0.5,0.4,,1.0,0.4,,1.0,0.5,,1.0,,0.4,,0.5,,16.216216216216218,,0.25,,0.2222222222222222,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.2,0.14285714285714285,,0.25,,,1.0,0.5,,,0.25,,,,,,,,0.8,0.25,0.5,1.0,0.2,1.0,1.0,,,,,,,,,0.37714,,0.3843,0.16666666666666666,0.16666666666666666,,0.3333333333333333,12.3,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,31245.0,521,-43,946,952,296,203,129,1898,33.0,72.0,9.0,25.0,5.0,18.0,13.0,39,15.0,38,1.0,1.0,61,149,1.0,54,176,969,11.0,36,12.0,34.0,9,32,1.0,25.0,43,86,36.0,14.0,,19.0,12.0,2.0,14,2.0,,8.0,2.0,2.0,30,2.0,33,6.0,16,51,7.0,74,41,115,3.0,9.0,8.0,1.0,7.0,2.0,3.0,15.0,,4.0,,2.0,22.0,2.0,4.0,10,41,6.0,5.0,69,3.0,27,9.0,6.0,2.0,,4.0,6.0,4.0,,2.0,43,296,7.0,0.7049180327868853,0.7962962962962963,0.40939597315436244,0.3055555555555556,0.28125,0.4066666666666667,0.3055555555555556,0.2727272727272727,0.4808743169398907,0.38636363636363635,0.43,0.006666666666666667,0.12751677852348994,0.19444444444444445,0.10256410256410256,0.02631578947368421,18.46846846846847,0.3181818181818182,0.22580645161290322,0.125,0.15269461077844312,0.07710280373831775,0.13793103448275862,0.037037037037037035,0.14888888888888888,0.07261410788381743,0.10119047619047619,0.05555555555555555,0.06578947368421052,,0.08695652173913043,0.11363636363636363,0.16666666666666666,0.16666666666666666,0.10714285714285714,0.21875,0.043478260869565216,0.6666666666666666,0.48,0.4583333333333333,0.5689655172413793,0.6060606060606061,0.26,0.3333333333333333,0.37142857142857144,0.6153846153846154,0.25333333333333335,0.39473684210526316,0.40540540540540543,1.0,0.006666666666666667,0.6944444444444444,0.36,0.5454545454545454,0.2777777777777778,0.030303030303030304,0.4866666666666667,0.464421476510067,0.4885121212121212,0.461709375,0.15517241379310345,0.15606936416184972,0.19318181818181818,0.24431818181818182,7.071812080536912,51.3,0.3128964059196617,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,False,1.0,,,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,33051.0,551,-29,1016,1024,302,323,148,2040,17.0,37.0,3.0,7.0,5.0,8.0,6.0,32,17.0,33,19.0,5.0,40,102,39.0,17,130,1027,7.0,13,,20.0,10,25,10.0,7.0,33,52,28.0,2.0,19.0,8.0,31.0,4.0,35,4.0,,13.0,5.0,13.0,74,2.0,19,1.0,8,38,3.0,49,22,71,3.0,16.0,12.0,4.0,15.0,1.0,11.0,11.0,1.0,4.0,,3.0,26.0,,8.0,31,63,3.0,3.0,21,1.0,8,3.0,2.0,2.0,,,2.0,1.0,,,33,302,7.0,0.65,0.6666666666666666,0.39215686274509803,0.5384615384615384,0.4,0.40070921985815605,0.625,0.37142857142857144,0.4304635761589404,0.625,0.4125,0.2765957446808511,0.0784313725490196,0.13513513513513514,0.09375,,15.012722646310433,0.5769230769230769,0.06666666666666667,0.03125,0.10215053763440861,0.04773869346733668,0.07142857142857142,0.021052631578947368,0.09504132231404959,0.04259634888438134,0.072,0.05172413793103448,0.025477707006369428,,0.06896551724137931,0.0625,0.09174311926605505,0.1390728476821192,0.06818181818181818,0.08333333333333333,0.0375,0.5,0.2624113475177305,0.4594594594594595,0.53125,0.6470588235294118,0.22695035460992907,0.1875,0.20689655172413793,0.6666666666666666,0.23404255319148937,0.5151515151515151,0.5151515151515151,0.6470588235294118,0.1347517730496454,0.4375,0.42857142857142855,0.22857142857142856,0.625,0.14285714285714285,0.5390070921985816,0.47208156028368786,0.4984230769230769,0.46794,0.05405405405405406,0.07339449541284404,0.15384615384615385,0.25384615384615383,8.700000000000001,24.06666666666667,0.297244094488189,0.3333333333333333,20.0,5.0,11.0,33.0,5.0,1.0,0.28205128205128205,0.28205128205128205,0.14184397163120568,0.2631578947368421,0.2631578947368421,1.0,0.2631578947368421,6.0,2.0,3.0,2.0,5.0,,,,2.0,3.0,2.0,0.6666666666666666,0.2,0.3,0.3,1.0,0.1875,0.6666666666666666,1.0,,,,0.14285714285714285,0.4,,,,,,,1.0,,,,,,False,,,,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,148791.0,2480,-96,4511,4497,1183,1000,607,9008,214.0,377.0,56.0,108.0,52.0,89.0,63.0,193,79.0,182,4.0,3.0,356,752,4.0,212,927,4583,66.0,140,37.0,169.0,71,149,3.0,77.0,222,438,274.0,90.0,4.0,67.0,73.0,33.0,106,22.0,11.0,37.0,15.0,21.0,245,40.0,189,10.0,83,307,42.0,432,239,671,20.0,74.0,55.0,19.0,65.0,12.0,38.0,90.0,11.0,27.0,3.0,20.0,155.0,17.0,38.0,88,205,24.0,29.0,282,29.0,128,28.0,29.0,17.0,4.0,8.0,31.0,14.0,2.0,5.0,222,1183,26.0,0.6151685393258427,0.7041800643086816,0.4734042553191489,0.4714285714285714,0.47651006711409394,0.4728835978835979,0.4714285714285714,0.4769736842105263,0.5249150622876557,0.5184049079754601,0.5495049504950495,0.005291005291005291,0.08909574468085106,0.11405835543766578,0.11398963730569948,0.01098901098901099,19.790076335877863,0.41935483870967744,0.3088235294117647,0.07407407407407407,0.18080094228504123,0.10523385300668152,0.16085271317829458,0.1078167115902965,0.17615176151761516,0.10567604983848639,0.12296564195298372,0.10369068541300527,0.09198813056379822,0.12550607287449392,0.07258064516129033,0.14149139579349904,0.2028985507246377,0.19508670520231214,0.17054263565891473,0.13178294573643412,0.06097560975609756,0.45161290322580644,0.49867724867724866,0.5676392572944297,0.6407185628742516,0.5747663551401869,0.2552910052910053,0.32642487046632124,0.3684210526315789,0.47619047619047616,0.24074074074074073,0.4340659340659341,0.4388888888888889,0.8354430379746836,0.005291005291005291,0.7714285714285715,0.5185185185185185,0.5855263157894737,0.5842696629213483,0.019736842105263157,0.503968253968254,0.4775066798941799,0.5234826446280992,0.486800657894737,0.1497076023391813,0.15041128084606345,0.18230852211434737,0.23948220064724918,6.557712765957449,27.500000000000004,0.2622478386167147,0.16071428571428573,,1.0,1.0,,1.0,,0.25,0.25,,0.25,0.3333333333333333,,0.25,,,,,,,,1.0,,,1.0,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,3.0,,,,,6.0,1.0,0.25,0.25,,1.0,False,,2.0,2.0,
2422,1610612755,John Salmons,John Salmons,2422,PHI,75400.0,1257,-54,2285,2287,627,621,298,4572,44.0,80.0,5.0,11.0,5.0,11.0,9.0,38,35.0,89,59.0,15.0,88,207,126.0,56,352,2308,10.0,27,3.0,38.0,18,37,34.0,30.0,102,108,68.0,2.0,58.0,19.0,87.0,21.0,108,11.0,10.0,40.0,16.0,31.0,237,8.0,21,2.0,26,99,2.0,127,31,158,4.0,48.0,34.0,14.0,45.0,4.0,33.0,19.0,6.0,12.0,1.0,2.0,64.0,2.0,17.0,40,95,2.0,2.0,75,4.0,25,14.0,13.0,6.0,2.0,5.0,14.0,9.0,,,102,627,10.0,0.6136363636363636,0.6206896551724138,0.4251207729468599,0.37037037037037035,0.4864864864864865,0.4444444444444444,0.4268292682926829,0.5070422535211268,0.4782608695652174,0.4418604651162791,0.5666666666666667,0.3783783783783784,0.09178743961352658,0.2125,0.05263157894736842,,16.419612314709237,0.703125,0.02857142857142857,0.021052631578947368,0.11942098914354644,0.023728813559322035,0.09285714285714286,0.03827751196172249,0.1127141568981064,0.026508226691042046,0.029801324503311258,0.003676470588235294,0.03536977491961415,0.058823529411764705,0.011111111111111112,0.1076923076923077,0.11952191235059761,0.1289308176100629,0.0891089108910891,0.10256410256410256,0.02185792349726776,0.6428571428571429,0.24024024024024024,0.55,0.6984126984126984,0.6136363636363636,0.11411411411411411,0.23684210526315788,0.25,0.5555555555555556,0.2672672672672673,0.39325842696629215,0.39325842696629215,0.6285714285714286,0.17717717717717718,0.2682926829268293,0.45454545454545453,0.15492957746478872,0.45454545454545453,0.2112676056338028,0.6186186186186187,0.4980155120481928,0.48863108108108105,0.4793921428571429,0.07062146892655367,0.10964912280701754,0.10795454545454546,0.2897727272727273,9.499033816425117,24.643650793650792,0.27439824945295405,0.6,67.0,21.0,40.0,117.0,21.0,0.975,0.31746031746031744,0.32,0.2012012012012012,0.3559322033898305,0.3559322033898305,0.9523809523809523,0.3620689655172414,19.0,2.0,8.0,4.0,19.0,3.0,6.0,8.0,5.0,14.0,12.0,0.35714285714285715,0.35294117647058826,0.2835820895522388,0.2835820895522388,1.0,0.1951219512195122,0.25,1.0,0.14634146341463414,0.5,1.0,0.2676056338028169,0.21052631578947367,0.5333333333333333,3.0,1.0,1.0,,,,,,,,,False,,1.0,1.0,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,102985.0,1716,-73,3259,3255,1003,827,425,6514,143.0,277.0,6.0,19.0,39.0,84.0,52.0,148,117.0,342,147.0,51.0,312,767,159.0,268,1027,3304,18.0,55,14.0,74.0,75,210,53.0,139.0,319,218,406.0,8.0,147.0,57.0,231.0,37.0,268,15.0,22.0,114.0,47.0,70.0,573,3.0,21,4.0,30,80,6.0,116,28,144,8.0,103.0,63.0,40.0,105.0,19.0,71.0,72.0,5.0,34.0,6.0,6.0,177.0,17.0,53.0,20,76,,25.0,371,27.0,146,50.0,2.0,1.0,,1.0,3.0,1.0,,1.0,319,1003,15.0,0.34935897435897434,0.3538961038961039,0.4067796610169492,0.32727272727272727,0.35714285714285715,0.40982721382289417,0.375,0.34220532319391633,0.46757990867579907,0.4157303370786517,0.44428969359331477,0.1717062634989201,0.07431551499348109,0.10469314079422383,0.12837837837837837,0.02631578947368421,33.78486055776892,0.5932203389830508,0.05309734513274336,0.03278688524590164,0.06568144499178982,0.016203703703703703,0.079155672823219,0.011111111111111112,0.06887914840325611,0.01532567049808429,0.02650602409638554,0.008108108108108109,0.0136986301369863,0.010101010101010102,0.013888888888888888,0.04627249357326478,0.061224489795918366,0.08436213991769548,0.07586206896551724,0.0898876404494382,0.015873015873015872,0.3333333333333333,0.2991360691144708,0.516245487364621,0.5766129032258065,0.3006993006993007,0.15982721382289417,0.35135135135135137,0.40310077519379844,0.2692307692307692,0.3693304535637149,0.34210526315789475,0.35135135135135137,0.4444444444444444,0.1587473002159827,0.2375,0.3157894736842105,0.3193916349809886,0.4642857142857143,0.19391634980988592,0.4708423326133909,0.48340480561555094,0.47388939393939394,0.47624030418250957,0.1397129186602871,0.16478555304740405,0.07205452775073028,0.31061343719571566,9.928683181225555,25.615723270440256,0.3077631175207119,,12.0,43.0,45.0,87.0,43.0,0.6444444444444445,0.2830188679245283,0.2830188679245283,0.012958963282937365,0.2925170068027211,0.2925170068027211,0.6511627906976745,0.2925170068027211,2.0,,,,2.0,8.0,25.0,10.0,8.0,25.0,10.0,0.32,0.18867924528301888,0.16666666666666666,0.16666666666666666,0.5,,,,0.3125,0.32,0.875,0.0076045627376425855,,0.19607843137254902,48.0,,4.0,,,3.0,,,,,,False,1.0,1.0,1.0,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,106764.0,1779,-57,3245,3230,926,880,429,6475,67.0,119.0,4.0,6.0,17.0,24.0,37.0,90,55.0,131,60.0,17.0,159,340,138.0,71,557,3250,12.0,32,3.0,45.0,39,74,38.0,22.0,130,178,140.0,8.0,60.0,43.0,140.0,23.0,163,19.0,4.0,72.0,22.0,46.0,349,10.0,29,2.0,41,118,13.0,172,41,213,3.0,71.0,46.0,25.0,43.0,19.0,27.0,44.0,3.0,16.0,3.0,3.0,87.0,4.0,24.0,34,121,6.0,12.0,93,14.0,46,7.0,16.0,6.0,5.0,5.0,17.0,14.0,,2.0,130,926,29.0,0.559748427672956,0.5741935483870968,0.4676470588235294,0.375,0.527027027027027,0.5083682008368201,0.42,0.48214285714285715,0.5386847195357833,0.4326923076923077,0.5241935483870968,0.28870292887029286,0.1264705882352941,0.23529411764705882,0.1,0.04580152671755725,16.046758767268862,0.4942528735632184,0.14130434782608695,0.017391304347826087,0.09874476987447699,0.0222052067381317,0.11141304347826086,0.03597122302158273,0.1017274472168906,0.02462121212121212,0.03636363636363636,0.015113350125944584,0.014925373134328358,0.03867403314917127,0.030927835051546393,0.08767123287671233,0.10344827586206896,0.1037344398340249,0.1111111111111111,0.11214953271028037,0.013824884792626729,0.8235294117647058,0.2489539748953975,0.5630252100840336,0.7362637362637363,0.582089552238806,0.18828451882845187,0.4111111111111111,0.4567901234567901,0.2972972972972973,0.27405857740585776,0.4198473282442748,0.44,0.7090909090909091,0.12552301255230125,0.12,0.6666666666666666,0.21428571428571427,0.7083333333333334,0.15178571428571427,0.5376569037656904,0.49270784518828437,0.4823744680851064,0.4779071428571428,0.09019607843137255,0.12365591397849462,0.0807899461400359,0.2333931777378815,9.71176470588235,24.29420289855073,0.28536209553158703,,78.0,21.0,56.0,162.0,21.0,0.9642857142857143,0.4057971014492754,0.4057971014492754,0.16317991631799164,0.35,0.35,0.9047619047619048,0.35,35.0,2.0,6.0,6.0,21.0,4.0,12.0,4.0,6.0,18.0,10.0,0.3333333333333333,0.2631578947368421,0.44871794871794873,0.45454545454545453,1.0,0.12,0.3333333333333333,1.0,0.24,0.3333333333333333,1.0,0.1875,0.2857142857142857,0.23529411764705882,6.0,,,,,,1.0,0.007246376811594203,,0.01282051282051282,,False,,1.0,,1.0
727,1610612755,Eric Snow,Eric Snow,727,PHI,157097.0,2618,-93,4821,4825,1273,1114,599,9646,125.0,227.0,4.0,11.0,40.0,69.0,51.0,154,77.0,223,15.0,10.0,253,604,17.0,232,744,4883,14.0,35,6.0,34.0,59,158,11.0,109.0,230,244,262.0,6.0,12.0,54.0,391.0,105.0,496,64.0,41.0,159.0,61.0,171.0,1097,14.0,39,3.0,55,135,5.0,195,56,251,11.0,86.0,33.0,53.0,101.0,35.0,79.0,66.0,4.0,22.0,3.0,7.0,167.0,11.0,50.0,66,183,6.0,13.0,288,19.0,105,42.0,6.0,3.0,1.0,2.0,6.0,3.0,,1.0,230,1273,38.0,0.48221343873517786,0.488,0.41887417218543044,0.4,0.37341772151898733,0.41223832528180354,0.3783783783783784,0.35798816568047337,0.48998664886515353,0.4146341463414634,0.4893162393162393,0.027375201288244767,0.08940397350993377,0.15859030837004406,0.08441558441558442,0.02242152466367713,16.513264753654575,0.6047904191616766,0.03597122302158273,0.02054794520547945,0.07525083612040134,0.020689655172413793,0.0998185117967332,0.03723404255319149,0.08102345415778252,0.02344095532950022,0.019966722129783693,0.023972602739726026,0.018571428571428572,0.040983606557377046,0.030303030303030304,0.08098591549295775,0.0658682634730539,0.07724137931034483,0.09592326139088729,0.11194029850746269,0.03754266211604096,0.5,0.36553945249597425,0.5506607929515418,0.6544502617801047,0.344,0.24798711755233493,0.33116883116883117,0.3617021276595745,0.39215686274509803,0.35909822866344604,0.3452914798206278,0.3532110091743119,0.7662337662337663,0.024154589371980676,0.2972972972972973,0.36363636363636365,0.40828402366863903,0.5797101449275363,0.05917159763313609,0.392914653784219,0.46672686084142406,0.4392557142857143,0.4760409638554217,0.1485148514851485,0.15217391304347827,0.0456989247311828,0.30913978494623656,8.977483443708612,30.5,0.2640531010163866,0.75,2.0,2.0,2.0,6.0,2.0,1.0,0.11764705882352941,0.14285714285714285,0.00322061191626409,0.13333333333333333,0.13333333333333333,1.0,0.16666666666666666,,,,,1.0,,2.0,1.0,,2.0,1.0,,0.09090909090909091,,,,,,,0.05405405405405406,,,0.005917159763313609,,0.1,,3.0,13.0,,,,,,,,,False,,,,
