EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,Corner3PctBlocked,on,OffensiveGoaltends
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,5188.0,86,-30,174,177,49,64,22,351,5,8,,,,2.0,1.0,3,2,10,,,,,,8,21,,,3.0,19,187,1,1,1.0,3,,4.0,,,,,12,4,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,3,1.0,5.0,8,2.0,15,4,19,,5.0,2.0,3.0,1.0,1.0,,1.0,,1.0,,2,,2.0,6.0,8,,,6.0,2.0,4.0,,4.0,3.0,1.0,4.0,3.0,,,,,49,1.0,0.75,0.8571428571428571,,,,,0.38095238095238093,1.0,,0.38095238095238093,1.0,,0.41304347826086957,0.75,,,,,,,12.755102040816327,0.5,0.6666666666666666,0.16666666666666666,0.12121212121212122,0.046153846153846156,0.35714285714285715,,0.1625,0.037037037037037035,,,0.08108108108108109,,,0.13333333333333333,0.07142857142857142,0.17391304347826086,0.45454545454545453,,,0.75,0.38095238095238093,0.625,0.625,0.8,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.47619047619047616,0.2,0.2,1.0,,,,,,,,,0.5,,,,0.38095238095238093,,0.4825428571428572,0.3997,0.506425,0.17391304347826086,0.17391304347826086,0.15789473684210525,,10.123809523809523,,0.28160919540229884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
185,1610612758,Chris Webber,Chris Webber,185,SAC,43375.0,723,7,1414,1415,314,346,160,2829,59,102,12.0,24.0,15.0,28.0,36.0,104,62,162,,1.0,5.0,1.0,3.0,157,368,1.0,5.0,68.0,385,1462,16,39,6.0,38,39.0,90.0,1.0,3.0,24.0,105.0,200,114,,20.0,5.0,1.0,27.0,64.0,22.0,86.0,13.0,9.0,32.0,8.0,24.0,194.0,5.0,39,,24.0,93,8.0,125,44,169,11.0,30.0,14.0,16.0,25.0,11.0,13.0,26.0,3.0,12.0,2.0,51,7.0,7.0,35.0,66,6.0,5.0,96.0,6.0,46.0,5.0,18.0,10.0,7.0,18.0,9.0,1.0,1.0,,105.0,314,10.0,0.6369426751592356,0.6802721088435374,,0.2,0.3333333333333333,0.2,0.4266304347826087,0.41025641025641024,0.43333333333333335,0.4249329758713137,0.41025641025641024,0.43548387096774194,0.4605263157894737,0.4418604651162791,0.481651376146789,0.013404825737265416,0.07336956521739131,0.16666666666666666,0.08653846153846154,0.006172839506172839,29.221183800623052,0.49019607843137253,0.20512820512820512,,0.1781609195402299,0.07372400756143667,0.16,0.03355704697986577,0.17410714285714285,0.06489675516224189,0.15492957746478872,0.05673758865248227,0.036585365853658534,0.039603960396039604,0.020833333333333332,0.1328125,0.1656441717791411,0.21212121212121213,0.1827956989247312,0.12280701754385964,0.05913978494623656,0.5,0.2734584450402145,0.5784313725490197,0.6941176470588235,0.6779661016949152,0.27882037533512066,0.34615384615384615,0.37894736842105264,0.3611111111111111,0.4343163538873995,0.38271604938271603,0.38509316770186336,0.7580645161290323,,0.013404825737265416,0.2,0.2,,0.6153846153846154,0.5,0.25,0.3010752688172043,0.5357142857142857,0.03225806451612903,0.3333333333333333,0.2868632707774799,0.2,0.4454392761394102,0.4929343749999999,0.4304774193548387,0.11138014527845036,0.11274509803921569,0.0987012987012987,0.2727272727272727,9.956249999999999,25.02,0.22206506364922207,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,True,
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,1777.0,30,-25,58,62,15,14,9,120,1,1,1.0,1.0,,,,3,2,3,,,1.0,,1.0,3,7,,1.0,,6,70,1,3,,2,,,,1.0,,,4,2,,2.0,1.0,,,,,,,,,,,,,2,,,1,,1,2,3,2.0,1.0,,1.0,2.0,,2.0,,,,,2,,1.0,,2,,,,,,,,,,,,,,,,15,,0.6666666666666666,1.0,,,,,0.42857142857142855,0.3333333333333333,,0.375,0.3333333333333333,,0.375,0.3333333333333333,,0.125,,,,,13.88888888888889,1.0,,,0.05263157894736842,0.06451612903225806,,,0.041666666666666664,0.05555555555555555,,0.2,,,,,,0.09090909090909091,,,0.4,,0.125,1.0,1.0,,0.375,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,0.125,,,,0.3333333333333333,1.0,,,,1.0,,0.25,,0.42903125,0.4653666666666667,0.37905,,,0.3333333333333333,,11.457142857142857,24.8,0.25862068965517243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,26443.0,441,78,826,827,276,259,117,1653,35,56,9.0,20.0,12.0,22.0,11.0,33,19,37,,1.0,3.0,1.0,2.0,65,126,1.0,3.0,43.0,176,845,12,27,2.0,26,19.0,38.0,1.0,2.0,15.0,56.0,86,44,3.0,10.0,3.0,1.0,13.0,40.0,31.0,71.0,22.0,9.0,24.0,1.0,15.0,173.0,8.0,20,,12.0,42,5.0,59,28,87,3.0,13.0,8.0,5.0,26.0,5.0,20.0,13.0,1.0,6.0,,39,3.0,9.0,33.0,57,3.0,4.0,69.0,5.0,30.0,7.0,17.0,12.0,5.0,17.0,8.0,,,3.0,56.0,276,4.0,0.6615384615384615,0.7166666666666667,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5158730158730159,0.4444444444444444,0.5,0.5155038759689923,0.4444444444444444,0.5125,0.546583850931677,0.4642857142857143,0.5490196078431373,0.023255813953488372,0.10317460317460317,0.14285714285714285,0.12121212121212122,0.02702702702702703,20.768431983385252,0.6666666666666666,0.1724137931034483,,0.1253731343283582,0.06688963210702341,0.1518987341772152,0.0851063829787234,0.13043478260869565,0.07124681933842239,0.06521739130434782,0.0547945205479452,0.07462686567164178,0.08333333333333333,0.08823529411764706,0.1,0.11214953271028037,0.14556962025316456,0.14035087719298245,0.18181818181818182,0.061224489795918366,0.47058823529411764,0.43410852713178294,0.625,0.7291666666666666,0.6285714285714286,0.2558139534883721,0.3333333333333333,0.3793103448275862,0.36363636363636365,0.2868217054263566,0.5135135135135135,0.5277777777777778,0.8947368421052632,,0.023255813953488372,0.3333333333333333,0.5,1.0,0.7407407407407407,0.45,0.3333333333333333,0.55,0.5454545454545454,0.05,0.5,0.4573643410852713,0.3333333333333333,0.46305,0.5222500000000001,0.48133374999999995,0.19480519480519481,0.1986754966887417,0.14772727272727273,0.3181818181818182,7.246825396825395,24.799999999999997,0.3341404358353511,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,False,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,47938.0,799,28,1493,1496,434,401,210,2989,53,89,5.0,11.0,16.0,21.0,14.0,41,43,116,43.0,27.0,88.0,7.0,36.0,110,246,46.0,131.0,49.0,407,1524,12,33,3.0,54,35.0,69.0,13.0,46.0,21.0,130.0,102,118,99.0,10.0,85.0,27.0,16.0,62.0,13.0,75.0,9.0,4.0,33.0,7.0,22.0,163.0,8.0,31,,17.0,63,3.0,83,39,122,7.0,29.0,14.0,15.0,28.0,5.0,16.0,16.0,,12.0,2.0,44,8.0,12.0,23.0,68,3.0,5.0,66.0,8.0,24.0,11.0,3.0,,3.0,3.0,2.0,,,1.0,130.0,434,10.0,0.4636363636363636,0.4857142857142857,0.717391304347826,0.3511450381679389,0.2826086956521739,0.359375,0.44715447154471544,0.36363636363636365,0.5072463768115942,0.47480106100795755,0.5,0.47391304347826085,0.5024752475247525,0.5,0.5118110236220472,0.34748010610079577,0.06504065040650407,0.14606741573033707,0.07317073170731707,,25.58537978298115,0.6363636363636364,0.05172413793103448,,0.10210696920583469,0.05391304347826087,0.13385826771653545,0.04145077720207254,0.10752688172043011,0.05078125,0.07913669064748201,0.056962025316455694,0.039568345323741004,0.03676470588235294,0.05263157894736842,0.061224489795918366,0.11538461538461539,0.11458333333333333,0.14444444444444443,0.10810810810810811,0.036458333333333336,0.6666666666666666,0.23607427055702918,0.5955056179775281,0.6973684210526315,0.5660377358490566,0.10875331564986737,0.34146341463414637,0.3684210526315789,0.35714285714285715,0.3076923076923077,0.3706896551724138,0.3706896551724138,0.37209302325581395,0.11405835543766578,0.23342175066312998,0.3068181818181818,0.313953488372093,0.5555555555555556,0.21568627450980393,0.45454545454545453,,0.1826086956521739,0.7619047619047619,0.3130434782608696,0.19444444444444445,0.583554376657825,0.3176470588235294,0.5050012032085561,0.4947707317073172,0.48607232142857154,0.06361323155216285,0.0916030534351145,0.13267813267813267,0.3194103194103194,10.601219512195117,25.10152671755725,0.29068988613529806,19.0,6.0,10.0,6.0,10.0,3.0,8.0,9.0,18.0,39.0,3.0,1.0,1.0,,0.5,0.4418604651162791,0.4418604651162791,0.9473684210526315,0.19607843137254902,0.6,1.0,0.1568627450980392,0.375,0.3333333333333333,0.08695652173913043,0.6,0.007633587786259542,2.0,,1.0,2.0,0.015267175572519083,0.022727272727272728,,,,,False,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,43498.0,725,34,1386,1384,521,435,172,2770,31,63,1.0,2.0,8.0,21.0,11.0,23,43,102,24.0,19.0,59.0,7.0,26.0,85,188,26.0,83.0,83.0,331,1470,6,12,11.0,32,20.0,61.0,11.0,35.0,52.0,125.0,96,74,69.0,4.0,59.0,19.0,10.0,70.0,26.0,96.0,18.0,8.0,35.0,6.0,29.0,218.0,1.0,13,1.0,13.0,44,1.0,58,15,73,2.0,26.0,15.0,11.0,30.0,10.0,16.0,16.0,,14.0,1.0,46,2.0,17.0,16.0,39,1.0,4.0,106.0,6.0,31.0,24.0,5.0,3.0,,7.0,4.0,,,,125.0,521,5.0,0.5647058823529412,0.5783132530120482,0.8846153846153846,0.3132530120481928,0.3142857142857143,0.3132530120481928,0.4521276595744681,0.5,0.32786885245901637,0.4575645756457565,0.5526315789473685,0.3802083333333333,0.5125,0.6458333333333334,0.4806201550387597,0.3062730627306273,0.05319148936170213,0.14285714285714285,0.043478260869565216,,23.130544993662866,0.6521739130434783,0.019230769230769232,0.019230769230769232,0.08163265306122448,0.0273109243697479,0.09219858156028368,0.00625,0.0838235294117647,0.0220125786163522,0.03278688524590164,0.01680672268907563,0.029787234042553193,0.009259259259259259,,0.03816793893129771,0.07643312101910828,0.10756972111553785,0.11538461538461539,0.02702702702702703,0.013793103448275862,0.5714285714285714,0.23247232472324722,0.49206349206349204,0.5740740740740741,0.6129032258064516,0.08487084870848709,0.4782608695652174,0.5,0.2727272727272727,0.3763837638376384,0.4215686274509804,0.4215686274509804,0.6046511627906976,0.08856088560885608,0.2177121771217712,0.3220338983050847,0.3220338983050847,0.8947368421052632,0.10526315789473684,0.5,,0.21875,0.38095238095238093,0.2708333333333333,0.2692307692307692,0.5387453874538746,0.3220338983050847,0.4906688888888887,0.4502461538461539,0.49406578947368424,0.10472972972972973,0.14553990610328638,0.09667673716012085,0.3776435045317221,11.178191489361701,24.902409638554225,0.3759018759018759,7.0,,2.0,4.0,9.0,3.0,5.0,3.0,7.0,9.0,,,,2.0,0.42857142857142855,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.10526315789473684,,,0.2631578947368421,0.6,1.0,0.09375,0.4444444444444444,,,1.0,,3.0,,,2.0,,2.0,,False,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,44280.0,738,97,1401,1402,430,388,188,2803,41,57,13.0,18.0,9.0,13.0,6.0,37,38,79,,5.0,11.0,2.0,6.0,85,173,5.0,11.0,76.0,261,1405,23,41,19.0,65,19.0,44.0,2.0,6.0,35.0,79.0,118,52,15.0,24.0,9.0,5.0,12.0,75.0,22.0,97.0,14.0,8.0,32.0,15.0,28.0,216.0,12.0,41,,24.0,114,16.0,154,53,207,6.0,14.0,9.0,5.0,34.0,7.0,20.0,18.0,,14.0,3.0,52,4.0,12.0,38.0,79,13.0,5.0,96.0,10.0,36.0,17.0,27.0,22.0,4.0,27.0,15.0,,1.0,,79.0,430,8.0,0.6941176470588235,0.8082191780821918,1.0,0.45454545454545453,0.3333333333333333,0.5555555555555556,0.4913294797687861,0.5609756097560976,0.4318181818181818,0.5027173913043478,0.5609756097560976,0.44,0.5748898678414097,0.65,0.541095890410959,0.059782608695652176,0.06936416184971098,0.08771929824561403,0.16216216216216217,0.012658227848101266,17.22222222222222,0.6538461538461539,0.3076923076923077,,0.2024866785079929,0.07976653696498054,0.16901408450704225,0.0736196319018405,0.19574468085106383,0.07828655834564253,0.104,0.10416666666666667,0.053061224489795916,0.06722689075630252,0.09090909090909091,0.18253968253968253,0.18681318681318682,0.2235294117647059,0.18867924528301888,0.1111111111111111,0.075,0.5555555555555556,0.30978260869565216,0.7192982456140351,0.7884615384615384,0.6097560975609756,0.20108695652173914,0.16216216216216217,0.1935483870967742,0.3333333333333333,0.42934782608695654,0.4810126582278481,0.48717948717948717,0.8421052631578947,,0.059782608695652176,0.45454545454545453,0.45454545454545453,1.0,0.43902439024390244,0.7222222222222222,0.07692307692307693,0.26,0.6923076923076923,0.12,0.3333333333333333,0.3695652173913043,0.5555555555555556,0.455817032967033,0.4601473684210527,0.4454093750000001,0.17142857142857143,0.18090452261306533,0.24904214559386972,0.30268199233716475,10.061271676300578,30.3,0.30692362598144185,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,1.0
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,14954.0,249,-2,464,469,105,101,80,933,11,30,6.0,16.0,1.0,5.0,2.0,6,11,30,1.0,,1.0,,1.0,24,66,,2.0,8.0,56,464,7,23,2.0,16,5.0,13.0,,1.0,3.0,13.0,24,24,,10.0,1.0,,9.0,15.0,3.0,18.0,1.0,2.0,4.0,2.0,9.0,39.0,5.0,25,1.0,,22,2.0,24,31,55,1.0,9.0,,9.0,4.0,,3.0,2.0,,1.0,,6,2.0,1.0,11.0,29,2.0,1.0,18.0,,8.0,1.0,9.0,5.0,4.0,10.0,7.0,1.0,,,13.0,105,4.0,0.5,0.631578947368421,,,,,0.36363636363636365,0.30434782608695654,0.38461538461538464,0.35294117647058826,0.30434782608695654,0.35714285714285715,0.36363636363636365,0.32,0.40625,0.029411764705882353,0.13636363636363635,0.23333333333333334,0.3333333333333333,,14.638447971781305,0.6666666666666666,0.14285714285714285,0.07692307692307693,0.11518324607329843,0.11848341232227488,,0.1,0.09565217391304348,0.11494252873563218,0.13432835820895522,0.09523809523809523,0.11764705882352941,0.13513513513513514,,0.06818181818181818,0.17647058823529413,0.10416666666666667,,,0.02857142857142857,0.7,0.4411764705882353,0.36666666666666664,0.4782608695652174,0.18181818181818182,0.08823529411764706,0.3333333333333333,0.5,0.5,0.4411764705882353,0.36666666666666664,0.36666666666666664,0.8181818181818182,0.014705882352941176,0.014705882352941176,,,,0.6956521739130435,0.375,,0.35714285714285715,0.2,0.07142857142857142,,0.47058823529411764,,0.49446102941176473,0.529405,0.47685357142857143,0.10526315789473684,0.10810810810810811,0.2857142857142857,0.23214285714285715,9.103030303030303,23.4,0.22629310344827586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,False,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,48362.0,806,52,1526,1527,392,358,211,3053,10,23,,2.0,3.0,5.0,8.0,25,32,71,18.0,25.0,60.0,8.0,15.0,50,119,36.0,78.0,25.0,233,1521,8,14,3.0,31,7.0,19.0,13.0,22.0,9.0,62.0,70,30,99.0,2.0,60.0,25.0,15.0,53.0,18.0,71.0,8.0,10.0,25.0,5.0,23.0,160.0,5.0,7,,28.0,45,3.0,76,12,88,1.0,30.0,17.0,13.0,27.0,13.0,19.0,20.0,1.0,8.0,1.0,47,3.0,13.0,23.0,67,5.0,2.0,31.0,3.0,10.0,2.0,5.0,1.0,2.0,5.0,5.0,,,1.0,62.0,392,8.0,0.7,0.7142857142857143,0.9166666666666666,0.46153846153846156,0.5909090909090909,0.46153846153846156,0.42016806722689076,0.5714285714285714,0.3684210526315789,0.5279187817258884,0.6086956521739131,0.6463414634146342,0.5550239234449761,0.6458333333333334,0.6739130434782609,0.39593908629441626,0.12605042016806722,0.2608695652173913,0.2,0.056338028169014086,14.349775784753364,0.574468085106383,0.05454545454545454,,0.0743801652892562,0.011784511784511785,0.1686746987951807,0.02824858757062147,0.0946822308690013,0.01556420233463035,0.00625,0.029940119760479042,0.003745318352059925,0.0390625,,0.0625,0.06315789473684211,0.08710801393728224,0.175,0.15217391304347827,0.010752688172043012,1.0,0.116751269035533,0.43478260869565216,0.5882352941176471,0.8,0.12690355329949238,0.32,0.4,0.625,0.3604060913705584,0.4507042253521127,0.47761194029850745,0.6875,0.09137055837563451,0.30456852791878175,0.4166666666666667,0.43103448275862066,0.92,0.08695652173913043,,,0.12195121951219512,0.6,0.36585365853658536,0.5333333333333333,0.5126903553299492,0.4166666666666667,0.48726802030456845,0.4948361111111111,0.5134451219512195,0.06280193236714976,0.07936507936507936,0.13304721030042918,0.26609442060085836,13.249579831932774,24.484615384615388,0.25688073394495414,11.0,1.0,3.0,5.0,7.0,3.0,6.0,4.0,9.0,9.0,,,3.0,2.0,0.4444444444444444,0.6111111111111112,0.6111111111111112,0.9090909090909091,0.13043478260869565,0.3333333333333333,1.0,0.2608695652173913,0.5,1.0,0.17073170731707318,0.7142857142857143,0.037037037037037035,2.0,,,1.0,0.02564102564102564,0.03333333333333333,,,,,False,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,49650.0,828,68,1555,1551,491,443,193,3106,43,68,3.0,11.0,10.0,20.0,12.0,45,24,82,45.0,32.0,83.0,11.0,25.0,79,195,49.0,128.0,109.0,414,1612,7,29,13.0,33,20.0,49.0,15.0,36.0,51.0,136.0,98,60,132.0,8.0,81.0,32.0,12.0,34.0,11.0,45.0,8.0,3.0,15.0,,19.0,101.0,4.0,21,1.0,8.0,85,14.0,107,26,133,7.0,23.0,15.0,8.0,23.0,4.0,13.0,15.0,2.0,10.0,3.0,38,3.0,10.0,18.0,43,3.0,4.0,113.0,7.0,33.0,17.0,2.0,1.0,1.0,2.0,1.0,,,,136.0,491,4.0,0.620253164556962,0.6533333333333333,0.8979591836734694,0.3828125,0.4166666666666667,0.3888888888888889,0.40512820512820513,0.2413793103448276,0.40816326530612246,0.47213622291021673,0.2702702702702703,0.5,0.5448369565217391,0.36904761904761907,0.6111111111111112,0.39628482972136225,0.06153846153846154,0.08823529411764706,0.13333333333333333,,22.643614054657,0.6052631578947368,0.2153846153846154,0.02040816326530612,0.1362179487179487,0.03804347826086957,0.0625,0.02072538860103627,0.12367021276595745,0.03355704697986577,0.05755395683453238,0.056962025316455694,0.01568627450980392,0.023076923076923078,0.015873015873015872,0.09395973154362416,0.16417910447761194,0.1386861313868613,0.07216494845360824,0.03225806451612903,0.03932584269662921,0.5,0.21052631578947367,0.6323529411764706,0.6935483870967742,0.7674418604651163,0.1393188854489164,0.26666666666666666,0.3076923076923077,0.4166666666666667,0.25386996904024767,0.2926829268292683,0.2926829268292683,0.4583333333333333,0.1393188854489164,0.25696594427244585,0.3855421686746988,0.3902439024390244,0.875,0.2972972972972973,0.2727272727272727,0.3333333333333333,0.23529411764705882,0.5,0.29411764705882354,0.44,0.6068111455108359,0.3950617283950617,0.5049498442367601,0.47394696969696964,0.5072758823529413,0.09971509971509972,0.1493212669683258,0.07971014492753623,0.3285024154589372,9.830256410256412,24.736718749999994,0.3157556270096463,17.0,,2.0,4.0,11.0,2.0,6.0,2.0,8.0,15.0,2.0,2.0,2.0,,0.25,0.37777777777777777,0.38636363636363635,0.9411764705882353,0.05405405405405406,,,0.16216216216216217,0.3333333333333333,1.0,0.12941176470588237,0.36363636363636365,0.015384615384615385,2.0,,,14.0,0.015625,0.012048192771084338,,,,0.022222222222222223,False,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,7577.0,126,-20,250,253,93,102,30,503,8,12,2.0,3.0,3.0,4.0,1.0,7,12,29,1.0,,1.0,,,21,48,,2.0,9.0,51,252,2,3,,4,8.0,18.0,,,5.0,21.0,24,18,,4.0,1.0,,6.0,7.0,2.0,9.0,1.0,1.0,5.0,,2.0,20.0,2.0,4,,3.0,12,2.0,17,6,23,,,,,1.0,,1.0,4.0,,,1.0,5,,3.0,9.0,16,1.0,2.0,14.0,,4.0,3.0,5.0,3.0,2.0,5.0,5.0,,,,21.0,93,1.0,0.5714285714285714,0.631578947368421,,,,,0.4375,0.6666666666666666,0.4444444444444444,0.42,0.5,0.4444444444444444,0.4473684210526316,0.5,0.4772727272727273,0.04,0.125,0.08333333333333333,0.5714285714285714,0.034482758620689655,21.60278745644599,0.2,0.3333333333333333,,0.11650485436893204,0.041666666666666664,0.10714285714285714,0.07407407407407407,0.11450381679389313,0.04878048780487805,0.06451612903225806,0.16666666666666666,,0.10526315789473684,,,0.13043478260869565,0.15517241379310345,0.13333333333333333,0.07692307692307693,,1.0,0.24,0.6666666666666666,0.7272727272727273,0.625,0.14,0.14285714285714285,0.3333333333333333,1.0,0.58,0.41379310344827586,0.42857142857142855,0.5,0.02,0.02,,,,0.75,0.6666666666666666,,0.2222222222222222,0.75,,,0.28,,0.43910799999999994,0.5609333333333333,0.4522666666666667,0.07407407407407407,0.07692307692307693,0.0784313725490196,0.4117647058823529,11.862499999999999,23.7,0.372,,,1.0,,,,,,1.0,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,False,
