EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,PenaltyFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefAtRimReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockedAtRim,3SecondViolations,Corner3FGM,BadPassSteals,Technical Free Throw Trips,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Loose Ball Fouls,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,Corner3Assists,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveMakes,OffThreePtRebounds,StepOutOfBoundsTurnovers,Travels,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,BlockedArc3,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Arc3PctBlocked
1904,1610612747,Devean George,Devean George,1904,LAL,1436.0,24,-2.0,45,43,19.0,15,7.0,88,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,1.0,4.0,11.0,39,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,19.0,1.0,0.5,0.6666666666666666,1.0,0.25,0.3333333333333333,0.5,1.0,0.6666666666666666,0.4583333333333333,1.0,0.4,0.4583333333333333,1.0,0.4,0.3333333333333333,0.125,1.0,24.074074074074076,0.3333333333333333,0.3333333333333333,0.0555555555555555,0.1176470588235294,0.3333333333333333,0.0952380952380952,0.0952380952380952,0.2222222222222222,0.1111111111111111,0.5,0.2,1.0,0.25,1.0,1.0,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.25,0.25,1.0,0.1666666666666666,0.1666666666666666,0.5,0.5,1.0,1.0,1.0,0.2,1.0,0.2,0.2,0.5833333333333334,1.0,0.4844772727272727,0.63005,0.461425,0.3636363636363636,0.3636363636363636,10.3375,29.05,0.4222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,1080.0,18,-20.0,35,32,13.0,12,7.0,67,,1.0,,,,,2.0,1.0,5.0,,,,,,2.0,8.0,,,5.0,49,,2.0,,,1.0,,,4.0,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,13.0,,1.0,1.0,,,,0.25,,,0.25,,,0.3125,,,,,,18.6046511627907,,,0.2,0.0625,0.5,0.2857142857142857,0.05,,,0.5,,,0.125,,,,0.25,0.625,0.2,0.2,1.0,,,,,,,,,,,,0.125,,0.3961125,0.35355,0.3183,,,14.0125,,0.3714285714285714,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,0.5,1.0,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,1610612747,Maurice Carter,Maurice Carter,2466,LAL,3012.0,50,2.0,92,90,38.0,33,15.0,182,2.0,3.0,,,,,2.0,2.0,6.0,,,1.0,3.0,1.0,4.0,11.0,1.0,3.0,22.0,96,1.0,1.0,2.0,1.0,3.0,1.0,12.0,6.0,2.0,3.0,,,3.0,1.0,2.0,,,,3.0,,3.0,,3.0,,,,3.0,2.0,6.0,3.0,5.0,,,,,,12.0,38.0,,0.75,0.75,1.0,0.3333333333333333,0.3333333333333333,0.3636363636363636,1.0,0.3333333333333333,0.3928571428571428,0.5,0.625,0.55,0.5,0.75,0.2142857142857142,0.1818181818181818,,23.636363636363637,,,0.0857142857142857,,,0.0697674418604651,,,0.1428571428571428,,,,0.2142857142857142,0.6666666666666666,1.0,1.0,0.1428571428571428,0.4285714285714285,0.3333333333333333,0.4,0.5,,0.2142857142857142,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.25,0.4285714285714285,0.3333333333333333,0.4217928571428571,0.439225,0.3765375,0.0909090909090909,0.5454545454545454,11.936363636363636,27.266666666666666,0.4130434782608695,,11.0,2.0,2.0,1.0,4.0,12.0,,3.0,,,,,,0.1764705882352941,0.2142857142857142,1.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,1317.0,22,10.0,40,40,22.0,20,6.0,80,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,9.0,33,,,1.0,,,1.0,5.0,,,3.0,,,1.0,1.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,5.0,22.0,,,,1.0,0.5,0.5,,,,0.75,,,0.75,0.5,0.625,1.0,,,17.02127659574468,,,0.125,0.0909090909090909,0.1666666666666666,0.1363636363636363,0.0625,,,0.2,,1.0,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,0.49275,,0.4923,0.1111111111111111,0.5555555555555556,,24.95,0.55,,6.0,5.0,7.0,1.0,16.0,8.0,,1.0,0.25,0.2,,,,0.3333333333333333,1.0,,,,,5.0,3.0,1.0,1.0,,,,,3.0,,,,0.5,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,1610612747,Bryon Russell,Bryon Russell,935,LAL,490.0,8,2.0,16,15,4.0,10,2.0,31,,,,,,,,2.0,2.0,,,,2.0,,2.0,2.0,,2.0,4.0,11,,,,1.0,1.0,,2.0,4.0,,,,,2.0,,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,,2.0,4.0,,1.0,1.0,,,,1.0,,1.0,0.5,,1.0,0.5,,1.0,0.5,,,22.22222222222222,,,0.6,,,0.5,,,,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,,,,,,,,,,0.5,,0.4586625,,0.3735,,0.5,17.0,24.450000000000003,0.25,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1610612747,Horace Grant,Horace Grant,270,LAL,1596.0,27,16.0,49,48,17.0,14,8.0,97,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,2.0,4.0,,,6.0,40,,1.0,,,,,,4.0,,,,,,,,3.0,,,8.0,,8.0,3.0,11.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,17.0,,1.0,1.0,,,,0.5,,,0.5,,,0.6,,,,,,10.16949152542373,,,0.32,0.2,,0.2758620689655172,0.1578947368421052,0.25,0.3333333333333333,,,,0.5,0.5,0.5,1.0,0.25,0.25,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.4399999999999999,0.4404,,,,7.15,,0.3469387755102041,,2.0,,,,,2.0,,1.0,0.2,0.375,,,,0.2,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,2098.0,35,-12.0,63,62,30.0,22,11.0,125,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,,,,1.0,3.0,1.0,2.0,9.0,82,,1.0,,1.0,2.0,,6.0,2.0,,3.0,,,,,,,,,1.0,1.0,2.0,,2.0,,1.0,,,,1.0,1.0,3.0,1.0,,1.0,,,6.0,30.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,0.5,0.5,,0.5,0.5,,0.5,0.4,,,11.842105263157894,0.25,,0.0555555555555555,,,0.0416666666666666,,,,,,,0.2,1.0,1.0,1.0,,0.4,,,,0.4,,,,,,,0.5,1.0,,,0.6,,0.55822,0.3978,0.59065,,0.6666666666666666,12.466666666666669,23.0,0.4761904761904761,,4.0,5.0,6.0,1.0,13.0,8.0,,1.0,,,,,,0.1666666666666666,0.25,,,,,4.0,3.0,1.0,1.0,,,1.0,,2.0,,,,1.0,0.3333333333333333,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,0.5,0.5,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,2120.0,35,,61,60,23.0,19,10.0,121,9.0,11.0,3.0,5.0,3.0,4.0,7.0,,,,,,,,13.0,18.0,,,28.0,70,4.0,6.0,8.0,3.0,5.0,,8.0,16.0,10.0,,4.0,,,,,4.0,,,4.0,,4.0,4.0,8.0,,,,,,,2.0,3.0,2.0,1.0,2.0,1.0,,8.0,23.0,,0.6153846153846154,0.7272727272727273,,,,0.7222222222222222,0.6666666666666666,0.6,0.7222222222222222,0.6666666666666666,0.6,0.6086956521739131,0.6666666666666666,0.4,,,,31.08108108108108,,,0.16,0.1538461538461538,,0.1379310344827586,0.1333333333333333,0.2307692307692307,0.2,,,0.5,0.6111111111111112,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.3888888888888889,,,,,,,,,,0.8333333333333334,0.6,0.8,0.75,,,0.6111111111111112,,0.4726277777777777,0.5379833333333334,0.4575999999999999,0.2857142857142857,0.2857142857142857,3.716666666666667,,0.3770491803278688,4.0,2.0,2.0,2.0,1.0,4.0,12.0,2.0,3.0,,0.1111111111111111,0.5714285714285714,0.5714285714285714,0.5,0.1578947368421052,0.1578947368421052,,,,,2.0,1.0,,,,,,,4.0,,,,,0.1666666666666666,,,,,,,,1.0,,,,,,,,,1.0,0.1666666666666666,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,587.0,10,12.0,22,23,12.0,9,3.0,45,,,,,,,2.0,,1.0,,,,,,1.0,3.0,,,4.0,15,,1.0,,,2.0,,2.0,,2.0,,,,,,,,,1.0,2.0,,3.0,,3.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,2.0,12.0,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,0.3333333333333333,,,,16.0,,,0.125,,0.3333333333333333,0.1578947368421052,,,0.25,0.5,,1.0,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,0.3608666666666666,0.3457,0.3604,,0.5,13.133333333333336,,0.5454545454545454,1.0,2.0,2.0,2.0,,4.0,2.0,,,,,0.5,0.5,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,1324.0,22,2.0,37,37,12.0,11,6.0,74,,2.0,,,,,,,3.0,,,,1.0,1.0,,5.0,,1.0,,45,,,,,2.0,1.0,,,,,,,1.0,,1.0,2.0,,1.0,,1.0,2.0,2.0,4.0,,,,,,2.0,2.0,4.0,,,,,,,12.0,,,,,,,,,,,,,,,,0.1666666666666666,0.2,,18.181818181818183,1.0,,,0.1428571428571428,0.3333333333333333,0.0666666666666666,0.1176470588235294,0.1428571428571428,,0.3333333333333333,,,0.3333333333333333,,,,,0.5,,,,,0.1666666666666666,,,,,,,,,0.3333333333333333,0.5,,0.4762249999999999,,0.4445833333333333,,,11.48,25.1,0.3243243243243243,,,3.0,4.0,1.0,9.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,0.5,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,0.2,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
