EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,OffShortMidRangeReboundPct,FTOffRebounds,Travels,SecondChanceTurnovers,OffFTReboundPct,OffCorner3ReboundPct,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,SecondChanceFg3Pct,LongMidRangePctBlocked,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,HeaveMakes,Blocked3s,BlockedCorner3,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls
1904,1610612747,Devean George,Devean George,1904,LAL,11155.0,186,9,367,364,142,100,48,731,4.0,6.0,2.0,4.0,3.0,5.0,4.0,10.0,5.0,16.0,4.0,1.0,1.0,14.0,1.0,6.0,13.0,32,1.0,18.0,9.0,38.0,361,2.0,5.0,1.0,4.0,5.0,13.0,7.0,5.0,15.0,12.0,14.0,3.0,2.0,1.0,13.0,1.0,2.0,9.0,6.0,15.0,3.0,3.0,3.0,3.0,3.0,36.0,1.0,3.0,5.0,14.0,3.0,22,4.0,26,9.0,5.0,4.0,3.0,2.0,4.0,1.0,1.0,7.0,10.0,20.0,1.0,3.0,13.0,1.0,3.0,3.0,7.0,3.0,2.0,2.0,7.0,6.0,1.0,15.0,142,0.46153846153846156,0.5,1.0,0.05555555555555555,0.058823529411764705,0.40625,0.4,0.38461538461538464,0.29,0.3333333333333333,0.25,0.33035714285714285,0.3333333333333333,0.3125,0.36,0.0625,0.16666666666666666,0.1,14.754098360655739,0.42857142857142855,0.3333333333333333,0.112,0.02097902097902098,0.125,0.022727272727272728,0.11515151515151516,0.0213903743315508,0.05,0.02857142857142857,0.15625,0.10810810810810811,0.08928571428571429,0.10344827586206896,0.18181818181818182,0.8571428571428571,0.12,0.6666666666666666,0.8,0.25,0.2,0.4,0.4444444444444444,0.75,0.32,0.3125,0.3125,0.4,0.08,0.28,0.07142857142857142,0.07142857142857142,1.0,0.6666666666666666,0.5,0.16666666666666666,0.25,0.6,0.05,0.3,0.48,0.07692307692307693,0.4610708333333333,0.504825,0.483175,0.05660377358490566,0.08571428571428572,0.10526315789473684,0.39473684210526316,12.568749999999998,26.494444444444444,0.3869209809264305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,8247.0,137,14,262,260,76,72,32,522,7.0,12.0,4.0,5.0,1.0,2.0,7.0,16.0,6.0,18.0,,,,,,,20.0,46,,,15.0,55.0,252,5.0,7.0,,14.0,3.0,11.0,,4.0,10.0,20.0,20.0,,10.0,,,,4.0,5.0,2.0,7.0,2.0,,,2.0,3.0,16.0,2.0,10.0,5.0,16.0,2.0,23,12.0,35,2.0,2.0,,3.0,1.0,3.0,2.0,,6.0,8.0,19.0,2.0,,17.0,,8.0,1.0,3.0,,,3.0,3.0,2.0,,10.0,76,0.5,0.6666666666666666,,,,0.43478260869565216,0.7142857142857143,0.2727272727272727,0.43478260869565216,0.7142857142857143,0.2727272727272727,0.5092592592592593,0.7777777777777778,0.38461538461538464,,0.08695652173913043,0.16666666666666666,0.125,19.93355481727575,0.5,0.4,0.16494845360824742,0.09090909090909091,0.16129032258064516,0.08333333333333333,0.1640625,0.08955223880597014,0.03333333333333333,0.1111111111111111,0.1,0.125,0.2222222222222222,0.17857142857142858,,0.6666666666666666,0.2608695652173913,0.5833333333333334,0.7,0.14285714285714285,0.34782608695652173,0.4375,0.5,0.5714285714285714,0.391304347826087,0.3333333333333333,0.3333333333333333,0.8333333333333334,,,,,,0.7142857142857143,0.8,,0.18181818181818182,0.5,,,0.2608695652173913,,0.44228260869565217,0.5067285714285714,0.4430636363636363,0.1509433962264151,0.1509433962264151,0.2545454545454545,0.18181818181818182,10.006521739130434,,0.2900763358778626,4.0,1.0,1.0,2.0,1.0,1.0,3.0,0.2,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2137,1610612747,Ime Udoka,Ime Udoka,2137,LAL,948.0,16,1,29,30,19,14,5,59,3.0,3.0,,,3.0,3.0,,1.0,,,,,,1.0,,1.0,3.0,4,,1.0,,6.0,27,,,,,3.0,4.0,1.0,,6.0,2.0,4.0,,,,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,1.0,,3.0,,3,1.0,4,,,,3.0,3.0,,,,3.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,6.0,19,0.3333333333333333,0.3333333333333333,,,,0.75,,0.75,0.6,,0.6,0.6,,0.6,0.2,,,,23.52941176470588,1.0,,0.25,0.1,,,0.1875,0.07692307692307693,,,,0.3333333333333333,0.25,,,1.0,0.6,1.0,1.0,0.3333333333333333,0.2,,,,,,,,,0.2,,,,,,,0.6,1.0,,0.2,0.8,,0.56708,,0.56708,,,,1.0,3.025,25.7,0.6551724137931034,,,,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,26267.0,438,-8,860,857,329,298,112,1717,21.0,31.0,6.0,11.0,5.0,11.0,8.0,22.0,38.0,83.0,1.0,,,4.0,,3.0,67.0,136,,5.0,21.0,155.0,866,9.0,23.0,,26.0,25.0,48.0,3.0,11.0,61.0,110.0,24.0,,12.0,,4.0,,4.0,17.0,3.0,20.0,2.0,1.0,5.0,4.0,8.0,43.0,7.0,23.0,12.0,54.0,4.0,70,31.0,101,16.0,8.0,8.0,12.0,6.0,5.0,6.0,,17.0,33.0,64.0,10.0,,28.0,,9.0,6.0,16.0,8.0,1.0,7.0,16.0,11.0,,61.0,329,0.8208955223880597,0.9016393442622951,,,,0.49264705882352944,0.391304347826087,0.5208333333333334,0.475177304964539,0.391304347826087,0.49019607843137253,0.5032467532467533,0.4642857142857143,0.5258620689655172,0.03546099290780142,0.029411764705882353,0.06451612903225806,0.09090909090909091,17.255297679112008,0.7058823529411765,0.18181818181818182,0.17940199335548174,0.0659025787965616,0.15384615384615385,0.06796116504854369,0.1741424802110818,0.06637168141592921,0.08235294117647059,0.05063291139240506,0.19718309859154928,0.15053763440860216,0.1897810218978102,0.1774193548387097,0.0625,0.6875,0.2198581560283688,0.6774193548387096,0.7241379310344828,0.7142857142857143,0.15602836879432624,0.36363636363636365,0.4,0.875,0.5886524822695035,0.4578313253012048,0.4578313253012048,0.868421052631579,0.0070921985815602835,0.028368794326241134,,,,0.4782608695652174,0.5454545454545454,,0.21568627450980393,0.45454545454545453,,0.058823529411764705,0.2553191489361702,,0.44175000000000003,0.48020952380952375,0.4385117647058824,0.060810810810810814,0.06293706293706294,0.16774193548387098,0.3935483870967742,12.395588235294118,25.1,0.3825581395348837,8.0,3.0,,5.0,2.0,,13.0,0.06172839506172839,0.04081632653061224,1.0,2.0,3.0,0.045454545454545456,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,15423.0,257,-52,503,501,221,184,65,1004,17.0,35.0,1.0,2.0,6.0,13.0,12.0,32.0,8.0,24.0,3.0,,4.0,13.0,1.0,6.0,37.0,91,5.0,16.0,26.0,115.0,552,2.0,3.0,1.0,8.0,16.0,37.0,6.0,17.0,52.0,32.0,42.0,12.0,,,13.0,4.0,5.0,31.0,9.0,40.0,9.0,,4.0,8.0,19.0,89.0,,4.0,6.0,12.0,1.0,19,5.0,24,7.0,5.0,2.0,10.0,4.0,2.0,6.0,,12.0,3.0,9.0,,1.0,30.0,,9.0,6.0,1.0,,,1.0,1.0,,,52.0,221,0.43243243243243246,0.43243243243243246,0.8,0.3125,0.3125,0.4065934065934066,0.6666666666666666,0.43243243243243246,0.4158878504672897,0.5,0.4069767441860465,0.4713114754098361,0.6666666666666666,0.49056603773584906,0.14953271028037382,0.054945054945054944,0.11428571428571428,0.03125,23.183391003460205,0.8333333333333334,0.08333333333333333,0.07272727272727272,0.018433179723502304,0.13043478260869565,,0.08530805687203792,0.0149812734082397,0.020618556701030927,,0.025,0.08,0.09333333333333334,0.14285714285714285,0.09090909090909091,,0.32710280373831774,0.4857142857142857,0.5483870967741935,0.35294117647058826,0.29906542056074764,0.375,0.3870967741935484,0.25,0.22429906542056074,0.3333333333333333,0.3333333333333333,0.875,0.028037383177570093,0.12149532710280374,0.3076923076923077,0.3076923076923077,0.75,0.5,0.5,0.25,0.3023255813953488,0.46153846153846156,,0.13953488372093023,0.4766355140186916,0.3076923076923077,0.47906226415094333,0.531975,0.46751190476190485,0.07758620689655173,0.09,0.06956521739130435,0.45217391304347826,7.7846153846153845,25.78125,0.4393638170974155,4.0,1.0,,6.0,,,2.0,0.0196078431372549,0.014492753623188406,1.0,,1.0,0.07142857142857142,,1.0,1.0,1.0,3.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,12599.0,210,9,412,410,160,120,54,822,10.0,21.0,1.0,3.0,1.0,4.0,7.0,14.0,18.0,34.0,6.0,3.0,11.0,25.0,3.0,10.0,35.0,69,13.0,31.0,2.0,111.0,412,3.0,8.0,3.0,12.0,10.0,23.0,13.0,1.0,33.0,38.0,32.0,39.0,2.0,,25.0,11.0,8.0,11.0,,11.0,,,2.0,2.0,7.0,22.0,2.0,3.0,3.0,11.0,,14,5.0,19,5.0,2.0,3.0,5.0,3.0,4.0,2.0,,9.0,3.0,11.0,1.0,,3.0,,1.0,1.0,3.0,2.0,,1.0,3.0,2.0,,33.0,160,0.5428571428571428,0.5588235294117647,1.0,0.41935483870967744,0.41935483870967744,0.5072463768115942,0.375,0.43478260869565216,0.545,0.5454545454545454,0.4444444444444444,0.5495049504950495,0.5454545454545454,0.44594594594594594,0.31,0.11594202898550725,0.2857142857142857,0.07142857142857142,22.86902286902287,0.5555555555555556,,0.07857142857142857,0.018404907975460124,0.08333333333333333,0.03636363636363636,0.07954545454545454,0.022935779816513763,0.0125,0.046511627906976744,0.19230769230769232,0.019230769230769232,0.08064516129032258,0.06666666666666667,0.16666666666666666,0.6666666666666666,0.21,0.47619047619047616,0.6666666666666666,0.6,0.14,0.5,0.5384615384615384,0.2857142857142857,0.34,0.5294117647058824,0.5454545454545454,0.6111111111111112,0.06,0.25,0.44,0.44,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.1111111111111111,0.25,0.08333333333333333,0.2777777777777778,0.52,0.44,0.48635400000000006,0.47655714285714285,0.46710555555555566,0.01,0.014492753623188406,0.10810810810810811,0.2972972972972973,11.136231884057972,24.770967741935475,0.3883495145631068,,2.0,,5.0,1.0,,1.0,0.047619047619047616,,,,2.0,,,2.0,3.0,4.0,,0.3076923076923077,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3,1.0,2.0,2.0,1.0,0.6666666666666666,0.029411764705882353,0.022727272727272728,0.6666666666666666,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,16429.0,274,7,536,527,177,178,62,1063,5.0,8.0,,,,,3.0,9.0,12.0,38.0,12.0,6.0,6.0,21.0,2.0,10.0,20.0,55,9.0,33.0,30.0,97.0,525,,1.0,3.0,12.0,4.0,18.0,16.0,15.0,35.0,22.0,18.0,24.0,,,21.0,6.0,3.0,17.0,9.0,26.0,9.0,,5.0,2.0,10.0,61.0,2.0,4.0,3.0,17.0,,20,6.0,26,11.0,8.0,3.0,7.0,3.0,8.0,4.0,,15.0,5.0,12.0,,1.0,33.0,2.0,10.0,4.0,,,,,,,,35.0,177,0.55,0.55,0.8888888888888888,0.2727272727272727,0.2727272727272727,0.36363636363636365,,0.2222222222222222,0.3806818181818182,0.375,0.29411764705882354,0.46568627450980393,0.6875,0.4146341463414634,0.375,0.05454545454545454,,0.2222222222222222,19.27512355848435,0.4666666666666667,,0.08762886597938144,0.019704433497536946,0.0625,0.028985507246376812,0.08264462809917356,0.022058823529411766,0.018518518518518517,0.0392156862745098,0.06382978723404255,0.1111111111111111,0.08333333333333333,0.05,0.125,,0.09090909090909091,0.625,0.625,,0.10227272727272728,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.4318181818181818,0.3157894736842105,0.32432432432432434,0.75,0.13636363636363635,0.23863636363636365,0.2857142857142857,0.2857142857142857,0.8333333333333334,,,0.5,,,0.17647058823529413,0.29411764705882354,0.4659090909090909,0.2857142857142857,0.4474517045454546,0.47578750000000003,0.4143941176470588,0.12244897959183673,0.15873015873015872,0.12371134020618557,0.36082474226804123,14.385454545454545,24.706060606060607,0.3302238805970149,9.0,4.0,2.0,7.0,2.0,,3.0,0.046511627906976744,,,,,,,3.0,3.0,4.0,3.0,0.25,0.25,0.25,1.0,,0.3,1.0,1.0,1.0,2.0,0.3333333333333333,0.02631578947368421,0.04081632653061224,0.5,1.0,0.16666666666666666,1.0,2.0,0.25,0.05714285714285714,,True,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,7525.0,125,-20,245,250,122,112,33,495,2.0,5.0,,,,1.0,2.0,7.0,1.0,6.0,,,1.0,8.0,1.0,6.0,5.0,18,1.0,8.0,4.0,17.0,256,,4.0,1.0,,1.0,8.0,6.0,3.0,8.0,8.0,2.0,3.0,,,8.0,1.0,2.0,21.0,5.0,26.0,3.0,2.0,11.0,1.0,9.0,57.0,5.0,3.0,7.0,11.0,2.0,20,8.0,28,6.0,6.0,,3.0,3.0,4.0,,,7.0,6.0,11.0,,,8.0,,3.0,1.0,,,,,,,,8.0,122,0.8,0.8,1.0,0.125,0.125,0.2777777777777778,,0.125,0.25,,0.17857142857142858,0.2833333333333333,,0.23529411764705882,0.3076923076923077,0.1111111111111111,,0.2857142857142857,13.028169014084508,0.42857142857142855,0.3333333333333333,0.12941176470588237,0.031914893617021274,0.3181818181818182,0.12195121951219512,0.16822429906542055,0.05925925925925926,0.058823529411764705,0.15151515151515152,0.11764705882352941,0.0967741935483871,0.16216216216216217,0.3888888888888889,,,0.19230769230769232,0.4,0.4,1.0,0.2692307692307692,0.2857142857142857,0.4,0.5,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,,0.3076923076923077,0.125,0.125,1.0,,,0.2,0.07142857142857142,,,0.42857142857142855,0.5,0.125,0.4612423076923077,0.41155,0.4479357142857143,0.10344827586206896,0.14285714285714285,,0.47058823529411764,9.1,25.099999999999998,0.49795918367346936,,3.0,,3.0,,,3.0,,,,,1.0,,,,1.0,1.0,,0.16666666666666666,,,,,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,9348.0,156,-2,316,320,127,131,46,636,19.0,28.0,4.0,5.0,9.0,11.0,9.0,30.0,12.0,31.0,3.0,,9.0,21.0,2.0,11.0,40.0,89,11.0,24.0,35.0,148.0,322,6.0,11.0,2.0,23.0,19.0,40.0,11.0,20.0,70.0,22.0,58.0,30.0,6.0,,21.0,9.0,5.0,23.0,2.0,25.0,,2.0,9.0,4.0,10.0,52.0,,11.0,3.0,20.0,2.0,25,11.0,36,9.0,7.0,2.0,5.0,,5.0,5.0,1.0,10.0,3.0,9.0,,2.0,42.0,2.0,14.0,4.0,,,,,,,,70.0,127,0.275,0.2972972972972973,0.9090909090909091,0.4583333333333333,0.4583333333333333,0.449438202247191,0.5454545454545454,0.475,0.5,0.6923076923076923,0.49019607843137253,0.5610687022900763,0.7666666666666667,0.5655737704918032,0.21238938053097345,0.056179775280898875,0.07142857142857142,0.1,38.315217391304344,0.5,0.18181818181818182,0.17857142857142858,0.08148148148148149,0.12,,0.1678832116788321,0.06358381502890173,0.078125,,0.03125,0.15384615384615385,0.2777777777777778,0.125,0.1111111111111111,,0.24778761061946902,0.6785714285714286,0.7307692307692307,0.21052631578947367,0.26548672566371684,0.3,0.3333333333333333,0.3333333333333333,0.2743362831858407,0.3870967741935484,0.3870967741935484,0.3333333333333333,0.02654867256637168,0.18584070796460178,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.38461538461538464,0.8,0.15384615384615385,0.21568627450980393,0.8181818181818182,,0.21568627450980393,0.46017699115044247,0.42857142857142855,0.4692849557522124,0.4799692307692308,0.45980784313725487,0.12598425196850394,0.13861386138613863,0.1554054054054054,0.47297297297297297,9.397752808988768,25.520833333333332,0.40189873417721517,5.0,1.0,1.0,4.0,2.0,,1.0,0.06451612903225806,0.1,,,1.0,,,2.0,4.0,4.0,3.0,0.36363636363636365,0.6666666666666666,0.6666666666666666,1.0,,0.36363636363636365,,2.0,2.0,2.0,1.0,,0.03636363636363636,1.0,1.0,,,2.0,,0.07692307692307693,,True,,,,,,,,,,,,,
2441,1610612747,Jamal Sampson,Jamal Sampson,2441,LAL,1314.0,22,-7,39,39,15,6,11,78,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,3.0,4,,,,6.0,48,2.0,3.0,,4.0,1.0,2.0,,,2.0,2.0,4.0,,4.0,,,,,2.0,,2.0,,,,1.0,1.0,4.0,2.0,5.0,1.0,3.0,1.0,5,7.0,12,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,2.0,15,0.3333333333333333,1.0,,,,0.75,0.6666666666666666,0.5,0.75,0.6666666666666666,0.5,0.75,0.6666666666666666,0.5,,,,,9.803921568627452,1.0,0.3333333333333333,0.23076923076923078,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.25,0.28,0.3,0.2,0.2,0.5,,0.3333333333333333,,,0.5,0.5,0.5,,0.5,1.0,1.0,0.5,,,,,,,,,,0.6666666666666666,0.5,,0.5,,,,0.5,,0.5003749999999999,0.5390999999999999,0.52125,,,0.6666666666666666,0.3333333333333333,5.725,,0.38461538461538464,,,,,,,,0.2,0.25,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,
