EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Usage,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFG2A,SecondChanceFtPoints,DefThreePtRebounds,FTDefRebounds,BadPassTurnovers,Loose Ball Fouls,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,ShortMidRangeAssists,OffTwoPtRebounds,Technical Free Throw Trips,OffTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimAccuracy,OffCorner3ReboundPct,on,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,46.0,1.0,-2.0,3,2,3.0,2.0,5,4,1.0,1.0,1.0,1.0,1.0,3.0,33.333333333333336,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1610612745,Adrian Griffin,Adrian Griffin,1559,HOU,42.0,1.0,-2.0,3,3,3.0,3.0,6,6,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,1370.0,23.0,1.0,49,47,27.0,24.0,96,58,1.0,1.0,1.0,3.0,,27.0,21.05263157894737,0.5510204081632653,3.0,8.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,7.0,2.0,4.0,12.0,1.0,2.0,2.0,4.0,8.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.42857142857142855,0.5,0.5454545454545454,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.14285714285714285,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.16666666666666666,1.0,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.5,0.3333333333333333,0.45454545454545453,0.5,0.44017999999999996,0.4570600000000001,0.6666666666666666,12.657142857142857,30.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,1020.0,17.0,10.0,40,39,28.0,22.0,79,42,1.0,3.0,2.0,3.0,,28.0,28.88888888888889,0.7,1.0,4.0,3.0,4.0,,,,1.0,,,,,2.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,17.0,3.0,5.0,2.0,2.0,13.0,,6.0,,6.0,,2.0,2.0,,1.0,2.0,1.0,,5.0,,,1.0,1.0,1.0,,,,,,,13.0,,,,1.0,1.0,1.0,0.6,0.6,0.8571428571428571,0.8571428571428571,0.85,0.8125,0.2857142857142857,,,,,,,0.5714285714285714,0.75,0.75,,,,,0.14285714285714285,,,,,,0.2857142857142857,1.0,1.0,,,,0.2857142857142857,1.0,0.8571428571428571,1.0,0.4859642857142857,0.4859642857142857,0.7647058823529411,4.88,25.45,3.0,4.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.5,1.5,0.6666666666666666,0.5,0.07692307692307693,0.5,1.0,1.0,0.5714285714285714,0.75,0.2222222222222222,0.2857142857142857,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1610612745,Charles Oakley,Charles Oakley,891,HOU,1422.0,24.0,4.0,51,49,29.0,24.0,100,58,,1.0,,8.0,,29.0,16.949152542372882,0.5686274509803921,3.0,8.0,1.0,2.0,1.0,1.0,,3.0,,,,,,,,,2.0,6.0,,,9.0,2.0,4.0,,,9.0,4.0,,,,,,,1.0,2.0,2.0,2.0,,4.0,3.0,5.0,5.0,,,,,,,,,9.0,1.0,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.6428571428571429,,0.16666666666666666,,0.1875,0.2222222222222222,0.14285714285714285,,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,0.3333333333333333,,0.43816666666666665,0.46375,1.0,11.016666666666666,,1.0,2.0,,,5.0,,,2.0,5.0,,,,,1.0,,,4.0,6.0,,3.0,,,0.5,1.0,,,,,,0.5,0.5,,,0.2222222222222222,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.5,1.0,0.3561,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,10.0,,-2.0,1,1,1.0,1.0,2,2,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,1294.0,22.0,6.0,46,45,27.0,22.0,91,52,,2.0,,3.0,,27.0,20.754716981132074,0.5869565217391305,2.0,7.0,,1.0,2.0,3.0,2.0,3.0,,1.0,,1.0,,1.0,,1.0,4.0,7.0,,2.0,9.0,2.0,4.0,,2.0,4.0,2.0,6.0,,,,1.0,,,1.0,1.0,,,2.0,2.0,4.0,5.0,2.0,1.0,1.0,,,,,,4.0,0.25,0.25,,,,,0.5714285714285714,0.5,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2222222222222222,,,0.14285714285714285,0.125,0.14285714285714285,,0.1111111111111111,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,,,0.1111111111111111,,,,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,,0.4185777777777778,0.42685,0.4444444444444444,11.37142857142857,23.3,,1.0,,,1.0,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,0.05555555555555555,,,,0.16666666666666666,,,,,1.0,,,2.0,1.0,,,0.3333333333333333,,,,,0.5095,1.0,1.0,1.0,1.0,0.06666666666666667,0.25,0.3333333333333333,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,87.0,1.0,,3,2,,,5,2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,287.0,5.0,8.0,9,7,5.0,,16,4,,,,,,5.0,40.0,0.5555555555555556,,1.0,2.0,3.0,,,,,,,,,,,,,2.0,3.0,,,5.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.625,0.5,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,1.0,,0.5326666666666667,,0.2,,,,,,,1.0,,,2.0,1.0,,,,1.0,,,,,2.0,,1.0,,1.0,1.0,,,0.3333333333333333,,,,,,,,0.4,1.0,,,,,,,,,,,,0.5245,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,454.0,8.0,-3.0,13,12,3.0,2.0,25,16,,,,2.0,,3.0,25.0,0.23076923076923078,,4.0,2.0,3.0,,,,,,1.0,,,,,,,2.0,3.0,,1.0,4.0,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,1.0,,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.25,,,,,,,,,,,1.0,,0.545075,,,,23.3,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,0.14285714285714285,,,,,,,,0.5,1.0,,,,,,,,,,,,0.5497,1.0,,1.0,,0.2,0.5,,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
