EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,BadPassSteals,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,PtsUnassisted3s,Arc3Assists,LostBallOutOfBoundsTurnovers,SecondChanceAtRimAccuracy,Blocked3s,BlockedArc3,Travels,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,on,BlockedLongMidRange,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,171.0,3,-7,8,8,8,8.0,1.0,16,1.0,1.0,10,1.0,8,10.0,1.0,0.372,0.372,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,1309.0,22,-12,41,43,31,26.0,7.0,84,1.0,1.0,36,1.0,31,2.0,1.0,0.3687,0.3687,16.4,0.7560975609756098,2.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,0.2,0.043478260869565216,0.16666666666666666,0.038461538461538464,0.1111111111111111,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,2497.0,42,2,92,90,38,41.0,10.0,182,10.0,19.0,85,7.0,38,28.57142857142857,0.47619047619047616,0.46258571428571427,0.45088750000000005,11.973684210526315,0.41304347826086957,4.0,4.0,,3.0,8.0,1.0,3.0,4.0,3.0,7.0,1.0,1.0,1.0,2.0,,,0.1111111111111111,0.029411764705882353,0.11428571428571428,0.07317073170731707,0.1,0.14285714285714285,0.13333333333333333,4.0,6.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,10.0,2.0,4.0,24.0,2.0,2.0,4.0,6.0,1.0,2.0,14.0,12.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,7.0,3.0,1.0,5.0,1.0,2.0,1.0,14.0,0.6,0.6666666666666666,0.5263157894736842,1.0,0.8571428571428571,0.47619047619047616,1.0,0.75,0.5217391304347826,1.0,0.7777777777777778,0.09523809523809523,0.05263157894736842,0.1,0.5714285714285714,0.125,0.2857142857142857,0.3333333333333333,0.25,0.1,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.75,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5555555555555556,0.4,0.047619047619047616,0.047619047619047616,0.25,1.0,0.125,0.38095238095238093,0.3477,0.09090909090909091,0.1,0.16666666666666666,0.5833333333333334,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2244,1610612743,Jeff Trepagnier,Jeff Trepagnier,2244,DEN,5802.0,97,-24,195,190,86,96.0,24.0,385,15.0,34.0,192,17.0,86,20.88888888888889,0.39473684210526316,0.5134236842105263,0.4847342105263158,8.085294117647058,0.441025641025641,3.0,4.0,2.0,,9.0,6.0,8.0,9.0,6.0,15.0,3.0,2.0,2.0,7.0,1.0,1.0,0.12121212121212122,0.075,0.10975609756097561,0.06060606060606061,0.08333333333333333,0.14285714285714285,0.1,5.0,16.0,1.0,6.0,,3.0,3.0,1.0,3.0,1.0,8.0,4.0,3.0,25.0,,6.0,3.0,2.0,2.0,3.0,13.0,14.0,2.0,,3.0,5.0,1.0,,1.0,2.0,5.0,,2.0,1.0,3.0,6.0,3.0,1.0,6.0,,3.0,,13.0,0.875,0.875,0.23529411764705882,,0.11764705882352941,0.2894736842105263,0.21428571428571427,0.2631578947368421,0.3048780487804878,0.21428571428571427,0.30952380952380953,0.10526315789473684,0.14705882352941177,0.2,0.8333333333333334,0.0625,,,,0.08695652173913043,0.42105263157894735,0.3125,0.35714285714285715,0.8,0.07894736842105263,,,,0.2,0.25,1.0,0.02631578947368421,0.07894736842105263,0.3157894736842105,0.16666666666666666,0.05263157894736842,0.5263157894736842,0.5311071428571428,0.07317073170731707,0.08108108108108109,0.12,0.52,25.299999999999997,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.125,0.15,0.027777777777777776,0.13333333333333333,0.1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.14285714285714285,1.0,1.0,0.05263157894736842,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2401,1610612743,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,DEN,1972.0,33,-13,66,64,37,49.0,9.0,130,3.0,10.0,59,4.0,37,20.51282051282051,0.2727272727272727,0.4394272727272728,0.45105,9.33,0.5606060606060606,1.0,1.0,,1.0,2.0,2.0,2.0,4.0,4.0,8.0,,,2.0,4.0,,,0.09523809523809523,0.06451612903225806,0.11538461538461539,0.07894736842105263,0.18181818181818182,,0.1,1.0,3.0,,1.0,1.0,4.0,1.0,,1.0,,3.0,1.0,5.0,11.0,1.0,4.0,3.0,2.0,,3.0,7.0,6.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,8.0,,4.0,,7.0,1.0,1.0,0.3,0.25,0.5,0.2727272727272727,0.25,0.5,0.36666666666666664,0.3,0.5833333333333334,0.09090909090909091,0.1,,1.0,0.2,0.14285714285714285,0.16666666666666666,,0.14285714285714285,0.2727272727272727,0.3333333333333333,0.5,1.0,0.36363636363636365,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.09090909090909091,0.25,,,0.36363636363636365,0.42313333333333336,0.26666666666666666,0.2857142857142857,0.2727272727272727,0.6363636363636364,25.6,2.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.25,0.25,,,,,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,4791.0,80,-8,162,156,69,79.0,21.0,318,17.0,31.0,156,10.0,69,27.27272727272727,0.3953488372093023,0.4545302325581394,0.421153125,12.296774193548389,0.42592592592592593,15.0,18.0,1.0,6.0,39.0,3.0,7.0,7.0,3.0,10.0,4.0,2.0,3.0,4.0,,,0.14285714285714285,0.046153846153846156,0.1111111111111111,0.037037037037037035,0.1,0.07142857142857142,0.25,4.0,5.0,,,4.0,9.0,7.0,,12.0,6.0,15.0,12.0,4.0,46.0,3.0,4.0,8.0,4.0,6.0,,17.0,12.0,18.0,4.0,12.0,1.0,8.0,,,,2.0,3.0,1.0,4.0,1.0,6.0,2.0,,4.0,,2.0,,17.0,0.4,0.46153846153846156,0.4838709677419355,0.75,0.4,0.4883720930232558,0.6,0.53125,0.5111111111111111,0.6666666666666666,0.53125,0.27906976744186046,0.03225806451612903,0.058823529411764705,0.3333333333333333,,,,,,0.11627906976744186,0.8,0.8,0.5,0.20930232558139536,0.4444444444444444,0.4444444444444444,0.25,0.4117647058823529,0.4375,0.42857142857142855,,0.27906976744186046,,,0.375,0.3953488372093023,0.40302000000000004,0.044444444444444446,0.06060606060606061,0.17391304347826086,0.3695652173913043,24.775000000000002,1.0,,,,4.0,,1.0,3.0,4.0,,1.0,3.0,3.0,4.0,3.0,1.0,2.0,0.25,0.3333333333333333,,0.5,0.3333333333333333,,,0.03225806451612903,,,,,,0.3333333333333333,0.3333333333333333,0.25,0.2,0.2,,,,,0.5,0.3333333333333333,2.0,,,,,,,,,,,1.0,9.0,2.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,2241.0,37,-18,69,69,27,39.0,7.0,138,2.0,3.0,82,,27,15.189873417721518,0.4,0.39167,0.5151,13.533333333333333,0.391304347826087,6.0,6.0,,1.0,12.0,,,1.0,1.0,2.0,3.0,3.0,,,,,,,,0.02857142857142857,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,6.0,8.0,,1.0,,,1.0,6.0,6.0,,2.0,,1.0,,5.0,1.0,,,2.0,1.0,2.0,2.0,,4.0,3.0,,6.0,,1.0,2.0,6.0,,,0.3333333333333333,,,0.2,,,0.5,,0.75,0.4,,,0.5,,0.14285714285714285,0.16666666666666666,,,,,,,0.2,,,,0.5,0.5,,0.2,0.2,,,,0.4,0.3699,0.16666666666666666,0.25,,0.75,27.15,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,0.25,,,,,,1.0,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,3897.0,65,-3,126,126,46,60.0,17.0,252,7.0,12.0,116,5.0,46,10.884353741496598,0.5833333333333334,0.4528833333333333,0.44376,10.741666666666667,0.36507936507936506,3.0,4.0,,3.0,9.0,1.0,6.0,14.0,1.0,15.0,3.0,1.0,10.0,10.0,,,0.13333333333333333,0.017241379310344827,0.1694915254237288,0.014705882352941176,,0.3076923076923077,0.047619047619047616,,4.0,,2.0,1.0,1.0,4.0,,,,5.0,,1.0,11.0,1.0,1.0,2.0,2.0,,,4.0,10.0,,,,1.0,,,4.0,,,1.0,,3.0,,3.0,1.0,,2.0,,1.0,,4.0,1.0,1.0,0.4166666666666667,1.0,0.4,0.4166666666666667,1.0,0.4,0.4230769230769231,1.0,0.4,,0.08333333333333333,,,0.2857142857142857,,,0.2,,0.3333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,1.0,,,0.4,,,0.3333333333333333,,0.07692307692307693,0.07692307692307693,0.18181818181818182,0.36363636363636365,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,0.25,,0.038461538461538464,0.09090909090909091,0.3333333333333333,,,,,,,,,,,,,,,,,4.0,,3.0,2.0,4.0,2.0,0.4444444444444444,,0.5,,,1.0,,,1.0,,2.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,3592.0,60,-3,124,118,45,45.0,13.0,242,3.0,9.0,123,4.0,45,11.510791366906476,0.3333333333333333,0.5145444444444444,0.55945,6.355555555555556,0.3629032258064516,,,,,,2.0,10.0,16.0,3.0,19.0,3.0,,6.0,10.0,,2.0,0.2631578947368421,0.05128205128205128,0.2857142857142857,0.03773584905660377,0.2222222222222222,0.1,0.25,4.0,6.0,3.0,4.0,,,2.0,,,,6.0,,4.0,16.0,1.0,2.0,2.0,3.0,,3.0,9.0,12.0,,,,1.0,,,4.0,1.0,2.0,,,1.0,2.0,3.0,1.0,1.0,9.0,1.0,3.0,2.0,9.0,1.0,1.0,0.6666666666666666,0.5,0.75,0.6666666666666666,0.5,0.75,0.6153846153846154,0.3333333333333333,0.75,,0.1111111111111111,,0.6666666666666666,0.36363636363636365,,,0.6,0.5,0.6666666666666666,0.6666666666666666,0.8,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,,1.0,0.75,,0.6666666666666666,0.48705,0.2727272727272727,0.2727272727272727,0.125,0.5625,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,0.16666666666666666,,,0.5,0.16666666666666666,,,,,,,0.5,,,,,,,,,1.0,2.0,1.0,4.0,3.0,4.0,3.0,0.4,0.16666666666666666,0.75,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,1060.0,18,-14,36,35,19,16.0,6.0,71,1.0,7.0,38,3.0,19,20.930232558139537,0.14285714285714285,0.4409,0.5241666666666667,7.185714285714285,0.5277777777777778,,,,,,,1.0,1.0,,1.0,,,4.0,4.0,,,0.058823529411764705,,0.05555555555555555,,,,,1.0,2.0,1.0,2.0,1.0,4.0,,,,,2.0,,4.0,8.0,,,,1.0,,2.0,4.0,2.0,2.0,,,2.0,,,,,,,,,,,,,5.0,1.0,2.0,1.0,4.0,0.5,0.5,0.2857142857142857,,0.3333333333333333,0.2857142857142857,,0.3333333333333333,0.4444444444444444,,0.5,,0.2857142857142857,,,,,,,,0.2857142857142857,0.5,1.0,1.0,0.5714285714285714,0.25,0.3333333333333333,,,,,,,0.6666666666666666,0.5,,0.2857142857142857,,0.25,0.25,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,True,,,,,,,,,,,,,,,,,,,,
