EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Travels,SecondChanceTurnovers,NonShootingFoulsDrawn,3SecondViolations,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3Assists,BlockedLongMidRange,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFg3Pct,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Clear Path Fouls,PenaltyArc3FGM,LostBallOutOfBoundsTurnovers,PenaltyArc3Accuracy,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,on,Defensive 3 Seconds Violations,OffensiveGoaltends,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,2884.0,48,21,85,80,27,15,17,165,4.0,7.0,2.0,2.0,2.0,3.0,1.0,3.0,,7.0,13.0,,2.0,16.0,74,1.0,3.0,2.0,3.0,3.0,,6.0,8.0,6.0,,,,,,,,,,,3.0,1.0,2.0,7,5.0,12,1.0,,1.0,1.0,,4.0,9.0,,2.0,,1.0,4.0,3.0,1.0,4.0,2.0,6.0,27,0.5714285714285714,0.6666666666666666,0.5384615384615384,0.3333333333333333,1.0,0.5384615384615384,0.3333333333333333,1.0,0.5714285714285714,0.3333333333333333,1.0,,,,13.888888888888888,1.0,0.05405405405405406,0.075,0.07692307692307693,0.06,0.1,0.09523809523809523,0.09090909090909091,0.09090909090909091,,0.1111111111111111,,0.5,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.75,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,1.0,0.5384615384615384,0.5000538461538462,0.62285,0.5290333333333334,0.07142857142857142,0.07142857142857142,0.125,0.375,6.176923076923078,,0.3176470588235294,1.0,3.0,,2.0,2.0,4.0,,1.0,1.0,,,,,,,0.8,0.2,0.07692307692307693,,0.25,,0.5,1.0,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,6348.0,106,2,200,198,70,37,32,398,9.0,11.0,4.0,4.0,1.0,7.0,1.0,12.0,,11.0,30.0,,10.0,32.0,187,2.0,3.0,8.0,4.0,9.0,6.0,14.0,16.0,6.0,,5.0,4.0,1.0,5.0,1.0,3.0,,1.0,11.0,8.0,,12.0,13,9.0,22,2.0,4.0,1.0,6.0,1.0,5.0,13.0,2.0,11.0,3.0,7.0,1.0,1.0,,1.0,,14.0,70,0.7272727272727273,0.8,0.36666666666666664,0.6666666666666666,0.4444444444444444,0.36666666666666664,0.6666666666666666,0.4444444444444444,0.47058823529411764,0.8,0.6363636363636364,,0.16666666666666666,0.08333333333333333,17.02127659574468,0.3333333333333333,0.17391304347826086,0.10256410256410256,,0.13333333333333333,0.09375,0.10810810810810811,0.05263157894736842,0.23809523809523808,0.20689655172413793,,,,0.36666666666666664,0.8181818181818182,1.0,0.7777777777777778,0.23333333333333334,0.14285714285714285,0.2,0.4,0.08333333333333333,0.09090909090909091,1.0,,0.4444444444444444,1.0,0.36666666666666664,0.4515700000000001,0.46640000000000004,0.4748,0.20588235294117646,0.20588235294117646,0.25,0.4375,10.099999999999998,,0.35,2.0,2.0,4.0,2.0,1.0,1.0,,5.0,3.0,2.0,,,,,0.18181818181818182,0.07142857142857142,0.05555555555555555,0.058823529411764705,0.125,,,,0.6666666666666666,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,5372.0,90,21,163,164,44,29,20,327,11.0,14.0,1.0,2.0,8.0,10.0,3.0,7.0,1.0,22.0,31.0,1.0,4.0,48.0,149,6.0,7.0,14.0,4.0,7.0,2.0,10.0,26.0,18.0,1.0,3.0,5.0,1.0,6.0,,3.0,2.0,,13.0,7.0,6.0,19.0,27,7.0,34,5.0,4.0,2.0,9.0,2.0,5.0,10.0,1.0,5.0,1.0,3.0,5.0,4.0,1.0,5.0,2.0,10.0,44,0.5909090909090909,0.7647058823529411,0.7096774193548387,0.8571428571428571,0.5714285714285714,0.6875,0.8571428571428571,0.5,0.7058823529411765,0.875,0.5555555555555556,0.03125,0.0967741935483871,,22.872340425531917,0.5555555555555556,0.31666666666666665,0.12727272727272726,0.2608695652173913,0.30120481927710846,0.10294117647058823,0.1111111111111111,0.25,0.17647058823529413,0.4444444444444444,0.35294117647058826,,0.4,0.4375,0.7857142857142857,0.9166666666666666,0.6363636363636364,0.3125,0.8,0.8888888888888888,0.21875,0.42857142857142855,0.42857142857142855,1.0,0.03125,0.25,0.5,0.46875,0.46515468749999994,0.5836857142857143,0.44119375000000005,0.08823529411764706,0.09090909090909091,0.2916666666666667,0.20833333333333334,6.848387096774193,26.3,0.26993865030674846,5.0,6.0,2.0,10.0,,2.0,,,,,,,,,0.14285714285714285,0.2857142857142857,,0.18181818181818182,0.11764705882352941,,,0.375,0.8571428571428571,0.8333333333333334,,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,,,,,,,,,0.125,,1.0,,,,,,,,,,0.1,,,,,,,,0.2,,,2.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,True,,,,,,,,,
1542,1610612746,Predrag Drobnjak,Predrag Drobnjak,1542,LAC,53419.0,890,-220,1690,1692,506,479,265,3382,39.0,75.0,12.0,24.0,36.0,93.0,55.0,158.0,32.0,130.0,326.0,35.0,69.0,362.0,1867,22.0,50.0,59.0,36.0,87.0,33.0,117.0,170.0,90.0,32.0,14.0,26.0,8.0,34.0,8.0,13.0,1.0,12.0,76.0,44.0,20.0,97.0,130,52.0,182,29.0,17.0,15.0,46.0,11.0,40.0,81.0,2.0,81.0,3.0,32.0,21.0,20.0,1.0,21.0,17.0,117.0,506,0.6538461538461539,0.7456140350877193,0.3987730061349693,0.44,0.41379310344827586,0.40581717451523547,0.4074074074074074,0.4421052631578947,0.4525,0.46825396825396826,0.508695652173913,0.09695290858725762,0.04294478527607362,0.012658227848101266,22.32232232232232,0.6304347826086957,0.16220735785953178,0.059782608695652176,0.11363636363636363,0.1511627906976744,0.0576271186440678,0.034482758620689655,0.2,0.22077922077922077,0.10227272727272728,0.11811023622047244,0.10204081632653061,0.8095238095238095,0.2077562326869806,0.52,0.582089552238806,0.4358974358974359,0.25761772853185594,0.3870967741935484,0.4044943820224719,0.4376731301939058,0.34810126582278483,0.3525641025641026,0.8727272727272727,0.0886426592797784,0.25263157894736843,0.5,0.3047091412742382,0.44677160664819954,0.48844791666666665,0.44965789473684203,0.08205128205128205,0.09014084507042254,0.16298342541436464,0.32320441988950277,11.078834355828224,25.305714285714284,0.29940828402366865,15.0,25.0,15.0,32.0,7.0,13.0,9.0,22.0,16.0,6.0,5.0,5.0,10.0,,0.10666666666666667,0.2765957446808511,0.04697986577181208,0.08597285067873303,0.07142857142857142,0.040983606557377046,0.04411764705882353,0.5555555555555556,0.46296296296296297,0.6,3.0,11.0,8.0,11.0,8.0,33.0,11.0,3.0,14.0,,10.0,,10.0,1.0,0.3142857142857143,0.3142857142857143,0.07407407407407407,0.008310249307479225,0.34375,0.36666666666666664,1.0,0.08421052631578947,0.34375,,,,,,,4.0,4.0,4.0,0.5,0.043010752688172046,,,,,0.07407407407407407,,,0.2,,4.0,4.0,0.5,1.0,,,0.023809523809523808,,,,,,,,,2.0,2.0,0.05714285714285714,0.0625,False,3.0,,,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,154394.0,2573,-224,4918,4920,1612,1343,754,9838,233.0,374.0,68.0,101.0,157.0,368.0,73.0,204.0,1.0,463.0,946.0,1.0,395.0,1321.0,5383,90.0,168.0,267.0,129.0,245.0,168.0,426.0,538.0,388.0,1.0,59.0,171.0,49.0,220.0,43.0,81.0,19.0,71.0,489.0,223.0,70.0,306.0,417,251.0,668,102.0,80.0,58.0,182.0,56.0,115.0,219.0,30.0,512.0,52.0,237.0,151.0,95.0,45.0,151.0,90.0,426.0,1612,0.5809935205183585,0.6708229426433915,0.4894291754756871,0.5357142857142857,0.5265306122448979,0.48891235480464623,0.5357142857142857,0.524390243902439,0.5606960950764007,0.6123853211009175,0.6138328530259366,0.0010559662090813093,0.06236786469344609,0.004901960784313725,23.378634095991742,0.5604395604395604,0.16767123287671232,0.11590436590436591,0.14675052410901468,0.1633362293657689,0.10665529010238908,0.07617728531855955,0.15630550621669628,0.2,0.15202231520223153,0.12994350282485875,0.1951219512195122,0.5960264900662252,0.39493136219640973,0.6229946524064172,0.6996996996996997,0.5407725321888412,0.3885955649419219,0.4266304347826087,0.4472934472934473,0.21541710665258712,0.35784313725490197,0.35960591133004927,0.8767123287671232,0.0010559662090813093,0.4105691056910569,0.6732673267326733,0.395987328405491,0.46757397043294585,0.5197816455696201,0.4645436991869918,0.20936395759717313,0.20954907161803712,0.20211960635881907,0.32248296744890237,7.028858350951379,27.5,0.3277755185034567,67.0,120.0,87.0,124.0,27.0,41.0,34.0,62.0,40.0,22.0,11.0,13.0,46.0,12.0,0.10962566844919786,0.25153374233128833,0.06428571428571428,0.16024653312788906,0.11573236889692586,0.06388888888888888,0.08056872037914692,0.5031847133757962,0.7142857142857143,0.5583333333333333,,,1.0,,1.0,,,12.0,44.0,2.0,17.0,,25.0,,,,0.06666666666666667,,,,,0.0040650406504065045,,6.0,11.0,,,,,,,,,0.04619565217391304,,,,,,,,0.04477611940298507,,,6.0,,1.0,,,0.006369426751592357,,,,,,,,,,1.0,,,False,9.0,1.0,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,152493.0,2542,-174,4886,4880,1516,1321,686,9766,234.0,358.0,65.0,106.0,30.0,97.0,101.0,297.0,208.0,365.0,752.0,226.0,501.0,1456.0,5291,48.0,88.0,158.0,103.0,211.0,210.0,494.0,430.0,300.0,206.0,78.0,185.0,33.0,218.0,24.0,83.0,49.0,53.0,469.0,68.0,70.0,236.0,329,90.0,419,96.0,101.0,47.0,197.0,62.0,71.0,210.0,35.0,593.0,42.0,240.0,14.0,8.0,2.0,14.0,10.0,494.0,1516,0.589041095890411,0.6304985337243402,0.4853723404255319,0.5454545454545454,0.4881516587677725,0.488241308793456,0.4834710743801653,0.4781144781144781,0.5776071139854486,0.5416666666666666,0.5924574209245742,0.2310838445807771,0.10372340425531915,0.04040404040404041,25.078753937696884,0.4873096446700508,0.13103831204886174,0.036305392418579815,0.15053763440860216,0.13503971756398941,0.03806228373702422,0.018950437317784258,0.07678883071553229,0.12022900763358779,0.18323863636363635,0.15714285714285714,0.13043478260869565,0.7142857142857143,0.3660531697341513,0.6536312849162011,0.7572815533980582,0.5470085470085471,0.09918200408997956,0.30927835051546393,0.375,0.30368098159509205,0.3400673400673401,0.3543859649122807,0.7326732673267327,0.21267893660531698,0.3569023569023569,0.6132075471698113,0.5971370143149284,0.515485487179487,0.5050119266055046,0.5094957482993198,0.20610687022900764,0.25263157894736843,0.10851648351648352,0.3392857142857143,8.804920212765957,25.579646017699112,0.3102742529676627,36.0,50.0,41.0,48.0,20.0,23.0,17.0,62.0,45.0,17.0,7.0,9.0,58.0,1.0,0.13687150837988826,0.1377245508982036,0.04555808656036447,0.0438871473354232,0.04918032786885246,0.042328042328042326,0.03777777777777778,0.43333333333333335,0.4132231404958678,0.72,18.0,70.0,79.0,75.0,86.0,210.0,70.0,30.0,49.0,5.0,5.0,31.0,34.0,0.9333333333333333,0.33185840707964603,0.33482142857142855,0.06557377049180328,0.018404907975460124,0.33653846153846156,0.33980582524271846,0.9285714285714286,0.265993265993266,0.33980582524271846,9.0,4.0,5.0,7.0,2.0,7.0,26.0,33.0,26.0,0.3023255813953488,0.17525773195876287,0.2777777777777778,0.29411764705882354,1.0,0.05785123966942149,0.21487603305785125,0.02356902356902357,0.2857142857142857,0.1388888888888889,,24.0,12.0,0.3037974683544304,2.0,,,0.012269938650306749,5.0,7.0,15.0,,2.0,0.21212121212121213,0.19230769230769232,1.0,3.0,,0.01327433628318584,0.009615384615384616,False,1.0,,2.0,3.0,0.05555555555555555,0.2857142857142857,1.0,0.013100436681222707,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,63312.0,1055,-171,2041,2043,676,640,269,4084,44.0,76.0,16.0,23.0,23.0,57.0,54.0,152.0,33.0,121.0,285.0,41.0,73.0,336.0,2217,9.0,25.0,25.0,37.0,83.0,34.0,114.0,94.0,148.0,32.0,13.0,96.0,26.0,122.0,22.0,51.0,12.0,33.0,270.0,14.0,14.0,43.0,57,17.0,74,32.0,24.0,16.0,56.0,18.0,28.0,102.0,3.0,88.0,6.0,35.0,4.0,2.0,2.0,5.0,3.0,114.0,676,0.3884297520661157,0.3949579831932773,0.4245614035087719,0.36,0.4457831325301205,0.40337423312883436,0.32142857142857145,0.38461538461538464,0.4564032697547684,0.390625,0.456,0.12576687116564417,0.0456140350877193,,17.828474862695394,0.5714285714285714,0.05931034482758621,0.01684717208182912,0.07,0.061621621621621624,0.01701701701701702,0.014450867052023121,0.07009345794392523,0.041666666666666664,0.06440677966101695,0.060810810810810814,0.09615384615384616,0.6,0.2331288343558282,0.5789473684210527,0.676923076923077,0.3409090909090909,0.17484662576687116,0.40350877192982454,0.41818181818181815,0.4662576687116564,0.35526315789473684,0.35526315789473684,0.5370370370370371,0.10122699386503067,0.22115384615384615,0.6956521739130435,0.3588957055214724,0.4524918461538463,0.4411478260869566,0.43848495145631067,0.09859154929577464,0.11146496815286625,0.0744047619047619,0.3392857142857143,11.812982456140352,26.448780487804875,0.33121019108280253,4.0,6.0,7.0,4.0,3.0,,3.0,42.0,22.0,20.0,2.0,2.0,12.0,,0.14473684210526316,,0.017857142857142856,0.016260162601626018,0.02092050209205021,0.022058823529411766,0.01744186046511628,0.13043478260869565,0.21428571428571427,0.6666666666666666,8.0,6.0,16.0,7.0,21.0,18.0,6.0,13.0,16.0,,4.0,1.0,24.0,0.8571428571428571,0.17073170731707318,0.175,,0.024539877300613498,0.18181818181818182,0.18181818181818182,0.8333333333333334,0.15384615384615385,0.1875,4.0,,1.0,,,5.0,3.0,3.0,2.0,0.09523809523809523,0.03508771929824561,0.125,0.125,1.0,,0.10714285714285714,0.04807692307692308,,0.25,,2.0,4.0,0.125,,1.0,1.0,,,,3.0,,1.0,,,,,,,,False,,,,,,,,,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,134718.0,2245,-192,4356,4353,1330,1272,694,8709,193.0,367.0,64.0,117.0,47.0,144.0,56.0,188.0,277.0,296.0,699.0,324.0,144.0,1078.0,4730,69.0,136.0,187.0,91.0,201.0,62.0,331.0,264.0,328.0,275.0,62.0,110.0,23.0,133.0,19.0,60.0,20.0,30.0,289.0,128.0,65.0,188.0,260,139.0,399,68.0,66.0,27.0,134.0,39.0,54.0,124.0,21.0,195.0,20.0,81.0,16.0,8.0,5.0,18.0,10.0,331.0,1330,0.44594594594594594,0.5387755102040817,0.4234620886981402,0.5073529411764706,0.4527363184079602,0.45650048875855326,0.5126582278481012,0.44098360655737706,0.48553345388788427,0.5404624277456648,0.48391812865497075,0.31671554252199413,0.08869814020028613,0.031914893617021274,23.915139826422372,0.5074626865671642,0.11928934010152284,0.07420289855072464,0.15625,0.12700803212851405,0.0652275926794932,0.061872909698996656,0.06639839034205232,0.11389521640091116,0.1640625,0.1464968152866242,0.18627450980392157,0.5555555555555556,0.3587487781036168,0.5258855585831063,0.603125,0.48704663212435234,0.14076246334310852,0.3263888888888889,0.34814814814814815,0.18377321603128055,0.2978723404255319,0.3076923076923077,0.42857142857142855,0.270772238514174,0.3836065573770492,0.5470085470085471,0.6754643206256109,0.5040595191364085,0.5289348275862069,0.5034661184210526,0.07727690892364306,0.10657894736842105,0.17346938775510204,0.3070500927643785,6.734907010014303,25.524074074074083,0.305325987144169,63.0,106.0,25.0,102.0,11.0,7.0,35.0,66.0,49.0,17.0,10.0,13.0,19.0,2.0,0.12806539509536785,0.051094890510948905,0.027093596059113302,0.09900990099009901,0.05950095969289827,0.031791907514450865,0.0660377358490566,0.2978723404255319,0.6708860759493671,0.5943396226415094,47.0,98.0,83.0,114.0,104.0,288.0,98.0,14.0,41.0,2.0,4.0,6.0,17.0,0.8421052631578947,0.35185185185185186,0.35403726708074534,,0.04594330400782014,0.35379061371841153,0.35766423357664234,0.8367346938775511,0.2721311475409836,0.3563636363636364,4.0,3.0,16.0,2.0,5.0,21.0,20.0,22.0,29.0,0.27884615384615385,0.0625,0.3404255319148936,0.34782608695652173,0.875,0.012658227848101266,0.12658227848101267,0.06885245901639345,0.23809523809523808,0.1746031746031746,2.0,24.0,8.0,0.2891566265060241,,2.0,2.0,,6.0,8.0,54.0,,2.0,0.36363636363636365,0.3,0.8333333333333334,4.0,,0.012345679012345678,0.010830324909747292,False,,2.0,2.0,3.0,0.02127659574468085,1.0,0.5,0.009174311926605505,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,102275.0,1705,-88,3268,3261,1026,852,495,6529,68.0,144.0,19.0,41.0,17.0,37.0,44.0,136.0,136.0,129.0,317.0,149.0,62.0,473.0,3516,9.0,40.0,40.0,42.0,101.0,34.0,166.0,100.0,158.0,133.0,18.0,222.0,51.0,273.0,44.0,101.0,48.0,73.0,597.0,33.0,21.0,104.0,128,43.0,171,76.0,34.0,16.0,110.0,33.0,42.0,125.0,6.0,87.0,9.0,36.0,19.0,14.0,4.0,20.0,14.0,166.0,1026,0.3875968992248062,0.4,0.4069400630914827,0.225,0.4158415841584158,0.4409871244635193,0.35454545454545455,0.46153846153846156,0.46831683168316834,0.36363636363636365,0.5060975609756098,0.3197424892703863,0.056782334384858045,0.014705882352941176,15.887367605269956,0.6909090909090909,0.08645054031587697,0.026232114467408585,0.06818181818181818,0.0827266710787558,0.027318932655654382,0.02857142857142857,0.05759162303664921,0.08357348703170028,0.11181434599156118,0.06437768240343347,0.08,0.7,0.3090128755364807,0.4722222222222222,0.5230769230769231,0.36764705882352944,0.07939914163090128,0.4594594594594595,0.4857142857142857,0.2918454935622318,0.3235294117647059,0.3283582089552239,0.5,0.2918454935622318,0.2867132867132867,0.4634146341463415,0.628755364806867,0.5021347071583513,0.5057988888888889,0.4796394927536231,0.07302231237322515,0.10465116279069768,0.08456659619450317,0.35095137420718814,9.374763406940065,26.221476510067113,0.313953488372093,4.0,24.0,1.0,8.0,10.0,3.0,9.0,88.0,65.0,23.0,3.0,5.0,12.0,2.0,0.09722222222222222,0.031578947368421054,0.03164556962025317,0.035555555555555556,0.0113314447592068,0.03690036900369004,0.03461538461538462,0.17647058823529413,0.43636363636363634,0.16666666666666666,13.0,47.0,38.0,51.0,42.0,132.0,47.0,16.0,60.0,,3.0,,17.0,0.8627450980392157,0.3422818791946309,0.3493150684931507,,0.027896995708154508,0.34558823529411764,0.3533834586466165,0.851063829787234,0.26573426573426573,0.3533834586466165,7.0,1.0,4.0,1.0,2.0,4.0,14.0,15.0,16.0,0.38095238095238093,0.05405405405405406,0.3076923076923077,0.3076923076923077,1.0,0.01818181818181818,0.2545454545454545,0.027972027972027972,0.5,0.25,,14.0,2.0,0.3684210526315789,,1.0,1.0,,7.0,7.0,21.0,,3.0,0.4666666666666667,0.5,0.8571428571428571,3.0,,0.020134228187919462,0.022058823529411766,False,1.0,,,,,,,,
2067,1610612746,Eddie House,Eddie House,2067,LAC,66186.0,1103,-199,2077,2089,638,642,323,4166,21.0,60.0,8.0,25.0,15.0,50.0,65.0,180.0,95.0,101.0,290.0,121.0,31.0,371.0,2303,9.0,28.0,31.0,42.0,105.0,21.0,150.0,120.0,82.0,92.0,12.0,124.0,15.0,139.0,11.0,64.0,26.0,34.0,293.0,21.0,25.0,71.0,100,27.0,127,38.0,21.0,9.0,59.0,21.0,41.0,84.0,4.0,39.0,2.0,10.0,4.0,2.0,2.0,4.0,2.0,150.0,638,0.594059405940594,0.6,0.3482758620689655,0.32142857142857145,0.4,0.41362530413625304,0.375,0.4215686274509804,0.4309133489461358,0.3875,0.4539877300613497,0.2944038929440389,0.041379310344827586,0.016666666666666666,19.804400977995112,0.6440677966101694,0.09847434119278779,0.02441860465116279,0.1091703056768559,0.10105263157894737,0.02516940948693127,0.027607361963190184,0.07589285714285714,0.1004566210045662,0.11510791366906475,0.11176470588235295,0.1016949152542373,0.5,0.145985401459854,0.35,0.39622641509433965,0.47619047619047616,0.12165450121654502,0.3,0.3125,0.43795620437956206,0.3611111111111111,0.3672316384180791,0.6923076923076923,0.23114355231143552,0.16339869281045752,0.32,0.44038929440389296,0.4613427339901481,0.460730303030303,0.4495298657718122,0.026252983293556086,0.03355704697986577,0.08355795148247978,0.40431266846361186,13.47413793103449,25.990909090909085,0.3071738083774675,2.0,9.0,1.0,2.0,5.0,4.0,8.0,62.0,35.0,27.0,,3.0,8.0,,0.11666666666666667,0.05970149253731343,0.028901734104046242,0.02857142857142857,0.015748031496062992,0.014084507042253521,0.03333333333333333,0.3333333333333333,0.225,0.2222222222222222,26.0,35.0,37.0,46.0,48.0,105.0,35.0,12.0,29.0,1.0,1.0,4.0,13.0,0.7608695652173914,0.38016528925619836,0.3898305084745763,0.0967741935483871,0.06326034063260341,0.3684210526315789,0.3763440860215054,0.6857142857142857,0.24183006535947713,0.3804347826086957,4.0,,11.0,2.0,4.0,11.0,10.0,12.0,15.0,0.3125,0.04,0.4230769230769231,0.44,1.0,0.05,0.25,0.0718954248366013,0.36363636363636365,,,11.0,4.0,0.2972972972972973,1.0,,,0.012195121951219513,4.0,4.0,33.0,,3.0,0.3333333333333333,0.4,0.5,3.0,,0.024793388429752067,0.021052631578947368,False,,,,1.0,0.038461538461538464,,,0.008264462809917356,1.0
