EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,Corner3PctBlocked,on
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,7396.0,123,9,222,221,68.0,83.0,34,443,17.0,34,5.0,15.0,5.0,8.0,2.0,1,17.0,37,7.0,41.0,233,5.0,15.0,10.0,5.0,8.0,3.0,13.0,22.0,12.0,10.0,6.0,4.0,4.0,1.0,1.0,2.0,8.0,2.0,12.0,1.0,7.0,16,4.0,27,15.0,42,3.0,2.0,1.0,1.0,2.0,2.0,7.0,9.0,1.0,1.0,10.0,21.0,1.0,3.0,13.0,5.0,6.0,3.0,1.0,1.0,1.0,2.0,13.0,68.0,1.0,0.6470588235294118,0.9166666666666666,0.4594594594594595,0.3333333333333333,0.625,0.4594594594594595,0.3333333333333333,0.625,0.5,0.3333333333333333,0.65,0.16216216216216217,0.14705882352941177,0.5,18.867924528301888,0.2222222222222222,0.4,0.09090909090909091,0.2191780821917808,0.13043478260869565,0.2692307692307692,0.2222222222222222,0.23232323232323232,0.13861386138613863,0.20454545454545456,0.11764705882352941,0.03225806451612903,0.3333333333333333,0.15,0.12,0.35714285714285715,0.29411764705882354,0.2222222222222222,0.21428571428571427,0.918918918918919,0.5,0.5862068965517241,0.6470588235294118,0.05405405405405406,0.02702702702702703,1.0,0.3333333333333333,1.0,0.625,0.918918918918919,0.5473837837837838,0.5577384615384615,0.5485249999999999,0.15789473684210525,0.15789473684210525,0.24390243902439024,0.3170731707317073,1.145945945945946,0.3063063063063063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,25913.0,432,-33,793,798,348.0,354.0,129,1591,31.0,61,9.0,18.0,16.0,30.0,21.0,44,52.0,126,49.0,171.0,861,12.0,24.0,36.0,25.0,54.0,24.0,89.0,76.0,28.0,10.0,14.0,13.0,20.0,3.0,2.0,8.0,47.0,4.0,33.0,2.0,17.0,38,5.0,60,39.0,99,3.0,11.0,7.0,4.0,13.0,7.0,16.0,29.0,1.0,8.0,18.0,53.0,3.0,7.0,66.0,6.0,22.0,12.0,,,1.0,1.0,89.0,348.0,12.0,0.7307692307692307,0.8085106382978723,0.4126984126984127,0.5,0.46296296296296297,0.41216216216216217,0.48,0.48507462686567165,0.4772727272727273,0.6,0.536144578313253,0.1111111111111111,0.22950819672131148,,21.831735889243877,0.4482758620689655,0.14285714285714285,0.06896551724137931,0.14728682170542637,0.10749185667752444,0.17708333333333334,0.058823529411764705,0.1553672316384181,0.09866666666666667,0.12612612612612611,0.05454545454545454,0.11347517730496454,0.0784313725490196,0.10714285714285714,0.16,0.1717171717171717,0.189873417721519,0.11764705882352941,0.04054054054054054,0.41216216216216217,0.5081967213114754,0.6595744680851063,0.7419354838709677,0.14189189189189189,0.2972972972972973,0.72,0.5,0.44776119402985076,0.5333333333333333,0.5608108108108109,0.4929820945945946,0.5345000000000001,0.5120253731343284,0.13414634146341464,0.15492957746478872,0.21052631578947367,0.52046783625731,8.119841269841269,0.43883984867591425,6.0,15.0,1.0,3.0,2.0,5.0,19.0,1.0,5.0,11.0,6.0,22.0,1.0,12.0,5.0,13.0,18.0,19.0,5.0,1.0,7.0,4.0,3.0,2.0,1.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.38461538461538464,0.2727272727272727,0.14864864864864866,0.045454545454545456,0.05263157894736842,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.3409090909090909,0.3409090909090909,0.7333333333333333,0.02027027027027027,0.3333333333333333,0.3333333333333333,1.0,0.12837837837837837,0.2631578947368421,0.2777777777777778,1.0,0.3333333333333333,0.04,0.029850746268656716,0.16417910447761194,0.45454545454545453,0.2631578947368421,24.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,76341.0,1272,49,2367,2364,1001.0,1194.0,336,4731,109.0,191,32.0,55.0,35.0,57.0,35.0,56,133.0,282,211.0,588.0,2410,33.0,62.0,108.0,43.0,92.0,105.0,236.0,140.0,126.0,62.0,41.0,94.0,103.0,52.0,7.0,35.0,215.0,14.0,79.0,4.0,41.0,117,29.0,187,97.0,284,13.0,71.0,50.0,21.0,50.0,28.0,45.0,95.0,12.0,33.0,35.0,81.0,,15.0,269.0,9.0,100.0,30.0,94.0,59.0,96.0,1.0,236.0,1001.0,19.0,0.5263157894736842,0.6862745098039216,0.4716312056737589,0.532258064516129,0.4673913043478261,0.5013297872340425,0.5070422535211268,0.4712230215827338,0.583,0.5691489361702128,0.585,0.1453900709219858,0.18848167539267016,0.14285714285714285,21.557971014492754,0.5263157894736842,0.3118279569892473,0.041666666666666664,0.15135834411384216,0.09261430246189918,0.1453900709219858,0.06829268292682927,0.14976303317535544,0.08790170132325142,0.1289308176100629,0.08387096774193549,0.06578947368421052,0.05555555555555555,0.12345679012345678,0.12757201646090535,0.1951219512195122,0.1391304347826087,0.17307692307692307,0.08227848101265822,0.5079787234042553,0.5706806282722513,0.7032258064516129,0.5412844036697247,0.09308510638297872,0.14893617021276595,0.7746478873239436,0.5818181818181818,0.41007194244604317,0.6140350877192983,0.7579787234042553,0.5205297872340425,0.5401769841269841,0.5167133093525179,0.22127659574468084,0.2680965147453083,0.1836734693877551,0.4013605442176871,4.989716312056739,0.4228981833544571,10.0,14.0,4.0,8.0,6.0,33.0,86.0,8.0,13.0,41.0,37.0,94.0,9.0,36.0,15.0,47.0,102.0,86.0,33.0,,9.0,3.0,6.0,15.0,3.0,22.0,2.0,8.0,2.0,1.0,,0.918918918918919,0.39361702127659576,0.3191489361702128,0.39361702127659576,0.25,,,0.2857142857142857,0.3333333333333333,0.3,0.25,0.25,0.5714285714285714,0.02127659574468085,0.5,0.5,0.75,0.22872340425531915,0.38372093023255816,0.38372093023255816,0.9393939393939394,0.03125,0.11267605633802817,0.04316546762589928,0.2949640287769784,0.3170731707317073,0.38372093023255816,24.972340425531907,1.0,2.0,2.0,2.0,9.0,2.0,1.0,4.0,1.0,9.0,26.0,66.0,5.0,1.0,0.2222222222222222,0.11627906976744186,0.6875,0.014084507042253521,0.25,1.0,0.3333333333333333,0.041237113402061855,,,,,,,,True
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,121253.0,2021,-66,3705,3698,1399.0,1636.0,533,7403,76.0,148,7.0,14.0,26.0,55.0,87.0,404,267.0,639,195.0,915.0,3779,26.0,64.0,99.0,77.0,203.0,108.0,343.0,372.0,162.0,10.0,58.0,87.0,107.0,40.0,5.0,42.0,234.0,12.0,45.0,3.0,49.0,117,15.0,181,60.0,241,10.0,63.0,32.0,31.0,44.0,25.0,67.0,111.0,5.0,28.0,82.0,262.0,13.0,38.0,248.0,11.0,85.0,42.0,12.0,9.0,13.0,,343.0,1399.0,57.0,0.6966292134831461,0.7099236641221374,0.41784037558685444,0.40625,0.3793103448275862,0.4472049689440994,0.4823529411764706,0.4400749063670412,0.494028230184582,0.5157894736842106,0.5105105105105106,0.09076682316118936,0.16891891891891891,0.1724137931034483,23.765574526995845,0.3963963963963964,0.1056338028169014,0.022900763358778626,0.09598031173092698,0.03186968838526912,0.11316397228637413,0.039473684210526314,0.10048426150121065,0.033216783216783216,0.029661016949152543,0.03333333333333333,0.03283582089552239,0.03982300884955752,0.08831908831908832,0.1105121293800539,0.09054325955734406,0.11470588235294117,0.10752688172043011,0.02457002457002457,0.18385093167701863,0.5135135135135135,0.6178861788617886,0.5921052631578947,0.10807453416149068,0.5018633540372671,0.16470588235294117,0.5,0.20599250936329588,0.4727272727272727,0.39006211180124223,0.4672374378109453,0.4616306666666667,0.47051797752808977,0.09670079635949944,0.11921458625525946,0.10819672131147541,0.37486338797814206,13.496087636932705,0.3775978407557355,28.0,163.0,28.0,72.0,28.0,34.0,94.0,13.0,15.0,36.0,62.0,166.0,21.0,17.0,27.0,64.0,171.0,94.0,34.0,2.0,20.0,15.0,5.0,16.0,,19.0,4.0,6.0,1.0,1.0,4.0,0.9193548387096774,0.37349397590361444,0.421875,0.37349397590361444,0.2062111801242236,0.012048192771084338,0.02127659574468085,0.3218390804597701,0.3888888888888889,0.32142857142857145,0.4034653465346535,0.422279792746114,0.8098159509202454,0.08944099378881988,0.3888888888888889,0.3888888888888889,0.9642857142857143,0.11677018633540373,0.3617021276595745,0.3695652173913043,0.8823529411764706,,0.15294117647058825,0.10486891385767791,0.1348314606741573,0.4166666666666667,0.3617021276595745,24.226506024096395,8.0,12.0,6.0,10.0,15.0,2.0,,,,1.0,2.0,6.0,1.0,,0.47619047619047616,0.038461538461538464,0.46153846153846156,0.09411764705882353,0.46153846153846156,1.0,0.42857142857142855,,4.0,0.04455445544554455,0.5,1.0,,,,True
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,17693.0,295,-43,560,566,251.0,276.0,68,1126,19.0,30,4.0,7.0,6.0,13.0,8.0,54,39.0,92,13.0,97.0,632,5.0,12.0,12.0,16.0,35.0,6.0,41.0,52.0,26.0,6.0,7.0,17.0,22.0,11.0,2.0,4.0,49.0,3.0,6.0,,4.0,21,,25,9.0,34,,4.0,2.0,2.0,10.0,5.0,7.0,17.0,1.0,6.0,10.0,23.0,,3.0,18.0,2.0,8.0,2.0,5.0,4.0,5.0,,41.0,251.0,6.0,0.6666666666666666,0.7222222222222222,0.42391304347826086,0.4166666666666667,0.45714285714285713,0.42857142857142855,0.4166666666666667,0.4375,0.45754716981132076,0.46153846153846156,0.4659090909090909,0.07608695652173914,0.13333333333333333,0.375,19.309262166405023,0.5882352941176471,,,0.11666666666666667,0.030612244897959183,0.06779661016949153,0.07142857142857142,0.10460251046025104,0.037815126050420166,0.05660377358490566,0.022727272727272728,0.020202020202020204,0.06060606060606061,0.0847457627118644,0.13043478260869565,0.13333333333333333,0.06521739130434782,0.07692307692307693,,0.30612244897959184,0.6333333333333333,0.7307692307692307,0.42105263157894735,0.08163265306122448,0.5510204081632653,0.5833333333333334,0.5714285714285714,0.325,0.46153846153846156,0.3673469387755102,0.4500729591836735,0.4691142857142857,0.44895375,0.07692307692307693,0.08163265306122448,0.12371134020618557,0.422680412371134,11.97717391304348,0.44821428571428573,1.0,19.0,1.0,3.0,3.0,1.0,3.0,,,2.0,2.0,6.0,,2.0,1.0,5.0,6.0,3.0,1.0,,5.0,4.0,1.0,,1.0,5.0,1.0,,,,,1.0,0.3333333333333333,0.2,0.3333333333333333,0.061224489795918366,,,0.125,0.2,1.0,0.35185185185185186,0.35185185185185186,0.8947368421052632,0.030612244897959183,0.3333333333333333,0.3333333333333333,1.0,0.030612244897959183,0.3333333333333333,0.3333333333333333,1.0,,,0.075,0.05,,0.3333333333333333,23.650000000000002,,1.0,,,,,,,,,1.0,1.0,,,,0.1111111111111111,0.2,,,,0.3333333333333333,,,,,,,,,True
2221,1610612762,Raul Lopez,Raul Lopez,2221,UTA,69164.0,1153,-29,2083,2091,676.0,765.0,275,4174,53.0,104,7.0,11.0,16.0,29.0,45.0,160,148.0,309,76.0,429.0,2061,16.0,32.0,42.0,44.0,90.0,49.0,155.0,132.0,164.0,4.0,18.0,172.0,211.0,88.0,19.0,65.0,461.0,2.0,10.0,1.0,24.0,69,1.0,94,13.0,107,5.0,44.0,21.0,23.0,76.0,51.0,38.0,114.0,5.0,29.0,39.0,148.0,,4.0,86.0,6.0,19.0,21.0,1.0,1.0,1.0,,155.0,676.0,22.0,0.44594594594594594,0.4520547945205479,0.47896440129449835,0.5,0.4888888888888889,0.46941489361702127,0.4375,0.44537815126050423,0.5097560975609756,0.4883720930232558,0.5243055555555556,0.05825242718446602,0.125,0.044444444444444446,21.797004991680534,0.6666666666666666,0.014492753623188406,0.013157894736842105,0.09596662030598054,0.01278772378516624,0.09561752988047809,0.011363636363636364,0.09587628865979382,0.012526096033402923,0.01107011070110701,0.02027027027027027,0.011019283746556474,0.007246376811594203,0.12935323383084577,0.10454545454545454,0.06711409395973154,0.095,0.09803921568627451,0.027624309392265192,0.2765957446808511,0.5096153846153846,0.5824175824175825,0.2830188679245283,0.1196808510638298,0.425531914893617,0.275,0.6363636363636364,0.24369747899159663,0.5517241379310345,0.45478723404255317,0.46627198391420893,0.4358942857142858,0.4581987068965516,0.04884318766066838,0.059006211180124224,0.0979020979020979,0.3613053613053613,11.256634304207118,0.32453192510801726,14.0,81.0,1.0,3.0,3.0,18.0,64.0,7.0,5.0,26.0,19.0,67.0,8.0,7.0,6.0,29.0,27.0,63.0,18.0,1.0,39.0,27.0,12.0,18.0,2.0,25.0,8.0,12.0,,,3.0,0.47368421052631576,0.2835820895522388,0.20689655172413793,0.2878787878787879,0.17819148936170212,0.014925373134328358,0.015625,0.3111111111111111,0.32558139534883723,0.21428571428571427,0.50625,0.5159235668789809,0.5925925925925926,0.007978723404255319,0.3333333333333333,0.3333333333333333,1.0,0.1702127659574468,0.28125,0.2857142857142857,0.4444444444444444,0.14285714285714285,0.175,0.025210084033613446,0.2184873949579832,0.19230769230769232,0.2857142857142857,25.87164179104477,1.0,1.0,1.0,1.0,30.0,,,,,,,1.0,,,0.125,0.02631578947368421,1.0,0.025,0.14285714285714285,1.0,0.3333333333333333,,,0.01875,,,1.0,1.0,,True
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,56314.0,939,-95,1720,1708,649.0,707.0,242,3428,62.0,91,17.0,27.0,22.0,33.0,26.0,38,86.0,155,95.0,267.0,1771,21.0,40.0,62.0,30.0,51.0,52.0,112.0,130.0,42.0,24.0,18.0,34.0,39.0,12.0,3.0,19.0,83.0,5.0,52.0,2.0,18.0,62,12.0,92,59.0,151,2.0,12.0,7.0,5.0,8.0,4.0,32.0,40.0,9.0,10.0,54.0,146.0,12.0,19.0,140.0,10.0,52.0,23.0,6.0,4.0,6.0,1.0,112.0,649.0,24.0,0.7558139534883721,0.8783783783783784,0.5548387096774193,0.525,0.5882352941176471,0.5548387096774193,0.525,0.5882352941176471,0.6068181818181818,0.5849056603773585,0.6588235294117647,0.11612903225806452,0.12087912087912088,0.11538461538461539,12.993503248375811,0.2,0.1935483870967742,0.03076923076923077,0.11567164179104478,0.080370942812983,0.0962566844919786,0.03546099290780142,0.11065006915629322,0.07233502538071065,0.10232558139534884,0.07563025210084033,0.0670926517571885,0.03773584905660377,0.0896551724137931,0.14545454545454545,0.11061946902654868,0.0945945945945946,0.10256410256410256,0.0392156862745098,0.5870967741935483,0.6813186813186813,0.775,0.7419354838709677,0.16774193548387098,0.24516129032258063,0.675,0.6296296296296297,0.6470588235294118,0.6666666666666666,0.5870967741935483,0.4861129032258064,0.5111051282051282,0.49194901960784315,0.2639593908629442,0.2639593908629442,0.23220973782771537,0.41947565543071164,6.046451612903226,0.37732558139534883,11.0,13.0,,,,,,,,,,,,20.0,,,,,,,5.0,4.0,1.0,3.0,1.0,4.0,4.0,,,,4.0,,,,,,,,0.4230769230769231,0.4782608695652174,0.8181818181818182,0.34210526315789475,0.38235294117647056,0.7692307692307693,,,,,,,,,0.23529411764705882,,,,,,,,,,,,,,,,,2.0,4.0,,1.0,,0.02857142857142857,0.6666666666666666,,,,,,,0.10526315789473684,,,,,,True
2562,1610612762,Sasha Pavlovic,Sasha Pavlovic,2562,UTA,38041.0,634,-37,1137,1138,289.0,375.0,148,2275,39.0,66,9.0,13.0,7.0,13.0,22.0,71,69.0,159,32.0,206.0,1137,10.0,21.0,25.0,11.0,30.0,8.0,39.0,90.0,48.0,12.0,15.0,33.0,36.0,13.0,4.0,16.0,75.0,5.0,17.0,1.0,21.0,37,9.0,67,23.0,90,2.0,18.0,16.0,2.0,20.0,13.0,17.0,37.0,5.0,10.0,31.0,97.0,3.0,11.0,40.0,6.0,21.0,2.0,7.0,3.0,7.0,,39.0,289.0,10.0,0.6521739130434783,0.7142857142857143,0.4339622641509434,0.47619047619047616,0.36666666666666664,0.42857142857142855,0.4791666666666667,0.36046511627906974,0.4681818181818182,0.5,0.40625,0.09433962264150944,0.16666666666666666,0.13636363636363635,19.454958364875093,0.5405405405405406,0.24324324324324326,0.029411764705882353,0.09585492227979274,0.038202247191011236,0.15441176470588236,0.05434782608695652,0.1111111111111111,0.040968342644320296,0.027210884353741496,0.022727272727272728,0.05238095238095238,0.04918032786885246,0.0707070707070707,0.08130081300813008,0.12195121951219512,0.15463917525773196,0.15384615384615385,0.019417475728155338,0.3251231527093596,0.5909090909090909,0.7090909090909091,0.5897435897435898,0.10837438423645321,0.3497536945812808,0.5416666666666666,0.6923076923076923,0.3023255813953488,0.5384615384615384,0.541871921182266,0.4936542079207922,0.4895804347826087,0.46872209302325574,0.0963302752293578,0.1206896551724138,0.12135922330097088,0.18932038834951456,9.818867924528305,0.2541776605101143,6.0,24.0,6.0,15.0,5.0,6.0,29.0,2.0,1.0,8.0,12.0,44.0,3.0,2.0,3.0,13.0,36.0,28.0,6.0,,3.0,2.0,1.0,3.0,,7.0,1.0,,,,1.0,1.0,0.2727272727272727,0.23076923076923078,0.27906976744186046,0.21674876847290642,,,0.2727272727272727,0.3157894736842105,0.5,0.3380281690140845,0.34285714285714286,0.7916666666666666,0.07389162561576355,0.4,0.4,1.0,0.14285714285714285,0.20689655172413793,0.20689655172413793,1.0,0.2222222222222222,0.08333333333333333,0.11627906976744186,0.18604651162790697,0.125,0.21428571428571427,24.91363636363636,1.0,2.0,1.0,1.0,,2.0,,,,,4.0,2.0,,,0.3333333333333333,0.06451612903225806,0.2857142857142857,0.041666666666666664,0.5,1.0,0.4,,,0.014084507042253521,,,1.0,2.0,,True
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,58514.0,975,28,1777,1775,671.0,800.0,261,3552,74.0,132,31.0,60.0,29.0,51.0,39.0,14,86.0,185,61.0,233.0,1794,32.0,65.0,87.0,34.0,67.0,35.0,103.0,102.0,70.0,54.0,26.0,40.0,43.0,11.0,3.0,26.0,89.0,12.0,89.0,5.0,44.0,103,21.0,168,106.0,274,13.0,13.0,10.0,3.0,22.0,13.0,14.0,36.0,4.0,17.0,75.0,109.0,7.0,2.0,105.0,9.0,41.0,16.0,57.0,30.0,57.0,2.0,103.0,671.0,14.0,0.5930232558139535,0.864406779661017,0.4648648648648649,0.49230769230769234,0.5074626865671642,0.46236559139784944,0.49230769230769234,0.5,0.49786324786324787,0.5304878048780488,0.553763440860215,0.14054054054054055,0.15151515151515152,0.10256410256410256,12.943432406519655,0.6111111111111112,0.30434782608695654,0.08333333333333333,0.16666666666666666,0.12842712842712842,0.1981981981981982,0.08759124087591241,0.175,0.1216867469879518,0.15517241379310345,0.15,0.09968847352024922,0.08333333333333333,0.14772727272727273,0.14673913043478262,0.1937984496124031,0.1853932584269663,0.25,0.1780821917808219,0.7096774193548387,0.5606060606060606,0.6607142857142857,0.5540540540540541,0.20967741935483872,0.07526881720430108,0.9230769230769231,0.5166666666666667,0.75,0.5686274509803921,0.7150537634408602,0.504445430107527,0.5515796610169492,0.5158492647058823,0.18807339449541285,0.1889400921658986,0.37339055793991416,0.44206008583690987,3.1994594594594594,0.37760270118176703,10.0,2.0,,,,,1.0,,,1.0,,1.0,,23.0,,1.0,,1.0,,,3.0,2.0,1.0,5.0,1.0,9.0,2.0,,,,6.0,,,,,0.005376344086021506,,,0.2564102564102564,0.2857142857142857,0.8,0.14285714285714285,0.16666666666666666,1.0,,,,,0.005376344086021506,,,,0.0967741935483871,,,0.014705882352941176,,,24.4,,,,,,,,,,2.0,25.0,42.0,2.0,1.0,,0.0975609756097561,0.7368421052631579,,,,,,,0.14285714285714285,,,,,,True
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,36665.0,611,-2,1153,1132,542.0,620.0,185,2285,35.0,69,2.0,6.0,16.0,39.0,34.0,103,97.0,206,84.0,302.0,1218,5.0,19.0,29.0,40.0,100.0,69.0,164.0,62.0,132.0,2.0,16.0,107.0,127.0,51.0,8.0,48.0,274.0,7.0,9.0,,16.0,38,2.0,56,16.0,72,2.0,24.0,12.0,12.0,28.0,19.0,23.0,51.0,3.0,24.0,15.0,61.0,1.0,6.0,102.0,6.0,28.0,25.0,1.0,,1.0,,164.0,542.0,24.0,0.31958762886597936,0.3229166666666667,0.470873786407767,0.2631578947368421,0.4,0.42578125,0.44,0.38934426229508196,0.49504950495049505,0.5,0.5061728395061729,0.07766990291262135,0.10144927536231885,0.17647058823529413,25.76419213973799,0.5490196078431373,0.038461538461538464,,0.10555555555555556,0.020594965675057208,0.128,0.06930693069306931,0.11134020618556702,0.02973977695167286,0.014598540145985401,0.022988505747126436,0.023474178403755867,0.08450704225352113,0.10810810810810811,0.12280701754385964,0.08888888888888889,0.12244897959183673,0.14814814814814814,0.015625,0.26953125,0.5072463768115942,0.5645161290322581,0.08571428571428572,0.1328125,0.40234375,0.24,0.3333333333333333,0.319672131147541,0.41025641025641024,0.46484375,0.4537005928853755,0.42378409090909097,0.4508075,0.10071942446043165,0.12280701754385964,0.09602649006622517,0.543046357615894,10.948058252427185,0.47007805724197743,14.0,48.0,4.0,13.0,3.0,4.0,37.0,1.0,3.0,19.0,8.0,50.0,6.0,7.0,5.0,22.0,18.0,35.0,4.0,1.0,20.0,13.0,7.0,7.0,2.0,9.0,2.0,2.0,,,,0.75,0.16,0.22727272727272727,0.16666666666666666,0.1953125,0.02,0.02702702702702703,0.4117647058823529,0.5,0.2857142857142857,0.46601941747572817,0.48,0.5,0.05078125,0.3076923076923077,0.3076923076923077,0.75,0.14453125,0.10810810810810811,0.1111111111111111,0.75,,0.04,0.02459016393442623,0.1557377049180328,0.15789473684210525,0.11428571428571428,26.052,5.0,2.0,1.0,4.0,6.0,,,,,,1.0,1.0,,,0.6666666666666666,0.03333333333333333,1.0,0.2,1.0,1.0,0.6666666666666666,,3.0,0.02912621359223301,0.6,0.6666666666666666,2.0,,,True
