EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,SecondChanceCorner3FGA,HeaveAttempts,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,on
1510,1610612764,Brevin Knight,Brevin Knight,1510,WAS,26143.0,436,-93.0,841,837,227.0,188,103,1678,15.0,22,1.0,1.0,3.0,6.0,8.0,19.0,21.0,55.0,2.0,2.0,44.0,96,4.0,18.0,106.0,885,6.0,7.0,12.0,9.0,25.0,11.0,29.0,24.0,64.0,2.0,2.0,5.0,64.0,7.0,71.0,6.0,1.0,37.0,6.0,21.0,149.0,9.0,12.0,25.0,37.0,9.0,46.0,2.0,36.0,14.0,22.0,23.0,12.0,20.0,13.0,1.0,3.0,36.0,3.0,9.0,12.0,33.0,1.0,25.0,3.0,8.0,6.0,1.0,29.0,227.0,5.0,0.2727272727272727,0.27906976744186046,0.4583333333333333,0.8571428571428571,0.36,0.44,0.8571428571428571,0.36,0.4774774774774775,0.8571428571428571,0.4393939393939394,0.04,0.052083333333333336,0.22727272727272727,15.360501567398119,0.6388888888888888,0.09157509157509157,0.027950310559006212,0.11320754716981132,0.09762532981530343,0.024,0.045871559633027525,0.02962962962962963,0.07042253521126761,0.060240963855421686,0.12605042016806722,0.1282051282051282,0.07142857142857142,0.0392156862745098,0.22,0.6818181818181818,0.8823529411764706,0.2,0.19,0.42105263157894735,0.42105263157894735,0.55,0.38181818181818183,0.38181818181818183,0.42857142857142855,0.02,0.02,0.14285714285714285,1.0,0.24,0.5,0.26,0.4475585,0.39355,0.39799599999999996,0.0761904761904762,0.07920792079207921,0.11320754716981132,0.27358490566037735,12.168749999999998,25.000000000000004,0.2699167657550535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,71004.0,1183,-92.0,2266,2276,483.0,532,319,4542,84.0,151,15.0,27.0,18.0,29.0,34.0,102.0,70.0,185.0,21.0,124.0,188.0,438,145.0,170.0,702.0,2350,27.0,67.0,86.0,36.0,74.0,53.0,161.0,176.0,200.0,22.0,124.0,35.0,60.0,15.0,75.0,12.0,3.0,34.0,11.0,15.0,165.0,44.0,34.0,93.0,129.0,50.0,179.0,14.0,53.0,35.0,18.0,53.0,11.0,35.0,35.0,2.0,18.0,88.0,7.0,19.0,26.0,84.0,3.0,204.0,18.0,97.0,11.0,,161.0,483.0,16.0,0.46808510638297873,0.4971751412429379,0.4292237442922374,0.40298507462686567,0.4864864864864865,0.4562607204116638,0.3987341772151899,0.5142857142857142,0.5193164933135216,0.4725274725274725,0.5970149253731343,0.24871355060034306,0.07990867579908675,0.11920529801324503,28.59827132656896,0.6022727272727273,0.10813953488372093,0.05,0.13991769547325103,0.11514052583862194,0.045454545454545456,0.026490066225165563,0.042483660130718956,0.09292035398230089,0.07894736842105263,0.13858695652173914,0.14367816091954022,0.13043478260869565,0.046052631578947366,0.25900514579759865,0.5562913907284768,0.631578947368421,0.4523809523809524,0.17495711835334476,0.3333333333333333,0.37362637362637363,0.31732418524871353,0.3783783783783784,0.39106145251396646,0.5714285714285714,0.036020583190394515,0.21269296740994853,0.34177215189873417,0.5555555555555556,0.2761904761904762,0.6206896551724138,0.5077186963979416,0.4964830188679247,0.4890558823529412,0.484034761904762,0.14803625377643503,0.18762088974854932,0.1225071225071225,0.22934472934472935,10.332191780821915,25.40551724137931,0.21315092674315975,8.0,4.0,8.0,44.0,3.0,12.0,8.0,23.0,52.0,3.0,12.0,23.0,12.0,31.0,141.0,15.0,44.0,1.0,6.0,2.0,1.0,4.0,12.0,1.0,4.0,1.0,13.0,2.0,1.0,3.0,1.0,5.0,5.0,15.0,9.0,1.0,1.0,0.9038461538461539,0.3586206896551724,0.25,0.3870967741935484,0.3586206896551724,0.006896551724137931,0.10784313725490197,0.032432432432432434,0.047619047619047616,0.03508771929824561,0.02727272727272727,0.08455882352941177,0.02824858757062147,0.023255813953488372,0.6,0.29411764705882354,0.38095238095238093,0.4,0.875,0.3548387096774194,0.3548387096774194,0.9090909090909091,0.2,0.1518987341772152,0.25,1.0,0.0761904761904762,0.5,0.21904761904761905,0.34782608695652173,0.3548387096774194,0.006896551724137931,,,,,,,,,,,,True
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,42993.0,717,-90.0,1396,1398,428.0,445,167,2794,62.0,109,18.0,36.0,16.0,31.0,24.0,55.0,2.0,17.0,,,88.0,181,,69.0,245.0,1487,21.0,45.0,61.0,25.0,53.0,26.0,76.0,114.0,62.0,28.0,,23.0,24.0,9.0,33.0,5.0,4.0,6.0,5.0,13.0,75.0,40.0,26.0,81.0,119.0,62.0,181.0,1.0,18.0,13.0,5.0,20.0,,7.0,17.0,,13.0,37.0,3.0,12.0,44.0,86.0,14.0,110.0,8.0,46.0,13.0,,76.0,428.0,12.0,0.6477272727272727,0.7702702702702703,0.4861878453038674,0.4666666666666667,0.4716981132075472,0.4861878453038674,0.4666666666666667,0.4716981132075472,0.5280172413793104,0.5,0.5277777777777778,,0.1270718232044199,0.1559633027522936,16.896984924623116,0.5405405405405406,0.16598360655737704,0.08298755186721991,0.16049382716049382,0.1646153846153846,0.09,0.07407407407407407,0.10497237569060773,0.10526315789473684,0.20121951219512196,0.17801047120418848,0.17543859649122806,0.125,0.014492753623188406,0.6022099447513812,0.5688073394495413,0.6739130434782609,0.6451612903225806,0.30386740331491713,0.43636363636363634,0.4897959183673469,0.09392265193370165,0.11764705882352941,0.11764705882352941,1.0,,,0.8,0.5,0.5849056603773585,0.5161290322580645,0.6022099447513812,0.4944011049723758,0.48839428571428567,0.4898000000000002,0.2100456621004566,0.2100456621004566,0.24897959183673468,0.31020408163265306,4.708839779005524,,0.30659025787965616,,,,,,,,,,,,19.0,,,,,,,14.0,12.0,1.0,3.0,7.0,,,,40.0,,,17.0,,1.0,22.0,40.0,29.0,4.0,6.0,,,,,,,0.10909090909090909,,,0.27906976744186046,0.11864406779661017,0.06474820143884892,0.10204081632653061,0.2,0.725,0.625,,,,,,,0.1111111111111111,,,,,,,,,,8.0,0.13114754098360656,,,,,,,,,,True
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,133810.0,2230,-187.0,4296,4310,1095.0,1099,582,8606,206.0,330,52.0,83.0,60.0,96.0,71.0,217.0,10.0,40.0,1.0,1.0,287.0,587,2.0,228.0,805.0,4506,62.0,103.0,165.0,79.0,143.0,97.0,255.0,326.0,248.0,84.0,1.0,45.0,88.0,24.0,112.0,21.0,3.0,43.0,16.0,29.0,248.0,140.0,80.0,239.0,372.0,178.0,550.0,26.0,66.0,50.0,16.0,69.0,11.0,32.0,71.0,7.0,37.0,140.0,20.0,34.0,73.0,144.0,12.0,334.0,25.0,153.0,27.0,7.0,255.0,1095.0,15.0,0.5679442508710801,0.6653061224489796,0.4889267461669506,0.6019417475728155,0.5524475524475524,0.4898132427843803,0.6019417475728155,0.5486111111111112,0.540994623655914,0.6496062992125984,0.6100478468899522,0.003395585738539898,0.07666098807495741,0.07878787878787878,17.691845321578842,0.4928571428571429,0.15174603174603174,0.08733624454148471,0.16842105263157894,0.15560975609756098,0.0847457627118644,0.08409506398537477,0.0727580372250423,0.12686567164179105,0.13226452905811623,0.18100890207715134,0.15269461077844312,0.20567375886524822,0.10236220472440945,0.5602716468590832,0.6242424242424243,0.6776315789473685,0.5970873786407767,0.3684210526315789,0.3271889400921659,0.35678391959798994,0.06791171477079797,0.25,0.2564102564102564,0.8,0.001697792869269949,0.001697792869269949,0.8058252427184466,0.6265060240963856,0.6666666666666666,0.625,0.5636672325976231,0.4960104414261459,0.54865,0.5314569444444442,0.21338912133891214,0.213986013986014,0.20496894409937888,0.3167701863354037,4.7332197614991465,25.05,0.25488826815642457,,,1.0,1.0,,,,,1.0,,,41.0,,1.0,3.0,,1.0,,30.0,53.0,,12.0,20.0,,,,52.0,,,26.0,,1.0,25.0,52.0,31.0,8.0,10.0,1.0,0.5,,,0.5,,0.08294930875576037,0.025,,0.45689655172413796,0.07444168734491315,0.10967741935483871,0.06853582554517133,0.0975609756097561,0.5961538461538461,0.4507042253521127,,,,1.0,1.0,1.0,0.11538461538461539,,,,0.006944444444444444,,,,1.0,,8.0,0.04819277108433735,2.0,,,,,,,,,True
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,42627.0,710,-60.0,1367,1391,420.0,358,214,2758,49.0,73,21.0,26.0,16.0,22.0,9.0,44.0,10.0,38.0,,7.0,68.0,155,7.0,36.0,181.0,1451,23.0,39.0,60.0,20.0,41.0,18.0,64.0,72.0,64.0,36.0,7.0,16.0,16.0,13.0,29.0,9.0,4.0,7.0,4.0,5.0,71.0,51.0,11.0,56.0,72.0,63.0,135.0,3.0,13.0,9.0,4.0,16.0,3.0,9.0,23.0,3.0,7.0,39.0,4.0,8.0,33.0,81.0,5.0,62.0,6.0,25.0,9.0,1.0,64.0,420.0,11.0,0.5294117647058824,0.72,0.43870967741935485,0.5897435897435898,0.4878048780487805,0.44753086419753085,0.5897435897435898,0.5227272727272727,0.4763157894736842,0.6521739130434783,0.5818181818181818,0.043209876543209874,0.1032258064516129,0.0958904109589041,14.074984634296252,0.41025641025641024,0.11382113821138211,0.09826589595375723,0.06432748538011696,0.10105580693815988,0.09763779527559055,0.08333333333333333,0.09523809523809523,0.1223021582733813,0.09933774834437085,0.1188118811881188,0.059322033898305086,0.07547169811320754,0.04,0.4506172839506173,0.6712328767123288,0.7424242424242424,0.5306122448979592,0.2716049382716049,0.20454545454545456,0.2571428571428571,0.2345679012345679,0.2631578947368421,0.2631578947368421,0.8,,0.043209876543209874,0.6666666666666666,0.8076923076923077,0.5,0.7272727272727273,0.49382716049382713,0.48424783950617273,0.49249393939393954,0.49902954545454553,0.13812154696132597,0.14367816091954022,0.3314917127071823,0.35359116022099446,7.310967741935485,25.685714285714287,0.30724213606437456,,,,3.0,,,2.0,3.0,3.0,,,14.0,2.0,3.0,3.0,6.0,3.0,,11.0,5.0,,3.0,8.0,,,,11.0,1.0,1.0,4.0,,2.0,5.0,12.0,4.0,1.0,1.0,0.3333333333333333,0.42857142857142855,,0.6666666666666666,0.42857142857142855,,0.20454545454545456,,,0.16129032258064516,0.09482758620689655,0.11728395061728394,0.08602150537634409,0.13043478260869565,0.3333333333333333,0.2222222222222222,,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.19047619047619047,,,,,,0.06818181818181818,0.6666666666666666,0.42857142857142855,,1.0,0.017543859649122806,,,,,,,,,,True
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,45646.0,761,-43.0,1468,1464,408.0,384,198,2932,33.0,55,4.0,5.0,10.0,16.0,25.0,59.0,39.0,112.0,23.0,61.0,97.0,226,84.0,50.0,331.0,1544,11.0,27.0,30.0,24.0,59.0,22.0,85.0,80.0,114.0,4.0,60.0,16.0,56.0,15.0,71.0,12.0,3.0,30.0,9.0,17.0,157.0,7.0,18.0,48.0,67.0,8.0,75.0,4.0,40.0,23.0,17.0,33.0,9.0,18.0,22.0,4.0,15.0,55.0,4.0,11.0,15.0,50.0,,61.0,4.0,22.0,6.0,,85.0,408.0,5.0,0.41237113402061853,0.42105263157894735,0.42920353982300885,0.4074074074074074,0.4067796610169492,0.4532258064516129,0.390625,0.3888888888888889,0.4880597014925373,0.4411764705882353,0.46195652173913043,0.2709677419354839,0.07079646017699115,0.09090909090909091,22.981732469063054,0.6,0.09195402298850575,0.013513513513513514,0.10909090909090909,0.09606986899563319,0.012048192771084338,0.03048780487804878,0.009852216748768473,0.04477611940298507,0.10240963855421686,0.11261261261261261,0.1092436974789916,0.10869565217391304,0.024390243902439025,0.1774193548387097,0.6,0.66,0.36363636363636365,0.19032258064516128,0.423728813559322,0.4807692307692308,0.36129032258064514,0.3482142857142857,0.3611111111111111,0.4358974358974359,0.07419354838709677,0.1967741935483871,0.15625,0.8,0.19753086419753085,0.625,0.4483870967741935,0.477207281553398,0.4590076923076924,0.4581231249999999,0.06990881458966565,0.09016393442622951,0.09063444108761329,0.256797583081571,11.818141592920352,25.325000000000003,0.2779291553133515,9.0,1.0,3.0,20.0,1.0,2.0,4.0,19.0,29.0,1.0,5.0,5.0,5.0,22.0,42.0,45.0,20.0,1.0,1.0,1.0,2.0,4.0,3.0,,5.0,1.0,2.0,,,2.0,,,,2.0,,,,0.4827586206896552,0.34523809523809523,0.2,0.22727272727272727,0.3493975903614458,0.011904761904761904,0.11864406779661017,0.03571428571428571,,0.02,0.00684931506849315,,0.008928571428571428,,,0.44,0.391304347826087,0.391304347826087,0.7777777777777778,0.32786885245901637,0.3333333333333333,0.35,,0.0625,0.5,1.0,0.037037037037037035,0.3333333333333333,0.2345679012345679,0.21052631578947367,0.3333333333333333,0.011764705882352941,,,,3.0,1.0,0.01639344262295082,0.09375,,,,,True
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,63047.0,1051,-159.0,2021,2025,512.0,514,237,4046,38.0,69,9.0,11.0,10.0,18.0,20.0,74.0,48.0,126.0,20.0,43.0,106.0,269,63.0,26.0,289.0,2111,14.0,24.0,34.0,26.0,65.0,12.0,82.0,122.0,90.0,18.0,42.0,24.0,41.0,18.0,59.0,13.0,5.0,28.0,4.0,9.0,136.0,20.0,33.0,68.0,104.0,30.0,134.0,3.0,37.0,24.0,13.0,26.0,6.0,16.0,26.0,2.0,10.0,52.0,6.0,10.0,43.0,90.0,1.0,30.0,4.0,12.0,5.0,,82.0,512.0,7.0,0.5754716981132075,0.6288659793814433,0.3940520446096654,0.5833333333333334,0.4,0.3960843373493976,0.6538461538461539,0.40229885057471265,0.41884057971014493,0.6538461538461539,0.43617021276595747,0.1897590361445783,0.08921933085501858,0.14492753623188406,17.25336810082573,0.5,0.0891218872870249,0.026490066225165563,0.14666666666666667,0.10222672064777327,0.02830188679245283,0.023255813953488372,0.03103448275862069,0.06341463414634146,0.08071748878923767,0.11044776119402985,0.16167664670658682,0.10344827586206896,0.016304347826086956,0.20783132530120482,0.5507246376811594,0.6440677966101694,0.6052631578947368,0.22289156626506024,0.2702702702702703,0.31746031746031744,0.3795180722891566,0.38095238095238093,0.3902439024390244,0.6458333333333334,0.060240963855421686,0.12951807228915663,0.4230769230769231,0.8181818181818182,0.20689655172413793,0.5555555555555556,0.39759036144578314,0.4752965256797581,0.47723200000000005,0.46921321839080443,0.03529411764705882,0.04332129963898917,0.11764705882352941,0.2837370242214533,11.027137546468403,25.026984126984125,0.2533399307273627,8.0,2.0,5.0,9.0,1.0,1.0,4.0,17.0,17.0,2.0,2.0,,6.0,22.0,51.0,,9.0,,7.0,3.0,3.0,1.0,7.0,,,,7.0,,,4.0,,1.0,2.0,7.0,5.0,1.0,,1.0,0.2698412698412698,1.0,0.2727272727272727,0.27419354838709675,,0.14864864864864866,0.023809523809523808,,0.058823529411764705,0.035175879396984924,0.024154589371980676,0.024844720496894408,0.07894736842105263,0.7142857142857143,0.35,0.4,0.4,1.0,0.20930232558139536,0.20930232558139536,1.0,0.1111111111111111,0.038461538461538464,1.0,1.0,0.05747126436781609,0.4,0.19540229885057472,0.23529411764705882,0.21428571428571427,,3.0,0.037037037037037035,,1.0,1.0,,0.038461538461538464,1.0,1.0,1.0,,True
348,1610612764,Mitchell Butler,Mitchell Butler,348,WAS,14949.0,249,57.0,488,500,152.0,156,66,988,12.0,17,5.0,7.0,2.0,3.0,,5.0,8.0,13.0,3.0,8.0,20.0,35,11.0,5.0,54.0,497,6.0,10.0,12.0,4.0,7.0,3.0,11.0,18.0,22.0,8.0,7.0,4.0,12.0,6.0,18.0,5.0,1.0,6.0,2.0,4.0,42.0,9.0,5.0,15.0,22.0,10.0,32.0,1.0,8.0,6.0,2.0,11.0,,8.0,1.0,,3.0,12.0,,1.0,14.0,24.0,,7.0,1.0,3.0,1.0,,11.0,152.0,1.0,0.45,0.5625,0.5714285714285714,0.6,0.5714285714285714,0.532608695652174,0.46153846153846156,0.4,0.5510204081632653,0.46153846153846156,0.4583333333333333,0.2391304347826087,0.11428571428571428,0.11764705882352941,10.701754385964913,0.9166666666666666,0.08152173913043478,0.055900621118012424,0.09433962264150944,0.08438818565400844,0.04568527918781726,0.09803921568627451,0.03508771929824561,0.06521739130434782,0.05172413793103448,0.1125,0.06060606060606061,0.15,0.0625,0.3695652173913043,0.7058823529411765,0.8,0.3333333333333333,0.10869565217391304,,,0.2826086956521739,0.6153846153846154,0.6153846153846154,0.625,0.06521739130434782,0.17391304347826086,0.5384615384615384,0.7142857142857143,0.3,0.6666666666666666,0.6086956521739131,0.46488444444444443,0.4723916666666666,0.43282,0.0625,0.08108108108108109,0.2222222222222222,0.2037037037037037,8.722857142857142,26.709090909090904,0.3114754098360656,,,2.0,3.0,,2.0,,1.0,3.0,,3.0,,,3.0,9.0,,3.0,,,2.0,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,0.2727272727272727,,,0.3,,0.4,,,0.11764705882352941,,0.03773584905660377,,,,,,,,0.375,0.375,1.0,,0.15384615384615385,,,0.2,,0.1,,0.42857142857142855,,1.0,0.05,,1.0,1.0,,0.07692307692307693,,,,,True
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,18851.0,314,-32.0,599,594,110.0,123,62,1193,24.0,32,6.0,8.0,4.0,5.0,5.0,9.0,15.0,36.0,,8.0,44.0,77,8.0,7.0,101.0,631,8.0,13.0,19.0,8.0,14.0,,16.0,70.0,18.0,12.0,8.0,3.0,21.0,8.0,29.0,7.0,1.0,13.0,3.0,5.0,66.0,11.0,8.0,47.0,63.0,16.0,79.0,2.0,12.0,8.0,4.0,8.0,2.0,5.0,8.0,1.0,3.0,16.0,2.0,6.0,15.0,30.0,3.0,11.0,4.0,6.0,1.0,1.0,16.0,110.0,3.0,0.7954545454545454,0.9210526315789473,0.5714285714285714,0.6153846153846154,0.5714285714285714,0.5529411764705883,0.59375,0.5,0.5625,0.59375,0.5,0.09411764705882353,0.03896103896103896,0.09375,15.350223546944859,0.5,0.21658986175115208,0.051643192488262914,0.14035087719298245,0.20072992700729927,0.05434782608695652,0.078125,0.02197802197802198,0.06779661016949153,0.26153846153846155,0.27956989247311825,0.12195121951219512,0.1875,0.05555555555555555,0.3764705882352941,0.75,0.8275862068965517,0.6666666666666666,0.10588235294117647,0.5555555555555556,0.5555555555555556,0.4235294117647059,0.4166666666666667,0.4166666666666667,0.9333333333333333,,0.09411764705882353,0.5,0.75,0.3125,0.8,0.47058823529411764,0.4870205882352939,0.4917769230769231,0.475125,0.06896551724137931,0.0759493670886076,0.18811881188118812,0.15841584158415842,9.910389610389611,25.3375,0.18363939899833054,,,,2.0,1.0,3.0,,2.0,2.0,1.0,3.0,,,2.0,3.0,3.0,2.0,,4.0,8.0,,,2.0,,2.0,,6.0,,,2.0,,,4.0,6.0,5.0,,,0.5,0.25,0.3333333333333333,,0.25,,,,,0.4,0.06349206349206349,0.06896551724137931,0.06,0.07692307692307693,0.8333333333333334,1.0,,,,0.25,0.25,0.5,,0.1875,0.3333333333333333,1.0,,,0.125,,0.25,,1.0,0.058823529411764705,,,,,,,,,,True
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,62074.0,1035,-48.0,1946,1947,331.0,336,309,3893,96.0,143,45.0,70.0,19.0,28.0,31.0,108.0,9.0,19.0,,1.0,136.0,270,1.0,94.0,366.0,1979,52.0,89.0,136.0,24.0,43.0,21.0,69.0,136.0,136.0,82.0,1.0,21.0,18.0,5.0,23.0,4.0,1.0,7.0,1.0,10.0,51.0,102.0,25.0,109.0,139.0,124.0,263.0,10.0,24.0,12.0,12.0,24.0,2.0,5.0,32.0,2.0,19.0,56.0,10.0,2.0,59.0,110.0,11.0,156.0,18.0,78.0,9.0,5.0,69.0,331.0,10.0,0.5,0.7157894736842105,0.5037037037037037,0.5842696629213483,0.5581395348837209,0.5018450184501845,0.5842696629213483,0.5454545454545454,0.538235294117647,0.6071428571428571,0.5847457627118644,0.0036900369003690036,0.07777777777777778,0.055944055944055944,17.098445595854923,0.42857142857142855,0.1472972972972973,0.12484700122399021,0.12315270935960591,0.1420996818663839,0.119358074222668,0.12751677852348994,0.08843537414965986,0.15950920245398773,0.1729957805907173,0.12352941176470589,0.1386861313868613,0.09090909090909091,0.08849557522123894,0.5276752767527675,0.6713286713286714,0.7111111111111111,0.46875,0.3985239852398524,0.28703703703703703,0.3263157894736842,0.07011070110701106,0.47368421052631576,0.47368421052631576,0.5555555555555556,,0.0036900369003690036,0.7865168539325843,0.6428571428571429,0.6363636363636364,0.6785714285714286,0.5313653136531366,0.4843369003690034,0.54943625,0.48879772727272724,0.23564954682779457,0.23636363636363636,0.37158469945355194,0.1885245901639344,4.621481481481482,25.7,0.17009249743062693,,,,,,,,1.0,,,,32.0,,1.0,,,,,17.0,5.0,,11.0,10.0,,,,72.0,2.0,,33.0,2.0,5.0,34.0,74.0,38.0,5.0,4.0,,,,,,,0.12037037037037036,,,0.11627906976744186,0.09444444444444444,0.1688888888888889,0.08275862068965517,0.14285714285714285,0.5135135135135135,0.5806451612903226,,,,,,,0.08888888888888889,,,,,,0.022727272727272728,,,,5.0,0.07575757575757576,,,,,,,,,,True
