EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,Usage,LiveBallTurnoverPct,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PenaltyFtPoints,ThreePtAssists,Corner3Assists,LongMidRangeAssists,LostBallTurnovers,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyArc3Frequency,ShortMidRangePctAssisted,SelfOReb,Travels,OffAtRimReboundPct,SelfORebPct,SecondChanceFtPoints,SecondChancePoints,SecondChanceTsPct,SecondChancePointsPct,DefensiveGoaltends,on,SecondChanceAtRimFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,Clear Path Fouls,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,476.0,8,-3.0,17,18,3,35,14,1.0,1.0,1.0,2.0,1.0,3.0,1.0,11.76470588235294,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,1610612750,Quincy Lewis,Quincy Lewis,1900,MIN,3807.0,63,-38.0,128,131,72,259,135,1.0,1.0,2.0,3.0,6.0,10.0,,16.78832116788321,0.3333333333333333,59.0,6.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,9.0,2.0,2.0,1.0,1.0,3.0,5.0,15.0,2.0,5.0,16.0,1.0,4.0,6.0,1.0,1.0,11.0,8.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,6.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,11.0,59.0,1.0,0.8,0.8,1.0,0.4,1.0,0.5,0.3333333333333333,0.6666666666666666,0.4,0.7857142857142857,0.4,0.7857142857142857,0.25,0.13333333333333333,0.25,0.1111111111111111,0.2857142857142857,0.05128205128205128,0.022727272727272728,0.10526315789473684,0.06896551724137931,0.018867924528301886,0.04,0.1111111111111111,0.07692307692307693,0.06666666666666667,0.25,1.0,0.2,0.5,0.6666666666666666,0.5,0.1,0.45,0.3333333333333333,0.375,1.0,0.1,1.0,1.0,1.0,0.15,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,0.45,0.4763815789473684,0.5754,0.5466571428571428,0.6875,12.319999999999999,29.7,0.4609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1610612750,Sam Cassell,Sam Cassell,208,MIN,1466.0,24,-11.0,50,49,15,99,52,2.0,1.0,,2.0,1.0,3.0,,26.923076923076923,1.0,16.0,2.0,1.0,1.0,,,,2.0,3.0,6.0,1.0,1.0,1.0,1.0,,5.0,9.0,1.0,1.0,17.0,,,2.0,1.0,1.0,5.0,,10.0,3.0,,,,2.0,3.0,,1.0,7.0,,,2.0,,2.0,,2.0,1.0,,1.0,,1.0,,,,,,5.0,16.0,2.0,,,1.0,1.0,1.0,1.0,0.5555555555555556,,0.65,0.5,0.6666666666666666,0.5,0.1,,,,,0.16666666666666666,,,0.10526315789473684,,,,0.14285714285714285,,,,0.1,1.0,1.0,,0.2,0.6,0.5,0.5,,0.1,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,0.2,0.42086500000000004,,0.40651666666666664,0.29411764705882354,14.833333333333334,23.6,0.32,1.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.5,0.5,0.1,0.1111111111111111,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,2013.0,34,-20.0,72,73,42,145,78,1.0,1.0,,1.0,1.0,4.0,,12.162162162162163,1.0,34.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,3.0,4.0,5.0,,3.0,8.0,,3.0,3.0,,2.0,6.0,6.0,2.0,,,3.0,,3.0,3.0,1.0,1.0,6.0,,,3.0,1.0,4.0,,4.0,,,,,1.0,,,,,,6.0,34.0,2.0,0.75,0.75,,,,,0.8,1.0,0.5,0.6,0.5,0.6,0.375,,,,0.16666666666666666,0.13043478260869565,,,0.09090909090909091,,,0.14285714285714285,,,,,0.25,1.0,1.0,1.0,0.125,0.25,0.5,0.5,1.0,,,,,0.375,,0.2,1.0,,,0.625,0.48496874999999995,,0.46320999999999996,0.75,10.18,24.433333333333334,0.4722222222222222,1.0,,,,,1.0,,,,,,,0.2,1.0,1.0,,,2.0,0.4,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,2244.0,37,-39.0,75,75,28,150,87,2.0,2.0,1.0,3.0,3.0,5.0,1.0,20.253164556962023,0.6666666666666666,24.0,2.0,2.0,3.0,,1.0,2.0,5.0,,4.0,,,,,,5.0,12.0,,,10.0,1.0,1.0,4.0,,,2.0,4.0,6.0,,,,,2.0,2.0,2.0,,4.0,,1.0,6.0,1.0,8.0,,8.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,24.0,,0.4,0.4,,,,,0.4166666666666667,0.25,0.4166666666666667,0.25,0.38461538461538464,0.2,,,,,0.25,0.2222222222222222,,0.14285714285714285,0.20588235294117646,,,,0.16666666666666666,0.25,,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.3333333333333333,,,,,,,,,,0.5,0.5,,,0.25,0.4357083333333333,0.3675,0.4822,0.2,9.041666666666668,,0.32,3.0,,,,,,,2.0,,,,1.0,0.36363636363636365,0.6,0.6,,,,,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,1494.0,25,-7.0,48,52,21,100,50,1.0,1.0,2.0,3.0,2.0,3.0,1.0,39.62264150943396,0.3333333333333333,23.0,3.0,1.0,4.0,3.0,1.0,4.0,5.0,3.0,7.0,,,,,1.0,6.0,16.0,,1.0,14.0,3.0,1.0,6.0,,1.0,2.0,6.0,6.0,,,1.0,1.0,,1.0,,,3.0,3.0,,3.0,2.0,5.0,3.0,8.0,2.0,2.0,,,1.0,2.0,,2.0,2.0,1.0,2.0,23.0,,0.5,0.5,,,,,0.375,0.16666666666666666,0.35294117647058826,0.14285714285714285,0.3888888888888889,0.14285714285714285,0.058823529411764705,0.0625,0.25,,0.6666666666666666,0.17647058823529413,0.1875,,0.13043478260869565,0.14285714285714285,,0.3333333333333333,0.2222222222222222,,,0.5,0.23529411764705882,0.25,0.3333333333333333,,0.29411764705882354,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.058823529411764705,1.0,0.5714285714285714,0.25,,,0.29411764705882354,0.4037911764705882,0.5482333333333332,0.43237857142857145,0.14285714285714285,10.46875,27.9,0.4791666666666667,2.0,2.0,,1.0,1.0,,,2.0,,,1.0,,,0.4,0.4,0.05555555555555555,0.058823529411764705,1.0,0.14285714285714285,0.5,1.0,1.0,0.6,0.1111111111111111,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,1021.0,17,-15.0,36,37,23,73,38,2.0,1.0,,2.0,,1.0,,23.684210526315788,1.0,17.0,2.0,,1.0,,,1.0,,,1.0,,,,,2.0,,2.0,,2.0,4.0,,,1.0,,1.0,2.0,,,,,2.0,,2.0,2.0,1.0,,4.0,,,2.0,,2.0,,2.0,1.0,,1.0,,1.0,,,,,,2.0,17.0,,,,,,,,,,,,0.2857142857142857,0.25,0.5,,,,,0.5,,,0.2,,,,,,,,0.25,,,,,0.25,,,,,,,,0.5,,0.5,,,,0.75,0.50055,,0.5161,0.5,10.4,25.85,0.4722222222222222,,4.0,2.0,,,1.0,1.0,6.0,,,3.0,,0.6666666666666666,,,0.42857142857142855,0.6,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,1610612750,Keith McLeod,Keith McLeod,2693,MIN,2341.0,39,-27.0,78,82,57,160,83,2.0,2.0,1.0,3.0,1.0,3.0,,16.47058823529412,0.6666666666666666,43.0,4.0,,2.0,1.0,,,1.0,2.0,3.0,,,,,,3.0,6.0,,,14.0,1.0,,,,,6.0,4.0,2.0,,,,,,1.0,,,3.0,1.0,4.0,1.0,,5.0,1.0,6.0,1.0,1.0,,1.0,1.0,,,,,,6.0,43.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.5,,0.5,,0.6363636363636364,0.75,,,,,,0.037037037037037035,0.03571428571428571,0.3333333333333333,0.1282051282051282,0.03125,0.06666666666666667,0.14285714285714285,,0.2222222222222222,0.6666666666666666,,0.3333333333333333,,,,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,1.0,,,,,0.3333333333333333,0.4181166666666667,0.5385,,0.42857142857142855,10.816666666666665,,0.5512820512820513,1.0,8.0,6.0,1.0,1.0,,,10.0,,,4.0,1.0,,1.0,1.0,0.4,0.4,,,1.0,,,,,2.0,2.0,0.5,0.14285714285714285,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,388.0,6,,12,11,5,23,8,,,1.0,1.0,,1.0,1.0,30.769230769230766,,6.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,4.0,,1.0,1.0,,,3.0,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,3.0,6.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,,,,,,,0.25,,,0.2,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,0.6173,,0.6173,0.75,,,0.5,,2.0,1.0,,,,,4.0,,,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,1541.0,26,-19.0,50,50,34,100,52,,,,,1.0,3.0,,5.357142857142857,,33.0,3.0,,,,,,,,2.0,,,,,1.0,,2.0,,1.0,,,,2.0,,1.0,,,,,,1.0,,2.0,2.0,,,4.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,33.0,2.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.09090909090909091,0.041666666666666664,,,,,0.1111111111111111,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.36141666666666666,,0.36141666666666666,,19.5,25.2,0.66,,,,,,2.0,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
