EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,on,Arc3PctBlocked,BlockedArc3,Clear Path Fouls
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,29860.0,498,-42.0,949,944,265,312,132,1893,24.0,39.0,9.0,19.0,6.0,7.0,17.0,46.0,14.0,31.0,1.0,1.0,1.0,1.0,55.0,116.0,1.0,1.0,23.0,136.0,970,11.0,26.0,9.0,31.0,12.0,21.0,1.0,1.0,13.0,40.0,80.0,30.0,3.0,18.0,6.0,17.0,4.0,21.0,3.0,1.0,4.0,5.0,8.0,46.0,11.0,28.0,16.0,49.0,14.0,79.0,39.0,118.0,6.0,8.0,4.0,4.0,12.0,7.0,12.0,1.0,5.0,3.0,24.0,3.0,8.0,36.0,55,2.0,6.0,33.0,1.0,15.0,2.0,20.0,16.0,4.0,20.0,11.0,2.0,4.0,40.0,265,5.0,0.7272727272727273,0.8695652173913043,1.0,1.0,1.0,1.0,0.4741379310344827,0.4230769230769231,0.5714285714285714,0.4829059829059829,0.4230769230769231,0.6136363636363636,0.5112781954887218,0.5,0.6666666666666666,0.0085470085470085,0.0517241379310344,0.1025641025641025,0.0434782608695652,14.337899543378995,0.5,0.3888888888888889,0.129973474801061,0.0802292263610315,0.1523809523809524,0.0924369747899159,0.1348547717842323,0.0833333333333333,0.1018518518518518,0.1047619047619047,0.0441176470588235,0.072289156626506,0.1388888888888889,0.1382113821138211,0.1647058823529411,0.1065088757396449,0.2,0.0571428571428571,0.109090909090909,0.55,0.3333333333333333,0.6153846153846154,0.6857142857142857,0.625,0.3931623931623931,0.3695652173913043,0.3863636363636363,0.7647058823529411,0.2649572649572649,0.4516129032258064,0.4516129032258064,0.8571428571428571,0.0085470085470085,1.0,1.0,1.0,0.7307692307692307,0.4736842105263157,0.3181818181818182,0.8571428571428571,0.0454545454545454,1.0,0.3418803418803419,0.4498662393162393,0.5161636363636363,0.4497568181818181,0.1145038167938931,0.1153846153846153,0.2279411764705882,0.2941176470588235,8.73362068965517,22.5,0.2792413066385669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,931.0,16,4.0,26,25,19,12,5,51,,3.0,,,,2.0,,1.0,1.0,2.0,,,,,1.0,6.0,,,,2.0,21,,,,,,3.0,,,,,2.0,,,,2.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,,2.0,,1.0,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,3.0,3,,,,,,,,,,,,,,,19,,1.0,1.0,,,,,0.1666666666666666,,,0.1666666666666666,,,0.1666666666666666,,,,0.3333333333333333,0.6666666666666666,,18.75,,,0.0588235294117647,0.1333333333333333,,,0.0526315789473684,0.1333333333333333,,0.6666666666666666,,,,,,0.1111111111111111,,,,,0.5,,,,0.1666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,0.6666666666666666,,,,0.5,0.42805,,0.4681333333333333,,,,,7.583333333333333,,0.7307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,22895.0,382,-47.0,730,730,186,217,101,1460,22.0,38.0,6.0,7.0,3.0,4.0,16.0,34.0,45.0,94.0,,1.0,,1.0,83.0,166.0,14.0,36.0,62.0,270.0,766,8.0,18.0,5.0,30.0,19.0,34.0,5.0,12.0,35.0,88.0,72.0,94.0,30.0,4.0,11.0,31.0,16.0,47.0,9.0,7.0,14.0,4.0,13.0,110.0,1.0,12.0,14.0,41.0,5.0,60.0,13.0,73.0,7.0,16.0,10.0,6.0,27.0,10.0,24.0,4.0,17.0,4.0,51.0,10.0,18.0,8.0,24,1.0,7.0,72.0,5.0,25.0,12.0,9.0,5.0,2.0,9.0,6.0,,,88.0,186,2.0,0.4337349397590361,0.4444444444444444,0.7142857142857143,0.3888888888888889,0.4166666666666667,0.3888888888888889,0.5,0.4444444444444444,0.5588235294117647,0.5148514851485149,0.5681818181818182,0.5760869565217391,0.574468085106383,0.625,0.676923076923077,0.1782178217821782,0.0662650602409638,0.131578947368421,0.1176470588235294,33.88625592417062,0.5294117647058824,0.1785714285714285,0.1474820143884892,0.044776119402985,0.1666666666666666,0.010752688172043,0.1519337016574585,0.0360110803324099,0.0759493670886076,0.0125,0.0458715596330275,,0.037037037037037,0.1075268817204301,0.1896551724137931,0.1574803149606299,0.1403508771929824,0.2222222222222222,0.075268817204301,0.6666666666666666,0.1881188118811881,0.5789473684210527,0.6666666666666666,0.3181818181818182,0.1683168316831683,0.4705882352941176,0.5333333333333333,0.375,0.4653465346534653,0.4787234042553192,0.4891304347826087,0.5111111111111111,0.0049504950495049,,,,0.3181818181818182,0.8571428571428571,0.0869565217391304,0.75,0.0217391304347826,,0.3663366336633663,0.4654745049504948,0.4757809523809524,0.4261163043478261,0.116591928251121,0.1344086021505376,0.1111111111111111,0.3259259259259259,12.386144578313251,25.091666666666665,0.2547945205479452,14.0,35.0,3.0,4.0,5.0,11.0,3.0,4.0,12.0,35.0,14.0,6.0,1.0,2.0,1.0,1.0,0.75,0.0212765957446808,0.1732673267326732,0.4,0.4,0.7142857142857143,0.3333333333333333,0.1818181818181818,0.75,0.3333333333333333,0.2391304347826087,0.4545454545454545,0.4,0.027027027027027,,,,,,,,,,,,,,,,True,,,
1908,1610612738,Jumaine Jones,Jumaine Jones,1908,BOS,2695.0,45,-19.0,85,85,25,23,19,170,1.0,3.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,6.0,2.0,8.0,,10.0,97,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,5.0,2.0,2.0,6.0,2.0,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,1.0,,6.0,,6.0,2.0,8.0,,1.0,1.0,,3.0,,1.0,,3.0,,4.0,,3.0,4.0,8,,1.0,,,,,2.0,2.0,,2.0,1.0,,,5.0,25,1.0,0.5,1.0,1.0,0.25,0.5,0.25,0.3333333333333333,1.0,1.0,0.3571428571428571,0.3333333333333333,0.8333333333333334,0.3571428571428571,0.3333333333333333,0.8333333333333334,0.5714285714285714,,,,16.666666666666664,0.75,,0.1875,0.025,,0.0666666666666666,0.15,0.0363636363636363,,0.1,,,0.3333333333333333,0.1333333333333333,0.25,0.2307692307692307,,,,0.5,0.2142857142857142,0.3333333333333333,0.3333333333333333,,0.0714285714285714,,,,0.1428571428571428,0.5,0.5,1.0,0.2142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.6666666666666666,0.5,0.7857142857142857,0.5308714285714285,0.585525,0.48325,,,0.2,0.5,8.4,25.05,0.2941176470588235,1.0,5.0,,1.0,,,,2.0,,5.0,1.0,,,,,,,,0.3571428571428571,0.2,0.2,1.0,,0.3333333333333333,,,,,0.2,,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,
2229,1610612738,Mike James,Mike James,2229,BOS,18836.0,314,-9.0,591,591,135,163,81,1182,3.0,16.0,,,1.0,2.0,4.0,11.0,10.0,22.0,4.0,14.0,3.0,3.0,17.0,49.0,15.0,53.0,18.0,97.0,616,1.0,2.0,,5.0,5.0,12.0,4.0,10.0,10.0,32.0,12.0,22.0,45.0,,9.0,33.0,15.0,48.0,11.0,4.0,8.0,13.0,12.0,111.0,1.0,2.0,5.0,20.0,,25.0,3.0,28.0,2.0,10.0,7.0,3.0,9.0,8.0,4.0,1.0,1.0,,13.0,3.0,2.0,8.0,17,,2.0,21.0,,5.0,5.0,,,,,,,1.0,32.0,135,2.0,0.3529411764705882,0.3529411764705882,1.0,0.2830188679245283,0.4,0.2830188679245283,0.3469387755102041,0.5,0.4166666666666667,0.3872549019607843,0.5,0.5,0.4285714285714285,0.5,0.5714285714285714,0.5196078431372549,0.1836734693877551,0.4375,0.1818181818181818,18.221574344023324,0.6923076923076923,,0.0865800865800865,0.0088888888888888,0.0757575757575757,0.0128205128205128,0.0841750841750841,0.0099009900990099,0.0153846153846153,,0.0116279069767441,0.0185185185185185,,0.0789473684210526,0.0425531914893617,0.1111111111111111,0.1025641025641025,0.037037037037037,0.0333333333333333,,0.1568627450980392,0.1875,0.3333333333333333,0.3333333333333333,0.1078431372549019,0.3636363636363636,0.4444444444444444,0.5,0.2156862745098039,0.4545454545454545,0.4545454545454545,0.3,0.1372549019607843,0.2857142857142857,0.2857142857142857,1.0,,,0.0909090909090909,0.5,0.1363636363636363,1.0,0.6764705882352942,0.5110759803921568,0.523725,0.4721954545454545,0.0467289719626168,0.0925925925925925,0.0515463917525773,0.3298969072164948,10.851020408163269,24.71509433962264,0.2284263959390862,11.0,39.0,,1.0,1.0,7.0,1.0,3.0,,39.0,11.0,,,,,,0.3333333333333333,,0.3823529411764705,0.282051282051282,0.282051282051282,1.0,,0.2,,,0.3181818181818182,0.1428571428571428,0.282051282051282,,2.0,0.4,1.0,1.0,0.5,1.0,,,,,,,,,,True,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,8729.0,145,-16.0,279,275,103,131,44,554,6.0,13.0,2.0,4.0,,1.0,2.0,8.0,4.0,11.0,3.0,6.0,,,12.0,32.0,4.0,12.0,5.0,41.0,287,4.0,6.0,,14.0,3.0,5.0,,2.0,3.0,9.0,16.0,8.0,12.0,,3.0,10.0,2.0,12.0,1.0,1.0,5.0,2.0,3.0,26.0,3.0,4.0,1.0,12.0,,13.0,7.0,20.0,,4.0,3.0,1.0,7.0,4.0,,,3.0,,7.0,,3.0,5.0,14,1.0,,11.0,3.0,6.0,1.0,,,,,,,,9.0,103,3.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.375,0.6666666666666666,0.6,0.4090909090909091,0.875,0.4285714285714285,0.4270833333333333,0.875,0.5,0.2727272727272727,0.09375,0.1538461538461538,0.125,16.923076923076923,1.0,,0.1016949152542373,0.0416666666666666,0.03125,0.1,0.0866666666666666,0.0555555555555555,0.0333333333333333,0.0277777777777777,0.0666666666666666,0.1428571428571428,,0.1025641025641025,0.0689655172413793,0.12,0.0434782608695652,,,,0.2954545454545454,0.4615384615384615,0.5454545454545454,0.8333333333333334,0.1818181818181818,0.25,0.2857142857142857,0.5,0.25,0.3636363636363636,0.3636363636363636,0.5,0.1363636363636363,0.5,0.5,1.0,0.5,0.5,0.1428571428571428,,,,0.5681818181818182,0.5008443181818182,0.5698357142857142,0.4856214285714286,0.1276595744680851,0.1714285714285714,0.3414634146341463,0.2195121951219512,8.459375,24.23333333333333,0.3691756272401433,1.0,6.0,1.0,1.0,,2.0,2.0,2.0,,6.0,1.0,,,,,,1.0,,0.1363636363636363,0.1666666666666666,0.1666666666666666,1.0,1.0,0.125,1.0,1.0,0.2857142857142857,,0.1666666666666666,,1.0,0.125,1.0,,1.0,1.0,,,,,,,,,,True,,,
2208,1610612738,Kedrick Brown,Kedrick Brown,2208,BOS,13359.0,223,,421,423,88,118,45,844,10.0,15.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0,10.0,6.0,13.0,,1.0,15.0,30.0,7.0,18.0,4.0,55.0,434,3.0,6.0,,9.0,1.0,4.0,,3.0,,2.0,22.0,8.0,21.0,2.0,1.0,11.0,2.0,13.0,1.0,1.0,5.0,2.0,4.0,28.0,2.0,5.0,8.0,18.0,1.0,27.0,7.0,34.0,,9.0,3.0,6.0,,,3.0,,,,3.0,,,7.0,16,1.0,1.0,5.0,1.0,3.0,,2.0,1.0,1.0,2.0,1.0,,,2.0,88,1.0,0.7333333333333333,0.7857142857142857,1.0,0.3888888888888889,,0.3888888888888889,0.5,0.5,0.25,0.53125,0.5625,0.1428571428571428,0.55,0.5625,0.1428571428571428,0.375,0.0333333333333333,0.0666666666666666,,11.324786324786324,,0.0833333333333333,0.1146496815286624,0.0359712230215827,0.1818181818181818,0.0377358490566037,0.1293532338308457,0.0364583333333333,0.0232558139534883,0.048780487804878,0.0363636363636363,0.0526315789473684,,0.0476190476190476,0.175,0.12,0.16,0.2105263157894736,,0.5,0.3125,0.6666666666666666,0.7142857142857143,0.8,0.1041666666666666,0.2,0.2,1.0,0.2083333333333333,0.4,0.4,0.5,0.2708333333333333,0.4615384615384615,0.4615384615384615,1.0,0.375,0.6666666666666666,0.2857142857142857,0.5,0.1428571428571428,,0.6875,0.5581541666666666,0.5279785714285714,0.5060857142857142,0.06,0.09375,0.1636363636363636,0.0363636363636363,7.529999999999999,23.68333333333333,0.2090261282660332,1.0,5.0,1.0,2.0,,2.0,1.0,2.0,,5.0,1.0,1.0,,,,,0.5,,0.1041666666666666,0.2,0.2,1.0,0.5,0.25,0.5,1.0,0.2857142857142857,,0.2,,,,,,,,1.0,,,,,,,,,True,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,9447.0,157,-29.0,303,297,98,113,46,600,11.0,22.0,1.0,4.0,3.0,6.0,2.0,7.0,4.0,15.0,,1.0,,,17.0,44.0,2.0,9.0,8.0,48.0,293,3.0,8.0,,6.0,4.0,11.0,1.0,4.0,6.0,17.0,4.0,30.0,,2.0,4.0,18.0,2.0,20.0,1.0,1.0,10.0,2.0,6.0,42.0,2.0,3.0,6.0,13.0,,19.0,5.0,24.0,2.0,11.0,7.0,4.0,9.0,4.0,7.0,,5.0,2.0,16.0,1.0,7.0,5.0,23,1.0,2.0,17.0,1.0,4.0,5.0,4.0,2.0,1.0,5.0,1.0,,,17.0,98,6.0,0.1176470588235294,0.125,,0.2222222222222222,0.25,0.2222222222222222,0.3863636363636363,0.375,0.3636363636363636,0.3773584905660377,0.375,0.3666666666666666,0.3934426229508196,0.375,0.4047619047619047,0.1698113207547169,0.0909090909090909,0.0909090909090909,0.1428571428571428,22.0,0.5625,,0.1031746031746031,0.0275229357798165,0.2,0.0555555555555555,0.1217948717948717,0.0344827586206896,0.0277777777777777,0.0714285714285714,,,0.1818181818181818,0.075,0.0606060606060606,0.1509433962264151,0.2727272727272727,,0.0714285714285714,0.2,0.4150943396226415,0.5,0.55,0.1818181818181818,0.1320754716981132,0.2857142857142857,0.3333333333333333,,0.2830188679245283,0.2666666666666666,0.2857142857142857,,0.0188679245283018,,,,0.5,0.25,0.4,0.5,,,0.5849056603773585,0.5082830188679246,0.40324,0.4530999999999999,0.0714285714285714,0.0851063829787234,0.125,0.3541666666666667,8.345454545454546,25.188888888888886,0.3234323432343234,2.0,8.0,,,1.0,4.0,,,6.0,8.0,2.0,,,1.0,,,,0.0666666666666666,0.1509433962264151,0.25,0.25,,,,,,0.2666666666666666,0.25,0.25,,,,,,,,,1.0,1.0,,,,,,,True,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,14307.0,238,11.0,457,452,148,172,63,909,9.0,32.0,1.0,3.0,3.0,7.0,10.0,22.0,8.0,16.0,1.0,5.0,1.0,4.0,27.0,70.0,4.0,14.0,32.0,98.0,445,4.0,10.0,2.0,13.0,8.0,17.0,3.0,9.0,12.0,37.0,20.0,34.0,9.0,4.0,7.0,13.0,2.0,15.0,2.0,,7.0,3.0,3.0,32.0,2.0,9.0,8.0,23.0,1.0,32.0,11.0,43.0,6.0,8.0,4.0,4.0,4.0,1.0,10.0,1.0,3.0,,14.0,2.0,2.0,14.0,27,2.0,7.0,46.0,4.0,21.0,4.0,,,,,,,,37.0,148,2.0,0.3703703703703703,0.4,0.75,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.3857142857142857,0.4,0.4705882352941176,0.3928571428571428,0.5,0.4807692307692308,0.4666666666666667,0.5416666666666666,0.5285714285714286,0.1666666666666666,0.1,0.1875,0.0454545454545454,22.666666666666668,0.2857142857142857,0.0625,0.1185567010309278,0.0548780487804878,0.1481481481481481,0.0363636363636363,0.125,0.0502283105022831,0.087719298245614,0.0652173913043478,0.0163934426229508,0.027027027027027,0.0555555555555555,0.0952380952380952,0.1590909090909091,0.1149425287356321,0.1,0.2857142857142857,0.1333333333333333,,0.3809523809523809,0.28125,0.3461538461538461,0.6666666666666666,0.2619047619047619,0.4545454545454545,0.4761904761904761,,0.1904761904761904,0.5,0.5,0.5,0.0595238095238095,0.2,0.2,1.0,0.2727272727272727,0.3333333333333333,0.2692307692307692,0.4285714285714285,0.1538461538461538,0.25,0.5476190476190477,0.4672921686746988,0.462740909090909,0.470304,0.2079207920792079,0.2413793103448276,0.1326530612244898,0.3775510204081632,7.214285714285716,26.11428571428572,0.3238512035010941,3.0,9.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,8.0,3.0,,,,,,1.0,,0.1071428571428571,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.0909090909090909,1.0,,0.1923076923076923,0.4,0.375,,,,,,,,,,,1.0,,,,,,True,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,6306.0,105,-28.0,212,209,103,119,25,421,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,8.0,3.0,7.0,2.0,5.0,4.0,11.0,6.0,14.0,4.0,30.0,227,1.0,1.0,,5.0,1.0,6.0,4.0,9.0,3.0,17.0,4.0,4.0,18.0,2.0,,5.0,2.0,7.0,1.0,1.0,3.0,,2.0,16.0,1.0,1.0,1.0,6.0,3.0,10.0,2.0,12.0,,2.0,1.0,1.0,4.0,2.0,1.0,,2.0,,5.0,1.0,1.0,2.0,10,3.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,,3.0,,,,17.0,103,6.0,0.5,0.6666666666666666,1.0,0.4285714285714285,0.4444444444444444,0.4285714285714285,0.3636363636363636,1.0,0.1666666666666666,0.52,0.8333333333333334,0.4666666666666667,0.5555555555555556,0.8333333333333334,0.5,0.56,,,,13.333333333333334,0.8,0.2307692307692307,0.0857142857142857,0.0147058823529411,0.0416666666666666,0.037037037037037,0.0744680851063829,0.0210526315789473,,0.0588235294117647,,,0.125,,0.0666666666666666,0.15625,0.0526315789473684,,,,0.08,1.0,1.0,0.5,0.04,,,,0.32,0.25,0.25,0.5,0.28,0.4285714285714285,0.5,1.0,0.3333333333333333,1.0,0.0666666666666666,1.0,0.3333333333333333,0.4,0.64,0.4964179999999999,0.5574,0.49572,0.0769230769230769,0.1666666666666666,0.1666666666666666,0.5666666666666667,15.21818181818182,24.264285714285712,0.4858490566037736,3.0,7.0,,1.0,2.0,4.0,1.0,2.0,,7.0,3.0,,,,,,0.5,,0.28,0.4285714285714285,0.4285714285714285,1.0,,0.3333333333333333,,,0.2666666666666666,0.5,0.4285714285714285,,1.0,0.3333333333333333,1.0,,1.0,1.0,,,,,1.0,0.0714285714285714,0.1428571428571428,,,True,,,
