EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,LostBallOutOfBoundsTurnovers,AtRimPctBlocked,LongMidRangePctBlocked,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,Corner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,13359.0,223.0,421,423.0,88,118.0,45,844,12.0,15.0,3.0,5.0,1.0,1.0,8.0,18.0,1.0,10.0,21.0,43.0,8.0,50.0,434.0,3.0,5.0,2.0,8.0,1.0,4.0,4.0,6.0,34.0,8.0,6.0,1.0,7.0,3.0,10.0,2.0,1.0,1.0,3.0,3.0,23.0,4.0,6.0,5.0,15.0,4.0,24.0,10.0,34.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,8.0,1.0,3.0,17.0,26.0,2.0,3.0,12.0,5.0,1.0,8.0,6.0,2.0,8.0,4.0,1.0,2.0,6.0,88,1.0,0.8095238095238095,0.9444444444444444,0.4883720930232558,0.6,0.25,0.4883720930232558,0.6,0.25,0.5102040816326531,0.6666666666666666,0.5,0.0232558139534883,0.0555555555555555,12.17948717948718,0.5,0.3333333333333333,0.0955414012738853,0.0431654676258992,0.1136363636363636,0.0754716981132075,0.099502487562189,0.0520833333333333,0.0465116279069767,0.073170731707317,0.0181818181818181,0.0526315789473684,0.1333333333333333,0.1428571428571428,0.125,0.0533333333333333,0.16,0.0526315789473684,0.0952380952380952,0.5,0.3488372093023256,0.8,0.8,0.75,0.4186046511627907,0.4444444444444444,0.4705882352941176,0.875,0.2325581395348837,0.1,0.1,1.0,1.0,0.6,0.25,1.0,0.3488372093023256,0.4388906976744185,0.5553,0.4488499999999999,0.1041666666666666,0.1041666666666666,0.16,0.12,8.265116279069767,0.2090261282660332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,9172.0,153.0,286,286.0,74,66.0,32,572,4.0,10.0,1.0,3.0,2.0,4.0,7.0,10.0,5.0,10.0,16.0,30.0,5.0,37.0,275.0,1.0,4.0,2.0,4.0,7.0,10.0,,14.0,24.0,8.0,2.0,4.0,11.0,2.0,13.0,2.0,,9.0,,2.0,28.0,1.0,9.0,3.0,13.0,1.0,17.0,10.0,27.0,2.0,6.0,2.0,4.0,2.0,1.0,5.0,1.0,7.0,1.0,1.0,14.0,27.0,5.0,2.0,12.0,6.0,,11.0,10.0,1.0,11.0,8.0,2.0,1.0,14.0,74,2.0,0.75,0.8,0.5333333333333333,0.25,0.7,0.5333333333333333,0.25,0.7,0.5138888888888888,0.4,0.7,0.1333333333333333,0.1,13.149847094801224,0.2857142857142857,0.1428571428571428,0.1092436974789916,0.0865384615384615,0.09375,0.0476190476190476,0.1059602649006622,0.08,0.073170731707317,0.12,0.0789473684210526,0.0833333333333333,,0.1333333333333333,0.0476190476190476,0.1132075471698113,0.0869565217391304,0.1111111111111111,0.2,0.7272727272727273,0.3333333333333333,0.4,0.5,0.75,0.3333333333333333,0.7,0.7777777777777778,0.5714285714285714,0.3333333333333333,0.5,0.5555555555555556,1.0,0.75,0.3333333333333333,0.4,0.5,0.3333333333333333,0.45569,0.5484333333333334,0.46516,0.1666666666666666,0.1666666666666666,0.1081081081081081,0.3783783783783784,8.759999999999998,0.2587412587412587,53.0,1.0,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,18439.0,307.0,576,586.0,121,141.0,63,1162,22.0,43.0,3.0,7.0,2.0,4.0,12.0,24.0,34.0,75.0,68.0,142.0,49.0,227.0,601.0,7.0,16.0,3.0,20.0,14.0,24.0,20.0,54.0,64.0,72.0,2.0,8.0,31.0,10.0,41.0,5.0,5.0,15.0,9.0,7.0,92.0,,9.0,11.0,39.0,2.0,52.0,9.0,61.0,5.0,12.0,8.0,4.0,25.0,11.0,12.0,14.0,37.0,5.0,11.0,5.0,14.0,,6.0,54.0,20.0,8.0,6.0,4.0,1.0,6.0,4.0,,,54.0,121,1.0,0.4705882352941176,0.4776119402985074,0.4788732394366197,0.4375,0.5833333333333334,0.5144508670520231,0.5,0.5862068965517241,0.5736040609137056,0.5555555555555556,0.6923076923076923,0.056338028169014,0.0833333333333333,36.22291021671827,0.6756756756756757,0.1333333333333333,0.1805555555555555,0.0473684210526315,0.1692307692307692,,0.1779359430604982,0.0352941176470588,0.1166666666666666,0.02,0.0125,,,0.1866666666666666,0.1428571428571428,0.1956521739130435,0.1590909090909091,0.1904761904761904,0.0617283950617283,0.6666666666666666,0.2485549132947976,0.5116279069767442,0.5945945945945946,0.4545454545454545,0.1387283236994219,0.5,0.5454545454545454,0.25,0.4335260115606936,0.4533333333333333,0.4533333333333333,0.5588235294117647,0.4117647058823529,0.4285714285714285,0.1379310344827586,0.5,0.4277456647398844,0.4806828488372092,0.46791875,0.4437124999999999,0.1058201058201058,0.1265822784810126,0.0881057268722467,0.237885462555066,11.488732394366195,0.2100694444444444,19.0,,0.1395348837209302,,1.0,2.0,13.0,29.0,1.0,1.0,2.0,5.0,14.0,31.0,1.0,1.0,2.0,5.0,27.0,15.0,1.0,28.0,13.0,4.0,1.0,4.0,2.0,1.0,1.0,0.6428571428571429,0.4516129032258064,1.0,0.4,0.4666666666666667,0.1791907514450867,0.0115606936416184,0.5,0.5,0.1676300578034682,0.4482758620689655,0.4482758620689655,0.6923076923076923,0.3333333333333333,0.0588235294117647,1.0,0.1724137931034483,0.4,0.4642857142857143,25.974193548387092,,,,,,,,,,,,,,,,,True,,,,,,,,,
2208,1610612738,Kedrick Brown,Kedrick Brown,2208,BOS,24342.0,406.0,764,773.0,193,213.0,84,1537,26.0,39.0,4.0,7.0,6.0,7.0,2.0,9.0,5.0,19.0,33.0,67.0,8.0,110.0,770.0,5.0,12.0,,13.0,6.0,11.0,2.0,20.0,48.0,18.0,6.0,5.0,18.0,7.0,25.0,5.0,2.0,7.0,5.0,6.0,57.0,4.0,12.0,10.0,36.0,4.0,50.0,18.0,68.0,2.0,17.0,6.0,11.0,7.0,5.0,5.0,2.0,12.0,1.0,4.0,15.0,38.0,1.0,2.0,13.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,,,20.0,193,3.0,0.7272727272727273,0.8,0.4925373134328358,0.4166666666666667,0.5454545454545454,0.5151515151515151,0.4333333333333333,0.4736842105263157,0.5288461538461539,0.4333333333333333,0.5,0.0746268656716417,,13.488372093023257,0.5833333333333334,0.1666666666666666,0.1224489795918367,0.046692607003891,0.1176470588235294,0.0481927710843373,0.1213720316622691,0.0470588235294117,0.0229885057471264,0.0434782608695652,0.0693069306930693,0.0701754385964912,,0.0729166666666666,0.1666666666666666,0.1363636363636363,0.0943396226415094,0.15625,0.0425531914893617,0.5,0.3939393939393939,0.6666666666666666,0.7428571428571429,0.7692307692307693,0.0909090909090909,0.2222222222222222,0.2222222222222222,1.0,0.1919191919191919,0.2631578947368421,0.2777777777777778,0.4,0.4666666666666667,0.5714285714285714,0.3684210526315789,0.8571428571428571,0.7171717171717171,0.5549833333333334,0.5036535714285714,0.5614105263157894,0.0679611650485436,0.0985915492957746,0.1181818181818181,0.1818181818181818,6.677611940298508,0.2526178010471204,52.0,1.0,0.1025641025641025,0.0526315789473684,10.0,24.0,2.0,8.0,1.0,3.0,1.0,4.0,12.0,32.0,1.0,3.0,2.0,8.0,36.0,,,8.0,2.0,1.0,,3.0,,,,1.0,0.375,0.3333333333333333,0.25,0.375,0.3232323232323232,0.2424242424242424,0.4166666666666667,0.4166666666666667,0.0808080808080808,0.25,0.25,1.0,0.25,0.2,0.3333333333333333,0.2105263157894736,0.25,0.25,23.625,1.0,4.0,2.0,1.0,0.0909090909090909,1.0,1.0,0.2105263157894736,0.25,,,,,,,,True,,,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,6845.0,114.0,214,222.0,72,81.0,29,436,7.0,15.0,1.0,2.0,,2.0,,5.0,7.0,11.0,14.0,31.0,8.0,39.0,215.0,1.0,2.0,,2.0,1.0,6.0,5.0,7.0,4.0,24.0,,5.0,16.0,2.0,18.0,1.0,1.0,8.0,3.0,5.0,38.0,,4.0,2.0,9.0,,11.0,4.0,15.0,3.0,7.0,6.0,1.0,5.0,3.0,3.0,2.0,8.0,1.0,5.0,2.0,12.0,,,12.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,,,7.0,72,2.0,0.1428571428571428,0.1428571428571428,0.4516129032258064,0.5,0.1666666666666666,0.4078947368421052,0.5,0.1,0.4431818181818182,0.5,0.25,0.1612903225806451,,20.63492063492064,0.625,,0.1097560975609756,0.050632911392405,0.1176470588235294,,0.1111111111111111,0.0392156862745098,0.1111111111111111,0.04,,,,0.1481481481481481,,0.1666666666666666,0.1111111111111111,0.125,0.1666666666666666,0.25,0.3947368421052631,0.4666666666666667,0.7,,0.131578947368421,,,,0.2894736842105263,0.6363636363636364,0.6363636363636364,0.2857142857142857,1.0,0.5,0.2,,0.5789473684210527,0.5215473684210525,0.5634,0.4983549999999999,0.073170731707317,0.088235294117647,0.0512820512820512,0.1794871794871795,8.696774193548386,0.3364485981308411,,,0.3333333333333333,,,,1.0,7.0,,,,4.0,1.0,7.0,,,,4.0,,3.0,,7.0,1.0,1.0,,,,1.0,,,0.1428571428571428,,,0.1428571428571428,0.1842105263157894,,,,0.1842105263157894,0.1428571428571428,0.1428571428571428,,,,,0.4,,0.1428571428571428,24.942857142857143,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,
1908,1610612738,Jumaine Jones,Jumaine Jones,1908,BOS,799.0,13.0,25,29.0,14,15.0,3,54,,,,,,,,,1.0,1.0,1.0,1.0,1.0,6.0,35.0,,,,,1.0,1.0,,5.0,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,3.0,,3.0,,3.0,,,,,2.0,,2.0,2.0,4.0,,4.0,1.0,4.0,,2.0,2.0,1.0,,,,,1.0,1.0,,,5.0,14,1.0,1.0,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.75,,0.8333333333333334,,,26.666666666666668,0.5,,0.2727272727272727,,,,0.2307692307692307,,,,,,,0.3333333333333333,,0.3333333333333333,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.48325,,0.48325,0.25,0.5,,0.8333333333333334,18.7,0.56,-10.0,,,,1.0,2.0,,,,,,,1.0,2.0,,,1.0,2.0,3.0,,,,,,,,,,,1.0,0.5,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,,,,,,,,,,,24.15,1.0,2.0,,,,1.0,,0.6666666666666666,0.5,1.0,1.0,,,,,,True,,,,,,,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,3087.0,51.0,102,103.0,57,54.0,13,205,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,5.0,3.0,9.0,4.0,10.0,83.0,1.0,2.0,,2.0,1.0,3.0,3.0,5.0,6.0,,,,8.0,1.0,9.0,,1.0,4.0,1.0,3.0,19.0,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,,5.0,5.0,,3.0,2.0,,1.0,3.0,1.0,2.0,2.0,3.0,,,8.0,4.0,,,,,,,,,5.0,57,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.4090909090909091,0.5,0.5,,,11.965811965811966,1.0,,0.0444444444444444,0.0294117647058823,0.0909090909090909,0.1111111111111111,0.0535714285714285,0.0465116279069767,,,0.1111111111111111,0.1428571428571428,,,0.0909090909090909,0.0434782608695652,0.1428571428571428,,,,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.2,0.2,1.0,1.0,0.5,0.3333333333333333,,0.2222222222222222,0.4461,0.67005,0.5115999999999999,0.3636363636363636,0.3636363636363636,0.2,0.5,12.488888888888887,0.5588235294117647,21.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2229,1610612738,Mike James,Mike James,2229,BOS,15995.0,267.0,498,496.0,95,97.0,50,994,5.0,14.0,,1.0,,1.0,4.0,6.0,7.0,14.0,16.0,34.0,11.0,85.0,505.0,,2.0,,3.0,4.0,8.0,3.0,26.0,12.0,20.0,,3.0,31.0,14.0,45.0,9.0,5.0,10.0,7.0,14.0,104.0,,,5.0,19.0,,24.0,,24.0,,12.0,9.0,3.0,10.0,6.0,5.0,4.0,15.0,2.0,2.0,6.0,14.0,,1.0,14.0,7.0,1.0,1.0,1.0,,1.0,,,,26.0,95,2.0,0.375,0.375,0.4705882352941176,,0.5,0.5,0.375,0.6388888888888888,0.53125,0.375,0.65,0.088235294117647,,17.24137931034483,0.6666666666666666,,0.1005291005291005,,0.0806451612903225,,0.095617529880478,,,,,,,0.0952380952380952,0.1111111111111111,0.1,0.1052631578947368,0.0416666666666666,,,0.1891891891891892,0.3571428571428571,0.4545454545454545,0.4,0.081081081081081,0.6666666666666666,0.6666666666666666,0.25,0.1891891891891892,0.5,0.5,0.4285714285714285,0.25,,0.0555555555555555,,0.7297297297297297,0.5294716216216216,0.5755625,0.4834805555555556,0.0886075949367088,0.1794871794871795,0.0352941176470588,0.3058823529411765,9.388235294117647,0.1907630522088353,50.0,1.0,0.2142857142857142,,5.0,13.0,9.0,27.0,,1.0,3.0,8.0,14.0,40.0,1.0,2.0,5.0,10.0,42.0,,,27.0,9.0,1.0,,2.0,,,,1.0,0.35,0.5,0.5,0.35,0.5405405405405406,0.1756756756756756,0.3846153846153846,0.3846153846153846,0.3648648648648648,0.3333333333333333,0.3333333333333333,1.0,,0.25,,0.4444444444444444,0.375,0.3333333333333333,24.47,2.0,2.0,,1.0,,1.0,,0.1111111111111111,1.0,,,1.0,1.0,0.25,1.0,1.0,True,,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,6648.0,111.0,209,209.0,58,81.0,22,418,4.0,14.0,1.0,1.0,,,8.0,15.0,6.0,11.0,18.0,40.0,30.0,72.0,208.0,4.0,5.0,4.0,12.0,3.0,5.0,15.0,24.0,14.0,22.0,2.0,4.0,5.0,,5.0,,,1.0,2.0,2.0,10.0,,3.0,6.0,12.0,,18.0,3.0,21.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,5.0,,1.0,8.0,15.0,1.0,2.0,37.0,15.0,4.0,1.0,1.0,,1.0,,,,24.0,58,2.0,0.3888888888888889,0.4117647058823529,0.45,0.8,0.6,0.4565217391304347,0.8,0.5625,0.5634920634920635,0.8571428571428571,0.6666666666666666,0.1,0.0666666666666666,29.31034482758621,0.4,,0.1463414634146341,0.0454545454545454,0.2857142857142857,,0.174757281553398,0.0333333333333333,0.0454545454545454,,0.0689655172413793,,,0.0952380952380952,0.2105263157894736,0.1428571428571428,0.2142857142857142,0.4285714285714285,0.0454545454545454,,0.3043478260869565,0.2857142857142857,0.3636363636363636,0.5,0.3260869565217391,0.5333333333333333,0.5714285714285714,0.125,0.2391304347826087,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.2,1.0,,,0.4347826086956521,0.4478858695652174,0.4486599999999999,0.42169375,0.2542372881355932,0.2830188679245283,0.1666666666666666,0.3333333333333333,8.544999999999998,0.277511961722488,21.0,,0.2142857142857142,,,,2.0,6.0,,,1.0,3.0,2.0,6.0,,,1.0,3.0,6.0,,,6.0,2.0,,1.0,2.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.1304347826086956,,,,0.1304347826086956,0.3333333333333333,0.3333333333333333,1.0,,,,0.375,0.3333333333333333,0.3333333333333333,24.950000000000003,,,,,,,,,,,,,,,,,True,,,,,,,,,
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,4751.0,79.0,150,159.0,38,63.0,20,309,3.0,7.0,2.0,5.0,1.0,3.0,2.0,2.0,5.0,5.0,10.0,14.0,2.0,25.0,151.0,3.0,6.0,,6.0,4.0,6.0,,8.0,14.0,6.0,4.0,,9.0,1.0,10.0,,1.0,3.0,2.0,4.0,21.0,1.0,3.0,2.0,4.0,1.0,7.0,4.0,11.0,1.0,4.0,2.0,2.0,,,2.0,,2.0,,1.0,5.0,11.0,3.0,1.0,2.0,1.0,,4.0,4.0,,4.0,3.0,,,8.0,38,2.0,0.7,0.875,0.7142857142857143,0.5,0.6666666666666666,0.5,0.4285714285714285,0.6666666666666666,0.5208333333333334,0.4285714285714285,0.6666666666666666,,,14.689265536723164,,0.1111111111111111,0.0666666666666666,0.0526315789473684,0.1176470588235294,0.0555555555555555,0.0779220779220779,0.0533333333333333,0.12,,,0.0666666666666666,,0.0526315789473684,0.0769230769230769,0.0714285714285714,0.125,0.1111111111111111,0.0833333333333333,0.75,0.3043478260869565,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.0869565217391304,1.0,1.0,0.5,0.217391304347826,1.0,1.0,1.0,0.7142857142857143,0.4,0.5,0.3333333333333333,0.6956521739130435,0.5110934782608695,0.59192,0.4705499999999999,0.0416666666666666,0.0666666666666666,0.24,0.32,8.328571428571427,0.2533333333333333,12.0,,,,,1.0,1.0,8.0,,1.0,,,1.0,9.0,,1.0,,,3.0,,,8.0,1.0,1.0,,,,,,1.0,0.1111111111111111,,,0.1111111111111111,0.391304347826087,0.0434782608695652,,,0.3478260869565217,0.125,0.125,1.0,,0.1428571428571428,,,,0.125,25.355555555555554,,,,,,,,,,,,,,,,,True,,,,,,,,,
