EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,on
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,69567.0,1159,59,2272,2274,546,660,296,4546,47.0,71.0,2.0,15.0,22.0,13.0,27.0,34.0,91,5.0,13.0,2.0,3.0,2.0,2.0,68.0,193.0,6.0,15.0,16.0,41.0,94,189,73.0,206.0,44.0,451,2439,6.0,18.0,8.0,18.0,1.0,37.0,25.0,47,18.0,43.0,16.0,120,38.0,150.0,159.0,60.0,4.0,1.0,5.0,187.0,67.0,5.0,241,52.0,293,41.0,11.0,113.0,46.0,82.0,638,9.0,6.0,1.0,11.0,59.0,1.0,71,16.0,87,3.0,50.0,33.0,17.0,53.0,14.0,42.0,22.0,1.0,11.0,3.0,75.0,5.0,18.0,17.0,53.0,1.0,2.0,51.0,3.0,16.0,12.0,7.0,4.0,1.0,1.0,2.0,4.0,2.0,120,546,9.0,0.20212765957446807,0.20652173913043478,0.726027397260274,0.35436893203883496,0.4444444444444444,0.4186046511627907,0.3582089552238806,0.4973544973544973,0.3333333333333333,0.5319148936170213,0.5151898734177215,0.5,0.5777777777777777,0.5304136253041363,0.5,0.5969387755102041,0.5215189873417722,0.026455026455026454,0.056338028169014086,0.037037037037037035,18.500190331176245,0.7066666666666667,0.014705882352941176,0.011363636363636364,0.06599552572706935,0.007936507936507936,0.0718954248366013,0.028481012658227847,0.06685768863419293,0.013992537313432836,0.01098901098901099,0.008658008658008658,0.003968253968253968,0.024489795918367346,0.04225352112676056,0.057432432432432436,0.06785714285714285,0.07232704402515723,0.06666666666666667,0.09090909090909091,0.013888888888888888,0.5,0.17974683544303796,0.6619718309859155,0.7014925373134329,0.2127659574468085,0.06835443037974684,0.48148148148148145,0.5,0.15384615384615385,0.23037974683544304,0.37362637362637363,0.37362637362637363,0.20588235294117646,0.03291139240506329,0.38461538461538464,0.38461538461538464,1.0,0.48860759493670886,0.35233160621761656,0.35233160621761656,0.7058823529411765,0.05555555555555555,0.08333333333333333,0.6666666666666666,1.0,0.4166666666666667,0.4,1.0,0.24444444444444444,0.6818181818181818,0.022222222222222223,1.0,0.45555555555555555,0.3902439024390244,0.7012658227848101,0.3582887700534759,0.5280401282051281,0.522054347826087,0.5136877906976743,0.0297029702970297,0.06060606060606061,0.082039911308204,0.2660753880266075,10.535449735449738,25.8878640776699,0.24031690140845072,,,,,,,,,,,,,,,,,,,,True
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,6444.0,107,-13,203,202,57,69,30,405,12.0,23.0,8.0,4.0,7.0,4.0,10.0,9.0,19,,1.0,,1.0,,1.0,,,,,,,25,52,,1.0,7.0,57,195,4.0,9.0,,1.0,1.0,9.0,6.0,14,,1.0,2.0,14,40.0,10.0,,,4.0,,,,,5.0,7,4.0,11,3.0,1.0,6.0,,1.0,26,1.0,8.0,,1.0,8.0,,9,9.0,18,1.0,9.0,7.0,2.0,4.0,2.0,2.0,5.0,,2.0,,9.0,1.0,2.0,4.0,13.0,1.0,3.0,9.0,1.0,,3.0,2.0,,,,,,,14,57,2.0,0.8,0.8695652173913043,,,,,,0.4807692307692308,0.4444444444444444,0.42857142857142855,0.4716981132075472,0.4,0.4,0.5,0.4090909090909091,0.4117647058823529,0.018867924528301886,0.09615384615384616,0.21739130434782608,,27.049180327868854,0.4444444444444444,,,0.09523809523809523,0.08421052631578947,0.0625,0.08333333333333333,0.09,0.08411214953271028,0.09523809523809523,0.13043478260869565,0.03333333333333333,,0.16666666666666666,,0.16666666666666666,0.15151515151515152,0.07692307692307693,,0.043478260869565216,,0.4339622641509434,0.5217391304347826,0.6666666666666666,0.6666666666666666,0.18867924528301888,0.4,0.4,0.75,0.3584905660377358,0.47368421052631576,0.47368421052631576,1.0,0.018867924528301886,,,,,,,,0.8,0.1,,,,,,0.4666666666666667,0.5714285714285714,0.06666666666666667,,,,0.4528301886792453,,0.46982358490566034,0.5561722222222222,0.4711766666666667,0.05454545454545454,0.05555555555555555,0.15789473684210525,0.24561403508771928,8.115384615384617,23.3,0.28078817733990147,3.0,0.375,0.3333333333333333,,,,,,,,,,,,,,,,,True
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,105871.0,1765,111,3397,3400,770,929,446,6797,105.0,177.0,17.0,21.0,46.0,16.0,55.0,69.0,169,4.0,26.0,1.0,2.0,,6.0,76.0,189.0,12.0,20.0,13.0,30.0,190,401,80.0,215.0,102.0,722,3557,15.0,40.0,13.0,22.0,10.0,79.0,35.0,89,13.0,36.0,33.0,142,252.0,128.0,237.0,3.0,12.0,,,189.0,76.0,31.0,177,55.0,232,36.0,19.0,77.0,43.0,57.0,519,14.0,28.0,,34.0,139.0,1.0,174,42.0,216,13.0,59.0,42.0,17.0,56.0,11.0,41.0,51.0,3.0,15.0,7.0,107.0,8.0,22.0,74.0,162.0,3.0,23.0,141.0,10.0,9.0,54.0,17.0,14.0,8.0,2.0,4.0,14.0,6.0,142,770,19.0,0.6631578947368421,0.6847826086956522,0.9875,0.37209302325581395,0.5909090909090909,0.3611111111111111,0.37209302325581395,0.47381546134663344,0.375,0.39325842696629215,0.5032467532467533,0.5564516129032258,0.436,0.5295420974889217,0.572463768115942,0.47635135135135137,0.349025974025974,0.0773067331670823,0.12429378531073447,0.16363636363636364,19.984705582462404,0.5233644859813084,0.010752688172043012,,0.10443275732531931,0.023728813559322035,0.1328125,0.03365384615384615,0.1090107120352867,0.02631578947368421,0.03755868544600939,0.013850415512465374,0.017811704834605598,0.03858520900321544,0.01904761904761905,0.0670995670995671,0.09595959595959595,0.14799154334038056,0.135,0.125,0.042071197411003236,0.42857142857142855,0.28733766233766234,0.5932203389830508,0.6774193548387096,0.580952380952381,0.08928571428571429,0.2909090909090909,0.34782608695652173,0.375,0.27435064935064934,0.40828402366863903,0.40828402366863903,0.855072463768116,0.04220779220779221,0.15384615384615385,0.15384615384615385,1.0,0.3068181818181818,0.4021164021164021,0.40860215053763443,0.9868421052631579,0.27419354838709675,0.03225806451612903,0.5,1.0,0.3225806451612903,0.6,1.0,0.368,0.45652173913043476,0.048,,0.24,0.43333333333333335,0.6363636363636364,0.4021164021164021,0.5215061688311688,0.49195416666666675,0.519448,0.08181818181818182,0.12134831460674157,0.10941828254847645,0.19667590027700832,9.641396508728176,25.104186046511636,0.22667059169855755,9.0,0.5294117647058824,0.1111111111111111,3.0,3.0,1.0,0.013953488372093023,0.015873015873015872,,,,,,,,,,,,True
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,81701.0,1362,61,2641,2639,568,689,335,5280,127.0,221.0,56.0,20.0,40.0,105.0,255.0,39.0,96,2.0,3.0,,,1.0,1.0,,4.0,,1.0,,2.0,271,572,2.0,7.0,184.0,732,2823,42.0,85.0,,1.0,20.0,104.0,47.0,99,1.0,3.0,85.0,182,338.0,204.0,6.0,,44.0,,1.0,3.0,,73.0,73,37.0,110,30.0,7.0,43.0,19.0,11.0,257,33.0,75.0,4.0,37.0,159.0,22.0,218,112.0,330,11.0,24.0,16.0,8.0,71.0,2.0,33.0,32.0,2.0,38.0,1.0,103.0,10.0,21.0,53.0,107.0,16.0,11.0,264.0,17.0,,106.0,35.0,74.0,46.0,4.0,24.0,76.0,44.0,182,568,9.0,0.6236162361623616,0.678714859437751,1.0,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.4737762237762238,0.49411764705882355,0.47474747474747475,0.47322970639032813,0.4883720930232558,0.47549019607843135,0.5206258890469416,0.52,0.5796178343949044,0.012089810017271158,0.12762237762237763,0.19457013574660634,0.10980392156862745,26.4715554094048,0.6893203883495146,0.3013698630136986,0.039603960396039604,0.15451895043731778,0.08408071748878924,0.18781725888324874,0.09821428571428571,0.1598694942903752,0.08794788273615635,0.11182108626198083,0.0625,0.07560137457044673,0.0967741935483871,0.10227272727272728,0.15041782729805014,0.13924050632911392,0.17231638418079095,0.21710526315789475,0.08888888888888889,0.048458149779735685,0.5789473684210527,0.38169257340241797,0.5746606334841629,0.7134831460674157,0.6614173228346457,0.44041450777202074,0.4117647058823529,0.46255506607929514,0.49523809523809526,0.16580310880829016,0.40625,0.4148936170212766,0.8461538461538461,0.0051813471502590676,0.6666666666666666,0.6666666666666666,1.0,0.0069084628670120895,,,,0.6511627906976745,,,,0.011627906976744186,,,0.39215686274509803,0.5,0.00980392156862745,1.0,0.0196078431372549,,0.39378238341968913,,0.4657320934256056,0.5059862903225806,0.46302722772277227,0.15868263473053892,0.16036308623298035,0.14207650273224043,0.24863387978142076,6.27027972027972,27.142857142857142,0.21507004922377887,27.0,0.48214285714285715,0.1111111111111111,1.0,1.0,1.0,0.14285714285714285,0.25,2.0,1.0,1.0,4.0,0.020833333333333332,,,,,,,True
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,30696.0,512,59,1015,1018,459,542,149,2033,25.0,43.0,15.0,13.0,19.0,10.0,26.0,18.0,33,13.0,34.0,,1.0,6.0,17.0,6.0,16.0,,2.0,4.0,11.0,53,102,19.0,50.0,26.0,189,1068,13.0,25.0,,3.0,5.0,31.0,23.0,42,10.0,28.0,13.0,89,66.0,40.0,57.0,,8.0,,,16.0,6.0,6.0,23,7.0,30,6.0,1.0,16.0,3.0,4.0,67,5.0,21.0,3.0,9.0,42.0,1.0,52,29.0,81,8.0,25.0,14.0,11.0,5.0,2.0,2.0,7.0,1.0,3.0,1.0,12.0,,3.0,31.0,51.0,2.0,2.0,36.0,6.0,,16.0,5.0,15.0,8.0,1.0,6.0,16.0,8.0,89,459,12.0,0.6226415094339622,0.673469387755102,1.0,0.38,,0.35714285714285715,0.38,0.5196078431372549,0.52,0.5476190476190477,0.5361842105263158,0.4642857142857143,0.5428571428571428,0.5658682634730539,0.5,0.5705128205128205,0.32894736842105265,0.058823529411764705,0.06976744186046512,0.11538461538461539,14.970563498738436,0.4166666666666667,0.02857142857142857,0.05357142857142857,0.10579345088161209,0.058823529411764705,0.09782608695652174,0.044642857142857144,0.10429447852760736,0.05543710021321962,0.03076923076923077,0.09174311926605505,0.059322033898305086,0.05128205128205128,0.029411764705882353,0.07194244604316546,0.11904761904761904,0.12878787878787878,0.09722222222222222,0.1,0.11594202898550725,0.5,0.28289473684210525,0.5813953488372093,0.625,0.64,0.17105263157894737,0.38461538461538464,0.43478260869565216,0.4,0.21710526315789475,0.5454545454545454,0.5454545454545454,0.7222222222222222,0.2236842105263158,0.38235294117647056,0.38235294117647056,1.0,0.10526315789473684,0.375,0.375,1.0,0.5357142857142857,0.03571428571428571,,,0.07142857142857142,,,0.2714285714285714,0.6842105263157895,0.24285714285714285,0.35294117647058826,0.15714285714285714,0.36363636363636365,0.6118421052631579,0.375,0.4957342105263157,0.48444807692307695,0.5005049999999999,0.10493827160493827,0.14285714285714285,0.164021164021164,0.4708994708994709,7.825490196078432,24.016,0.4522167487684729,6.0,0.4,0.16666666666666666,,1.0,,,,1.0,,1.0,,,1.0,1.0,0.02,,,,True
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,22279.0,371,89,694,694,209,212,95,1388,25.0,53.0,11.0,11.0,16.0,3.0,13.0,,3,,,,,,,,,,,,,28,69,,,14.0,70,653,4.0,12.0,,,2.0,10.0,12.0,19,,,7.0,31,36.0,20.0,,,6.0,,,,,7.0,13,5.0,18,4.0,1.0,12.0,,1.0,41,7.0,18.0,,8.0,35.0,3.0,46,25.0,71,4.0,17.0,13.0,4.0,7.0,2.0,4.0,7.0,,3.0,,14.0,2.0,4.0,18.0,42.0,1.0,2.0,30.0,5.0,,15.0,3.0,24.0,19.0,,5.0,24.0,12.0,31,209,2.0,0.6428571428571429,0.72,,,,,,0.4057971014492754,0.3333333333333333,0.631578947368421,0.4057971014492754,0.3333333333333333,0.631578947368421,0.4268292682926829,0.38461538461538464,0.5961538461538461,,0.10144927536231885,0.11320754716981132,0.07692307692307693,12.0,0.5,0.15789473684210525,,0.12544802867383512,0.0728744939271255,0.12903225806451613,0.09090909090909091,0.12609970674486803,0.07716049382716049,0.08,0.078125,0.060240963855421686,0.08928571428571429,0.09523809523809523,0.14606741573033707,0.06666666666666667,0.14782608695652175,0.14,0.08333333333333333,0.11764705882352941,0.5,0.7681159420289855,0.4716981132075472,0.5319148936170213,0.72,0.18840579710144928,0.23076923076923078,0.25,,0.043478260869565216,,,,,,,,,,,,0.9166666666666666,,,,,,,0.8421052631578947,0.6875,,,,,0.7681159420289855,,0.5274202898550726,0.5439,0.5401894736842104,0.189873417721519,0.189873417721519,0.14285714285714285,0.44285714285714284,2.4144927536231884,,0.3011527377521614,4.0,0.36363636363636365,0.25,,,4.0,,,,,,1.0,,,,,,,,True
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,46969.0,783,24,1490,1491,255,311,200,2981,53.0,97.0,40.0,9.0,16.0,44.0,83.0,38.0,95,,,,,,,,4.0,,,,4.0,135,275,,4.0,39.0,309,1582,29.0,54.0,,,14.0,72.0,18.0,38,,4.0,9.0,45,204.0,66.0,,,40.0,,1.0,3.0,,23.0,19,11.0,30,9.0,2.0,13.0,3.0,3.0,71,12.0,57.0,2.0,15.0,113.0,9.0,137,71.0,208,8.0,28.0,21.0,7.0,25.0,2.0,15.0,19.0,2.0,10.0,1.0,44.0,4.0,7.0,50.0,94.0,12.0,7.0,55.0,5.0,,23.0,7.0,23.0,15.0,1.0,7.0,23.0,13.0,45,255,11.0,0.7555555555555555,0.8869565217391304,,,,,,0.4909090909090909,0.5370370370370371,0.47368421052631576,0.4838709677419355,0.5370370370370371,0.42857142857142855,0.5082236842105263,0.5714285714285714,0.45918367346938777,0.014336917562724014,0.08363636363636363,0.12371134020618557,0.08433734939759036,20.127241179872758,0.5681818181818182,0.32142857142857145,0.047619047619047616,0.18677685950413223,0.10674157303370786,0.13513513513513514,0.061855670103092786,0.1787709497206704,0.09478021978021978,0.16483516483516483,0.08333333333333333,0.07142857142857142,0.059602649006622516,0.06976744186046512,0.215311004784689,0.15300546448087432,0.18779342723004694,0.10344827586206896,0.25,0.06722689075630252,0.5652173913043478,0.34767025089605735,0.5463917525773195,0.6235294117647059,0.5849056603773585,0.2974910394265233,0.5301204819277109,0.5789473684210527,0.75,0.34050179211469533,0.4,0.4175824175824176,1.0,,,,,0.014336917562724014,,,,0.7407407407407407,,,,,,,0.38095238095238093,0.5625,,,0.09523809523809523,,0.36200716845878134,,0.460386690647482,0.5178638297872341,0.4614585365853659,0.07744107744107744,0.07849829351535836,0.23300970873786409,0.14563106796116504,8.536727272727273,33.05,0.17114093959731544,22.0,0.55,0.13636363636363635,,,1.0,,,,,,5.0,0.042105263157894736,,,,1.0,1.0,,True
1899,1610612763,James Posey,James Posey,1899,MEM,79268.0,1321,92,2527,2525,371,444,319,5052,89.0,146.0,24.0,9.0,20.0,28.0,60.0,18.0,57,27.0,72.0,2.0,8.0,3.0,5.0,39.0,89.0,4.0,11.0,4.0,12.0,135,263,66.0,161.0,113.0,581,2632,14.0,34.0,6.0,19.0,10.0,56.0,15.0,34,7.0,17.0,35.0,86,172.0,98.0,186.0,12.0,12.0,,,89.0,39.0,26.0,43,30.0,73,28.0,2.0,18.0,14.0,11.0,176,13.0,39.0,2.0,22.0,121.0,6.0,149,54.0,203,8.0,77.0,41.0,36.0,21.0,8.0,12.0,30.0,6.0,9.0,2.0,51.0,6.0,4.0,45.0,138.0,11.0,8.0,135.0,12.0,6.0,49.0,21.0,21.0,18.0,,3.0,23.0,9.0,86,371,15.0,0.6370370370370371,0.6666666666666666,0.9393939393939394,0.40993788819875776,0.3157894736842105,0.4117647058823529,0.40993788819875776,0.5133079847908745,0.4117647058823529,0.4411764705882353,0.5518867924528302,0.4339622641509434,0.5,0.5975103734439834,0.4827586206896552,0.6071428571428571,0.37971698113207547,0.09885931558935361,0.1095890410958904,0.11666666666666667,18.23185414516684,0.4117647058823529,0.09230769230769231,0.022988505747126436,0.12222222222222222,0.04477611940298507,0.12087912087912088,0.040372670807453416,0.1220136518771331,0.04358759430008382,0.03225806451612903,0.04797047970479705,0.05517241379310345,0.036585365853658534,0.05263157894736842,0.10029498525073746,0.13448275862068965,0.1329639889196676,0.11971830985915492,0.125,0.04145077720207254,0.391304347826087,0.3443396226415094,0.6095890410958904,0.6846153846153846,0.6853932584269663,0.14150943396226415,0.4666666666666667,0.5283018867924528,0.4642857142857143,0.13443396226415094,0.3157894736842105,0.3333333333333333,0.6666666666666666,0.16981132075471697,0.375,0.38028169014084506,0.9629629629629629,0.2099056603773585,0.43820224719101125,0.43820224719101125,0.9230769230769231,0.4528301886792453,0.1509433962264151,0.25,0.5,0.20754716981132076,0.36363636363636365,1.0,0.39215686274509803,0.45,0.09803921568627451,0.6,0.23529411764705882,0.3333333333333333,0.7240566037735849,0.43820224719101125,0.5408050707547172,0.5323122222222222,0.5142784313725489,0.10629067245119306,0.16333333333333333,0.0963855421686747,0.14802065404475043,6.042205323193918,24.424844720496896,0.14681440443213298,11.0,0.4583333333333333,0.36363636363636365,1.0,2.0,2.0,0.006211180124223602,,2.0,2.0,,,0.05263157894736842,,,,2.0,,0.013888888888888888,True
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,37031.0,617,42,1189,1192,365,467,169,2381,58.0,109.0,36.0,22.0,38.0,25.0,61.0,29.0,62,1.0,1.0,,,1.0,1.0,,2.0,,,,1.0,112,232,1.0,3.0,83.0,310,1205,23.0,44.0,,,21.0,67.0,41.0,70,1.0,2.0,38.0,123,160.0,64.0,3.0,,28.0,,1.0,1.0,,19.0,15,3.0,18,2.0,1.0,9.0,3.0,3.0,39,22.0,35.0,4.0,12.0,68.0,20.0,100,61.0,161,4.0,27.0,21.0,6.0,25.0,5.0,16.0,14.0,1.0,9.0,1.0,39.0,8.0,16.0,53.0,88.0,2.0,3.0,117.0,7.0,,47.0,15.0,47.0,26.0,6.0,15.0,49.0,27.0,123,365,15.0,0.7142857142857143,0.8163265306122449,1.0,0.3333333333333333,,0.5,0.5,0.4827586206896552,0.5227272727272727,0.5857142857142857,0.4829787234042553,0.5227272727272727,0.5902777777777778,0.5344827586206896,0.5877192982456141,0.6275510204081632,0.01276595744680851,0.08189655172413793,0.12844036697247707,0.06557377049180328,23.78886478669559,0.6410256410256411,0.5263157894736842,0.07017543859649122,0.14623655913978495,0.08158508158508158,0.14457831325301204,0.15827338129496402,0.145985401459854,0.10035211267605634,0.07738095238095238,0.112,0.058823529411764705,0.11764705882352941,0.2702702702702703,0.10982658959537572,0.21481481481481482,0.12738853503184713,0.11864406779661017,0.20833333333333334,0.039603960396039604,0.5510204081632653,0.46382978723404256,0.5321100917431193,0.6105263157894737,0.6551724137931034,0.25957446808510637,0.4098360655737705,0.43859649122807015,0.64,0.26382978723404255,0.46774193548387094,0.47540983606557374,0.896551724137931,0.00425531914893617,1.0,1.0,1.0,0.00851063829787234,,,,0.8181818181818182,,,,,,,0.5277777777777778,0.5789473684210527,0.013888888888888888,1.0,0.013888888888888888,,0.4765957446808511,,0.4920891025641025,0.5482793103448275,0.500367361111111,0.1709090909090909,0.17279411764705882,0.2161290322580645,0.3967741935483871,6.705172413793103,29.900000000000002,0.3069806560134567,19.0,0.5277777777777778,0.3157894736842105,,1.0,,,,2.0,2.0,,1.0,0.016129032258064516,,,,3.0,1.0,,True
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,18762.0,313,-17,602,605,66,81,69,1207,24.0,38.0,8.0,2.0,4.0,11.0,25.0,5.0,16,,,,,,,,,,,,,40,79,,,20.0,100,665,5.0,12.0,,,5.0,15.0,4.0,12,,,4.0,12,60.0,20.0,,,6.0,,,,,9.0,8,5.0,13,4.0,1.0,7.0,,1.0,31,4.0,13.0,3.0,5.0,41.0,7.0,53,20.0,73,2.0,8.0,5.0,3.0,5.0,3.0,3.0,10.0,,2.0,,15.0,,,31.0,51.0,3.0,4.0,39.0,3.0,,18.0,3.0,17.0,11.0,,6.0,17.0,13.0,12,66,,0.75,0.8108108108108109,,,,,,0.5063291139240507,0.4166666666666667,0.3333333333333333,0.5063291139240507,0.4166666666666667,0.3333333333333333,0.5154639175257731,0.39473684210526316,0.35294117647058826,,0.11392405063291139,0.21052631578947367,0.04,16.35036496350365,0.3333333333333333,0.3888888888888889,0.13043478260869565,0.18141592920353983,0.06435643564356436,0.13513513513513514,0.057971014492753624,0.17490494296577946,0.06273062730627306,0.07246376811594203,0.08695652173913043,0.03125,0.05660377358490566,0.0625,0.1095890410958904,0.24615384615384617,0.19318181818181818,0.15625,,0.06666666666666667,0.7647058823529411,0.4810126582278481,0.631578947368421,0.8,0.75,0.31645569620253167,0.44,0.4583333333333333,0.7272727272727273,0.20253164556962025,0.3125,0.3125,0.8,,,,,,,,,0.6666666666666666,,,,,,,0.3333333333333333,0.5,,,,,0.4810126582278481,,0.4814215189873417,0.48225555555555555,0.44007500000000005,0.19148936170212766,0.19148936170212766,0.15,0.12,5.90886075949367,,0.10963455149501661,4.0,0.5,,,,,,,,,,1.0,,,,,,,,True
