EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,BlockedLongMidRange,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Offensive Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,on
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,9834.0,164,-66,311,320,139,162,51,631,4.0,16.0,7.0,1.0,8.0,2.0,5.0,11.0,29.0,17.0,50.0,4.0,38.0,370,2.0,12.0,4.0,4.0,23.0,4.0,12.0,34.0,4.0,8.0,8.0,6.0,2.0,16.0,1.0,13.0,2.0,15.0,6.0,23,14.0,37,4.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,5,3.0,19,29,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,12.0,139,6.0,1.0,1.0,0.34,0.16666666666666666,0.17391304347826086,0.34,0.16666666666666666,0.17391304347826086,0.36538461538461536,0.16666666666666666,0.24,0.08,0.1875,0.2,15.240641711229946,0.6,0.5,0.15151515151515152,0.087248322147651,0.08695652173913043,0.0625,0.13934426229508196,0.08484848484848485,0.05555555555555555,0.1111111111111111,0.09302325581395349,0.07692307692307693,0.041666666666666664,0.2222222222222222,0.16666666666666666,0.06666666666666667,0.125,0.5,0.32,0.25,0.3076923076923077,1.0,0.1,0.4,0.5,1.0,0.58,0.3793103448275862,0.3793103448275862,1.0,0.5833333333333334,0.34782608695652173,0.125,0.32,0.44676599999999994,0.4703583333333334,0.44226956521739125,0.0196078431372549,0.0196078431372549,0.10526315789473684,0.3157894736842105,11.306,0.44694533762057875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,6420.0,107,10,203,206,92,100,32,409,7.0,14.0,2.0,4.0,6.0,,,,3.0,7.0,17.0,,14.0,193,1.0,2.0,2.0,4.0,8.0,,8.0,10.0,3.0,3.0,3.0,2.0,,6.0,2.0,7.0,2.0,13.0,1.0,16,9.0,25,6.0,5.0,1.0,1.0,,1.0,,,,1,,10,14,1.0,2.0,1.0,,8.0,3.0,4.0,8.0,4.0,8.0,92,1.0,0.7142857142857143,0.8333333333333334,0.4117647058823529,0.5,0.5,0.4117647058823529,0.5,0.5,0.3888888888888889,0.5,0.4444444444444444,0.17647058823529413,0.21428571428571427,,7.851239669421488,1.0,0.1,0.16883116883116883,0.07446808510638298,0.1,0.16666666666666666,0.15463917525773196,0.08490566037735849,0.0967741935483871,,0.09302325581395349,0.18181818181818182,0.16666666666666666,0.23529411764705882,0.13333333333333333,0.2,,0.5,0.8235294117647058,0.5,0.6363636363636364,0.7142857142857143,,,,,0.17647058823529413,,,,1.0,0.75,0.6666666666666666,0.8235294117647058,0.573735294117647,0.61465,0.5474375,0.05555555555555555,0.05555555555555555,0.14285714285714285,0.5714285714285714,3.452941176470588,0.45320197044334976,1.0,4.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,45366.0,756,80,1491,1468,655,535,194,2959,23.0,41.0,,12.0,18.0,18.0,64.0,52.0,107.0,93.0,212.0,67.0,325.0,1548,6.0,11.0,15.0,41.0,93.0,50.0,168.0,86.0,13.0,84.0,98.0,38.0,35.0,210.0,3.0,8.0,13.0,25.0,3.0,41,11.0,52,22.0,7.0,15.0,25.0,6.0,19.0,12.0,6.0,1.0,37,18.0,10,41,1.0,80.0,18.0,20.0,1.0,1.0,,1.0,,168.0,655,12.0,0.46236559139784944,0.4673913043478261,0.4386792452830189,0.5454545454545454,0.44086021505376344,0.44329896907216493,0.3333333333333333,0.4609375,0.4908256880733945,0.375,0.5352564102564102,0.06132075471698113,0.07317073170731707,0.09375,21.21212121212121,0.6756756756756757,0.05,0.04655493482309125,0.0150093808630394,0.09923664122137404,0.026785714285714284,0.05688622754491018,0.017054263565891473,0.012422360248447204,0.007352941176470588,0.0211864406779661,0.03333333333333333,0.046153846153846156,0.02127659574468085,0.06467661691542288,0.11494252873563218,0.06818181818181818,,0.140893470790378,0.5609756097560976,0.6052631578947368,0.6086956521739131,0.21993127147766323,0.28125,0.3103448275862069,0.16666666666666666,0.36769759450171824,0.48598130841121495,0.5048543689320388,0.5,,0.140625,0.6666666666666666,0.41237113402061853,0.4631705882352941,0.454671875,0.44788307086614176,0.05863192182410423,0.07894736842105263,0.046153846153846156,0.5169230769230769,11.75801886792453,0.43930248155600266,,100.0,2.0,11.0,,,6.0,13.0,2.0,2.0,4.0,18.0,66.0,5.0,10.0,31.0,24.0,79.0,7.0,3.0,12.0,35.0,54.0,18.0,1.0,65.0,18.0,1.0,14.0,9.0,5.0,3.0,2.0,2.0,1.0,2.0,7.0,0.75,0.3037974683544304,0.34285714285714286,0.3076923076923077,0.27147766323024053,0.012658227848101266,0.037383177570093455,0.015151515151515152,0.0196078431372549,0.044673539518900345,0.46153846153846156,0.46153846153846156,1.0,0.2268041237113402,0.2727272727272727,0.27692307692307694,0.6666666666666666,0.1111111111111111,0.2777777777777778,0.03125,0.5,0.2421875,0.3225806451612903,0.27692307692307694,25.302531645569616,,,,,,,,,,,,,,,,,,,,,,,,,,True
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,170841.0,2847,163,5578,5554,1749,1476,741,11132,216.0,354.0,46.0,70.0,114.0,121.0,292.0,81.0,230.0,418.0,876.0,342.0,1214.0,5719,40.0,103.0,105.0,117.0,256.0,150.0,402.0,298.0,81.0,432.0,501.0,271.0,133.0,1071.0,23.0,99.0,58.0,158.0,23.0,239,127.0,366,142.0,94.0,48.0,128.0,31.0,84.0,87.0,44.0,13.0,215,64.0,70,194,10.0,411.0,161.0,56.0,23.0,14.0,3.0,25.0,11.0,402.0,1749,31.0,0.35645933014354064,0.37343358395989973,0.4771689497716895,0.3883495145631068,0.45703125,0.463336875664187,0.3738738738738739,0.4329896907216495,0.5373665480427047,0.41935483870967744,0.5304232804232805,0.09246575342465753,0.1384180790960452,0.08904109589041095,20.72434607645875,0.5953488372093023,0.12169312169312169,0.07666181465308103,0.04549632352941176,0.116,0.058823529411764705,0.0843420538852011,0.04752629528632645,0.03768506056527591,0.0611439842209073,0.04319654427645788,0.06291390728476821,0.04962406015037594,0.07801418439716312,0.09735576923076923,0.11581920903954802,0.11643835616438356,0.44,0.37619553666312433,0.6101694915254238,0.7081967213114754,0.4444444444444444,0.310308182784272,0.4143835616438356,0.4548872180451128,0.256198347107438,0.24442082890541977,0.3521739130434783,0.36160714285714285,0.2716049382716049,0.4144144144144144,0.3917525773195876,0.6140350877192983,0.4452709883103082,0.480667864806867,0.4650728723404255,0.4790252650176677,0.15168539325842698,0.16067864271457086,0.08649093904448106,0.3311367380560132,7.543949771689498,0.3135532448906418,26.0,538.0,38.0,28.0,6.0,0.5652173913043478,2.0,10.0,2.0,1.0,6.0,10.0,55.0,6.0,5.0,29.0,12.0,65.0,8.0,22.0,6.0,35.0,18.0,18.0,8.0,47.0,10.0,,69.0,43.0,26.0,22.0,11.0,5.0,25.0,35.0,9.0,0.5,0.18461538461538463,0.17142857142857143,0.21052631578947367,0.06907545164718384,,0.02608695652173913,,0.054187192118226604,0.010626992561105207,0.2,0.2,1.0,0.05844845908607864,0.18181818181818182,0.18181818181818182,0.4,0.018018018018018018,0.05405405405405406,0.020618556701030927,0.16666666666666666,0.09965635738831616,0.1724137931034483,0.2127659574468085,29.416923076923077,1.0,1.0,5.0,18.0,1.0,2.0,2.0,3.0,4.0,0.125,0.0273224043715847,0.0449438202247191,0.11538461538461539,0.16666666666666666,1.0,0.015151515151515152,,,,,,,,,,True
2403,1610612743,Nene,Nene,2403,DEN,128109.0,2135,287,4189,4171,1145,931,525,8360,231.0,342.0,48.0,54.0,75.0,35.0,113.0,31.0,93.0,297.0,548.0,204.0,798.0,4171,34.0,64.0,95.0,67.0,115.0,72.0,206.0,424.0,62.0,124.0,147.0,69.0,45.0,317.0,21.0,103.0,45.0,220.0,23.0,288,132.0,420,100.0,65.0,35.0,61.0,14.0,29.0,82.0,32.0,6.0,143,41.0,88,234,27.0,294.0,138.0,29.0,35.0,23.0,7.0,35.0,22.0,206.0,1145,21.0,0.7138047138047138,0.7571428571428571,0.541970802919708,0.53125,0.5826086956521739,0.54,0.53125,0.5726495726495726,0.5902366863905325,0.59375,0.6242424242424243,0.11313868613138686,0.1286549707602339,0.13274336283185842,17.027027027027028,0.42657342657342656,0.17164179104477612,0.14120667522464697,0.06334563345633457,0.1174934725848564,0.08076923076923077,0.13652756311179803,0.06574761399787911,0.0757314974182444,0.07349081364829396,0.046686746987951805,0.08121827411167512,0.14228456913827656,0.14218009478672985,0.13971742543171115,0.12408759124087591,0.10091743119266056,0.6285714285714286,0.6218181818181818,0.6754385964912281,0.7751677852348994,0.7229437229437229,0.20545454545454545,0.30973451327433627,0.35714285714285715,0.5142857142857142,0.1690909090909091,0.3333333333333333,0.34444444444444444,0.8709677419354839,0.75,0.6410256410256411,0.72,0.6254545454545455,0.519761313868613,0.5226327586206897,0.5141460869565218,0.2132921174652241,0.21395348837209302,0.11904761904761904,0.2581453634085213,4.608576642335765,0.2733349248030556,29.0,170.0,34.0,10.0,5.0,0.6041666666666666,,,,,,,2.0,,,2.0,,2.0,,27.0,,2.0,,,2.0,,,,23.0,16.0,7.0,11.0,5.0,3.0,15.0,41.0,,,,,,0.0036363636363636364,,0.03225806451612903,,0.05851063829787234,,,,,0.0036363636363636364,,,,,,,,0.017094017094017096,,,53.900000000000006,,,8.0,39.0,,,,7.0,2.0,,0.0625,0.07936507936507936,0.27586206896551724,,,,,,,,,,,,,True
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,112126.0,1869,107,3632,3636,961,758,511,7268,140.0,230.0,100.0,36.0,56.0,31.0,74.0,67.0,174.0,238.0,478.0,74.0,550.0,3759,57.0,125.0,126.0,58.0,110.0,27.0,143.0,326.0,19.0,103.0,116.0,71.0,20.0,245.0,32.0,147.0,73.0,326.0,48.0,447,180.0,627,76.0,51.0,25.0,55.0,10.0,43.0,27.0,12.0,1.0,82,18.0,135,198,16.0,107.0,48.0,10.0,158.0,110.0,42.0,159.0,95.0,143.0,961,14.0,0.6848739495798319,0.8534031413612565,0.497907949790795,0.456,0.5272727272727272,0.4968684759916493,0.456,0.5225225225225225,0.5208333333333334,0.4701492537313433,0.562992125984252,0.0397489539748954,0.05217391304347826,0.06756756756756757,14.393581878244454,0.6707317073170732,0.4752475247524752,0.23470122390208784,0.10116999311768754,0.24013157894736842,0.12955465587044535,0.23567631423508564,0.10529411764705883,0.10815939278937381,0.12349397590361445,0.08249158249158249,0.11764705882352941,0.18552036199095023,0.2751322751322751,0.2460456942003515,0.23660714285714285,0.25,0.5974842767295597,0.4801670146137787,0.6086956521739131,0.6422018348623854,0.6,0.1544885177453027,0.4189189189189189,0.4492753623188406,0.6774193548387096,0.36325678496868474,0.3850574712643678,0.38953488372093026,0.8656716417910447,0.8,0.5045045045045045,0.6428571428571429,0.4822546972860125,0.4903393305439331,0.5306663636363637,0.4926836363636364,0.09266409266409266,0.09284332688588008,0.2290909090909091,0.26,7.838702928870292,0.26459251101321585,49.0,150.0,94.0,12.0,6.0,0.49,,,,,,,1.0,,,1.0,,1.0,,12.0,,1.0,,,,1.0,,,13.0,11.0,2.0,13.0,4.0,,15.0,9.0,,,,,,0.0020876826722338203,,0.011494252873563218,,0.059907834101382486,,,,,0.0020876826722338203,,,,,,,,0.009009009009009009,,,35.6,,,1.0,8.0,,1.0,1.0,,3.0,,0.009615384615384616,0.16666666666666666,0.10204081632653061,,,,1.0,3.0,1.0,,,,,,,True
2206,1610612743,Rodney White,Rodney White,2206,DEN,24714.0,412,32,831,799,380,312,115,1630,26.0,39.0,14.0,11.0,17.0,10.0,31.0,40.0,84.0,76.0,154.0,41.0,238.0,836,12.0,22.0,28.0,28.0,61.0,24.0,92.0,108.0,9.0,21.0,23.0,13.0,6.0,48.0,5.0,10.0,9.0,33.0,7.0,49,16.0,65,15.0,7.0,8.0,17.0,4.0,13.0,16.0,4.0,2.0,33,16.0,21,40,2.0,50.0,18.0,9.0,6.0,4.0,,6.0,3.0,92.0,380,6.0,0.7105263157894737,0.7397260273972602,0.4935064935064935,0.5454545454545454,0.45901639344262296,0.5103626943005182,0.5,0.4358974358974359,0.5509259259259259,0.5185185185185185,0.5,0.05844155844155844,0.07692307692307693,0.16129032258064516,25.749741468459153,0.5151515151515151,0.22580645161290322,0.1166077738515901,0.03508771929824561,0.11538461538461539,0.06329113924050633,0.11634349030470914,0.04120879120879121,0.0821917808219178,0.04285714285714286,0.007042253521126761,0.0684931506849315,0.12790697674418605,0.05952380952380952,0.1504424778761062,0.041666666666666664,0.23333333333333334,0.5,0.20207253886010362,0.6666666666666666,0.7222222222222222,0.6538461538461539,0.16062176165803108,0.3225806451612903,0.38461538461538464,0.6,0.43523316062176165,0.47619047619047616,0.4819277108433735,0.775,0.5185185185185185,0.21794871794871795,0.6470588235294118,0.40414507772020725,0.46081753926701563,0.5416619047619048,0.450603947368421,0.08695652173913043,0.10714285714285714,0.11764705882352941,0.3865546218487395,12.557792207792208,0.457280385078219,8.0,44.0,6.0,2.0,2.0,0.5714285714285714,2.0,3.0,1.0,,1.0,13.0,36.0,4.0,4.0,16.0,15.0,39.0,5.0,1.0,4.0,17.0,36.0,9.0,1.0,35.0,13.0,,2.0,2.0,,2.0,2.0,,4.0,4.0,,0.8,0.38461538461538464,0.23529411764705882,0.39473684210526316,0.20207253886010362,,0.011904761904761904,,0.022988505747126436,0.015544041450777202,0.6666666666666666,0.6666666666666666,1.0,0.18652849740932642,0.3611111111111111,0.3611111111111111,0.7692307692307693,0.037037037037037035,0.14814814814814814,0.01282051282051282,,0.20512820512820512,0.25,0.37142857142857144,25.725641025641025,1.0,1.0,1.0,5.0,,,,1.0,,0.2,0.038461538461538464,,0.5,0.25,1.0,,,,,,,,,,,True
2401,1610612743,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,DEN,4353.0,73,-4,144,141,78,63,29,285,3.0,6.0,3.0,2.0,5.0,2.0,4.0,2.0,12.0,7.0,22.0,7.0,21.0,153,2.0,7.0,6.0,6.0,14.0,4.0,16.0,10.0,1.0,3.0,3.0,,3.0,6.0,,6.0,1.0,4.0,2.0,7,6.0,13,1.0,1.0,,3.0,,1.0,,2.0,,3,,7,11,,8.0,3.0,1.0,1.0,1.0,,1.0,1.0,16.0,78,1.0,0.7142857142857143,0.8333333333333334,0.3181818181818182,0.2857142857142857,0.42857142857142855,0.30434782608695654,0.25,0.4,0.3888888888888889,0.3333333333333333,0.47058823529411764,0.045454545454545456,0.16666666666666666,,17.045454545454547,1.0,0.2857142857142857,0.08695652173913043,0.09523809523809523,0.07692307692307693,,0.0847457627118644,0.08333333333333333,0.15384615384615385,0.07142857142857142,0.08333333333333333,,0.15789473684210525,0.14285714285714285,,0.125,,1.0,0.2608695652173913,0.5,0.6,0.6666666666666666,0.17391304347826086,0.5,0.5,0.5,0.5217391304347826,0.16666666666666666,0.16666666666666666,1.0,0.375,0.3333333333333333,0.4,0.30434782608695654,0.42400000000000004,0.4651714285714285,0.42566,0.11538461538461539,0.12,0.2857142857142857,0.7619047619047619,11.440909090909091,0.5416666666666666,1.0,4.0,2.0,,,0.3333333333333333,,,,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,0.043478260869565216,,,,,,,,,0.043478260869565216,,,,,0.125,,,0.06666666666666667,,,24.9,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True
468,1610612743,Jon Barry,Jon Barry,468,DEN,27884.0,465,70,938,918,318,292,135,1856,16.0,25.0,1.0,4.0,9.0,5.0,12.0,4.0,22.0,25.0,59.0,37.0,138.0,936,2.0,6.0,17.0,4.0,18.0,23.0,43.0,34.0,2.0,66.0,76.0,39.0,19.0,162.0,2.0,8.0,12.0,31.0,,43,10.0,53,23.0,16.0,7.0,18.0,,14.0,2.0,4.0,,20,5.0,18,31,1.0,44.0,12.0,7.0,4.0,2.0,1.0,4.0,1.0,43.0,318,3.0,0.68,0.68,0.423728813559322,0.3333333333333333,0.2222222222222222,0.4469026548672566,0.4642857142857143,0.29411764705882354,0.5038167938931297,0.53125,0.45555555555555555,0.03389830508474576,0.04,0.08333333333333333,13.739763421292084,0.9,,0.08781869688385269,0.022535211267605635,0.15789473684210525,0.029411764705882353,0.10023310023310024,0.02364066193853428,,0.023809523809523808,0.039735099337748346,0.02040816326530612,0.1111111111111111,0.1,0.0625,0.18,0.11538461538461539,0.25,0.22123893805309736,0.64,0.6666666666666666,0.6875,0.10619469026548672,0.4166666666666667,0.45454545454545453,0.6,0.19469026548672566,0.18181818181818182,0.18181818181818182,0.75,0.07142857142857142,0.2647058823529412,0.4444444444444444,0.6991150442477876,0.5372615044247788,0.5022791666666667,0.5247941176470587,0.0967741935483871,0.17142857142857143,0.12318840579710146,0.3115942028985507,9.518644067796611,0.3390191897654584,1.0,16.0,,8.0,1.0,1.0,3.0,13.0,2.0,3.0,5.0,14.0,41.0,6.0,1.0,11.0,17.0,54.0,8.0,4.0,4.0,16.0,42.0,9.0,,41.0,14.0,,10.0,10.0,,2.0,2.0,,,1.0,7.0,0.8235294117647058,0.3148148148148148,0.25,0.3148148148148148,0.4778761061946903,,,,0.028985507246376812,0.11504424778761062,0.23076923076923078,0.23076923076923078,1.0,0.36283185840707965,0.34146341463414637,0.34146341463414637,0.7857142857142857,0.14285714285714285,0.42857142857142855,0.14705882352941177,0.6,0.3235294117647059,0.09090909090909091,0.34146341463414637,24.63703703703704,2.0,3.0,,,,,,,,0.375,,0.05263157894736842,,0.3333333333333333,1.0,,,,,1.0,0.5,1.0,,,,True
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,113012.0,1884,96,3684,3674,1054,895,480,7358,97.0,153.0,22.0,24.0,37.0,36.0,90.0,118.0,302.0,251.0,545.0,118.0,878.0,3778,27.0,51.0,87.0,59.0,133.0,57.0,259.0,310.0,34.0,113.0,127.0,69.0,33.0,268.0,6.0,32.0,27.0,116.0,,143,38.0,181,53.0,40.0,13.0,40.0,8.0,26.0,39.0,14.0,4.0,79,21.0,61,150,5.0,149.0,36.0,15.0,8.0,5.0,2.0,8.0,4.0,259.0,1054,18.0,0.6175298804780877,0.640495867768595,0.46055045871559636,0.5294117647058824,0.44360902255639095,0.48906048906048905,0.4423076923076923,0.4786729857819905,0.5145985401459854,0.49411764705882355,0.5232067510548524,0.062385321100917435,0.13725490196078433,0.07777777777777778,21.195012938132205,0.5063291139240507,,0.08611729769858946,0.0221606648199446,0.07780979827089338,0.022727272727272728,0.08441558441558442,0.02224824355971897,0.02131782945736434,0.02108433734939759,0.02348993288590604,0.030456852791878174,0.0779510022271715,0.08310249307479224,0.09497206703910614,0.06274509803921569,0.11956521739130435,0.5,0.1969111969111969,0.6339869281045751,0.7348484848484849,0.6494845360824743,0.11583011583011583,0.4,0.43373493975903615,0.4722222222222222,0.3886743886743887,0.39072847682119205,0.39864864864864863,0.635593220338983,0.28205128205128205,0.17535545023696683,0.6486486486486487,0.4954954954954955,0.48637905927835046,0.5137147058823529,0.4751395238095238,0.05080545229244114,0.06304728546409807,0.09908883826879271,0.2949886104783599,11.939816513761471,0.28610206297502716,18.0,192.0,18.0,11.0,1.0,0.8181818181818182,38.0,91.0,14.0,11.0,32.0,48.0,141.0,13.0,17.0,46.0,86.0,232.0,27.0,18.0,28.0,78.0,234.0,24.0,1.0,140.0,48.0,5.0,14.0,14.0,,4.0,5.0,1.0,10.0,10.0,43.0,0.9069767441860465,0.3706896551724138,0.358974358974359,0.3722943722943723,0.2985842985842986,0.021551724137931036,0.019867549668874173,0.028368794326241134,0.010075566750629723,0.11711711711711711,0.4175824175824176,0.4222222222222222,1.0,0.18146718146718147,0.3404255319148936,0.35036496350364965,0.8333333333333334,0.1794871794871795,0.16666666666666666,0.15165876777251186,0.34375,0.21800947867298578,0.3695652173913043,0.34285714285714286,24.659913793103446,2.0,5.0,,19.0,5.0,,,,,0.18518518518518517,,,0.5555555555555556,0.15384615384615385,1.0,0.0211864406779661,1.0,,,3.0,0.21428571428571427,1.0,1.0,0.01098901098901099,,True
