EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,on
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,27614.0,460,-49,840,851,268,280,111,1691,33.0,63,17.0,26.0,9.0,19.0,9.0,25.0,17.0,35.0,,,59,123,1.0,31.0,149,896,20.0,30.0,10.0,50.0,18.0,36.0,,11.0,47.0,70.0,48.0,32.0,,14.0,6.0,6.0,12.0,5.0,1.0,4.0,2.0,,30.0,9.0,35.0,2.0,10.0,49.0,3.0,62.0,46.0,108.0,1.0,15.0,7.0,8.0,10.0,1.0,4.0,8.0,,6.0,1.0,18.0,1.0,5.0,20,43,1.0,2.0,41.0,3.0,16.0,6.0,8.0,,,5.0,3.0,8.0,7.0,1.0,4.0,,47.0,268,7.0,0.5932203389830508,0.813953488372093,0.4796747967479675,0.6666666666666666,0.5,0.47580645161290325,0.6451612903225806,0.5,0.5209790209790209,0.6756756756756757,0.5595238095238095,0.008064516129032258,0.11382113821138211,0.19047619047619047,0.08,,16.683937823834196,0.5555555555555556,0.07692307692307693,0.06666666666666667,0.1550632911392405,0.12411347517730496,0.13157894736842105,0.09183673469387756,0.15051020408163265,0.11578947368421053,0.11904761904761904,0.2,0.07079646017699115,0.05357142857142857,0.14285714285714285,0.15476190476190477,0.18947368421052632,0.13138686131386862,0.11538461538461539,0.16666666666666666,0.0196078431372549,0.875,0.5080645161290323,0.5238095238095238,0.6470588235294118,0.45454545454545453,0.20161290322580644,0.36,0.391304347826087,0.5555555555555556,0.28225806451612906,0.4857142857142857,0.4857142857142857,0.8823529411764706,,0.8387096774193549,0.6538461538461539,0.11764705882352941,0.5277777777777778,0.47368421052631576,,0.5161290322580645,0.4744471774193549,0.5470019230769231,0.4653611111111111,0.11678832116788321,0.11764705882352941,0.33557046979865773,0.31543624161073824,6.675609756097561,22.9,0.319047619047619,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.008064516129032258,,,,,,,0.03225806451612903,,,,,,,,,,,,,True
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,129889.0,2165,205,3987,3961,920,840,464,7948,201.0,279,57.0,81.0,50.0,66.0,190.0,443.0,51.0,118.0,2.0,2.0,442,840,2.0,296.0,1180,3918,75.0,119.0,63.0,213.0,78.0,151.0,2.0,112.0,268.0,540.0,344.0,102.0,2.0,56.0,56.0,36.0,92.0,25.0,11.0,30.0,4.0,22.0,220.0,42.0,119.0,,92.0,310.0,31.0,433.0,161.0,594.0,21.0,16.0,11.0,5.0,84.0,8.0,31.0,83.0,4.0,53.0,17.0,167.0,24.0,41.0,117,224,25.0,31.0,366.0,40.0,158.0,46.0,130.0,,,94.0,28.0,130.0,73.0,10.0,21.0,11.0,268.0,920,16.0,0.6108597285067874,0.690537084398977,0.5261904761904762,0.6302521008403361,0.5165562913907285,0.5249406175771971,0.625,0.5098039215686274,0.5864811133200796,0.6826923076923077,0.6063348416289592,0.0023752969121140144,0.06666666666666667,0.07885304659498207,0.07674943566591422,,25.804319083296605,0.5029940119760479,0.256198347107438,,0.18256772673733804,0.0878877400295421,0.23173803526448364,0.09395973154362416,0.1918854415274463,0.08939478067740145,0.12316715542521994,0.07572815533980583,0.07630522088353414,0.10344827586206896,0.07643312101910828,0.17937219730941703,0.20575221238938052,0.17125,0.22807017543859648,0.24107142857142858,0.06158357771260997,0.5615384615384615,0.331353919239905,0.7204301075268817,0.7821011673151751,0.6318407960199005,0.5261282660332541,0.4288939051918736,0.46454767726161367,0.5368421052631579,0.14014251781472684,0.4322033898305085,0.4322033898305085,0.803921568627451,0.0023752969121140144,0.675,0.7037037037037037,0.12280701754385964,0.43137254901960786,0.7575757575757576,0.013071895424836602,0.333729216152019,0.4434365201900238,0.502233673469388,0.447938888888889,0.16458333333333333,0.1649269311064718,0.1805084745762712,0.2271186440677966,7.059047619047617,26.4,0.23074993729621268,8.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008333333333333333,,,,,,,,,,True
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,20872.0,348,57,667,665,231,303,81,1332,12.0,27,2.0,9.0,3.0,8.0,3.0,11.0,11.0,27.0,31.0,8.0,26,65,38.0,14.0,126,652,4.0,15.0,8.0,16.0,7.0,18.0,10.0,8.0,37.0,34.0,18.0,8.0,31.0,7.0,7.0,8.0,15.0,5.0,3.0,2.0,3.0,2.0,38.0,13.0,14.0,1.0,12.0,43.0,5.0,60.0,28.0,88.0,3.0,9.0,5.0,4.0,5.0,2.0,2.0,4.0,,3.0,,9.0,4.0,2.0,24,47,2.0,2.0,17.0,1.0,5.0,4.0,9.0,1.0,1.0,7.0,2.0,10.0,5.0,,,,37.0,231,11.0,0.6538461538461539,0.7727272727272727,0.4,0.26666666666666666,0.3888888888888889,0.5436893203883495,0.25,0.5178571428571429,0.5675675675675675,0.4,0.5606060606060606,0.36893203883495146,0.1076923076923077,0.18518518518518517,0.18181818181818182,,15.748031496062993,0.5555555555555556,0.15151515151515152,0.05,0.17479674796747968,0.06511627906976744,0.16216216216216217,0.12149532710280374,0.171875,0.08385093167701864,0.07246376811594203,0.10126582278481013,0.014925373134328358,0.14285714285714285,0.08108108108108109,0.1076923076923077,0.2054794520547945,0.19444444444444445,0.12244897959183673,0.24,0.0625,0.5,0.2621359223300971,0.4444444444444444,0.5454545454545454,0.6666666666666666,0.10679611650485436,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2621359223300971,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.30097087378640774,0.5625,0.2222222222222222,,0.2857142857142857,0.375,0.2857142857142857,0.6310679611650486,0.49071407766990294,0.48506499999999997,0.4798874999999999,0.04672897196261682,0.07246376811594203,0.12698412698412698,0.29365079365079366,9.730769230769232,25.25,0.34632683658170915,,6.0,7.0,,,2.0,2.0,14.0,,1.0,3.0,20.0,,1.0,5.0,57.0,3.0,,14.0,1.0,,,,,0.95,0.5263157894736842,,0.5,0.5263157894736842,0.02631578947368421,,0.03225806451612903,0.06796116504854369,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.45161290322580644,0.4666666666666667,1.0,,,,0.0625,,,0.07142857142857142,1.0,0.375,0.45161290322580644,,,,True
1765,1610612745,Torraye Braggs,Torraye Braggs,1765,HOU,3670.0,61,18,112,113,37,66,20,225,5.0,10,2.0,6.0,2.0,4.0,2.0,4.0,,2.0,,,7,16,,3.0,17,104,3.0,7.0,,6.0,3.0,6.0,,,6.0,10.0,4.0,4.0,,3.0,1.0,,1.0,,,1.0,,,2.0,5.0,7.0,,1.0,7.0,,8.0,12.0,20.0,,,,,2.0,,2.0,2.0,,,,4.0,,1.0,5,13,2.0,,5.0,1.0,3.0,,,,,,,,,,2.0,2.0,6.0,37,6.0,0.7142857142857143,1.0,0.4375,0.42857142857142855,0.5,0.4375,0.42857142857142855,0.5,0.4722222222222222,0.42857142857142855,0.5,,0.1875,0.2,0.25,,15.827338129496404,0.5,,,0.14583333333333334,0.16279069767441862,0.06666666666666667,0.29411764705882354,0.12698412698412698,0.2,0.15384615384615385,0.25,0.1111111111111111,0.4,0.14285714285714285,0.06666666666666667,0.21428571428571427,0.15789473684210525,0.08333333333333333,,,,0.625,0.5,0.625,0.6,0.25,0.5,0.6666666666666666,1.0,0.125,,,,,0.8571428571428571,0.3333333333333333,,0.6666666666666666,0.5,,0.625,0.4921375,0.51152,0.49571666666666664,0.16666666666666666,0.16666666666666666,0.35294117647058826,0.35294117647058826,4.10625,,0.33035714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2228,1610612745,Alton Ford,Alton Ford,2228,HOU,679.0,11,4,23,22,5,15,4,45,1.0,2,,1.0,,,,,,,,,1,2,,,2,22,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,2.0,1.0,3.0,,3.0,,,,,1.0,,,,,1.0,,1.0,,,3,3,,,,,,,,,,,,,,,,1.0,,5,,1.0,1.0,0.5,,,0.5,,,0.5,,,,0.5,0.5,,,10.344827586206897,1.0,0.5,,0.4,,,,0.4,,,,,,,,0.5,0.3333333333333333,,,,,1.0,0.5,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,0.3837,0.2328,,,,,,1.7,,0.21739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
891,1610612745,Charles Oakley,Charles Oakley,891,HOU,1294.0,22,6,46,45,27,22,7,91,,1,,,,1.0,1.0,1.0,,3.0,,,1,5,,5.0,7,52,,1.0,2.0,2.0,1.0,3.0,,5.0,7.0,2.0,,,,1.0,2.0,,2.0,,,2.0,,,4.0,,,,1.0,3.0,1.0,5.0,,5.0,,,,,,,,,,,,,,,3,7,1.0,,6.0,,,3.0,,,,,,,,,,,7.0,27,3.0,1.0,1.0,0.2,,0.3333333333333333,0.2,,0.3333333333333333,0.4375,0.5,0.5833333333333334,,0.2,1.0,,,15.094339622641508,,0.16666666666666666,,0.21428571428571427,,0.5,,0.25,,,,,,,0.5,,0.14285714285714285,0.5,,,,0.2,,,,0.2,1.0,1.0,1.0,0.6,,,,,,,,0.3333333333333333,,,0.2,0.42139999999999994,0.3561,0.4443333333333333,,,0.2857142857142857,1.0,13.219999999999999,,0.5869565217391305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,18344.0,306,19,557,569,120,136,91,1126,10.0,17,2.0,3.0,4.0,5.0,1.0,4.0,5.0,13.0,32.0,6.0,16,34,55.0,5.0,91,521,3.0,4.0,,9.0,5.0,7.0,10.0,,16.0,24.0,8.0,2.0,32.0,3.0,6.0,5.0,11.0,3.0,2.0,1.0,1.0,4.0,27.0,,3.0,1.0,6.0,20.0,2.0,28.0,4.0,32.0,,6.0,2.0,4.0,4.0,1.0,3.0,3.0,,1.0,1.0,7.0,1.0,2.0,13,22,,,6.0,,3.0,,2.0,,,1.0,,2.0,1.0,,,,16.0,120,3.0,0.75,0.8,0.47058823529411764,0.75,0.7142857142857143,0.48314606741573035,0.375,0.47058823529411764,0.4945652173913043,0.375,0.47058823529411764,0.6179775280898876,0.08823529411764706,0.11764705882352941,0.25,,14.820359281437126,0.5714285714285714,0.09090909090909091,0.0625,0.08438818565400844,0.013100436681222707,0.11320754716981132,,0.0896551724137931,0.009708737864077669,0.02857142857142857,,0.011494252873563218,,,0.018518518518518517,0.08571428571428572,0.11504424778761062,0.10256410256410256,0.14285714285714285,,0.5,0.19101123595505617,0.5882352941176471,0.6666666666666666,0.9,0.0449438202247191,0.25,0.3333333333333333,,0.14606741573033707,0.38461538461538464,0.38461538461538464,0.6,0.3595505617977528,0.25,0.6666666666666666,0.5,0.29411764705882354,0.8,0.35294117647058826,0.8089887640449438,0.5368910112359551,0.548955,0.5650705882352941,0.03260869565217391,0.08108108108108109,0.0989010989010989,0.17582417582417584,8.811764705882354,24.600000000000005,0.21543985637342908,1.0,7.0,23.0,,1.0,1.0,4.0,11.0,1.0,7.0,1.0,18.0,1.0,8.0,2.0,54.0,,,11.0,1.0,1.0,,,,1.0,0.32727272727272727,0.125,0.2,0.32727272727272727,0.01818181818181818,0.043478260869565216,,0.25842696629213485,0.30434782608695654,0.3181818181818182,1.0,0.34375,0.34375,1.0,0.08333333333333333,,,0.5833333333333334,0.14285714285714285,1.0,0.23529411764705882,0.25,0.16666666666666666,0.34375,,,,True
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,30968.0,516,-13,894,894,222,217,109,1788,39.0,58,10.0,17.0,10.0,13.0,27.0,60.0,36.0,88.0,1.0,,102,206,1.0,28.0,232,918,16.0,29.0,2.0,34.0,29.0,47.0,,8.0,66.0,116.0,88.0,18.0,1.0,10.0,22.0,4.0,26.0,2.0,2.0,15.0,5.0,2.0,56.0,11.0,27.0,1.0,15.0,52.0,7.0,74.0,39.0,113.0,,7.0,6.0,1.0,13.0,4.0,7.0,13.0,2.0,6.0,3.0,26.0,2.0,7.0,28,60,10.0,4.0,40.0,4.0,18.0,4.0,10.0,,,6.0,3.0,10.0,8.0,,,1.0,66.0,222,5.0,0.5686274509803921,0.6236559139784946,0.49514563106796117,0.5517241379310345,0.6170212765957447,0.4927536231884058,0.5517241379310345,0.6170212765957447,0.5155555555555555,0.5666666666666667,0.6346153846153846,0.004830917874396135,0.04854368932038835,0.10344827586206896,0.06666666666666667,,24.656188605108056,0.5,0.21212121212121213,0.043478260869565216,0.15160349854227406,0.08544303797468354,0.16304347826086957,0.11578947368421053,0.15402298850574714,0.09245742092457421,0.0759493670886076,0.1111111111111111,0.07246376811594203,0.12857142857142856,0.08,0.12790697674418605,0.1875,0.14285714285714285,0.1323529411764706,0.25,,0.8,0.28019323671497587,0.6724137931034483,0.75,0.6923076923076923,0.2898550724637681,0.45,0.48214285714285715,0.14814814814814814,0.4251207729468599,0.4090909090909091,0.4090909090909091,0.75,0.004830917874396135,0.5862068965517241,0.5882352941176471,0.1,0.2765957446808511,0.7692307692307693,,0.28502415458937197,0.4371676328502415,0.48170454545454544,0.44314042553191485,0.08144796380090498,0.08181818181818182,0.14655172413793102,0.28448275862068967,10.19611650485437,25.9,0.2483221476510067,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,11505.0,192,-16,340,341,83,111,43,681,19.0,24,5.0,5.0,3.0,5.0,2.0,11.0,2.0,3.0,,,23,38,,8.0,54,348,6.0,7.0,3.0,15.0,3.0,10.0,,1.0,7.0,36.0,10.0,10.0,,3.0,6.0,1.0,7.0,,1.0,4.0,,2.0,15.0,5.0,13.0,,6.0,35.0,1.0,42.0,18.0,60.0,,5.0,5.0,,6.0,,5.0,2.0,,1.0,,8.0,3.0,2.0,11,21,2.0,1.0,15.0,1.0,7.0,1.0,6.0,1.0,1.0,4.0,2.0,7.0,3.0,,,,7.0,83,3.0,0.782608695652174,1.0,0.6052631578947368,0.8571428571428571,0.3,0.6052631578947368,0.8571428571428571,0.3,0.6,0.8333333333333334,0.2916666666666667,,0.07894736842105263,0.08333333333333333,0.09090909090909091,,13.838120104438643,0.75,0.1,,0.25735294117647056,0.10483870967741936,0.20689655172413793,0.1724137931034483,0.24848484848484848,0.11764705882352941,0.11428571428571428,0.1111111111111111,0.09433962264150944,0.19047619047619047,0.125,0.14634146341463414,0.34285714285714286,0.2833333333333333,0.17391304347826086,0.3333333333333333,,0.42857142857142855,0.631578947368421,0.7916666666666666,0.8636363636363636,0.7368421052631579,0.2894736842105263,0.18181818181818182,0.2,1.0,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,,0.7142857142857143,1.0,,0.5,0.6,,0.631578947368421,0.5129026315789473,0.52348,0.48284000000000005,0.1590909090909091,0.1590909090909091,0.2777777777777778,0.12962962962962962,3.952631578947368,,0.24411764705882352,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,44445.0,741,-13,1300,1298,283,344,163,2598,31.0,58,6.0,8.0,2.0,7.0,12.0,33.0,29.0,66.0,76.0,12.0,72,157,95.0,59.0,332,1299,9.0,17.0,1.0,40.0,12.0,25.0,18.0,9.0,57.0,44.0,100.0,2.0,75.0,10.0,39.0,13.0,52.0,9.0,4.0,16.0,8.0,15.0,117.0,1.0,5.0,,12.0,50.0,3.0,65.0,6.0,71.0,1.0,21.0,12.0,9.0,19.0,10.0,11.0,23.0,1.0,8.0,,42.0,3.0,7.0,17,57,3.0,10.0,73.0,,29.0,3.0,5.0,1.0,1.0,1.0,2.0,6.0,2.0,,,,57.0,283,5.0,0.3055555555555556,0.30985915492957744,0.4585987261146497,0.5294117647058824,0.48,0.5416666666666666,0.75,0.5581395348837209,0.5721830985915493,0.75,0.5851063829787234,0.376984126984127,0.06369426751592357,0.1206896551724138,0.06060606060606061,0.015151515151515152,21.98246797033041,0.4523809523809524,0.06976744186046512,,0.09803921568627451,0.011061946902654867,0.09836065573770492,0.006535947712418301,0.0981012658227848,0.009917355371900827,0.032,0.006711409395973154,,,0.02631578947368421,0.08029197080291971,0.07142857142857142,0.12446351931330472,0.10989010989010989,0.06451612903225806,0.00819672131147541,0.3333333333333333,0.23015873015873015,0.5344827586206896,0.6078431372549019,0.25806451612903225,0.13095238095238096,0.36363636363636365,0.3870967741935484,0.08333333333333333,0.2619047619047619,0.4393939393939394,0.4461538461538462,0.4482758620689655,0.30158730158730157,0.3076923076923077,0.75,0.16666666666666666,0.16279069767441862,0.2857142857142857,0.27906976744186046,0.6071428571428571,0.4932566000000001,0.4591775,0.47909878048780474,0.10320284697508897,0.15591397849462366,0.12048192771084337,0.1716867469879518,9.579617834394902,25.35684210526316,0.21769230769230768,2.0,9.0,19.0,1.0,1.0,3.0,6.0,34.0,6.0,8.0,5.0,43.0,7.0,9.0,8.0,111.0,18.0,1.0,34.0,,1.0,9.0,,,0.8604651162790697,0.45263157894736844,0.7777777777777778,0.4444444444444444,0.4574468085106383,,,,0.07539682539682539,0.47368421052631576,0.47368421052631576,1.0,0.4473684210526316,0.4473684210526316,0.8235294117647058,0.038461538461538464,1.0,1.0,0.3076923076923077,0.75,1.0,0.13953488372093023,0.5,0.4166666666666667,0.4533333333333333,,,,False
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,28841.0,481,7,867,852,245,276,105,1719,21.0,50,4.0,7.0,7.0,12.0,6.0,18.0,25.0,60.0,24.0,7.0,52,128,30.0,43.0,168,855,5.0,13.0,1.0,14.0,19.0,36.0,9.0,28.0,72.0,30.0,74.0,4.0,23.0,6.0,57.0,15.0,72.0,10.0,5.0,31.0,8.0,18.0,159.0,3.0,7.0,1.0,11.0,36.0,,47.0,11.0,58.0,1.0,17.0,11.0,6.0,25.0,4.0,18.0,17.0,2.0,7.0,3.0,42.0,3.0,13.0,6,30,2.0,7.0,54.0,2.0,21.0,7.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,,,72.0,245,3.0,0.28846153846153844,0.3,0.40625,0.38461538461538464,0.5277777777777778,0.39556962025316456,0.43333333333333335,0.4888888888888889,0.45652173913043476,0.4375,0.5901639344262295,0.189873417721519,0.046875,0.1,0.05555555555555555,,22.920892494929006,0.5952380952380952,,0.043478260869565216,0.11009174311926606,0.02280130293159609,0.13253012048192772,0.03488372093023256,0.11463414634146342,0.02544529262086514,0.021739130434782608,0.038461538461538464,0.009009009009009009,0.045454545454545456,,0.08045977011494253,0.05555555555555555,0.16,0.15517241379310345,0.08,0.011904761904761904,0.8,0.31645569620253167,0.42,0.4666666666666667,0.38095238095238093,0.11392405063291139,0.3333333333333333,0.35294117647058826,,0.379746835443038,0.4166666666666667,0.4166666666666667,0.28,0.1518987341772152,0.4666666666666667,0.5714285714285714,0.25,0.26666666666666666,0.5833333333333334,0.15555555555555556,0.5063291139240507,0.46946719745222937,0.4498636363636363,0.448146590909091,0.11864406779661017,0.14285714285714285,0.08333333333333333,0.42857142857142855,10.000781249999998,26.076666666666664,0.2825836216839677,,2.0,6.0,,,1.0,2.0,5.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,15.0,6.0,1.0,5.0,,,,,,0.7142857142857143,0.23333333333333334,0.5,0.2222222222222222,0.2413793103448276,,,,0.0379746835443038,0.3333333333333333,0.3333333333333333,1.0,0.20833333333333334,0.20833333333333334,0.6,,,,0.13333333333333333,0.5,1.0,0.044444444444444446,0.5,0.14285714285714285,0.21739130434782608,,1.0,,False
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,19159.0,319,13,584,574,170,231,77,1158,14.0,27,5.0,7.0,2.0,4.0,1.0,6.0,3.0,17.0,26.0,4.0,18,50,38.0,20.0,86,572,5.0,8.0,2.0,15.0,3.0,9.0,7.0,7.0,22.0,24.0,12.0,4.0,26.0,5.0,15.0,9.0,24.0,7.0,2.0,5.0,3.0,7.0,57.0,1.0,7.0,,5.0,23.0,10.0,38.0,8.0,46.0,5.0,4.0,2.0,2.0,7.0,1.0,5.0,9.0,3.0,2.0,,16.0,2.0,3.0,16,49,3.0,2.0,25.0,1.0,10.0,3.0,7.0,,,5.0,2.0,7.0,4.0,,,,22.0,170,10.0,0.6666666666666666,0.75,0.36,0.625,0.3333333333333333,0.375,0.5909090909090909,0.46875,0.43,0.625,0.55,0.4318181818181818,0.1,0.1111111111111111,0.16666666666666666,0.058823529411764705,17.44360902255639,0.4375,0.38461538461538464,,0.1,0.03763440860215054,0.10204081632653061,0.015625,0.1003584229390681,0.032,0.04918032786885246,0.016666666666666666,0.046153846153846156,0.021739130434782608,,0.08064516129032258,0.14705882352941177,0.08,0.058823529411764705,0.2,0.09090909090909091,0.5714285714285714,0.3068181818181818,0.5185185185185185,0.5833333333333334,0.7142857142857143,0.06818181818181818,0.16666666666666666,0.2,,0.19318181818181818,0.17647058823529413,0.1875,0.6666666666666666,0.29545454545454547,0.6363636363636364,0.7142857142857143,0.6,0.25,0.5,0.25,0.7386363636363636,0.5101551136363638,0.5197166666666666,0.477078125,0.10309278350515463,0.1694915254237288,0.1744186046511628,0.2558139534883721,7.468000000000001,25.02894736842105,0.2910958904109589,,1.0,12.0,,,1.0,3.0,9.0,1.0,3.0,2.0,10.0,1.0,3.0,3.0,27.0,3.0,,9.0,,2.0,,,,0.9,0.2631578947368421,0.3333333333333333,0.42857142857142855,0.2631578947368421,,,,0.13636363636363635,0.08333333333333333,0.08333333333333333,1.0,0.34615384615384615,0.34615384615384615,0.8888888888888888,,,,0.2727272727272727,0.3333333333333333,1.0,0.1875,0.3333333333333333,0.5,0.34615384615384615,,,,False
