EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,Clear Path Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,LongMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Loose Ball Fouls,AtRimPctBlocked,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,FTOffRebounds,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,PtsUnassisted3s,HeaveMakes,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked,3pt And 1 Free Throw Trips
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,7226.0,120,-13,228,237,61.0,62,27.0,465,2.0,5.0,1.0,2.0,1.0,1.0,3.0,9.0,3.0,15.0,3.0,3.0,1.0,1.0,6.0,10.0,3.0,3.0,1.0,1.0,8.0,29.0,9.0,13.0,12.0,55.0,263,1.0,4.0,3.0,3.0,2.0,13.0,3.0,7.0,2.0,2.0,7.0,19.0,2.0,14.0,27.0,2.0,10.0,6.0,2.0,13.0,2.0,15.0,1.0,1.0,3.0,2.0,8.0,32.0,1.0,3.0,2.0,10.0,1.0,13.0,4.0,17.0,2.0,3.0,2.0,1.0,6.0,3.0,4.0,1.0,3.0,1.0,10.0,1.0,3.0,5.0,11.0,2.0,20.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,19.0,61.0,1.0,0.125,0.1428571428571428,1.0,0.6923076923076923,1.0,1.0,0.6923076923076923,0.2758620689655172,0.25,0.4285714285714285,0.5119047619047619,0.7857142857142857,0.6666666666666666,0.5392156862745098,0.8125,0.6333333333333333,0.3095238095238095,0.0689655172413793,0.2222222222222222,23.552123552123557,0.6,0.0833333333333333,0.1176470588235294,0.0375,0.0952380952380952,0.0476190476190476,0.1132075471698113,0.0396039603960396,0.0476190476190476,0.0434782608695652,0.0277777777777777,0.0555555555555555,0.09375,0.1818181818181818,0.0967741935483871,0.1538461538461538,0.0869565217391304,1.0,0.119047619047619,0.4,0.4,0.5,0.2142857142857142,0.3333333333333333,0.4285714285714285,0.3571428571428571,0.2,0.2,0.0714285714285714,1.0,1.0,1.0,0.238095238095238,0.6,0.6,1.0,0.2857142857142857,0.5,0.4285714285714285,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.4285714285714285,0.6,0.4866035714285714,0.5491125,0.4739777777777777,0.1276595744680851,0.1764705882352941,0.2363636363636363,0.3454545454545454,12.148275862068964,24.54615384615384,0.2675438596491228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,18840.0,314,-21,602,593,162.0,199,82.0,1195,10.0,13.0,2.0,3.0,3.0,4.0,3.0,15.0,45.0,91.0,,,,,,1.0,,,,1.0,58.0,119.0,,1.0,8.0,124.0,633,6.0,16.0,,,,12.0,10.0,23.0,,1.0,2.0,22.0,104.0,12.0,,4.0,1.0,,1.0,19.0,3.0,22.0,3.0,,7.0,3.0,9.0,47.0,2.0,7.0,3.0,16.0,,19.0,9.0,28.0,2.0,10.0,8.0,2.0,10.0,9.0,4.0,1.0,1.0,,14.0,3.0,4.0,11.0,17.0,,12.0,2.0,,7.0,,,,4.0,2.0,22.0,162.0,2.0,0.896551724137931,0.9285714285714286,,,,,,0.4873949579831932,0.375,0.4347826086956521,0.4833333333333333,0.375,0.4166666666666667,0.496,0.375,0.4230769230769231,0.0083333333333333,0.0084033613445378,,19.88555078683834,0.7142857142857143,,0.0692640692640692,0.0271317829457364,0.073170731707317,0.0526315789473684,0.0698529411764705,0.0304054054054054,0.0136986301369863,0.0338983050847457,0.0317460317460317,0.0666666666666666,0.0909090909090909,0.0363636363636363,0.0707070707070707,0.0666666666666666,0.0344827586206896,0.5,0.1083333333333333,0.7692307692307693,0.7692307692307693,0.8,0.125,0.2,0.2,0.7583333333333333,0.4945054945054945,0.5,,,,,0.0083333333333333,,,,0.1875,0.6666666666666666,,,,0.1666666666666666,0.75,,,0.0416666666666666,,0.1166666666666666,,0.4387915966386553,0.4308428571428571,0.4351304347826087,0.056,0.0564516129032258,0.0967741935483871,0.1774193548387097,14.954621848739494,35.8,0.2691029900332226,3.0,1.0,4.0,2.0,1.0,1.0,0.0109890109890109,0.0909090909090909,1.0,0.9111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,8370.0,140,-28,274,276,70.0,122,41.0,550,10.0,26.0,2.0,7.0,5.0,6.0,5.0,20.0,,12.0,,1.0,,,,3.0,,,,1.0,15.0,58.0,,4.0,25.0,55.0,300,3.0,9.0,,,3.0,9.0,5.0,7.0,,1.0,13.0,23.0,18.0,12.0,,4.0,3.0,,5.0,6.0,,6.0,,,1.0,,5.0,12.0,1.0,10.0,6.0,11.0,4.0,21.0,11.0,32.0,3.0,4.0,2.0,2.0,7.0,6.0,7.0,,1.0,,14.0,3.0,3.0,10.0,22.0,6.0,30.0,1.0,,10.0,6.0,,,1.0,1.0,23.0,70.0,2.0,0.6,0.6923076923076923,,,,,,0.2586206896551724,0.3333333333333333,0.7142857142857143,0.2419354838709677,0.3333333333333333,0.625,0.3571428571428571,0.4090909090909091,0.7666666666666667,0.064516129032258,0.0862068965517241,0.1,27.607361963190183,0.5,0.5714285714285714,0.1235955056179775,0.09009009009009,0.3,0.04,0.1559633027522936,0.0808823529411764,0.0909090909090909,0.1034482758620689,0.0816326530612244,0.05,0.125,0.0769230769230769,0.1538461538461538,0.4166666666666667,0.073170731707317,1.0,0.4193548387096774,0.3846153846153846,0.4347826086956521,0.6,0.3225806451612903,0.25,0.2777777777777778,0.1935483870967742,,,0.0161290322580645,,,,0.0483870967741935,,,,0.7777777777777778,0.2857142857142857,,,,0.75,0.8333333333333334,,,0.125,,0.4838709677419355,,0.4812229508196723,0.530575,0.6259714285714286,0.1408450704225352,0.1492537313432835,0.1636363636363636,0.4181818181818181,7.006896551724138,28.625,0.2554744525547445,1.0,,1.0,,,1.0,,0.125,0.6,,1.0,0.1153846153846153,,,,,,,,,,,,,,,,,,,,,,,,True,,
383,1610612741,Kendall Gill,Kendall Gill,383,CHI,16078.0,268,1,522,518,118.0,167,64.0,1040,11.0,24.0,2.0,8.0,2.0,6.0,4.0,13.0,26.0,56.0,1.0,5.0,,,,5.0,,1.0,,3.0,41.0,93.0,1.0,10.0,20.0,105.0,510,6.0,15.0,,3.0,4.0,16.0,6.0,18.0,,3.0,8.0,20.0,54.0,28.0,3.0,2.0,4.0,,5.0,20.0,1.0,21.0,1.0,,8.0,1.0,11.0,43.0,2.0,9.0,4.0,20.0,3.0,27.0,11.0,38.0,3.0,11.0,6.0,5.0,13.0,6.0,5.0,,7.0,,18.0,4.0,3.0,7.0,25.0,3.0,25.0,3.0,,10.0,4.0,,,2.0,1.0,20.0,118.0,5.0,0.6585365853658537,0.675,1.0,0.1,,,0.1111111111111111,0.4408602150537634,0.4,0.3333333333333333,0.4126213592233009,0.3333333333333333,0.2857142857142857,0.4605263157894737,0.4,0.3703703703703703,0.0970873786407767,0.053763440860215,0.0769230769230769,22.22222222222222,0.7222222222222222,0.1153846153846153,0.09009009009009,0.0432692307692307,0.1,0.0444444444444444,0.0916030534351145,0.0434782608695652,0.0517241379310344,0.0232558139534883,0.0467289719626168,0.064516129032258,0.0857142857142857,0.0727272727272727,0.1030927835051546,0.1111111111111111,0.0555555555555555,0.5,0.233009708737864,0.4583333333333333,0.55,0.5454545454545454,0.1262135922330097,0.3076923076923077,0.3333333333333333,0.5436893203883495,0.4642857142857143,0.4642857142857143,0.0485436893203883,0.2,0.2,1.0,0.0485436893203883,,,,0.4444444444444444,0.25,0.0555555555555555,,,0.2857142857142857,0.3333333333333333,,,0.1428571428571428,,0.3300970873786408,,0.4510779411764707,0.5053500000000001,0.46351,0.0909090909090909,0.1,0.1523809523809524,0.1904761904761904,12.2741935483871,25.9,0.2260536398467433,1.0,,2.0,1.0,1.0,,,0.0769230769230769,,0.8076923076923077,1.0,0.1666666666666666,2.0,1.0,0.5,0.1111111111111111,,,,,,,,,,,,,,,,,,,,True,,
916,1610612741,Corie Blount,Corie Blount,916,CHI,44988.0,750,-4,1439,1440,349.0,489,186.0,2879,24.0,46.0,10.0,22.0,5.0,8.0,12.0,30.0,61.0,127.0,,,,,,3.0,,,,2.0,97.0,203.0,,3.0,13.0,207.0,1457,17.0,35.0,,,2.0,36.0,16.0,39.0,,2.0,5.0,37.0,154.0,40.0,,20.0,3.0,,6.0,37.0,8.0,45.0,8.0,,17.0,2.0,18.0,98.0,15.0,58.0,21.0,91.0,18.0,130.0,76.0,206.0,7.0,38.0,24.0,14.0,15.0,9.0,20.0,1.0,6.0,2.0,35.0,2.0,7.0,45.0,86.0,4.0,24.0,2.0,,11.0,2.0,,,19.0,9.0,37.0,349.0,8.0,0.7938144329896907,0.8850574712643678,,,,,,0.4778325123152709,0.4857142857142857,0.4102564102564102,0.470873786407767,0.4857142857142857,0.3902439024390244,0.4769585253456221,0.5,0.4021739130434782,0.0145631067961165,0.0295566502463054,0.0333333333333333,15.217391304347828,0.4285714285714285,0.3,0.1602112676056338,0.103019538188277,0.175,0.1136363636363636,0.1627906976744186,0.1050359712230215,0.1148648648648648,0.1176470588235294,0.089605734767025,0.1237113402061855,0.1648351648351648,0.0993377483443708,0.1957446808510638,0.1411764705882353,0.0679611650485436,0.4736842105263157,0.2233009708737864,0.5217391304347826,0.5853658536585366,0.3333333333333333,0.145631067961165,0.4,0.4137931034482758,0.616504854368932,0.4803149606299212,0.4803149606299212,,,,,0.0145631067961165,,,,0.6285714285714286,0.4545454545454545,,,,0.1951219512195122,0.625,,,0.048780487804878,,0.2378640776699029,,0.4349179611650487,0.5134484848484848,0.4143975609756098,0.0511627906976744,0.0518867924528301,0.1739130434782608,0.178743961352657,12.514778325123157,26.83333333333333,0.2425295343988881,10.0,,19.0,14.0,,5.0,,0.2571428571428571,0.75,0.9836065573770492,7.0,0.108695652173913,,,0.1,,3.0,2.0,4.0,0.081081081081081,0.0857142857142857,,,,,,,,,,,,,,,True,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,29808.0,497,26,949,946,204.0,318,121.0,1895,28.0,50.0,1.0,3.0,5.0,11.0,17.0,43.0,39.0,80.0,4.0,15.0,1.0,2.0,24.0,69.0,4.0,8.0,7.0,23.0,84.0,173.0,28.0,84.0,32.0,284.0,943,3.0,8.0,5.0,10.0,2.0,23.0,15.0,37.0,8.0,25.0,13.0,67.0,74.0,94.0,51.0,2.0,65.0,23.0,5.0,68.0,15.0,83.0,11.0,4.0,24.0,12.0,32.0,181.0,3.0,6.0,10.0,29.0,1.0,40.0,9.0,49.0,4.0,19.0,16.0,3.0,12.0,8.0,14.0,3.0,4.0,1.0,26.0,4.0,3.0,8.0,21.0,2.0,34.0,5.0,4.0,11.0,5.0,1.0,,7.0,5.0,67.0,204.0,4.0,0.4404761904761904,0.4457831325301205,0.6071428571428571,0.3333333333333333,0.5,0.32,0.3333333333333333,0.4855491329479768,0.375,0.4054054054054054,0.490272373540856,0.5833333333333334,0.4354838709677419,0.5204460966542751,0.6052631578947368,0.4855072463768116,0.3268482490272373,0.0289017341040462,0.0232558139534883,26.916058394160583,0.4615384615384615,0.0212765957446808,0.0765171503957783,0.0157894736842105,0.1136363636363636,0.031578947368421,0.0835117773019272,0.0189473684210526,0.03,0.0105263157894736,0.0108108108108108,0.0289855072463768,0.0555555555555555,0.0761904761904762,0.0945945945945946,0.1111111111111111,0.0305343511450381,0.7142857142857143,0.1945525291828793,0.56,0.6086956521739131,0.5,0.1673151750972762,0.3953488372093023,0.4047619047619047,0.311284046692607,0.4875,0.4875,0.0583657587548638,0.2666666666666666,0.2666666666666666,1.0,0.2684824902723735,0.3478260869565217,0.3478260869565217,0.5416666666666666,0.1666666666666666,0.3333333333333333,0.4444444444444444,0.5,1.0,0.1774193548387097,0.4545454545454545,0.032258064516129,0.5,0.3709677419354839,0.3043478260869565,0.5214007782101168,0.3538461538461538,0.4745079681274899,0.4933466666666666,0.4385957627118645,0.0454545454545454,0.0614525139664804,0.0809859154929577,0.2359154929577464,10.783815028901737,27.03333333333333,0.2149631190727081,6.0,,6.0,3.0,3.0,,,0.12,0.2352941176470588,0.4871794871794871,,0.08,2.0,3.0,,0.1111111111111111,,,1.0,,0.0384615384615384,1.0,33.0,1.0,2.0,1.0,1.0,0.5,1.0,0.0117647058823529,,,,,,True,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,6436.0,107,-13,191,197,44.0,31,19.0,388,7.0,10.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,6.0,,,,,,,,,,,11.0,24.0,,,20.0,42.0,220,2.0,2.0,,,,4.0,1.0,5.0,,,9.0,11.0,14.0,8.0,,2.0,,,3.0,5.0,1.0,6.0,1.0,,2.0,,3.0,13.0,1.0,3.0,1.0,17.0,4.0,22.0,4.0,26.0,,2.0,2.0,,3.0,2.0,3.0,,1.0,,6.0,1.0,2.0,4.0,8.0,3.0,30.0,,,10.0,5.0,,,3.0,1.0,11.0,44.0,,0.6363636363636364,0.7,,,,,,0.4583333333333333,1.0,0.2,0.4583333333333333,1.0,0.2,0.5384615384615384,1.0,0.55,,0.125,0.125,21.02803738317757,0.5,0.8,0.2098765432098765,0.044776119402985,0.0434782608695652,0.0909090909090909,0.173076923076923,0.0512820512820512,,,0.0681818181818181,,0.1515151515151515,0.3846153846153846,0.2,0.0714285714285714,,0.3333333333333333,0.4166666666666667,0.7,0.7777777777777778,0.7142857142857143,0.3333333333333333,0.125,0.1428571428571428,0.25,0.5,0.6,,,,,,,,,0.5,1.0,,,,0.2,1.0,,,,,0.4166666666666667,,0.4674583333333333,0.367,0.4457399999999999,0.2941176470588235,0.2941176470588235,0.0952380952380952,0.2619047619047619,6.8375,,0.2303664921465968,,,3.0,3.0,,,0.1666666666666666,,,0.6666666666666666,1.0,0.1,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,1.0,,,,,True,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,12760.0,213,-9,403,404,92.0,131,57.0,807,35.0,53.0,6.0,11.0,8.0,15.0,9.0,19.0,,1.0,,,,,,,,,,,44.0,73.0,,,28.0,116.0,401,7.0,14.0,,,5.0,19.0,12.0,20.0,,,4.0,28.0,64.0,24.0,,4.0,,,10.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,14.0,4.0,24.0,3.0,31.0,16.0,47.0,1.0,1.0,1.0,,5.0,,10.0,2.0,5.0,2.0,15.0,1.0,4.0,15.0,33.0,3.0,41.0,5.0,,21.0,2.0,,,8.0,2.0,28.0,92.0,4.0,0.7272727272727273,0.7619047619047619,,,,,,0.6027397260273972,0.5,0.6,0.6027397260273972,0.5,0.6,0.6373626373626373,0.5277777777777778,0.5833333333333334,,0.136986301369863,0.1052631578947368,22.79569892473118,0.3333333333333333,0.1363636363636363,0.1463414634146341,0.0828402366863905,0.1111111111111111,0.0344827586206896,0.14,0.0757575757575757,0.108695652173913,0.1111111111111111,0.0512820512820512,0.0454545454545454,0.0652173913043478,0.1698113207547169,0.1846153846153846,0.074074074074074,0.0526315789473684,0.25,0.726027397260274,0.660377358490566,0.7777777777777778,0.7714285714285715,0.2602739726027397,0.4736842105263157,0.5294117647058824,0.0136986301369863,,,,,,,,,,,0.7857142857142857,0.5454545454545454,,,,0.75,0.5333333333333333,,,,,0.726027397260274,,0.5303876712328767,0.5205818181818181,0.5325899999999999,0.2359550561797752,0.2359550561797752,0.1637931034482758,0.2413793103448276,2.176712328767124,,0.228287841191067,,,8.0,6.0,,2.0,,0.2222222222222222,0.5555555555555556,,5.0,0.1509433962264151,,,0.3333333333333333,,1.0,1.0,,0.0769230769230769,,,,,1.0,,,,,,2.0,,,,,True,,
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,2121.0,35,5,67,69,18.0,27,8.0,136,8.0,10.0,1.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,11.0,13.0,1.0,1.0,,25.0,74,1.0,2.0,,,,2.0,5.0,6.0,1.0,1.0,,13.0,16.0,6.0,3.0,2.0,,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,7.0,8.0,1.0,,,,,,,,1.0,1.0,13.0,18.0,,0.7272727272727273,0.8,1.0,1.0,,1.0,1.0,0.8461538461538461,0.5,0.8333333333333334,0.8928571428571429,0.5,0.9285714285714286,0.8928571428571429,0.5,0.9285714285714286,0.0714285714285714,0.0769230769230769,,21.33333333333333,0.5,0.2,0.0434782608695652,,,0.25,0.037037037037037,0.0416666666666666,,,,0.25,0.1,,,,,1.0,0.7142857142857143,0.8,0.8888888888888888,0.75,0.0714285714285714,1.0,1.0,0.1428571428571428,1.0,1.0,0.0714285714285714,1.0,1.0,1.0,,,,,1.0,0.5,,,,0.7142857142857143,0.8,0.1428571428571428,1.0,,,0.7857142857142857,,0.5476500000000001,0.5823,0.5063000000000001,,,0.08,0.52,3.5846153846153848,23.5,0.2686567164179104,,,1.0,1.0,,,,,1.0,0.5,,0.1,,,,,,,,,,,,,,,,,,,,,,,,True,,
923,1610612741,Donyell Marshall,Donyell Marshall,923,CHI,5770.0,96,15,188,183,65.0,49,17.0,371,8.0,10.0,3.0,4.0,4.0,5.0,,3.0,5.0,12.0,2.0,5.0,1.0,3.0,4.0,6.0,,,2.0,3.0,13.0,25.0,6.0,11.0,2.0,46.0,207,3.0,4.0,,,1.0,7.0,6.0,12.0,3.0,6.0,1.0,22.0,16.0,10.0,18.0,6.0,6.0,4.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,15.0,,7.0,4.0,8.0,2.0,14.0,7.0,21.0,,3.0,2.0,1.0,2.0,2.0,,,,,2.0,,,6.0,11.0,,4.0,,,1.0,1.0,,,5.0,4.0,22.0,65.0,,0.6153846153846154,0.8,1.0,0.5454545454545454,,0.5,0.5454545454545454,0.52,0.75,0.5,0.6111111111111112,0.75,0.5833333333333334,0.6052631578947368,0.7,0.5789473684210527,0.3055555555555556,0.08,,19.23076923076923,1.0,0.5,0.1379310344827586,0.1186440677966101,0.2857142857142857,,0.1666666666666666,0.0933333333333333,0.3636363636363636,,0.1,,0.0555555555555555,0.25,0.1428571428571428,0.3,,0.8,0.2777777777777778,0.8,1.0,0.5,0.0833333333333333,,,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.1388888888888889,0.4,0.4,1.0,0.1666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,,,,0.2777777777777778,0.8,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.4808263888888889,0.523675,0.4986166666666666,0.027027027027027,0.0384615384615384,0.1521739130434782,0.4782608695652174,10.576,24.318181818181817,0.3457446808510638,,,5.0,4.0,,1.0,,0.25,,0.8,1.0,0.2,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,
