EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,FTOffRebounds,Travels,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,HeaveMakes
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,8374.0,140,-12.0,269,268,91,116,28,537,3.0,11,1.0,5.0,3.0,8,8.0,16,3.0,5.0,1.0,2.0,3.0,12.0,1.0,2.0,2.0,14.0,35,6.0,17.0,12.0,58,263,1.0,2.0,1.0,2.0,2.0,7.0,5.0,13.0,1.0,4.0,7.0,20.0,10.0,18.0,15.0,3.0,12.0,3.0,2.0,12.0,3.0,15.0,2.0,1.0,5.0,7.0,33.0,2.0,10,2.0,14,14,5.0,5.0,5.0,1.0,4.0,3.0,1.0,1.0,8.0,3.0,4.0,15,1.0,1.0,13.0,1.0,3.0,3.0,20.0,91,3.0,0.35714285714285715,0.35714285714285715,0.8333333333333334,0.35294117647058826,0.5,0.25,0.35294117647058826,0.4,0.5,0.38461538461538464,0.4423076923076923,0.625,0.38235294117647056,0.49137931034482757,0.7,0.47619047619047616,0.3269230769230769,0.05714285714285714,0.09090909090909091,0.125,22.073578595317723,0.625,0.2857142857142857,0.10638297872340426,0.05555555555555555,0.09230769230769231,0.06666666666666667,0.08823529411764706,0.16666666666666666,0.07407407407407407,0.21153846153846154,0.2727272727272727,0.3,0.3333333333333333,0.15384615384615385,0.375,0.42857142857142855,0.3333333333333333,0.3076923076923077,0.5,0.5,0.375,0.09615384615384616,0.6,0.6,0.6666666666666666,0.23076923076923078,0.25,0.25,1.0,0.5,0.5,1.0,0.29411764705882354,0.2,0.11764705882352941,0.5,0.11764705882352941,0.5384615384615384,0.25,0.46984230769230767,0.4188,0.4614676470588236,0.05454545454545454,0.07894736842105263,0.1206896551724138,0.3448275862068966,10.211428571428572,24.99411764705882,0.3382899628252788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,35657.0,594,4.0,1141,1144,365,416,145,2285,21.0,33,7.0,11.0,15.0,29,67.0,131,,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,103.0,193,1.0,3.0,20.0,229,1171,9.0,20.0,1.0,1.0,,21.0,29.0,56.0,1.0,3.0,5.0,66.0,182.0,24.0,,3.0,2.0,1.0,2.0,33.0,2.0,35.0,1.0,1.0,14.0,11.0,72.0,13.0,33,,46,61,20.0,15.0,13.0,3.0,11.0,9.0,2.0,,22.0,7.0,17.0,30,,2.0,27.0,,16.0,,66.0,365,3.0,0.883495145631068,0.9191919191919192,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.533678756476684,0.45,0.5178571428571429,0.5331632653061225,0.5,0.5169491525423728,0.5531400966183575,0.5,0.5238095238095238,0.015306122448979591,0.010362694300518135,0.030303030303030304,0.034482758620689655,17.615384615384617,0.5909090909090909,,0.07366071428571429,0.1092436974789916,0.08112874779541446,0.07692307692307693,0.03225806451612903,0.0979381443298969,0.1,0.1683673469387755,0.6363636363636364,0.65625,0.7142857142857143,0.14795918367346939,0.5172413793103449,0.5357142857142857,0.9333333333333333,0.6683673469387755,0.5114503816793893,0.5114503816793893,0.9253731343283582,0.00510204081632653,,,,0.01020408163265306,0.5,0.5,,0.047619047619047616,1.0,,0.1864406779661017,0.6363636363636364,0.01694915254237288,,0.03389830508474576,0.1836734693877551,0.5,0.4456710256410258,0.485535294117647,0.4428094827586207,0.07729468599033816,0.0784313725490196,0.09170305676855896,0.28820960698689957,13.7580310880829,29.200000000000003,0.31989482909728306,3.0,7.0,1.0,8.0,8.0,3.0,12.0,15.0,4.0,5.0,4.0,2.0,1.0,5.0,6.0,1.0,3.0,1.0,2.0,1.0,7.0,5.0,0.028037383177570093,0.03409090909090909,0.029069767441860465,0.03389830508474576,0.031007751937984496,0.022099447513812154,0.030303030303030304,0.045454545454545456,0.13793103448275862,0.045454545454545456,0.7142857142857143,0.3333333333333333,0.42857142857142855,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,24605.0,410,-40.0,791,803,204,280,106,1594,37.0,68,10.0,19.0,21.0,59,16.0,55,,2.0,,1.0,1.0,5.0,,,2.0,74.0,182,1.0,7.0,38.0,189,818,10.0,36.0,,,9.0,29.0,17.0,46.0,1.0,3.0,11.0,48.0,96.0,52.0,3.0,,5.0,1.0,8.0,12.0,9.0,21.0,5.0,4.0,6.0,5.0,51.0,17.0,56,13.0,86,118,5.0,5.0,8.0,2.0,4.0,20.0,4.0,1.0,28.0,5.0,25.0,55,3.0,11.0,52.0,,22.0,6.0,48.0,204,6.0,0.6486486486486487,0.7058823529411765,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.4065934065934066,0.2777777777777778,0.3695652173913043,0.3994708994708995,0.2777777777777778,0.37755102040816324,0.441588785046729,0.34523809523809523,0.42857142857142855,0.037037037037037035,0.04395604395604396,0.08823529411764706,0.01694915254237288,26.138828633405637,0.2857142857142857,0.40625,0.18729096989966554,0.2361111111111111,0.1967654986522911,0.14606741573033707,0.22093023255813954,0.1935483870967742,0.2641509433962264,0.35978835978835977,0.5441176470588235,0.5967741935483871,0.6216216216216216,0.31216931216931215,0.3559322033898305,0.3620689655172414,0.47619047619047616,0.291005291005291,0.2909090909090909,0.2962962962962963,0.9375,0.010582010582010581,,,,0.026455026455026454,0.2,0.2,1.0,,,,0.3877551020408163,0.5263157894736842,0.02040816326530612,,0.04081632653061224,0.3968253968253968,0.2,0.4581740740740741,0.46229333333333333,0.4635744897959184,0.10576923076923077,0.10945273631840796,0.15343915343915343,0.25396825396825395,8.406043956043957,24.985714285714288,0.2579013906447535,7.0,21.0,1.0,12.0,1.0,7.0,24.0,32.0,5.0,,1.0,3.0,,3.0,5.0,,4.0,,,1.0,5.0,2.0,0.07523510971786834,0.07142857142857142,0.07434052757793765,0.0891089108910891,0.022988505747126436,0.09923664122137404,0.06493506493506493,0.09523809523809523,0.15789473684210525,0.04716981132075472,0.4,0.5833333333333334,0.3333333333333333,0.5,1.0,5.0,0.01818181818181818,0.029411764705882353,0.14285714285714285,,,,,,,,,,,,,,,,,,,True,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,22661.0,378,2.0,727,728,196,206,97,1455,15.0,28,4.0,6.0,2.0,19,4.0,13,,,,,,,,,,21.0,60,,,25.0,67,662,8.0,16.0,,,7.0,23.0,5.0,10.0,,,6.0,16.0,26.0,16.0,,,,,8.0,7.0,1.0,8.0,1.0,,5.0,2.0,17.0,20.0,66,12.0,98,135,7.0,6.0,7.0,2.0,4.0,11.0,3.0,,18.0,5.0,19.0,42,6.0,7.0,41.0,,15.0,6.0,16.0,196,4.0,0.6190476190476191,0.9285714285714286,,,,,,0.35,0.5,0.5,0.35,0.5,0.5,0.41875,0.5476190476190477,0.4444444444444444,,0.13333333333333333,0.14285714285714285,0.10526315789473684,11.736526946107785,0.3888888888888889,0.5217391304347826,0.22916666666666666,0.22727272727272727,0.22872340425531915,0.23469387755102042,0.23076923076923078,0.224,0.24615384615384617,0.4666666666666667,0.5357142857142857,0.625,0.4666666666666667,0.31666666666666665,0.10526315789473684,0.11764705882352941,1.0,0.21666666666666667,0.3076923076923077,0.36363636363636365,1.0,,,,,,,,,,,,0.6,0.6666666666666666,,,,0.4666666666666667,,0.49387999999999993,0.5768071428571429,0.52074,0.20270270270270271,0.20270270270270271,0.34328358208955223,0.23880597014925373,6.280000000000001,,0.2696011004126547,7.0,14.0,,14.0,,7.0,30.0,37.0,2.0,1.0,2.0,2.0,,1.0,23.0,,17.0,,1.0,5.0,23.0,12.0,0.1048951048951049,0.09859154929577464,0.10364145658263306,0.08974358974358974,0.08974358974358974,0.12307692307692308,0.07272727272727272,0.1875,0.17391304347826086,0.06666666666666667,0.5217391304347826,0.875,0.5,,,,0.15384615384615385,,,1.0,2.0,,,,,,,,,,,,,,,,,True,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,162566.0,2709,-251.0,5166,5181,1165,1516,691,10347,73.0,174,16.0,36.0,46.0,106,55.0,174,30.0,71.0,6.0,18.0,114.0,298.0,19.0,38.0,59.0,174.0,454,144.0,369.0,135.0,915,5306,13.0,30.0,20.0,49.0,15.0,101.0,33.0,95.0,31.0,77.0,70.0,229.0,114.0,234.0,375.0,57.0,293.0,114.0,47.0,443.0,74.0,517.0,46.0,28.0,147.0,206.0,1108.0,51.0,159,7.0,217,259,101.0,63.0,128.0,28.0,90.0,76.0,38.0,4.0,204.0,39.0,125.0,276,3.0,21.0,168.0,4.0,58.0,30.0,229.0,1165,50.0,0.3275862068965517,0.3313953488372093,0.8680555555555556,0.3902439024390244,0.40816326530612246,0.4025974025974026,0.3956043956043956,0.3832599118942731,0.43333333333333335,0.3473684210526316,0.4738760631834751,0.5443037974683544,0.4622093023255814,0.5066740823136818,0.5804597701149425,0.5352112676056338,0.44835965978128794,0.10352422907488987,0.16666666666666666,0.10377358490566038,18.475711892797317,0.6274509803921569,0.040697674418604654,0.0791044776119403,0.09695817490494296,0.08280757097791798,0.07717041800643087,0.07871198568872988,0.08082026537997587,0.09844559585492228,0.21142162818955043,0.41954022988505746,0.503448275862069,0.2602739726027397,0.12879708383961117,0.4339622641509434,0.4842105263157895,0.2391304347826087,0.21142162818955043,0.3160919540229885,0.32934131736526945,0.4909090909090909,0.08626974483596597,0.4225352112676056,0.42857142857142855,1.0,0.362089914945322,0.3825503355704698,0.38513513513513514,0.8333333333333334,0.4810126582278481,0.5,0.9473684210526315,0.20930232558139536,0.4444444444444444,0.10465116279069768,0.3333333333333333,0.3430232558139535,0.6597812879708383,0.3890784982935154,0.5101020782396087,0.5392532786885246,0.4897568047337277,0.0667433831990794,0.116,0.11038251366120219,0.2502732240437158,9.171365638766522,25.228726287262862,0.22551296941540844,5.0,13.0,25.0,4.0,90.0,10.0,31.0,42.0,16.0,38.0,7.0,12.0,1.0,12.0,20.0,1.0,8.0,,4.0,8.0,21.0,9.0,0.015158924205378973,0.017825311942959002,0.015732924021488872,0.026101141924959218,0.010582010582010581,0.010404624277456647,0.023529411764705882,,0.09285714285714286,0.03619909502262444,0.42857142857142855,0.16455696202531644,0.38461538461538464,0.423728813559322,1.0,5.0,0.040229885057471264,0.006493506493506494,0.2,,1.0,1.0,11.0,5.0,3.0,1.0,0.008130081300813009,0.014084507042253521,0.006711409395973154,0.13924050632911392,0.09090909090909091,1.0,,,,,,True,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,90275.0,1505,-154.0,2853,2852,637,792,345,5705,199.0,331,36.0,70.0,101.0,247,7.0,33,,,,,,,,,,307.0,611,,,157.0,771,2999,56.0,102.0,,,33.0,145.0,61.0,120.0,,,40.0,162.0,450.0,164.0,,,,,66.0,40.0,14.0,54.0,13.0,1.0,13.0,20.0,122.0,38.0,159,15.0,212,315,15.0,13.0,51.0,4.0,19.0,71.0,32.0,1.0,122.0,33.0,70.0,178,18.0,34.0,241.0,,125.0,11.0,162.0,637,25.0,0.7328990228013029,0.8181818181818182,,,,,,0.502454991816694,0.5490196078431373,0.5083333333333333,0.502454991816694,0.5490196078431373,0.5083333333333333,0.5384078212290503,0.6092436974789915,0.5586206896551724,,0.10801963993453355,0.14501510574018128,0.0728744939271255,25.768757687576873,0.4180327868852459,0.1875,0.14108251996450755,0.12459016393442623,0.13756983240223464,0.12721893491124261,0.1393939393939394,0.15250544662309368,0.13063063063063063,0.5417348608837971,0.6012084592145015,0.7031802120141343,0.7236180904522613,0.40425531914893614,0.4089068825910931,0.4410480349344978,0.7425742574257426,0.054009819967266774,0.21212121212121213,0.21212121212121213,0.8571428571428571,,,,,,,,,,,,0.5833333333333334,0.5142857142857142,,,,0.5417348608837971,,0.4868839607201307,0.5258842696629213,0.48614333333333326,0.1773049645390071,0.1773049645390071,0.1880674448767834,0.21011673151750973,4.293944353518821,,0.22327374693305294,49.0,77.0,,64.0,7.0,12.0,88.0,103.0,14.0,2.0,5.0,8.0,1.0,31.0,53.0,,38.0,,,15.0,53.0,28.0,0.08224299065420561,0.043795620437956206,0.0744047619047619,0.11145510835913312,0.08284023668639054,0.05867970660146699,0.046511627906976744,0.03389830508474576,0.10843373493975904,0.058823529411764705,0.5283018867924528,0.7549019607843137,0.6363636363636364,,3.0,17.0,,0.03409090909090909,0.22448979591836735,8.0,1.0,,,,,,,,,,,,1.0,3.0,,,,True,
916,1610612741,Corie Blount,Corie Blount,916,CHI,26582.0,443,71.0,840,843,194,314,113,1683,14.0,24,2.0,3.0,7.0,18,41.0,76,,,,,,2.0,,,1.0,62.0,118,,2.0,9.0,133,785,10.0,20.0,,,2.0,22.0,10.0,22.0,,1.0,4.0,24.0,102.0,22.0,,,2.0,,3.0,21.0,7.0,28.0,7.0,,10.0,10.0,63.0,13.0,54,8.0,75,125,19.0,13.0,9.0,5.0,7.0,11.0,2.0,,20.0,2.0,28.0,47,2.0,2.0,14.0,,5.0,2.0,24.0,194,3.0,0.8225806451612904,0.9107142857142857,,,,,,0.5254237288135594,0.5,0.45454545454545453,0.5166666666666667,0.5,0.43478260869565216,0.5236220472440944,0.5238095238095238,0.46153846153846156,0.016666666666666666,0.025423728813559324,0.125,,15.154639175257733,0.45,0.24242424242424243,0.15211267605633802,0.17333333333333334,0.1558139534883721,0.16981132075471697,0.07692307692307693,0.19310344827586207,0.15384615384615385,0.2,0.5833333333333334,0.6666666666666666,0.35714285714285715,0.15,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.6333333333333333,0.5394736842105263,0.5394736842105263,1.0,,,,,0.016666666666666666,,,,,,,0.13043478260869565,0.6666666666666666,,,0.043478260869565216,0.21666666666666667,,0.43115333333333333,0.5076944444444444,0.400491304347826,0.04,0.04065040650406504,0.16541353383458646,0.18045112781954886,13.07542372881356,28.049999999999997,0.23095238095238096,6.0,11.0,,12.0,1.0,9.0,39.0,50.0,4.0,6.0,,2.0,,,10.0,,7.0,,,3.0,10.0,7.0,0.12264150943396226,0.09782608695652174,0.11707317073170732,0.09876543209876543,0.16216216216216217,0.1165644171779141,0.13432835820895522,,0.21739130434782608,0.07272727272727272,0.7,0.55,0.5454545454545454,,2.0,1.0,,0.09090909090909091,,,2.0,,,,,,,,,,,,,2.0,,,,True,
923,1610612741,Donyell Marshall,Donyell Marshall,923,CHI,10109.0,168,-27.0,327,328,72,107,31,655,10.0,14,3.0,3.0,,2,7.0,23,1.0,4.0,,1.0,3.0,8.0,,,2.0,17.0,39,4.0,12.0,10.0,56,351,4.0,6.0,,,5.0,13.0,4.0,5.0,2.0,3.0,4.0,18.0,26.0,8.0,12.0,,8.0,3.0,1.0,10.0,4.0,14.0,2.0,2.0,4.0,5.0,32.0,11.0,27,4.0,42,51,5.0,4.0,6.0,,1.0,3.0,5.0,,9.0,1.0,10.0,20,,2.0,16.0,,5.0,3.0,18.0,72,1.0,0.7647058823529411,0.9285714285714286,1.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.4358974358974359,0.6666666666666666,0.8,0.45098039215686275,0.6666666666666666,0.875,0.4745762711864407,0.65,0.8181818181818182,0.23529411764705882,0.02564102564102564,0.07142857142857142,,18.83656509695291,0.6666666666666666,0.4,0.23076923076923078,0.2972972972972973,0.24675324675324675,0.25,0.2631578947368421,0.18604651162790697,0.21428571428571427,0.27450980392156865,0.7142857142857143,0.7692307692307693,0.7,0.0392156862745098,,,,0.45098039215686275,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.0784313725490196,0.25,0.25,1.0,0.1568627450980392,0.375,0.375,1.0,,,,0.375,1.0,0.125,,0.25,0.5098039215686274,0.375,0.493143137254902,0.50462,0.5561875,0.08928571428571429,0.11363636363636363,0.23214285714285715,0.32142857142857145,11.743589743589743,24.483333333333334,0.22018348623853212,3.0,4.0,2.0,6.0,1.0,3.0,4.0,9.0,,1.0,,,,,5.0,,3.0,,1.0,1.0,5.0,2.0,0.03773584905660377,0.09090909090909091,0.050359712230215826,0.029411764705882353,0.034482758620689655,0.046511627906976744,0.125,,0.5555555555555556,,0.4,0.6666666666666666,0.75,1.0,2.0,1.0,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,True,
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,3549.0,59,-1.0,113,116,31,63,9,229,13.0,16,3.0,5.0,,5,3.0,3,1.0,1.0,1.0,1.0,,,,,,16.0,24,1.0,1.0,,35,130,2.0,3.0,,,,4.0,4.0,6.0,1.0,1.0,,11.0,22.0,10.0,3.0,,,,3.0,3.0,,3.0,,,2.0,,6.0,,4,,4,7,,,,,,,,,,,7.0,9,,,,,,,11.0,31,,0.6875,0.7333333333333333,1.0,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.7857142857142857,0.7,0.6666666666666666,0.7857142857142857,0.04,0.125,0.0625,0.4,20.491803278688526,,,0.08695652173913043,,0.07547169811320754,0.0625,0.17647058823529413,,,0.64,0.8125,0.8666666666666667,0.6923076923076923,0.2,,,,0.12,1.0,1.0,0.6666666666666666,0.04,1.0,1.0,1.0,,,,,,,,0.7142857142857143,0.6,0.14285714285714285,1.0,,0.68,,0.5458639999999999,0.6027666666666667,0.49055714285714286,,,0.11428571428571428,0.3142857142857143,4.095833333333333,23.5,0.2743362831858407,2.0,3.0,,2.0,1.0,,3.0,3.0,,,,,,,2.0,,1.0,,,1.0,2.0,1.0,0.09375,,0.07894736842105263,,0.25,0.06666666666666667,,,,,0.5,1.0,0.6666666666666666,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,True,
383,1610612741,Kendall Gill,Kendall Gill,383,CHI,53532.0,892,-117.0,1691,1699,392,485,232,3390,41.0,77,6.0,12.0,11.0,48,84.0,194,4.0,13.0,2.0,3.0,2.0,14.0,1.0,2.0,7.0,136.0,319,6.0,27.0,67.0,357,1710,17.0,37.0,1.0,5.0,8.0,45.0,22.0,55.0,2.0,10.0,24.0,74.0,184.0,88.0,18.0,,12.0,2.0,19.0,43.0,11.0,54.0,8.0,3.0,19.0,15.0,119.0,14.0,63,9.0,86,124,44.0,23.0,35.0,8.0,21.0,20.0,14.0,,55.0,11.0,26.0,70,4.0,6.0,90.0,5.0,28.0,17.0,74.0,392,15.0,0.6764705882352942,0.7131782945736435,1.0,0.2222222222222222,0.2,0.2,0.24,0.4263322884012539,0.4594594594594595,0.4,0.4190751445086705,0.44047619047619047,0.38461538461538464,0.4572538860103627,0.4787234042553192,0.45121951219512196,0.07803468208092486,0.05956112852664577,0.14285714285714285,0.14583333333333334,22.408536585365855,0.6363636363636364,0.13636363636363635,0.0945945945945946,0.08383233532934131,0.09243697478991597,0.08256880733944955,0.07065217391304347,0.12121212121212122,0.06451612903225806,0.22254335260115607,0.5324675324675324,0.6212121212121212,0.3902439024390244,0.13872832369942195,0.22916666666666666,0.2682926829268293,0.45454545454545453,0.5606936416184971,0.4329896907216495,0.43523316062176165,0.8452380952380952,0.03757225433526012,0.3076923076923077,0.3076923076923077,1.0,0.04046242774566474,0.14285714285714285,0.14285714285714285,1.0,0.047619047619047616,0.5,1.0,0.18461538461538463,0.5,0.046153846153846156,0.6666666666666666,0.1076923076923077,0.30057803468208094,0.16666666666666666,0.45782281976744194,0.4910661764705882,0.4441666666666667,0.07588075880758807,0.08187134502923976,0.12605042016806722,0.20728291316526612,12.624764890282131,25.82592592592592,0.2318154937906564,8.0,16.0,,14.0,9.0,13.0,24.0,38.0,2.0,21.0,2.0,7.0,1.0,5.0,11.0,,6.0,,1.0,4.0,11.0,5.0,0.0345821325648415,0.07344632768361582,0.04247990815154994,0.028037383177570093,0.042682926829268296,0.03481012658227848,0.06870229007633588,0.08695652173913043,0.13953488372093023,0.011049723756906077,0.45454545454545453,0.38095238095238093,0.5,,1.0,2.0,0.005154639175257732,0.017857142857142856,0.125,,2.0,,3.0,2.0,,,,,,0.07142857142857142,,,,,,,,True,
