EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,LostBallSteals,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,HeaveAttempts,Travels,Offensive Fouls,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips
1720,1610612743,Michael Doleac,Michael Doleac,1720,DEN,5351.0,89,-43,170,174,70,69,26,344,3.0,10,1.0,6.0,1.0,3.0,2.0,6.0,13.0,9.0,25,3.0,21.0,220,2.0,8.0,4.0,4.0,12.0,3.0,11.0,16.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,8.0,9.0,2.0,13.0,1.0,16.0,9.0,25,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,12,17,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,70,4.0,0.8888888888888888,1.0,0.36,0.25,0.3333333333333333,0.36,0.25,0.3333333333333333,0.3888888888888889,0.25,0.39285714285714285,0.12,0.2,0.5,14.356435643564357,0.5,0.3333333333333333,0.21666666666666667,0.1111111111111111,0.18181818181818182,0.2112676056338028,0.10227272727272728,0.1111111111111111,0.13636363636363635,0.0975609756097561,0.14285714285714285,0.35,0.15384615384615385,0.125,0.3333333333333333,0.07692307692307693,1.0,0.4,0.3,0.375,0.6666666666666666,0.08,0.52,0.46153846153846156,0.46153846153846156,1.0,0.75,0.16666666666666666,0.25,0.3333333333333333,0.4,0.459936,0.502525,0.42956666666666665,0.038461538461538464,0.038461538461538464,0.19047619047619047,0.5238095238095238,9.684000000000001,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,3543.0,59,-5,116,117,44,57,24,233,2.0,6,,1.0,,1.0,,,1.0,2.0,7,4.0,8.0,109,,1.0,4.0,,1.0,4.0,4.0,4.0,,,1.0,2.0,3.0,1.0,,7.0,5.0,,6.0,,6.0,7.0,13,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,4,7,,4.0,,2.0,3.0,1.0,3.0,2.0,4.0,44,1.0,1.0,1.0,0.2857142857142857,,,0.2857142857142857,,,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.16666666666666666,,7.6923076923076925,0.5,,0.12244897959183673,0.08064516129032258,,0.10344827586206896,0.09859154929577464,0.043478260869565216,,0.13793103448275862,0.13043478260869565,0.07692307692307693,0.15384615384615385,,,,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.4,1.0,,0.14285714285714285,,,,1.0,,1.0,,0.8571428571428571,0.5858285714285715,0.558,0.5383,,,0.5,0.5,2.557142857142857,0.3793103448275862,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,37687.0,628,4,1231,1235,487,358,175,2466,20.0,35,1.0,2.0,5.0,11.0,39.0,45.0,95.0,80.0,169,57.0,283.0,1315,5.0,11.0,19.0,27.0,64.0,32.0,128.0,72.0,88.0,,6.0,82.0,98.0,38.0,32.0,212.0,7.0,4.0,17.0,4.0,25.0,13.0,38,4.0,20.0,7.0,21.0,4.0,18.0,9.0,30.0,12.0,9,36,1.0,67.0,19.0,12.0,2.0,,2.0,,128.0,487,7.0,0.45,0.45,0.47337278106508873,0.45454545454545453,0.421875,0.4788135593220339,0.38235294117647056,0.4897959183673469,0.5226415094339623,0.45,0.5474137931034483,0.03550295857988166,0.08571428571428572,0.02564102564102564,20.600558659217878,0.7,0.08163265306122448,0.03624733475479744,0.015151515151515152,0.041666666666666664,0.03716814159292035,0.020833333333333332,0.012903225806451613,,0.024509803921568627,0.025477707006369428,0.022727272727272728,0.05555555555555555,0.046875,0.03125,0.03361344537815126,,0.1483050847457627,0.5714285714285714,0.625,0.45,0.1652542372881356,0.4025423728813559,0.47368421052631576,0.4838709677419355,0.4888888888888889,0.11764705882352941,0.5,0.11224489795918367,0.45454545454545453,0.4322033898305085,0.4678364406779662,0.48283,0.4514622448979591,0.07509881422924901,0.10215053763440861,0.06713780918727916,0.45229681978798586,12.179881656804735,0.39561332250203085,6.0,16.0,13.0,12.0,5.0,13.0,1.0,0.043859649122807015,0.050505050505050504,15.0,5.0,7.0,2.0,3.0,17.0,60.0,1.0,6.0,12.0,31.0,22.0,67.0,1.0,6.0,14.0,34.0,48.0,18.0,60.0,17.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,8.0,1.0,0.7272727272727273,0.3283582089552239,0.16666666666666666,0.4117647058823529,0.3283582089552239,0.2838983050847458,0.014925373134328358,0.021052631578947368,0.016666666666666666,0.02564102564102564,0.38461538461538464,0.39473684210526316,0.3333333333333333,0.029661016949152543,0.7142857142857143,0.7142857142857143,1.0,0.2542372881355932,0.2833333333333333,0.288135593220339,0.6470588235294118,0.35294117647058826,0.16666666666666666,0.030612244897959183,0.6666666666666666,0.3163265306122449,0.3870967741935484,0.2833333333333333,25.13283582089552,,,,,,,,,,,,,,,,,,,,,,True,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,112126.0,1869,107,3632,3636,961,758,511,7268,151.0,255,18.0,35.0,46.0,75.0,195.0,55.0,148.0,287.0,598,208.0,803.0,3759,25.0,68.0,70.0,73.0,157.0,90.0,242.0,210.0,364.0,28.0,56.0,290.0,335.0,183.0,89.0,715.0,68.0,39.0,103.0,14.0,156.0,89.0,245,17.0,94.0,65.0,82.0,25.0,51.0,61.0,143.0,35.0,45,130,6.0,243.0,97.0,31.0,16.0,2.0,16.0,8.0,242.0,961,19.0,0.36585365853658536,0.38461538461538464,0.479933110367893,0.36764705882352944,0.46496815286624205,0.46557120500782473,0.3424657534246575,0.4293785310734463,0.5341365461847389,0.41566265060240964,0.5307017543859649,0.09364548494983277,0.14901960784313725,0.07179487179487179,21.000471920717317,0.5734265734265734,0.13861386138613863,0.07415406767458603,0.04679972470750172,0.12828947368421054,0.08387477849970466,0.05,0.04554079696394687,0.05421686746987952,0.04377104377104377,0.05656108597285068,0.07142857142857142,0.08963093145869948,0.12053571428571429,0.15,0.06115107913669065,0.5,0.39906103286384975,0.592156862745098,0.695852534562212,0.4768211920529801,0.3051643192488263,0.23161189358372458,0.3716216216216216,0.3819444444444444,0.3090909090909091,0.4794520547945205,0.5142857142857142,0.423728813559322,0.6133333333333333,0.46322378716744916,0.4882042452830188,0.487095,0.4899882857142858,0.13547486033519554,0.1437037037037037,0.08717310087173101,0.3013698630136986,7.262709030100335,0.26459251101321585,20.0,45.0,27.0,18.0,17.0,29.0,10.0,0.06882591093117409,0.0748663101604278,81.0,1.0,7.0,,4.0,6.0,34.0,,3.0,2.0,16.0,7.0,41.0,,5.0,2.0,20.0,6.0,15.0,31.0,6.0,,18.0,4.0,7.0,31.0,2.0,16.0,,20.0,7.0,4.0,0.2857142857142857,0.17073170731707318,,0.1,0.18421052631578946,0.06416275430359937,,0.02702702702702703,,0.038461538461538464,0.4153846153846154,0.44751381215469616,0.19753086419753085,0.010954616588419406,0.14285714285714285,0.14285714285714285,1.0,0.053208137715179966,0.17647058823529413,0.17647058823529413,0.16666666666666666,0.0410958904109589,,0.022598870056497175,,0.0903954802259887,0.125,0.1935483870967742,27.295121951219514,2.0,3.0,8.0,11.0,3.0,2.0,0.05,0.05555555555555555,0.0273972602739726,,,,,,,,,,,,,True,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,129874.0,2165,71,4209,4215,1174,920,597,8424,153.0,258,53.0,113.0,41.0,66.0,90.0,74.0,199.0,262.0,547,98.0,622.0,4378,61.0,143.0,144.0,64.0,132.0,38.0,166.0,368.0,156.0,100.0,23.0,115.0,132.0,78.0,25.0,281.0,173.0,85.0,372.0,59.0,516.0,211.0,727,17.0,86.0,57.0,64.0,13.0,47.0,34.0,98.0,22.0,157,239,21.0,136.0,58.0,15.0,186.0,49.0,187.0,106.0,166.0,1174,19.0,0.7022900763358778,0.8679245283018868,0.4789762340036563,0.42657342657342656,0.48484848484848486,0.4772313296903461,0.42657342657342656,0.48120300751879697,0.5081699346405228,0.45569620253164556,0.532051282051282,0.04204753199268738,0.05813953488372093,0.06666666666666667,14.436762911752744,0.6530612244897959,0.4645669291338583,0.23119950279676818,0.10200471698113207,0.24079320113314448,0.2329255861365953,0.10479041916167664,0.10413223140495868,0.11917098445595854,0.09078014184397164,0.17635658914728683,0.2786516853932584,0.24228395061728394,0.23137254901960785,0.2653061224489796,0.06614785992217899,0.5668449197860963,0.46994535519125685,0.5930232558139535,0.6296296296296297,0.6143790849673203,0.16393442622950818,0.36247723132969034,0.37185929648241206,0.3756345177664975,0.8783783783783784,0.7902097902097902,0.4690265486725664,0.49624060150375937,0.6212121212121212,0.47358834244080145,0.4874352189781022,0.5310752,0.4876492424242424,0.09715242881072027,0.09747899159663866,0.2315112540192926,0.26688102893890675,7.924680073126141,0.27892611071513423,22.0,17.0,13.0,12.0,37.0,29.0,130.0,0.12012987012987013,0.11203319502074689,35.0,,,,,,2.0,,,,1.0,,2.0,,,,1.0,,,2.0,,,4.0,1.0,5.0,17.0,,18.0,1.0,10.0,,7.0,,,,,,0.0036429872495446266,,0.010050251256281407,,0.008264462809917356,0.3888888888888889,0.4166666666666667,0.7142857142857143,,,,,0.0036429872495446266,,,,,,,,0.007518796992481203,,,30.6,,,1.0,10.0,,3.0,0.14925373134328357,0.11320754716981132,,1.0,1.0,3.0,1.0,,,,,,,,,True,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,116124.0,1935,64,3770,3774,1011,754,531,7544,232.0,442,50.0,88.0,63.0,112.0,71.0,115.0,303.0,364.0,816,231.0,1070.0,3930,60.0,118.0,193.0,87.0,186.0,93.0,294.0,382.0,346.0,66.0,88.0,133.0,152.0,79.0,34.0,323.0,100.0,47.0,145.0,3.0,195.0,114.0,309,34.0,65.0,43.0,73.0,7.0,36.0,99.0,172.0,45.0,34,134,12.0,298.0,131.0,29.0,18.0,4.0,19.0,10.0,294.0,1011,13.0,0.5247252747252747,0.5770392749244713,0.44607843137254904,0.5084745762711864,0.46774193548387094,0.44675186368477104,0.5404411764705882,0.4527027027027027,0.49674721189591076,0.5884146341463414,0.5327272727272727,0.10784313725490197,0.1515837104072398,0.2676056338028169,28.325011348161595,0.42441860465116277,0.026785714285714284,0.10182584269662921,0.06540222367560497,0.14596273291925466,0.10996563573883161,0.06333333333333334,0.09683098591549295,0.061946902654867256,0.03858520900321544,0.06359649122807018,0.09536082474226804,0.13620689655172413,0.15384615384615385,0.125,0.07657657657657657,0.5263157894736842,0.47071352502662406,0.5248868778280543,0.6186666666666667,0.5862068965517241,0.07561235356762513,0.3226837060702875,0.3795379537953795,0.38205980066445183,0.45217391304347826,0.6470588235294118,0.5681818181818182,0.5045045045045045,0.5625,0.6017039403620873,0.5236367270788913,0.5323038461538462,0.5307262443438914,0.1251193887297039,0.14177489177489178,0.18037383177570093,0.27476635514018694,7.719485294117646,0.2681697612732096,46.0,19.0,9.0,20.0,14.0,22.0,9.0,0.05166051660516605,0.06132075471698113,17.0,4.0,13.0,2.0,7.0,33.0,110.0,8.0,17.0,7.0,29.0,37.0,123.0,9.0,18.0,9.0,36.0,90.0,21.0,110.0,33.0,1.0,10.0,,10.0,37.0,12.0,11.0,,23.0,1.0,5.0,0.8108108108108109,0.3008130081300813,0.5,0.25,0.3008130081300813,0.13099041533546327,0.008130081300813009,0.006600660066006601,0.00909090909090909,,0.23943661971830985,0.3269230769230769,0.17647058823529413,0.013844515441959531,0.3076923076923077,0.3076923076923077,0.75,0.11714589989350373,0.3,0.30275229357798167,0.8181818181818182,0.125,0.47058823529411764,0.03153153153153153,0.2857142857142857,0.13063063063063063,0.2413793103448276,0.3,25.267479674796746,1.0,,26.0,31.0,,,0.01694915254237288,0.26,0.007352941176470588,1.0,,7.0,1.0,1.0,1.0,1.0,0.875,,,,,True,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,87345.0,1456,84,2813,2818,704,539,391,5631,79.0,121,14.0,17.0,20.0,29.0,74.0,84.0,234.0,193.0,429,88.0,678.0,2908,23.0,47.0,74.0,42.0,102.0,35.0,185.0,234.0,152.0,14.0,29.0,87.0,95.0,53.0,27.0,198.0,25.0,12.0,88.0,1.0,101.0,30.0,131,3.0,43.0,33.0,28.0,7.0,17.0,31.0,59.0,17.0,45,103,3.0,112.0,29.0,9.0,8.0,3.0,8.0,4.0,185.0,704,12.0,0.6062176165803109,0.6290322580645161,0.44988344988344986,0.48936170212765956,0.4117647058823529,0.48519736842105265,0.45714285714285713,0.47770700636942676,0.5093896713615024,0.4864864864864865,0.5116279069767442,0.0675990675990676,0.12396694214876033,0.10810810810810811,21.28048780487805,0.4745762711864407,0.012345679012345678,0.08148148148148149,0.02206531332744925,0.048582995951417005,0.07535795026375283,0.02237136465324385,0.022058823529411766,0.01893939393939394,0.02386117136659436,0.08403361344537816,0.07167235494880546,0.08604651162790698,0.05434782608695652,0.031746031746031744,0.009615384615384616,0.5,0.19901315789473684,0.6528925619834711,0.7452830188679245,0.6708860759493671,0.12171052631578948,0.3848684210526316,0.358974358974359,0.3684210526315789,0.6071428571428571,0.24285714285714285,0.8235294117647058,0.18471337579617833,0.6896551724137931,0.4934210526315789,0.4848929159802307,0.5059779661016949,0.46821602564102566,0.049206349206349205,0.0645879732739421,0.10914454277286136,0.2728613569321534,11.858508158508158,0.25026661926768573,10.0,8.0,8.0,7.0,5.0,10.0,5.0,0.02403846153846154,0.03205128205128205,30.0,27.0,67.0,7.0,22.0,41.0,112.0,2.0,12.0,15.0,33.0,68.0,179.0,6.0,23.0,22.0,55.0,186.0,18.0,111.0,41.0,4.0,,,5.0,11.0,1.0,6.0,1.0,9.0,38.0,,0.9117647058823529,0.37988826815642457,0.2608695652173913,0.4,0.38202247191011235,0.2944078947368421,0.0223463687150838,0.02564102564102564,0.026785714285714284,,0.40540540540540543,0.45454545454545453,0.43333333333333335,0.11019736842105263,0.40298507462686567,0.4090909090909091,1.0,0.18421052631578946,0.36607142857142855,0.3761467889908257,0.8536585365853658,0.17142857142857143,0.16666666666666666,0.14012738853503184,0.3181818181818182,0.21019108280254778,0.45454545454545453,0.36936936936936937,24.678770949720672,11.0,1.0,4.0,12.0,,,,0.5714285714285714,0.15714285714285714,,,,,4.0,,0.36363636363636365,1.0,2.0,0.014925373134328358,1.0,0.011049723756906077,True,
2206,1610612743,Rodney White,Rodney White,2206,DEN,16535.0,276,-23,536,535,202,186,79,1071,19.0,25,6.0,7.0,6.0,9.0,19.0,20.0,48.0,44.0,92,21.0,133.0,569,10.0,13.0,25.0,14.0,31.0,14.0,45.0,68.0,20.0,6.0,8.0,16.0,20.0,9.0,5.0,44.0,7.0,3.0,25.0,3.0,31.0,8.0,39,1.0,6.0,3.0,6.0,2.0,5.0,11.0,17.0,7.0,18,31,3.0,25.0,10.0,3.0,3.0,,3.0,1.0,45.0,202,4.0,0.7727272727272727,0.8292682926829268,0.4782608695652174,0.7692307692307693,0.45161290322580644,0.4666666666666667,0.6764705882352942,0.3522727272727273,0.5037878787878788,0.6944444444444444,0.4326923076923077,0.08695652173913043,0.08,0.2631578947368421,23.726114649681527,0.35294117647058826,0.15789473684210525,0.12254901960784313,0.034653465346534656,0.06818181818181818,0.11290322580645161,0.03162055335968379,0.0784313725490196,0.038461538461538464,0.010101010101010102,0.11475409836065574,0.06779661016949153,0.16666666666666666,0.03571428571428571,0.125,0.018867924528301886,0.3333333333333333,0.20833333333333334,0.76,0.8260869565217391,0.6842105263157895,0.15833333333333333,0.4,0.4166666666666667,0.425531914893617,0.85,0.4117647058823529,0.8571428571428571,0.20454545454545456,0.6666666666666666,0.44166666666666665,0.4650470338983051,0.5044214285714286,0.43845476190476196,0.07751937984496124,0.09900990099009901,0.18796992481203006,0.3383458646616541,11.782608695652172,0.376865671641791,2.0,4.0,4.0,2.0,1.0,3.0,1.0,0.0196078431372549,0.021739130434782608,5.0,1.0,3.0,,2.0,7.0,25.0,1.0,3.0,1.0,11.0,8.0,28.0,1.0,4.0,1.0,13.0,24.0,,25.0,7.0,1.0,,,2.0,1.0,,,,1.0,,2.0,1.0,0.2857142857142857,0.25,0.07692307692307693,0.2857142857142857,0.23333333333333334,0.03571428571428571,0.020833333333333332,,,0.2631578947368421,0.35714285714285715,0.8,0.025,0.3333333333333333,0.5,1.0,0.20833333333333334,0.28,0.28,1.0,0.17647058823529413,0.3333333333333333,0.045454545454545456,,0.25,0.09090909090909091,0.28,25.478571428571428,1.0,,2.0,2.0,,,,0.3333333333333333,0.058823529411764705,,,,,,,,1.0,,0.3333333333333333,,,True,
468,1610612743,Jon Barry,Jon Barry,468,DEN,25708.0,428,-29,841,841,237,220,136,1682,16.0,23,,1.0,4.0,7.0,12.0,8.0,29.0,26.0,64,31.0,146.0,895,1.0,8.0,17.0,4.0,17.0,20.0,52.0,30.0,22.0,,2.0,48.0,56.0,30.0,14.0,120.0,8.0,9.0,24.0,,33.0,13.0,46,2.0,22.0,16.0,15.0,1.0,11.0,2.0,17.0,3.0,17,30,1.0,38.0,12.0,4.0,4.0,1.0,4.0,1.0,52.0,237,2.0,0.5769230769230769,0.5769230769230769,0.40625,0.125,0.23529411764705882,0.4831932773109244,0.3055555555555556,0.48484848484848486,0.5223880597014925,0.40476190476190477,0.5952380952380952,0.03125,0.043478260869565216,0.08333333333333333,15.009940357852882,0.8823529411764706,,0.07407407407407407,0.02247191011235955,0.13432835820895522,0.08439897698209718,0.03051643192488263,0.007874015748031496,0.024390243902439025,0.034013605442176874,0.09473684210526316,0.07547169811320754,0.056910569105691054,0.1590909090909091,0.08695652173913043,0.028985507246376812,0.25,0.19327731092436976,0.6956521739130435,0.7272727272727273,0.625,0.10084033613445378,0.24369747899159663,0.27586206896551724,0.27586206896551724,0.5,0.05555555555555555,,0.21212121212121213,0.5714285714285714,0.6554621848739496,0.5320773109243697,0.48164285714285715,0.5278545454545454,0.09230769230769231,0.16,0.11643835616438356,0.3561643835616438,10.625,0.28180737217598095,6.0,8.0,8.0,4.0,5.0,6.0,2.0,0.07142857142857142,0.07547169811320754,2.0,3.0,11.0,3.0,3.0,18.0,44.0,2.0,7.0,5.0,13.0,21.0,55.0,3.0,10.0,8.0,16.0,48.0,15.0,44.0,18.0,1.0,,,1.0,4.0,,,,1.0,7.0,1.0,0.7619047619047619,0.38181818181818183,0.3,0.5,0.38181818181818183,0.46218487394957986,0.01818181818181818,,,,0.16666666666666666,0.18181818181818182,0.5,0.09243697478991597,0.2727272727272727,0.3,1.0,0.3697478991596639,0.4090909090909091,0.4090909090909091,0.7222222222222222,0.3888888888888889,0.2857142857142857,0.09090909090909091,1.0,0.3939393939393939,0.38461538461538464,0.4090909090909091,24.770909090909093,3.0,,,,,,0.058823529411764705,,0.16666666666666666,,,,,1.0,,0.3333333333333333,1.0,,0.09090909090909091,1.0,,True,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,8865.0,148,-35,272,276,53,55,40,548,11.0,19,2.0,5.0,1.0,3.0,9.0,3.0,8.0,16.0,36,9.0,41.0,299,2.0,6.0,4.0,2.0,4.0,3.0,7.0,26.0,6.0,2.0,7.0,1.0,2.0,1.0,,5.0,14.0,1.0,11.0,3.0,15.0,14.0,29,1.0,5.0,3.0,5.0,,3.0,2.0,7.0,2.0,15,25,3.0,12.0,6.0,1.0,5.0,2.0,5.0,3.0,7.0,53,2.0,0.8125,0.8666666666666667,0.4444444444444444,0.3333333333333333,0.5,0.43243243243243246,0.3333333333333333,0.4,0.4880952380952381,0.3333333333333333,0.5833333333333334,0.19444444444444445,0.21052631578947367,0.3333333333333333,15.123456790123456,0.7142857142857143,0.375,0.10185185185185185,0.1111111111111111,0.047619047619047616,0.09302325581395349,0.09210526315789473,0.10810810810810811,0.07692307692307693,0.12698412698412698,0.12,0.058823529411764705,0.12244897959183673,0.058823529411764705,,0.07692307692307693,0.6,0.5135135135135135,0.5789473684210527,0.7333333333333333,0.7272727272727273,0.24324324324324326,0.21621621621621623,0.375,0.375,1.0,0.8333333333333334,0.4,0.6,0.3333333333333333,0.5405405405405406,0.4940083333333334,0.5316333333333333,0.55035,0.14634146341463414,0.15,0.0975609756097561,0.17073170731707318,6.1305555555555555,0.1948529411764706,,1.0,,,,2.0,3.0,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,2.0,,1.0,,2.0,,,,,,,,0.02702702702702703,,,,,0.2222222222222222,0.3333333333333333,1.0,,,,,0.02702702702702703,,,,,,,,0.2,,,79.6,,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,True,
