EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,Blocked3s,BlockedCorner3,DefensiveGoaltends,3SecondViolations,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,37408.0,623,-67,1185,1180,257.0,298.0,148,2365,38.0,67.0,4.0,10.0,4.0,10.0,16.0,40.0,19.0,38.0,9.0,27.0,3.0,3.0,12.0,1.0,2.0,3.0,73.0,145,12.0,39.0,35.0,217.0,1219,7.0,17.0,1.0,2.0,3.0,20.0,10.0,23.0,6.0,16.0,36.0,106.0,40.0,36.0,2.0,12.0,3.0,11.0,1.0,34.0,10.0,44.0,6.0,4.0,10.0,8.0,16.0,98.0,3.0,13.0,15.0,49.0,64.0,16.0,80.0,2.0,22.0,12.0,10.0,26.0,4.0,11.0,14.0,15.0,2.0,40.0,5.0,9.0,22.0,48,4.0,7.0,47.0,5.0,22.0,4.0,4.0,2.0,2.0,4.0,1.0,36.0,257.0,9.0,0.726027397260274,0.7361111111111112,1.0,0.3076923076923077,0.5,0.3076923076923077,0.503448275862069,0.4117647058823529,0.43478260869565216,0.4945652173913043,0.4473684210526316,0.3448275862068966,0.5292682926829269,0.47619047619047616,0.46153846153846156,0.21195652173913043,0.02564102564102564,0.07586206896551724,0.11940298507462686,0.05,0.02631578947368421,0.037037037037037035,17.93557833089312,0.65,0.10208333333333333,0.02857142857142857,0.12096774193548387,0.02830188679245283,0.10596026490066225,0.0285204991087344,0.046875,0.013071895424836602,0.028735632183908046,0.02702702702702703,0.03125,0.11643835616438356,0.08163265306122448,0.10695187165775401,0.10588235294117647,0.15384615384615385,0.023255813953488372,0.25,0.3641304347826087,0.5671641791044776,0.6440677966101694,0.868421052631579,0.21739130434782608,0.4,0.42105263157894735,0.5,0.20652173913043478,0.5,0.5135135135135135,0.631578947368421,0.14673913043478262,0.3333333333333333,0.34615384615384615,1.0,0.06521739130434782,0.25,0.25,1.0,0.5263157894736842,0.4,0.75,0.10526315789473684,0.5,1.0,0.3448275862068966,0.4,0.10344827586206896,0.10344827586206896,0.5760869565217391,0.25,0.5139057065217392,0.5410866666666667,0.4757258620689655,0.10945273631840796,0.13580246913580246,0.09216589861751152,0.16589861751152074,7.075172413793104,23.951282051282053,0.2168776371308017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1496,1610612752,Keith Van Horn,Keith Van Horn,1496,NYK,55478.0,925,20,1740,1735,277.0,305.0,203,3475,74.0,127.0,19.0,36.0,9.0,17.0,33.0,82.0,24.0,69.0,11.0,29.0,6.0,18.0,56.0,2.0,3.0,14.0,131.0,278,29.0,85.0,105.0,454.0,1773,25.0,48.0,4.0,7.0,16.0,78.0,15.0,35.0,20.0,17.0,62.0,116.0,146.0,87.0,34.0,56.0,18.0,27.0,2.0,39.0,13.0,52.0,10.0,3.0,11.0,15.0,13.0,117.0,8.0,48.0,27.0,91.0,123.0,57.0,180.0,11.0,27.0,15.0,12.0,29.0,4.0,8.0,33.0,21.0,8.0,62.0,4.0,6.0,25.0,79,5.0,12.0,122.0,8.0,60.0,4.0,9.0,4.0,4.0,9.0,5.0,62.0,277.0,9.0,0.44274809160305345,0.5087719298245614,1.0,0.3411764705882353,0.5714285714285714,0.3411764705882353,0.4712230215827338,0.5208333333333334,0.42857142857142855,0.4807162534435262,0.5636363636363636,0.4090909090909091,0.5393794749403341,0.6111111111111112,0.47692307692307695,0.23415977961432508,0.023529411764705882,0.09712230215827339,0.13385826771653545,0.07317073170731707,0.057971014492753624,,24.12236710130391,0.46774193548387094,0.12871287128712872,0.07069219440353461,0.14917127071823205,0.05,0.13288288288288289,0.066746126340882,0.11956521739130435,0.05701754385964912,0.04868913857677903,0.03389830508474576,0.09523809523809523,0.08994708994708994,0.14285714285714285,0.14285714285714285,0.15555555555555556,0.13043478260869565,0.06321839080459771,0.5555555555555556,0.349862258953168,0.5826771653543307,0.6727272727272727,0.44594594594594594,0.22589531680440772,0.4024390243902439,0.4342105263157895,0.2727272727272727,0.19008264462809918,0.34782608695652173,0.36923076923076925,0.6666666666666666,0.07988980716253444,0.3793103448275862,0.3793103448275862,1.0,0.15426997245179064,0.32142857142857145,0.3333333333333333,1.0,0.6545454545454545,0.5277777777777778,0.10526315789473684,0.05454545454545454,0.6666666666666666,1.0,0.3090909090909091,0.5294117647058824,0.10909090909090909,0.2545454545454545,0.5840220385674931,0.32142857142857145,0.5102258953168044,0.5313708333333333,0.5169572727272728,0.14457831325301204,0.18181818181818182,0.17180616740088106,0.13656387665198239,7.124820143884892,24.390588235294114,0.15919540229885057,2.0,4.0,1.0,4.0,5.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.25,0.03571428571428571,0.10869565217391304,0.03333333333333333,0.07272727272727272,0.5,1.0,0.16666666666666666,0.2857142857142857,,,,,,,,,,True
1720,1610612752,Michael Doleac,Michael Doleac,1720,NYK,1382.0,23,14,44,43,7.0,11.0,4,87,,1.0,,1.0,,,,,2.0,4.0,,,,,,,,,2.0,5,,,,4.0,23,1.0,2.0,,,,2.0,,1.0,,,,4.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,,3.0,4.0,1.0,5.0,,1.0,1.0,,,1.0,,2.0,,,2.0,,,,1,,1.0,,,,,,,,,,,7.0,,1.0,1.0,,,,,0.4,0.5,,0.4,0.5,,0.4,0.5,,,,,,,,,14.583333333333334,,0.2,,,0.14285714285714285,0.125,0.045454545454545456,,,,,0.25,0.16666666666666666,0.4,,,,,,0.2,,,,,,,,0.8,0.5,0.5,1.0,,,,,,,,,0.5,,,,,,,,,,0.2,,0.45658000000000004,,0.39,,,0.5,,13.940000000000001,,0.1590909090909091,,,,,,,1.0,,,,,,,,,,0.2,,,,,,,,,,,,,,,,True
458,1610612752,Howard Eisley,Howard Eisley,458,NYK,26310.0,438,-30,811,807,124.0,138.0,96,1618,17.0,33.0,1.0,4.0,5.0,6.0,8.0,18.0,12.0,25.0,2.0,4.0,1.0,16.0,44.0,,6.0,8.0,37.0,76,18.0,48.0,10.0,138.0,846,3.0,7.0,1.0,8.0,2.0,11.0,6.0,10.0,9.0,5.0,26.0,22.0,52.0,33.0,2.0,43.0,16.0,12.0,1.0,78.0,16.0,94.0,9.0,7.0,22.0,15.0,41.0,204.0,,5.0,8.0,30.0,38.0,5.0,43.0,1.0,23.0,11.0,12.0,22.0,3.0,16.0,12.0,6.0,,34.0,,4.0,18.0,49,,4.0,11.0,,2.0,3.0,2.0,,1.0,3.0,3.0,26.0,124.0,7.0,0.2972972972972973,0.3055555555555556,0.6111111111111112,0.375,0.125,0.3829787234042553,0.4868421052631579,0.42857142857142855,0.6,0.5161290322580645,0.3,0.5526315789473685,0.5310077519379846,0.34375,0.5909090909090909,0.3870967741935484,0.020833333333333332,0.15789473684210525,0.24242424242424243,0.2222222222222222,,0.25,17.451820128479657,0.6470588235294118,0.08547008547008547,0.016339869281045753,0.11940298507462686,,0.09090909090909091,0.01282051282051282,0.012987012987012988,0.020618556701030927,0.015151515151515152,,,0.07446808510638298,0.041237113402061855,0.11875,0.14583333333333334,0.05263157894736842,0.018518518518518517,1.0,0.2661290322580645,0.5151515151515151,0.68,0.11764705882352941,0.14516129032258066,0.4444444444444444,0.5714285714285714,0.25,0.20161290322580644,0.48,0.48,0.5833333333333334,0.03225806451612903,0.5,0.6666666666666666,1.0,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.5625,0.26666666666666666,0.25,,0.4,,,0.3157894736842105,0.8333333333333334,0.05263157894736842,0.42105263157894735,0.6532258064516129,0.37209302325581395,0.5096967479674797,0.5536107142857143,0.49172894736842104,0.015873015873015872,0.02564102564102564,0.07971014492753623,0.18840579710144928,8.353947368421052,26.145833333333332,0.15289765721331688,1.0,2.0,,3.0,3.0,,,1.0,,1.0,1.0,1.0,,,0.3333333333333333,,,,0.13333333333333333,0.5,1.0,,0.375,21.0,1.0,1.0,1.0,,,,,,True
87,1610612752,Dikembe Mutombo,Dikembe Mutombo,87,NYK,89958.0,1499,-39,2815,2811,502.0,640.0,349,5626,82.0,135.0,34.0,66.0,13.0,23.0,53.0,137.0,6.0,23.0,,,,,,,,,141.0,295,,,81.0,363.0,2882,38.0,82.0,,,23.0,99.0,21.0,41.0,,26.0,68.0,166.0,116.0,,62.0,,,24.0,,20.0,5.0,25.0,5.0,,5.0,4.0,11.0,55.0,26.0,118.0,47.0,222.0,292.0,145.0,437.0,11.0,17.0,10.0,7.0,16.0,2.0,5.0,38.0,11.0,8.0,54.0,6.0,11.0,78.0,141,14.0,4.0,119.0,11.0,52.0,13.0,123.0,92.0,30.0,123.0,75.0,68.0,502.0,5.0,0.5886524822695035,0.7545454545454545,,,,,0.47796610169491527,0.4634146341463415,0.5121951219512195,0.47796610169491527,0.4634146341463415,0.5121951219512195,0.5200573065902578,0.495,0.5483870967741935,,,0.08135593220338982,0.14074074074074075,0.0364963503649635,,,12.44211176288978,0.2962962962962963,0.19405594405594406,0.10746812386156648,0.1649122807017544,0.10276679841897234,0.18824352694191743,0.10658771280532939,0.11604095563139932,0.1092896174863388,0.10022779043280182,0.0913978494623656,0.13432835820895522,0.1608832807570978,0.21629213483146068,0.19957537154989385,0.1642512077294686,0.16666666666666666,0.08527131782945736,0.6097560975609756,0.4576271186440678,0.6074074074074074,0.7068965517241379,0.5487804878048781,0.46440677966101696,0.38686131386861317,0.4015151515151515,0.6226415094339622,0.07796610169491526,0.2608695652173913,0.2608695652173913,0.8333333333333334,,,,,,,,,0.8048780487804879,0.5151515151515151,0.058823529411764705,,,,0.5609756097560976,0.5652173913043478,,,0.4576271186440678,,0.46687830508474565,0.5244616438356166,0.4910634146341462,0.15476190476190477,0.15476190476190477,0.2727272727272727,0.18732782369146006,5.024067796610171,,0.1783303730017762,,,,,,1.0,23.0,,1.0,,,1.0,1.0,17.0,,,0.30666666666666664,0.01818181818181818,,,,,,,,,,1.0,18.0,,,,True
221,1610612752,Clar. Weatherspoon,Clar. Weatherspoon,221,NYK,3768.0,63,23,114,117,22.0,44.0,14,231,1.0,2.0,,,,,2.0,5.0,,3.0,,,,,,,,,3.0,10,,,7.0,13.0,106,,,,,2.0,2.0,,1.0,,3.0,3.0,2.0,4.0,,,,,1.0,,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,2.0,2.0,1.0,6.0,7.0,4.0,11.0,,3.0,2.0,1.0,,,,2.0,,1.0,2.0,,,3.0,6,,,8.0,,2.0,2.0,,,,,,3.0,22.0,,0.3333333333333333,0.3333333333333333,,,,,0.3,,,0.3,,,0.4642857142857143,1.0,0.5,,,0.1,,0.2,,,12.121212121212121,,0.10714285714285714,0.05263157894736842,0.125,0.15384615384615385,0.109375,0.0784313725490196,,0.15384615384615385,,0.18181818181818182,,0.09090909090909091,0.13636363636363635,0.08695652173913043,0.16666666666666666,,,,0.2,0.5,0.5,1.0,0.5,0.4,0.5,,0.3,,,,,,,,,,,,,,,,,,,,,,0.2,,0.43951,,0.3317,0.16666666666666666,0.16666666666666666,0.15384615384615385,0.23076923076923078,10.629999999999999,,0.19298245614035087,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,13038.0,217,64,404,404,91.0,128.0,39,808,14.0,22.0,,1.0,,2.0,2.0,8.0,4.0,11.0,1.0,6.0,1.0,8.0,15.0,1.0,1.0,2.0,20.0,41,9.0,21.0,15.0,82.0,389,2.0,4.0,1.0,3.0,,7.0,1.0,4.0,3.0,9.0,14.0,8.0,32.0,21.0,,15.0,8.0,4.0,1.0,30.0,9.0,39.0,5.0,4.0,11.0,6.0,13.0,87.0,1.0,2.0,2.0,12.0,14.0,3.0,17.0,,12.0,4.0,8.0,14.0,1.0,10.0,9.0,4.0,1.0,23.0,,9.0,6.0,13,,3.0,16.0,,4.0,4.0,1.0,1.0,,2.0,2.0,14.0,91.0,2.0,0.2,0.2,0.7777777777777778,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4878048780487805,0.5,0.25,0.5403225806451613,0.5,0.35714285714285715,0.5857142857142857,0.5,0.5833333333333334,0.3387096774193548,0.047619047619047616,0.0975609756097561,0.18181818181818182,,,,20.80536912751678,0.6086956521739131,0.06818181818181818,0.017857142857142856,0.05263157894736842,0.02702702702702703,0.06542056074766354,0.020134228187919462,0.045454545454545456,,0.022222222222222223,0.041666666666666664,,0.10638297872340426,0.06382978723404255,0.04878048780487805,0.034482758620689655,0.1111111111111111,,1.0,0.3548387096774194,0.6363636363636364,0.7777777777777778,0.21428571428571427,0.12903225806451613,0.25,0.25,,0.1774193548387097,0.36363636363636365,0.36363636363636365,0.25,0.0967741935483871,0.16666666666666666,0.16666666666666666,1.0,0.24193548387096775,0.5333333333333333,0.5714285714285714,0.75,0.14285714285714285,,,0.14285714285714285,1.0,1.0,0.2857142857142857,,0.14285714285714285,0.2857142857142857,0.6935483870967742,0.5333333333333333,0.5103459016393442,0.44709000000000004,0.4781083333333333,0.06060606060606061,0.08888888888888889,0.08536585365853659,0.17073170731707318,7.175609756097562,25.185714285714283,0.22524752475247525,,2.0,,1.0,1.0,,,3.0,,,,,,,0.3333333333333333,0.06666666666666667,,,0.2857142857142857,,,,0.5,6.0,,1.0,,,,1.0,,,True
686,1610612752,Antonio McDyess,Antonio McDyess,686,NYK,10283.0,171,-16,325,323,96.0,70.0,35,648,9.0,14.0,4.0,7.0,4.0,5.0,11.0,17.0,4.0,26.0,,,,,,,,,24.0,57,,,10.0,58.0,340,4.0,10.0,,,1.0,9.0,7.0,17.0,,2.0,16.0,34.0,14.0,,2.0,,,1.0,,8.0,2.0,10.0,,2.0,6.0,1.0,1.0,22.0,,10.0,4.0,27.0,35.0,10.0,45.0,,5.0,4.0,1.0,9.0,3.0,4.0,8.0,5.0,1.0,17.0,3.0,4.0,10.0,21,1.0,2.0,18.0,2.0,8.0,2.0,3.0,,3.0,3.0,1.0,16.0,96.0,2.0,0.7083333333333334,0.7391304347826086,,,,,0.42105263157894735,0.4,0.4117647058823529,0.42105263157894735,0.4,0.4117647058823529,0.4461538461538462,0.45,0.42105263157894735,,,0.017543859649122806,,,0.038461538461538464,,22.10242587601078,0.5294117647058824,0.21774193548387097,0.08130081300813008,0.12121212121212122,,0.19745222929936307,0.0684931506849315,0.1891891891891892,0.06060606060606061,0.018867924528301886,,,0.20689655172413793,0.24324324324324326,0.20689655172413793,0.10714285714285714,0.2,,0.3333333333333333,0.24561403508771928,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.2982456140350877,0.6470588235294118,0.6470588235294118,0.5454545454545454,0.45614035087719296,0.15384615384615385,0.16,0.75,,,,,,,,,0.7,0.5714285714285714,0.75,,,,0.29411764705882354,0.8,,,0.24561403508771928,,0.4316877192982456,0.49114444444444444,0.4278705882352941,0.12698412698412698,0.12698412698412698,0.15517241379310345,0.27586206896551724,10.840350877192984,,0.2953846153846154,,,,,,,4.0,,,,,,,1.0,,,0.4,,,,,,,,,,,,2.0,,,,True
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,63658.0,1061,-14,1997,1983,321.0,381.0,243,3980,34.0,63.0,9.0,22.0,7.0,12.0,49.0,124.0,87.0,192.0,,,,,,,,,170.0,379,,,46.0,386.0,2050,21.0,51.0,,,10.0,52.0,22.0,49.0,,14.0,58.0,270.0,70.0,,22.0,,,15.0,,43.0,25.0,68.0,18.0,7.0,21.0,11.0,11.0,161.0,15.0,51.0,42.0,150.0,208.0,66.0,274.0,5.0,16.0,10.0,6.0,31.0,6.0,21.0,29.0,10.0,2.0,60.0,5.0,12.0,45.0,106,10.0,13.0,54.0,,22.0,5.0,18.0,11.0,6.0,18.0,10.0,58.0,321.0,10.0,0.7941176470588235,0.8490566037735849,,,,,0.44854881266490765,0.4117647058823529,0.4489795918367347,0.44854881266490765,0.4117647058823529,0.4489795918367347,0.4753694581280788,0.45614035087719296,0.5087719298245614,,,0.0395778364116095,0.1111111111111111,0.056451612903225805,0.005208333333333333,,20.26968247063941,0.5166666666666667,0.18137847642079807,0.06480304955527319,0.2131979695431472,0.08152173913043478,0.1875,0.06797116374871266,0.1111111111111111,0.06716417910447761,0.03426791277258567,0.07692307692307693,0.09259259259259259,0.16101694915254236,0.171875,0.20298507462686566,0.21678321678321677,0.2037037037037037,0.02577319587628866,0.5555555555555556,0.1662269129287599,0.5396825396825397,0.6071428571428571,0.6176470588235294,0.32717678100263853,0.3951612903225806,0.4188034188034188,0.6122448979591837,0.5065963060686016,0.453125,0.45549738219895286,0.9655172413793104,,,,,,,,,0.43137254901960786,0.4090909090909091,,,,,0.24489795918367346,0.5833333333333334,,,0.1662269129287599,,0.43030765171503954,0.47076363636363633,0.4258244897959184,0.05486284289276808,0.05486284289276808,0.13471502590673576,0.15025906735751296,11.86939313984169,,0.16074111166750124,,,,,,,16.0,2.0,,,,1.0,1.0,,,,0.36363636363636365,,,,,,,,,,,,1.0,,,,True
275,1610612752,Allan Houston,Allan Houston,275,NYK,53115.0,885,7,1667,1657,271.0,313.0,190,3324,7.0,25.0,,3.0,1.0,2.0,34.0,73.0,84.0,197.0,14.0,29.0,3.0,23.0,66.0,4.0,11.0,16.0,125.0,295,37.0,95.0,87.0,448.0,1693,6.0,22.0,5.0,13.0,,27.0,21.0,48.0,19.0,19.0,82.0,128.0,122.0,102.0,,66.0,23.0,13.0,1.0,47.0,11.0,58.0,10.0,1.0,12.0,16.0,19.0,127.0,3.0,9.0,12.0,35.0,48.0,12.0,60.0,4.0,16.0,8.0,8.0,34.0,8.0,21.0,21.0,13.0,3.0,55.0,5.0,12.0,15.0,47,7.0,4.0,93.0,4.0,37.0,4.0,,,,1.0,1.0,82.0,271.0,4.0,0.512,0.512,0.918918918918919,0.3894736842105263,0.38461538461538464,0.3894736842105263,0.423728813559322,0.2727272727272727,0.4375,0.46282051282051284,0.38571428571428573,0.4701492537313433,0.5093457943925234,0.38571428571428573,0.5197368421052632,0.24358974358974358,0.010526315789473684,0.04406779661016949,0.24,0.0684931506849315,0.01015228426395939,,25.515055467511885,0.6181818181818182,0.05311077389984825,0.014285714285714285,0.06976744186046512,0.02027027027027027,0.056558363417569195,0.015424164524421594,0.018867924528301886,0.01951219512195122,0.007518796992481203,0.02654867256637168,,0.05847953216374269,0.045454545454545456,0.05517241379310345,0.06818181818181818,0.075,0.018779342723004695,1.0,0.0641025641025641,0.28,0.3684210526315789,0.14285714285714285,0.18717948717948718,0.4657534246575342,0.5,0.3235294117647059,0.5051282051282051,0.4263959390862944,0.4307692307692308,0.6190476190476191,0.07435897435897436,0.4827586206896552,0.4827586206896552,0.9285714285714286,0.16923076923076924,0.3484848484848485,0.35384615384615387,0.9130434782608695,0.08571428571428572,,,0.3142857142857143,0.36363636363636365,1.0,0.029850746268656716,0.5,0.04477611940298507,0.23880597014925373,0.3076923076923077,0.3484848484848485,0.448643846153846,0.4755642857142857,0.42883582089552236,0.08962264150943396,0.11280487804878049,0.060267857142857144,0.18303571428571427,14.546779661016943,24.68,0.16256748650269945,1.0,2.0,2.0,5.0,7.0,,1.0,4.0,1.0,,12.0,,,,0.3684210526315789,0.015151515151515152,0.022222222222222223,,0.05714285714285714,0.5,1.0,0.6666666666666666,0.3125,9.0,,1.0,,,,1.0,1.0,0.010416666666666666,True
