EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,Corner3FGA,Corner3Frequency,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Travels,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,BlockedCorner3,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,Arc3PctBlocked
1499,1610612739,Tony Battie,Tony Battie,1499,CLE,28016.0,467,80,856,863,274,297,132.0,1719,13.0,26.0,8.0,17.0,5.0,10.0,14.0,39.0,20.0,52.0,5.0,4.0,47.0,117.0,5.0,25.0,119.0,825,15.0,30.0,11.0,41.0,10.0,28.0,4.0,8.0,28.0,58.0,36.0,18.0,2.0,3.0,8.0,13.0,3.0,16.0,2.0,1.0,7.0,3.0,3.0,35.0,5.0,27.0,2.0,10.0,53.0,5.0,68.0,34.0,102.0,2.0,7.0,5.0,2.0,10.0,1.0,5.0,5.0,5.0,15.0,4.0,39.0,53.0,2.0,2.0,33.0,3.0,14.0,4.0,22.0,19.0,1.0,2.0,22.0,14.0,1.0,2.0,1.0,28.0,274,4.0,0.6170212765957447,0.7631578947368421,0.4017094017094017,0.5,0.35714285714285715,0.38524590163934425,0.5,0.3125,0.4343065693430657,0.5857142857142857,0.358974358974359,0.040983606557377046,0.06837606837606838,0.15384615384615385,0.07692307692307693,0.019230769230769232,14.91658488714426,0.6666666666666666,0.14285714285714285,0.058823529411764705,0.15963855421686746,0.07258064516129033,0.0970873786407767,0.08333333333333333,0.14482758620689656,0.07407407407407407,0.10909090909090909,0.0661764705882353,0.047619047619047616,0.10526315789473684,0.045454545454545456,0.1276595744680851,0.16831683168316833,0.17518248175182483,0.09859154929577464,0.09375,0.031746031746031744,0.6363636363636364,0.21311475409836064,0.5,0.5909090909090909,0.38461538461538464,0.319672131147541,0.358974358974359,0.3888888888888889,0.5,0.4262295081967213,0.38461538461538464,0.39215686274509803,0.85,0.040983606557377046,0.5666666666666667,0.47058823529411764,0.3125,0.5,0.125,0.2540983606557377,0.44006500000000004,0.5260241379310346,0.46935166666666667,0.10526315789473684,0.109375,0.3445378151260504,0.23529411764705882,10.63076923076923,39.760000000000005,0.32009345794392524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1563,1610612739,Kevin Ollie,Kevin Ollie,1563,CLE,42369.0,706,24,1331,1333,453,440,183.0,2664,17.0,36.0,,,5.0,13.0,8.0,24.0,27.0,66.0,3.0,1.0,52.0,126.0,3.0,75.0,185.0,1371,2.0,7.0,3.0,7.0,11.0,32.0,1.0,36.0,58.0,70.0,34.0,,,3.0,7.0,98.0,13.0,111.0,10.0,3.0,36.0,22.0,40.0,235.0,3.0,9.0,1.0,18.0,47.0,3.0,68.0,13.0,81.0,,33.0,19.0,14.0,19.0,3.0,13.0,17.0,6.0,36.0,14.0,18.0,66.0,,6.0,93.0,7.0,28.0,20.0,5.0,1.0,,4.0,6.0,5.0,,,,58.0,453,9.0,0.6730769230769231,0.6730769230769231,0.4126984126984127,0.2857142857142857,0.34375,0.4263565891472868,0.25,0.3333333333333333,0.5294117647058824,0.35,0.5087719298245614,0.023255813953488372,0.05555555555555555,0.16666666666666666,,0.015151515151515152,13.281753707285622,0.5277777777777778,0.06521739130434782,0.0196078431372549,0.09591836734693877,0.016697588126159554,0.1487603305785124,0.03260869565217391,0.10638297872340426,0.01901743264659271,0.025157232704402517,0.006172839506172839,0.01834862385321101,0.041666666666666664,,0.07236842105263158,0.09395973154362416,0.1164021164021164,0.16666666666666666,0.10810810810810811,,0.8333333333333334,0.27906976744186046,0.4722222222222222,0.5666666666666667,0.6470588235294118,0.18604651162790697,0.3333333333333333,0.3333333333333333,0.125,0.5116279069767442,0.4090909090909091,0.4153846153846154,0.8518518518518519,0.023255813953488372,,,0.3939393939393939,0.38461538461538464,0.030303030303030304,0.3023255813953488,0.4620434108527132,0.40488749999999996,0.5065090909090908,0.18666666666666668,0.19047619047619047,0.03783783783783784,0.31351351351351353,11.338095238095237,25.033333333333335,0.34034560480841475,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,5.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.125,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1924,1610612739,Lee Nailon,Lee Nailon,1924,CLE,12750.0,212,-7,399,392,121,138,63.0,791,13.0,23.0,7.0,9.0,1.0,3.0,8.0,21.0,14.0,35.0,1.0,1.0,35.0,79.0,2.0,10.0,80.0,430,7.0,13.0,3.0,17.0,8.0,23.0,1.0,,16.0,46.0,24.0,8.0,1.0,,1.0,11.0,,11.0,,,8.0,3.0,,22.0,,11.0,,,13.0,1.0,14.0,11.0,25.0,1.0,2.0,2.0,,6.0,1.0,5.0,2.0,1.0,8.0,2.0,10.0,18.0,2.0,1.0,11.0,3.0,7.0,,,,,,,,,,1.0,16.0,121,1.0,0.6571428571428571,0.7419354838709677,0.4430379746835443,0.5384615384615384,0.34782608695652173,0.43209876543209874,0.5384615384615384,0.3333333333333333,0.47058823529411764,0.6071428571428571,0.3333333333333333,0.024691358024691357,0.012658227848101266,,0.047619047619047616,,19.78723404255319,0.75,0.058823529411764705,,0.09027777777777778,0.05913978494623656,,,0.07602339181286549,0.055,0.05660377358490566,0.06349206349206349,0.05714285714285714,,,0.047619047619047616,0.13725490196078433,0.0784313725490196,,,0.023809523809523808,,0.2839506172839506,0.5652173913043478,0.5652173913043478,0.46153846153846156,0.25925925925925924,0.38095238095238093,0.4,0.5,0.43209876543209874,0.4,0.4,0.9285714285714286,0.012345679012345678,0.6923076923076923,0.7777777777777778,0.125,0.3333333333333333,0.041666666666666664,0.30864197530864196,0.4454275,0.5372307692307693,0.3897173913043478,0.08235294117647059,0.08433734939759036,0.2125,0.2,10.137974683544302,40.45,0.3032581453634085,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.012345679012345678,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,48057.0,801,-15,1511,1519,368,375,213.0,3030,24.0,50.0,7.0,20.0,8.0,17.0,5.0,16.0,37.0,90.0,4.0,1.0,66.0,156.0,10.0,22.0,157.0,1595,13.0,28.0,6.0,32.0,18.0,46.0,3.0,5.0,44.0,102.0,30.0,16.0,,4.0,6.0,44.0,7.0,51.0,3.0,4.0,18.0,10.0,16.0,109.0,5.0,37.0,,13.0,45.0,,58.0,42.0,100.0,4.0,19.0,14.0,5.0,23.0,7.0,18.0,13.0,5.0,36.0,5.0,36.0,76.0,4.0,3.0,27.0,5.0,14.0,2.0,12.0,8.0,1.0,3.0,13.0,7.0,,,,44.0,368,9.0,0.7727272727272727,0.8793103448275862,0.4230769230769231,0.4642857142857143,0.391304347826087,0.4066265060240964,0.4482758620689655,0.3979591836734694,0.4435028248587571,0.5,0.4230769230769231,0.060240963855421686,0.038461538461538464,0.06,0.125,0.011111111111111112,12.027103331451157,0.6388888888888888,,,0.07512520868113523,0.057722308892355696,0.09774436090225563,0.07042253521126761,0.07923497267759563,0.05898876404494382,0.07920792079207921,0.05025125628140704,0.04583333333333333,0.08,0.047619047619047616,0.07920792079207921,0.055248618784530384,0.08796296296296297,0.12121212121212122,0.029411764705882353,0.0449438202247191,0.5384615384615384,0.30120481927710846,0.48,0.5106382978723404,0.625,0.0963855421686747,0.3125,0.35714285714285715,0.6,0.5421686746987951,0.4111111111111111,0.4157303370786517,0.8918918918918919,0.024096385542168676,0.6896551724137931,0.35,0.3469387755102041,0.47058823529411764,0.02040816326530612,0.3614457831325301,0.4785472727272728,0.5559759259259259,0.4770714285714286,0.08,0.08484848484848485,0.20382165605095542,0.2802547770700637,11.357692307692307,25.54,0.24354731965585705,,1.0,1.0,1.0,3.0,,,2.0,,6.0,,1.0,1.0,1.0,0.1,0.1,,,,0.034482758620689655,,6.0,0.03614457831325301,0.14285714285714285,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.04081632653061224,0.5,,,,,,,,,,,,,,,,,,,,,True,
2430,1610612739,Carlos Boozer,Carlos Boozer,2430,CLE,155865.0,2598,33,4959,4957,1331,1272,719.0,9916,294.0,432.0,91.0,140.0,58.0,97.0,76.0,209.0,100.0,253.0,6.0,5.0,470.0,894.0,6.0,219.0,1162.0,5156,107.0,188.0,46.0,260.0,108.0,213.0,5.0,89.0,308.0,654.0,286.0,152.0,,6.0,67.0,127.0,21.0,148.0,17.0,4.0,51.0,27.0,49.0,317.0,21.0,200.0,9.0,94.0,451.0,82.0,627.0,230.0,857.0,15.0,74.0,46.0,28.0,71.0,7.0,45.0,63.0,26.0,134.0,34.0,99.0,199.0,28.0,25.0,285.0,35.0,128.0,30.0,54.0,44.0,1.0,9.0,55.0,31.0,2.0,9.0,2.0,308.0,1331,15.0,0.6957446808510638,0.8299492385786802,0.5257270693512305,0.5691489361702128,0.5070422535211268,0.5238888888888888,0.5691489361702128,0.5022935779816514,0.5664711632453568,0.6051401869158879,0.570631970260223,0.006666666666666667,0.07494407158836688,0.12268518518518519,0.05263157894736842,0.011857707509881422,19.866071428571427,0.5298507462686567,0.5093167701863354,0.05325443786982249,0.22835443037974684,0.09385265133740028,0.21123595505617979,0.0711864406779661,0.22520661157024793,0.09109645507007419,0.09748892171344166,0.1031636863823934,0.0811554332874828,0.07075471698113207,0.07228915662650602,0.20245398773006135,0.26057529610829105,0.22540983606557377,0.18627450980392157,0.26618705035971224,0.04155124653739612,0.5636363636363636,0.48,0.6805555555555556,0.7757255936675461,0.6700680272108843,0.23222222222222222,0.36363636363636365,0.3838383838383838,0.5789473684210527,0.2811111111111111,0.3952569169960474,0.4,0.86,0.006666666666666667,0.7446808510638298,0.65,0.44495412844036697,0.5979381443298969,0.022935779816513763,0.4866666666666667,0.5010911111111107,0.5391737430167598,0.4941951834862387,0.12890231621349446,0.12968591691995948,0.22375215146299485,0.26506024096385544,7.274272930648771,25.483333333333334,0.2684008872756604,1.0,,1.0,,3.0,,1.0,5.0,4.0,7.0,3.0,1.0,,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,,0.16666666666666666,,,0.13186813186813187,,,,1.0,5.0,0.2,,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,True,
2402,1610612739,Dajuan Wagner,Dajuan Wagner,2402,CLE,20840.0,347,-12,657,649,207,202,103.0,1306,16.0,41.0,2.0,2.0,4.0,13.0,18.0,52.0,7.0,16.0,38.0,12.0,41.0,109.0,42.0,18.0,154.0,705,7.0,10.0,2.0,22.0,10.0,33.0,13.0,12.0,44.0,32.0,50.0,4.0,,38.0,11.0,24.0,2.0,26.0,2.0,,11.0,3.0,10.0,54.0,,7.0,,8.0,12.0,2.0,22.0,7.0,29.0,4.0,13.0,7.0,6.0,13.0,,9.0,2.0,4.0,15.0,5.0,21.0,40.0,1.0,1.0,23.0,1.0,11.0,1.0,2.0,,,2.0,2.0,1.0,,,,44.0,207,7.0,0.3902439024390244,0.41025641025641024,0.3761467889908257,0.7,0.30303030303030304,0.4503311258278146,0.7692307692307693,0.34782608695652173,0.47530864197530864,0.7857142857142857,0.41509433962264153,0.2781456953642384,0.10091743119266056,0.17073170731707318,0.07692307692307693,,22.5765306122449,0.8666666666666667,0.07407407407407407,,0.05217391304347826,0.022950819672131147,0.12698412698412698,,0.06825938566552901,0.019830028328611898,0.02,0.03361344537815126,0.011627906976744186,,,0.015384615384615385,0.05263157894736842,0.07865168539325842,0.07894736842105263,0.2,0.04938271604938271,0.5,0.271523178807947,0.3902439024390244,0.47058823529411764,0.25,0.3443708609271523,0.34615384615384615,0.375,0.3888888888888889,0.10596026490066225,0.4375,0.4375,0.7142857142857143,0.25165562913907286,0.15384615384615385,1.0,0.2826086956521739,0.3076923076923077,0.2608695652173913,0.5496688741721855,0.4731248344370859,0.43665416666666673,0.46308260869565226,0.06832298136645963,0.09243697478991597,0.14285714285714285,0.2857142857142857,7.3715596330275215,24.94285714285714,0.3150684931506849,16.0,3.0,18.0,3.0,51.0,3.0,16.0,1.0,,1.0,,,,0.9444444444444444,0.42857142857142855,0.42857142857142855,0.42105263157894735,0.42105263157894735,0.9375,0.23076923076923078,0.42105263157894735,4.0,0.026490066225165563,,2.0,,1.0,4.0,,0.3076923076923077,0.5,0.5,1.0,0.021739130434782608,,4.0,,0.3333333333333333,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,True,
2544,1610612739,LeBron James,LeBron James,2544,CLE,132807.0,2213,38,4253,4252,1098,1063,619.0,8505,202.0,348.0,28.0,55.0,54.0,86.0,87.0,261.0,106.0,284.0,102.0,43.0,395.0,893.0,148.0,232.0,1160.0,4430,43.0,93.0,19.0,129.0,103.0,225.0,57.0,100.0,348.0,354.0,436.0,54.0,3.0,99.0,51.0,316.0,40.0,356.0,17.0,23.0,146.0,54.0,116.0,752.0,6.0,62.0,1.0,49.0,151.0,5.0,205.0,69.0,274.0,33.0,99.0,73.0,26.0,98.0,18.0,64.0,86.0,34.0,184.0,37.0,39.0,106.0,1.0,27.0,313.0,29.0,127.0,33.0,36.0,19.0,5.0,12.0,38.0,20.0,2.0,,,348.0,1098,5.0,0.4481012658227848,0.48097826086956524,0.4423292273236282,0.46236559139784944,0.4577777777777778,0.4457252641690682,0.5,0.4397163120567376,0.48936170212765956,0.5333333333333333,0.5043988269794721,0.14217098943323728,0.05711086226203808,0.08045977011494253,0.07279693486590039,0.014084507042253521,27.245388933440257,0.532608695652174,0.038461538461538464,0.006944444444444444,0.08773968622893666,0.03431101272827892,0.12894736842105264,0.024096385542168676,0.09519276534983341,0.033073929961089495,0.055077452667814115,0.0336,0.014975041597337771,0.03468208092485549,,0.07375643224699828,0.07722007722007722,0.10967741935483871,0.1346153846153846,0.11666666666666667,0.06203007518796992,0.5263157894736842,0.33429394812680113,0.5804597701149425,0.63125,0.4801980198019802,0.2507204610951009,0.3333333333333333,0.359504132231405,0.3793103448275862,0.2728146013448607,0.3732394366197183,0.37857142857142856,0.44339622641509435,0.09798270893371758,0.5,0.509090909090909,0.3049645390070922,0.627906976744186,0.1524822695035461,0.47646493756003844,0.4973981159420289,0.5189869999999999,0.4879893884892086,0.1138353765323993,0.12815338042381433,0.11120689655172414,0.3,8.772004479283316,25.482432432432432,0.2581707030331531,30.0,10.0,46.0,17.0,102.0,36.0,30.0,12.0,1.0,10.0,12.0,2.0,1.0,0.7391304347826086,0.3108108108108108,0.31724137931034485,0.29411764705882354,0.29411764705882354,0.7,0.09090909090909091,0.30303030303030304,46.0,0.04418828049951969,0.10714285714285714,16.0,6.0,14.0,14.0,17.0,0.24561403508771928,0.34782608695652173,0.34782608695652173,0.8125,0.04964539007092199,0.42857142857142855,8.0,1.0,0.18604651162790697,5.0,8.0,0.47058823529411764,0.5,0.6,3.0,7.0,1.0,3.0,0.06363636363636363,0.42857142857142855,0.6666666666666666,0.019867549668874173,,,,,True,
2032,1610612739,Darius Miles,Darius Miles,2032,CLE,27534.0,459,-22,885,881,254,219,116.0,1766,44.0,81.0,12.0,20.0,11.0,23.0,15.0,30.0,19.0,46.0,12.0,3.0,78.0,157.0,15.0,23.0,182.0,915,13.0,22.0,2.0,28.0,16.0,41.0,4.0,11.0,43.0,86.0,70.0,22.0,,12.0,11.0,40.0,3.0,43.0,1.0,2.0,24.0,2.0,14.0,89.0,,26.0,,13.0,53.0,2.0,68.0,26.0,94.0,5.0,11.0,6.0,5.0,12.0,6.0,11.0,17.0,1.0,29.0,8.0,28.0,46.0,,4.0,40.0,6.0,17.0,6.0,17.0,16.0,,1.0,17.0,12.0,,,1.0,43.0,254,5.0,0.5512820512820513,0.6417910447761194,0.4968152866242038,0.5909090909090909,0.3902439024390244,0.4622093023255814,0.5416666666666666,0.35555555555555557,0.48148148148148145,0.56,0.41346153846153844,0.0872093023255814,0.07006369426751592,0.09876543209876543,0.1,,21.351616062683643,0.41379310344827586,0.07692307692307693,,0.1444141689373297,0.07323943661971831,0.14285714285714285,,0.14410480349344978,0.06419753086419754,0.07563025210084033,0.0673076923076923,0.07575757575757576,,,0.11510791366906475,0.15,0.171875,0.15714285714285714,0.09523809523809523,0.06172839506172839,0.7058823529411765,0.47093023255813954,0.5432098765432098,0.6027397260273972,0.4772727272727273,0.1744186046511628,0.5,0.5555555555555556,0.3333333333333333,0.26744186046511625,0.41304347826086957,0.41304347826086957,0.8947368421052632,0.06976744186046512,0.8333333333333334,0.6,0.5111111111111111,0.4782608695652174,0.06666666666666667,0.5581395348837209,0.5178078488372092,0.6113458333333334,0.4913233333333333,0.09289617486338798,0.10119047619047619,0.15384615384615385,0.23626373626373626,7.266242038216562,24.473333333333336,0.28700564971751413,1.0,1.0,1.0,2.0,3.0,,1.0,3.0,1.0,2.0,,,,1.0,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.08333333333333333,1.0,0.041666666666666664,0.08333333333333333,3.0,0.01744186046511628,,,,1.0,,1.0,,,,,0.022222222222222223,,,,,,,,,,,1.0,,,0.041666666666666664,,,,,,,,True,
2208,1610612739,Kedrick Brown,Kedrick Brown,2208,CLE,26748.0,446,-6,833,845,225,174,123.0,1678,20.0,36.0,3.0,12.0,4.0,8.0,5.0,12.0,8.0,22.0,24.0,6.0,33.0,70.0,50.0,7.0,133.0,882,4.0,16.0,2.0,19.0,11.0,23.0,16.0,1.0,47.0,52.0,14.0,6.0,,24.0,6.0,32.0,2.0,34.0,2.0,,15.0,7.0,10.0,70.0,4.0,13.0,,15.0,26.0,1.0,42.0,17.0,59.0,5.0,11.0,5.0,6.0,9.0,1.0,6.0,3.0,3.0,12.0,4.0,14.0,30.0,2.0,,11.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,,,,47.0,225,4.0,0.7878787878787878,0.8666666666666667,0.4714285714285714,0.25,0.4782608695652174,0.525,0.40476190476190477,0.5897435897435898,0.532,0.4318181818181818,0.5875,0.4166666666666667,0.08571428571428572,0.1388888888888889,,0.045454545454545456,13.866396761133602,0.75,0.038461538461538464,,0.07878787878787878,0.03494623655913978,0.17045454545454544,0.06896551724137931,0.09808612440191387,0.03953488372093023,0.04807692307692308,0.02097902097902098,0.04,0.05555555555555555,0.09090909090909091,0.030612244897959183,0.075,0.1118421052631579,0.18333333333333332,0.14285714285714285,0.0847457627118644,0.6,0.3,0.5555555555555556,0.6451612903225806,0.8,0.1,0.4166666666666667,0.4166666666666667,0.8,0.18333333333333332,0.36363636363636365,0.38095238095238093,0.75,0.2,0.5714285714285714,0.25,0.20512820512820512,0.5,0.15384615384615385,0.7166666666666667,0.5347579166666666,0.53591875,0.4838397435897435,0.04032258064516129,0.06756756756756757,0.14285714285714285,0.3533834586466165,7.435714285714286,24.381999999999998,0.27010804321728693,9.0,1.0,20.0,5.0,60.0,,9.0,,,1.0,,1.0,1.0,1.0,0.4,0.4,0.375,0.375,1.0,0.047619047619047616,0.375,26.0,0.21666666666666667,,11.0,5.0,10.0,8.0,,0.5,0.4230769230769231,0.4230769230769231,1.0,0.2564102564102564,0.5,3.0,,0.5,,3.0,0.6,,,3.0,4.0,,,0.19047619047619047,0.75,1.0,,1.0,,,,True,
2452,1610612739,J.R. Bremer,J.R. Bremer,2452,CLE,9400.0,157,-48,304,307,88,123,45.0,611,1.0,6.0,,2.0,1.0,2.0,1.0,3.0,7.0,14.0,15.0,4.0,9.0,23.0,26.0,8.0,53.0,315,,3.0,,3.0,3.0,6.0,7.0,7.0,22.0,10.0,8.0,,1.0,14.0,3.0,15.0,2.0,17.0,,2.0,6.0,2.0,7.0,36.0,,3.0,,3.0,10.0,,13.0,3.0,16.0,1.0,8.0,4.0,4.0,3.0,2.0,1.0,6.0,2.0,9.0,2.0,8.0,14.0,,1.0,14.0,,2.0,5.0,,,,,,,,,,22.0,88,1.0,0.5555555555555556,0.5555555555555556,0.391304347826087,,0.5,0.45918367346938777,0.375,0.5769230769230769,0.4732142857142857,0.375,0.5789473684210527,0.5306122448979592,0.13043478260869565,0.5,,,18.258426966292134,0.3333333333333333,,,0.08620689655172414,0.023622047244094488,0.12,,0.09219858156028368,0.01948051948051948,,0.02564102564102564,0.0425531914893617,,,0.08108108108108109,0.12121212121212122,0.06521739130434782,0.125,0.1111111111111111,0.04,,0.12244897959183673,0.16666666666666666,0.3333333333333333,,0.061224489795918366,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.5,0.5714285714285714,0.30612244897959184,0.5,,0.15384615384615385,0.5,0.3076923076923077,0.6530612244897959,0.50908125,0.5250625,0.5088541666666667,0.0392156862745098,0.08,0.05660377358490566,0.41509433962264153,12.856521739130434,25.21153846153846,0.2894736842105263,2.0,,9.0,1.0,21.0,6.0,2.0,,2.0,,,,,0.7777777777777778,0.34615384615384615,0.36,0.13333333333333333,0.13333333333333333,,,0.14285714285714285,11.0,0.22448979591836735,,7.0,2.0,3.0,3.0,,0.42857142857142855,0.6363636363636364,0.6363636363636364,1.0,0.23076923076923078,0.6666666666666666,1.0,,0.25,,1.0,1.0,,,1.0,1.0,,,0.25,1.0,1.0,,,,,,True,
