EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends,Technical Free Throw Trips,Corner3PctBlocked,on
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,4340.0,72,,132,133,19,41,23.0,265,7.0,12.0,3.0,5.0,1.0,2.0,1.0,2.0,,5.0,,,,,,8.0,19.0,,,2.0,18.0,161,3.0,5.0,,6.0,2.0,4.0,,,,4.0,6.0,10.0,,4.0,,,2.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,2.0,5.0,1.0,,4,1.0,5,8.0,13,,3.0,,3.0,1.0,,1.0,,,,,1.0,1.0,,3.0,8,1.0,,4.0,,2.0,,4.0,3.0,1.0,4.0,4.0,,,,4.0,19,1.0,0.375,0.5,,,,,0.42105263157894735,0.6,0.5,0.42105263157894735,0.6,0.5,0.42857142857142855,0.6,0.5,,0.10526315789473684,0.16666666666666666,,,13.836477987421382,1.0,0.3333333333333333,0.25,0.09523809523809523,0.09259259259259259,,0.18181818181818182,0.08163265306122448,0.1076923076923077,0.11764705882352941,,0.1111111111111111,0.2857142857142857,,,0.17647058823529413,0.05555555555555555,,,,1.0,0.631578947368421,0.5833333333333334,0.7,0.2857142857142857,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,,,,,,,,,1.0,0.6,,0.5,0.5,,,0.631578947368421,,0.5293315789473685,0.58832,0.51005,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.2222222222222222,5.636842105263159,,0.14393939393939395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
185,1610612758,Chris Webber,Chris Webber,185,SAC,45017.0,750,-9.0,1467,1464,350,345,155.0,2931,55.0,97.0,12.0,22.0,13.0,27.0,37.0,107.0,64.0,171.0,,1.0,5.0,1.0,3.0,156.0,375.0,1.0,5.0,69.0,384.0,1537,17.0,37.0,5.0,39.0,37.0,96.0,1.0,3.0,29.0,106.0,200.0,112.0,,20.0,5.0,1.0,26.0,72.0,24.0,96.0,15.0,9.0,39.0,9.0,24.0,216.0,4.0,34.0,,25.0,100,9.0,134,38.0,172,8.0,28.0,12.0,16.0,26.0,12.0,15.0,26.0,3.0,11.0,2.0,52.0,7.0,7.0,38.0,70,8.0,4.0,99.0,7.0,47.0,6.0,19.0,12.0,6.0,19.0,10.0,1.0,1.0,,106.0,350,9.0,0.6410256410256411,0.684931506849315,,0.2,0.3333333333333333,0.2,0.416,0.4594594594594595,0.3854166666666667,0.4144736842105263,0.4594594594594595,0.3888888888888889,0.4507042253521127,0.47560975609756095,0.44537815126050423,0.013157894736842105,0.06933333333333333,0.17525773195876287,0.07476635514018691,0.005847953216374269,28.96969696969697,0.5,0.20930232558139536,,0.18214936247723132,0.06273062730627306,0.1592356687898089,0.025974025974025976,0.17705382436260622,0.05459770114942529,0.1276595744680851,0.05194805194805195,0.032388663967611336,0.02912621359223301,0.0196078431372549,0.125,0.15606936416184972,0.23333333333333334,0.18446601941747573,0.1111111111111111,0.041025641025641026,0.5263157894736842,0.25526315789473686,0.5670103092783505,0.6875,0.6727272727272727,0.28157894736842104,0.34579439252336447,0.37373737373737376,0.3783783783783784,0.45,0.3742690058479532,0.3764705882352941,0.765625,,0.013157894736842105,0.2,0.2,,0.5945945945945946,0.5454545454545454,0.25,0.2727272727272727,0.48148148148148145,0.030303030303030304,0.3333333333333333,0.26842105263157895,0.2,0.44224750000000007,0.4883933333333334,0.4292777777777777,0.11190476190476191,0.11325301204819277,0.1015625,0.2760416666666667,10.287466666666665,25.02,0.23858214042263123,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,True
1934,1610612758,Rodney Buford,Rodney Buford,1934,SAC,436.0,7,1.0,17,15,7,2,,32,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1.0,,1.0,,,,,,,,,,,,2,1.0,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,0.07692307692307693,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,14277.0,238,,455,458,109,112,70.0,913,16.0,29.0,5.0,13.0,3.0,10.0,10.0,22.0,11.0,20.0,,,1.0,,,37.0,71.0,,1.0,17.0,91.0,501,8.0,18.0,2.0,18.0,9.0,18.0,,,8.0,26.0,40.0,34.0,,8.0,1.0,,8.0,27.0,6.0,33.0,3.0,3.0,10.0,,17.0,72.0,2.0,15.0,,6.0,30,,36,17.0,53,2.0,5.0,2.0,3.0,12.0,2.0,8.0,7.0,1.0,4.0,,19.0,1.0,7.0,7.0,20,1.0,3.0,21.0,3.0,9.0,3.0,7.0,7.0,,7.0,5.0,,,1.0,26.0,109,3.0,0.5405405405405406,0.6060606060606061,,,,,0.5211267605633803,0.4444444444444444,0.5,0.5138888888888888,0.4444444444444444,0.5,0.5617283950617284,0.47368421052631576,0.6190476190476191,0.013888888888888888,0.11267605633802817,0.1724137931034483,0.09090909090909091,0.05,18.484288354898336,0.631578947368421,,,0.17964071856287425,0.078125,0.10909090909090909,0.04081632653061224,0.16216216216216217,0.07053941908713693,0.11290322580645161,0.07142857142857142,0.056818181818181816,0.06060606060606061,,0.17073170731707318,0.14285714285714285,0.21428571428571427,0.07317073170731707,0.21428571428571427,0.07692307692307693,0.7142857142857143,0.4027777777777778,0.5517241379310345,0.6666666666666666,0.4375,0.3055555555555556,0.45454545454545453,0.5,0.3,0.2777777777777778,0.55,0.5789473684210527,0.9090909090909091,,0.013888888888888888,,,,0.7222222222222222,0.38461538461538464,,0.5555555555555556,0.3,,,0.4166666666666667,,0.4682375000000001,0.5383176470588236,0.4992666666666666,0.11538461538461539,0.11688311688311688,0.1978021978021978,0.2857142857142857,7.502816901408451,24.8,0.23956043956043957,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,False
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,24382.0,406,64.0,764,767,206,195,108.0,1531,37.0,59.0,7.0,10.0,7.0,8.0,4.0,18.0,30.0,71.0,28.0,25.0,62.0,8.0,20.0,71.0,148.0,38.0,90.0,28.0,284.0,757,10.0,19.0,3.0,47.0,14.0,31.0,9.0,22.0,9.0,64.0,70.0,72.0,72.0,6.0,62.0,25.0,9.0,33.0,4.0,37.0,4.0,,9.0,6.0,18.0,78.0,1.0,16.0,,13.0,25,3.0,41,17.0,58,3.0,15.0,7.0,8.0,18.0,2.0,10.0,10.0,1.0,8.0,,28.0,7.0,3.0,7.0,29,2.0,2.0,42.0,10.0,21.0,4.0,4.0,1.0,2.0,4.0,3.0,,,,64.0,206,2.0,0.49295774647887325,0.5147058823529411,0.631578947368421,0.4222222222222222,0.4090909090909091,0.4222222222222222,0.4797297297297297,0.5263157894736842,0.45161290322580644,0.5378151260504201,0.7857142857142857,0.5188679245283019,0.5592885375494071,0.7833333333333333,0.5423728813559322,0.37815126050420167,0.060810810810810814,0.1016949152542373,0.16666666666666666,,31.573033707865168,0.6428571428571429,0.13043478260869565,,0.08333333333333333,0.0547945205479452,0.15476190476190477,0.011363636363636364,0.09895833333333333,0.04473684210526316,0.038461538461538464,0.11428571428571428,0.034722222222222224,,0.038461538461538464,0.015873015873015872,0.0851063829787234,0.11188811188811189,0.15625,0.15,0.02608695652173913,0.75,0.24789915966386555,0.6271186440677966,0.6981132075471698,0.5405405405405406,0.07563025210084033,0.2222222222222222,0.26666666666666666,0.75,0.29831932773109243,0.4225352112676056,0.4225352112676056,0.4,0.11764705882352941,0.2605042016806723,0.4032258064516129,0.4032258064516129,0.52,0.35714285714285715,0.7,0.42857142857142855,0.1509433962264151,0.875,0.37735849056603776,0.4,0.6260504201680672,0.4032258064516129,0.5179487394957983,0.5174958333333332,0.4797877358490566,0.08433734939759036,0.1320754716981132,0.16549295774647887,0.22535211267605634,10.358783783783784,24.655555555555544,0.2696335078534031,13.0,5.0,5.0,1.0,2.0,3.0,4.0,8.0,9.0,42.0,,,,,0.8888888888888888,,,0.4642857142857143,0.4642857142857143,0.8461538461538461,0.17857142857142858,1.0,0.6,0.14285714285714285,0.75,,0.03773584905660377,0.5,,2.0,,,,1.0,,,2.0,,False
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,18723.0,312,-5.0,605,617,170,152,90.0,1222,17.0,36.0,2.0,4.0,2.0,7.0,1.0,5.0,21.0,48.0,8.0,7.0,36.0,4.0,19.0,39.0,89.0,9.0,44.0,34.0,139.0,657,5.0,9.0,3.0,13.0,8.0,16.0,4.0,21.0,17.0,45.0,52.0,26.0,21.0,4.0,36.0,7.0,7.0,40.0,8.0,48.0,6.0,2.0,19.0,4.0,17.0,104.0,,5.0,,6.0,26,,32,5.0,37,,11.0,4.0,7.0,12.0,3.0,10.0,7.0,,2.0,,19.0,2.0,4.0,6.0,17,1.0,4.0,39.0,4.0,11.0,6.0,2.0,1.0,,3.0,2.0,,,,45.0,170,2.0,0.6666666666666666,0.7027027027027027,0.7777777777777778,0.20454545454545456,0.19047619047619047,0.20454545454545456,0.43820224719101125,0.5555555555555556,0.5,0.39473684210526316,0.5,0.3783783783783784,0.4557823129251701,0.5454545454545454,0.4888888888888889,0.3308270676691729,0.07865168539325842,0.16666666666666666,0.2,,23.371104815864022,0.631578947368421,,,0.12149532710280374,0.02127659574468085,0.08108108108108109,,0.1111111111111111,0.017006802721088437,0.030303030303030304,0.02127659574468085,0.01639344262295082,,,0.0975609756097561,0.1044776119402985,0.14150943396226415,0.09615384615384616,0.045454545454545456,,0.6666666666666666,0.2706766917293233,0.4722222222222222,0.5666666666666667,0.5882352941176471,0.03759398496240601,0.2,0.25,,0.3609022556390977,0.4375,0.4375,0.7619047619047619,0.06015037593984962,0.2706766917293233,0.19444444444444445,0.2,0.7142857142857143,0.4,0.5,,0.1891891891891892,0.2857142857142857,0.5135135135135135,0.21052631578947367,0.6015037593984962,0.19444444444444445,0.4876257575757576,0.4739999999999999,0.4875111111111111,0.0851063829787234,0.11458333333333333,0.09352517985611511,0.3237410071942446,10.714606741573034,25.33409090909091,0.2809917355371901,2.0,,,,2.0,,1.0,,1.0,6.0,,1.0,,1.0,,0.022727272727272728,0.027777777777777776,0.25,0.25,1.0,,,,0.1,,,0.05405405405405406,,0.022222222222222223,,,1.0,1.0,1.0,,,6.0,,False
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,20123.0,335,47.0,642,644,132,130,101.0,1286,25.0,36.0,9.0,10.0,2.0,4.0,1.0,17.0,20.0,44.0,,,2.0,,1.0,46.0,97.0,,2.0,26.0,118.0,638,13.0,20.0,3.0,29.0,5.0,18.0,,1.0,7.0,17.0,70.0,22.0,,12.0,2.0,,13.0,41.0,6.0,47.0,4.0,2.0,14.0,3.0,24.0,100.0,5.0,17.0,,9.0,49,4.0,62,22.0,84,2.0,7.0,5.0,2.0,15.0,,10.0,6.0,2.0,5.0,1.0,21.0,1.0,3.0,18.0,35,6.0,2.0,37.0,5.0,17.0,4.0,8.0,4.0,4.0,8.0,3.0,,,,17.0,132,3.0,0.7608695652173914,0.875,,,,,0.4742268041237113,0.65,0.2777777777777778,0.46464646464646464,0.6190476190476191,0.2631578947368421,0.5130434782608696,0.6590909090909091,0.3541666666666667,0.020202020202020204,0.13402061855670103,0.16666666666666666,0.35294117647058826,0.022727272727272728,18.03713527851459,0.7142857142857143,0.23529411764705882,,0.1952191235059761,0.06614785992217899,0.12,0.09090909090909091,0.17791411042944785,0.07051282051282051,0.07352941176470588,0.05084745762711865,0.06923076923076923,0.09302325581395349,0.08333333333333333,0.17777777777777778,0.20238095238095238,0.19672131147540983,0.14035087719298245,0.05555555555555555,0.05263157894736842,0.375,0.36363636363636365,0.6944444444444444,0.8333333333333334,0.72,0.1717171717171717,0.058823529411764705,0.09090909090909091,,0.4444444444444444,0.45454545454545453,0.46511627906976744,0.85,,0.020202020202020204,,,,0.47619047619047616,0.9,0.2222222222222222,0.21052631578947367,0.5,0.05263157894736842,,0.3838383838383838,,0.47189747474747473,0.5032861111111111,0.4327078947368421,0.15315315315315314,0.1559633027522936,0.2457627118644068,0.1440677966101695,9.738144329896906,24.85,0.205607476635514,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.047619047619047616,,,,,,,,,,,,,,,False
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,15802.0,263,-32.0,506,513,135,124,79.0,1019,9.0,26.0,3.0,11.0,,5.0,2.0,7.0,13.0,35.0,1.0,,1.0,,1.0,24.0,68.0,,2.0,9.0,57.0,490,5.0,19.0,3.0,13.0,3.0,13.0,,1.0,3.0,9.0,30.0,18.0,,8.0,1.0,,7.0,12.0,2.0,14.0,,2.0,3.0,1.0,8.0,30.0,3.0,23.0,1.0,5.0,26,3.0,34,27.0,61,1.0,11.0,2.0,9.0,4.0,1.0,2.0,3.0,,2.0,,7.0,1.0,3.0,14.0,29,1.0,1.0,20.0,2.0,10.0,1.0,9.0,5.0,4.0,10.0,6.0,1.0,,,9.0,135,4.0,0.625,0.75,,,,,0.35294117647058826,0.2631578947368421,0.23076923076923078,0.34285714285714286,0.2631578947368421,0.21428571428571427,0.36075949367088606,0.29545454545454547,0.28125,0.02857142857142857,0.10294117647058823,0.19230769230769232,0.2857142857142857,,14.23841059602649,0.5714285714285714,0.21428571428571427,0.06666666666666667,0.12093023255813953,0.1036036036036036,0.10869565217391304,0.05454545454545454,0.11877394636015326,0.09386281588447654,0.1044776119402985,0.09302325581395349,0.10714285714285714,0.07317073170731707,,0.09615384615384616,0.12903225806451613,0.12871287128712872,0.15151515151515152,,0.02564102564102564,0.6,0.37142857142857144,0.34615384615384615,0.42857142857142855,0.4444444444444444,0.1,0.2857142857142857,0.4,,0.5,0.37142857142857144,0.37142857142857144,0.8461538461538461,0.014285714285714285,0.014285714285714285,,,,0.5789473684210527,0.2727272727272727,,0.35714285714285715,,0.07142857142857142,,0.4,,0.48142071428571426,0.5028875,0.4758178571428572,0.1282051282051282,0.13157894736842105,0.22807017543859648,0.15789473684210525,10.386764705882355,23.4,0.26679841897233203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,False
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,34575.0,576,-8.0,1102,1112,268,296,162.0,2214,11.0,18.0,2.0,2.0,2.0,3.0,7.0,13.0,29.0,68.0,17.0,17.0,40.0,4.0,8.0,47.0,99.0,27.0,57.0,22.0,197.0,1129,5.0,8.0,3.0,25.0,5.0,17.0,9.0,14.0,7.0,44.0,64.0,30.0,69.0,2.0,40.0,17.0,9.0,47.0,11.0,58.0,5.0,6.0,25.0,1.0,21.0,127.0,6.0,6.0,,18.0,38,2.0,58,12.0,70,,26.0,11.0,15.0,26.0,11.0,20.0,15.0,1.0,6.0,,41.0,4.0,10.0,15.0,40,3.0,1.0,25.0,2.0,7.0,3.0,3.0,1.0,1.0,3.0,3.0,,,,44.0,268,5.0,0.6808510638297872,0.6956521739130435,0.8518518518518519,0.47368421052631576,0.6428571428571429,0.47368421052631576,0.47474747474747475,0.625,0.29411764705882354,0.5608974358974359,0.6875,0.5967741935483871,0.5903614457831325,0.7352941176470589,0.6470588235294118,0.36538461538461536,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.07352941176470588,16.021671826625386,0.6341463414634146,0.06060606060606061,,0.09112709832134293,0.013513513513513514,0.13533834586466165,0.05454545454545454,0.10181818181818182,0.021660649819494584,0.017241379310344827,0.019801980198019802,0.00881057268722467,0.06097560975609756,0.03571428571428571,0.06097560975609756,0.072,0.11428571428571428,0.13043478260869565,0.14634146341463414,,1.0,0.11538461538461539,0.6111111111111112,0.6875,0.5454545454545454,0.08333333333333333,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.4358974358974359,0.4264705882352941,0.4603174603174603,0.7931034482758621,0.10897435897435898,0.2564102564102564,0.425,0.425,0.8235294117647058,0.125,1.0,,0.0967741935483871,0.6666666666666666,0.25806451612903225,0.5,0.4807692307692308,0.425,0.48683365384615385,0.5173958333333334,0.49252096774193554,0.05521472392638037,0.0673076923076923,0.12690355329949238,0.2233502538071066,14.44949494949495,24.422807017543857,0.24319419237749546,10.0,1.0,2.0,5.0,6.0,3.0,6.0,4.0,8.0,12.0,,,,2.0,0.5,,,0.5882352941176471,0.5882352941176471,0.9,0.125,0.5,1.0,0.375,0.5,1.0,0.1935483870967742,0.8333333333333334,0.03389830508474576,1.0,,,,1.0,,,1.0,,False
57,1610612758,Doug Christie,Doug Christie,57,SAC,20475.0,341,12.0,656,665,166,189,86.0,1321,11.0,16.0,4.0,5.0,4.0,5.0,1.0,8.0,18.0,46.0,9.0,1.0,10.0,,3.0,30.0,70.0,5.0,19.0,33.0,108.0,695,6.0,12.0,4.0,19.0,5.0,12.0,,4.0,18.0,28.0,42.0,18.0,12.0,4.0,10.0,1.0,2.0,31.0,13.0,44.0,7.0,6.0,15.0,4.0,12.0,101.0,6.0,5.0,,8.0,24,3.0,35,11.0,46,1.0,19.0,13.0,6.0,11.0,1.0,5.0,8.0,1.0,6.0,1.0,19.0,,5.0,7.0,23,2.0,3.0,39.0,1.0,12.0,6.0,3.0,,2.0,3.0,3.0,,,,28.0,166,,0.7,0.75,0.8,0.2631578947368421,,0.2631578947368421,0.42857142857142855,0.5,0.4166666666666667,0.42134831460674155,0.5,0.3125,0.49528301886792453,0.5588235294117647,0.5384615384615384,0.21348314606741572,0.02857142857142857,0.0625,0.125,,16.49076517150396,0.5789473684210527,0.15,,0.10300429184549356,0.0205761316872428,0.12121212121212122,0.09090909090909091,0.10702341137123746,0.03559870550161812,0.030303030303030304,0.03773584905660377,0.008064516129032258,0.10869565217391304,0.05,0.10869565217391304,0.09090909090909091,0.1111111111111111,0.1568627450980392,,0.02,1.0,0.1797752808988764,0.6875,0.7333333333333333,0.6363636363636364,0.0898876404494382,0.125,0.14285714285714285,,0.5168539325842697,0.391304347826087,0.391304347826087,0.7777777777777778,0.10112359550561797,0.11235955056179775,0.1,0.1,1.0,0.3333333333333333,0.8,0.25,0.3125,0.8,0.1875,,0.39325842696629215,0.1,0.47114325842696625,0.48794166666666666,0.475490625,0.12,0.14814814814814814,0.17592592592592593,0.25925925925925924,13.861428571428572,24.705263157894734,0.2530487804878049,4.0,1.0,2.0,,1.0,,1.0,1.0,3.0,3.0,,,,,0.3333333333333333,,,0.4444444444444444,0.4444444444444444,0.75,0.13333333333333333,0.5,1.0,0.06666666666666667,,,0.0625,,,2.0,,,,1.0,,,3.0,,False
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,21265.0,354,14.0,687,695,233,226,97.0,1382,33.0,53.0,10.0,14.0,15.0,18.0,11.0,26.0,10.0,30.0,,,,,,54.0,109.0,,,29.0,137.0,701,14.0,23.0,8.0,36.0,21.0,36.0,,,10.0,52.0,62.0,46.0,,22.0,,,15.0,13.0,4.0,17.0,2.0,2.0,1.0,,12.0,38.0,6.0,30.0,2.0,5.0,35,5.0,45,38.0,83,4.0,22.0,14.0,8.0,8.0,3.0,6.0,11.0,1.0,2.0,3.0,19.0,1.0,7.0,21.0,52,10.0,4.0,34.0,4.0,16.0,3.0,6.0,4.0,2.0,6.0,4.0,,,,52.0,233,7.0,0.5740740740740741,0.7209302325581395,,,,,0.4954128440366973,0.6086956521739131,0.5833333333333334,0.4954128440366973,0.6086956521739131,0.5833333333333334,0.5524193548387096,0.6428571428571429,0.6341463414634146,,0.13761467889908258,0.16981132075471697,0.23076923076923078,,17.830423940149625,0.42105263157894735,0.20833333333333334,0.08695652173913043,0.13618677042801555,0.11152416356877323,0.0641025641025641,0.09090909090909091,0.11940298507462686,0.10746268656716418,0.09523809523809523,0.11475409836065574,0.11724137931034483,0.057692307692307696,0.21428571428571427,0.12280701754385964,0.15,0.13333333333333333,0.057692307692307696,0.07692307692307693,0.1,0.6666666666666666,0.48623853211009177,0.6226415094339622,0.75,0.5454545454545454,0.23853211009174313,0.4230769230769231,0.55,0.2727272727272727,0.27522935779816515,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.6086956521739131,0.7142857142857143,0.2,0.5,0.8333333333333334,,,0.48623853211009177,,0.47918440366972476,0.5312166666666667,0.4842583333333334,0.1322314049586777,0.1322314049586777,0.26277372262773724,0.3795620437956204,6.636697247706423,,0.33915574963609896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
763,1610612758,Tony Massenburg,Tony Massenburg,763,SAC,16237.0,271,-70.0,506,509,127,112,62.0,1015,8.0,17.0,1.0,3.0,3.0,5.0,16.0,33.0,9.0,21.0,,,,,,33.0,71.0,,,9.0,75.0,552,4.0,8.0,2.0,10.0,10.0,18.0,,,3.0,23.0,40.0,26.0,,2.0,,,7.0,11.0,1.0,12.0,1.0,,6.0,2.0,3.0,25.0,3.0,15.0,,8.0,28,2.0,38,18.0,56,2.0,5.0,1.0,4.0,8.0,2.0,4.0,8.0,,4.0,,16.0,3.0,7.0,28.0,48,4.0,4.0,15.0,1.0,7.0,1.0,7.0,4.0,3.0,7.0,3.0,1.0,2.0,1.0,23.0,127,2.0,0.6060606060606061,0.625,,,,,0.4647887323943662,0.5,0.5555555555555556,0.4647887323943662,0.5,0.5555555555555556,0.4807692307692308,0.5555555555555556,0.575,,0.09859154929577464,0.23529411764705882,0.030303030303030304,0.09523809523809523,16.404886561954623,0.5,0.14285714285714285,,0.13793103448275862,0.07853403141361257,0.14814814814814814,0.05,0.14007782101167315,0.07171314741035857,0.10638297872340426,0.06666666666666667,0.0707070707070707,0.046511627906976744,0.058823529411764705,0.1891891891891892,0.16071428571428573,0.10909090909090909,0.10526315789473684,0.25,0.06451612903225806,0.42857142857142855,0.23943661971830985,0.47058823529411764,0.6153846153846154,0.875,0.4647887323943662,0.48484848484848486,0.5,0.5,0.29577464788732394,0.42857142857142855,0.47368421052631576,0.5555555555555556,,,,,,0.375,0.3333333333333333,,0.2777777777777778,0.6,,,0.23943661971830985,,0.4315647887323944,0.4632833333333333,0.4348222222222222,0.09090909090909091,0.09090909090909091,0.13333333333333333,0.30666666666666664,8.84929577464789,,0.2509881422924901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
