EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,on,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls
1510,1610612764,Brevin Knight,Brevin Knight,1510,WAS,3387.0,56,-27.0,110,110,13.0,23,12,220,3.0,4.0,3.0,1.0,6.0,4.0,13,8.0,125,1.0,2.0,2.0,2.0,2.0,6.0,1.0,6.0,1.0,7.0,1.0,1.0,5.0,15.0,1.0,1.0,2.0,3.0,1.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,13.0,0.25,0.25,0.3076923076923077,0.5,0.3076923076923077,0.5,0.3076923076923077,0.5,0.07692307692307693,0.25,12.096774193548388,0.05263157894736842,0.125,0.125,0.06521739130434782,0.01818181818181818,0.14285714285714285,0.1,0.05,0.16666666666666666,0.3076923076923077,0.75,1.0,0.23076923076923078,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.3076923076923077,0.4579461538461539,0.40454999999999997,0.37634999999999996,0.25,10.415384615384616,0.11818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,13145.0,219,-31.0,443,433,128.0,121,65,876,15.0,27.0,20.0,10.0,23.0,30.0,70,107.0,478,4.0,7.0,14.0,14.0,34.0,26.0,8.0,10.0,6.0,16.0,5.0,9.0,,38.0,3.0,5.0,23.0,28.0,13.0,41.0,12.0,9.0,3.0,2.0,5.0,10.0,6.0,13.0,128.0,0.5666666666666667,0.6296296296296297,0.42857142857142855,0.5714285714285714,0.41208791208791207,0.4,0.4908256880733945,0.5384615384615384,0.11428571428571428,0.07407407407407407,22.796934865900383,0.1503267973856209,0.14285714285714285,0.06521739130434782,0.14893617021276595,0.05963302752293578,0.07894736842105263,0.10714285714285714,0.22413793103448276,0.07692307692307693,0.2967032967032967,0.5555555555555556,0.6,0.21978021978021978,0.25274725274725274,0.43478260869565216,0.45454545454545453,0.7,0.5274725274725275,0.5188824175824175,0.535,0.5106947368421053,0.1308411214953271,8.807142857142857,0.28893905191873587,2.0,4.0,3.0,6.0,5.0,2.0,1.0,5.0,19.0,3.0,4.0,5.0,21.0,32.0,3.0,6.0,6.0,5.0,19.0,31.0,15.0,6.0,19.0,5.0,2.0,1.0,1.0,10.0,5.0,5.0,2.0,3.0,1.0,3.0,2.0,39.0,2.0,18.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,31.0,3.0,1.0,0.23809523809523808,0.23809523809523808,0.42857142857142855,0.3157894736842105,0.5166666666666667,0.23076923076923078,0.09523809523809523,0.25,0.043478260869565216,0.10526315789473684,0.5,0.05813953488372093,0.09615384615384616,0.07352941176470588,0.10256410256410256,0.3333333333333333,0.10869565217391304,0.75,0.5333333333333333,0.25,0.3333333333333333,0.4,0.02197802197802198,0.2087912087912088,0.2631578947368421,0.29411764705882354,1.0,0.4,0.5,0.3,0.3157894736842105,0.5,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.16822429906542055,0.20930232558139536,0.2897196261682243,25.738095238095237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,31094.0,518,-79.0,1025,1029,306.0,300,133,2054,55.0,79.0,47.0,2.0,6.0,71.0,132,186.0,1142,12.0,21.0,35.0,38.0,90.0,52.0,9.0,13.0,8.0,21.0,6.0,4.0,4.0,50.0,6.0,18.0,49.0,83.0,39.0,122.0,11.0,8.0,3.0,1.0,7.0,19.0,14.0,32.0,306.0,0.6338028169014085,0.7142857142857143,0.5378787878787878,0.5714285714285714,0.5338345864661654,0.5714285714285714,0.5636363636363636,0.625,0.06818181818181818,0.0759493670886076,15.553677092138631,0.13687150837988826,0.16216216216216217,0.0625,0.14285714285714285,0.07675438596491228,0.06578947368421052,0.11450381679389313,0.176056338028169,0.16216216216216217,0.5939849624060151,0.6962025316455697,0.7534246575342466,0.3533834586466165,0.045112781954887216,0.3333333333333333,0.3333333333333333,0.5,0.6015037593984962,0.5042142857142856,0.5527526315789474,0.5552102564102565,0.1881720430107527,4.299999999999998,0.29853658536585365,10.0,17.0,20.0,27.0,14.0,1.0,1.0,,,,,,1.0,44.0,,11.0,24.0,1.0,20.0,68.0,,16.0,,,,2.0,5.0,29.0,5.0,12.0,3.0,9.0,1.0,5.0,3.0,69.0,5.0,30.0,7.0,12.0,,,6.0,,6.0,12.0,6.0,68.0,8.0,,,,0.631578947368421,0.6153846153846154,0.6415094339622641,0.007518796992481203,,0.06382978723404255,,,0.631578947368421,0.08055555555555556,0.06542056074766354,0.08396946564885496,0.10588235294117647,0.16216216216216217,0.09615384615384616,0.5,0.6727272727272727,0.2978723404255319,0.3181818181818182,0.5,0.007518796992481203,,,,,0.8095238095238095,0.5882352941176471,,0.6923076923076923,0.7407407407407407,0.02564102564102564,,,0.189873417721519,0.1910828025477707,0.3655913978494624,23.8,4.0,16.0,1.0,2.0,3.0,2.0,1.0,3.0,0.5517241379310345,0.11428571428571428,0.09016393442622951,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,6749.0,112,-53.0,230,227,59.0,66,28,457,4.0,6.0,3.0,7.0,15.0,12.0,24,33.0,279,1.0,2.0,2.0,9.0,18.0,6.0,2.0,7.0,1.0,8.0,1.0,3.0,2.0,17.0,,6.0,11.0,19.0,4.0,23.0,2.0,2.0,,1.0,1.0,3.0,8.0,16.0,59.0,0.75,0.8181818181818182,0.5,0.5,0.5192307692307693,0.5,0.55,0.5,0.08333333333333333,0.16666666666666666,12.741312741312742,0.14473684210526316,0.3157894736842105,,0.17894736842105263,0.038461538461538464,,0.13636363636363635,0.25,0.36363636363636365,0.23076923076923078,0.6666666666666666,0.8,0.11538461538461539,0.5769230769230769,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.3076923076923077,0.437088,0.49615,0.4321,0.06060606060606061,13.195833333333335,0.2565217391304348,1.0,1.0,1.0,2.0,1.0,,,1.0,2.0,,,1.0,2.0,6.0,,,4.0,,2.0,10.0,3.0,2.0,1.0,1.0,,,2.0,4.0,,2.0,2.0,,,2.0,,8.0,,3.0,1.0,4.0,,,3.0,1.0,,4.0,3.0,10.0,1.0,1.0,0.5,1.0,0.4444444444444444,0.4444444444444444,0.5,0.07692307692307693,,0.3333333333333333,,,0.6666666666666666,0.047058823529411764,,0.04,0.08823529411764706,0.25,,0.75,0.5,0.3333333333333333,0.5,1.0,,0.07692307692307693,0.5,0.5,1.0,0.5,1.0,,0.2222222222222222,0.5,,,1.0,0.10344827586206896,0.1111111111111111,0.30303030303030304,36.8,,2.0,,1.0,,,,,0.5,,0.06976744186046512,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
711,1610612764,Jerry Stackhouse,Jerry Stackhouse,711,WAS,46494.0,775,-148.0,1532,1528,441.0,407,213,3060,43.0,70.0,62.0,43.0,124.0,105.0,256,362.0,1709,9.0,25.0,28.0,59.0,100.0,110.0,21.0,72.0,31.0,103.0,26.0,47.0,13.0,237.0,5.0,16.0,57.0,78.0,16.0,94.0,24.0,19.0,5.0,15.0,32.0,88.0,20.0,49.0,441.0,0.47619047619047616,0.5,0.41015625,0.36,0.43457943925233644,0.4,0.4876373626373626,0.4375,0.08203125,0.12857142857142856,25.436128306133934,0.10536044362292052,0.10256410256410256,0.034722222222222224,0.10473457675753228,0.021337126600284494,0.017699115044247787,0.07106598984771574,0.12745098039215685,0.1346153846153846,0.21806853582554517,0.6142857142857143,0.7049180327868853,0.19314641744548286,0.3862928348909657,0.3467741935483871,0.3467741935483871,0.5116279069767442,0.4205607476635514,0.4829738317757008,0.45489090909090907,0.4944207792207792,0.07734806629834254,10.900390625,0.2878590078328982,7.0,9.0,12.0,22.0,19.0,19.0,2.0,13.0,46.0,2.0,16.0,23.0,65.0,83.0,5.0,4.0,26.0,18.0,39.0,106.0,63.0,10.0,46.0,13.0,1.0,5.0,12.0,10.0,2.0,56.0,40.0,16.0,,19.0,5.0,103.0,8.0,37.0,14.0,3.0,,,2.0,1.0,,3.0,2.0,106.0,4.0,0.9130434782608695,0.35384615384615387,0.35384615384615387,0.4406779661016949,0.43506493506493504,0.5306122448979592,0.20249221183800623,0.015384615384615385,0.1935483870967742,,0.021739130434782608,0.6363636363636364,0.017889087656529516,0.025,0.015,0.12142857142857143,0.038461538461538464,0.011764705882352941,0.6666666666666666,0.6046511627906976,0.3064516129032258,0.38,0.10526315789473684,0.059190031152647975,0.14330218068535824,0.2826086956521739,0.28888888888888886,0.8461538461538461,0.3,0.7777777777777778,0.06666666666666667,0.2857142857142857,0.5454545454545454,0.025974025974025976,0.2077922077922078,0.2826086956521739,0.10571428571428572,0.12982456140350876,0.292817679558011,24.98153846153846,1.0,5.0,5.0,7.0,2.0,1.0,,,0.13157894736842105,0.018867924528301886,0.01507537688442211,0.0967741935483871,0.14285714285714285,,10.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,6.0,9.0,0.4,0.2777777777777778,0.5263157894736842,0.5263157894736842,1.0,0.1,0.3333333333333333,1.0,0.5,1.0,1.0,0.1875,True,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,23048.0,384,-50.0,737,739,147.0,99,118,1476,43.0,57.0,45.0,,3.0,58.0,105,152.0,802,26.0,39.0,63.0,14.0,56.0,60.0,10.0,3.0,2.0,5.0,2.0,1.0,2.0,12.0,9.0,9.0,30.0,41.0,54.0,95.0,7.0,3.0,4.0,,12.0,21.0,25.0,42.0,147.0,0.4827586206896552,0.7368421052631579,0.5523809523809524,0.6666666666666666,0.5523809523809524,0.6666666666666666,0.5984251968503937,0.6702127659574468,0.09523809523809523,0.05263157894736842,16.818181818181817,0.11152416356877323,0.13432835820895522,0.14285714285714285,0.11607142857142858,0.14325068870523416,0.11320754716981132,0.1134020618556701,0.1092436974789916,0.13043478260869565,0.5428571428571428,0.7543859649122807,0.7962962962962963,0.42857142857142855,0.02857142857142857,,,,0.5428571428571428,0.4920952380952381,0.5499777777777778,0.4994857142857142,0.4144736842105263,4.1866666666666665,0.1994572591587517,22.0,29.0,7.0,9.0,15.0,,,,,,,,,36.0,,11.0,7.0,,6.0,20.0,,40.0,,,,,,43.0,5.0,9.0,3.0,6.0,5.0,2.0,4.0,50.0,6.0,25.0,3.0,34.0,,,17.0,4.0,13.0,34.0,21.0,20.0,2.0,,,,0.5,0.5,0.5555555555555556,,,0.15555555555555556,,,0.42857142857142855,0.14333333333333334,0.20987654320987653,0.1826086956521739,0.11320754716981132,0.14285714285714285,0.1388888888888889,0.6176470588235294,0.4883720930232558,0.3333333333333333,0.39473684210526316,0.4666666666666667,,,,,,0.7435897435897436,0.7586206896551724,,0.6428571428571429,0.7777777777777778,,,,0.20161290322580644,0.20161290322580644,0.13157894736842105,,2.0,2.0,,7.0,5.0,3.0,1.0,1.0,0.14285714285714285,0.125,0.04807692307692308,0.3,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,18436.0,307,-49.0,617,612,202.0,202,73,1229,35.0,55.0,20.0,,4.0,42.0,79,122.0,679,6.0,14.0,19.0,27.0,54.0,30.0,12.0,4.0,1.0,5.0,1.0,2.0,2.0,11.0,5.0,8.0,36.0,50.0,22.0,72.0,7.0,5.0,2.0,,8.0,19.0,23.0,37.0,202.0,0.6428571428571429,0.7297297297297297,0.5316455696202531,0.42857142857142855,0.5316455696202531,0.42857142857142855,0.5700934579439252,0.475,0.1518987341772152,0.18181818181818182,18.103448275862068,0.1722488038277512,0.1095890410958904,0.0847457627118644,0.15602836879432624,0.078125,0.08888888888888889,0.1506849315068493,0.2,0.10869565217391304,0.6962025316455697,0.6363636363636364,0.7777777777777778,0.25316455696202533,0.05063291139240506,,,,0.6962025316455697,0.5102582278481014,0.5365375,0.5010666666666668,0.1557377049180328,3.3759493670886074,0.3273905996758509,6.0,13.0,10.0,16.0,7.0,,,,,,,,,38.0,,7.0,14.0,,15.0,43.0,,10.0,,,,,,15.0,,11.0,5.0,6.0,2.0,6.0,4.0,58.0,2.0,24.0,6.0,18.0,,,11.0,1.0,6.0,18.0,9.0,43.0,5.0,,,,0.5185185185185185,0.5185185185185185,0.5657894736842105,,,0.1,,,0.5789473684210527,0.07614213197969544,0.07407407407407407,0.07042253521126761,0.16666666666666666,0.1111111111111111,,0.5,0.6285714285714286,0.35,0.3888888888888889,0.7142857142857143,,,,,,0.9285714285714286,0.46153846153846156,,0.5925925925925926,0.625,,,,0.2376237623762376,0.2376237623762376,0.3524590163934426,,2.0,6.0,,2.0,1.0,2.0,2.0,,0.35294117647058826,0.07692307692307693,0.08333333333333333,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,4060.0,68,-49.0,135,137,50.0,54,11,272,,2.0,5.0,6.0,15.0,7.0,22,17.0,176,2.0,3.0,4.0,6.0,8.0,6.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,9.0,,,4.0,4.0,1.0,5.0,1.0,1.0,,,1.0,1.0,3.0,5.0,50.0,0.5714285714285714,0.6666666666666666,0.3181818181818182,0.6666666666666666,0.34,0.6666666666666666,0.34,0.6666666666666666,0.045454545454545456,,17.808219178082194,0.08888888888888889,,,0.06666666666666667,0.015625,,0.05,0.13333333333333333,,0.08,,,0.2,0.6,0.4,0.4,0.6666666666666666,0.2,0.42826000000000003,0.39476666666666665,0.4252625,0.23529411764705882,14.25,0.37037037037037035,,,,1.0,1.0,1.0,,,2.0,,2.0,1.0,3.0,,,,,2.0,,,3.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.12,,0.2,,,,0.02040816326530612,,0.07692307692307693,0.1,,,,,0.2,0.25,,0.04,0.08,,,,,,,0.125,,,0.25,,,,,25.599999999999998,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,,,,,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,10224.0,170,-32.0,333,328,120.0,82,61,661,8.0,20.0,11.0,4.0,7.0,14.0,38,40.0,366,6.0,11.0,16.0,8.0,8.0,20.0,4.0,3.0,3.0,6.0,3.0,3.0,,15.0,4.0,4.0,22.0,27.0,20.0,47.0,3.0,2.0,1.0,,4.0,9.0,11.0,21.0,120.0,0.2857142857142857,0.4,0.3684210526315789,0.5454545454545454,0.3684210526315789,0.5454545454545454,0.43478260869565216,0.6153846153846154,0.10526315789473684,0.1,13.784461152882205,0.17054263565891473,0.12121212121212122,0.14285714285714285,0.16049382716049382,0.11834319526627218,0.09090909090909091,0.1568627450980392,0.13043478260869565,0.12,0.5263157894736842,0.4,0.4444444444444444,0.2894736842105263,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.25,0.5263157894736842,0.46701315789473685,0.506411111111111,0.4674625,0.4,6.1000000000000005,0.36036036036036034,6.0,10.0,4.0,6.0,2.0,,,,,,,,,12.0,,4.0,5.0,,6.0,16.0,,8.0,,,,,,16.0,,5.0,5.0,,,,1.0,16.0,,5.0,3.0,2.0,,,1.0,,1.0,2.0,2.0,16.0,5.0,,,,0.625,0.625,0.6666666666666666,,,0.18181818181818182,,,0.5555555555555556,0.11347517730496454,0.07317073170731707,0.12962962962962962,0.25,0.125,,1.0,0.375,0.18181818181818182,0.2222222222222222,,,,,,,0.9090909090909091,0.6,,0.75,0.6666666666666666,,,,0.11627906976744186,0.11627906976744186,0.4,,,1.0,2.0,1.0,1.0,,,1.0,0.125,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2581,1610612764,Steve Blake,Steve Blake,2581,WAS,10594.0,177,-45.0,352,356,110.0,124,40,708,3.0,4.0,6.0,8.0,15.0,14.0,25,73.0,403,1.0,1.0,10.0,6.0,10.0,18.0,,19.0,5.0,24.0,3.0,10.0,6.0,53.0,2.0,3.0,14.0,17.0,3.0,20.0,8.0,3.0,5.0,2.0,7.0,19.0,8.0,13.0,110.0,0.35714285714285715,0.35714285714285715,0.56,1.0,0.6203703703703703,1.0,0.6293103448275862,1.0,,,19.592875318066156,0.10606060606060606,0.08333333333333333,0.044444444444444446,0.10119047619047619,0.01948051948051948,0.058823529411764705,0.09433962264150944,0.18421052631578946,0.08333333333333333,0.07407407407407407,0.75,0.75,0.1111111111111111,0.2777777777777778,0.5333333333333333,0.5333333333333333,0.625,0.6111111111111112,0.49585925925925917,0.50655,0.46412222222222216,0.136986301369863,13.540000000000003,0.3125,,,1.0,1.0,3.0,4.0,3.0,11.0,25.0,2.0,9.0,13.0,29.0,6.0,3.0,2.0,4.0,12.0,3.0,23.0,33.0,,25.0,11.0,,2.0,3.0,1.0,1.0,12.0,8.0,4.0,1.0,3.0,2.0,8.0,,2.0,2.0,,,,,,,,,23.0,1.0,0.8461538461538461,0.4482758620689655,0.4482758620689655,0.6666666666666666,0.5555555555555556,0.575,0.5370370370370371,,,,,0.631578947368421,0.009174311926605505,,,0.04878048780487805,0.08333333333333333,0.038461538461538464,,,0.5,0.5,,0.07407407407407407,0.46296296296296297,0.44,0.44,0.9090909090909091,,,0.5,0.05555555555555555,1.0,0.16666666666666666,0.5,0.44,0.03571428571428571,0.07407407407407407,0.3150684931506849,25.289655172413788,,,1.0,1.0,,,,,,,0.025,,,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.25,1.0,,0.5,1.0,0.6666666666666666,0.2222222222222222,True,,,,,,,,
