EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips,on,Clear Path Fouls,Corner3PctBlocked
1049,1610612759,Shane Heal,Shane Heal,1049,SAS,3216.0,54,33,102,97,35.0,29,21,199,3.0,6.0,1.0,4.0,10.0,2.0,2.0,1.0,4.0,3.0,6.0,4.0,11.0,3.0,21.0,68,2.0,2.0,6.0,2.0,3.0,1.0,4.0,1.0,8.0,4.0,2.0,12.0,10.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,8.0,35.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,1.0,0.25,0.36363636363636365,0.5,0.6666666666666666,0.5294117647058824,1.5,0.5,0.5526315789473685,1.5,0.5,0.6470588235294118,0.16666666666666666,0.16666666666666666,17.322834645669293,0.3333333333333333,0.02,0.07692307692307693,0.015873015873015872,0.017241379310344827,0.09090909090909091,0.05555555555555555,0.1111111111111111,0.35294117647058826,0.5,0.6,0.6666666666666666,0.058823529411764705,0.5882352941176471,0.4,0.4,1.0,1.0,1.0,1.0,0.5714285714285714,0.25,0.6470588235294118,0.4,0.4832735294117646,0.57465,0.46187142857142854,0.05555555555555555,0.14285714285714285,0.2857142857142857,0.38095238095238093,19.816666666666666,25.472727272727273,0.3431372549019608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,43490.0,725,214,1351,1328,415.0,397,204,2679,10.0,41.0,9.0,19.0,49.0,1.0,3.0,6.0,23.0,57.0,130.0,26.0,58.0,38.0,230.0,1224,3.0,5.0,46.0,19.0,38.0,7.0,25.0,8.0,67.0,78.0,36.0,75.0,49.0,19.0,7.0,42.0,18.0,60.0,15.0,10.0,138.0,14.0,62.0,86.0,61.0,147.0,5.0,23.0,19.0,14.0,7.0,15.0,,29.0,1.0,92.0,6.0,57.0,25.0,6.0,67.0,415.0,10.0,0.6842105263157895,0.8297872340425532,0.9615384615384616,0.4482758620689655,0.6,0.28,0.4482758620689655,0.43846153846153846,0.5,0.5106382978723404,0.5375,0.46825396825396826,0.5373831775700935,0.5609756097560976,0.4855072463768116,0.30851063829787234,0.05384615384615385,0.024390243902439025,15.292636878539962,0.4827586206896552,0.11171171171171171,0.0880503144654088,0.11295180722891567,0.08702290076335878,0.08620689655172414,0.10476190476190476,0.05263157894736842,0.21808510638297873,0.24390243902439024,0.25,0.8,0.047872340425531915,0.26063829787234044,0.3877551020408163,0.3877551020408163,1.0,0.075,0.3333333333333333,1.0,0.36507936507936506,0.2608695652173913,0.6223404255319149,0.3877551020408163,0.4817164893617021,0.49423428571428585,0.4506849206349206,0.1201923076923077,0.16666666666666666,0.2,0.29130434782608694,8.53076923076923,24.98793103448276,0.30717986676535897,36.0,59.0,14.0,23.0,9.0,16.0,11.0,30.0,7.0,2.0,2.0,1.0,2.0,17.0,35.0,3.0,3.0,20.0,3.0,25.0,7.0,43.0,4.0,13.0,11.0,4.0,8.0,7.0,8.0,49.0,9.0,5.0,32.0,17.0,3.0,12.0,32.0,20.0,2.0,1.0,2.0,0.4857142857142857,0.06779661016949153,0.06666666666666667,0.22,0.05128205128205128,0.08669354838709678,0.11926605504587157,0.08270676691729323,0.08235294117647059,0.09326424870466321,0.09302325581395349,0.14906832298136646,0.08695652173913043,0.11627906976744186,0.13043478260869565,0.625,0.31382978723404253,0.6101694915254238,0.6545454545454545,0.6388888888888888,0.1595744680851064,0.36666666666666664,0.39285714285714285,0.7272727272727273,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.575,0.6086956521739131,0.21428571428571427,0.05,1.0,0.5,0.25396825396825395,0.5625,0.031746031746031744,0.5,,,,,,,,,,,,,,,True,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,67429.0,1124,228,2025,2059,421.0,426,269,4084,20.0,35.0,68.0,1.0,10.0,,1.0,,2.0,62.0,125.0,26.0,78.0,27.0,229.0,1864,3.0,8.0,15.0,7.0,15.0,5.0,21.0,13.0,42.0,74.0,50.0,78.0,10.0,1.0,13.0,41.0,6.0,47.0,4.0,14.0,100.0,5.0,69.0,88.0,20.0,108.0,4.0,35.0,21.0,28.0,21.0,14.0,2.0,42.0,2.0,73.0,4.0,44.0,12.0,9.0,42.0,421.0,7.0,0.5967741935483871,0.6065573770491803,1.0,0.3333333333333333,0.375,0.23809523809523808,0.3333333333333333,0.496,0.4666666666666667,0.4975369458128079,0.4411764705882353,0.4027777777777778,0.5111607142857143,0.4411764705882353,0.45652173913043476,0.3842364532019704,0.104,,11.348122866894197,0.6666666666666666,0.0744336569579288,0.02702702702702703,0.07877664504170528,0.017400204708290685,0.02727272727272727,0.08115942028985507,0.0392156862745098,0.1724137931034483,0.5714285714285714,0.5714285714285714,0.75,0.33497536945812806,0.04926108374384237,0.1,0.1,1.0,0.058823529411764705,,,0.05555555555555555,,0.6354679802955665,0.1,0.5366600985221675,0.5212708333333333,0.5457861111111111,0.06046511627906977,0.08823529411764706,0.06550218340611354,0.18340611353711792,7.9976,23.483333333333327,0.20790123456790124,25.0,51.0,,3.0,4.0,6.0,17.0,39.0,25.0,3.0,7.0,5.0,19.0,3.0,9.0,,,2.0,2.0,20.0,7.0,12.0,3.0,16.0,3.0,14.0,4.0,7.0,8.0,26.0,2.0,1.0,12.0,4.0,4.0,4.0,12.0,7.0,,,,0.3333333333333333,0.1568627450980392,0.1282051282051282,0.05555555555555555,0.031914893617021274,0.015151515151515152,0.10526315789473684,0.014423076923076924,0.010309278350515464,0.020477815699658702,0.02666666666666667,0.03278688524590164,0.09763313609467456,0.10344827586206896,0.1111111111111111,0.5833333333333334,0.2512315270935961,0.49019607843137253,0.5813953488372093,0.56,0.1921182266009852,0.4358974358974359,0.5,0.47058823529411764,0.36764705882352944,0.36764705882352944,1.0,0.17647058823529413,,,0.4117647058823529,0.42857142857142855,1.0,0.16666666666666666,0.6666666666666666,0.5277777777777778,0.2631578947368421,2.0,1.0,1.0,0.012658227848101266,,,,,,,,,,,True,,
2045,1610612759,Hedo Turkoglu,Hedo Turkoglu,2045,SAS,124793.0,2080,467,3852,3848,1094.0,1006,542,7700,74.0,196.0,88.0,58.0,153.0,7.0,16.0,15.0,40.0,161.0,404.0,101.0,241.0,114.0,739.0,3556,9.0,20.0,80.0,31.0,98.0,28.0,69.0,54.0,200.0,176.0,146.0,279.0,152.0,58.0,21.0,128.0,26.0,154.0,15.0,39.0,334.0,15.0,245.0,306.0,52.0,358.0,6.0,80.0,55.0,50.0,30.0,44.0,6.0,94.0,13.0,165.0,5.0,161.0,60.0,23.0,200.0,1094.0,20.0,0.546583850931677,0.5827814569536424,0.9207920792079208,0.4190871369294606,0.45,0.4057971014492754,0.42083333333333334,0.39851485148514854,0.3163265306122449,0.4844961240310077,0.47333333333333333,0.437125748502994,0.5132496513249651,0.4878048780487805,0.495,0.3736434108527132,0.05198019801980198,0.00510204081632653,18.082497212931994,0.5319148936170213,0.1488456865127582,0.038560411311053984,0.14742268041237114,0.026158038147138966,0.04633204633204633,0.18976897689768976,0.016666666666666666,0.30387596899224806,0.37755102040816324,0.37948717948717947,0.7297297297297297,0.13643410852713178,0.2372093023255814,0.3790849673202614,0.3790849673202614,0.896551724137931,0.21333333333333335,0.4375,1.0,0.23952095808383234,0.375,0.5658914728682171,0.3815789473684211,0.4932183229813663,0.4800333333333332,0.46774518072289134,0.08645533141210375,0.13245033112582782,0.10825439783491204,0.2706359945872801,11.342079207920795,24.408713692946066,0.28400830737279337,66.0,124.0,12.0,22.0,10.0,25.0,21.0,84.0,43.0,2.0,4.0,13.0,29.0,22.0,55.0,9.0,24.0,20.0,11.0,61.0,28.0,33.0,4.0,41.0,20.0,25.0,16.0,20.0,23.0,81.0,12.0,11.0,28.0,14.0,8.0,6.0,32.0,19.0,1.0,,,0.4,0.08870967741935484,0.10714285714285714,0.16393442622950818,0.02072538860103627,0.022821576763485476,0.13945578231292516,0.025252525252525252,0.01440329218106996,0.028368794326241134,0.023076923076923078,0.0915032679738562,0.1514629948364888,0.14410480349344978,0.12307692307692308,0.59375,0.19224806201550387,0.532258064516129,0.584070796460177,0.42424242424242425,0.13023255813953488,0.25,0.28,0.2857142857142857,0.48863636363636365,0.48863636363636365,0.9534883720930233,0.29333333333333333,0.5454545454545454,0.08333333333333333,0.05333333333333334,0.5,0.5,0.1497005988023952,0.4,0.17365269461077845,0.4482758620689655,4.0,6.0,,,1.0,7.0,4.0,4.0,,,,,,,True,,
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,10399.0,173,28,336,330,142.0,157,51,666,8.0,25.0,,,1.0,,,,1.0,37.0,72.0,,1.0,15.0,89.0,304,,,22.0,15.0,26.0,,1.0,9.0,39.0,38.0,36.0,,1.0,,2.0,6.0,2.0,8.0,2.0,2.0,18.0,3.0,23.0,30.0,18.0,48.0,2.0,6.0,5.0,4.0,2.0,6.0,1.0,10.0,,25.0,1.0,21.0,9.0,2.0,39.0,142.0,5.0,0.5135135135135135,0.6129032258064516,,,,,,0.5138888888888888,0.5769230769230769,0.5068493150684932,0.6153846153846154,0.5555555555555556,0.536144578313253,0.6470588235294118,0.5909090909090909,0.0136986301369863,0.027777777777777776,,23.66412213740458,0.4,0.1564625850340136,0.1,0.15060240963855423,0.10909090909090909,0.08695652173913043,0.09803921568627451,0.0625,0.3424657534246575,0.32,0.32,0.5,,0.0136986301369863,,,,,,,0.037037037037037035,,0.3561643835616438,,0.45308424657534235,0.48982499999999995,0.45190555555555556,0.1111111111111111,0.1125,0.24719101123595505,0.43820224719101125,9.077777777777778,25.3,0.4226190476190476,19.0,25.0,6.0,9.0,7.0,9.0,10.0,22.0,,,,,,8.0,13.0,6.0,,12.0,,3.0,1.0,15.0,,2.0,5.0,1.0,,2.0,4.0,9.0,3.0,1.0,4.0,3.0,,1.0,4.0,1.0,,,6.0,0.6153846153846154,0.04,0.045454545454545456,0.4166666666666667,,0.1111111111111111,0.10526315789473684,0.13513513513513514,0.16279069767441862,0.05454545454545454,0.14285714285714285,0.16326530612244897,0.2127659574468085,0.06666666666666667,0.25,0.25,0.3424657534246575,0.76,0.7916666666666666,0.5263157894736842,0.3013698630136986,0.45454545454545453,0.47619047619047616,0.5,,,,0.6923076923076923,0.6666666666666666,,,,,0.3333333333333333,0.7777777777777778,,,4.0,,,,,,,,1.0,1.0,1.0,,,,True,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,42008.0,700,85,1310,1322,483.0,411,189,2632,26.0,76.0,,,1.0,,,,1.0,90.0,220.0,,1.0,101.0,281.0,1256,,,67.0,38.0,80.0,,1.0,51.0,127.0,128.0,52.0,,1.0,,26.0,30.0,11.0,41.0,4.0,7.0,93.0,11.0,89.0,119.0,66.0,185.0,5.0,19.0,10.0,23.0,13.0,38.0,4.0,61.0,2.0,95.0,16.0,127.0,45.0,15.0,127.0,483.0,9.0,0.7111111111111111,0.7901234567901234,,,,,,0.4090909090909091,0.475,0.4072398190045249,0.425,0.4691358024691358,0.49636363636363634,0.5775862068965517,0.5849056603773585,0.004524886877828055,0.11818181818181818,,21.96078431372549,0.3770491803278688,0.1645101663585952,0.09821428571428571,0.15707620528771385,0.10063897763578275,0.06756756756756757,0.16230366492146597,0.05,0.3438914027149321,0.34210526315789475,0.34210526315789475,0.8461538461538461,,0.004524886877828055,,,,,,,0.012345679012345678,,0.4660633484162896,,0.47311040723981895,0.5017617647058825,0.48049012345679026,0.17307692307692307,0.17374517374517376,0.23843416370106763,0.45195729537366547,8.142727272727274,26.9,0.36870229007633587,53.0,102.0,13.0,27.0,27.0,43.0,11.0,42.0,,,,,,17.0,40.0,33.0,,18.0,7.0,18.0,5.0,52.0,3.0,12.0,18.0,9.0,8.0,10.0,19.0,43.0,14.0,6.0,12.0,7.0,,5.0,12.0,7.0,,2.0,1.0,0.425,0.17647058823529413,0.19047619047619047,0.391304347826087,0.05263157894736842,0.10116731517509728,0.11764705882352941,0.0784313725490196,0.1232876712328767,0.10232558139534884,0.15789473684210525,0.14193548387096774,0.18461538461538463,0.11538461538461539,0.125,0.5833333333333334,0.46153846153846156,0.5196078431372549,0.6309523809523809,0.7169811320754716,0.19004524886877827,0.2619047619047619,0.3235294117647059,0.36363636363636365,,,,0.675,0.48148148148148145,0.3076923076923077,,,,0.5308641975308642,0.627906976744186,,,3.0,3.0,,,,13.0,,,,,,,,,True,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,76782.0,1280,334,2352,2334,612.0,548,332,4686,43.0,115.0,,1.0,6.0,,1.0,,4.0,310.0,602.0,1.0,6.0,168.0,791.0,2115,,1.0,149.0,75.0,141.0,,4.0,59.0,209.0,324.0,296.0,,6.0,1.0,37.0,88.0,27.0,115.0,18.0,30.0,257.0,25.0,262.0,321.0,120.0,441.0,28.0,36.0,22.0,54.0,22.0,34.0,6.0,88.0,8.0,88.0,11.0,299.0,138.0,28.0,209.0,612.0,8.0,0.5225806451612903,0.6,,0.16666666666666666,,,0.16666666666666666,0.5149501661129569,0.5319148936170213,0.5123355263157895,0.5740740740740741,0.5172413793103449,0.5351826792963464,0.596,0.5471204188481675,0.009868421052631578,0.061461794019933555,0.017391304347826087,30.171470266326157,0.6136363636363636,0.2553606237816764,0.1072961373390558,0.24665551839464883,0.10053859964093358,0.07894736842105263,0.25,0.10894941634241245,0.18914473684210525,0.3739130434782609,0.3805309734513274,0.6511627906976745,,0.009868421052631578,0.16666666666666666,0.16666666666666666,,0.009259259259259259,,,0.027586206896551724,,0.37993421052631576,0.16666666666666666,0.4502089638157895,0.5020846153846152,0.4420324137931035,0.19549929676511954,0.19602272727272727,0.18836915297092288,0.26422250316055623,7.361960132890366,26.900000000000002,0.2602040816326531,163.0,225.0,49.0,67.0,44.0,62.0,104.0,262.0,,,,,,62.0,107.0,25.0,3.0,80.0,9.0,47.0,11.0,87.0,8.0,33.0,26.0,14.0,8.0,32.0,19.0,40.0,12.0,36.0,94.0,66.0,2.0,26.0,96.0,56.0,,,,0.5794392523364486,0.08,0.0648854961832061,0.38235294117647056,0.06153846153846154,0.09875141884222474,0.19411764705882353,0.1794871794871795,0.09063444108761329,0.04746835443037975,0.16049382716049382,0.2737226277372263,0.24739583333333334,0.20610687022900764,0.15384615384615385,0.5833333333333334,0.37006578947368424,0.7244444444444444,0.7874396135265701,0.588957055214724,0.4309210526315789,0.3969465648854962,0.42448979591836733,0.36538461538461536,,,,0.6203703703703703,0.7313432835820896,0.14285714285714285,,,,0.42758620689655175,0.7096774193548387,,,6.0,1.0,1.0,0.14285714285714285,,,2.0,1.0,,,,1.0,1.0,,True,,
1500,1610612759,Ron Mercer,Ron Mercer,1500,SAS,9999.0,167,10,317,318,124.0,131,46,635,15.0,42.0,,1.0,1.0,,,,,26.0,64.0,1.0,1.0,4.0,59.0,282,,,6.0,8.0,21.0,,,2.0,18.0,34.0,18.0,,1.0,1.0,2.0,8.0,1.0,9.0,1.0,3.0,19.0,1.0,9.0,12.0,2.0,14.0,,4.0,4.0,3.0,2.0,1.0,1.0,4.0,,13.0,,5.0,2.0,1.0,18.0,124.0,3.0,0.6538461538461539,0.68,,1.0,,,1.0,0.40625,0.38095238095238093,0.4230769230769231,0.75,0.38095238095238093,0.44029850746268656,0.75,0.4090909090909091,0.015384615384615385,0.03125,0.023809523809523808,19.18918918918919,0.75,0.05921052631578947,0.038461538461538464,0.0670391061452514,0.012048192771084338,0.045454545454545456,0.11320754716981132,,0.6461538461538462,0.35714285714285715,0.36585365853658536,0.6666666666666666,,0.015384615384615385,1.0,1.0,,,,,,,0.16923076923076924,1.0,0.42236307692307695,0.43837500000000007,0.4416333333333333,0.030303030303030304,0.03076923076923077,0.1016949152542373,0.3050847457627119,13.9875,25.3,0.3911671924290221,5.0,10.0,,1.0,2.0,4.0,6.0,12.0,,,,,,3.0,4.0,,3.0,2.0,,3.0,2.0,1.0,,3.0,,,,1.0,,6.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.75,0.1,,,,0.007142857142857143,0.1111111111111111,,0.024390243902439025,,,0.04,0.02040816326530612,0.08695652173913043,0.25,1.0,0.15384615384615385,0.5,0.5555555555555556,0.8,0.18461538461538463,0.5,0.5,0.5,,,,0.25,,,,,,0.19047619047619047,0.5,,,,,,,,,,,,,,,,,True,,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,70813.0,1180,220,2148,2169,418.0,363,286,4317,49.0,116.0,,,,,,,,170.0,359.0,,,24.0,364.0,2031,,,98.0,20.0,47.0,,,10.0,50.0,240.0,100.0,,,,16.0,55.0,12.0,67.0,10.0,18.0,146.0,21.0,154.0,190.0,126.0,316.0,17.0,26.0,19.0,23.0,19.0,21.0,3.0,44.0,6.0,122.0,5.0,59.0,25.0,7.0,50.0,418.0,9.0,0.7058823529411765,0.8955223880597015,,,,,,0.4735376044568245,0.425531914893617,0.4735376044568245,0.5465116279069767,0.425531914893617,0.47150259067357514,0.5384615384615384,0.43859649122807015,,0.04456824512534819,,17.303822937625753,0.5227272727272727,0.16400425985090522,0.09502262443438914,0.1643835616438356,0.1145631067961165,0.10218978102189781,0.17222222222222222,0.09826589595375723,0.3231197771587744,0.4224137931034483,0.4224137931034483,0.9387755102040817,,,,,,,,,,,0.35376044568245124,,0.45203955431754833,0.5265911392405064,0.45631063829787233,0.06596306068601583,0.06596306068601583,0.2692307692307692,0.13736263736263737,8.384679665738162,,0.1945996275605214,77.0,127.0,37.0,65.0,11.0,19.0,44.0,116.0,,,,,,47.0,86.0,4.0,,72.0,2.0,32.0,5.0,97.0,8.0,26.0,10.0,7.0,1.0,4.0,10.0,77.0,21.0,5.0,77.0,53.0,,24.0,79.0,43.0,,6.0,5.0,0.5465116279069767,0.03937007874015748,0.09482758620689655,0.18181818181818182,0.0975609756097561,0.11990111248454882,0.16666666666666666,0.18807339449541285,0.12406015037593984,0.07076923076923076,0.08333333333333333,0.16600790513833993,0.15337423312883436,0.168,0.16129032258064516,0.5443037974683544,0.35376044568245124,0.6062992125984252,0.6311475409836066,0.5324675324675324,0.3231197771587744,0.3793103448275862,0.41904761904761906,0.75,,,,0.7558139534883721,0.5692307692307692,0.10810810810810811,,,,0.40425531914893614,0.5789473684210527,,,3.0,,,,,,2.0,1.0,,,,1.0,1.0,,True,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,46881.0,781,242,1494,1475,527.0,485,226,2969,15.0,42.0,24.0,18.0,65.0,,4.0,5.0,20.0,95.0,193.0,28.0,89.0,104.0,378.0,1389,,8.0,50.0,26.0,66.0,7.0,28.0,59.0,132.0,66.0,124.0,75.0,61.0,18.0,11.0,70.0,24.0,94.0,10.0,30.0,212.0,21.0,67.0,84.0,41.0,125.0,7.0,38.0,24.0,41.0,32.0,21.0,3.0,62.0,9.0,62.0,5.0,126.0,43.0,20.0,132.0,527.0,10.0,0.3473684210526316,0.3626373626373626,0.8928571428571429,0.3146067415730337,,0.25,0.32941176470588235,0.49222797927461137,0.3939393939393939,0.4858156028368794,0.3829787234042553,0.3882978723404255,0.5552238805970149,0.44545454545454544,0.5238095238095238,0.31560283687943264,0.05699481865284974,,22.62108262108262,0.6612903225806451,0.11631944444444445,0.11538461538461539,0.11918604651162791,0.057352941176470586,0.1076923076923077,0.10344827586206896,0.050359712230215826,0.14893617021276595,0.35714285714285715,0.35714285714285715,0.4,0.0851063829787234,0.23049645390070922,0.27692307692307694,0.2857142857142857,0.8333333333333334,0.0851063829787234,,,0.2127659574468085,0.25,0.6737588652482269,0.29508196721311475,0.5156197841726621,0.4626530303030302,0.5086794444444444,0.14285714285714285,0.19111111111111112,0.13227513227513227,0.3492063492063492,6.661658031088083,25.76516853932584,0.3527443105756359,63.0,101.0,10.0,21.0,21.0,39.0,17.0,50.0,10.0,,4.0,2.0,8.0,18.0,39.0,14.0,9.0,8.0,14.0,30.0,10.0,18.0,2.0,15.0,2.0,14.0,8.0,9.0,18.0,19.0,10.0,11.0,4.0,3.0,,1.0,4.0,3.0,,,1.0,0.46153846153846156,0.0594059405940594,0.1,0.029850746268656716,0.022727272727272728,0.03614457831325301,0.13392857142857142,0.061224489795918366,0.025,0.02617801047120419,0.1346153846153846,0.08379888268156424,0.15979381443298968,0.1590909090909091,0.041666666666666664,0.75,0.35815602836879434,0.6237623762376238,0.6631578947368421,0.36507936507936506,0.1773049645390071,0.34,0.37777777777777777,0.23529411764705882,0.4166666666666667,0.4166666666666667,1.0,0.44680851063829785,0.47619047619047616,0.3,0.0851063829787234,,,0.4148936170212766,0.5384615384615384,0.0851063829787234,0.25,1.0,2.0,2.0,0.022222222222222223,4.0,7.0,,,2.0,0.02247191011235955,0.03076923076923077,,,1.0,True,,
