EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,on,Clear Path Fouls
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,26661.0,444,42,839,846,252,237.0,109.0,1685,31.0,58.0,7.0,17.0,5.0,17.0,10.0,34.0,14.0,35.0,1.0,4.0,1.0,3.0,55.0,127.0,1.0,4.0,42.0,155.0,872,9.0,23.0,3.0,21.0,11.0,35.0,1.0,3.0,14.0,39.0,62.0,48.0,3.0,10.0,4.0,1.0,13.0,1.0,47.0,26.0,73.0,16.0,10.0,22.0,1.0,24.0,172.0,8.0,18.0,1.0,11.0,47,3.0,61,27.0,88,5.0,13.0,7.0,6.0,24.0,4.0,17.0,13.0,7.0,37.0,1.0,9.0,25.0,50,2.0,5.0,63.0,5.0,28.0,6.0,14.0,9.0,5.0,14.0,6.0,1.0,2.0,39.0,252,4.0,0.5636363636363636,0.62,1.0,0.25,0.3333333333333333,0.25,0.4330708661417323,0.391304347826087,0.3142857142857143,0.4312977099236641,0.391304347826087,0.32894736842105265,0.484375,0.42,0.43333333333333335,0.030534351145038167,0.25,0.10236220472440945,0.15517241379310345,0.08823529411764706,0.02857142857142857,0.25,20.24665981500514,0.6486486486486487,0.11538461538461539,0.045454545454545456,0.14596273291925466,0.05825242718446602,0.11827956989247312,0.08,0.13975903614457832,0.06356968215158924,0.09,0.0379746835443038,0.046153846153846156,0.06451612903225806,0.10526315789473684,0.1267605633802817,0.12612612612612611,0.17142857142857143,0.11428571428571428,0.13043478260869565,0.08333333333333333,0.42857142857142855,0.44274809160305345,0.5344827586206896,0.6326530612244898,0.5161290322580645,0.2595419847328244,0.29411764705882354,0.3225806451612903,0.3,0.26717557251908397,0.4,0.4117647058823529,0.8571428571428571,0.030534351145038167,0.25,0.3333333333333333,1.0,0.7391304347826086,0.4117647058823529,0.2857142857142857,0.4473684210526316,0.29411764705882354,0.07894736842105263,0.3333333333333333,0.4732824427480916,0.25,0.46735725190839694,0.5223,0.4593368421052631,0.18181818181818182,0.18666666666666668,0.13548387096774195,0.25161290322580643,7.145669291338583,24.65,0.300357568533969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,38493.0,642,87,1196,1201,249,272.0,175.0,2397,53.0,90.0,9.0,14.0,12.0,15.0,13.0,41.0,38.0,93.0,21.0,77.0,4.0,23.0,104.0,224.0,35.0,113.0,36.0,349.0,1162,13.0,31.0,3.0,56.0,21.0,42.0,5.0,24.0,8.0,65.0,96.0,112.0,69.0,12.0,76.0,21.0,17.0,,58.0,11.0,69.0,9.0,2.0,26.0,9.0,23.0,149.0,5.0,28.0,1.0,16.0,54,5.0,75,34.0,109,4.0,28.0,14.0,14.0,20.0,3.0,14.0,15.0,6.0,35.0,8.0,3.0,14.0,51,3.0,5.0,51.0,13.0,28.0,3.0,5.0,2.0,2.0,5.0,3.0,,1.0,65.0,249,4.0,0.46153846153846156,0.4897959183673469,0.6571428571428571,0.30973451327433627,0.20833333333333334,0.3125,0.4642857142857143,0.41935483870967744,0.5,0.46439169139465875,0.6022727272727273,0.4318181818181818,0.49014084507042255,0.6086956521739131,0.4642857142857143,0.3353115727002967,,0.07589285714285714,0.12222222222222222,0.14634146341463414,,,27.522935779816514,0.5714285714285714,0.10416666666666667,0.03333333333333333,0.11226611226611227,0.05970149253731343,0.12903225806451613,0.031055900621118012,0.11570247933884298,0.05238095238095238,0.058823529411764705,0.06766917293233082,0.055299539170506916,0.02586206896551724,0.044444444444444446,0.06481481481481481,0.12418300653594772,0.12727272727272726,0.1276595744680851,0.13333333333333333,0.022988505747126436,0.6,0.26706231454005935,0.5888888888888889,0.6708860759493671,0.5283018867924528,0.12166172106824925,0.3170731707317073,0.37142857142857144,0.3076923076923077,0.27596439169139464,0.40860215053763443,0.40860215053763443,0.42105263157894735,0.228486646884273,0.2727272727272727,0.2727272727272727,0.47619047619047616,0.3181818181818182,0.6428571428571429,0.3333333333333333,0.22727272727272727,0.8,0.3484848484848485,0.17391304347826086,0.6023738872403561,0.27631578947368424,0.5113596726190475,0.5013842857142857,0.4679446153846154,0.07954545454545454,0.11715481171548117,0.16045845272206305,0.18624641833810887,9.577232142857142,24.769026548672567,0.20819397993311037,14.0,36.0,7.0,8.0,1.0,1.0,2.0,5.0,9.0,13.0,36.0,1.0,1.0,2.0,1.0,2.0,1.0,0.6923076923076923,0.10682492581602374,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.18181818181818182,0.875,0.8571428571428571,0.11363636363636363,0.4,0.015151515151515152,1.0,,,,,,,,,,,True,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,32980.0,550,79,1079,1088,372,360.0,136.0,2167,22.0,49.0,4.0,6.0,6.0,17.0,8.0,17.0,32.0,68.0,15.0,54.0,9.0,27.0,62.0,134.0,22.0,72.0,74.0,264.0,1134,7.0,12.0,9.0,29.0,17.0,38.0,12.0,32.0,48.0,118.0,74.0,50.0,57.0,4.0,54.0,15.0,10.0,,51.0,28.0,79.0,23.0,5.0,23.0,8.0,20.0,186.0,3.0,9.0,,11.0,33,,44,12.0,56,,19.0,11.0,8.0,18.0,6.0,9.0,14.0,9.0,32.0,3.0,9.0,15.0,39,1.0,5.0,94.0,4.0,27.0,18.0,1.0,,,2.0,1.0,,,118.0,372,5.0,0.5967741935483871,0.6166666666666667,0.8636363636363636,0.3055555555555556,0.375,0.3055555555555556,0.4626865671641791,0.5833333333333334,0.4473684210526316,0.46116504854368934,0.5555555555555556,0.5,0.5240963855421686,0.6086956521739131,0.5909090909090909,0.34951456310679613,,0.07462686567164178,0.16326530612244897,0.11764705882352941,,,22.727272727272727,0.5625,,,0.0859375,0.024930747922437674,0.07801418439716312,0.024390243902439025,0.0838095238095238,0.024793388429752067,0.038461538461538464,0.02127659574468085,0.018404907975460124,0.011494252873563218,0.05555555555555555,0.04395604395604396,0.07317073170731707,0.11764705882352941,0.08653846153846154,0.05405405405405406,,0.5,0.23786407766990292,0.4489795918367347,0.5365853658536586,0.5454545454545454,0.0825242718446602,0.47058823529411764,0.5333333333333333,0.375,0.3300970873786408,0.47058823529411764,0.47058823529411764,0.6875,0.2621359223300971,0.2777777777777778,0.2777777777777778,0.8666666666666667,0.3333333333333333,0.6666666666666666,0.25,0.24285714285714285,0.35294117647058826,0.38571428571428573,0.3333333333333333,0.587378640776699,0.2777777777777778,0.49631926829268297,0.476595,0.5012347826086956,0.12554112554112554,0.17197452229299362,0.10984848484848485,0.44696969696969696,10.602985074626865,25.00416666666667,0.3447636700648749,7.0,18.0,,2.0,3.0,5.0,2.0,4.0,2.0,6.0,9.0,,1.0,,1.0,3.0,1.0,0.3333333333333333,0.08737864077669903,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.1111111111111111,,,0.2222222222222222,0.5,0.07142857142857142,0.6,2.0,1.0,1.0,1.0,0.02702702702702703,,,,,,True,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,46722.0,779,161,1484,1491,353,375.0,199.0,2975,58.0,77.0,17.0,22.0,8.0,13.0,9.0,44.0,42.0,86.0,3.0,12.0,2.0,8.0,109.0,207.0,3.0,12.0,96.0,323.0,1459,25.0,41.0,16.0,66.0,21.0,42.0,2.0,8.0,49.0,97.0,158.0,60.0,9.0,28.0,11.0,3.0,20.0,,73.0,19.0,92.0,13.0,6.0,32.0,9.0,32.0,203.0,13.0,47.0,1.0,29.0,130,21.0,180,61.0,241,5.0,21.0,14.0,7.0,40.0,6.0,24.0,13.0,16.0,53.0,4.0,9.0,48.0,88,15.0,2.0,126.0,10.0,49.0,19.0,25.0,12.0,13.0,25.0,10.0,1.0,,97.0,353,10.0,0.7247706422018348,0.8315789473684211,1.0,0.25,0.25,0.2727272727272727,0.5265700483091788,0.6097560975609756,0.5,0.5182648401826484,0.5952380952380952,0.48,0.5830324909747292,0.66,0.60625,0.0547945205479452,,0.0966183574879227,0.09090909090909091,0.2727272727272727,0.011627906976744186,,19.152640742890306,0.7547169811320755,0.3684210526315789,0.023809523809523808,0.22968197879858657,0.08752327746741155,0.16022099447513813,0.08074534161490683,0.21285140562248997,0.08595988538681948,0.12056737588652482,0.09219858156028368,0.06666666666666667,0.09016393442622951,0.05128205128205128,0.23529411764705882,0.205,0.24696356275303644,0.16666666666666666,0.14285714285714285,0.060240963855421686,0.4,0.3515981735159817,0.7532467532467533,0.8285714285714286,0.6724137931034483,0.2009132420091324,0.20454545454545456,0.28125,0.3333333333333333,0.3926940639269406,0.4883720930232558,0.49411764705882355,0.8809523809523809,0.0547945205479452,0.25,0.25,1.0,0.5238095238095238,0.7727272727272727,0.11764705882352941,0.26,0.6153846153846154,0.16,0.25,0.4063926940639269,0.2727272727272727,0.464662385321101,0.47637375000000015,0.4438295918367348,0.18992248062015504,0.1991869918699187,0.2043343653250774,0.30030959752321984,9.229951690821256,26.96666666666667,0.23787061994609165,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,0.023809523809523808,,,,,,,,,1.0,1.0,,,,True,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,82988.0,1383,129,2650,2665,720,717.0,347.0,5315,20.0,42.0,3.0,6.0,4.0,7.0,13.0,34.0,55.0,131.0,44.0,97.0,15.0,26.0,88.0,207.0,68.0,141.0,51.0,431.0,2689,11.0,21.0,5.0,54.0,9.0,33.0,28.0,43.0,19.0,121.0,126.0,50.0,189.0,6.0,97.0,44.0,20.0,2.0,91.0,29.0,120.0,11.0,18.0,51.0,5.0,35.0,269.0,11.0,20.0,,42.0,75,5.0,122,31.0,153,3.0,56.0,26.0,30.0,46.0,18.0,34.0,31.0,12.0,77.0,5.0,19.0,37.0,103,6.0,3.0,61.0,4.0,20.0,6.0,10.0,3.0,5.0,10.0,9.0,,1.0,121.0,720,14.0,0.7159090909090909,0.7411764705882353,0.9264705882352942,0.48226950354609927,0.6511627906976745,0.48226950354609927,0.4251207729468599,0.5238095238095238,0.2727272727272727,0.5459770114942529,0.6282051282051282,0.6710526315789473,0.5748663101604278,0.6585365853658537,0.7034883720930233,0.4051724137931034,0.014184397163120567,0.0966183574879227,0.19047619047619047,0.20588235294117646,0.03816793893129771,0.020618556701030927,14.661898569570871,0.5974025974025974,0.05,,0.07403751233958539,0.020429009193054137,0.14285714285714285,0.035830618892508145,0.08951798010711554,0.02410575427682737,0.0149812734082397,0.03187250996015936,0.01735357917570499,0.041666666666666664,0.02197802197802198,0.05726872246696035,0.06382978723404255,0.08971553610503283,0.13615023474178403,0.16049382716049382,0.017964071856287425,0.9,0.1206896551724138,0.47619047619047616,0.5882352941176471,0.7,0.09770114942528736,0.38235294117647056,0.48148148148148145,0.6153846153846154,0.3764367816091954,0.4198473282442748,0.4365079365079365,0.7454545454545455,0.27873563218390807,0.4536082474226804,0.4631578947368421,0.9090909090909091,0.15384615384615385,0.5,,0.09210526315789473,0.5714285714285714,0.34210526315789475,0.5769230769230769,0.5258620689655172,0.4536082474226804,0.48984741379310365,0.5114166666666666,0.5021769736842105,0.06521739130434782,0.08968609865470852,0.12529002320185614,0.28074245939675174,13.557487922705315,24.41843971631206,0.27169811320754716,24.0,44.0,2.0,5.0,13.0,17.0,7.0,13.0,9.0,18.0,15.0,,2.0,2.0,2.0,1.0,2.0,0.5,0.12643678160919541,0.5454545454545454,0.5454545454545454,0.9583333333333334,0.1282051282051282,0.4,1.0,0.3333333333333333,0.5384615384615384,0.2236842105263158,0.7647058823529411,4.0,,,1.0,0.027586206896551724,,,,,,True,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,33799.0,563,106,1076,1072,314,300.0,142.0,2148,53.0,88.0,14.0,25.0,22.0,28.0,11.0,37.0,16.0,35.0,,,,,80.0,160.0,,,49.0,209.0,1074,21.0,40.0,7.0,49.0,26.0,47.0,,,18.0,70.0,104.0,56.0,,30.0,,,25.0,,20.0,10.0,30.0,6.0,4.0,5.0,,15.0,70.0,14.0,42.0,2.0,9.0,63,7.0,79,58.0,137,4.0,27.0,21.0,6.0,16.0,3.0,10.0,16.0,6.0,32.0,3.0,8.0,38.0,81,10.0,7.0,55.0,5.0,27.0,3.0,9.0,5.0,4.0,9.0,7.0,,,70.0,314,6.0,0.65,0.8,,,,,0.5,0.525,0.5531914893617021,0.5,0.525,0.5531914893617021,0.5648648648648649,0.5568181818181818,0.625,,,0.15625,0.17045454545454544,0.2702702702702703,,,17.290836653386453,0.5,0.16666666666666666,0.08,0.15,0.10526315789473684,0.08181818181818182,0.11965811965811966,0.13584905660377358,0.10852713178294573,0.07766990291262135,0.10576923076923077,0.11979166666666667,0.08433734939759036,0.20588235294117646,0.16853932584269662,0.18181818181818182,0.12060301507537688,0.09090909090909091,0.06060606060606061,0.07272727272727272,0.7777777777777778,0.55,0.6022727272727273,0.726027397260274,0.6037735849056604,0.23125,0.2972972972972973,0.4074074074074074,0.36363636363636365,0.21875,0.45714285714285713,0.45714285714285713,1.0,,,,,0.625,0.56,0.14285714285714285,0.5957446808510638,0.7857142857142857,,,0.55,,0.49128375000000013,0.5136200000000001,0.4889148936170215,0.14835164835164835,0.14835164835164835,0.23444976076555024,0.3349282296650718,5.631875,,0.29182156133828996,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,True,
763,1610612758,Tony Massenburg,Tony Massenburg,763,SAC,26498.0,442,-42,824,821,144,134.0,116.0,1645,25.0,41.0,8.0,12.0,3.0,5.0,29.0,62.0,11.0,33.0,,1.0,,1.0,65.0,136.0,,1.0,22.0,152.0,848,14.0,25.0,9.0,37.0,8.0,19.0,,1.0,7.0,23.0,64.0,66.0,,20.0,,,8.0,,16.0,1.0,17.0,1.0,,6.0,1.0,9.0,35.0,8.0,31.0,1.0,14.0,57,7.0,78,40.0,118,4.0,11.0,5.0,6.0,9.0,5.0,5.0,15.0,4.0,24.0,4.0,5.0,47.0,85,8.0,7.0,32.0,4.0,16.0,2.0,7.0,6.0,1.0,7.0,2.0,2.0,2.0,23.0,144,4.0,0.49230769230769234,0.5818181818181818,,,,,0.47794117647058826,0.56,0.42105263157894735,0.4744525547445255,0.56,0.4,0.5033112582781457,0.6166666666666667,0.46,0.0072992700729927005,,0.058823529411764705,0.12195121951219512,0.03225806451612903,0.030303030303030304,,18.115942028985508,0.375,0.25925925925925924,0.038461538461538464,0.1753846153846154,0.09198813056379822,0.18666666666666668,0.0761904761904762,0.1775,0.08823529411764706,0.16455696202531644,0.07954545454545454,0.06470588235294118,0.08860759493670886,0.038461538461538464,0.171875,0.16842105263157894,0.18072289156626506,0.12962962962962962,0.3333333333333333,0.06451612903225806,0.2857142857142857,0.29927007299270075,0.6097560975609756,0.6944444444444444,0.64,0.45255474452554745,0.46774193548387094,0.48333333333333334,0.3103448275862069,0.24087591240875914,0.3333333333333333,0.34375,0.6363636363636364,0.0072992700729927005,,,,0.48,0.6666666666666666,0.125,0.25,0.6,0.05,,0.30656934306569344,,0.4406573529411765,0.47795263157894735,0.4294105263157895,0.10738255033557047,0.10810810810810811,0.24342105263157895,0.1513157894736842,7.955882352941175,50.8,0.17475728155339806,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,True,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,48413.0,807,137,1548,1553,452,421.0,185.0,3101,48.0,73.0,3.0,9.0,8.0,14.0,17.0,49.0,33.0,84.0,38.0,94.0,12.0,28.0,98.0,206.0,55.0,138.0,96.0,457.0,1560,7.0,26.0,10.0,30.0,23.0,50.0,15.0,37.0,41.0,132.0,130.0,66.0,144.0,8.0,94.0,38.0,10.0,2.0,32.0,9.0,41.0,6.0,3.0,14.0,,18.0,91.0,4.0,18.0,3.0,13.0,77,14.0,104,25.0,129,8.0,30.0,17.0,13.0,27.0,1.0,11.0,10.0,16.0,37.0,3.0,7.0,21.0,47,6.0,4.0,99.0,6.0,30.0,14.0,1.0,,1.0,1.0,,,,132.0,452,6.0,0.6632653061224489,0.6914893617021277,0.8727272727272727,0.39855072463768115,0.40540540540540543,0.39855072463768115,0.47572815533980584,0.2692307692307692,0.46,0.5247093023255814,0.3225806451612903,0.5229885057471264,0.5833333333333334,0.4166666666666667,0.6132075471698113,0.4011627906976744,0.014492753623188406,0.04854368932038835,0.0821917808219178,0.08163265306122448,,0.010638297872340425,23.59865470852018,0.7297297297297297,0.208955223880597,0.06818181818181818,0.12919463087248323,0.03364485981308411,0.08074534161490683,0.02030456852791878,0.11889035667107001,0.030054644808743168,0.052980132450331126,0.04666666666666667,0.01282051282051282,0.029850746268656716,,0.08275862068965517,0.1715686274509804,0.1214574898785425,0.0743801652892562,0.1,0.045714285714285714,,0.21220930232558138,0.6575342465753424,0.7164179104477612,0.8125,0.14244186046511628,0.3469387755102041,0.37777777777777777,0.47058823529411764,0.2441860465116279,0.39285714285714285,0.39285714285714285,0.5454545454545454,0.27325581395348836,0.40425531914893614,0.40860215053763443,0.8421052631578947,0.2903225806451613,0.3333333333333333,,0.16091954022988506,0.5714285714285714,0.3218390804597701,0.42857142857142855,0.6133720930232558,0.40425531914893614,0.5072383720930234,0.4689214285714285,0.493777011494253,0.0891891891891892,0.13043478260869565,0.06564551422319474,0.2888402625820569,9.514563106796116,24.578260869565213,0.29198966408268734,17.0,44.0,,,3.0,9.0,2.0,5.0,2.0,5.0,21.0,,2.0,,2.0,10.0,,0.4,0.12790697674418605,0.38636363636363635,0.3953488372093023,0.9411764705882353,,,,0.16129032258064516,0.4,0.10344827586206896,0.3333333333333333,3.0,,,0.5,0.02142857142857143,,,1.0,0.022727272727272728,,True,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,11949.0,199,-26,380,384,79,101.0,67.0,764,8.0,21.0,3.0,11.0,,3.0,1.0,4.0,8.0,25.0,,1.0,,1.0,17.0,50.0,,2.0,7.0,41.0,374,4.0,15.0,3.0,11.0,1.0,7.0,,1.0,3.0,5.0,22.0,12.0,,6.0,1.0,,5.0,,12.0,1.0,13.0,1.0,,2.0,1.0,9.0,27.0,2.0,19.0,1.0,3.0,12,2.0,17,22.0,39,1.0,8.0,2.0,6.0,4.0,1.0,3.0,3.0,1.0,7.0,2.0,2.0,7.0,18,1.0,1.0,16.0,,7.0,1.0,8.0,4.0,4.0,9.0,6.0,,,5.0,79,4.0,0.6470588235294118,0.7857142857142857,,,,,0.34,0.26666666666666666,0.14285714285714285,0.3269230769230769,0.26666666666666666,0.125,0.3416666666666667,0.3055555555555556,0.25,0.038461538461538464,,0.1,0.14285714285714285,0.5,,,14.470842332613392,0.5714285714285714,0.15384615384615385,0.1111111111111111,0.07894736842105263,0.11242603550295859,0.07692307692307693,0.0425531914893617,0.07853403141361257,0.09722222222222222,0.11320754716981132,0.125,0.10714285714285714,0.0625,,0.027777777777777776,0.06976744186046512,0.1095890410958904,0.11538461538461539,,0.03333333333333333,0.6666666666666666,0.40384615384615385,0.38095238095238093,0.4444444444444444,0.5,0.07692307692307693,0.25,0.5,,0.4807692307692308,0.32,0.32,0.875,0.019230769230769232,,,,0.7333333333333333,0.2727272727272727,,0.375,,0.125,,0.4423076923076923,,0.486189423076923,0.5174214285714286,0.46956875000000003,0.11864406779661017,0.12280701754385964,0.2682926829268293,0.12195121951219512,9.97,23.4,0.20789473684210527,,1.0,,,,,,,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,True,
57,1610612758,Doug Christie,Doug Christie,57,SAC,34626.0,577,77,1124,1138,328,359.0,136.0,2262,32.0,52.0,4.0,9.0,13.0,17.0,3.0,13.0,20.0,62.0,8.0,25.0,2.0,7.0,55.0,127.0,14.0,40.0,58.0,210.0,1168,5.0,18.0,8.0,30.0,17.0,30.0,3.0,11.0,27.0,70.0,62.0,48.0,36.0,4.0,25.0,8.0,7.0,,63.0,24.0,87.0,13.0,11.0,34.0,9.0,20.0,198.0,4.0,10.0,,14.0,34,6.0,54,14.0,68,3.0,35.0,25.0,10.0,26.0,3.0,15.0,15.0,11.0,41.0,1.0,17.0,15.0,47,3.0,5.0,64.0,4.0,25.0,7.0,11.0,4.0,3.0,12.0,9.0,,,70.0,328,8.0,0.5636363636363636,0.5849056603773585,0.8571428571428571,0.35,0.2727272727272727,0.35,0.4330708661417323,0.2777777777777778,0.5666666666666667,0.4550898203592814,0.4074074074074074,0.524390243902439,0.5307692307692308,0.4838709677419355,0.6363636363636364,0.23952095808383234,,0.05511811023622047,0.07692307692307693,0.23076923076923078,,,18.26625386996904,0.6341463414634146,0.13333333333333333,,0.08333333333333333,0.025974025974025976,0.109375,0.03076923076923077,0.08955223880597014,0.027184466019417475,0.028037383177570093,0.047619047619047616,0.015463917525773196,0.03409090909090909,0.023809523809523808,0.1111111111111111,0.050359712230215826,0.09411764705882353,0.15053763440860216,,0.034482758620689655,0.75,0.31137724550898205,0.6153846153846154,0.6666666666666666,0.59375,0.07784431137724551,0.23076923076923078,0.3,,0.3712574850299401,0.3225806451612903,0.3225806451612903,0.6,0.1497005988023952,0.32,0.32,0.875,0.3333333333333333,0.4444444444444444,0.25,0.4146341463414634,0.7647058823529411,0.17073170731707318,0.2857142857142857,0.5508982035928144,0.32,0.5048881818181818,0.5108190476190476,0.5137800000000002,0.13297872340425532,0.16891891891891891,0.14285714285714285,0.3333333333333333,10.522834645669288,25.165,0.2918149466192171,6.0,15.0,2.0,3.0,1.0,4.0,2.0,6.0,4.0,9.0,6.0,,1.0,1.0,3.0,3.0,4.0,0.4444444444444444,0.08982035928143713,0.4,0.4,0.8333333333333334,0.1111111111111111,0.6666666666666666,0.5,0.2222222222222222,0.3333333333333333,0.0975609756097561,0.25,,1.0,,1.0,,,,,,1.0,True,
