EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,2pt And 1 Free Throw Trips,AtRimPctBlocked,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Fg3aBlocked,StepOutOfBoundsTurnovers,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Corner3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,on,Clear Path Fouls,BlockedCorner3
1043,1610612755,Amal McCaskill,Amal McCaskill,1043,PHI,10331.0,172,9,333,327,128,130,41,660,5,11,3.0,6.0,1.0,3.0,3.0,9,1.0,8.0,9,28,11,29,290,3.0,8.0,3.0,9,1,7,7,9,8.0,10,6.0,1.0,4,2.0,6,2.0,3,1.0,14,2.0,11.0,1.0,7,19,2,28,14.0,42,2.0,9.0,7.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,1.0,13,22,1.0,18,7,2.0,9.0,5.0,1.0,3.0,9.0,8.0,9,128,4,0.4444444444444444,0.6666666666666666,0.32142857142857145,0.375,0.14285714285714285,0.32142857142857145,0.375,0.14285714285714285,0.3918918918918919,0.4090909090909091,0.34615384615384615,0.03571428571428571,0.1111111111111111,10.99476439790576,0.4,0.125,0.06666666666666667,0.1557377049180328,0.08870967741935484,0.15217391304347827,0.04878048780487805,0.15476190476190477,0.07878787878787878,0.14705882352941177,0.06060606060606061,0.07017543859649122,0.06896551724137931,0.05405405405405406,0.15151515151515152,0.23076923076923078,0.13157894736842105,0.25,0.1111111111111111,0.8888888888888888,0.39285714285714285,0.45454545454545453,0.45454545454545453,0.4,0.32142857142857145,0.3333333333333333,0.375,0.3333333333333333,0.2857142857142857,0.125,0.125,1.0,0.75,0.5,0.42857142857142855,0.3333333333333333,0.39285714285714285,0.4298035714285714,0.5190125,0.4417285714285714,0.2,0.2,0.3103448275862069,0.3103448275862069,7.939285714285715,0.3843843843843844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,1634.0,27,-10,46,49,24,21,10,95,1,2,,1.0,1.0,2.0,,2,,,1,4,2,4,50,,1.0,1.0,1,1,3,2,4,,2,,1.0,1,,1,,1,,2,,,,1,3,1,5,,5,,,,,,,,,,,,1,3,,5,3,,,,,,,,4,24,1,,,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.3333333333333333,0.25,0.5,0.25,,10.344827586206897,,0.25,,0.15,,0.3333333333333333,,0.17391304347826086,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.5,0.5,1.0,,0.5,,,,,,,,1.0,,0.6666666666666666,0.5,0.5,0.46504999999999996,0.5252,0.5011,0.5,0.5,0.25,1.0,4.675,0.5217391304347826,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,20726.0,345,31,661,648,209,224,82,1309,14,24,1.0,1.0,1.0,3.0,2.0,10,7.0,24.0,23,58,21,91,608,1.0,3.0,,8,4,12,11,25,22.0,24,,4.0,20,13.0,33,6.0,5,12.0,79,2.0,5.0,,8,26,1,35,7.0,42,1.0,16.0,8.0,8.0,15.0,2.0,10.0,6.0,1.0,21.0,6.0,8,22,1.0,25,6,7.0,2.0,1.0,1.0,,2.0,2.0,25,209,5,0.4782608695652174,0.4782608695652174,0.39655172413793105,0.3333333333333333,0.3333333333333333,0.4069767441860465,0.5714285714285714,0.35,0.4642857142857143,0.5714285714285714,0.46296296296296297,0.06896551724137931,0.1,15.930388219544847,0.7142857142857143,0.03571428571428571,,0.11818181818181818,0.02100840336134454,0.10126582278481013,0.02531645569620253,0.11371237458193979,0.022082018927444796,0.025974025974025976,,0.03529411764705882,0.0392156862745098,0.12048192771084337,0.11538461538461539,0.11764705882352941,0.061224489795918366,0.16666666666666666,0.02,1.0,0.27906976744186046,0.5833333333333334,0.6666666666666666,0.5,0.11627906976744186,0.2,0.2222222222222222,0.5,0.27906976744186046,0.2916666666666667,0.2916666666666667,0.42857142857142855,0.14285714285714285,1.0,0.15,0.3333333333333333,0.6046511627906976,0.4880076470588235,0.5042333333333334,0.4241078947368422,0.06593406593406594,0.09523809523809523,0.08791208791208792,0.27472527472527475,9.29137931034483,0.3161875945537065,1.0,1.0,0.125,2.0,9.0,1.0,2.0,1.0,3.0,6.0,19.0,1.0,2.0,1.0,5.0,8.0,28.0,2.0,4.0,2.0,8.0,21.0,3.0,1.0,18.0,6.0,7.0,3.0,1.0,5.0,2.0,0.875,0.2857142857142857,0.5,0.25,0.2962962962962963,0.32558139534883723,0.10465116279069768,0.2222222222222222,0.2222222222222222,1.0,0.22093023255813954,0.3157894736842105,0.3157894736842105,0.8333333333333334,1.0,0.2857142857142857,0.5,1.0,0.2857142857142857,0.5,0.15,0.3333333333333333,0.25,0.2,0.3333333333333333,25.785714285714285,,,,,,,,,,,,,,,,,,True,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,20644.0,344,-29,643,643,217,208,94,1286,23,49,3.0,3.0,5.0,17.0,11.0,40,18.0,52.0,52,141,26,160,645,5.0,12.0,2.0,21,12,47,8,32,36.0,68,4.0,10.0,28,6.0,34,6.0,11,10.0,74,,7.0,,13,9,1,23,7.0,30,1.0,10.0,4.0,6.0,24.0,1.0,13.0,5.0,,29.0,11.0,17,40,2.0,36,17,2.0,3.0,1.0,2.0,,3.0,1.0,32,217,5,0.34615384615384615,0.36,0.36879432624113473,0.4166666666666667,0.2553191489361702,0.39644970414201186,0.6333333333333333,0.20689655172413793,0.43010752688172044,0.65625,0.25,0.07092198581560284,0.025,28.514588859416445,0.8275862068965517,0.02702702702702703,,0.038461538461538464,0.027559055118110236,0.19696969696969696,,0.07333333333333333,0.021212121212121213,0.02247191011235955,0.0410958904109589,0.021739130434782608,,0.036585365853658534,0.03278688524590164,0.04395604395604396,0.23404255319148937,0.10526315789473684,0.010638297872340425,0.3333333333333333,0.28994082840236685,0.46938775510204084,0.5609756097560976,0.30434782608695654,0.23668639053254437,0.275,0.28205128205128205,0.2727272727272727,0.3076923076923077,0.34615384615384615,0.35294117647058826,0.4444444444444444,0.2,1.0,0.29310344827586204,0.29411764705882354,0.4556213017751479,0.46693433734939765,0.4645785714285715,0.4592312499999999,0.09239130434782608,0.10897435897435898,0.13125,0.2,9.29148936170213,0.33748055987558323,,2.0,0.16326530612244897,,3.0,,,,1.0,10.0,25.0,3.0,3.0,,10.0,10.0,28.0,3.0,3.0,,11.0,27.0,3.0,2.0,23.0,10.0,,7.0,,11.0,2.0,0.9,0.35714285714285715,1.0,,0.38461538461538464,0.16568047337278108,0.01775147928994083,,,,0.14792899408284024,0.4,0.4166666666666667,0.9,0.3333333333333333,,,,0.2,1.0,0.017241379310344827,,0.1724137931034483,,0.43478260869565216,27.207142857142856,1.0,1.0,1.0,0.03571428571428571,0.019230769230769232,0.04,1.0,,,,,,,,,,,True,,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,51692.0,862,8,1647,1620,560,577,225,3267,8,20,3.0,6.0,3.0,7.0,6.0,16,20.0,84.0,34,120,19,330,1614,6.0,21.0,5.0,35,9,40,9,102,58.0,10,6.0,11.0,36,4.0,40,2.0,20,6.0,84,8.0,19.0,3.0,20,56,5,81,30.0,111,4.0,25.0,13.0,12.0,28.0,5.0,20.0,13.0,,41.0,11.0,54,102,3.0,24,5,5.0,8.0,4.0,2.0,2.0,8.0,4.0,102,560,18,0.8529411764705882,0.9354838709677419,0.2833333333333333,0.2857142857142857,0.225,0.47553516819571867,0.3409090909090909,0.41517857142857145,0.486646884272997,0.3723404255319149,0.43162393162393164,0.09166666666666666,0.0625,19.904963041182683,0.6829268292682927,0.06578947368421052,0.05454545454545454,0.0989399293286219,0.03247863247863248,0.1111111111111111,0.0380952380952381,0.10187667560321716,0.033962264150943396,0.043478260869565216,0.016304347826086956,0.03686635944700461,0.03496503496503497,0.0913978494623656,0.11612903225806452,0.09333333333333334,0.0916030534351145,0.16326530612244897,0.020833333333333332,0.5,0.06116207951070336,0.4,0.5,0.625,0.04892966360856269,0.375,0.4,0.6666666666666666,0.25688073394495414,0.23809523809523808,0.2564102564102564,1.0,0.13636363636363635,0.5,0.0625,0.42857142857142855,0.6941896024464832,0.4885329230769232,0.5059987179487181,0.465609090909091,0.018072289156626505,0.04032258064516129,0.10606060606060606,0.3090909090909091,14.340833333333334,0.3400121432908318,3.0,1.0,0.2,31.0,78.0,2.0,5.0,10.0,22.0,50.0,129.0,4.0,18.0,15.0,50.0,81.0,207.0,6.0,23.0,25.0,72.0,243.0,,1.0,128.0,50.0,2.0,10.0,3.0,8.0,3.0,1.0,0.391304347826087,0.2608695652173913,0.3472222222222222,0.3932038834951456,0.6330275229357798,0.23853211009174313,0.3974358974358974,0.4189189189189189,1.0,0.3944954128440367,0.3875968992248062,0.390625,1.0,,0.11363636363636363,0.4,1.0,0.4090909090909091,0.2222222222222222,0.19642857142857142,0.45454545454545453,0.44642857142857145,0.3,0.390625,25.127053140096606,5.0,1.0,,0.024154589371980676,0.07142857142857142,0.007751937984496124,1.0,3.0,1.0,1.0,0.05128205128205128,0.04477611940298507,0.004807692307692308,,,,,True,,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,16584.0,276,-11,520,523,159,138,82,1043,11,18,2.0,4.0,1.0,3.0,4.0,23,9.0,15.0,24,56,13,76,512,5.0,8.0,,10,6,15,8,20,32.0,16,,3.0,15,5.0,20,3.0,9,5.0,45,1.0,6.0,1.0,5,24,3,32,8.0,40,1.0,9.0,6.0,3.0,8.0,1.0,8.0,5.0,1.0,13.0,8.0,16,25,,16,6,2.0,1.0,1.0,,,1.0,,20,159,2,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.625,0.4,0.45,0.625,0.3333333333333333,0.48717948717948717,0.625,0.43478260869565216,0.05357142857142857,0.08695652173913043,15.066225165562914,0.6153846153846154,0.125,0.07142857142857142,0.14035087719298245,0.03015075376884422,0.07575757575757576,0.017857142857142856,0.12236286919831224,0.027450980392156862,0.05555555555555555,0.015625,0.024691358024691357,,0.1044776119402985,0.23255813953488372,0.11475409836065574,0.1,,0.02631578947368421,,0.2571428571428571,0.6111111111111112,0.6470588235294118,0.8181818181818182,0.32857142857142857,0.17391304347826086,0.19047619047619047,0.5,0.21428571428571427,0.6,0.6,0.5555555555555556,0.5,0.5,0.16666666666666666,0.3333333333333333,0.45714285714285713,0.4563007142857143,0.46588333333333337,0.43873333333333325,0.07894736842105263,0.0967741935483871,0.13157894736842105,0.2631578947368421,8.569642857142858,0.3057692307692308,,,0.05555555555555555,1.0,4.0,,,,1.0,4.0,10.0,,,,2.0,5.0,14.0,,,,3.0,15.0,,,10.0,4.0,2.0,1.0,1.0,,,1.0,0.35714285714285715,,,0.35714285714285715,0.2,0.05714285714285714,0.25,0.25,1.0,0.14285714285714285,0.4,0.4,1.0,0.5,,,,,,0.05555555555555555,,0.1111111111111111,,0.4,24.557142857142857,,,,,,,,,,,,0.058823529411764705,,,,,,True,,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,26022.0,434,-48,797,781,224,242,117,1578,41,70,10.0,18.0,6.0,16.0,10.0,34,9.0,23.0,60,127,61,184,838,11.0,22.0,22.0,44,9,32,20,41,70.0,50,18.0,10.0,9,20.0,29,13.0,3,5.0,78,9.0,34.0,2.0,13,52,12,77,45.0,122,7.0,14.0,12.0,2.0,17.0,2.0,9.0,13.0,1.0,30.0,6.0,15,35,6.0,74,35,5.0,6.0,2.0,2.0,2.0,6.0,3.0,41,224,3,0.5833333333333334,0.6862745098039216,0.47244094488188976,0.5,0.28125,0.48046875,0.5,0.3181818181818182,0.5679012345679012,0.6666666666666666,0.4659090909090909,0.07874015748031496,0.11764705882352941,20.756756756756758,0.5666666666666667,0.34285714285714286,0.08695652173913043,0.1863799283154122,0.12274368231046931,0.17105263157894737,0.08653846153846154,0.18309859154929578,0.11286089238845144,0.16049382716049382,0.10909090909090909,0.10465116279069768,0.10144927536231885,0.17777777777777778,0.18571428571428572,0.19327731092436976,0.21052631578947367,0.05263157894736842,0.12280701754385964,0.5,0.546875,0.5857142857142857,0.640625,0.5853658536585366,0.265625,0.29411764705882354,0.3333333333333333,0.4,0.1796875,0.391304347826087,0.391304347826087,0.7777777777777778,0.8181818181818182,0.5555555555555556,0.48484848484848486,0.375,0.5546875,0.4750652343749999,0.5161526315789474,0.4412924242424242,0.2229299363057325,0.22435897435897437,0.2391304347826087,0.22282608695652173,5.478740157480316,0.2810539523212045,1.0,6.0,0.08571428571428572,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,,1.0,1.0,7.0,1.0,,8.0,3.0,,1.0,,1.0,1.0,0.0078125,,,,,0.0078125,1.0,1.0,,0.2,,,,,,,,0.030303030303030304,1.0,1.0,26.6,,1.0,,,,,,,,2.0,,0.05714285714285714,,1.0,2.0,,,True,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,28212.0,470,58,915,888,325,348,117,1803,27,48,3.0,6.0,6.0,11.0,11.0,34,11.0,31.0,49,113,71,169,891,4.0,9.0,4.0,12,15,35,39,69,26.0,72,4.0,6.0,64,43.0,107,30.0,28,30.0,257,5.0,9.0,1.0,15,24,1,40,15.0,55,3.0,13.0,6.0,7.0,26.0,8.0,19.0,17.0,,43.0,13.0,17,46,6.0,86,36,9.0,1.0,1.0,,,1.0,,69,325,15,0.2653061224489796,0.2765957446808511,0.4336283185840708,0.4444444444444444,0.42857142857142855,0.4224137931034483,0.4,0.39473684210526316,0.5382165605095541,0.5,0.575,0.05309734513274336,0.058823529411764705,19.061302681992338,0.6046511627906976,0.02564102564102564,0.037037037037037035,0.08053691275167785,0.029801324503311258,0.15151515151515152,0.0423728813559322,0.0982367758186398,0.03333333333333333,0.03260869565217391,0.021739130434782608,0.03389830508474576,0.05194805194805195,0.06741573033707865,0.08433734939759036,0.0873015873015873,0.14666666666666667,0.16666666666666666,0.05172413793103448,,0.41379310344827586,0.5625,0.6136363636363636,0.25925925925925924,0.29310344827586204,0.3235294117647059,0.34375,,0.2672413793103448,0.3548387096774194,0.3548387096774194,0.5454545454545454,0.6,0.5,0.2894736842105263,0.5454545454545454,0.4396551724137931,0.464640948275862,0.47557777777777777,0.43421447368421057,0.24324324324324326,0.2482758620689655,0.07100591715976332,0.40828402366863903,7.735398230088494,0.3551912568306011,,4.0,0.08333333333333333,,,,,,,,3.0,,1.0,,3.0,,3.0,,1.0,,3.0,,,,3.0,,13.0,6.0,2.0,7.0,2.0,,,,,,0.02586206896551724,,,,,0.02586206896551724,,,,,,,,0.1,,,,0.07894736842105263,,,25.266666666666666,,1.0,,,,,,,,,,0.024390243902439025,,,,,,True,,
1985,1610612755,Zendon Hamilton,Zendon Hamilton,1985,PHI,11008.0,183,-49,337,342,114,121,52,679,15,25,6.0,11.0,7.0,12.0,3.0,4,2.0,6.0,20,35,21,61,364,6.0,11.0,7.0,19,7,13,9,23,26.0,14,12.0,3.0,7,1.0,8,,1,3.0,17,1.0,20.0,1.0,5,21,9,35,22.0,57,,3.0,2.0,1.0,9.0,,2.0,4.0,2.0,13.0,3.0,13,28,1.0,35,16,3.0,1.0,1.0,,,1.0,1.0,23,114,8,0.65,0.9285714285714286,0.5714285714285714,0.5454545454545454,0.5384615384615384,0.5714285714285714,0.5454545454545454,0.5384615384615384,0.5980392156862745,0.5588235294117647,0.5476190476190477,0.08571428571428572,0.25,16.08040201005025,0.6923076923076923,0.4090909090909091,0.09090909090909091,0.18584070796460178,0.15503875968992248,0.1388888888888889,0.030303030303030304,0.174496644295302,0.12962962962962962,0.13513513513513514,0.24324324324324326,0.10909090909090909,0.043478260869565216,0.17142857142857143,0.25,0.15217391304347827,0.07142857142857142,0.375,,1.0,0.7142857142857143,0.6,0.6521739130434783,0.5333333333333333,0.11428571428571428,0.75,1.0,1.0,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5454545454545454,0.9230769230769231,0.5833333333333334,0.7142857142857143,0.5177171428571428,0.54535,0.5591,0.3333333333333333,0.3333333333333333,0.3114754098360656,0.3770491803278688,3.4457142857142857,0.33827893175074186,5.0,3.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,True,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,27427.0,457,29,855,843,264,264,123,1698,40,65,17.0,27.0,10.0,23.0,20.0,46,4.0,6.0,64,117,16,144,819,22.0,38.0,3.0,47,18,40,5,41,94.0,34,26.0,6.0,1,1.0,2,1.0,1,,5,10.0,27.0,1.0,21,50,15,86,38.0,124,5.0,5.0,3.0,2.0,6.0,1.0,2.0,12.0,2.0,18.0,3.0,42,53,2.0,30,16,1.0,38.0,26.0,1.0,11.0,38.0,23.0,41,264,1,0.734375,0.9215686274509803,0.5470085470085471,0.5789473684210527,0.45,0.5423728813559322,0.5641025641025641,0.43902439024390244,0.549618320610687,0.573170731707317,0.45555555555555555,0.05128205128205128,0.021739130434782608,15.065722952477248,0.3333333333333333,0.4411764705882353,0.047619047619047616,0.1557632398753894,0.08333333333333333,0.25,0.09009009009009009,0.17530864197530865,0.08505747126436781,0.11214953271028037,0.09009009009009009,0.04716981132075472,0.09859154929577464,0.14912280701754385,0.14444444444444443,0.17094017094017094,0.29310344827586204,0.15384615384615385,0.10638297872340426,0.6052631578947368,0.5508474576271186,0.6153846153846154,0.6666666666666666,0.675,0.3898305084745763,0.43478260869565216,0.4444444444444444,0.8,0.05084745762711865,0.6666666666666666,0.6666666666666666,1.0,0.6923076923076923,0.6296296296296297,0.5609756097560976,0.43478260869565216,0.559322033898305,0.4900050847457628,0.5128241379310344,0.4895560975609756,0.12307692307692308,0.12403100775193798,0.3263888888888889,0.2847222222222222,4.42991452991453,0.3087719298245614,3.0,4.0,0.07692307692307693,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,3.0,4.0,4.0,,,,,,0.00847457627118644,,,,,0.00847457627118644,,,,0.35294117647058826,,,,0.02564102564102564,,,,0.024390243902439025,,,30.3,,2.0,4.0,,,,,,,3.0,,0.075,,1.0,1.0,,,True,,
