EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,StepOutOfBoundsTurnovers,RecoveredBlocks,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Clear Path Fouls,on,BlockedCorner3,Corner3PctBlocked
1514,1610612762,Paul Grant,Paul Grant,1514,UTA,218.0,4,-3,9,8,6.0,4.0,4,17,,,,,,,,1.0,1.0,1.0,1,2,,2,9,,1.0,,,1.0,2.0,,2.0,2.0,,,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,1,1.0,1.0,3.0,4.0,,,,,,,,,2.0,6.0,,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,25.0,,0.16666666666666666,,,0.16666666666666666,,,0.5,,,,,,,,0.5,,,0.5,1.0,1.0,1.0,,,,,,0.40105,0.3798,0.40105,,,,1.0,14.1,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1630,1610612762,Mikki Moore,Mikki Moore,1630,UTA,11408.0,190,-45,337,341,101.0,133.0,45,678,11.0,20.0,4.0,8.0,3.0,7.0,5.0,13.0,3.0,10.0,19,43,15.0,53,332,5.0,10.0,,10.0,5.0,15.0,4.0,14.0,24.0,14.0,4.0,9.0,6.0,7.0,1.0,5.0,15.0,8.0,8.0,15.0,24.0,11.0,35,3.0,3.0,17.0,33.0,1.0,17.0,1.0,8.0,1.0,8.0,2.0,8.0,14.0,101.0,4.0,0.631578947368421,0.7058823529411765,0.4418604651162791,0.5,0.3333333333333333,0.4418604651162791,0.5,0.3333333333333333,0.5196078431372549,0.5,0.4117647058823529,0.20930232558139536,0.35,16.70886075949367,0.13392857142857142,0.05228758169934641,0.19047619047619047,0.14935064935064934,0.05952380952380952,0.10416666666666667,0.03571428571428571,0.025974025974025976,0.3125,0.06779661016949153,0.15384615384615385,0.46511627906976744,0.55,0.8461538461538461,0.7272727272727273,0.3023255813953488,0.38461538461538464,0.4166666666666667,0.23255813953488372,0.3,0.3333333333333333,0.6666666666666666,0.8,0.5,0.4666666666666667,0.42857142857142855,0.46511627906976744,0.47720697674418605,0.5465888888888889,0.46488666666666667,0.16,0.16,0.18867924528301888,0.2641509433962264,6.927906976744185,0.2997032640949555,,,,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,1.0,,,7.0,1.0,5.0,8.0,,2.0,,15.0,2.0,4.0,4.0,,,,,1.0,,,,,,,0.07692307692307693,,0.4666666666666667,0.1,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.047619047619047616,0.20689655172413793,,0.4,,,,,,0.25,,,,,,,,,,,,,,,1.0,7.0,,0.1,0.1111111111111111,0.875,,,,,,,,,,,1.0,5.0,,,,,,,1.0,True,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,12117.0,202,35,373,375,146.0,228.0,56,748,14.0,20.0,,,6.0,9.0,7.0,19.0,12.0,40.0,33,79,19.0,97,356,,3.0,1.0,1.0,11.0,26.0,13.0,35.0,42.0,24.0,,5.0,10.0,17.0,9.0,1.0,41.0,4.0,4.0,11.0,17.0,6.0,23,4.0,,3.0,14.0,,22.0,,6.0,4.0,3.0,2.0,3.0,35.0,146.0,7.0,0.6363636363636364,0.6363636363636364,0.4177215189873418,,0.4230769230769231,0.42391304347826086,,0.3548387096774194,0.47058823529411764,0.08333333333333333,0.4605263157894737,0.06329113924050633,0.05,25.40045766590389,0.07746478873239436,0.029411764705882353,0.10256410256410256,0.08287292817679558,0.03614457831325301,,0.13043478260869565,0.015625,0.09302325581395349,0.1111111111111111,,0.21739130434782608,0.7,0.7368421052631579,0.6428571428571429,0.20652173913043478,0.3684210526315789,0.4117647058823529,0.43478260869565216,0.3,0.3157894736842105,0.8333333333333334,,,0.2903225806451613,0.6666666666666666,0.358695652173913,0.46450714285714284,0.386025,0.4720066666666668,0.061224489795918366,0.07058823529411765,0.010309278350515464,0.36082474226804123,12.231645569620254,0.3914209115281501,2.0,,2.0,11.0,,5.0,4.0,13.0,,5.0,12.0,10.0,2.0,,7.0,6.0,1.0,,2.0,,2.0,1.0,4.0,5.0,2.0,5.0,4.0,,,1.0,9.0,1.0,1.0,,2.0,,,,,1.0,0.3076923076923077,,0.3333333333333333,0.14130434782608695,,0.10526315789473684,,0.5555555555555556,0.08695652173913043,,0.06666666666666667,0.09523809523809523,0.022222222222222223,0.11764705882352941,0.020833333333333332,0.2857142857142857,0.021739130434782608,0.11956521739130435,0.18181818181818182,0.18181818181818182,1.0,,,0.16129032258064516,,0.2,26.346153846153847,2.0,,,,,2.0,,2.0,,1.0,,,0.05,,,1.0,1.0,1.0,,,,0.4,,,,1.0,,,,1.0,,,,,True,,
1721,1610612762,Keon Clark,Keon Clark,1721,UTA,345.0,6,12,10,9,,4.0,3,19,,1.0,,,,,1.0,1.0,,,1,2,,2,2,,,,,,,,,,2.0,,,,,,,,,2.0,1.0,3.0,,3,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,13.333333333333334,0.2,,0.6666666666666666,0.375,,,,,,0.5,,0.5,,,,0.5,1.0,1.0,,,,,,,,,0.5,0.40245,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,18647.0,311,12,572,572,270.0,264.0,90,1144,18.0,24.0,5.0,6.0,6.0,9.0,4.0,10.0,5.0,18.0,27,52,31.0,85,566,5.0,10.0,1.0,11.0,9.0,21.0,16.0,34.0,40.0,14.0,8.0,4.0,7.0,7.0,1.0,5.0,14.0,14.0,13.0,22.0,38.0,14.0,52,5.0,4.0,13.0,42.0,4.0,43.0,3.0,17.0,6.0,1.0,1.0,1.0,34.0,270.0,7.0,0.7407407407407407,0.8695652173913043,0.5192307692307693,0.5,0.42857142857142855,0.5094339622641509,0.5,0.42857142857142855,0.5821917808219178,0.4583333333333333,0.5666666666666667,0.07692307692307693,0.08333333333333333,13.549337260677467,0.11282051282051282,0.060085836909871244,0.20967741935483872,0.13618677042801555,0.05166051660516605,0.05747126436781609,0.024390243902439025,0.0761904761904762,0.09259259259259259,0.11494252873563218,0.14285714285714285,0.4528301886792453,0.75,0.8181818181818182,0.6666666666666666,0.18867924528301888,0.4,0.4444444444444444,0.33962264150943394,0.2777777777777778,0.29411764705882354,1.0,0.6,0.8333333333333334,0.42857142857142855,0.6666666666666666,0.4716981132075472,0.4705596153846153,0.48715,0.45599047619047617,0.2537313432835821,0.25757575757575757,0.12941176470588237,0.4,7.959615384615385,0.47202797202797203,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,3.0,,1.0,7.0,1.0,6.0,12.0,,1.0,2.0,19.0,5.0,8.0,6.0,,,,1.0,2.0,,,,,0.018867924528301886,,0.1,,0.3684210526315789,0.15789473684210525,,,,0.12962962962962962,0.22916666666666666,,0.75,,0.018867924528301886,,,,,,,,,52.2,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,1.0,,,,,True,,
2414,1610612762,Curtis Borchardt,Curtis Borchardt,2414,UTA,1514.0,25,-2,42,44,8.0,13.0,6,86,1.0,1.0,,,,,,2.0,,,1,3,,2,44,,,,,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,3.0,5.0,,5,1.0,,1.0,2.0,,,,,,,,,,8.0,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,14.0,0.1111111111111111,,0.5,0.13793103448275862,,,,,,0.2,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,,,0.3333333333333333,0.42716666666666664,,0.4196,,,,,5.933333333333334,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,,2.0,1.0,,1.0,,4.0,,,1.0,,,,,,,,,,,,0.5,,0.75,0.5,,,,0.09090909090909091,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1913,1610612762,Michael Ruffin,Michael Ruffin,1913,UTA,21268.0,354,-62,600,600,69.0,90.0,100,1200,13.0,35.0,6.0,11.0,2.0,6.0,4.0,24.0,,7.0,17,66,6.0,40,642,7.0,13.0,1.0,15.0,2.0,7.0,2.0,6.0,14.0,20.0,14.0,15.0,15.0,17.0,7.0,7.0,36.0,32.0,5.0,55.0,62.0,35.0,97,10.0,5.0,23.0,43.0,2.0,17.0,1.0,7.0,2.0,12.0,7.0,12.0,6.0,69.0,3.0,0.4117647058823529,0.7,0.25757575757575757,0.5384615384615384,0.2857142857142857,0.25757575757575757,0.5384615384615384,0.2857142857142857,0.2702702702702703,0.46875,0.3333333333333333,0.22727272727272727,0.2571428571428571,13.406292749658004,0.22633744855967078,0.11510791366906475,0.11904761904761904,0.21052631578947367,0.10927152317880795,0.11764705882352941,0.11904761904761904,0.11194029850746269,0.2459016393442623,0.24778761061946902,,0.5303030303030303,0.37142857142857144,0.5,0.38461538461538464,0.36363636363636365,0.16666666666666666,0.21052631578947367,0.10606060606060606,,,,0.8461538461538461,0.5454545454545454,0.8571428571428571,0.3333333333333333,0.5303030303030303,0.4663772727272727,0.5473461538461538,0.5335142857142856,0.09722222222222222,0.09722222222222222,0.375,0.15,5.081818181818181,0.115,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,14.0,2.0,6.0,10.0,,8.0,,24.0,3.0,4.0,3.0,,,,3.0,,,,,,,,0.20833333333333334,,0.5833333333333334,0.13333333333333333,0.08,0.041666666666666664,0.05,0.17391304347826086,0.15151515151515152,0.058823529411764705,0.5,,,,,,,,,,,,,,,,,,,,,,4.0,,0.14285714285714285,,0.3333333333333333,,,,,,,,,,,,5.0,1.0,1.0,,,,,,True,,
339,1610612762,Tom Gugliotta,Tom Gugliotta,339,UTA,6361.0,106,9,185,185,79.0,84.0,32,370,4.0,8.0,1.0,2.0,2.0,2.0,2.0,4.0,,6.0,6,18,8.0,23,168,1.0,3.0,2.0,4.0,3.0,6.0,3.0,12.0,10.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,15.0,4.0,5.0,11.0,19.0,9.0,28,4.0,3.0,6.0,9.0,2.0,11.0,1.0,5.0,1.0,1.0,1.0,1.0,12.0,79.0,,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.5,0.39473684210526316,0.3333333333333333,0.6428571428571429,0.4791666666666667,0.5,0.6666666666666666,0.16666666666666666,0.25,11.764705882352942,0.16176470588235295,0.057971014492753624,0.20833333333333334,0.17391304347826086,0.09090909090909091,0.05263157894736842,0.13333333333333333,0.02857142857142857,0.22727272727272727,0.14814814814814814,,0.42105263157894735,0.5,0.6666666666666666,0.75,0.21052631578947367,0.5,0.6666666666666666,0.3157894736842105,,,,0.6666666666666666,0.5,0.2857142857142857,1.0,0.47368421052631576,0.46001842105263147,0.685,0.44363571428571424,0.21739130434782608,0.22727272727272727,0.17391304347826086,0.5217391304347826,7.811111111111113,0.42702702702702705,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,3.0,3.0,,,4.0,1.0,3.0,,1.0,,,,2.0,,,,2.0,,,1.0,,,,,,,1.0,1.0,1.0,0.05263157894736842,,0.25,,,0.3333333333333333,0.125,0.21052631578947367,0.21428571428571427,0.10526315789473684,0.21739130434782608,,1.0,,0.05263157894736842,1.0,1.0,,,,0.14285714285714285,1.0,1.0,30.5,,,,,,,,,3.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,True,,
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,8325.0,139,2,252,254,86.0,107.0,37,506,18.0,34.0,6.0,15.0,6.0,9.0,,2.0,,2.0,18,38,12.0,48,262,6.0,15.0,1.0,13.0,6.0,10.0,8.0,20.0,22.0,14.0,12.0,5.0,3.0,4.0,,2.0,9.0,13.0,7.0,17.0,28.0,16.0,44,2.0,1.0,14.0,25.0,,20.0,4.0,8.0,4.0,3.0,2.0,3.0,20.0,86.0,1.0,0.6111111111111112,0.9166666666666666,0.47368421052631576,0.4,0.6,0.47368421052631576,0.4,0.6,0.5217391304347826,0.40625,0.625,0.13157894736842105,0.11764705882352941,18.729096989966553,0.2,0.1262135922330097,0.25925925925925924,0.21428571428571427,0.12931034482758622,0.24444444444444444,0.058823529411764705,0.024390243902439025,0.13793103448275862,0.28125,0.1111111111111111,0.8947368421052632,0.5294117647058824,0.6,0.6111111111111112,0.05263157894736842,,,0.05263157894736842,,,,1.0,0.4,0.9,0.6666666666666666,0.8947368421052632,0.5413736842105263,0.558023076923077,0.5320699999999999,0.19047619047619047,0.19047619047619047,0.2708333333333333,0.4166666666666667,1.4947368421052634,0.3412698412698413,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,,2.0,8.0,,,,10.0,1.0,2.0,3.0,,,,2.0,,,,,,,,0.5,,0.2,0.36363636363636365,0.09090909090909091,0.15384615384615385,0.2,0.16666666666666666,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,1.0,,,,,,False,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,22971.0,383,-41,709,707,270.0,266.0,109,1416,27.0,50.0,8.0,14.0,9.0,20.0,4.0,17.0,18.0,48.0,49,115,44.0,154,766,10.0,18.0,6.0,26.0,15.0,41.0,18.0,57.0,64.0,34.0,16.0,13.0,19.0,24.0,4.0,14.0,53.0,24.0,12.0,25.0,54.0,28.0,82,8.0,7.0,19.0,45.0,5.0,62.0,7.0,27.0,6.0,,,,57.0,270.0,9.0,0.6530612244897959,0.7804878048780488,0.4260869565217391,0.5555555555555556,0.36585365853658536,0.4330708661417323,0.5,0.3979591836734694,0.49673202614379086,0.5652173913043478,0.475,0.11304347826086956,0.24,20.938628158844764,0.11312217194570136,0.08664259927797834,0.16,0.125,0.08231707317073171,0.054945054945054944,0.08695652173913043,0.10714285714285714,0.12121212121212122,0.15730337078651685,0.125,0.3937007874015748,0.54,0.7105263157894737,0.5925925925925926,0.13385826771653545,0.23529411764705882,0.23529411764705882,0.3779527559055118,0.375,0.3829787234042553,0.7777777777777778,0.7,0.5714285714285714,0.40816326530612246,0.45,0.4881889763779528,0.476677559055118,0.5257470588235293,0.4830693877551021,0.1836734693877551,0.2,0.16883116883116883,0.37012987012987014,9.192173913043478,0.38081805359661497,2.0,1.0,3.0,10.0,3.0,7.0,4.0,12.0,3.0,8.0,12.0,10.0,3.0,,5.0,3.0,2.0,1.0,3.0,1.0,17.0,2.0,1.0,9.0,1.0,5.0,12.0,,4.0,3.0,21.0,,2.0,5.0,3.0,,,1.0,1.0,1.0,0.3333333333333333,0.375,0.3333333333333333,0.09448818897637795,,,,0.42857142857142855,0.4857142857142857,0.037037037037037035,0.058823529411764705,0.07142857142857142,0.045454545454545456,0.1694915254237288,0.03278688524590164,0.5,0.015748031496062992,0.07874015748031496,0.3,0.3,1.0,,0.02040816326530612,0.14285714285714285,0.42857142857142855,0.3,24.65833333333333,1.0,,,,,2.0,,2.0,,,,,0.020833333333333332,,,0.5,0.5,1.0,,,,0.1,,,,,,,,,,,,,False,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,73510.0,1225,-21,2238,2233,730.0,838.0,324,4471,107.0,189.0,30.0,57.0,23.0,38.0,13.0,41.0,17.0,62.0,137,292,167.0,519,2339,32.0,65.0,28.0,98.0,29.0,62.0,64.0,149.0,158.0,116.0,52.0,30.0,87.0,97.0,39.0,39.0,204.0,78.0,29.0,123.0,179.0,92.0,271,46.0,34.0,35.0,79.0,3.0,214.0,12.0,84.0,20.0,88.0,56.0,91.0,149.0,730.0,15.0,0.5766423357664233,0.7117117117117117,0.4691780821917808,0.49230769230769234,0.46774193548387094,0.4718498659517426,0.45454545454545453,0.45698924731182794,0.5449678800856531,0.5271739130434783,0.5653846153846154,0.10273972602739725,0.14814814814814814,21.414986686953213,0.16644113667117727,0.08893956670467502,0.1324200913242009,0.15866388308977036,0.08508604206500955,0.13719512195121952,0.05844155844155844,0.060759493670886074,0.1652892561983471,0.16728624535315986,0.20454545454545456,0.5067024128686327,0.5661375661375662,0.6645962732919255,0.5327102803738317,0.10991957104557641,0.3170731707317073,0.3333333333333333,0.16621983914209115,0.27419354838709675,0.27419354838709675,0.8823529411764706,0.7402597402597403,0.5263157894736842,0.40860215053763443,0.6052631578947368,0.7238605898123325,0.5165948924731182,0.5317719178082193,0.5108673913043479,0.19239373601789708,0.23076923076923078,0.18882466281310212,0.28709055876685935,5.347260273972604,0.3261840929401251,7.0,2.0,22.0,74.0,8.0,29.0,26.0,81.0,9.0,31.0,72.0,73.0,22.0,1.0,10.0,4.0,6.0,9.0,11.0,3.0,27.0,20.0,12.0,57.0,15.0,35.0,41.0,3.0,22.0,2.0,98.0,13.0,22.0,12.0,12.0,3.0,,2.0,,0.9230769230769231,0.32098765432098764,0.2903225806451613,0.325,0.21715817694369974,0.012345679012345678,0.04878048780487805,0.013513513513513514,0.5816326530612245,0.2967032967032967,0.03571428571428571,0.0650887573964497,0.05714285714285714,0.16666666666666666,0.11428571428571428,0.11494252873563218,0.5384615384615384,0.01876675603217158,0.19839142091152814,0.2972972972972973,0.3013698630136986,0.9545454545454546,0.06666666666666667,0.021505376344086023,0.3118279569892473,0.27586206896551724,0.3013698630136986,25.107407407407404,4.0,,,1.0,2.0,12.0,2.0,12.0,6.0,1.0,59.0,0.16666666666666666,,0.10344827586206896,0.6483516483516484,0.5714285714285714,0.5714285714285714,0.75,,,,0.15584415584415584,0.16666666666666666,1.0,0.5,9.0,23.0,10.0,,1.0,2.0,0.024096385542168676,,,False,3.0,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,62739.0,1046,-94,1928,1923,728.0,836.0,272,3851,39.0,77.0,4.0,8.0,16.0,34.0,11.0,44.0,85.0,207.0,135,328,116.0,479,1985,19.0,36.0,8.0,61.0,46.0,104.0,61.0,198.0,182.0,88.0,8.0,30.0,48.0,61.0,20.0,25.0,135.0,30.0,28.0,57.0,94.0,39.0,133,34.0,14.0,39.0,129.0,5.0,141.0,6.0,49.0,23.0,9.0,6.0,9.0,198.0,728.0,28.0,0.674074074074074,0.6946564885496184,0.4115853658536585,0.5277777777777778,0.4423076923076923,0.43734939759036146,0.5760869565217391,0.49280575539568344,0.49376299376299376,0.5980392156862745,0.5668604651162791,0.09146341463414634,0.16883116883116883,23.798932384341636,0.09484193011647254,0.04172461752433936,0.13270142180094788,0.10467980295566502,0.040632054176072234,0.0375,0.06153846153846154,0.03724928366762178,0.11764705882352941,0.08368200836820083,0.14285714285714285,0.1855421686746988,0.5064935064935064,0.609375,0.5384615384615384,0.10602409638554217,0.25,0.3055555555555556,0.4987951807228916,0.4106280193236715,0.4292929292929293,0.8,0.17391304347826086,0.5,0.2446043165467626,0.47058823529411764,0.39518072289156625,0.469196746987952,0.4601568181818182,0.48337985611510775,0.10698689956331878,0.1320754716981132,0.12734864300626306,0.4133611691022965,13.471951219512192,0.3775933609958506,33.0,12.0,18.0,54.0,10.0,23.0,31.0,87.0,15.0,35.0,84.0,54.0,18.0,2.0,13.0,10.0,3.0,3.0,6.0,3.0,9.0,7.0,20.0,25.0,7.0,15.0,31.0,,10.0,3.0,56.0,2.0,15.0,17.0,4.0,,,,3.0,0.9032258064516129,0.3563218390804598,0.42857142857142855,0.3563218390804598,0.20963855421686747,0.022988505747126436,0.18181818181818182,0.037037037037037035,0.44642857142857145,0.1232876712328767,0.04225352112676056,0.03592814371257485,0.038461538461538464,0.08571428571428572,0.12962962962962962,0.0330188679245283,0.18181818181818182,0.07951807228915662,0.13012048192771083,0.3333333333333333,0.34615384615384615,0.8333333333333334,,0.08633093525179857,0.16546762589928057,0.43478260869565216,0.3333333333333333,24.197701149425292,13.0,2.0,3.0,5.0,3.0,7.0,5.0,10.0,9.0,1.0,5.0,0.5,0.043478260869565216,0.02702702702702703,0.5555555555555556,0.3939393939393939,0.3939393939393939,1.0,0.06521739130434782,0.6666666666666666,1.0,0.15217391304347827,0.42857142857142855,1.0,0.4166666666666667,1.0,2.0,1.0,,,,,,,False,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,23257.0,388,-29,739,738,344.0,357.0,96,1477,20.0,44.0,4.0,10.0,7.0,20.0,3.0,11.0,25.0,73.0,48,128,18.0,120,807,6.0,18.0,5.0,17.0,25.0,58.0,13.0,66.0,68.0,28.0,6.0,7.0,25.0,29.0,15.0,8.0,62.0,7.0,5.0,29.0,36.0,12.0,48,4.0,3.0,14.0,29.0,1.0,27.0,1.0,11.0,3.0,7.0,5.0,7.0,66.0,344.0,9.0,0.7083333333333334,0.7555555555555555,0.375,0.3333333333333333,0.43103448275862066,0.37777777777777777,0.3157894736842105,0.44166666666666665,0.40540540540540543,0.3695652173913043,0.4782608695652174,0.0546875,0.11363636363636363,19.812426729191092,0.1336405529953917,0.02631578947368421,0.0684931506849315,0.11724137931034483,0.03773584905660377,0.03409090909090909,0.024390243902439025,0.021897810218978103,0.125,0.14285714285714285,0.05263157894736842,0.32592592592592595,0.45454545454545453,0.5128205128205128,0.45,0.08148148148148149,0.2727272727272727,0.3333333333333333,0.5407407407407407,0.3424657534246575,0.3424657534246575,0.92,0.5263157894736842,0.4,0.3333333333333333,0.35,0.37777777777777777,0.45591111111111104,0.4623307692307693,0.44311000000000006,0.07586206896551724,0.07971014492753623,0.14166666666666666,0.55,12.06328125,0.4654939106901218,2.0,1.0,,5.0,,1.0,2.0,7.0,1.0,2.0,6.0,5.0,,,4.0,3.0,1.0,2.0,5.0,,2.0,,1.0,9.0,3.0,5.0,12.0,1.0,4.0,1.0,21.0,1.0,10.0,5.0,,,,,,1.0,0.2857142857142857,0.5,0.2857142857142857,0.05185185185185185,,0.18181818181818182,,0.42857142857142855,0.04878048780487805,,0.09615384615384616,0.06382978723404255,0.13043478260869565,0.07407407407407407,,0.6666666666666666,0.014814814814814815,0.037037037037037035,,,,,0.016666666666666666,0.016666666666666666,,,25.314285714285713,2.0,,,1.0,,1.0,,1.0,,,5.0,,,0.4,0.7142857142857143,1.0,1.0,1.0,,,,0.05263157894736842,,,1.0,1.0,1.0,,,,,,,,False,,
