EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,BlockedLongMidRange,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,3SecondViolations,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,109552.0,1826,19,3544,3552,997.0,1046,459.0,7096,71.0,119.0,2.0,20.0,37.0,18.0,37.0,58.0,145.0,5.0,18.0,2.0,4.0,1.0,3.0,96.0,288.0,9.0,21.0,24.0,74.0,147.0,301,101.0,306.0,70.0,667.0,3786.0,8.0,22.0,11.0,25.0,1.0,50.0,40.0,85.0,25.0,77.0,33.0,188.0,68.0,226.0,204.0,99.0,2.0,1.0,5.0,282.0,95.0,10.0,1.0,355.0,63.0,418.0,48.0,15.0,180.0,64.0,111.0,899.0,9.0,10.0,1.0,14.0,87.0,3.0,104.0,20.0,124.0,7.0,77.0,49.0,28.0,84.0,22.0,67.0,35.0,1.0,17.0,1.0,4.0,119.0,6.0,36.0,29.0,81.0,1.0,4.0,83.0,4.0,25.0,18.0,13.0,4.0,2.0,2.0,4.0,2.0,188.0,997.0,14.0,0.23129251700680273,0.2328767123287671,0.6732673267326733,0.3300653594771242,0.44,0.3246753246753247,0.33222591362126247,0.4883720930232558,0.36363636363636365,0.47058823529411764,0.4917627677100494,0.5212765957446809,0.4783950617283951,0.5110410094637224,0.5212765957446809,0.5141242937853108,0.5041186161449753,0.0032679738562091504,0.03322259136212625,0.06722689075630252,0.02702702702702703,0.006896551724137931,0.003472222222222222,18.40175953079179,0.7058823529411765,0.025423728813559324,0.008,0.06223175965665236,0.008143322475570033,0.050724637681159424,0.020361990950226245,0.06033452807646356,0.011377245508982036,0.011037527593818985,0.007537688442211055,0.005305039787798408,0.018018018018018018,0.027522935779816515,0.048879837067209775,0.0585480093676815,0.07916666666666666,0.0547945205479452,0.03508771929824561,0.02064896755162242,0.5,0.19604612850082373,0.5966386554621849,0.6396396396396397,0.22535211267605634,0.060955518945634266,0.4864864864864865,0.5,0.2222222222222222,0.23887973640856672,0.4,0.4027777777777778,0.2413793103448276,0.029654036243822075,0.2777777777777778,0.2777777777777778,1.0,0.4744645799011532,0.3333333333333333,0.3344947735191638,0.65625,0.0425531914893617,0.0851063829787234,0.5,1.0,0.44680851063829785,0.42857142857142855,1.0,0.22839506172839505,0.5405405405405406,0.018518518518518517,0.3333333333333333,0.4567901234567901,0.32432432432432434,0.700164744645799,0.33687943262411346,0.5265209302325581,0.50944375,0.5077563694267517,0.028985507246376812,0.05714285714285714,0.07496251874062969,0.2818590704647676,10.282059800664454,25.859477124183012,0.28132054176072235,,,,,,,,,,,,,,,,True
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,52311.0,872,42,1667,1651,552.0,521,219.0,3318,80.0,138.0,20.0,26.0,40.0,23.0,65.0,39.0,108.0,8.0,23.0,2.0,2.0,1.0,3.0,5.0,12.0,1.0,4.0,2.0,3.0,142.0,311,13.0,35.0,61.0,384.0,1731.0,17.0,37.0,3.0,6.0,4.0,47.0,41.0,81.0,3.0,6.0,33.0,124.0,190.0,94.0,30.0,9.0,14.0,,,12.0,5.0,25.0,,44.0,14.0,58.0,12.0,2.0,21.0,8.0,15.0,130.0,6.0,26.0,,25.0,62.0,,87.0,32.0,119.0,8.0,34.0,20.0,14.0,36.0,7.0,21.0,39.0,3.0,15.0,1.0,2.0,75.0,3.0,25.0,38.0,102.0,1.0,18.0,82.0,6.0,,33.0,11.0,10.0,8.0,1.0,10.0,5.0,124.0,552.0,18.0,0.6690140845070423,0.7037037037037037,0.7692307692307693,0.37142857142857144,0.5,0.5,0.37142857142857144,0.4565916398713826,0.4594594594594595,0.5061728395061729,0.4667630057803468,0.5,0.5229885057471264,0.5,0.5222222222222223,0.5636363636363636,0.10115606936416185,,0.08038585209003216,0.15942028985507245,0.03076923076923077,0.009259259259259259,,23.73319544984488,0.48,,,0.098256735340729,0.041401273885350316,0.14367816091954022,0.04195804195804196,0.10807453416149068,0.041504539559014265,0.05150214592274678,0.02843601895734597,0.043478260869565216,0.04,0.046511627906976744,0.08433734939759036,0.11046511627906977,0.10476190476190476,0.13043478260869565,0.19444444444444445,0.04878048780487805,0.5,0.3988439306358382,0.5797101449275363,0.6896551724137931,0.625,0.18786127167630057,0.35384615384615387,0.36507936507936506,0.5217391304347826,0.31213872832369943,0.3611111111111111,0.3644859813084112,0.8461538461538461,0.06647398843930635,0.34782608695652173,0.34782608695652173,0.75,0.03468208092485549,0.4166666666666667,0.4166666666666667,0.8,0.46511627906976744,0.046511627906976744,1.0,1.0,0.09302325581395349,0.25,1.0,0.45977011494252873,0.65,0.034482758620689655,0.3333333333333333,0.034482758620689655,0.6666666666666666,0.5,0.4166666666666667,0.4990176300578035,0.5094635135135136,0.4951816091954023,0.08847184986595175,0.09763313609467456,0.12239583333333333,0.3229166666666667,8.236655948553054,23.828571428571436,0.3311337732453509,13.0,1.0,0.65,0.3076923076923077,,,,,,,,,,,,True
1899,1610612763,James Posey,James Posey,1899,MEM,104034.0,1734,69,3336,3338,763.0,774,423.0,6674,133.0,204.0,29.0,25.0,39.0,25.0,68.0,22.0,57.0,33.0,84.0,4.0,8.0,5.0,12.0,41.0,110.0,4.0,15.0,4.0,24.0,180.0,329,74.0,194.0,176.0,758.0,3526.0,18.0,37.0,8.0,23.0,13.0,73.0,31.0,54.0,9.0,36.0,85.0,174.0,222.0,138.0,207.0,15.0,20.0,,,110.0,41.0,36.0,1.0,59.0,28.0,87.0,26.0,2.0,29.0,13.0,17.0,202.0,11.0,44.0,2.0,36.0,170.0,21.0,227.0,57.0,284.0,6.0,95.0,43.0,52.0,31.0,10.0,20.0,42.0,7.0,11.0,1.0,4.0,73.0,6.0,14.0,61.0,179.0,10.0,15.0,211.0,13.0,16.0,67.0,37.0,29.0,24.0,5.0,30.0,15.0,174.0,763.0,29.0,0.6166666666666667,0.6529411764705882,0.9324324324324325,0.38144329896907214,0.34782608695652173,0.25,0.38144329896907214,0.547112462006079,0.4864864864864865,0.5740740740740741,0.5564053537284895,0.5,0.49444444444444446,0.6066775244299675,0.5454545454545454,0.6390977443609023,0.37093690248565964,0.005154639175257732,0.1094224924012158,0.09803921568627451,0.16176470588235295,0.08771929824561403,,17.84037558685446,0.4246575342465753,0.1891891891891892,0.017699115044247787,0.13417521704814522,0.039250669045495096,0.12857142857142856,0.026004728132387706,0.13316095669036845,0.03562176165803109,0.03722084367245657,0.037037037037037035,0.04411764705882353,0.022082018927444796,0.03773584905660377,0.11353711790393013,0.1554959785522788,0.13761467889908258,0.12962962962962962,0.125,0.02643171806167401,0.5,0.390057361376673,0.6519607843137255,0.7228260869565217,0.6541353383458647,0.13001912045889102,0.36764705882352944,0.43859649122807015,0.4,0.1089866156787763,0.38596491228070173,0.4230769230769231,0.6363636363636364,0.16061185468451242,0.39285714285714285,0.39759036144578314,0.9393939393939394,0.21032504780114722,0.37272727272727274,0.37272727272727274,0.926829268292683,0.48333333333333334,0.13333333333333333,0.5,0.75,0.25,0.26666666666666666,0.75,0.43333333333333335,0.6410256410256411,0.13333333333333333,0.4166666666666667,0.26666666666666666,0.16666666666666666,0.7609942638623327,0.37272727272727274,0.5511267686424475,0.5411687499999999,0.560008888888889,0.11611785095320624,0.17493472584856398,0.09630606860158311,0.22955145118733508,5.025531914893619,24.475773195876293,0.22871702637889688,16.0,,0.5517241379310345,0.3125,1.0,1.0,1.0,1.0,4.0,0.011904761904761904,,,,,,True
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,47026.0,784,28,1525,1524,544.0,613,208.0,3049,72.0,136.0,45.0,26.0,47.0,30.0,67.0,27.0,66.0,1.0,1.0,,,1.0,1.0,,2.0,,,,1.0,129.0,269,1.0,3.0,92.0,353.0,1582.0,31.0,59.0,,,23.0,85.0,52.0,94.0,1.0,2.0,44.0,151.0,172.0,86.0,3.0,,48.0,,1.0,1.0,,19.0,,12.0,4.0,16.0,2.0,2.0,6.0,3.0,3.0,36.0,23.0,49.0,2.0,19.0,78.0,24.0,121.0,74.0,195.0,7.0,26.0,21.0,5.0,31.0,5.0,19.0,14.0,1.0,12.0,,1.0,45.0,8.0,21.0,67.0,110.0,2.0,4.0,130.0,14.0,,60.0,12.0,59.0,36.0,17.0,59.0,35.0,151.0,544.0,18.0,0.6666666666666666,0.819047619047619,1.0,0.3333333333333333,,0.5,0.5,0.4795539033457249,0.5254237288135594,0.5531914893617021,0.4797794117647059,0.5254237288135594,0.5572916666666666,0.5348484848484848,0.5902777777777778,0.6088709677419355,0.011029411764705883,,0.07063197026022305,0.11764705882352941,0.04477611940298507,,,21.12676056338028,0.6888888888888889,0.47058823529411764,0.02702702702702703,0.12956810631229235,0.09057301293900184,0.152,0.1464968152866242,0.13342503438789546,0.10315186246418338,0.09359605911330049,0.12222222222222222,0.05063291139240506,0.13157894736842105,0.18604651162790697,0.09205020920502092,0.17751479289940827,0.13402061855670103,0.13636363636363635,0.1891891891891892,0.05785123966942149,0.5932203389830508,0.5,0.5294117647058824,0.6,0.6527777777777778,0.24632352941176472,0.44776119402985076,0.46875,0.5333333333333333,0.2426470588235294,0.4090909090909091,0.4090909090909091,0.8518518518518519,0.003676470588235294,1.0,1.0,1.0,0.007352941176470588,,,,0.7627118644067796,,,,,,,0.4895833333333333,0.5531914893617021,0.010416666666666666,1.0,0.010416666666666666,,0.5110294117647058,,0.5062865313653135,0.5601399999999999,0.5038640624999999,0.18867924528301888,0.19047619047619047,0.24079320113314448,0.42776203966005666,6.243494423791821,29.900000000000002,0.35672131147540986,23.0,6.0,0.5111111111111111,0.17391304347826086,,,5.0,1.0,,,1.0,,,,,True
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,147098.0,2452,114,4730,4732,1328.0,1424,613.0,9462,262.0,429.0,112.0,74.0,116.0,170.0,437.0,70.0,168.0,2.0,5.0,,,1.0,2.0,2.0,10.0,,1.0,2.0,7.0,502.0,1034,4.0,15.0,365.0,1381.0,4983.0,87.0,169.0,,1.0,55.0,229.0,133.0,251.0,3.0,9.0,201.0,476.0,572.0,432.0,12.0,,112.0,,1.0,9.0,2.0,131.0,1.0,139.0,59.0,198.0,43.0,16.0,92.0,27.0,20.0,455.0,47.0,150.0,9.0,68.0,274.0,52.0,394.0,206.0,600.0,25.0,44.0,34.0,10.0,121.0,10.0,61.0,66.0,5.0,60.0,3.0,7.0,187.0,17.0,57.0,91.0,185.0,29.0,19.0,511.0,38.0,,189.0,86.0,126.0,82.0,39.0,132.0,74.0,476.0,1328.0,21.0,0.5697211155378487,0.6412556053811659,1.0,0.26666666666666666,,0.3333333333333333,0.2857142857142857,0.48549323017408125,0.514792899408284,0.5298804780876494,0.48427073403241183,0.5117647058823529,0.5288461538461539,0.5369362363919129,0.5612745098039216,0.6134020618556701,0.014299332697807437,0.06666666666666667,0.12669245647969052,0.16317016317016317,0.13501144164759726,0.011904761904761904,0.1,26.94139194139194,0.6470588235294118,0.33986928104575165,0.05113636363636364,0.15005476451259583,0.09096422073984232,0.16625916870415647,0.08514492753623189,0.15302013422818792,0.08950477055883689,0.1206896551724138,0.07194244604316546,0.07797270955165692,0.085,0.08552631578947369,0.14992503748125938,0.13259668508287292,0.16558441558441558,0.1829652996845426,0.10869565217391304,0.06172839506172839,0.5606060606060606,0.40896091515729266,0.6107226107226107,0.7298050139275766,0.5763358778625954,0.41658722592945663,0.3890160183066362,0.4497354497354497,0.4411764705882353,0.1601525262154433,0.4166666666666667,0.42168674698795183,0.8571428571428571,0.004766444232602479,0.4,0.4,1.0,0.009532888465204958,0.2,0.2222222222222222,1.0,0.6588235294117647,,,,0.0058823529411764705,,,0.4461538461538462,0.6379310344827587,0.007692307692307693,0.5,0.026923076923076925,0.2857142857142857,0.4232602478551001,0.2222222222222222,0.4701124045801526,0.5149566666666666,0.47371853281853255,0.1575,0.15949367088607594,0.165821868211441,0.3446777697320782,6.004642166344294,25.62666666666667,0.28076109936575055,63.0,5.0,0.5625,0.1111111111111111,6.0,4.0,1.0,,1.0,,6.0,2.0,,,,True
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,22649.0,377,-28,722,726,130.0,153,90.0,1448,26.0,42.0,9.0,2.0,4.0,15.0,37.0,7.0,17.0,,,,,,,,,,,,,48.0,96,,,29.0,125.0,814.0,9.0,15.0,,,10.0,28.0,6.0,14.0,,,10.0,22.0,68.0,28.0,,,12.0,,,,,7.0,,10.0,4.0,14.0,4.0,,7.0,2.0,1.0,32.0,5.0,21.0,2.0,10.0,51.0,8.0,69.0,28.0,97.0,2.0,5.0,3.0,2.0,11.0,1.0,5.0,6.0,,6.0,,,17.0,1.0,1.0,42.0,62.0,3.0,4.0,45.0,3.0,,20.0,4.0,13.0,10.0,3.0,13.0,9.0,22.0,130.0,1.0,0.7083333333333334,0.8095238095238095,,,,,,0.5,0.6,0.42857142857142855,0.5,0.6,0.42857142857142855,0.5341880341880342,0.5833333333333334,0.5238095238095238,,,0.07291666666666667,0.14285714285714285,0.02702702702702703,,,16.14457831325301,0.6470588235294118,0.32,0.09090909090909091,0.19540229885057472,0.08076923076923077,0.17543859649122806,0.06329113924050633,0.1918238993710692,0.07669616519174041,0.09473684210526316,0.125,0.012987012987012988,0.06451612903225806,0.058823529411764705,0.13513513513513514,0.15,0.27102803738317754,0.1875,0.1111111111111111,0.04878048780487805,0.6923076923076923,0.4375,0.6190476190476191,0.7222222222222222,0.6923076923076923,0.3854166666666667,0.40540540540540543,0.4166666666666667,0.6666666666666666,0.17708333333333334,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,,,,,,,0.6,,,,,,,0.2857142857142857,0.5,,,,,0.4375,,0.47585000000000005,0.4813636363636364,0.4518785714285714,0.17699115044247787,0.17699115044247787,0.224,0.176,5.992708333333333,,0.18005540166204986,6.0,,0.6666666666666666,,,,,,,,,,,,,True
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,58995.0,983,85,1932,1941,836.0,931,259.0,3873,34.0,54.0,22.0,12.0,17.0,13.0,40.0,38.0,61.0,24.0,63.0,1.0,3.0,11.0,29.0,10.0,27.0,1.0,4.0,6.0,15.0,85.0,155,34.0,90.0,47.0,319.0,2026.0,28.0,46.0,2.0,7.0,4.0,66.0,34.0,60.0,17.0,44.0,26.0,145.0,116.0,54.0,102.0,,26.0,,1.0,26.0,10.0,9.0,,33.0,11.0,44.0,8.0,3.0,18.0,8.0,7.0,99.0,9.0,34.0,6.0,19.0,84.0,3.0,106.0,49.0,155.0,10.0,57.0,29.0,28.0,13.0,2.0,6.0,7.0,,7.0,1.0,,20.0,2.0,7.0,71.0,101.0,4.0,4.0,74.0,4.0,8.0,22.0,13.0,35.0,24.0,8.0,35.0,19.0,145.0,836.0,16.0,0.6823529411764706,0.8055555555555556,1.0,0.37777777777777777,0.2857142857142857,0.38636363636363635,0.38202247191011235,0.5483870967741935,0.6086956521739131,0.5666666666666667,0.5551020408163265,0.5849056603773585,0.5721153846153846,0.5670289855072463,0.5892857142857143,0.5901639344262295,0.3673469387755102,,0.05806451612903226,0.1111111111111111,0.075,,,13.157894736842104,0.65,0.046875,0.061855670103092786,0.11009174311926606,0.05029585798816568,0.0979381443298969,0.04433497536945813,0.10762800417972831,0.048919226393629126,0.048034934497816595,0.05394190871369295,0.04854368932038835,0.045112781954887216,0.04285714285714286,0.10726643598615918,0.1,0.12295081967213115,0.10457516339869281,0.07317073170731707,0.08928571428571429,0.5428571428571428,0.22040816326530613,0.6296296296296297,0.7083333333333334,0.5294117647058824,0.16326530612244897,0.325,0.35135135135135137,0.6153846153846154,0.24897959183673468,0.6229508196721312,0.6229508196721312,0.8421052631578947,0.2571428571428571,0.38095238095238093,0.38095238095238093,1.0,0.11020408163265306,0.37037037037037035,0.37037037037037035,1.0,0.41509433962264153,0.05660377358490566,0.3333333333333333,1.0,0.07547169811320754,0.25,1.0,0.16346153846153846,0.7058823529411765,0.27884615384615385,0.3793103448275862,0.14423076923076922,0.4,0.5877551020408164,0.38461538461538464,0.49673930041152264,0.4730946808510638,0.4835191176470587,0.08745247148288973,0.12716763005780346,0.20689655172413793,0.45454545454545453,9.147096774193546,24.27777777777777,0.432712215320911,15.0,3.0,0.6818181818181818,0.06666666666666667,,,,,,,,,1.0,1.0,0.011111111111111112,True
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,17269.0,288,87,547,537,225.0,204,55.0,1084,19.0,36.0,6.0,6.0,11.0,4.0,12.0,2.0,3.0,,,,,,,,2.0,,,,2.0,25.0,51,,2.0,11.0,61.0,495.0,2.0,6.0,,,1.0,5.0,8.0,16.0,,2.0,4.0,20.0,38.0,12.0,,,4.0,,1.0,1.0,,9.0,,14.0,3.0,17.0,2.0,1.0,11.0,1.0,2.0,37.0,8.0,15.0,1.0,4.0,26.0,3.0,33.0,24.0,57.0,1.0,17.0,14.0,3.0,4.0,,4.0,1.0,,,,,5.0,2.0,2.0,10.0,28.0,4.0,,20.0,1.0,,10.0,2.0,11.0,6.0,5.0,12.0,8.0,20.0,225.0,6.0,0.76,0.8260869565217391,,,,,,0.49019607843137253,0.3333333333333333,0.5,0.4716981132075472,0.3333333333333333,0.4444444444444444,0.4765625,0.35714285714285715,0.45454545454545453,0.03773584905660377,,0.17647058823529413,0.2222222222222222,0.08333333333333333,,,11.292962356792144,0.8,0.2,0.05,0.12935323383084577,0.08982035928143713,0.07272727272727272,0.1,0.1171875,0.0931174089068826,0.05660377358490566,0.09259259259259259,0.11666666666666667,0.1346153846153846,0.03571428571428571,0.14492753623188406,0.1323529411764706,0.109375,0.06521739130434782,0.1111111111111111,0.058823529411764705,0.6666666666666666,0.6792452830188679,0.5277777777777778,0.6785714285714286,0.8421052631578947,0.22641509433962265,0.3333333333333333,0.36363636363636365,0.5,0.05660377358490566,0.6666666666666666,0.6666666666666666,0.5,,,,,0.03773584905660377,,,,1.0,,,,,,,0.6111111111111112,0.5454545454545454,,,0.1111111111111111,,0.7169811320754716,,0.515175,0.5677166666666666,0.4960705882352942,0.16129032258064516,0.16666666666666666,0.08196721311475409,0.32786885245901637,2.6333333333333337,37.4,0.4113345521023766,2.0,,0.3333333333333333,,1.0,1.0,,,2.0,,,,,,,True
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,54575.0,910,5,1731,1736,305.0,319,237.0,3467,59.0,110.0,47.0,9.0,14.0,44.0,95.0,31.0,78.0,,,,,,,,2.0,,,,2.0,134.0,283,,2.0,48.0,316.0,1863.0,34.0,60.0,,,21.0,89.0,18.0,38.0,,2.0,11.0,47.0,194.0,74.0,,,48.0,,1.0,1.0,,23.0,,28.0,11.0,39.0,8.0,3.0,20.0,3.0,5.0,89.0,20.0,67.0,3.0,23.0,127.0,12.0,162.0,90.0,252.0,8.0,24.0,19.0,5.0,23.0,1.0,15.0,17.0,2.0,8.0,,1.0,40.0,6.0,4.0,49.0,100.0,14.0,7.0,62.0,6.0,,28.0,6.0,34.0,24.0,9.0,34.0,21.0,47.0,305.0,14.0,0.7238805970149254,0.8818181818181818,,,,,,0.4734982332155477,0.5666666666666667,0.47368421052631576,0.47017543859649125,0.5666666666666667,0.45,0.5047923322683706,0.6095890410958904,0.5,0.007017543859649123,,0.0812720848056537,0.1,0.08421052631578947,0.05128205128205128,,17.562189054726367,0.575,0.24489795918367346,0.06976744186046512,0.1819484240687679,0.1056782334384858,0.16666666666666666,0.09174311926605505,0.17942583732057416,0.10211267605633803,0.1523809523809524,0.10648148148148148,0.057692307692307696,0.08074534161490683,0.12280701754385964,0.19921875,0.1596244131455399,0.18340611353711792,0.1553398058252427,0.2,0.06299212598425197,0.6176470588235294,0.38596491228070173,0.5363636363636364,0.5959595959595959,0.559322033898305,0.3333333333333333,0.4631578947368421,0.5057471264367817,0.75,0.2736842105263158,0.3974358974358974,0.4189189189189189,1.0,,,,,0.007017543859649123,,,,0.7833333333333333,,,,,,,0.35,0.6428571428571429,,,0.05,,0.3929824561403509,,0.4684728873239439,0.5368056603773584,0.4608948717948718,0.09120521172638436,0.09180327868852459,0.28164556962025317,0.14873417721518986,7.807067137809188,40.45,0.17619872905834777,25.0,1.0,0.5319148936170213,0.12,,,1.0,1.0,,,4.0,,,,,True
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,81701.0,1362,61,2641,2639,568.0,689,335.0,5280,82.0,133.0,12.0,15.0,32.0,15.0,46.0,56.0,131.0,2.0,23.0,,1.0,,6.0,61.0,148.0,12.0,18.0,10.0,21.0,153.0,310,63.0,171.0,79.0,574.0,2823.0,10.0,29.0,12.0,19.0,6.0,62.0,26.0,64.0,10.0,27.0,23.0,105.0,204.0,102.0,189.0,,6.0,,,148.0,61.0,20.0,3.0,139.0,44.0,183.0,28.0,16.0,58.0,39.0,42.0,410.0,13.0,20.0,,28.0,107.0,1.0,136.0,33.0,169.0,10.0,48.0,35.0,13.0,34.0,6.0,28.0,40.0,3.0,6.0,2.0,6.0,74.0,4.0,16.0,55.0,119.0,2.0,19.0,107.0,8.0,9.0,42.0,11.0,11.0,5.0,4.0,11.0,5.0,105.0,568.0,12.0,0.6666666666666666,0.68,1.0,0.3684210526315789,0.631578947368421,0.37037037037037035,0.3684210526315789,0.4935483870967742,0.3448275862068966,0.40625,0.5145530145530145,0.5833333333333334,0.45054945054945056,0.5408745247148289,0.6078431372549019,0.49056603773584906,0.35550935550935553,0.017543859649122806,0.06451612903225806,0.11278195488721804,0.10869565217391304,,0.02027027027027027,19.730351857941468,0.4594594594594595,0.0136986301369863,,0.10398445092322643,0.02242152466367713,0.14213197969543148,0.03869047619047619,0.11011419249592169,0.02687296416938111,0.03514376996805112,0.013888888888888888,0.01718213058419244,0.04435483870967742,0.022727272727272728,0.06406685236768803,0.11075949367088607,0.1384180790960452,0.14473684210526316,0.13333333333333333,0.04149377593360996,0.45454545454545453,0.2765072765072765,0.6165413533834586,0.6949152542372882,0.5853658536585366,0.09563409563409564,0.32608695652173914,0.36585365853658536,0.4,0.27234927234927236,0.42748091603053434,0.42748091603053434,0.8571428571428571,0.04781704781704782,0.08695652173913043,0.08695652173913043,1.0,0.3076923076923077,0.41216216216216217,0.4206896551724138,1.0,0.25,0.020833333333333332,,,0.375,0.6666666666666666,1.0,0.3516483516483517,0.46875,0.06593406593406594,,0.23076923076923078,0.47619047619047616,0.632016632016632,0.41216216216216217,0.5220567567567567,0.49312285714285725,0.5170824175824177,0.08155339805825243,0.12209302325581395,0.10801393728222997,0.18292682926829268,9.730645161290319,25.083040935672514,0.21507004922377887,6.0,2.0,0.5,0.16666666666666666,,,,,,,,,,,,True
