EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,Loose Ball Fouls,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Clear Path Fouls,Corner3FGM,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,2pt And 1 Free Throw Trips,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,HeaveMakes,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,BlockedArc3,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked
935,1610612747,Bryon Russell,Bryon Russell,935,LAL,2310.0,38,21.0,72,71,20.0,15.0,8.0,143,,2.0,,3.0,6.0,2.0,1.0,3.0,8.0,5.0,4.0,16.0,59,,,,,1.0,2.0,2.0,2.0,6.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,9.0,,4.0,5.0,,5.0,1.0,,1.0,,1.0,1.0,,2.0,,3.0,5.0,5.0,1.0,1.0,,,,,,2.0,20.0,1.0,1.0,0.375,,,0.46153846153846156,,,0.5333333333333333,,0.25,0.38461538461538464,0.125,0.5,20.481927710843376,0.5,0.14285714285714285,,0.10256410256410256,,,0.125,0.125,0.16666666666666666,,0.15384615384615385,,,,,0.46153846153846156,0.5,0.5,1.0,0.15384615384615385,0.3333333333333333,0.5384615384615384,0.4823807692307692,,0.5333166666666668,0.07142857142857142,0.1111111111111111,,0.125,14.375,24.36,0.2777777777777778,,,,1.0,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,,3.0,1.0,,,,,2.0,,,,6.0,,,,1.0,,,,,1.0,0.4,,,0.4,,,,0.23076923076923078,,,,,,,0.3333333333333333,,,,1.0,,2.0,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
2137,1610612747,Ime Udoka,Ime Udoka,2137,LAL,365.0,6,4.0,11,11,,,2.0,22,,,,,1.0,,,,1.0,,,,10,,,,,,,,,,,,1.0,1.0,2.0,1.0,,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692307692307692,,0.2,,0.2,,,,0.5,,,,,,,,1.0,,,,,,,0.3592,,,,,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,1044.0,17,-3.0,33,33,8.0,3.0,5.0,66,,,2.0,,4.0,2.0,1.0,2.0,6.0,2.0,1.0,5.0,34,,,,,,1.0,,,2.0,2.0,,,1.0,1.0,1.0,,3.0,1.0,2.0,3.0,1.0,4.0,,,2.0,2.0,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,8.0,0.5,0.5,0.3333333333333333,,,0.25,,,0.3125,,,0.25,,,25.64102564102564,1.0,0.13333333333333333,0.06666666666666667,0.17647058823529413,0.047619047619047616,0.08333333333333333,0.2,0.2,,,,,,,0.25,0.5,,,,0.25,1.0,0.25,0.3782875,,0.4836,0.125,0.16666666666666666,,,14.616666666666665,24.85,0.24242424242424243,,,,,2.0,,2.0,,,,1.0,,,,,,,0.5,,,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,245.0,4,3.0,10,9,2.0,3.0,,19,,,,,,,,,,,,,6,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,112910.0,1882,193.0,3641,3629,1221.0,998.0,461.0,7270,75.0,116.0,67.0,70.0,188.0,134.0,48.0,163.0,371.0,182.0,69.0,590.0,3633,32.0,72.0,94.0,44.0,105.0,63.0,36.0,190.0,210.0,130.0,19.0,91.0,18.0,109.0,11.0,32.0,236.0,68.0,171.0,241.0,86.0,327.0,80.0,39.0,48.0,32.0,35.0,16.0,3.0,83.0,29.0,77.0,182.0,88.0,30.0,16.0,35.0,11.0,13.0,36.0,24.0,190.0,1221.0,0.6441717791411042,0.7394366197183099,0.4393530997304582,0.4444444444444444,0.41904761904761906,0.47106690777576854,0.5,0.4583333333333333,0.4957841483979764,0.5280898876404494,0.49736842105263157,0.3291139240506329,0.05121293800539083,0.06896551724137931,16.11747851002865,0.5783132530120482,0.12400290065264685,0.05067064083457526,0.12206303724928366,0.04690318701142514,0.05615942028985507,0.1072463768115942,0.11435523114355231,0.13964686998394862,0.6666666666666666,0.20976491862567812,0.646551724137931,0.6944444444444444,0.5866666666666667,0.12115732368896925,0.3399638336347197,0.3723404255319149,0.3723404255319149,0.7,0.2423146473779385,0.2857142857142857,0.538878842676311,0.4883263686131388,0.5080480263157895,0.4793294478527606,0.05199306759098787,0.0759493670886076,0.15932203389830507,0.3220338983050847,10.878706199460913,25.441758241758244,0.33534743202416917,25.0,49.0,18.0,36.0,18.0,9.0,116.0,42.0,10.0,8.0,42.0,28.0,7.0,41.0,11.0,0.24347826086956523,0.04878048780487805,0.11475409836065574,0.03115264797507788,0.05,0.04358974358974359,0.03056768558951965,0.03260869565217391,0.11827956989247312,0.02364864864864865,0.26865671641791045,0.32142857142857145,0.5764705882352941,0.5102040816326531,0.21428571428571427,0.5,48.0,15.0,49.0,5.0,10.0,17.0,65.0,7.0,13.0,22.0,183.0,3.0,48.0,7.0,38.0,21.0,8.0,5.0,8.0,0.9384615384615385,0.35714285714285715,0.5384615384615384,0.3492063492063492,0.3575418994413408,0.16417910447761194,0.10344827586206896,0.6666666666666666,0.0867992766726944,0.3656716417910448,0.3656716417910448,0.9387755102040817,0.11764705882352941,0.5,0.8,0.08928571428571429,0.3541666666666667,0.36923076923076925,1.0,29.0,,16.0,,0.3333333333333333,0.3333333333333333,0.9375,,,0.08,3.0,6.0,False,2.0,3.0,5.0,12.0,1.0,9.0,1.0,1.0,1.0,11.0,2.0,1.0,0.03529411764705882,0.6666666666666666,1.0,0.3333333333333333,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,82466.0,1374,-30.0,2573,2580,695.0,649.0,354.0,5153,90.0,158.0,126.0,90.0,220.0,1.0,1.0,229.0,504.0,2.0,88.0,546.0,2662,49.0,102.0,116.0,43.0,101.0,2.0,28.0,114.0,330.0,,27.0,41.0,12.0,53.0,9.0,22.0,118.0,109.0,145.0,186.0,138.0,324.0,35.0,29.0,18.0,12.0,37.0,6.0,2.0,55.0,12.0,79.0,185.0,114.0,55.0,6.0,17.0,8.0,9.0,17.0,9.0,114.0,695.0,0.7205240174672489,0.8418367346938775,0.45436507936507936,0.4803921568627451,0.42574257425742573,0.4525691699604743,0.4803921568627451,0.4174757281553398,0.489247311827957,0.5178571428571429,0.475,0.003952569169960474,0.05357142857142857,0.11392405063291139,20.460614152202936,0.32727272727272727,0.14795918367346939,0.10654936461388075,0.1393643031784841,0.10174880763116058,0.07692307692307693,0.13877551020408163,0.12794612794612795,0.16666666666666666,0.5294117647058824,0.31225296442687744,0.569620253164557,0.6428571428571429,0.5222222222222223,0.2490118577075099,0.43478260869565216,0.4090909090909091,0.410958904109589,0.9111111111111111,0.001976284584980237,0.009708737864077669,0.31620553359683795,0.46231524752475256,0.5083217391304349,0.44336078431372533,0.09963768115942029,0.1,0.21245421245421245,0.2087912087912088,10.267063492063492,36.45,0.27011270890011657,34.0,65.0,16.0,27.0,49.0,18.0,128.0,66.0,19.0,10.0,26.0,15.0,14.0,6.0,18.0,0.21739130434782608,0.10309278350515463,0.10526315789473684,0.08085106382978724,0.16731517509727625,0.09967845659163987,0.08379888268156424,0.07142857142857142,0.1134020618556701,0.056451612903225805,0.3888888888888889,0.4152542372881356,0.6372549019607843,0.5230769230769231,0.2621359223300971,0.5925925925925926,1.0,1.0,,,,,,,,,,1.0,,3.0,16.0,3.0,5.0,5.0,8.0,,,,,,0.06349206349206349,0.07547169811320754,0.7346938775510204,0.001976284584980237,,,,,,,0.009708737864077669,,,2.0,20.0,,,,,,,,0.004545454545454545,0.11764705882352941,,9.0,False,,,,,,3.0,1.0,,,,3.0,2.0,,,,,5.0,,,,,
2137,1610612747,Ime Udoka,Ime Udoka,2137,LAL,1316.0,22,-8.0,38,38,29.0,18.0,4.0,76,3.0,3.0,1.0,,3.0,1.0,1.0,3.0,7.0,1.0,2.0,8.0,39,,1.0,,3.0,4.0,1.0,2.0,8.0,2.0,1.0,,,,,,,,1.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,,,,3.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,8.0,29.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.75,0.375,,0.6,0.4,,0.5714285714285714,0.125,,,30.952380952380953,1.0,0.1875,0.09090909090909091,0.15,0.0625,,,0.2,0.2222222222222222,1.0,0.375,1.0,1.0,0.3333333333333333,0.125,0.375,,,,0.125,0.2,0.5,0.48944999999999994,,0.56708,0.1111111111111111,0.125,,1.0,8.257142857142858,25.7,0.7631578947368421,,,3.0,3.0,,,4.0,,,,,,,,1.0,,,,,,0.2,,,,,,,,,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,68897.0,1148,13.0,2179,2175,673.0,629.0,271.0,4354,43.0,69.0,45.0,65.0,149.0,99.0,29.0,130.0,263.0,122.0,28.0,411.0,2252,11.0,21.0,29.0,30.0,61.0,39.0,9.0,108.0,172.0,98.0,11.0,45.0,10.0,55.0,7.0,26.0,120.0,14.0,49.0,67.0,18.0,85.0,28.0,18.0,27.0,22.0,16.0,5.0,1.0,43.0,11.0,55.0,101.0,48.0,18.0,6.0,18.0,10.0,5.0,19.0,12.0,108.0,673.0,0.6615384615384615,0.6825396825396826,0.49429657794676807,0.5238095238095238,0.4918032786885246,0.4974025974025974,0.45161290322580644,0.495,0.5049382716049383,0.4393939393939394,0.4908256880733945,0.3168831168831169,0.04182509505703422,0.10144927536231885,17.991967871485944,0.627906976744186,0.0620253164556962,0.017721518987341773,0.06380857427716849,0.016748768472906402,0.016129032258064516,0.0748663101604278,0.049773755656108594,0.06282722513089005,0.631578947368421,0.17922077922077922,0.6231884057971014,0.6935483870967742,0.7209302325581395,0.11688311688311688,0.38701298701298703,0.436241610738255,0.4421768707482993,0.7076923076923077,0.2571428571428571,0.29,0.4961038961038961,0.4823210937500002,0.47568181818181826,0.47125656565656576,0.045112781954887216,0.06498194945848375,0.0705596107055961,0.26277372262773724,12.250570342205327,25.140983606557388,0.3088572739788894,4.0,7.0,6.0,12.0,22.0,1.0,88.0,8.0,3.0,1.0,15.0,3.0,2.0,10.0,3.0,0.04477611940298507,0.010101010101010102,0.07042253521126761,0.013333333333333334,0.02072538860103627,0.017777777777777778,0.017857142857142856,,0.07471264367816093,0.009950248756218905,0.4888888888888889,0.5116279069767442,0.22580645161290322,0.5714285714285714,0.12,0.5,23.0,10.0,32.0,2.0,10.0,10.0,41.0,2.0,10.0,13.0,114.0,1.0,32.0,3.0,11.0,8.0,7.0,4.0,5.0,0.926829268292683,0.3360655737704918,0.2,0.3333333333333333,0.33884297520661155,0.044444444444444446,0.05128205128205128,0.4090909090909091,0.05974025974025974,0.32323232323232326,0.32323232323232326,0.9375,0.3225806451612903,0.2,1.0,0.1,0.3448275862068966,0.32653061224489793,,7.0,,9.0,,0.391304347826087,0.391304347826087,0.8888888888888888,,0.013422818791946308,0.25,3.0,4.0,False,,,3.0,9.0,,,,1.0,,3.0,,,,,,0.3,,1.0,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,101882.0,1698,93.0,3222,3199,1165.0,1030.0,436.0,6421,43.0,82.0,52.0,88.0,245.0,102.0,39.0,142.0,379.0,172.0,116.0,547.0,3215,11.0,32.0,49.0,38.0,122.0,68.0,66.0,184.0,146.0,99.0,19.0,152.0,26.0,178.0,24.0,51.0,382.0,17.0,96.0,115.0,27.0,142.0,101.0,61.0,42.0,27.0,35.0,15.0,2.0,77.0,26.0,29.0,111.0,146.0,41.0,28.0,4.0,,1.0,4.0,2.0,184.0,1165.0,0.5140845070422535,0.5251798561151079,0.37467018469656993,0.34375,0.3114754098360656,0.3911070780399274,0.38461538461538464,0.3105263157894737,0.4402618657937807,0.42105263157894735,0.3938053097345133,0.3121597096188748,0.05013192612137203,0.14634146341463414,18.440096488876975,0.5454545454545454,0.08304498269896193,0.014037985136251032,0.07567567567567568,0.015434083601286173,0.012658227848101266,0.09027777777777778,0.07339449541284404,0.08502772643253234,0.5,0.14882032667876588,0.524390243902439,0.6142857142857143,0.32558139534883723,0.09437386569872959,0.44464609800362975,0.35918367346938773,0.36363636363636365,0.6136363636363636,0.1851179673321234,0.20526315789473684,0.46098003629764067,0.4689178832116786,0.46551124999999993,0.46243085106382986,0.07375643224699828,0.1,0.08957952468007313,0.33638025594149906,13.703166226912929,25.147674418604648,0.361576660459342,6.0,13.0,12.0,30.0,11.0,9.0,138.0,6.0,7.0,3.0,16.0,3.0,8.0,40.0,8.0,0.027777777777777776,0.02054794520547945,0.04938271604938271,0.020348837209302327,0.01875,0.011834319526627219,0.02066115702479339,0.0196078431372549,0.05058365758754864,0.024539877300613498,0.21153846153846154,0.22916666666666666,0.25,0.46153846153846156,0.15789473684210525,0.4,70.0,29.0,30.0,6.0,15.0,8.0,49.0,6.0,20.0,14.0,126.0,3.0,30.0,2.0,83.0,18.0,18.0,5.0,7.0,0.8571428571428571,0.28488372093023256,0.3,0.20588235294117646,0.28994082840236685,0.07692307692307693,0.04477611940298507,0.45454545454545453,0.12704174228675136,0.29411764705882354,0.29411764705882354,0.8,0.28846153846153844,0.4,0.8333333333333334,0.15263157894736842,0.20512820512820512,0.30303030303030304,1.0,22.0,,19.0,2.0,0.2714285714285714,0.2753623188405797,0.9473684210526315,0.011560693641618497,0.012244897959183673,0.16666666666666666,13.0,10.0,False,,5.0,6.0,21.0,,4.0,,,,3.0,,,0.09615384615384616,,,0.20689655172413793,,,1.0,1.0,0.005813953488372093,0.014285714285714285
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,24953.0,416,-1.0,821,818,314.0,292.0,101.0,1639,19.0,29.0,21.0,36.0,78.0,3.0,2.0,62.0,128.0,3.0,20.0,144.0,818,8.0,22.0,23.0,23.0,44.0,2.0,10.0,56.0,102.0,3.0,4.0,16.0,3.0,19.0,2.0,8.0,41.0,22.0,52.0,68.0,30.0,98.0,14.0,6.0,12.0,6.0,5.0,6.0,2.0,17.0,5.0,30.0,61.0,26.0,9.0,5.0,14.0,8.0,5.0,14.0,9.0,56.0,314.0,0.8225806451612904,0.8947368421052632,0.484375,0.36363636363636365,0.5227272727272727,0.4732824427480916,0.36363636363636365,0.5,0.5034965034965035,0.4423076923076923,0.5384615384615384,0.022900763358778626,0.03125,0.06896551724137931,17.02127659574468,0.7058823529411765,0.18055555555555555,0.06666666666666667,0.1763085399449036,0.06791569086651054,0.08125,0.19696969696969696,0.15730337078651685,0.18796992481203006,0.6428571428571429,0.22137404580152673,0.6551724137931034,0.7037037037037037,0.7368421052631579,0.16030534351145037,0.5954198473282443,0.46153846153846156,0.46153846153846156,0.8611111111111112,0.022900763358778626,0.043478260869565216,0.24427480916030533,0.4397312977099237,0.47585999999999995,0.43730543478260875,0.06521739130434782,0.06666666666666667,0.1597222222222222,0.3888888888888889,12.39140625,25.833333333333332,0.38246041412911086,5.0,10.0,4.0,10.0,7.0,7.0,22.0,10.0,7.0,1.0,12.0,4.0,,8.0,10.0,0.21052631578947367,0.05,0.16,0.07216494845360824,0.06578947368421052,0.0425531914893617,0.05405405405405406,0.13043478260869565,0.1864406779661017,,0.3333333333333333,0.3684210526315789,0.45454545454545453,0.5,0.21739130434782608,0.4,,,,,,,,,,,,,,1.0,5.0,3.0,3.0,3.0,,,,,,,0.09523809523809523,0.0625,0.8571428571428571,,,,,,,,,,,,13.0,,,,,,,,,,,2.0,False,,,,,,,,,,1.0,,,,,,,,,,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,165015.0,2750,347.0,5357,5342,2051.0,1699.0,679.0,10699,257.0,425.0,221.0,67.0,184.0,127.0,44.0,417.0,830.0,158.0,177.0,1167.0,5429,29.0,53.0,76.0,137.0,273.0,50.0,119.0,435.0,428.0,123.0,63.0,362.0,71.0,433.0,52.0,127.0,937.0,56.0,184.0,260.0,68.0,328.0,95.0,58.0,87.0,46.0,58.0,41.0,7.0,145.0,59.0,66.0,163.0,244.0,70.0,56.0,17.0,7.0,6.0,18.0,10.0,435.0,2051.0,0.513189448441247,0.5245098039215687,0.5024096385542168,0.5471698113207547,0.5018315018315018,0.5010121457489879,0.47761194029850745,0.4891640866873065,0.528105167724388,0.5067567567567568,0.5411471321695761,0.15991902834008098,0.07590361445783132,0.11058823529411765,20.289383840026012,0.6,0.08966861598440545,0.028056112224448898,0.0977760736196319,0.02789171452009844,0.02077922077922078,0.055666003976143144,0.0816,0.11363636363636363,0.5555555555555556,0.43016194331983804,0.6047058823529412,0.6798941798941799,0.5603112840466926,0.2236842105263158,0.1862348178137652,0.3641304347826087,0.366120218579235,0.5970149253731343,0.12854251012145748,0.13622291021671826,0.590080971659919,0.508895930824008,0.5188575,0.5040239811912229,0.06685768863419293,0.07874015748031496,0.06512425021422451,0.37275064267352187,6.364457831325301,25.609493670886064,0.38286354302781406,19.0,31.0,85.0,151.0,93.0,12.0,406.0,18.0,12.0,,71.0,5.0,13.0,37.0,4.0,0.028901734104046242,,0.12769784172661872,0.027149321266968326,0.03739837398373984,0.027823240589198037,0.03134796238244514,0.016260162601626018,0.11943793911007025,0.029748283752860413,0.42081447963800905,0.45145631067961167,0.4626865671641791,0.6129032258064516,0.4674922600619195,0.5629139072847682,31.0,6.0,40.0,1.0,12.0,12.0,52.0,2.0,14.0,14.0,150.0,4.0,40.0,19.0,170.0,65.0,18.0,11.0,17.0,0.9615384615384616,0.3291139240506329,0.14285714285714285,0.28,0.33766233766233766,0.06787330316742081,0.15503875968992248,0.3225806451612903,0.03137651821862348,0.31496062992125984,0.31496062992125984,0.975,0.1791044776119403,0.08333333333333333,1.0,0.018575851393188854,0.2727272727272727,0.3252032520325203,,18.0,,12.0,,0.3870967741935484,0.3870967741935484,0.9166666666666666,,0.005434782608695652,0.47368421052631576,2.0,11.0,False,1.0,2.0,2.0,6.0,,8.0,4.0,1.0,,4.0,,,0.029850746268656716,0.5,,0.3333333333333333,,1.0,,,,
935,1610612747,Bryon Russell,Bryon Russell,935,LAL,53776.0,896,15.0,1735,1725,660.0,628.0,220.0,3460,16.0,27.0,19.0,30.0,78.0,74.0,28.0,52.0,124.0,107.0,46.0,273.0,1770,6.0,14.0,33.0,14.0,34.0,41.0,32.0,105.0,80.0,73.0,4.0,55.0,12.0,67.0,9.0,22.0,146.0,20.0,77.0,109.0,32.0,141.0,31.0,10.0,24.0,17.0,11.0,7.0,,35.0,10.0,45.0,105.0,60.0,16.0,15.0,12.0,10.0,1.0,12.0,5.0,105.0,660.0,0.7692307692307693,0.8,0.41935483870967744,0.42857142857142855,0.4117647058823529,0.49134199134199136,0.6428571428571429,0.4866666666666667,0.5229885057471264,0.6346153846153846,0.546875,0.46320346320346323,0.03225806451612903,0.07407407407407407,14.846502264720684,0.6857142857142857,0.12459546925566344,0.031007751937984496,0.12276214833759591,0.03170731707317073,0.0457516339869281,0.06369426751592357,0.11627906976744186,0.16262975778546712,0.4166666666666667,0.11688311688311688,0.5925925925925926,0.64,0.6875,0.08225108225108226,0.33766233766233766,0.38461538461538464,0.38461538461538464,0.9333333333333333,0.3203463203463203,0.37333333333333335,0.5800865800865801,0.4847099999999998,0.4589441176470588,0.48413175675675674,0.06504065040650407,0.11510791366906475,0.12087912087912088,0.38461538461538464,13.797580645161288,25.169158878504668,0.3804034582132565,2.0,5.0,5.0,8.0,6.0,6.0,24.0,4.0,6.0,6.0,19.0,13.0,6.0,21.0,6.0,0.2,0.07407407407407407,0.11585365853658537,0.03428571428571429,0.012422360248447204,0.02247191011235955,0.038461538461538464,0.022222222222222223,0.109375,0.045112781954887216,0.3157894736842105,0.35294117647058826,0.23809523809523808,0.4,0.10666666666666667,0.625,33.0,13.0,28.0,4.0,5.0,10.0,41.0,5.0,7.0,15.0,120.0,1.0,28.0,3.0,20.0,13.0,6.0,4.0,2.0,0.975609756097561,0.38317757009345793,0.7142857142857143,0.36585365853658536,0.3867924528301887,0.10526315789473684,0.1388888888888889,0.16666666666666666,0.14285714285714285,0.3783783783783784,0.3783783783783784,0.9642857142857143,0.23809523809523808,0.8,0.75,0.17333333333333334,0.35714285714285715,0.3835616438356164,1.0,18.0,,13.0,,0.3939393939393939,0.3939393939393939,1.0,,,0.5,,1.0,False,1.0,2.0,5.0,3.0,,3.0,,,,1.0,1.0,,0.09523809523809523,0.5,1.0,0.38461538461538464,,,,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,3449.0,57,-26.0,117,121,42.0,66.0,7.0,238,,3.0,2.0,4.0,7.0,2.0,,4.0,12.0,4.0,,14.0,136,,,,2.0,5.0,1.0,,7.0,2.0,2.0,,7.0,3.0,10.0,2.0,1.0,23.0,,6.0,6.0,,6.0,2.0,2.0,5.0,3.0,7.0,2.0,1.0,12.0,7.0,2.0,5.0,,,,,,,,,7.0,42.0,0.25,0.25,0.3333333333333333,,0.4,0.4375,,0.5833333333333334,0.4375,,0.5833333333333334,0.25,,,22.22222222222222,0.4166666666666667,0.17142857142857143,,0.13636363636363635,,,0.16666666666666666,0.125,0.2,,0.1875,,,,0.125,0.4375,0.5714285714285714,0.5714285714285714,0.25,0.125,,0.4375,0.467240625,,0.48375833333333335,,,,0.5,13.183333333333332,24.375,0.358974358974359,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,2.0,1.0,1.0,,,,2.0,,,1.0,6.0,,1.0,1.0,4.0,2.0,2.0,1.0,,1.0,0.5,,1.0,0.5,,,,0.125,0.5,0.5,1.0,,,,0.16666666666666666,,0.5,,2.0,,1.0,,0.5,0.5,1.0,,,,,,False,,,1.0,,,3.0,,,,,,,,,,1.0,,,,,,
