EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,Travels,LongMidRangePctBlocked,PenaltyCorner3Frequency,FTOffRebounds,OffFTReboundPct,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Corner3PctBlocked,on,OffensiveGoaltends
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,48850.0,814,-70,1539,1546,252,290.0,208,3085,49.0,90.0,13.0,24.0,12.0,22.0,8.0,33.0,104.0,236.0,1.0,4.0,1.0,52.0,139.0,5.0,17.0,7.0,22.0,161,359,53.0,143.0,116.0,597,1701,19.0,43.0,5.0,18.0,12.0,65.0,30.0,58.0,7.0,22.0,27.0,108.0,164.0,158.0,105.0,54.0,16.0,1.0,138.0,52.0,13.0,1.0,97.0,15.0,112.0,9.0,6.0,38.0,25.0,34.0,239.0,6.0,22.0,27.0,70.0,1.0,98.0,28.0,126.0,8.0,27.0,19.0,8.0,35.0,11.0,23.0,22.0,5.0,12.0,57.0,7.0,12.0,19.0,34.0,1.0,2.0,5.0,149.0,12.0,2.0,9.0,58.0,6.0,11.0,15.0,2.0,2.0,10.0,1.0,4.0,17.0,11.0,1.0,108.0,252,2.0,0.5093167701863354,0.5359477124183006,0.660377358490566,0.3706293706293706,0.2777777777777778,0.3181818181818182,0.3732394366197183,0.44846796657381616,0.4418604651162791,0.5172413793103449,0.47908366533864544,0.4344262295081967,0.50625,0.5248667850799289,0.47794117647058826,0.5684210526315789,0.2848605577689243,0.006993006993006993,0.036211699164345405,0.12222222222222222,0.06060606060606061,0.007194244604316547,34.598214285714285,0.6140350877192983,0.018867924528301886,0.12345679012345678,0.03559870550161812,0.16071428571428573,0.03614457831325301,0.13197278911564625,0.03571428571428571,0.05113636363636364,0.041916167664670656,0.02181818181818182,0.014388489208633094,0.14814814814814814,0.0967741935483871,0.10982658959537572,0.1506276150627615,0.171875,0.125,0.029411764705882353,0.6470588235294118,0.17928286852589642,0.5444444444444444,0.620253164556962,0.4489795918367347,0.06573705179282868,0.24242424242424243,0.25806451612903225,0.375,0.4701195219123506,0.4406779661016949,0.4406779661016949,0.5480769230769231,0.00796812749003984,0.25,0.25,1.0,0.27689243027888444,0.37410071942446044,0.37681159420289856,0.6538461538461539,0.39344262295081966,0.5416666666666666,0.23076923076923078,0.01639344262295082,0.2786885245901639,0.29411764705882354,0.8,0.275,0.5454545454545454,0.275,0.3181818181818182,0.4641434262948207,0.37681159420289856,0.4818599800399202,0.49714074074074077,0.4817569620253163,0.11594202898550725,0.14320987654320988,0.04081632653061224,0.10887772194304858,0.18090452261306533,13.425626740947079,25.55244755244756,0.16374269005847952,,,,,,,,,,,,,,,,,True,
1731,1610612753,Tyronn Lue,Tyronn Lue,1731,ORL,47231.0,787,-50,1476,1469,257,245.0,194,2945,21.0,39.0,,1.0,5.0,10.0,13.0,36.0,56.0,126.0,6.0,13.0,1.0,27.0,62.0,5.0,10.0,1.0,7.0,90,201,33.0,75.0,24.0,303,1614,6.0,14.0,5.0,11.0,3.0,30.0,17.0,39.0,1.0,11.0,8.0,45.0,42.0,138.0,78.0,21.0,2.0,,62.0,27.0,8.0,1.0,82.0,28.0,110.0,21.0,7.0,24.0,8.0,50.0,248.0,3.0,7.0,11.0,46.0,2.0,59.0,10.0,69.0,3.0,21.0,13.0,8.0,22.0,4.0,17.0,12.0,3.0,5.0,34.0,,5.0,17.0,52.0,,1.0,1.0,31.0,2.0,,9.0,8.0,,4.0,1.0,,,1.0,,,1.0,1.0,,45.0,257,5.0,0.23333333333333334,0.23595505617977527,0.7878787878787878,0.44,0.45454545454545453,0.09090909090909091,0.44,0.44776119402985076,0.42857142857142855,0.4358974358974359,0.5054347826086957,0.54,0.37,0.5174825174825175,0.5576923076923077,0.4074074074074074,0.2717391304347826,0.013333333333333334,0.03980099502487562,0.15384615384615385,0.027777777777777776,0.016129032258064516,18.70251315020456,0.6470588235294118,0.03773584905660377,0.08534322820037106,0.011764705882352941,0.07142857142857142,0.02027027027027027,0.08225108225108226,0.013458950201884253,0.006666666666666667,0.012121212121212121,0.014285714285714285,0.02564102564102564,,0.08074534161490683,0.05921052631578947,0.10619469026548672,0.07964601769911504,0.04878048780487805,0.02127659574468085,1.0,0.14130434782608695,0.5384615384615384,0.6363636363636364,0.19047619047619047,0.13043478260869565,0.3611111111111111,0.37142857142857144,0.07692307692307693,0.45652173913043476,0.4444444444444444,0.448,0.2857142857142857,0.04710144927536232,0.46153846153846156,0.46153846153846156,1.0,0.2246376811594203,0.43548387096774194,0.4426229508196721,0.7407407407407407,0.04,,,0.04,0.4,0.5,0.8,0.2,0.5,0.14,0.14285714285714285,0.41304347826086957,0.43548387096774194,0.4721871376811595,0.47581000000000007,0.44914499999999996,0.028368794326241134,0.03864734299516908,,0.09900990099009901,0.1485148514851485,13.342288557213932,25.10133333333334,0.17411924119241193,4.0,2.0,0.007936507936507936,0.08,,,,,,,,,,,,,True,
1742,1610612753,Shammond Williams,Shammond Williams,1742,ORL,8781.0,146,-47,266,275,59,51.0,39,541,3.0,8.0,,,,1.0,1.0,6.0,3.0,8.0,1.0,3.0,,9.0,25.0,,1.0,,4.0,7,22,10.0,28.0,7.0,51,285,1.0,1.0,,1.0,,2.0,,1.0,,5.0,5.0,5.0,2.0,12.0,27.0,3.0,2.0,,25.0,9.0,2.0,,12.0,4.0,16.0,4.0,,5.0,,7.0,36.0,,4.0,1.0,7.0,,8.0,4.0,12.0,1.0,8.0,4.0,4.0,2.0,1.0,2.0,1.0,,,3.0,1.0,1.0,3.0,8.0,,,,8.0,,,2.0,,,3.0,,,,,,,,,,5.0,59,,0.14285714285714285,0.16666666666666666,0.9,0.35714285714285715,,,0.35714285714285715,0.3181818181818182,1.0,,0.44,0.5,,0.46226415094339623,0.5,0.2777777777777778,0.56,,0.09090909090909091,0.125,0.16666666666666666,,18.064516129032256,0.6666666666666666,,0.0673076923076923,0.034782608695652174,0.03225806451612903,,0.05925925925925926,0.025974025974025976,0.058823529411764705,0.05555555555555555,,,,,0.04,0.12,,0.08333333333333333,0.03225806451612903,,0.16,0.375,0.42857142857142855,,0.12,0.16666666666666666,0.2,,0.16,0.375,0.375,0.3333333333333333,0.06,0.3333333333333333,0.3333333333333333,1.0,0.5,0.36,0.36,0.8888888888888888,,,,,0.5,,,0.16666666666666666,,0.6666666666666666,,0.72,0.36,0.512937,0.5690999999999999,0.5308583333333333,,,,0.0392156862745098,0.09803921568627451,9.768181818181818,25.403571428571432,0.22180451127819548,1.0,,,0.16666666666666666,,,,,,,,,,,,,True,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,17782.0,296,-59,540,543,122,142.0,84,1083,20.0,35.0,8.0,12.0,5.0,7.0,20.0,41.0,10.0,39.0,1.0,3.0,,,6.0,,2.0,,2.0,50,115,1.0,9.0,15.0,118,581,11.0,17.0,,2.0,4.0,26.0,14.0,30.0,,2.0,5.0,33.0,56.0,44.0,3.0,,14.0,1.0,5.0,,7.0,,9.0,4.0,13.0,2.0,2.0,4.0,1.0,4.0,30.0,2.0,14.0,10.0,23.0,5.0,38.0,17.0,55.0,4.0,6.0,4.0,2.0,9.0,,5.0,10.0,2.0,4.0,19.0,,5.0,12.0,25.0,,2.0,4.0,29.0,1.0,,,13.0,,2.0,16.0,,,10.0,,6.0,16.0,7.0,1.0,33.0,122,2.0,0.56,0.6511627906976745,1.0,0.1111111111111111,,,0.125,0.43478260869565216,0.6470588235294118,0.4666666666666667,0.4153225806451613,0.5789473684210527,0.4375,0.427536231884058,0.5652173913043478,0.4583333333333333,0.07258064516129033,,0.06086956521739131,0.11428571428571428,0.04878048780487805,,24.45482866043614,0.47368421052631576,0.35714285714285715,0.10952380952380952,0.06278026905829596,0.16393442622950818,0.03333333333333333,0.12177121771217712,0.05653710247349823,0.11428571428571428,0.018867924528301886,0.05,0.043478260869565216,,0.08064516129032258,0.14285714285714285,0.10588235294117647,0.17391304347826086,0.13333333333333333,0.0625,0.4375,0.28225806451612906,0.5714285714285714,0.6451612903225806,0.6,0.33064516129032256,0.4878048780487805,0.5128205128205128,0.55,0.31451612903225806,0.2564102564102564,0.2631578947368421,0.5,0.024193548387096774,0.3333333333333333,0.3333333333333333,1.0,0.04838709677419355,,,,0.631578947368421,0.6666666666666666,0.125,,0.10526315789473684,,,0.21875,0.7142857142857143,0.0625,,0.3548387096774194,,0.4288487804878047,0.5206857142857142,0.41271451612903226,0.09558823529411764,0.10236220472440945,,0.22033898305084745,0.2796610169491525,9.08,31.06666666666667,0.22592592592592592,,3.0,0.02564102564102564,,1.0,0.09090909090909091,,,,,,,,,,,True,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,72556.0,1209,-101,2255,2275,404,406.0,305,4530,70.0,132.0,36.0,58.0,15.0,25.0,18.0,52.0,5.0,11.0,,,,,,,,,,93,195,,,44.0,230,2435,43.0,77.0,,,12.0,98.0,19.0,36.0,,,16.0,54.0,102.0,84.0,,,74.0,,,,40.0,,28.0,16.0,44.0,14.0,2.0,12.0,4.0,12.0,104.0,28.0,99.0,37.0,122.0,27.0,186.0,131.0,317.0,7.0,47.0,34.0,13.0,26.0,7.0,18.0,28.0,2.0,8.0,54.0,7.0,4.0,130.0,217.0,,18.0,12.0,54.0,6.0,,,24.0,,6.0,31.0,1.0,,21.0,2.0,8.0,32.0,17.0,1.0,54.0,404,11.0,0.5483870967741935,0.9107142857142857,,,,,,0.47692307692307695,0.5584415584415584,0.5277777777777778,0.47692307692307695,0.5584415584415584,0.5277777777777778,0.5251141552511416,0.5903614457831325,0.6,,,0.20512820512820512,0.23484848484848486,0.15384615384615385,,10.365853658536587,0.48148148148148145,0.36486486486486486,0.143698468786808,0.10656620021528525,0.1522633744855967,0.12389380530973451,0.14560439560439561,0.10995670995670996,0.10931174089068826,0.11023622047244094,0.102803738317757,0.12921348314606743,0.10416666666666667,0.16049382716049382,0.164,0.11797752808988764,0.16477272727272727,0.11940298507462686,0.11475409836065574,0.53125,0.676923076923077,0.5303030303030303,0.693069306930693,0.5,0.26666666666666666,0.34615384615384615,0.4090909090909091,0.6111111111111112,0.05641025641025641,0.45454545454545453,0.5,1.0,,,,,,,,,0.7532467532467533,0.6206896551724138,0.08333333333333333,,,,,0.6944444444444444,0.6,,,0.676923076923077,,0.5152005128205127,0.5302030769230769,0.5004805555555555,0.11267605633802817,0.11267605633802817,,0.4260869565217391,0.23478260869565218,3.0451282051282047,,0.17915742793791575,,1.0,0.09090909090909091,,4.0,0.1,1.0,5.0,4.0,,,,,,,,True,
436,1610612753,Juwan Howard,Juwan Howard,436,ORL,54367.0,906,-20,1702,1714,270,234.0,221,3416,55.0,93.0,11.0,21.0,9.0,24.0,79.0,189.0,59.0,131.0,,,,,1.0,,,,1.0,193,413,,1.0,90.0,476,1839,21.0,43.0,,,18.0,60.0,27.0,72.0,,1.0,16.0,70.0,208.0,178.0,,,20.0,,1.0,,39.0,,33.0,19.0,52.0,13.0,6.0,18.0,4.0,11.0,123.0,11.0,39.0,21.0,102.0,11.0,134.0,50.0,184.0,5.0,14.0,8.0,6.0,33.0,5.0,14.0,31.0,3.0,19.0,64.0,3.0,12.0,45.0,96.0,1.0,11.0,15.0,105.0,16.0,,1.0,56.0,,4.0,7.0,,,5.0,1.0,1.0,7.0,5.0,,70.0,270,4.0,0.538860103626943,0.5683060109289617,,,,,,0.46731234866828086,0.4883720930232558,0.375,0.46618357487922707,0.4883720930232558,0.3698630136986301,0.5185589519650655,0.5566037735849056,0.42592592592592593,0.0024154589371980675,,0.09443099273607748,0.17204301075268819,0.09523809523809523,,26.497461928934012,0.515625,0.2,0.16139240506329114,0.055793991416309016,0.11602209944751381,0.06875,0.15129151291512916,0.05820721769499418,0.09142857142857143,0.035,0.04938271604938271,0.0859375,,0.16666666666666666,0.13513513513513514,0.1760299625468165,0.1015625,0.1509433962264151,0.027777777777777776,0.7142857142857143,0.2246376811594203,0.5913978494623656,0.7142857142857143,0.5272727272727272,0.45652173913043476,0.41798941798941797,0.4619883040935672,0.34177215189873417,0.3164251207729469,0.45038167938931295,0.46825396825396826,0.8135593220338984,,,,,0.0024154589371980675,,,,0.4883720930232558,0.5238095238095238,0.09090909090909091,,,,,0.3287671232876712,0.375,0.0136986301369863,,0.22705314009661837,,0.4366476997578694,0.4640676470588235,0.4572666666666667,0.12334801762114538,0.12362030905077263,,0.12605042016806722,0.14705882352941177,9.515980629539955,38.5,0.15863689776733256,,7.0,0.03816793893129771,,,,,1.0,2.0,,,,,,,,True,
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,24463.0,408,-7,772,775,116,129.0,98,1547,12.0,21.0,1.0,1.0,2.0,3.0,10.0,16.0,16.0,51.0,7.0,12.0,1.0,9.0,22.0,3.0,4.0,1.0,2.0,38,88,16.0,34.0,9.0,133,827,3.0,7.0,4.0,5.0,,18.0,5.0,12.0,2.0,6.0,,16.0,52.0,24.0,48.0,,,,22.0,9.0,5.0,,17.0,9.0,26.0,8.0,1.0,6.0,6.0,5.0,61.0,4.0,4.0,3.0,24.0,5.0,32.0,8.0,40.0,1.0,11.0,7.0,4.0,16.0,1.0,8.0,6.0,1.0,8.0,22.0,1.0,4.0,11.0,26.0,,1.0,,11.0,1.0,,,6.0,,,4.0,,,2.0,1.0,1.0,4.0,3.0,,16.0,116,2.0,0.6842105263157895,0.6842105263157895,1.0,0.47058823529411764,0.8,0.3333333333333333,0.47058823529411764,0.4318181818181818,0.42857142857142855,0.4166666666666667,0.5081967213114754,0.75,0.4444444444444444,0.5236220472440944,0.75,0.4444444444444444,0.2786885245901639,,0.056818181818181816,0.09523809523809523,,,16.77927927927928,0.7272727272727273,0.25,0.07920792079207921,0.013114754098360656,0.04918032786885246,0.05405405405405406,0.07417582417582418,0.021108179419525065,,0.022222222222222223,0.014705882352941176,0.04918032786885246,0.07692307692307693,0.054945054945054944,0.0851063829787234,0.09322033898305085,0.06976744186046512,,0.015873015873015872,0.75,0.1721311475409836,0.5714285714285714,0.631578947368421,0.75,0.13114754098360656,0.625,0.625,0.4,0.4180327868852459,0.3137254901960784,0.3333333333333333,0.8125,0.09836065573770492,0.5833333333333334,0.5833333333333334,1.0,0.18032786885245902,0.4090909090909091,0.4090909090909091,1.0,0.08333333333333333,1.0,1.0,0.08333333333333333,0.3333333333333333,0.75,1.0,0.16666666666666666,0.6666666666666666,0.1111111111111111,0.5,0.45081967213114754,0.4090909090909091,0.4945340163934426,0.48324375,0.5063138888888888,0.047244094488188976,0.06451612903225806,,0.13533834586466165,0.12030075187969924,12.28977272727273,24.44411764705882,0.15025906735751296,4.0,2.0,0.058823529411764705,0.2222222222222222,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,,True,
1924,1610612753,Lee Nailon,Lee Nailon,1924,ORL,986.0,16,-3,29,31,11,13.0,4,60,,1.0,,1.0,,,1.0,4.0,,,,,,,,,,,,1,5,,,,2,37,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,11,,1.0,1.0,,,,,,0.2,,,0.2,,,0.2,,,,,,,,,14.705882352941176,,,,0.14285714285714285,,,,0.13333333333333333,,,0.3333333333333333,,,,,,,,,,0.2,,,,0.8,0.25,0.25,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,0.2,,0.36484,0.3692,,,,,,,5.82,,0.3793103448275862,,,,,,,,,,,,,,,,,True,
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,33551.0,559,-27,1040,1053,182,188.0,131,2093,21.0,40.0,5.0,14.0,5.0,7.0,2.0,8.0,13.0,36.0,11.0,29.0,1.0,12.0,25.0,1.0,1.0,1.0,3.0,36,84,23.0,54.0,10.0,151,1115,6.0,16.0,2.0,2.0,5.0,23.0,9.0,15.0,2.0,6.0,3.0,27.0,36.0,36.0,69.0,,6.0,,25.0,12.0,10.0,1.0,34.0,4.0,38.0,4.0,,8.0,5.0,21.0,80.0,8.0,21.0,19.0,55.0,5.0,79.0,29.0,108.0,5.0,10.0,5.0,5.0,19.0,8.0,9.0,13.0,2.0,10.0,32.0,3.0,9.0,13.0,36.0,1.0,1.0,2.0,20.0,2.0,,,10.0,,1.0,5.0,,,3.0,,2.0,5.0,2.0,,27.0,182,5.0,0.5,0.5454545454545454,1.0,0.42592592592592593,1.0,0.3333333333333333,0.42592592592592593,0.42857142857142855,0.375,0.6,0.5108695652173914,0.5,0.5714285714285714,0.5136054421768708,0.5476190476190477,0.5869565217391305,0.391304347826087,0.018518518518518517,0.11904761904761904,0.125,0.25,,14.916666666666666,0.59375,0.1388888888888889,0.13959390862944163,0.05121951219512195,0.15966386554621848,0.08080808080808081,0.1442495126705653,0.05697445972495088,0.07339449541284404,0.05263157894736842,0.0374331550802139,0.05555555555555555,0.14814814814814814,0.07207207207207207,0.17543859649122806,0.15976331360946747,0.15384615384615385,0.17857142857142858,0.07462686567164178,0.4,0.2898550724637681,0.525,0.6,0.3333333333333333,0.057971014492753624,0.25,0.3333333333333333,1.0,0.2608695652173913,0.3611111111111111,0.3939393939393939,0.6923076923076923,0.21014492753623187,0.3793103448275862,0.39285714285714285,1.0,0.18115942028985507,0.48,0.48,1.0,0.7777777777777778,0.35714285714285715,0.2,0.05555555555555555,0.05555555555555555,1.0,1.0,0.3333333333333333,0.7142857142857143,0.14285714285714285,0.3333333333333333,0.6811594202898551,0.48,0.5284380434782608,0.5561785714285714,0.48928809523809524,0.0684931506849315,0.10869565217391304,,0.152317880794702,0.17880794701986755,9.34642857142857,24.27407407407408,0.175,3.0,1.0,0.08333333333333333,0.14285714285714285,,,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,0.034482758620689655,True,
2051,1610612753,Donnell Harvey,Donnell Harvey,2051,ORL,5592.0,93,-21,165,168,41,46.0,33,333,11.0,18.0,4.0,9.0,2.0,3.0,2.0,9.0,1.0,4.0,,1.0,,,1.0,,,,1.0,14,31,,2.0,7.0,35,168,5.0,10.0,,,3.0,13.0,2.0,5.0,,1.0,5.0,9.0,16.0,12.0,,,6.0,1.0,,,2.0,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,10.0,4.0,11.0,2.0,17.0,11.0,28.0,1.0,2.0,2.0,,2.0,,2.0,3.0,1.0,,5.0,1.0,2.0,3.0,8.0,,1.0,1.0,11.0,1.0,,,5.0,,1.0,2.0,,,1.0,1.0,,2.0,2.0,1.0,9.0,41,,0.5714285714285714,0.7272727272727273,,,,,,0.45161290322580644,0.5,0.4,0.42424242424242425,0.5,0.3333333333333333,0.4605263157894737,0.5416666666666666,0.5,0.06060606060606061,,0.06451612903225806,0.05555555555555555,0.1111111111111111,,21.182266009852217,0.4,0.5,0.22,0.12195121951219512,0.15384615384615385,0.07692307692307693,0.19736842105263158,0.11578947368421053,0.05,0.22727272727272727,0.1,0.125,,0.38461538461538464,0.1,0.18518518518518517,0.16666666666666666,0.125,0.0625,1.0,0.5454545454545454,0.6111111111111112,0.6470588235294118,0.6363636363636364,0.2727272727272727,0.2222222222222222,0.25,,0.12121212121212122,0.25,0.25,1.0,0.030303030303030304,,,,0.030303030303030304,,,,0.9,0.4444444444444444,,,,,,0.5,0.6666666666666666,0.16666666666666666,,0.6060606060606061,,0.4868265625,0.5300111111111112,0.48674,0.13513513513513514,0.14285714285714285,,0.37142857142857144,0.2571428571428571,4.590322580645161,50.0,0.24848484848484848,,,,,,,,,,,,1.0,,,,,True,
