EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,FTOffRebounds,DefThreePtRebounds,Travels,Clear Path Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveMakes,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,18587.0,310,-18.0,578,577,163,206,62.0,1155,6.0,15.0,1.0,1.0,3.0,4.0,13.0,21.0,49.0,7.0,10.0,2.0,2.0,17.0,41.0,1.0,5.0,7.0,14.0,31.0,77.0,24.0,51.0,16.0,150.0,613,4.0,7.0,1.0,5.0,3.0,14.0,4.0,18.0,9.0,16.0,8.0,43.0,16.0,46.0,42.0,30.0,2.0,1.0,40.0,17.0,5.0,39.0,5.0,44.0,2.0,3.0,11.0,13.0,15.0,93.0,2.0,2.0,19.0,2.0,21.0,4.0,25.0,2.0,3.0,1.0,2.0,16.0,3.0,11.0,5.0,1.0,5.0,21.0,1.0,9.0,7.0,21.0,1.0,1.0,20.0,1.0,3.0,6.0,3.0,43.0,163,4.0,0.25806451612903225,0.26666666666666666,0.5833333333333334,0.47058823529411764,0.2,0.5625,0.48,0.4025974025974026,0.5714285714285714,0.2222222222222222,0.5234375,0.4583333333333333,0.5147058823529411,0.5441176470588235,0.5,0.5394736842105263,0.3984375,0.06493506493506493,0.26666666666666666,0.07692307692307693,24.116743471582183,0.7619047619047619,0.09090909090909091,0.08520179372197309,0.009569377990430622,0.03508771929824561,0.06810035842293907,0.015037593984962405,0.015384615384615385,0.009345794392523364,0.025,0.058823529411764705,0.045454545454545456,0.06349206349206349,0.1276595744680851,0.03125,0.1171875,0.4,0.5454545454545454,0.16666666666666666,0.1015625,0.3076923076923077,0.3333333333333333,0.25,0.3828125,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.078125,0.7,0.7,0.8571428571428571,0.3203125,0.4146341463414634,0.4146341463414634,0.47058823529411764,0.08333333333333333,1.0,0.4166666666666667,0.2,0.08823529411764706,0.058823529411764705,1.0,0.4117647058823529,0.5,0.515625,0.425,0.4585488188976378,0.44826999999999995,0.398009090909091,0.045112781954887216,0.07317073170731707,0.09333333333333334,0.2866666666666667,14.25844155844156,25.63529411764706,0.2820069204152249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,42153.0,703,137.0,1267,1257,201,219,138.0,2524,17.0,37.0,5.0,14.0,11.0,68.0,169.0,2.0,11.0,,,,,,,,,,,87.0,217.0,,,27.0,201.0,1214,8.0,30.0,,,6.0,22.0,8.0,29.0,,,10.0,26.0,126.0,48.0,,,12.0,,,,16.0,10.0,6.0,16.0,6.0,,2.0,,8.0,38.0,12.0,38.0,96.0,7.0,125.0,52.0,177.0,3.0,12.0,8.0,4.0,12.0,1.0,7.0,27.0,1.0,5.0,39.0,3.0,2.0,49.0,99.0,8.0,9.0,47.0,1.0,,15.0,9.0,26.0,201,9.0,0.7241379310344828,0.7777777777777778,,,,,,0.4009216589861751,0.26666666666666666,0.27586206896551724,0.4009216589861751,0.26666666666666666,0.27586206896551724,0.41875,0.2894736842105263,0.34210526315789475,,0.07373271889400922,0.16216216216216217,0.04142011834319527,19.41544885177453,0.3076923076923077,0.18421052631578946,0.15920398009950248,0.07723577235772358,0.11320754716981132,0.16098226466575716,0.08361204013377926,0.07142857142857142,0.08695652173913043,0.1,0.1388888888888889,0.11585365853658537,0.21084337349397592,0.15384615384615385,0.02654867256637168,0.17050691244239632,0.4594594594594595,0.5483870967741935,0.5882352941176471,0.7788018433179723,0.40236686390532544,0.41975308641975306,0.75,0.05069124423963134,0.18181818181818182,0.25,1.0,,,,,,,,,0.4666666666666667,0.35714285714285715,,,0.3793103448275862,,,,,0.17050691244239632,,0.41150737327188947,0.4740666666666666,0.44226206896551723,0.06493506493506493,0.06493506493506493,0.10945273631840796,0.12935323383084577,7.652073732718895,,0.15864246250986583,4.0,2.0,22.0,6.0,1.0,53.0,30.0,2.0,21.0,53.0,28.0,2.0,7.0,8.0,0.2727272727272727,0.07692307692307693,0.16923076923076924,0.06666666666666667,0.1926605504587156,0.047619047619047616,0.5283018867924528,0.36363636363636365,,,,,,,,,,,,,,,,,,,True
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,19094.0,318,69.0,591,581,197,230,71.0,1172,7.0,11.0,1.0,1.0,3.0,10.0,20.0,23.0,50.0,3.0,12.0,2.0,2.0,9.0,14.0,2.0,2.0,1.0,2.0,40.0,81.0,12.0,26.0,26.0,142.0,558,9.0,15.0,2.0,2.0,,24.0,9.0,27.0,3.0,4.0,13.0,40.0,58.0,22.0,33.0,3.0,2.0,,14.0,9.0,4.0,10.0,3.0,13.0,2.0,1.0,2.0,2.0,6.0,29.0,2.0,9.0,23.0,12.0,39.0,11.0,50.0,1.0,8.0,4.0,4.0,8.0,,5.0,4.0,,3.0,12.0,1.0,6.0,12.0,26.0,4.0,1.0,31.0,1.0,,9.0,7.0,40.0,197,6.0,0.725,0.7435897435897436,0.9166666666666666,0.46153846153846156,1.0,0.75,0.46153846153846156,0.49382716049382713,0.6,0.3333333333333333,0.5420560747663551,0.7058823529411765,0.43548387096774194,0.5819672131147541,0.7058823529411765,0.5128205128205128,0.24299065420560748,0.04938271604938271,0.18181818181818182,0.05,19.82248520710059,0.6666666666666666,0.36363636363636365,0.09236947791164658,0.04245283018867924,0.034482758620689655,0.08626198083067092,0.040740740740740744,0.07246376811594203,0.03508771929824561,0.05714285714285714,,0.04285714285714286,0.11940298507462686,0.10714285714285714,0.02040816326530612,0.102803738317757,0.6363636363636364,0.7777777777777778,0.8571428571428571,0.18691588785046728,0.5,0.5263157894736842,0.4,0.4672897196261682,0.46,0.46938775510204084,0.8260869565217391,0.11214953271028037,0.25,0.25,0.6666666666666666,0.1308411214953271,0.6428571428571429,0.6428571428571429,1.0,0.058823529411764705,1.0,0.11764705882352941,1.0,0.0967741935483871,0.06451612903225806,1.0,0.06451612903225806,0.5,0.34579439252336447,0.6428571428571429,0.45577943925233644,0.4568208333333333,0.41262903225806447,0.0782608695652174,0.10112359550561797,0.16901408450704225,0.28169014084507044,14.030864197530862,24.230769230769234,0.3333333333333333,1.0,,4.0,2.0,,1.0,1.0,,,1.0,1.0,,,,0.02,,0.0625,,0.06521739130434782,0.05555555555555555,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,True
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,54819.0,914,80.0,1677,1700,440,570,229.0,3377,63.0,95.0,21.0,36.0,28.0,8.0,38.0,2.0,10.0,,,,,,3.0,,,,2.0,73.0,143.0,,3.0,43.0,189.0,1689,23.0,47.0,,,9.0,55.0,15.0,38.0,,2.0,19.0,49.0,100.0,46.0,,,38.0,1.0,2.0,,21.0,17.0,3.0,20.0,2.0,1.0,3.0,3.0,11.0,43.0,9.0,79.0,80.0,6.0,100.0,94.0,194.0,4.0,24.0,13.0,11.0,15.0,2.0,9.0,19.0,1.0,6.0,34.0,6.0,5.0,62.0,131.0,18.0,8.0,90.0,2.0,,28.0,18.0,49.0,440,17.0,0.684931506849315,0.9259259259259259,,,,,,0.5104895104895105,0.48936170212765956,0.39473684210526316,0.5,0.48936170212765956,0.375,0.49736842105263157,0.4583333333333333,0.4016393442622951,0.02054794520547945,0.14685314685314685,0.14736842105263157,0.18421052631578946,11.428571428571427,0.4411764705882353,0.11538461538461539,0.12030075187969924,0.1111111111111111,0.06976744186046512,0.11407766990291263,0.10476190476190476,0.09691629955947137,0.10584958217270195,0.05,0.13793103448275862,0.0851063829787234,0.1488095238095238,0.1262135922330097,0.08333333333333333,0.6506849315068494,0.6631578947368421,0.7777777777777778,0.6825396825396826,0.2602739726027397,0.21052631578947367,0.25806451612903225,0.75,0.0684931506849315,0.2,0.2,0.5,,,,,0.02054794520547945,,,,0.7659574468085106,0.5833333333333334,,,0.7,,,0.05,,0.6712328767123288,,0.5010322916666667,0.5236069767441861,0.5007346153846153,0.16279069767441862,0.16568047337278108,0.291005291005291,0.25925925925925924,3.5300699300699296,42.6,0.26237328562909956,14.0,6.0,14.0,2.0,,14.0,8.0,,6.0,14.0,8.0,,4.0,1.0,,0.11538461538461539,0.0880503144654088,0.152,0.06722689075630252,0.15,0.5714285714285714,0.5,,0.14285714285714285,,,,,,,,,,,,,,,,,True
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,186047.0,3101,408.0,5797,5801,1345,1605,668.0,11598,109.0,202.0,15.0,27.0,39.0,108.0,260.0,202.0,505.0,40.0,112.0,12.0,28.0,59.0,187.0,6.0,25.0,17.0,47.0,419.0,967.0,99.0,299.0,240.0,1375.0,5772,45.0,92.0,11.0,35.0,22.0,145.0,68.0,157.0,29.0,75.0,103.0,326.0,550.0,288.0,276.0,21.0,12.0,4.0,182.0,58.0,56.0,253.0,33.0,286.0,28.0,5.0,84.0,70.0,99.0,605.0,10.0,44.0,201.0,1.0,254.0,56.0,310.0,27.0,88.0,58.0,30.0,105.0,18.0,73.0,53.0,6.0,32.0,158.0,10.0,32.0,46.0,101.0,2.0,13.0,295.0,26.0,,122.0,34.0,326.0,1345,10.0,0.6563245823389021,0.6658595641646489,0.9292929292929293,0.3311036789297659,0.3142857142857143,0.38666666666666666,0.33220338983050846,0.4332988624612203,0.4891304347826087,0.43312101910828027,0.44826224328593994,0.484251968503937,0.48060344827586204,0.49142244460328804,0.5253623188405797,0.5582191780821918,0.23617693522906794,0.057911065149948295,0.10891089108910891,0.07307692307692308,23.64464692482916,0.6645569620253164,0.006097560975609756,0.08251231527093596,0.019349164467897976,0.023752969121140142,0.08436145381793932,0.020037105751391466,0.019635343618513323,0.015693112467306015,0.026490066225165563,0.01680672268907563,0.06140350877192982,0.0748587570621469,0.10153256704980843,0.03994082840236687,0.15955766192733017,0.5396039603960396,0.6055555555555555,0.5779816513761468,0.20537124802527645,0.4153846153846154,0.44813278008298757,0.5833333333333334,0.3988941548183254,0.4,0.4122448979591837,0.7376237623762376,0.08846761453396525,0.35714285714285715,0.36036036036036034,0.95,0.14770932069510267,0.3155080213903743,0.3172043010752688,0.9152542372881356,0.2125984251968504,0.5555555555555556,0.1968503937007874,0.24,0.16810344827586207,0.1206896551724138,0.42857142857142855,0.2025862068965517,0.3617021276595745,0.3957345971563981,0.31868131868131866,0.4764546391752574,0.474541037735849,0.47689649122807015,0.09157509157509157,0.1147695202257761,0.10545454545454545,0.2370909090909091,11.839400206825232,24.82842809364549,0.23201656028980508,18.0,2.0,52.0,6.0,,19.0,5.0,4.0,10.0,21.0,10.0,,,,0.0297029702970297,0.014705882352941176,0.09236234458259325,0.028985507246376812,0.0896551724137931,0.1015625,0.47619047619047616,0.46153846153846156,1.0,0.4,5.0,10.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.006688963210702341,0.008928571428571428,0.0053475935828877,0.07874015748031496,0.5,0.6,0.009933774834437087,True
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,65893.0,1098,73.0,2071,2078,631,813,239.0,4149,18.0,30.0,2.0,3.0,9.0,2.0,10.0,35.0,79.0,12.0,30.0,2.0,7.0,45.0,94.0,6.0,10.0,11.0,26.0,55.0,119.0,57.0,124.0,76.0,357.0,2104,5.0,11.0,6.0,11.0,7.0,35.0,13.0,28.0,13.0,33.0,39.0,104.0,102.0,8.0,171.0,,2.0,,94.0,45.0,5.0,50.0,13.0,63.0,10.0,3.0,16.0,13.0,21.0,139.0,1.0,10.0,96.0,21.0,151.0,14.0,165.0,2.0,37.0,17.0,20.0,18.0,3.0,13.0,6.0,1.0,5.0,24.0,1.0,10.0,44.0,88.0,1.0,1.0,86.0,2.0,10.0,28.0,11.0,104.0,631,9.0,0.9272727272727272,0.9444444444444444,1.0,0.4596774193548387,0.5454545454545454,0.3939393939393939,0.4596774193548387,0.46218487394957986,0.45454545454545453,0.4642857142857143,0.5781893004115226,0.6363636363636364,0.5327868852459017,0.625,0.66,0.6172839506172839,0.5102880658436214,0.04201680672268908,0.13333333333333333,0.1,12.947189097103918,0.75,0.31343283582089554,0.11940298507462686,0.01310615989515072,0.005405405405405406,0.12974051896207583,0.011603375527426161,0.004291845493562232,0.016172506738544475,,0.02,0.09787234042553192,0.12053571428571429,0.13333333333333333,0.016260162601626018,0.12345679012345678,0.6,0.6923076923076923,0.7777777777777778,0.0411522633744856,0.2,0.2222222222222222,1.0,0.32510288065843623,0.4430379746835443,0.4430379746835443,1.0,0.12345679012345678,0.4,0.41379310344827586,1.0,0.3868312757201646,0.4787234042553192,0.4787234042553192,1.0,0.13636363636363635,0.6666666666666666,0.45454545454545453,0.6,0.14754098360655737,0.11475409836065574,0.2857142857142857,0.4262295081967213,0.4230769230769231,0.6337448559670782,0.4787234042553192,0.5020302469135803,0.5065525,0.5020942622950818,0.10408921933085502,0.19310344827586207,0.09803921568627451,0.2913165266106443,13.661344537815127,24.577419354838707,0.30468372766779334,8.0,3.0,34.0,1.0,,6.0,2.0,1.0,3.0,6.0,3.0,,,1.0,,0.04838709677419355,0.1717171717171717,0.018867924528301886,0.16770186335403728,0.1891891891891892,0.5,0.8888888888888888,1.0,0.5,,1.0,,1.0,,,,,,0.008064516129032258,0.03333333333333333,,0.045454545454545456,,,,True
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,160558.0,2676,479.0,5036,5010,1218,1427,577.0,10046,211.0,318.0,44.0,78.0,75.0,204.0,424.0,241.0,548.0,,,,,9.0,36.0,,2.0,5.0,25.0,656.0,1290.0,9.0,36.0,301.0,1640.0,4974,81.0,158.0,,2.0,48.0,210.0,140.0,267.0,5.0,25.0,90.0,385.0,872.0,440.0,21.0,6.0,74.0,1.0,35.0,9.0,37.0,257.0,79.0,336.0,52.0,27.0,88.0,55.0,114.0,751.0,32.0,165.0,555.0,61.0,750.0,205.0,955.0,46.0,101.0,68.0,33.0,87.0,17.0,46.0,88.0,11.0,41.0,175.0,7.0,35.0,81.0,175.0,16.0,27.0,386.0,35.0,,178.0,33.0,385.0,1218,27.0,0.6646341463414634,0.7043618739903069,0.7777777777777778,0.25,,0.2,0.2571428571428571,0.5085271317829457,0.5126582278481012,0.5243445692883895,0.5049019607843137,0.50625,0.5051369863013698,0.5459387483355526,0.5585106382978723,0.5484330484330484,0.027149321266968326,0.02868217054263566,0.059748427672955975,0.03773584905660377,29.33356655588595,0.49714285714285716,0.45185185185185184,0.2622873345935728,0.08426966292134831,0.0855614973262032,0.2638835695135963,0.08447684391080618,0.07107438016528926,0.07606490872210954,0.08239700374531835,0.09345794392523364,0.23411371237458195,0.2686084142394822,0.27666666666666667,0.07467532467532467,0.2398190045248869,0.6635220125786163,0.705685618729097,0.6729857819905213,0.31975867269984914,0.4811320754716981,0.5,0.5245098039215687,0.4132730015082956,0.4397810218978102,0.4413919413919414,0.7759336099585062,,,,,0.027149321266968326,0.25,0.25,0.7777777777777778,0.4875,0.5641025641025641,0.0125,,0.2568493150684932,,,0.08561643835616438,0.2,0.2669683257918552,0.2571428571428571,0.43261260377358485,0.4743500000000001,0.4226759450171821,0.1211708645336964,0.12421493370551291,0.12804878048780488,0.2347560975609756,10.723875968992248,26.66111111111111,0.24185861795075456,53.0,8.0,134.0,20.0,,146.0,87.0,5.0,54.0,147.0,93.0,12.0,5.0,11.0,0.0036496350364963502,0.07339449541284404,0.27070707070707073,0.12806539509536785,0.2616580310880829,0.30275229357798167,0.6326530612244898,0.7066666666666667,,0.11363636363636363,,,,,3.0,,1.0,1.0,,,,,,,,,True
208,1610612750,Sam Cassell,Sam Cassell,208,MIN,140625.0,2344,458.0,4410,4392,939,1074,498.0,8802,69.0,114.0,3.0,9.0,29.0,127.0,218.0,239.0,512.0,10.0,27.0,2.0,5.0,51.0,126.0,7.0,16.0,16.0,37.0,435.0,844.0,61.0,153.0,228.0,1281.0,4365,30.0,84.0,9.0,25.0,9.0,96.0,79.0,154.0,18.0,42.0,132.0,344.0,226.0,644.0,153.0,30.0,6.0,2.0,124.0,51.0,26.0,438.0,55.0,493.0,36.0,19.0,133.0,103.0,202.0,1041.0,5.0,29.0,151.0,1.0,183.0,34.0,217.0,5.0,89.0,51.0,38.0,93.0,29.0,68.0,81.0,9.0,25.0,174.0,9.0,31.0,65.0,206.0,9.0,22.0,261.0,18.0,27.0,65.0,61.0,344.0,939,25.0,0.2597701149425287,0.26157407407407407,0.8360655737704918,0.39869281045751637,0.36,0.42857142857142855,0.40397350993377484,0.5154028436018957,0.35714285714285715,0.512987012987013,0.5280842527582749,0.39908256880733944,0.5408163265306123,0.5678733031674208,0.42035398230088494,0.6348314606741573,0.1534603811434303,0.030805687203791468,0.10526315789473684,0.045871559633027525,25.54934079105074,0.5344827586206896,0.008333333333333333,0.08105206655931294,0.01665709362435382,0.016181229773462782,0.0788903337667967,0.016585365853658537,0.019891500904159132,0.013745704467353952,0.013513513513513514,0.022988505747126436,0.055876685934489405,0.08812949640287769,0.09263959390862944,0.010638297872340425,0.11434302908726178,0.6052631578947368,0.6764705882352942,0.30434782608695654,0.21865596790371114,0.5825688073394495,0.6105769230769231,0.15748031496062992,0.5135406218655968,0.466796875,0.4704724409448819,0.301255230125523,0.02708124373119358,0.37037037037037035,0.37037037037037035,0.9,0.12637913741223672,0.40476190476190477,0.40476190476190477,0.8235294117647058,0.08256880733944955,0.3333333333333333,0.14678899082568808,0.4375,0.14795918367346939,0.025510204081632654,0.4,0.18877551020408162,0.43243243243243246,0.2678034102306921,0.4112903225806452,0.4493718090452261,0.44726813186813186,0.44410154639175253,0.06226053639846743,0.07295173961840629,0.07494145199063232,0.2685402029664325,13.409360189573462,25.25882352941176,0.21292517006802722,17.0,,31.0,8.0,1.0,15.0,4.0,2.0,9.0,17.0,10.0,,3.0,1.0,0.0078125,,0.06981981981981981,0.01904761904761905,0.06432748538011696,0.08823529411764706,0.5882352941176471,0.5862068965517241,0.7142857142857143,0.6666666666666666,2.0,9.0,,,2.0,,2.0,1.0,1.0,,,,0.08256880733944955,0.2222222222222222,1.0,,True
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,101603.0,1693,249.0,3194,3200,634,622,360.0,6394,38.0,57.0,9.0,15.0,11.0,17.0,41.0,75.0,171.0,3.0,3.0,2.0,2.0,1.0,6.0,,,1.0,2.0,130.0,269.0,4.0,9.0,43.0,315.0,3172,15.0,27.0,,,2.0,32.0,21.0,42.0,3.0,4.0,16.0,67.0,206.0,54.0,12.0,,14.0,,6.0,1.0,9.0,72.0,17.0,89.0,13.0,4.0,22.0,20.0,30.0,195.0,9.0,34.0,86.0,9.0,134.0,45.0,179.0,3.0,28.0,18.0,10.0,19.0,3.0,12.0,14.0,1.0,7.0,33.0,,10.0,70.0,149.0,4.0,4.0,54.0,4.0,,22.0,7.0,67.0,634,16.0,0.7923076923076923,0.8373983739837398,1.0,0.4444444444444444,,0.75,0.4444444444444444,0.483271375464684,0.5555555555555556,0.5,0.4892086330935252,0.5555555555555556,0.5543478260869565,0.5198019801980198,0.5714285714285714,0.5982142857142857,0.03237410071942446,0.03345724907063197,0.07017543859649122,0.024390243902439025,9.284332688588009,0.5757575757575758,0.11842105263157894,0.06277372262773723,0.026336173508907823,0.04591836734693878,0.07418397626112759,0.028917283120376596,0.019753086419753086,0.025602409638554216,0.0625,,0.05804749340369393,0.07211538461538461,0.059130434782608696,0.022556390977443608,0.20503597122302158,0.6666666666666666,0.7169811320754716,0.47368421052631576,0.1474820143884892,0.4146341463414634,0.425,0.8235294117647058,0.6151079136690647,0.43859649122807015,0.4491017964071856,0.9466666666666667,0.01079136690647482,1.0,1.0,1.0,0.02158273381294964,0.16666666666666666,0.16666666666666666,1.0,0.5555555555555556,0.6,,,0.2391304347826087,0.043478260869565216,1.0,0.043478260869565216,0.5,0.23741007194244604,0.16666666666666666,0.4400021582733813,0.4957043478260869,0.4325217391304348,0.07432432432432433,0.07665505226480836,0.10158730158730159,0.2126984126984127,13.275092936802976,24.6,0.19849718221665624,8.0,2.0,39.0,4.0,,41.0,16.0,14.0,11.0,43.0,28.0,,,,0.023391812865497075,0.028169014084507043,0.12380952380952381,0.04054054054054054,0.11715481171548117,0.14473684210526316,0.6511627906976745,0.7272727272727273,,0.2222222222222222,,,,,1.0,,2.0,2.0,,,,,,,,,True
718,1610612750,Gary Trent,Gary Trent,718,MIN,39997.0,667,11.0,1233,1252,326,418,154.0,2485,58.0,87.0,14.0,22.0,20.0,31.0,75.0,7.0,26.0,,,,,,4.0,,,,3.0,96.0,188.0,,4.0,49.0,241.0,1315,18.0,30.0,,,15.0,51.0,21.0,43.0,,3.0,16.0,58.0,138.0,54.0,,,20.0,3.0,1.0,,19.0,26.0,10.0,36.0,8.0,2.0,13.0,4.0,9.0,82.0,9.0,49.0,59.0,6.0,75.0,59.0,134.0,1.0,6.0,2.0,4.0,16.0,2.0,8.0,21.0,1.0,8.0,37.0,6.0,4.0,38.0,90.0,11.0,13.0,61.0,12.0,,29.0,8.0,58.0,326,8.0,0.71875,0.8023255813953488,,,,,,0.5106382978723404,0.6,0.4883720930232558,0.5,0.6,0.45652173913043476,0.5552995391705069,0.6710526315789473,0.5370370370370371,0.020833333333333332,0.10106382978723404,0.12643678160919541,0.08,17.917847025495753,0.43243243243243246,0.18181818181818182,0.11637080867850098,0.10144927536231885,0.10112359550561797,0.11165048543689321,0.10139860139860139,0.07746478873239436,0.0942622950819672,0.11290322580645161,0.07407407407407407,0.13380281690140844,0.07947019867549669,0.1308411214953271,0.014084507042253521,0.453125,0.6666666666666666,0.7631578947368421,0.8103448275862069,0.390625,0.41333333333333333,0.4492753623188406,0.5161290322580645,0.13541666666666666,0.2692307692307692,0.2916666666666667,0.8571428571428571,,,,,0.020833333333333332,,,,0.7333333333333333,0.6363636363636364,,,0.43478260869565216,,,0.06521739130434782,,0.4739583333333333,,0.47017925531914884,0.503788888888889,0.47350930232558147,0.13875598086124402,0.14146341463414633,0.21161825726141079,0.24066390041493776,5.689361702127659,40.425000000000004,0.2643957826439578,12.0,1.0,10.0,2.0,,12.0,8.0,1.0,3.0,12.0,5.0,1.0,2.0,1.0,0.07692307692307693,0.04,0.09009009009009009,0.15463917525773196,0.10843373493975904,0.03571428571428571,0.4166666666666667,0.6,,0.2857142857142857,,,,,,,,,,,,,,,,,True
