EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceAtRimFGM,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PtsUnassisted3s,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,on,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceArc3PctAssisted,Corner3PctBlocked,BlockedCorner3
145,1610612757,Tracy Murray,Tracy Murray,145,POR,1141.0,19,11,34,32,11,9,4,66,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,32,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11,1.0,1.0,1.0,1.0,1.0,0.2,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.2,0.5,16.216216216216218,0.07142857142857142,0.07142857142857142,0.25,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5,1.0,0.4906083333333333,0.4086,0.3875,7.660000000000001,25.3,0.3235294117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,3352.0,56,7,100,100,11,10,15,200,2.0,5.0,5.0,11.0,,,5.0,21.0,1.0,1.0,13.0,83,3.0,1.0,6.0,3.0,,,3.0,6.0,7.0,2.0,15.0,3.0,4.0,11.0,4.0,3.0,1.0,6.0,11,0.6,0.6,1.0,1.0,1.0,0.23809523809523808,0.29545454545454547,0.29545454545454547,0.045454545454545456,0.14285714285714285,0.2,21.311475409836067,0.05660377358490566,0.06779661016949153,,0.22727272727272727,0.4,0.5,0.5,0.22727272727272727,0.5,,,,,0.2727272727272727,,0.42680909090909086,0.4144666666666667,0.5432,11.733333333333334,23.8,0.11,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,6.0,7.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.2,0.09090909090909091,0.5,0.15,0.1,0.16666666666666666,0.14,0.058823529411764705,0.10526315789473684,0.16666666666666666,0.08333333333333333,0.2777777777777778,0.14285714285714285,0.2727272727272727,0.3,0.6666666666666666,0.045454545454545456,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1735,1610612757,Vladimir Stepania,Vladimir Stepania,1735,POR,27211.0,454,40,807,814,158,212,124,1621,32.0,57.0,20.0,26.0,,,43.0,103.0,,,108.0,790,32.0,19.0,60.0,,,,11.0,20.0,23.0,7.0,49.0,43.0,50.0,125.0,11.0,10.0,24.0,61.0,158,0.6976744186046512,0.8823529411764706,,,,0.4174757281553398,0.4174757281553398,0.45,,0.10679611650485436,0.12280701754385964,14.37435367114788,0.12181303116147309,0.11764705882352941,0.13333333333333333,0.5533980582524272,0.5614035087719298,0.64,0.625,0.1941747572815534,0.2524271844660194,,,,,0.5533980582524272,,0.4887029126213592,0.5330310344827587,0.46784736842105257,6.100970873786406,,0.19578686493184635,26.0,6.0,9.0,8.0,,,9.0,23.0,26.0,3.0,2.0,10.0,5.0,9.0,58.0,75.0,1.0,8.0,6.0,11.0,2.0,19.0,4.0,6.0,15.0,12.0,15.0,23.0,5.0,0.47368421052631576,0.47368421052631576,0.46,0.15,0.038461538461538464,0.42105263157894735,0.18125,0.12,0.09090909090909091,0.16962025316455695,0.12280701754385964,0.11194029850746269,0.11363636363636363,0.1792452830188679,0.16901408450704225,0.125,0.3076923076923077,0.32,1.0,,,,,0.8125,0.47368421052631576,0.6666666666666666,0.21296296296296297,12.0,3.0,22.0,12.0,12.0,36.0,5.0,18.0,1.0,3.0,2.0,8.0,11.0,1.0,2.0,2.0,7.0,36.0,2.0,17.0,2.0,3.0,10.0,2.0,2.0,0.375,0.375,0.42857142857142855,0.4,0.05555555555555555,0.20833333333333334,0.10526315789473684,0.22916666666666666,0.6666666666666666,0.15,0.17647058823529413,0.6666666666666666,0.46153846153846156,0.16666666666666666,0.1440677966101695,0.1440677966101695,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,16369.0,273,-4,487,486,84,127,74,973,26.0,51.0,47.0,31.0,,,66.0,129.0,,,167.0,491,18.0,23.0,72.0,,,,9.0,15.0,17.0,9.0,36.0,18.0,19.0,66.0,8.0,7.0,7.0,19.0,84,0.5454545454545454,0.5806451612903226,,,,0.5116279069767442,0.5116279069767442,0.5641891891891891,,0.06976744186046512,0.1568627450980392,30.7426597582038,0.08571428571428572,0.07851239669421488,0.09230769230769231,0.3953488372093023,0.5098039215686274,0.6046511627906976,0.6153846153846154,0.3643410852713178,0.24031007751937986,,,,,0.3953488372093023,,0.441222480620155,0.5050235294117646,0.40415652173913047,7.24263565891473,,0.17248459958932238,13.0,6.0,8.0,18.0,,,15.0,38.0,60.0,2.0,,4.0,1.0,7.0,37.0,47.0,1.0,14.0,3.0,16.0,11.0,30.0,3.0,4.0,5.0,4.0,5.0,38.0,2.0,0.6521739130434783,0.6521739130434783,0.6785714285714286,0.02127659574468085,,0.4666666666666667,0.19576719576719576,0.1590909090909091,0.03125,0.1888412017167382,0.1,0.06666666666666667,0.037037037037037035,0.14516129032258066,0.23076923076923078,0.17647058823529413,0.5806451612903226,0.5806451612903226,0.4444444444444444,,,,,0.7222222222222222,0.34782608695652173,0.75,0.2275449101796407,5.0,22.0,35.0,7.0,5.0,19.0,8.0,8.0,2.0,2.0,,3.0,3.0,3.0,4.0,3.0,2.0,42.0,4.0,20.0,3.0,1.0,1.0,1.0,2.0,0.3888888888888889,0.3888888888888889,0.4523809523809524,0.3,,0.19444444444444445,0.1,0.057692307692307696,0.2,0.46808510638297873,0.4782608695652174,0.5454545454545454,0.38461538461538464,0.2,0.13793103448275862,0.13793103448275862,0.11377245508982035,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
976,1610612757,Jeff McInnis,Jeff McInnis,976,POR,18276.0,305,64,550,544,110,130,87,1094,12.0,23.0,39.0,42.0,4.0,10.0,51.0,104.0,5.0,11.0,137.0,517,13.0,22.0,48.0,15.0,10.0,4.0,6.0,34.0,41.0,12.0,89.0,5.0,6.0,19.0,9.0,3.0,2.0,14.0,110,0.47058823529411764,0.4897959183673469,1.0,0.45454545454545453,0.45454545454545453,0.49038461538461536,0.508695652173913,0.54,0.09565217391304348,0.057692307692307696,0.21739130434782608,21.299093655589125,0.020491803278688523,0.02214022140221402,0.05555555555555555,0.2,0.5217391304347826,0.6666666666666666,0.4166666666666667,0.3391304347826087,0.3652173913043478,0.08695652173913043,0.4,0.4444444444444444,1.0,0.2956521739130435,0.4,0.4337004347826087,0.4437833333333334,0.38685200000000003,10.790384615384614,25.236363636363638,0.2,3.0,3.0,3.0,22.0,1.0,1.0,14.0,39.0,54.0,7.0,6.0,12.0,1.0,5.0,8.0,13.0,6.0,11.0,7.0,5.0,4.0,16.0,3.0,1.0,,,,39.0,,0.6363636363636364,0.62,0.6724137931034483,0.02564102564102564,,0.6875,0.035398230088495575,0.11363636363636363,0.037037037037037035,0.04814814814814815,0.011904761904761904,,0.043478260869565216,0.025974025974025976,0.050505050505050504,0.0967741935483871,0.5238095238095238,0.5238095238095238,0.7272727272727273,0.008695652173913044,1.0,1.0,1.0,0.21428571428571427,0.12,1.0,0.2846715328467153,2.0,17.0,20.0,8.0,,19.0,8.0,4.0,1.0,10.0,,,2.0,2.0,,,,23.0,,8.0,1.0,,,,,0.6153846153846154,0.6785714285714286,0.6785714285714286,,,0.02,0.15384615384615385,0.04,,0.4358974358974359,0.4473684210526316,0.17647058823529413,0.6666666666666666,0.5,0.07258064516129033,0.07142857142857142,0.1386861313868613,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.09090909090909091,0.1,0.07142857142857142,1.0,1.0,0.12,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,True,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,9542.0,159,14,277,283,10,25,42,560,5.0,9.0,22.0,16.0,6.0,15.0,21.0,47.0,7.0,16.0,77.0,284,2.0,2.0,24.0,21.0,15.0,6.0,3.0,9.0,11.0,4.0,24.0,5.0,5.0,34.0,6.0,2.0,3.0,12.0,10,0.5714285714285714,0.5714285714285714,1.0,0.4375,0.4375,0.44680851063829785,0.5,0.55,0.25396825396825395,0.06382978723404255,0.1111111111111111,22.822822822822822,0.04032258064516129,0.033783783783783786,0.02857142857142857,0.14285714285714285,0.5555555555555556,0.625,0.4,0.3492063492063492,0.25396825396825395,0.23809523809523808,0.4,0.4,1.0,0.3968253968253968,0.4,0.45527539682539675,0.4548,0.39005,9.821276595744683,24.699999999999996,0.036101083032490974,,,,6.0,1.0,1.0,,,18.0,2.0,,4.0,,5.0,21.0,29.0,4.0,3.0,2.0,3.0,1.0,6.0,,,2.0,2.0,2.0,,,,,,0.09090909090909091,,0.5,0.19090909090909092,0.23809523809523808,,0.1984732824427481,0.025,0.061224489795918366,,0.22580645161290322,0.15384615384615385,0.23529411764705882,0.375,0.375,0.6666666666666666,0.015873015873015872,1.0,1.0,1.0,,,,,,10.0,14.0,1.0,3.0,5.0,,,2.0,1.0,,3.0,1.0,2.0,,,,17.0,3.0,10.0,,,1.0,,,0.5,0.5,0.625,0.6,,0.2222222222222222,0.25,0.03125,0.5,0.45454545454545453,0.5,0.6,,,0.14285714285714285,0.18518518518518517,0.06493506493506493,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2417,1610612757,Qyntel Woods,Qyntel Woods,2417,POR,10385.0,173,12,313,318,67,81,49,631,10.0,23.0,9.0,23.0,1.0,3.0,25.0,55.0,2.0,6.0,65.0,291,9.0,10.0,30.0,6.0,3.0,1.0,8.0,10.0,13.0,2.0,29.0,9.0,14.0,37.0,6.0,4.0,6.0,17.0,67,0.6,0.6521739130434783,1.0,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.45901639344262296,0.48507462686567165,0.09836065573770492,0.14545454545454545,0.30434782608695654,21.164021164021165,0.06206896551724138,0.06962025316455696,0.10909090909090909,0.3770491803278688,0.43478260869565216,0.625,0.5,0.14754098360655737,0.3770491803278688,0.04918032786885246,0.3333333333333333,0.3333333333333333,1.0,0.47540983606557374,0.3333333333333333,0.4870426229508197,0.5209944444444444,0.4857136363636363,9.980000000000002,24.099999999999998,0.21405750798722045,7.0,1.0,5.0,10.0,1.0,3.0,3.0,8.0,20.0,3.0,3.0,4.0,2.0,5.0,16.0,23.0,2.0,10.0,5.0,3.0,5.0,13.0,6.0,1.0,6.0,2.0,7.0,8.0,,0.3,0.2727272727272727,0.3076923076923077,,0.043478260869565216,0.7692307692307693,0.12213740458015267,0.14705882352941177,0.15384615384615385,0.12727272727272726,0.023255813953488372,0.0425531914893617,0.1111111111111111,0.047619047619047616,0.17857142857142858,0.16,0.43478260869565216,0.45454545454545453,0.8,0.04918032786885246,0.3333333333333333,0.3333333333333333,1.0,0.7,0.45454545454545453,0.2,0.12307692307692308,3.0,5.0,9.0,5.0,1.0,14.0,2.0,4.0,,4.0,3.0,2.0,1.0,,2.0,3.0,,16.0,4.0,10.0,,1.0,4.0,,,0.5555555555555556,0.65,0.6363636363636364,0.18181818181818182,0.2,0.12121212121212122,0.1111111111111111,0.038461538461538464,0.5714285714285714,0.5555555555555556,0.5555555555555556,0.4,0.42857142857142855,0.3333333333333333,0.14925373134328357,0.16393442622950818,0.2153846153846154,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,0.1,1.0,1.0,0.09090909090909091,,,1.0,1.0,1.0,3.0,0.25,,,,,,,,,,,,True,,,,,
2257,1610612757,Ruben Boumtje-Boumtje,Ruben Boumtje-Boumtje,2257,POR,552.0,9,-5,18,19,15,19,1,37,,,,,,,,,,,2.0,17,,,,,,,,,,,,,,1.0,,,,,15,,,,,,,,1.0,,,,4.761904761904762,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,0.16666666666666666,,,0.125,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,2.0,,,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,5400.0,90,5,155,159,34,55,25,314,,5.0,4.0,19.0,3.0,12.0,5.0,28.0,4.0,14.0,29.0,158,4.0,7.0,6.0,12.0,12.0,3.0,1.0,7.0,8.0,3.0,17.0,1.0,2.0,10.0,2.0,2.0,,4.0,34,0.6,0.6,1.0,0.2857142857142857,0.2857142857142857,0.17857142857142858,0.2619047619047619,0.31521739130434784,0.3333333333333333,0.03571428571428571,0.2,28.96174863387978,0.01639344262295082,0.013157894736842105,0.058823529411764705,0.11904761904761904,,,,0.09523809523809523,0.4523809523809524,0.2857142857142857,0.25,0.25,1.0,0.4523809523809524,0.25,0.44760714285714276,0.4683,0.38763499999999995,14.310714285714287,25.892857142857142,0.21935483870967742,1.0,,2.0,5.0,1.0,2.0,1.0,7.0,4.0,1.0,1.0,4.0,,2.0,6.0,8.0,,5.0,3.0,2.0,2.0,7.0,1.0,,,,,7.0,1.0,0.14285714285714285,0.1,0.2692307692307692,,,0.7142857142857143,0.10344827586206896,0.11764705882352941,,0.10666666666666667,,,,0.125,0.14285714285714285,0.16666666666666666,0.2631578947368421,0.2631578947368421,0.6,0.047619047619047616,0.5,0.5,1.0,0.16666666666666666,0.2,,0.2413793103448276,,,7.0,,4.0,4.0,5.0,,,,1.0,,1.0,,2.0,,,8.0,,2.0,2.0,,,,,,,0.25,,0.125,,,0.03333333333333333,,,,,,,0.045454545454545456,0.06666666666666667,0.13793103448275862,,,,,3.0,,2.0,,3.0,,,,,,,,,,,0.3,,,,,,,,2.0,0.3333333333333333,,,,,,,,,,True,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,14315.0,239,41,417,420,91,101,69,837,28.0,41.0,12.0,13.0,,2.0,35.0,66.0,,2.0,87.0,403,12.0,10.0,34.0,,2.0,,8.0,17.0,20.0,11.0,43.0,18.0,21.0,47.0,18.0,8.0,7.0,22.0,91,0.4857142857142857,0.5483870967741935,,,,0.5303030303030303,0.5147058823529411,0.5370370370370371,0.029411764705882353,0.12121212121212122,0.17073170731707318,18.613861386138616,0.10404624277456648,0.10294117647058823,0.1702127659574468,0.6029411764705882,0.6829268292682927,0.8235294117647058,0.5,0.17647058823529413,0.19117647058823528,0.029411764705882353,,,,0.6323529411764706,,0.5086962686567165,0.45430000000000004,0.5167863636363637,5.171212121212122,34.400000000000006,0.2182254196642686,5.0,5.0,7.0,4.0,,,6.0,18.0,36.0,3.0,1.0,5.0,3.0,5.0,20.0,26.0,10.0,10.0,7.0,3.0,3.0,13.0,1.0,2.0,4.0,3.0,4.0,18.0,3.0,0.6,0.5,0.5,0.08333333333333333,,0.7692307692307693,0.11834319526627218,0.15151515151515152,0.0967741935483871,0.12376237623762376,0.07272727272727272,0.08450704225352113,0.08,0.07692307692307693,0.15942028985507245,0.2,0.3076923076923077,0.3076923076923077,0.75,,,,,0.4166666666666667,0.5833333333333334,0.7142857142857143,0.20689655172413793,4.0,3.0,17.0,5.0,2.0,12.0,6.0,8.0,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,31.0,4.0,14.0,3.0,,3.0,,1.0,0.4166666666666667,0.4166666666666667,0.46153846153846156,0.1111111111111111,,0.11428571428571428,,0.043478260869565216,0.75,0.25,0.2727272727272727,,0.8,,0.1794871794871795,0.18421052631578946,0.13793103448275862,,,,,2.0,,,,2.0,,,,,,,,,,,0.16666666666666666,,,,,,1.0,0.16666666666666666,,,1.0,,,,,,,,,True,,,,,
