EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFtPoints,Travels,Loose Ball Fouls,OffArc3ReboundPct,PenaltyArc3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,PenaltyArc3Accuracy,3SecondViolations,on,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes,Corner3PctBlocked
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,8403.0,140,-53.0,274,280,44.0,73.0,36.0,554,1.0,,3.0,6.0,14,29.0,317,2.0,15.0,17.0,3.0,7.0,36.0,5.0,3.0,9.0,10.0,9.0,8.0,1.0,7.0,3.0,5.0,7.0,14.0,,,,,,44.0,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.43548387096774194,0.453125,14.603174603174603,0.5,0.03260869565217391,0.17857142857142858,0.06666666666666667,0.034482758620689655,0.047619047619047616,0.2777777777777778,,0.03225806451612903,0.0967741935483871,,,,0.587566129032258,5.064285714285715,0.16058394160583941,5.0,10.0,,,,1.0,1.0,,1.0,,,,,5.0,16.0,,2.0,3.0,5.0,17.0,2.0,,,,2.0,,,1.0,,3.0,,,10.0,12.0,3.0,,16.0,5.0,3.0,2.0,1.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,19.0,,2.0,,,1.0,,,,,,1.0,,,2.0,0.8,0.29411764705882354,,,0.29411764705882354,,,,,,,0.5483870967741935,0.21428571428571427,0.3,,,0.07142857142857142,0.009523809523809525,,0.007142857142857143,,,0.03225806451612903,,,0.06666666666666667,0.3225806451612903,0.5,0.7142857142857143,0.2,1.0,1.0,,0.03225806451612903,,,,0.5161290322580645,0.3125,0.35714285714285715,0.8,,,,,,,1.0,,,0.25,,,,0.75,0.8709677419354839,0.3125,0.5679000000000001,0.6009249999999999,0.03125,0.06666666666666667,,,24.97058823529412,,,,,,,2.0,,,0.11764705882352941,0.125,,,,,True,,,,,,,,
2573,1610612756,Maciej Lampe,Maciej Lampe,2573,PHX,4670.0,78,-15.0,156,157,31.0,65.0,25.0,313,5.0,6.0,16.0,18.0,31,39.0,171,20.0,1.0,1.0,,,2.0,5.0,9.0,15.0,21.0,1.0,,1.0,3.0,3.0,1.0,3.0,6.0,,1.0,,1.0,,31.0,0.5555555555555556,0.6666666666666666,0.5806451612903226,0.5454545454545454,0.5571428571428572,22.527472527472526,0.5,0.15517241379310345,0.23809523809523808,0.17721518987341772,0.1111111111111111,0.2,0.25,,0.15151515151515152,0.48484848484848486,0.375,0.375,0.8333333333333334,0.46961818181818177,10.477419354838709,0.1987179487179487,8.0,10.0,3.0,4.0,3.0,4.0,4.0,,1.0,,,,1.0,,1.0,,,,,2.0,3.0,4.0,6.0,,,9.0,4.0,6.0,,1.0,2.0,10.0,16.0,,,6.0,1.0,,,,,,1.0,,4.0,1.0,6.0,,,2.0,2.0,8.0,9.0,,5.0,1.0,,2.0,1.0,,,,1.0,,,10.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6428571428571429,0.625,0.06060606060606061,,,,,0.5,0.07407407407407407,,0.05405405405405406,0.16666666666666666,0.08333333333333333,,,0.15,,0.30303030303030304,0.8,0.8,0.625,0.8,0.8,,0.030303030303030304,,,,0.030303030303030304,,,,0.6666666666666666,0.75,,,,,,,,0.5714285714285714,0.75,0.14285714285714285,,,0.36363636363636365,,0.5323666666666667,0.5542071428571428,0.058823529411764705,0.0625,0.23076923076923078,0.2564102564102564,23.95,1.0,,,,,,,2.0,,,,0.2857142857142857,0.2,,,True,,,,,,,,
458,1610612756,Howard Eisley,Howard Eisley,458,PHX,10408.0,173,-77.0,333,331,54.0,100.0,45.0,664,10.0,6.0,20.0,12.0,46,39.0,387,8.0,23.0,31.0,4.0,7.0,70.0,,6.0,6.0,11.0,6.0,4.0,2.0,8.0,4.0,8.0,7.0,15.0,,,,,,54.0,0.3333333333333333,0.3333333333333333,0.2608695652173913,0.29508196721311475,0.3064516129032258,19.896640826873384,0.5333333333333333,0.05405405405405406,,0.0410958904109589,0.06060606060606061,0.043478260869565216,,,0.16393442622950818,0.32786885245901637,0.3,0.3,0.5,0.4715688524590163,10.045652173913043,0.16216216216216217,3.0,16.0,,1.0,,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,12.0,,,1.0,4.0,15.0,3.0,,2.0,1.0,1.0,4.0,,9.0,1.0,2.0,1.0,4.0,16.0,9.0,3.0,,12.0,2.0,3.0,8.0,5.0,3.0,12.0,1.0,4.0,,5.0,4.0,,,3.0,4.0,15.0,3.0,4.0,1.0,1.0,2.0,,,,,,,,4.0,4.0,0.75,0.26666666666666666,1.0,0.5,0.26666666666666666,,,0.5,0.13636363636363635,0.5,0.13636363636363635,0.2459016393442623,0.06521739130434782,0.1875,,,,0.03076923076923077,0.03225806451612903,0.031055900621118012,0.058823529411764705,0.047619047619047616,,,0.0625,0.0975609756097561,0.26229508196721313,0.1875,0.23076923076923078,0.3333333333333333,0.3,0.3,,0.04918032786885246,0.6666666666666666,0.6666666666666666,1.0,0.19672131147540983,0.16666666666666666,0.18181818181818182,0.5,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,0.2727272727272727,,0.09090909090909091,1.0,0.09090909090909091,0.5081967213114754,0.16666666666666666,0.5430666666666667,0.4506409090909091,0.03225806451612903,0.0425531914893617,0.10256410256410256,0.10256410256410256,25.013333333333332,1.0,,,0.04,,,1.0,,,0.06666666666666667,0.08333333333333333,,,,,True,,,,,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,5900.0,98,5.0,196,190,88.0,64.0,29.0,386,6.0,4.0,12.0,13.0,36,46.0,199,8.0,20.0,24.0,4.0,4.0,52.0,3.0,8.0,11.0,14.0,1.0,,1.0,3.0,,1.0,,3.0,,,,,,88.0,0.3076923076923077,0.3076923076923077,0.3611111111111111,0.3977272727272727,0.46,22.746781115879827,1.0,0.10256410256410256,0.1111111111111111,0.10476190476190476,0.07692307692307693,0.07692307692307693,0.09523809523809523,,0.13636363636363635,0.2727272727272727,0.3333333333333333,0.36363636363636365,0.5,0.5125674418604651,7.319444444444445,0.4489795918367347,8.0,18.0,,2.0,3.0,7.0,1.0,,,,,,,3.0,8.0,,,5.0,3.0,8.0,11.0,,3.0,,,2.0,6.0,18.0,2.0,5.0,8.0,26.0,18.0,,9.0,,7.0,3.0,4.0,4.0,3.0,1.0,12.0,,3.0,,3.0,2.0,,2.0,,2.0,6.0,,15.0,2.0,1.0,7.0,1.0,,,,,,,26.0,3.0,,0.375,,0.4,0.42857142857142855,,0.3333333333333333,,0.391304347826087,0.25,0.4642857142857143,0.18181818181818182,0.1111111111111111,0.05555555555555555,0.3333333333333333,0.08333333333333333,,0.0410958904109589,,0.03529411764705882,0.06666666666666667,,0.034482758620689655,,0.23076923076923078,0.09090909090909091,0.4090909090909091,0.4444444444444444,0.47058823529411764,0.25,0.16666666666666666,0.25,,,,,,0.18181818181818182,0.375,0.375,,0.6666666666666666,,,,,,,,,0.30434782608695654,0.42857142857142855,,,0.21739130434782608,0.5909090909090909,0.42857142857142855,0.5399333333333333,0.4644613636363637,0.14285714285714285,0.17073170731707318,0.043478260869565216,0.5652173913043478,28.4,2.0,,,,2.0,1.0,,,,,,,0.16666666666666666,0.4,,True,,,,,,,,
686,1610612756,Antonio McDyess,Antonio McDyess,686,PHX,4622.0,77,-27.0,146,147,23.0,34.0,25.0,293,7.0,4.0,9.0,11.0,23,26.0,149,14.0,3.0,3.0,1.0,1.0,6.0,1.0,11.0,13.0,21.0,5.0,3.0,2.0,1.0,,,3.0,4.0,1.0,3.0,2.0,3.0,2.0,23.0,0.6363636363636364,0.7777777777777778,0.4782608695652174,0.4782608695652174,0.48148148148148145,17.22222222222222,0.25,0.1774193548387097,0.06666666666666667,0.15584415584415584,0.25,0.1724137931034483,0.08333333333333333,0.6666666666666666,0.30434782608695654,0.391304347826087,0.4444444444444444,0.4444444444444444,1.0,0.45378695652173917,9.556521739130433,0.15753424657534246,5.0,7.0,2.0,4.0,,,2.0,,,,,,,,,,,,,,4.0,2.0,5.0,,,4.0,,3.0,,,,,8.0,,,4.0,,,,,,,1.0,1.0,7.0,1.0,8.0,,,1.0,1.0,3.0,8.0,2.0,8.0,,,4.0,,,,,1.0,,,,,,,,,,0.4,,0.4,,0.3333333333333333,,,,,,,0.2,0.12280701754385964,0.047619047619047616,0.10256410256410256,,0.2,0.125,0.125,0.07692307692307693,,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.4,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,,0.8,0.5,,,,,,,,,,,,,0.30434782608695654,,0.5307000000000001,0.4024666666666667,0.14814814814814814,0.14814814814814814,0.15384615384615385,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,
2051,1610612756,Donnell Harvey,Donnell Harvey,2051,PHX,4061.0,68,-3.0,127,128,21.0,48.0,15.0,255,5.0,4.0,11.0,17.0,30,39.0,135,18.0,1.0,1.0,1.0,,2.0,2.0,11.0,13.0,15.0,2.0,2.0,,1.0,,,2.0,3.0,1.0,3.0,3.0,3.0,2.0,21.0,0.5294117647058824,0.5625,0.5666666666666667,0.5666666666666667,0.609375,24.475524475524477,0.3333333333333333,0.2037037037037037,0.14285714285714285,0.19117647058823528,0.23529411764705882,0.14285714285714285,0.2222222222222222,0.6666666666666666,0.16666666666666666,0.36666666666666664,0.36363636363636365,0.36363636363636365,0.75,0.4885533333333333,7.5233333333333325,0.16535433070866143,10.0,14.0,1.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,5.0,2.0,3.0,,,4.0,4.0,8.0,,,,8.0,16.0,,,2.0,,,2.0,,,,,,2.0,,2.0,1.0,,1.0,,5.0,18.0,1.0,6.0,2.0,,4.0,,,,,,1.0,,8.0,4.0,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.06666666666666667,0.07142857142857142,0.2,,,0.04081632653061224,,0.037037037037037035,,0.2,,,0.25,0.09090909090909091,0.4666666666666667,0.7142857142857143,0.7692307692307693,0.6,0.6,0.75,,,,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,0.375,0.6666666666666666,,,,0.4666666666666667,,0.5640333333333333,0.4569,0.125,0.125,0.10256410256410256,0.20512820512820512,,,,,,,,,,,,,,,,,True,,,,,,,,
281,1610612756,Scott Williams,Scott Williams,281,PHX,444.0,7,,15,16,3.0,5.0,1.0,31,,,1.0,,2,,13,,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,3.0,,,,,,12.5,,0.18181818181818182,,0.18181818181818182,,0.25,,,,0.5,,,,0.49095,8.85,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.16666666666666666,,,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,0.5772,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1510,1610612756,Brevin Knight,Brevin Knight,1510,PHX,328.0,5,6.0,10,11,,2.0,,21,,,1.0,,1,,6,,2.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,1.0,,,,0.3272,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,174681.0,2911,-173.0,5626,5628,1378.0,1530.0,680.0,11254,334.0,84.0,292.0,455.0,987,1370.0,5936,484.0,156.0,199.0,24.0,54.0,441.0,103.0,338.0,490.0,691.0,155.0,123.0,32.0,85.0,24.0,51.0,57.0,142.0,17.0,86.0,44.0,95.0,50.0,1378.0,0.5318681318681319,0.6157760814249363,0.46099290780141844,0.4742857142857143,0.5087055261165784,22.749183641735343,0.5985915492957746,0.16593028964162984,0.16830065359477125,0.1664779161947905,0.11292962356792144,0.19540229885057472,0.16898148148148148,0.5263157894736842,0.2726530612244898,0.2383673469387755,0.2876712328767123,0.29473684210526313,0.6071428571428571,0.49416124284546176,8.423606889564338,0.24493423391397084,224.0,361.0,57.0,110.0,42.0,81.0,147.0,48.0,106.0,4.0,11.0,12.0,26.0,36.0,132.0,2.0,8.0,39.0,84.0,238.0,208.0,85.0,174.0,6.0,19.0,207.0,90.0,219.0,20.0,65.0,76.0,316.0,426.0,243.0,9.0,124.0,130.0,36.0,42.0,43.0,27.0,16.0,78.0,31.0,164.0,49.0,201.0,61.0,15.0,34.0,29.0,119.0,188.0,10.0,244.0,19.0,33.0,93.0,22.0,9.0,6.0,15.0,27.0,1.0,,316.0,23.0,0.9642857142857143,0.35294117647058826,0.3157894736842105,0.3076923076923077,0.3559322033898305,0.4885057471264368,0.410958904109589,0.48704663212435234,0.4225352112676056,0.5099009900990099,0.47553516819571867,0.19428571428571428,0.0425531914893617,0.055401662049861494,0.04491017964071856,0.023972602739726026,0.29518072289156627,0.07578558225508318,0.05595667870036101,0.0717439293598234,0.0988538681948424,0.08133971291866028,0.052443384982121574,0.04,0.17805755395683454,0.09621451104100946,0.2946938775510204,0.6204986149584487,0.656891495601173,0.5982142857142857,0.44011976047904194,0.4608150470219436,0.3877551020408163,0.08653061224489796,0.4528301886792453,0.4528301886792453,0.9791666666666666,0.10775510204081633,0.2727272727272727,0.2748091603053435,0.9444444444444444,0.5699481865284974,0.5181818181818182,0.10526315789473684,0.05699481865284974,0.36363636363636365,0.75,0.04145077720207254,0.25,1.0,0.2852112676056338,0.5185185185185185,0.09154929577464789,0.46153846153846156,0.13732394366197184,0.4889795918367347,0.27692307692307694,0.515262426035503,0.4830576241134751,0.07159353348729793,0.08765315739868049,0.1510948905109489,0.23065693430656933,24.670588235294126,19.0,1.0,4.0,0.0633245382585752,8.0,2.0,1.0,6.0,1.0,0.004201680672268907,0.007575757575757576,0.03636363636363636,0.16666666666666666,0.20512820512820512,,False,3.0,3.0,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,174682.0,2911,-125.0,5614,5627,1389.0,1570.0,678.0,11241,242.0,140.0,370.0,414.0,900,1187.0,5901,284.0,217.0,320.0,46.0,77.0,743.0,64.0,187.0,263.0,331.0,76.0,49.0,27.0,114.0,21.0,68.0,64.0,178.0,15.0,24.0,11.0,24.0,12.0,1389.0,0.34299516908212563,0.35678391959798994,0.46,0.4572687224669604,0.4848732624693377,21.832632071061244,0.6404494382022472,0.09042553191489362,0.10526315789473684,0.093796711509716,0.08025682182985554,0.1143827859569649,0.09389671361502347,0.5,0.213215859030837,0.32599118942731276,0.3783783783783784,0.3867403314917127,0.5071428571428571,0.47533525754884565,9.938,0.24741717135732097,166.0,288.0,27.0,46.0,38.0,59.0,108.0,44.0,96.0,8.0,11.0,7.0,22.0,26.0,139.0,2.0,10.0,62.0,70.0,235.0,149.0,41.0,93.0,10.0,21.0,120.0,79.0,176.0,17.0,84.0,64.0,273.0,544.0,192.0,18.0,32.0,132.0,26.0,64.0,103.0,64.0,39.0,94.0,15.0,53.0,12.0,68.0,21.0,10.0,46.0,41.0,66.0,155.0,15.0,197.0,17.0,2.0,83.0,21.0,,,2.0,11.0,1.0,1.0,273.0,28.0,0.9142857142857143,0.2978723404255319,0.47619047619047616,0.20238095238095238,0.30701754385964913,0.44086021505376344,0.44886363636363635,0.49122807017543857,0.40192307692307694,0.5084745762711864,0.4533333333333333,0.20704845814977973,0.07111111111111111,0.1076388888888889,0.10330578512396695,0.021621621621621623,0.06666666666666667,0.024674115456238363,0.027985074626865673,0.02533532041728763,0.0329512893982808,0.022653721682847898,0.019230769230769232,0.017964071856287425,0.06405693950177936,0.037300177619893425,0.2537444933920705,0.5763888888888888,0.6459143968871596,0.3072289156626506,0.4462809917355372,0.4976958525345622,0.18518518518518517,0.08458149779735682,0.4583333333333333,0.4583333333333333,0.9772727272727273,0.12246696035242291,0.18705035971223022,0.1897810218978102,0.8076923076923077,0.40350877192982454,0.5869565217391305,0.25925925925925924,0.09649122807017543,0.7272727272727273,1.0,0.08771929824561403,0.2,1.0,0.22692307692307692,0.6440677966101694,0.08461538461538462,0.3181818181818182,0.23846153846153847,0.46079295154185024,0.19696969696969696,0.49226185567010317,0.45849183266932275,0.06988352745424292,0.08592132505175984,0.10109519797809605,0.22999157540016849,25.537446808510634,8.0,10.0,5.0,0.032520325203252036,10.0,7.0,2.0,,3.0,0.00851063829787234,0.014388489208633094,,0.13186813186813187,0.16129032258064516,,False,,,1.0,1.0,0.00423728813559322,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,103355.0,1723,-88.0,3323,3315,840.0,824.0,420.0,6638,286.0,43.0,134.0,351.0,740,973.0,3539,328.0,47.0,61.0,4.0,16.0,136.0,68.0,185.0,282.0,406.0,55.0,34.0,21.0,61.0,15.0,18.0,81.0,142.0,9.0,81.0,71.0,81.0,44.0,840.0,0.4672364672364672,0.5189873417721519,0.4743243243243243,0.47315436241610737,0.5277173913043478,27.869713685316523,0.4295774647887324,0.15151515151515152,0.19653179190751446,0.1614550095724314,0.13580246913580246,0.15264187866927592,0.21370967741935484,0.5432098765432098,0.3838926174496644,0.17986577181208055,0.3208955223880597,0.3282442748091603,0.5581395348837209,0.47647237903225786,6.378243243243243,0.2527836292506771,194.0,320.0,43.0,79.0,56.0,81.0,114.0,,,,,,,1.0,5.0,,,3.0,1.0,5.0,268.0,54.0,112.0,,,144.0,95.0,176.0,,3.0,81.0,271.0,374.0,3.0,,70.0,4.0,1.0,71.0,14.0,8.0,6.0,27.0,16.0,105.0,29.0,124.0,25.0,10.0,43.0,34.0,75.0,161.0,33.0,380.0,31.0,2.0,183.0,23.0,,,3.0,7.0,9.0,2.0,271.0,8.0,1.0,0.2,,,0.25,0.48214285714285715,0.5397727272727273,0.48214285714285715,0.5307262569832403,0.5070422535211268,0.5891304347826087,0.006711409395973154,0.09594594594594595,0.134375,0.08741258741258741,0.022388059701492536,0.27884615384615385,0.08145849495733126,0.06153846153846154,0.07811491284699806,0.11566265060240964,0.07180851063829788,0.060240963855421686,0.045454545454545456,0.17049180327868851,0.07836990595611286,0.42953020134228187,0.60625,0.7003610108303249,0.4793814432989691,0.3986013986013986,0.4367816091954023,0.41228070175438597,,,,,0.006711409395973154,0.2,0.2,1.0,0.7053571428571429,0.5443037974683544,0.09302325581395349,,,,,,,0.45251396648044695,0.691358024691358,,,0.01675977653631285,0.436241610738255,0.25,0.5145639999999999,0.47882415730337086,0.2040133779264214,0.20515695067264575,0.14799588900308325,0.27852004110996914,29.22,36.0,10.0,10.0,0.06976744186046512,,1.0,,3.0,4.0,,,0.024390243902439025,0.15306122448979592,,2.0,False,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,15844.0,264,-36.0,503,505,83.0,170.0,58.0,1008,13.0,19.0,60.0,26.0,86,55.0,519,42.0,15.0,18.0,4.0,2.0,39.0,7.0,28.0,38.0,50.0,13.0,9.0,4.0,12.0,1.0,9.0,4.0,16.0,3.0,4.0,3.0,4.0,,83.0,0.8076923076923077,0.84,0.3023255813953488,0.2988505747126437,0.3089887640449438,18.32460732984293,0.75,0.16568047337278108,0.10144927536231885,0.14705882352941177,0.13333333333333333,0.2,0.11538461538461539,,0.14942528735632185,0.6896551724137931,0.31666666666666665,0.31666666666666665,0.9473684210526315,0.42167209302325587,14.295348837209303,0.16500994035785288,5.0,13.0,2.0,4.0,2.0,5.0,2.0,,,,,,,,1.0,,,1.0,,1.0,3.0,4.0,9.0,,,8.0,6.0,16.0,,1.0,,12.0,10.0,,,2.0,,,7.0,3.0,1.0,2.0,9.0,,11.0,3.0,12.0,,,3.0,4.0,13.0,25.0,2.0,4.0,,,2.0,,,,,1.0,,1.0,12.0,4.0,,,,,,0.4444444444444444,0.375,0.4444444444444444,0.35294117647058826,0.4444444444444444,0.35294117647058826,0.011494252873563218,0.08139534883720931,0.23076923076923078,0.3076923076923077,,0.14285714285714285,0.049773755656108594,,0.04365079365079365,0.10869565217391304,0.03125,0.036036036036036036,,0.1282051282051282,,0.14942528735632185,0.38461538461538464,0.5,0.4,0.15384615384615385,0.2222222222222222,0.5,,,,,0.011494252873563218,,,,0.4444444444444444,0.5,0.5,,,,,,,0.29411764705882354,0.4,,,0.058823529411764705,0.16091954022988506,,0.47209999999999996,0.4416,0.02247191011235955,0.022727272727272728,0.14545454545454545,0.21818181818181817,48.3,,1.0,2.0,,,1.0,,1.0,,,,0.09090909090909091,0.058823529411764705,,,False,,,,,,,,
