EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3Assists,AtRimAssists,FTDefRebounds,SelfOReb,LostBallSteals,Clear Path Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,HeaveAttempts,Loose Ball Fouls,NonShootingFoulsDrawn,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveMakes,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,5231.0,87,-21,174,175,56.0,81.0,21.0,349,3.0,4.0,1.0,2.0,2.0,6.0,4.0,13.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,9.0,23,4.0,8.0,8.0,38.0,182,2.0,3.0,1.0,1.0,7.0,3.0,9.0,1.0,2.0,3.0,12.0,8.0,10.0,9.0,3.0,2.0,6.0,4.0,1.0,8,2.0,10,2.0,2.0,6.0,22,1.0,1.0,1.0,10,11,2.0,13,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,4.0,3.0,8.0,2.0,10.0,2.0,4.0,12.0,56.0,1.0,0.4444444444444444,0.5,0.75,0.5,1.0,0.5,0.5,0.391304347826087,0.6666666666666666,0.3333333333333333,0.4838709677419355,0.875,0.4090909090909091,0.5142857142857142,0.875,0.46153846153846156,0.25806451612903225,0.043478260869565216,0.16666666666666666,22.164948453608247,0.25,0.15151515151515152,0.015384615384615385,0.09090909090909091,0.1,0.14285714285714285,0.02666666666666667,0.058823529411764705,0.125,0.08333333333333333,0.125,0.23076923076923078,0.09090909090909091,0.12903225806451613,0.75,0.75,0.6666666666666666,0.1935483870967742,0.3333333333333333,0.4,0.41935483870967744,0.3076923076923077,0.3076923076923077,0.5,0.06451612903225806,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.75,0.25,1.0,1.0,0.18181818181818182,0.5,0.09090909090909091,0.09090909090909091,1.0,0.3870967741935484,0.6666666666666666,0.4834548387096775,0.4325666666666667,0.4749500000000001,0.11428571428571428,0.14814814814814814,0.18421052631578946,0.3157894736842105,12.921739130434782,24.75,0.3218390804597701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,61353.0,1023,-74,1978,1980,628.0,750.0,255.0,3958,33.0,50.0,10.0,16.0,20.0,47.0,103.0,224.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,156.0,321,1.0,5.0,28.0,343.0,2037,15.0,39.0,1.0,2.0,33.0,39.0,85.0,1.0,4.0,8.0,89.0,280.0,32.0,,3.0,12.0,4.0,1.0,5.0,52,6.0,58,5.0,13.0,17.0,122,6.0,21.0,15.0,61,77,27.0,104,33.0,24.0,29.0,7.0,25.0,16.0,5.0,4.0,1.0,45.0,6.0,16.0,33.0,57.0,2.0,43.0,,26.0,89.0,628.0,7.0,0.8974358974358975,0.9333333333333333,,0.2,0.5,0.25,0.2,0.48598130841121495,0.38461538461538464,0.4588235294117647,0.4831288343558282,0.4024390243902439,0.4550561797752809,0.5,0.39285714285714285,0.46842105263157896,0.015337423312883436,0.01557632398753894,0.02127659574468085,17.06244503078276,0.6444444444444445,0.08232118758434548,0.02625,0.08241758241758242,0.041666666666666664,0.08234019501625135,0.028601694915254237,0.023148148148148147,0.04504504504504504,0.07723577235772358,0.03804347826086957,0.11254019292604502,0.072992700729927,0.15337423312883436,0.66,0.7021276595744681,0.7272727272727273,0.1441717791411043,0.425531914893617,0.43478260869565216,0.6871165644171779,0.45982142857142855,0.4618834080717489,0.9514563106796117,0.003067484662576687,0.012269938650306749,0.25,0.25,,0.04878048780487805,0.5,,0.1797752808988764,0.625,0.011235955056179775,0.033707865168539325,0.3333333333333333,0.1687116564417178,0.25,0.44098364197530865,0.46612499999999996,0.4328603448275863,0.07580174927113703,0.07692307692307693,0.09620991253644315,0.2594752186588921,13.943302180685356,29.7,0.31749241658240646,6.0,12.0,1.0,22.0,1.0,5.0,9.0,1.0,9.0,9.0,1.0,5.0,1.0,2.0,2.0,10.0,7.0,1.0,0.06,0.004464285714285714,0.011494252873563218,0.02564102564102564,0.02857142857142857,0.030303030303030304,0.1111111111111111,0.031446540880503145,0.7,0.9,0.2926829268292683,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,14311.0,239,-36,484,476,176.0,190.0,62.0,960,25.0,53.0,7.0,16.0,9.0,31.0,11.0,31.0,,,1.0,6.0,,,1.0,5.0,45.0,115,1.0,6.0,37.0,130.0,492,7.0,22.0,,,16.0,15.0,32.0,1.0,5.0,23.0,56.0,48.0,42.0,3.0,,12.0,5.0,1.0,5.0,9,3.0,12,2.0,,4.0,27,2.0,22.0,12.0,15,38,24.0,62,6.0,5.0,13.0,2.0,7.0,15.0,2.0,6.0,1.0,28.0,3.0,8.0,16.0,34.0,10.0,48.0,,19.0,56.0,176.0,3.0,0.5333333333333333,0.6153846153846154,1.0,0.16666666666666666,,0.2,0.2,0.391304347826087,0.3181818181818182,0.46875,0.384297520661157,0.3181818181818182,0.44594594594594594,0.4513888888888889,0.34782608695652173,0.5490196078431373,0.049586776859504134,0.043478260869565216,0.06451612903225806,30.604982206405694,0.4642857142857143,0.10067114093959731,0.1073170731707317,0.2608695652173913,0.05,0.13846153846153847,0.09795918367346938,0.09259259259259259,0.06666666666666667,0.08163265306122448,0.19444444444444445,0.0625,0.2972972972972973,0.4380165289256198,0.4716981132075472,0.5,0.48,0.256198347107438,0.2903225806451613,0.3103448275862069,0.256198347107438,0.3548387096774194,0.3548387096774194,1.0,,0.049586776859504134,0.16666666666666666,0.16666666666666666,1.0,,,,0.43243243243243246,0.4375,,0.13513513513513514,0.2,0.48760330578512395,0.2,0.46173403361344534,0.4847523809523809,0.4393585714285714,0.13768115942028986,0.14393939393939395,0.12307692307692308,0.4307692307692308,6.993913043478263,33.78333333333334,0.36363636363636365,5.0,15.0,1.0,5.0,11.0,5.0,1.0,,2.0,4.0,,3.0,,1.0,,4.0,3.0,,0.05660377358490566,,0.4583333333333333,0.1,0.12087912087912088,,0.1111111111111111,0.07575757575757576,0.75,0.1111111111111111,0.6818181818181818,0.3333333333333333,,2.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,34623.0,577,-36,1105,1109,320.0,397.0,146.0,2214,21.0,54.0,8.0,20.0,23.0,55.0,33.0,71.0,19.0,10.0,39.0,99.0,6.0,10.0,11.0,34.0,77.0,180,44.0,118.0,42.0,328.0,1148,7.0,10.0,6.0,11.0,37.0,17.0,52.0,14.0,44.0,17.0,93.0,38.0,116.0,75.0,57.0,8.0,95.0,38.0,8.0,95,13.0,108,11.0,15.0,38.0,229,2.0,11.0,15.0,42,59,13.0,72,29.0,20.0,24.0,5.0,18.0,17.0,3.0,6.0,1.0,41.0,2.0,15.0,11.0,39.0,7.0,53.0,5.0,14.0,93.0,320.0,8.0,0.24675324675324675,0.2602739726027397,0.5681818181818182,0.3728813559322034,0.5454545454545454,0.3181818181818182,0.3739130434782609,0.42777777777777776,0.7,0.3269230769230769,0.4798657718120805,0.7619047619047619,0.3958333333333333,0.5094043887147336,0.7708333333333334,0.42990654205607476,0.3959731543624161,0.044444444444444446,0.05454545454545454,28.14698983580923,0.5853658536585366,0.09722222222222222,0.02412280701754386,0.15151515151515152,0.02127659574468085,0.10734463276836158,0.023636363636363636,0.031007751937984496,0.014084507042253521,0.11724137931034483,0.08333333333333333,0.0893854748603352,0.1038961038961039,0.18120805369127516,0.3888888888888889,0.42857142857142855,0.2857142857142857,0.18456375838926176,0.41818181818181815,0.4423076923076923,0.23825503355704697,0.4647887323943662,0.4647887323943662,0.36363636363636365,0.06375838926174497,0.33221476510067116,0.3939393939393939,0.3939393939393939,0.5384615384615384,0.47619047619047616,0.6,1.0,0.20833333333333334,0.4,0.10416666666666667,0.3541666666666667,0.3235294117647059,0.5771812080536913,0.4,0.48366122448979576,0.5148526315789473,0.4846215053763442,0.05448717948717949,0.07329842931937172,0.11280487804878049,0.28353658536585363,10.246666666666663,25.988135593220335,0.2895927601809955,4.0,6.0,2.0,42.0,2.0,8.0,9.0,1.0,3.0,2.0,,1.0,,1.0,,2.0,2.0,,0.09259259259259259,,0.04,0.030534351145038167,0.015306122448979591,0.043478260869565216,0.3181818181818182,0.05,1.0,0.043478260869565216,0.2857142857142857,0.6666666666666666,0.25,5.0,3.0,1.0,7.0,5.0,1.0,3.0,1.0,3.0,2.0,0.2631578947368421,0.2631578947368421,0.8,0.047619047619047616,0.3,0.024793388429752067,,,,,,,,,,,,True,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,13161.0,219,-18,412,413,99.0,125.0,48.0,825,15.0,24.0,3.0,4.0,1.0,11.0,4.0,9.0,,,,,,,,,20.0,44,,,29.0,69.0,409,7.0,10.0,,,18.0,3.0,6.0,,,6.0,12.0,22.0,18.0,,,12.0,,,4.0,8,1.0,9,1.0,1.0,4.0,19,1.0,18.0,7.0,35,53,19.0,72,4.0,4.0,5.0,,3.0,8.0,,2.0,,13.0,1.0,3.0,16.0,29.0,7.0,45.0,,22.0,12.0,99.0,3.0,0.55,0.7857142857142857,,,,,,0.45454545454545453,0.7,0.5,0.45454545454545453,0.7,0.5,0.5307692307692308,0.75,0.6,,0.09090909090909091,0.09090909090909091,16.56050955414013,0.38461538461538464,0.22435897435897437,0.10650887573964497,0.16279069767441862,0.03333333333333333,0.21105527638190955,0.09547738693467336,0.05,,0.26666666666666666,0.2702702702702703,0.17567567567567569,0.18421052631578946,0.5454545454545454,0.625,0.7142857142857143,0.4666666666666667,0.25,0.09090909090909091,0.1,0.20454545454545456,0.4444444444444444,0.4444444444444444,0.75,,,,,,,,,0.6666666666666666,0.75,,,,0.5454545454545454,,0.48519318181818194,0.5547444444444445,0.5252666666666667,0.3492063492063492,0.3492063492063492,0.2608695652173913,0.17391304347826086,5.702272727272727,,0.24029126213592233,7.0,10.0,,3.0,11.0,1.0,,,3.0,9.0,,7.0,,,2.0,9.0,6.0,,0.125,,0.5,0.175,0.10112359550561797,0.1111111111111111,,0.05,0.6666666666666666,1.0,1.0,0.7,,4.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,
923,1610612741,Donyell Marshall,Donyell Marshall,923,CHI,9654.0,161,-50,314,314,79.0,110.0,24.0,628,9.0,13.0,4.0,5.0,1.0,3.0,8.0,19.0,3.0,2.0,3.0,8.0,,,1.0,3.0,18.0,35,4.0,11.0,5.0,53.0,352,1.0,2.0,,,3.0,5.0,10.0,2.0,5.0,3.0,19.0,34.0,2.0,12.0,,2.0,8.0,3.0,1.0,8,3.0,11,3.0,2.0,3.0,25,,5.0,5.0,13,20,5.0,25,9.0,9.0,7.0,2.0,2.0,4.0,,5.0,,11.0,1.0,2.0,13.0,23.0,2.0,8.0,,3.0,19.0,79.0,2.0,0.9444444444444444,1.0,1.0,0.36363636363636365,,0.4,0.36363636363636365,0.5142857142857142,0.5,0.5,0.5217391304347826,0.5,0.5333333333333333,0.53,0.5,0.5588235294117647,0.2391304347826087,0.02857142857142857,,17.99410029498525,0.6363636363636364,0.11016949152542373,0.04854368932038835,0.22727272727272727,,0.12857142857142856,0.04,0.06451612903225806,,0.1276595744680851,0.18181818181818182,0.061224489795918366,0.1875,0.2826086956521739,0.6923076923076923,0.75,0.8888888888888888,0.06521739130434782,0.3333333333333333,0.3333333333333333,0.41304347826086957,0.42105263157894735,0.42105263157894735,1.0,0.06521739130434782,0.17391304347826086,0.375,0.375,1.0,,,,0.3333333333333333,0.8,0.13333333333333333,0.2,0.3333333333333333,0.5217391304347826,0.375,0.4736315217391304,0.5399,0.47964333333333337,0.061224489795918366,0.07894736842105263,0.05660377358490566,0.3584905660377358,11.35714285714286,24.80909090909091,0.2515923566878981,1.0,2.0,,3.0,2.0,1.0,,,,12.0,,10.0,,2.0,,12.0,8.0,,0.07692307692307693,,0.2222222222222222,0.03333333333333333,0.047619047619047616,,0.3333333333333333,0.043478260869565216,0.6666666666666666,1.0,1.0,0.5,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,,,,,,,,,,,True,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,35657.0,594,4,1141,1144,365.0,416.0,145.0,2285,10.0,24.0,3.0,8.0,10.0,22.0,14.0,38.0,12.0,5.0,28.0,55.0,6.0,11.0,14.0,22.0,34.0,84,31.0,67.0,39.0,200.0,1171,5.0,8.0,6.0,11.0,29.0,11.0,35.0,15.0,27.0,22.0,89.0,16.0,52.0,81.0,12.0,2.0,53.0,28.0,9.0,94,10.0,104,5.0,17.0,48.0,218,1.0,10.0,14.0,29,44,11.0,55,26.0,15.0,24.0,5.0,14.0,16.0,,10.0,1.0,40.0,2.0,12.0,35.0,71.0,5.0,47.0,2.0,15.0,89.0,365.0,10.0,0.23529411764705882,0.24242424242424243,0.8709677419354839,0.4626865671641791,0.5454545454545454,0.5555555555555556,0.47692307692307695,0.40476190476190477,0.625,0.3142857142857143,0.5331125827814569,0.7368421052631579,0.5403225806451613,0.5722543352601156,0.725,0.5945945945945946,0.44370860927152317,0.10714285714285714,0.13636363636363635,16.384615384615383,0.6,0.06473214285714286,0.02336448598130841,0.11764705882352941,0.011363636363636364,0.07583774250440917,0.02131782945736434,0.007751937984496124,0.015151515151515152,0.03076923076923077,0.07258064516129033,0.08247422680412371,0.13333333333333333,0.15894039735099338,0.4166666666666667,0.5,0.3,0.1456953642384106,0.45454545454545453,0.5263157894736842,0.25165562913907286,0.3684210526315789,0.3888888888888889,0.21428571428571427,0.07947019867549669,0.36423841059602646,0.509090909090909,0.509090909090909,0.8571428571428571,0.5789473684210527,0.5454545454545454,1.0,0.12903225806451613,0.375,0.08064516129032258,0.3548387096774194,0.6363636363636364,0.6026490066225165,0.5283018867924528,0.4897318791946309,0.5309107142857142,0.4671475000000001,0.09090909090909091,0.15306122448979592,0.145,0.445,10.497619047619047,25.64626865671642,0.31989482909728306,1.0,2.0,5.0,29.0,1.0,4.0,11.0,,1.0,4.0,,2.0,,1.0,1.0,4.0,,,0.16666666666666666,0.05263157894736842,0.022222222222222223,0.05084745762711865,0.016574585635359115,,0.06896551724137931,0.05333333333333334,,0.2,0.10526315789473684,0.5,1.0,1.0,2.0,,8.0,3.0,,1.0,,,1.0,0.25,0.25,1.0,,0.2,,1.0,,,,,,,,,,,True,,,
937,1610612741,Scottie Pippen,Scottie Pippen,937,CHI,7093.0,118,-50,225,230,69.0,94.0,29.0,455,5.0,7.0,,,4.0,10.0,1.0,7.0,,,2.0,11.0,,,,3.0,10.0,24,2.0,11.0,4.0,30.0,238,1.0,2.0,,,3.0,2.0,5.0,,3.0,3.0,7.0,4.0,16.0,3.0,3.0,,11.0,2.0,3.0,10,6.0,16,5.0,2.0,1.0,38,,3.0,7.0,11,19,3.0,22,9.0,4.0,6.0,,6.0,2.0,1.0,,,8.0,,1.0,4.0,9.0,,8.0,,1.0,7.0,69.0,1.0,0.2,0.2,0.5,0.18181818181818182,,,0.18181818181818182,0.4166666666666667,0.5,0.4,0.37142857142857144,0.5,0.25,0.38461538461538464,0.375,0.3181818181818182,0.3142857142857143,0.125,0.1,18.146718146718147,0.75,0.15714285714285714,0.030927835051546393,0.4117647058823529,,0.20689655172413793,0.02654867256637168,,,0.15,0.0625,0.20588235294117646,0.25,0.2,0.7142857142857143,1.0,,0.2857142857142857,0.4,0.4444444444444444,0.2,0.14285714285714285,0.14285714285714285,,,0.3142857142857143,0.18181818181818182,0.18181818181818182,0.5,,,,,,,0.375,,0.5142857142857142,0.18181818181818182,0.4640338235294118,0.5574,0.37941428571428576,0.027777777777777776,0.04,0.1,0.23333333333333334,9.470833333333333,26.41818181818182,0.30666666666666664,1.0,1.0,1.0,7.0,1.0,,5.0,,,1.0,,,,1.0,,1.0,,,0.2857142857142857,,0.06666666666666667,0.03125,0.05714285714285714,,0.8,,,0.5,0.5,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,29447.0,491,13,932,935,299.0,315.0,109.0,1867,65.0,114.0,20.0,38.0,35.0,78.0,,4.0,,,1.0,1.0,,,1.0,1.0,100.0,196,1.0,1.0,64.0,267.0,950,16.0,29.0,,,42.0,32.0,63.0,1.0,1.0,16.0,83.0,164.0,36.0,3.0,,14.0,-1.0,,25.0,12,3.0,15,3.0,1.0,7.0,33,2.0,24.0,11.0,59,75,27.0,102,6.0,4.0,14.0,2.0,3.0,23.0,,11.0,2.0,37.0,2.0,15.0,34.0,83.0,14.0,91.0,,45.0,83.0,299.0,10.0,0.82,0.8817204301075269,1.0,1.0,,1.0,,0.5102040816326531,0.5517241379310345,0.5079365079365079,0.5152284263959391,0.5517241379310345,0.5234375,0.5609243697478992,0.6176470588235294,0.5533333333333333,0.005076142131979695,0.12755102040816327,0.08974358974358974,26.091081593927896,0.3783783783783784,0.15649867374005305,0.06685236768802229,0.11578947368421053,0.03571428571428571,0.1483050847457627,0.06265060240963856,0.037383177570093455,0.044444444444444446,0.13636363636363635,0.17592592592592593,0.15723270440251572,0.14492753623188406,0.5786802030456852,0.5701754385964912,0.6770833333333334,0.8153846153846154,0.39593908629441626,0.44871794871794873,0.49295774647887325,0.02030456852791878,,,,,0.005076142131979695,1.0,1.0,1.0,,,,0.59375,0.5263157894736842,,0.015625,1.0,0.583756345177665,,0.4926994897959183,0.5066115384615384,0.48895714285714287,0.19313304721030042,0.1939655172413793,0.15730337078651685,0.31086142322097376,3.566836734693877,43.1,0.3208154506437768,13.0,22.0,,4.0,5.0,5.0,2.0,,9.0,20.0,,10.0,,1.0,9.0,20.0,11.0,1.0,0.15789473684210525,,0.14705882352941177,0.0990990990990991,0.06382978723404255,,0.038461538461538464,0.07042253521126761,0.55,0.8285714285714286,0.7586206896551724,0.5909090909090909,0.38461538461538464,10.0,1.0,8.0,5.0,,,,1.0,,2.0,,,,,,,1.0,1.0,1.0,0.03333333333333333,,,,,,,,True,,,
383,1610612741,Kendall Gill,Kendall Gill,383,CHI,11318.0,189,-24,370,371,120.0,101.0,48.0,741,11.0,20.0,1.0,4.0,3.0,10.0,14.0,38.0,1.0,,,1.0,,,,1.0,28.0,68,1.0,2.0,15.0,74.0,377,1.0,8.0,,,7.0,6.0,19.0,,1.0,6.0,18.0,28.0,28.0,3.0,,2.0,1.0,,6.0,18,1.0,19,1.0,3.0,9.0,39,,6.0,3.0,15,18,6.0,24,5.0,3.0,9.0,,7.0,5.0,1.0,2.0,,14.0,3.0,7.0,6.0,15.0,3.0,19.0,1.0,8.0,18.0,120.0,2.0,0.5,0.5185185185185185,1.0,0.5,,,0.5,0.4117647058823529,0.125,0.3157894736842105,0.42142857142857143,0.125,0.3,0.47435897435897434,0.35,0.375,0.02857142857142857,0.08823529411764706,0.1,21.49532710280374,0.6428571428571429,0.1,0.0375,0.1111111111111111,,0.1016949152542373,0.03314917127071823,0.07317073170731707,,0.08333333333333333,0.11764705882352941,0.10714285714285714,0.125,0.2857142857142857,0.55,0.6875,0.2727272727272727,0.14285714285714285,0.3,0.3333333333333333,0.5428571428571428,0.3684210526315789,0.3783783783783784,0.7142857142857143,0.014285714285714285,0.014285714285714285,,,,,,,0.2,0.25,,0.05,,0.3142857142857143,,0.47173142857142847,0.4993125,0.4412,0.10526315789473684,0.10810810810810811,0.0945945945945946,0.24324324324324326,11.823529411764708,23.8,0.32432432432432434,1.0,4.0,,6.0,,3.0,2.0,,2.0,2.0,,1.0,,,1.0,2.0,1.0,,0.2,0.02631578947368421,,0.05660377358490566,,,0.09090909090909091,0.08823529411764706,0.5,0.3333333333333333,0.5,0.25,,5.0,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,
