EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,SelfOReb,Loose Ball Fouls,RecoveredBlocks,3SecondViolations,DefFTReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,ShortMidRangeAssists,Travels,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,HeaveMakes,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,on,OffensiveGoaltends
2056,1610612754,Primoz Brezec,Primoz Brezec,2056,IND,77.0,1,1.0,3,2.0,3,2.0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2592,1610612754,James Jones,James Jones,2592,IND,35.0,1,,2,,2,,,2,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.3144,,0.3144,,,,,,26.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,64031.0,1067,358.0,1994,1974.0,545,407.0,272.0,3968,32.0,52.0,6.0,7.0,11.0,15.0,15.0,33.0,12.0,36.0,23.0,69.0,5.0,17.0,42.0,102.0,9.0,13.0,35.0,59.0,121.0,65.0,171.0,40.0,353.0,1808.0,8.0,11.0,17.0,1.0,41.0,17.0,33.0,18.0,52.0,31.0,119.0,40.0,78.0,156.0,12.0,102.0,42.0,5.0,1.0,195.0,47.0,242.0,36.0,11.0,104.0,62.0,531.0,5.0,13.0,20.0,69.0,90.0,20.0,110.0,67.0,28.0,39.0,52.0,14.0,44.0,25.0,3.0,8.0,1.0,77.0,4.0,23.0,41.0,100.0,4.0,57.0,,,7.0,21.0,14.0,7.0,2.0,14.0,,119.0,545,11.0,0.3389830508474576,0.37735849056603776,0.8,0.38011695906432746,0.34615384615384615,0.38011695906432746,0.48760330578512395,0.7272727272727273,0.5151515151515151,0.535958904109589,0.7142857142857143,0.5176470588235295,0.5515625,0.7068965517241379,0.5613207547169812,0.5856164383561644,0.005847953216374269,0.04132231404958678,0.07692307692307693,,0.00980392156862745,17.2234273318872,0.6753246753246753,0.08961038961038961,0.018465909090909092,0.1111111111111111,0.019230769230769232,0.09368421052631579,0.01867219917012448,0.030303030303030304,0.008097165991902834,0.017699115044247787,0.023668639053254437,0.01098901098901099,0.06451612903225806,0.06172839506172839,0.12903225806451613,0.12142857142857143,0.075,0.1780821917808219,0.6153846153846154,0.6666666666666666,0.375,0.11301369863013698,0.45454545454545453,0.45454545454545453,0.1232876712328767,0.3333333333333333,0.34285714285714286,0.16666666666666666,0.2363013698630137,0.3333333333333333,0.3333333333333333,0.9565217391304348,0.3493150684931507,0.4117647058823529,0.4158415841584158,0.7142857142857143,0.25,0.8571428571428571,0.32142857142857145,0.17647058823529413,0.7333333333333333,0.2,0.29411764705882354,0.4117647058823529,0.37142857142857144,0.7636986301369864,0.4117647058823529,0.5252280821917807,0.5400714285714285,0.5103911764705883,0.023411371237458192,0.0546875,0.11614730878186968,0.3371104815864023,8.415702479338842,24.680701754385964,0.2733199598796389,1.0,2.0,1.0,10.0,,0.02127659574468085,0.012422360248447204,0.7142857142857143,4.0,8.0,8.0,29.0,1.0,,,0.47058823529411764,0.16666666666666666,0.2857142857142857,0.5,1.0,39.0,,,2.0,,0.02857142857142857,0.4,4.0,1.0,,,5.0,0.027777777777777776,0.4444444444444444,0.75,,,,True,
72,1610612754,Kenny Anderson,Kenny Anderson,72,IND,38725.0,645,122.0,1191,1178.0,169,157.0,193.0,2369,37.0,65.0,6.0,10.0,3.0,7.0,16.0,32.0,30.0,82.0,,2.0,,,,,,,,83.0,179.0,,2.0,24.0,190.0,1129.0,12.0,23.0,,4.0,28.0,10.0,16.0,,,9.0,29.0,92.0,74.0,,6.0,,,5.0,,74.0,17.0,91.0,11.0,6.0,30.0,30.0,199.0,5.0,11.0,10.0,34.0,44.0,16.0,60.0,19.0,13.0,6.0,22.0,3.0,16.0,9.0,3.0,6.0,,31.0,4.0,6.0,22.0,55.0,1.0,33.0,3.0,,15.0,3.0,3.0,1.0,2.0,3.0,,29.0,169,4.0,0.5542168674698795,0.575,,,,,0.46368715083798884,0.5217391304347826,0.625,0.4585635359116022,0.5217391304347826,0.625,0.4846938775510204,0.56,0.6590909090909091,0.011049723756906077,,0.027932960893854747,0.07692307692307693,,,16.087880935506732,0.7096774193548387,0.0670611439842209,0.022044088176352707,0.11627906976744186,0.042735042735042736,0.07419898819561552,0.025974025974025976,0.034722222222222224,0.012903225806451613,0.02,0.05333333333333334,0.023809523809523808,0.09803921568627451,0.030303030303030304,0.07407407407407407,0.11666666666666667,0.11538461538461539,0.35911602209944754,0.5692307692307692,0.6166666666666667,0.4594594594594595,0.17679558011049723,0.5,0.5,0.4530386740331492,0.36585365853658536,0.36585365853658536,0.9,0.011049723756906077,,,,,,,,0.43478260869565216,0.6,,0.4375,0.42857142857142855,,,,,0.3701657458563536,,0.46502928176795577,0.45218636363636366,0.4290125,0.07772020725388601,0.07853403141361257,0.14736842105263157,0.15263157894736842,10.269832402234636,23.85,0.1418975650713686,,1.0,2.0,1.0,,,0.010752688172043012,0.3333333333333333,,,,14.0,1.0,,,,0.3333333333333333,,,,,,,,,,0.125,,,,,,,,,,,,True,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,3013.0,50,12.0,88,91.0,29,26.0,12.0,179,2.0,3.0,1.0,1.0,,,,1.0,1.0,5.0,,,,,1.0,3.0,1.0,1.0,3.0,3.0,9.0,1.0,3.0,1.0,10.0,73.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,6.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,,4.0,3.0,7.0,1.0,2.0,3.0,,17.0,1.0,,2.0,,2.0,1.0,3.0,1.0,,1.0,,2.0,,3.0,,,,3.0,,2.0,,3.0,1.0,4.0,,,,2.0,,,,,,6.0,29,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.375,0.5,0.5,0.35714285714285715,0.5,0.42857142857142855,0.25,,0.1111111111111111,,,,16.666666666666668,,,,0.16666666666666666,0.1111111111111111,0.04081632653061224,0.023809523809523808,,,,0.125,,,,,0.2,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,,,0.4166666666666667,0.2,0.25,,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,,,,,0.6,0.3333333333333333,0.5,0.3333333333333333,0.44911666666666666,0.42315,0.38208000000000003,,,0.2,0.6,11.222222222222221,25.366666666666664,0.32954545454545453,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,True,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,49145.0,819,4.0,1442,1473.0,442,452.0,168.0,2915,25.0,61.0,4.0,14.0,6.0,18.0,4.0,17.0,12.0,36.0,18.0,47.0,2.0,7.0,25.0,65.0,7.0,9.0,16.0,41.0,114.0,43.0,112.0,71.0,282.0,1444.0,5.0,22.0,13.0,8.0,36.0,10.0,29.0,11.0,23.0,36.0,89.0,52.0,30.0,117.0,6.0,65.0,25.0,20.0,,34.0,12.0,46.0,6.0,6.0,14.0,14.0,104.0,12.0,29.0,32.0,106.0,151.0,42.0,193.0,18.0,12.0,6.0,20.0,5.0,13.0,24.0,3.0,7.0,2.0,44.0,4.0,10.0,39.0,82.0,10.0,77.0,3.0,9.0,27.0,7.0,12.0,5.0,7.0,12.0,1.0,89.0,442,4.0,0.6341463414634146,0.6842105263157895,0.9069767441860465,0.38392857142857145,0.4782608695652174,0.38392857142857145,0.35964912280701755,0.22727272727272727,0.3448275862068966,0.4668141592920354,0.4,0.5096153846153846,0.5290697674418605,0.44871794871794873,0.6231884057971014,0.49557522123893805,,0.17543859649122806,0.2786885245901639,0.17647058823529413,,18.358662613981764,0.45454545454545453,0.1930783242258652,0.06196581196581197,0.2222222222222222,0.06593406593406594,0.19913419913419914,0.06307692307692307,0.08024691358024691,0.05223880597014925,0.05232558139534884,0.06779661016949153,0.0625,0.18181818181818182,0.192090395480226,0.20087336244541484,0.22772277227722773,0.20930232558139536,0.26991150442477874,0.4098360655737705,0.5681818181818182,0.68,0.0752212389380531,0.23529411764705882,0.2857142857142857,0.1592920353982301,0.3333333333333333,0.3333333333333333,0.75,0.2079646017699115,0.3829787234042553,0.3829787234042553,0.9444444444444444,0.28761061946902655,0.38461538461538464,0.38461538461538464,0.88,0.4,0.2857142857142857,0.2,0.34615384615384615,0.3333333333333333,0.1346153846153846,0.2857142857142857,0.3076923076923077,0.5625,0.7654867256637168,0.38461538461538464,0.512974778761062,0.48517758620689655,0.5060749999999998,0.11155378486055777,0.1956521739130435,0.1276595744680851,0.31560283687943264,7.670175438596491,24.457142857142863,0.3065187239944521,13.0,5.0,7.0,7.0,1.0,0.2549019607843137,0.0423728813559322,0.5833333333333334,2.0,6.0,6.0,6.0,1.0,,,0.46153846153846156,0.5,0.17142857142857143,0.3333333333333333,1.0,12.0,,,1.0,1.0,0.023255813953488372,,4.0,,,1.0,,,0.5714285714285714,1.0,0.008849557522123894,,,False,1.0
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,34284.0,571,3.0,1018,1025.0,305,310.0,138.0,2043,30.0,59.0,13.0,25.0,7.0,13.0,3.0,18.0,4.0,8.0,,,,,,,,,,37.0,85.0,,,12.0,86.0,986.0,15.0,28.0,,1.0,31.0,9.0,19.0,,,2.0,20.0,48.0,26.0,,26.0,,,14.0,,7.0,3.0,10.0,3.0,,2.0,5.0,23.0,10.0,37.0,12.0,64.0,85.0,49.0,134.0,17.0,12.0,5.0,8.0,4.0,3.0,11.0,,5.0,,19.0,3.0,5.0,50.0,86.0,2.0,19.0,3.0,,10.0,1.0,20.0,17.0,3.0,20.0,,20.0,305,8.0,0.6486486486486487,1.0,,,,,0.43529411764705883,0.5357142857142857,0.47368421052631576,0.43529411764705883,0.5357142857142857,0.47368421052631576,0.46236559139784944,0.5166666666666667,0.47619047619047616,,,0.16470588235294117,0.1694915254237288,0.2222222222222222,,9.556313993174061,0.42105263157894735,0.16452442159383032,0.09762532981530343,0.15384615384615385,0.09090909090909091,0.16274089935760172,0.09611451942740286,0.1349206349206349,0.09345794392523364,0.0684931506849315,0.06666666666666667,0.14285714285714285,0.1717171717171717,0.19642857142857142,0.1404494382022472,0.14285714285714285,0.18181818181818182,0.6941176470588235,0.5084745762711864,0.6122448979591837,0.5666666666666667,0.21176470588235294,0.16666666666666666,0.21428571428571427,0.09411764705882353,0.5,0.5,1.0,,,,,,,,,0.8928571428571429,0.52,,0.6842105263157895,0.5384615384615384,,,,,0.6941176470588235,,0.4968599999999999,0.5203,0.49577368421052637,0.10869565217391304,0.10869565217391304,0.36046511627906974,0.23255813953488372,4.194117647058824,,0.29960707269155207,9.0,3.0,5.0,13.0,5.0,0.2647058823529412,0.09090909090909091,0.65,,,,,,,,,,,,,,,,2.0,1.0,0.07142857142857142,1.0,,,,,,,,,,,,False,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,64848.0,1081,-20.0,1893,1922.0,572,591.0,258.0,3815,16.0,30.0,2.0,2.0,5.0,7.0,13.0,39.0,56.0,119.0,15.0,42.0,6.0,12.0,14.0,48.0,2.0,3.0,18.0,85.0,188.0,29.0,90.0,39.0,296.0,1931.0,13.0,21.0,4.0,4.0,36.0,23.0,48.0,9.0,30.0,18.0,91.0,84.0,86.0,69.0,10.0,48.0,14.0,11.0,2.0,96.0,26.0,122.0,20.0,6.0,43.0,42.0,270.0,9.0,16.0,12.0,50.0,63.0,25.0,88.0,49.0,19.0,30.0,28.0,5.0,16.0,16.0,2.0,12.0,1.0,44.0,2.0,14.0,43.0,91.0,5.0,49.0,3.0,18.0,11.0,6.0,5.0,1.0,1.0,6.0,1.0,91.0,572,11.0,0.49411764705882355,0.525,0.7931034482758621,0.32222222222222224,0.3,0.32222222222222224,0.4521276595744681,0.6190476190476191,0.4791666666666667,0.46223021582733814,0.64,0.46794871794871795,0.4828767123287671,0.6296296296296297,0.5057471264367817,0.3237410071942446,0.022222222222222223,0.05851063829787234,0.13333333333333333,0.15384615384615385,0.020833333333333332,15.300546448087431,0.6363636363636364,0.0708215297450425,0.022889842632331903,0.06976744186046512,0.04390243902439024,0.07061503416856492,0.02765486725663717,0.0091324200913242,0.035175879396984924,0.02491103202846975,0.051470588235294115,0.028985507246376812,0.06435643564356436,0.09090909090909091,0.061016949152542375,0.06140350877192982,0.08620689655172414,0.1079136690647482,0.5333333333333333,0.6153846153846154,0.375,0.14028776978417265,0.3333333333333333,0.3939393939393939,0.42805755395683454,0.47058823529411764,0.4745762711864407,0.6428571428571429,0.1510791366906475,0.35714285714285715,0.36585365853658536,0.8666666666666667,0.17266187050359713,0.2916666666666667,0.2978723404255319,0.7142857142857143,0.08,1.0,0.08,0.08974358974358974,0.7142857142857143,0.15384615384615385,0.5,0.23076923076923078,0.16666666666666666,0.4316546762589928,0.2916666666666667,0.4571928057553955,0.43076,0.4527032051282052,0.038461538461538464,0.05612244897959184,0.12162162162162163,0.30743243243243246,13.797340425531917,24.51555555555555,0.3021658742736397,1.0,9.0,4.0,4.0,,0.014492753623188406,0.061224489795918366,0.6666666666666666,1.0,2.0,2.0,11.0,1.0,1.0,,0.5,,0.08,0.5,,18.0,,,,,,,1.0,,,,3.0,0.008403361344537815,0.5,1.0,,1.0,0.023809523809523808,False,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,82746.0,1379,-45.0,2423,2477.0,679,702.0,317.0,4900,100.0,174.0,28.0,51.0,32.0,55.0,54.0,132.0,89.0,195.0,8.0,21.0,1.0,5.0,9.0,30.0,3.0,2.0,9.0,243.0,501.0,17.0,51.0,109.0,646.0,2506.0,38.0,66.0,7.0,18.0,100.0,73.0,142.0,3.0,14.0,39.0,194.0,268.0,218.0,48.0,44.0,28.0,9.0,45.0,1.0,45.0,22.0,67.0,11.0,11.0,24.0,13.0,156.0,21.0,64.0,33.0,134.0,186.0,85.0,271.0,37.0,24.0,13.0,36.0,7.0,20.0,58.0,9.0,16.0,3.0,94.0,13.0,22.0,47.0,127.0,16.0,147.0,13.0,6.0,63.0,14.0,12.0,7.0,5.0,13.0,3.0,194.0,679,13.0,0.551440329218107,0.6063348416289592,0.9411764705882353,0.3333333333333333,0.21428571428571427,0.3469387755102041,0.48502994011976047,0.5757575757575758,0.5140845070422535,0.48641304347826086,0.5616438356164384,0.4967948717948718,0.5211038961038961,0.5952380952380952,0.5363128491620112,0.09239130434782608,0.0196078431372549,0.08982035928143713,0.1781609195402299,0.07575757575757576,0.03333333333333333,25.37526804860615,0.3829787234042553,0.15227272727272728,0.07119021134593993,0.14537444933920704,0.08536585365853659,0.15085817524841916,0.07423580786026202,0.072992700729927,0.06810035842293907,0.07225433526011561,0.07051282051282051,0.1111111111111111,0.15139442231075698,0.17777777777777778,0.13370473537604458,0.1375,0.16417910447761194,0.31521739130434784,0.5747126436781609,0.6993006993006993,0.53,0.2391304347826087,0.4090909090909091,0.4426229508196721,0.3532608695652174,0.4564102564102564,0.46596858638743455,0.6966292134831461,0.03804347826086957,0.38095238095238093,0.38095238095238093,0.875,0.05434782608695652,0.3,0.3103448275862069,1.0,0.6986301369863014,0.5490196078431373,0.0410958904109589,0.3525641025641026,0.5818181818181818,0.03205128205128205,0.2,0.057692307692307696,0.2222222222222222,0.4076086956521739,0.32142857142857145,0.4625432727272728,0.5158347457627119,0.46676006493506494,0.10465116279069768,0.11433756805807622,0.15479876160990713,0.30030959752321984,9.642115768463075,25.709803921568632,0.2802311184482047,19.0,15.0,12.0,8.0,4.0,0.2087912087912088,0.06172839506172839,0.6153846153846154,2.0,4.0,2.0,8.0,16.0,1.0,,0.2857142857142857,0.14285714285714285,0.0547945205479452,0.5,1.0,3.0,,2.0,,1.0,,0.35185185185185186,,,,,,0.020512820512820513,,,,1.0,,False,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,57836.0,964,-9.0,1716,1759.0,532,514.0,215.0,3475,65.0,118.0,15.0,25.0,19.0,39.0,27.0,69.0,41.0,97.0,9.0,25.0,3.0,6.0,18.0,65.0,5.0,7.0,23.0,133.0,284.0,27.0,90.0,108.0,455.0,1744.0,19.0,35.0,6.0,3.0,47.0,41.0,87.0,10.0,29.0,34.0,146.0,106.0,160.0,63.0,18.0,62.0,18.0,27.0,,80.0,19.0,99.0,12.0,7.0,46.0,21.0,217.0,4.0,24.0,26.0,75.0,111.0,32.0,143.0,50.0,29.0,21.0,37.0,5.0,22.0,36.0,2.0,15.0,2.0,73.0,14.0,24.0,18.0,58.0,14.0,142.0,18.0,,67.0,13.0,21.0,8.0,10.0,21.0,1.0,146.0,532,6.0,0.39849624060150374,0.4274193548387097,0.7777777777777778,0.3,0.3448275862068966,0.3103448275862069,0.46830985915492956,0.5428571428571428,0.47126436781609193,0.46390374331550804,0.5365853658536586,0.4827586206896552,0.5217889908256881,0.5465116279069767,0.5289855072463768,0.24064171122994651,,0.09507042253521127,0.16101694915254236,0.08695652173913043,,25.772151898734176,0.5068493150684932,0.1192368839427663,0.038461538461538464,0.1625,0.022598870056497175,0.12801013941698353,0.03495630461922597,0.058823529411764705,0.035897435897435895,0.022222222222222223,0.02702702702702703,0.015151515151515152,0.10869565217391304,0.11428571428571428,0.12962962962962962,0.14814814814814814,0.19230769230769232,0.3155080213903743,0.5508474576271186,0.6565656565656566,0.4461538461538462,0.18449197860962566,0.391304347826087,0.42857142857142855,0.25935828877005346,0.422680412371134,0.43157894736842106,0.3902439024390244,0.06684491978609626,0.36,0.36,0.8888888888888888,0.17379679144385027,0.27692307692307694,0.27692307692307694,0.7222222222222222,0.6097560975609756,0.6,0.12195121951219512,0.33620689655172414,0.48717948717948717,0.05172413793103448,0.5,0.19827586206896552,0.30434782608695654,0.5561497326203209,0.2903225806451613,0.4745022972972974,0.49699861111111104,0.46686785714285717,0.15839243498817968,0.2012012012012012,0.10329670329670329,0.3208791208791209,8.896830985915495,25.696666666666665,0.31002331002331,10.0,7.0,3.0,16.0,1.0,0.16666666666666666,0.03954802259887006,0.7619047619047619,,1.0,2.0,13.0,6.0,,,0.3333333333333333,0.13333333333333333,0.024390243902439025,,,18.0,,3.0,4.0,,0.0784313725490196,0.2962962962962963,2.0,1.0,,,3.0,0.020618556701030927,0.4,1.0,,,,False,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,81537.0,1359,39.0,2417,2461.0,770,743.0,317.0,4878,53.0,91.0,3.0,8.0,16.0,30.0,10.0,32.0,24.0,76.0,8.0,19.0,2.0,6.0,19.0,62.0,4.0,3.0,18.0,87.0,199.0,27.0,81.0,110.0,365.0,2417.0,5.0,17.0,7.0,13.0,35.0,28.0,69.0,5.0,24.0,38.0,109.0,94.0,80.0,81.0,,57.0,19.0,15.0,1.0,128.0,31.0,159.0,19.0,12.0,46.0,57.0,349.0,3.0,18.0,20.0,62.0,88.0,21.0,109.0,58.0,41.0,17.0,47.0,8.0,33.0,23.0,4.0,14.0,,70.0,12.0,19.0,53.0,116.0,7.0,134.0,4.0,,53.0,14.0,15.0,9.0,2.0,17.0,,109.0,770,15.0,0.5402298850574713,0.5402298850574713,1.0,0.3333333333333333,0.20833333333333334,0.35526315789473684,0.4371859296482412,0.29411764705882354,0.4057971014492754,0.45535714285714285,0.4583333333333333,0.3817204301075269,0.5305232558139535,0.5645161290322581,0.4698275862068966,0.2892857142857143,0.012345679012345678,0.07537688442211055,0.08791208791208792,0.09375,0.016129032258064516,14.838709677419356,0.6714285714285714,0.06858407079646017,0.020809248554913295,0.08695652173913043,0.01195219123505976,0.07231040564373897,0.01881720430107527,0.017921146953405017,0.01606425702811245,0.026706231454005934,0.006097560975609756,0.022988505747126436,0.04,0.06367041198501873,0.09043927648578812,0.09523809523809523,0.06451612903225806,0.325,0.5824175824175825,0.6385542168674698,0.5283018867924528,0.11428571428571428,0.3125,0.3448275862068966,0.2714285714285714,0.3157894736842105,0.3333333333333333,0.5833333333333334,0.06785714285714285,0.42105263157894735,0.42105263157894735,1.0,0.22142857142857142,0.3064516129032258,0.3114754098360656,1.0,0.3333333333333333,0.375,0.16666666666666666,0.3225806451612903,0.5333333333333333,0.06451612903225806,0.3333333333333333,0.1935483870967742,0.16666666666666666,0.6142857142857143,0.3333333333333333,0.48518490909090917,0.47352954545454545,0.45048068181818174,0.16363636363636364,0.21370967741935484,0.0958904109589041,0.29863013698630136,9.080402010050253,26.248148148148154,0.31857674803475383,6.0,3.0,5.0,9.0,,0.06818181818181818,0.02142857142857143,0.5294117647058824,2.0,3.0,4.0,25.0,3.0,2.0,2.0,0.5714285714285714,0.6666666666666666,0.125,0.6666666666666666,1.0,,,5.0,,,,0.5,2.0,,,1.0,4.0,0.05263157894736842,0.5,1.0,0.012195121951219513,,,False,
