EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,on
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,96909.0,1615.0,-4.0,2943,2933,913,919,356.0,5876,111.0,186.0,23.0,47.0,34.0,53.0,78.0,178.0,109.0,248.0,2.0,1.0,298.0,612.0,2.0,91.0,687.0,2936,39.0,85.0,14.0,92.0,82.0,158.0,1.0,41.0,205.0,332.0,264.0,36.0,2.0,39.0,73.0,12.0,85.0,8.0,4.0,49.0,11.0,13.0,182.0,26.0,74.0,3.0,33.0,135.0,27.0,195.0,103.0,298.0,8.0,33.0,19.0,14.0,62.0,9.0,31.0,53.0,1.0,31.0,11.0,115.0,15.0,49.0,103.0,195.0,16.0,22.0,125.0,9.0,53.0,14.0,41.0,1.0,1.0,22.0,1.0,18.0,42.0,22.0,2.0,6.0,5.0,205.0,913,17.0,0.5570469798657718,0.5928571428571429,0.4869281045751634,0.4588235294117647,0.5189873417721519,0.48534201954397393,0.4588235294117647,0.5157232704402516,0.5111607142857143,0.48936170212765956,0.5570652173913043,0.003257328990228013,0.06372549019607843,0.13440860215053763,0.05056179775280899,0.020161290322580645,23.50657108721625,0.5391304347826087,0.226890756302521,0.0379746835443038,0.11842105263157894,0.07040913415794481,0.11036789297658862,0.08125,0.11674774148714386,0.07293946024799416,0.07167235494880546,0.06906906906906907,0.07058823529411765,0.1,0.045454545454545456,0.10869565217391304,0.14330218068535824,0.10865561694290976,0.10666666666666667,0.12162162162162163,0.029304029304029304,0.5238095238095238,0.30293159609120524,0.5967741935483871,0.6894409937888198,0.5405405405405406,0.2899022801302932,0.43820224719101125,0.46153846153846156,0.2564102564102564,0.40390879478827363,0.43951612903225806,0.448559670781893,0.7889908256880734,0.003257328990228013,0.5529411764705883,0.48936170212765956,0.21739130434782608,0.3333333333333333,0.6415094339622641,0.006289308176100629,0.30618892508143325,0.44319364820846907,0.4727855072463768,0.4382301886792454,0.08054711246200608,0.08079268292682927,0.1339155749636099,0.29839883551673946,9.963398692810458,27.0,0.31022765885151204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,97618.0,1627.0,127.0,2959,2970,548,609,367.0,5929,116.0,192.0,23.0,53.0,17.0,29.0,23.0,92.0,16.0,63.0,,,155.0,347.0,,93.0,403.0,2877,28.0,70.0,26.0,82.0,18.0,46.0,,18.0,54.0,266.0,44.0,32.0,,34.0,49.0,19.0,68.0,11.0,8.0,31.0,6.0,12.0,155.0,37.0,106.0,1.0,42.0,233.0,15.0,290.0,144.0,434.0,14.0,48.0,33.0,15.0,45.0,9.0,31.0,33.0,3.0,14.0,,78.0,18.0,17.0,104.0,192.0,16.0,14.0,133.0,15.0,67.0,7.0,87.0,1.0,1.0,51.0,6.0,30.0,88.0,55.0,2.0,4.0,2.0,54.0,548,14.0,0.8580645161290322,0.9568345323741008,0.44668587896253603,0.4,0.391304347826087,0.44668587896253603,0.4,0.391304347826087,0.4963054187192118,0.47674418604651164,0.4576271186440678,,0.09798270893371758,0.109375,0.14130434782608695,,14.302600472813237,0.5769230769230769,0.16483516483516483,0.014925373134328358,0.18132295719844357,0.09878844361602983,0.16216216216216217,0.1178343949044586,0.17810880829015543,0.10310021629416005,0.11191335740072202,0.1256544502617801,0.06521739130434782,0.11538461538461539,0.12264150943396226,0.1323529411764706,0.20294117647058824,0.19669421487603306,0.14835164835164835,0.19480519480519481,0.08917197452229299,0.625,0.553314121037464,0.6041666666666666,0.6783625730994152,0.8362068965517241,0.26512968299711814,0.25,0.2911392405063291,0.9565217391304348,0.18155619596541786,0.25396825396825395,0.25396825396825395,0.875,,0.7571428571428571,0.4339622641509434,0.30434782608695654,0.6304347826086957,0.5862068965517241,,0.553314121037464,0.49188414985590767,0.5258076923076923,0.5058369565217391,0.16791979949874686,0.16791979949874686,0.20347394540942929,0.13399503722084366,5.405475504322767,,0.18519770192632645,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,162398.0,2707.0,215.0,5019,4977,1325,1378,600.0,9996,109.0,180.0,14.0,17.0,26.0,47.0,44.0,130.0,92.0,222.0,243.0,70.0,245.0,532.0,343.0,134.0,1017.0,4938,25.0,40.0,15.0,107.0,57.0,127.0,101.0,53.0,275.0,186.0,304.0,16.0,240.0,36.0,164.0,57.0,221.0,28.0,29.0,83.0,29.0,52.0,499.0,6.0,28.0,,54.0,206.0,14.0,274.0,34.0,308.0,13.0,90.0,51.0,39.0,80.0,27.0,45.0,63.0,6.0,35.0,10.0,143.0,12.0,38.0,50.0,141.0,8.0,15.0,163.0,10.0,62.0,19.0,20.0,5.0,2.0,3.0,7.0,10.0,25.0,13.0,,,1.0,275.0,1325,23.0,0.3795918367346939,0.3924050632911392,0.4605263157894737,0.625,0.44881889763779526,0.5045714285714286,0.6388888888888888,0.4868421052631579,0.5343189017951425,0.65625,0.527027027027027,0.392,0.06766917293233082,0.09444444444444444,0.1076923076923077,0.02252252252252252,19.04928346731912,0.5594405594405595,0.07650273224043716,,0.10073349633251834,0.016203703703703703,0.11226611226611227,0.0108499095840868,0.10292953285827396,0.014905743095133712,0.03076923076923077,0.014778325123152709,0.007530120481927711,0.005333333333333333,0.02247191011235955,0.07518796992481203,0.08812949640287769,0.12225705329153605,0.11337209302325581,0.10948905109489052,0.029082774049217,0.52,0.2057142857142857,0.6055555555555555,0.6687116564417178,0.42201834862385323,0.14857142857142858,0.3384615384615385,0.3793103448275862,0.1590909090909091,0.2537142857142857,0.4144144144144144,0.423963133640553,0.43478260869565216,0.2777142857142857,0.2361111111111111,0.8235294117647058,0.2857142857142857,0.20614035087719298,0.5531914893617021,0.30701754385964913,0.5977142857142858,0.49763695402298846,0.4791803571428571,0.49100246636771305,0.06788793103448276,0.10616438356164383,0.10521140609636184,0.2704031465093412,9.85451127819549,25.17142857142857,0.2639968121139669,3.0,39.0,100.0,2.0,4.0,10.0,31.0,92.0,12.0,28.0,26.0,131.0,14.0,32.0,36.0,321.0,72.0,3.0,92.0,2.0,8.0,1.0,3.0,0.816793893129771,0.3819241982507289,0.4375,0.3564356435643564,0.38529411764705884,0.0058309037900874635,0.01,0.00411522633744856,0.11428571428571428,0.39,0.3939393939393939,0.9230769230769231,0.3786008230452675,0.38016528925619836,0.7717391304347826,0.05555555555555555,0.5,1.0,0.3888888888888889,0.42857142857142855,0.9166666666666666,0.13596491228070176,0.3225806451612903,0.37142857142857144,0.38333333333333336,0.0029069767441860465,,,True
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,191798.0,3197.0,196.0,5887,5864,1549,1636,719.0,11751,182.0,325.0,23.0,35.0,41.0,84.0,40.0,142.0,155.0,400.0,212.0,66.0,377.0,867.0,250.0,337.0,1310.0,5796,34.0,72.0,23.0,109.0,94.0,223.0,77.0,158.0,394.0,212.0,542.0,24.0,198.0,47.0,349.0,144.0,493.0,89.0,55.0,167.0,61.0,121.0,1130.0,28.0,80.0,8.0,62.0,249.0,6.0,317.0,116.0,433.0,19.0,139.0,84.0,55.0,168.0,33.0,105.0,126.0,18.0,63.0,19.0,294.0,26.0,81.0,86.0,257.0,18.0,30.0,435.0,28.0,166.0,61.0,33.0,2.0,2.0,22.0,5.0,6.0,35.0,18.0,7.0,,3.0,394.0,1549,44.0,0.28116710875331563,0.29041095890410956,0.4348327566320646,0.4722222222222222,0.42152466367713004,0.43554162936436885,0.42574257425742573,0.3933333333333333,0.496206373292868,0.461864406779661,0.4925,0.22381378692927484,0.05420991926182238,0.1076923076923077,0.06338028169014084,0.0075,23.9738251041047,0.5714285714285714,0.027522935779816515,0.050955414012738856,0.10362047440699126,0.038778477944740666,0.10954063604240283,0.042682926829268296,0.1047490737622095,0.03972048547260022,0.04847396768402154,0.044630404463040445,0.026615969581749048,0.052752293577981654,0.022727272727272728,0.0898876404494382,0.07446808510638298,0.12834224598930483,0.09975669099756691,0.13548387096774195,0.03298611111111111,0.5142857142857142,0.2909579230080573,0.56,0.6275862068965518,0.3791208791208791,0.12712623097582812,0.28169014084507044,0.3007518796992481,0.125,0.35810205908683973,0.3875,0.3904282115869018,0.2064516129032258,0.18979409131602507,0.3465346534653465,0.6571428571428571,0.08695652173913043,0.28,0.4880952380952381,0.22,0.5147717099373321,0.4779959582198002,0.4846193333333334,0.45362222222222215,0.13365155131264916,0.16517412935323383,0.083206106870229,0.300763358778626,10.150173010380621,26.99479999999999,0.2631221335145235,7.0,12.0,38.0,1.0,7.0,2.0,11.0,61.0,5.0,22.0,14.0,73.0,6.0,29.0,16.0,117.0,102.0,14.0,61.0,1.0,3.0,2.0,,0.5342465753424658,0.292,0.20689655172413793,0.2077922077922078,0.3093220338983051,0.004,,0.0047169811320754715,0.03401969561324977,0.3157894736842105,0.3157894736842105,1.0,0.28773584905660377,0.2890995260663507,0.4426229508196721,0.06930693069306931,0.14285714285714285,1.0,0.21782178217821782,0.22727272727272727,0.4,0.03666666666666667,0.18181818181818182,0.21212121212121213,0.30808080808080807,0.007936507936507936,3.0,1.0,True
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,14170.0,236.0,-11.0,436,437,136,216,61.0,873,7.0,14.0,3.0,3.0,1.0,2.0,1.0,2.0,,6.0,19.0,2.0,8.0,22.0,31.0,10.0,50.0,445,3.0,4.0,,9.0,1.0,3.0,4.0,4.0,12.0,8.0,8.0,2.0,19.0,2.0,6.0,4.0,10.0,3.0,1.0,1.0,2.0,3.0,24.0,,2.0,,4.0,17.0,4.0,25.0,2.0,27.0,1.0,5.0,5.0,,6.0,,4.0,2.0,1.0,2.0,,8.0,1.0,3.0,12.0,36.0,4.0,1.0,13.0,1.0,6.0,1.0,10.0,,,4.0,2.0,4.0,10.0,6.0,,,,12.0,136,7.0,0.5,0.5714285714285714,0.36363636363636365,0.75,0.3333333333333333,0.37735849056603776,0.6428571428571429,0.5714285714285714,0.423728813559322,0.6428571428571429,0.6666666666666666,0.5849056603773585,0.09090909090909091,0.07142857142857142,0.5,,13.346613545816734,0.75,0.21052631578947367,,0.10625,0.014492753623188406,0.09090909090909091,,0.10294117647058823,0.010471204188481676,0.0196078431372549,,0.02127659574468085,,,0.1111111111111111,0.10256410256410256,0.10526315789473684,0.06060606060606061,0.18181818181818182,0.02857142857142857,0.6,0.2641509433962264,0.5,0.5384615384615384,0.5714285714285714,0.03773584905660377,0.5,1.0,,0.11320754716981132,,,,0.3584905660377358,0.42857142857142855,1.0,0.6666666666666666,0.2857142857142857,0.5,0.2857142857142857,0.8490566037735849,0.5341877358490567,0.5245571428571428,0.5301714285714285,0.10344827586206896,0.2222222222222222,0.18,0.24,6.0227272727272725,24.980645161290322,0.3119266055045872,,4.0,12.0,,1.0,1.0,2.0,4.0,1.0,2.0,1.0,8.0,1.0,3.0,2.0,24.0,,,4.0,,,,,1.0,0.25806451612903225,0.3333333333333333,0.5,0.25806451612903225,,,,0.22641509433962265,0.3333333333333333,0.3333333333333333,1.0,0.21052631578947367,0.21052631578947367,1.0,0.14285714285714285,,,0.2857142857142857,0.5,1.0,0.2857142857142857,0.5,0.5,0.21052631578947367,,,,True
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,11103.0,185.0,41.0,350,330,140,102,38.0,680,2.0,3.0,,,1.0,2.0,1.0,7.0,1.0,3.0,9.0,3.0,4.0,13.0,14.0,9.0,23.0,316,,,,,1.0,4.0,4.0,6.0,11.0,4.0,4.0,,8.0,1.0,30.0,8.0,38.0,5.0,3.0,11.0,6.0,13.0,84.0,,,,2.0,17.0,1.0,20.0,,20.0,,5.0,3.0,2.0,10.0,3.0,9.0,4.0,,1.0,,14.0,2.0,6.0,3.0,18.0,,1.0,14.0,,3.0,4.0,,,,,,,,,,,,11.0,140,3.0,0.5,0.5,0.3076923076923077,,0.25,0.25925925925925924,,0.3125,0.3382352941176471,,0.4583333333333333,0.5185185185185185,0.07692307692307693,,,0.3333333333333333,12.371134020618557,0.7142857142857143,0.14285714285714285,,0.13934426229508196,,0.06060606060606061,,0.12258064516129032,,,,,,,0.037037037037037035,0.1282051282051282,0.19642857142857142,0.04,0.125,,,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5,0.25925925925925924,0.14285714285714285,0.14285714285714285,,0.1111111111111111,0.3333333333333333,0.5,1.0,0.3333333333333333,,,,0.25,0.5,0.375,0.6296296296296297,0.47630961538461547,,0.47345,0.1,0.1875,,0.4782608695652174,8.36153846153846,26.178571428571427,0.4,,,5.0,,,,1.0,2.0,,,1.0,2.0,,,1.0,6.0,,1.0,2.0,,,,,1.0,0.14285714285714285,,0.25,0.15384615384615385,,,,0.18518518518518517,,,,0.2222222222222222,0.2222222222222222,1.0,,,,,,,0.125,,0.3333333333333333,0.25,,,,True
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,162957.0,2716.0,189.0,5020,5012,1304,1360,614.0,10032,36.0,88.0,5.0,15.0,10.0,23.0,47.0,111.0,100.0,218.0,179.0,42.0,183.0,417.0,354.0,93.0,885.0,4941,17.0,40.0,7.0,80.0,43.0,98.0,87.0,38.0,229.0,170.0,196.0,10.0,176.0,29.0,166.0,32.0,198.0,15.0,17.0,65.0,56.0,45.0,428.0,10.0,32.0,6.0,51.0,261.0,68.0,380.0,48.0,428.0,8.0,75.0,51.0,24.0,83.0,23.0,71.0,64.0,8.0,12.0,6.0,147.0,13.0,37.0,96.0,198.0,10.0,12.0,108.0,3.0,19.0,16.0,20.0,,,7.0,7.0,6.0,20.0,11.0,,1.0,,229.0,1304,28.0,0.4644808743169399,0.47752808988764045,0.43884892086330934,0.425,0.4387755102040816,0.5136186770428015,0.474025974025974,0.5162162162162162,0.5298507462686567,0.4873417721518987,0.5495049504950495,0.4591439688715953,0.06954436450839328,0.25,0.05405405405405406,0.0045871559633027525,16.521436040432206,0.564625850340136,0.3655913978494624,0.04477611940298507,0.12572254335260116,0.018223234624145785,0.10559006211180125,0.017543859649122806,0.12192262602579132,0.018056749785038694,0.03225806451612903,0.009787928221859706,0.016224188790560472,0.021621621621621623,0.01,0.10261194029850747,0.125,0.1388888888888889,0.11331444759206799,0.08461538461538462,0.019559902200488997,0.55,0.11413748378728923,0.4090909090909091,0.5454545454545454,0.5,0.14396887159533073,0.42342342342342343,0.44761904761904764,0.2765957446808511,0.2827496757457847,0.45871559633027525,0.4608294930875576,0.54,0.23216601815823606,0.19480519480519481,0.3333333333333333,0.2,0.12432432432432433,0.43478260869565216,0.22702702702702704,0.5732814526588845,0.48766223958333343,0.4885185483870968,0.4644535714285715,0.025380710659898477,0.04387990762124711,0.0903954802259887,0.25875706214689265,12.275539568345327,24.635028248587563,0.2597609561752988,10.0,69.0,175.0,6.0,19.0,19.0,45.0,73.0,7.0,18.0,16.0,142.0,13.0,37.0,35.0,411.0,15.0,3.0,73.0,,37.0,1.0,,0.9647887323943662,0.4011299435028249,0.35135135135135137,0.40229885057471265,0.4045584045584046,,,,0.22697795071335927,0.3942857142857143,0.3942857142857143,0.9855072463768116,0.40782122905027934,0.40782122905027934,0.9452054794520548,0.24675324675324675,0.3157894736842105,0.8333333333333334,0.23376623376623376,0.3888888888888889,1.0,0.24324324324324326,0.4222222222222222,0.38095238095238093,0.4147727272727273,0.0028169014084507044,2.0,,True
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,7129.0,119.0,9.0,218,222,88,91,27.0,440,2.0,8.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,7.0,6.0,3.0,5.0,18.0,9.0,7.0,29.0,228,2.0,4.0,,4.0,3.0,10.0,4.0,5.0,14.0,4.0,6.0,2.0,5.0,2.0,15.0,4.0,19.0,1.0,3.0,7.0,2.0,6.0,42.0,,1.0,,4.0,10.0,,14.0,1.0,15.0,,5.0,4.0,1.0,5.0,1.0,2.0,2.0,,3.0,,7.0,,,1.0,2.0,,1.0,9.0,1.0,5.0,,,,,,,,,,,,,14.0,88,,0.4,0.5,0.2777777777777778,0.5,0.3,0.4074074074074074,0.4,0.32142857142857145,0.46774193548387094,0.4,0.4117647058823529,0.3333333333333333,0.1111111111111111,0.25,,,15.510204081632653,0.7142857142857143,,,0.13333333333333333,0.014285714285714285,0.15384615384615385,,0.13861386138613863,0.011627906976744186,0.04,,,,,0.047619047619047616,0.1,0.20588235294117646,0.11764705882352941,0.2222222222222222,,,0.2962962962962963,0.25,0.3333333333333333,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.5,0.2222222222222222,0.2,1.0,,0.21428571428571427,0.3333333333333333,0.21428571428571427,0.6296296296296297,0.48576153846153847,0.4928125,0.45140769230769234,0.16129032258064516,0.22727272727272727,0.13793103448275862,0.4827586206896552,8.927777777777779,27.71111111111111,0.4036697247706422,,3.0,3.0,,,1.0,1.0,1.0,,1.0,,4.0,,1.0,1.0,12.0,,1.0,1.0,,,,,1.0,0.4444444444444444,,0.25,0.5,,,,0.1111111111111111,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,0.2,,,0.07142857142857142,1.0,,0.2,,,,True
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,27366.0,456.0,-49.0,832,844,260,314,101.0,1676,36.0,61.0,16.0,23.0,9.0,17.0,9.0,27.0,18.0,38.0,,,63.0,126.0,1.0,26.0,152.0,873,18.0,27.0,7.0,43.0,19.0,35.0,,7.0,45.0,78.0,48.0,32.0,,13.0,9.0,5.0,14.0,4.0,1.0,6.0,2.0,1.0,33.0,9.0,30.0,,8.0,52.0,5.0,65.0,39.0,104.0,2.0,15.0,10.0,5.0,7.0,1.0,2.0,5.0,,5.0,1.0,12.0,1.0,2.0,21.0,41.0,1.0,1.0,41.0,3.0,18.0,4.0,9.0,,,6.0,,3.0,9.0,8.0,1.0,2.0,,45.0,260,7.0,0.6190476190476191,0.8297872340425532,0.5,0.6666666666666666,0.5428571428571428,0.49606299212598426,0.6428571428571429,0.5428571428571428,0.5205479452054794,0.6515151515151515,0.5769230769230769,0.007874015748031496,0.10317460317460317,0.18032786885245902,0.07407407407407407,,16.649104320337198,0.5833333333333334,0.1111111111111111,,0.16199376947040497,0.10416666666666667,0.12307692307692308,0.09473684210526316,0.15544041450777202,0.10182767624020887,0.10126582278481013,0.15053763440860216,0.06896551724137931,0.08771929824561403,0.10526315789473684,0.14606741573033707,0.20430107526881722,0.14388489208633093,0.10638297872340426,0.16666666666666666,0.0392156862745098,0.8888888888888888,0.48031496062992124,0.5901639344262295,0.72,0.5,0.2125984251968504,0.3333333333333333,0.36,0.5555555555555556,0.2992125984251969,0.47368421052631576,0.47368421052631576,0.8888888888888888,,0.8214285714285714,0.6956521739130435,0.0625,0.4857142857142857,0.5294117647058824,,0.4881889763779528,0.47206338582677165,0.5399937499999999,0.46314000000000005,0.1267605633802817,0.1276595744680851,0.28289473684210525,0.29605263157894735,6.968253968253968,22.9,0.3125,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.007874015748031496,,,,,,,0.03571428571428571,,,,,,,,,,,,,True
1559,1610612745,Adrian Griffin,Adrian Griffin,1559,HOU,4665.0,78.0,-44.0,148,155,24,47,15.0,303,1.0,2.0,,,,,1.0,2.0,1.0,6.0,1.0,1.0,3.0,10.0,2.0,,9.0,172,,,,,,,1.0,,3.0,6.0,,,1.0,,4.0,1.0,5.0,1.0,,1.0,1.0,2.0,11.0,,,,4.0,8.0,,12.0,,12.0,,3.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,5.0,12.0,,,4.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,3.0,24,1.0,1.0,1.0,0.3,,,0.375,,1.5,0.32142857142857145,,0.75,0.16666666666666666,,,,,9.146341463414634,1.0,,,0.12307692307692308,,0.2222222222222222,,0.14457831325301204,,,,,,,0.1111111111111111,0.1724137931034483,,0.07692307692307693,0.6,,,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.5,0.5,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,0.08333333333333333,,,,,,1.0,0.3333333333333333,0.4381375,,0.2739,0.07692307692307693,0.09090909090909091,,0.3333333333333333,12.45,25.55,0.16216216216216217,,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,3.0,,1.0,,,,,,0.5,,1.0,0.5,,,,0.08333333333333333,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,True
