EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,SelfOReb,SecondChanceTurnovers,Blocked3s,BlockedArc3,AtRimPctBlocked,SelfORebPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,DefensiveGoaltends,PenaltyFg3Pct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,ThreePtShootingFoulsDrawn,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,4778.0,80.0,-13,148,147,49,70,21.0,295,5.0,10.0,3.0,4.0,4.0,7.0,1.0,4.0,4.0,6.0,10.0,20.0,,20.0,161,3.0,4.0,,6.0,6.0,10.0,,12.0,14.0,6.0,2.0,4.0,2.0,1.0,3.0,1.0,,,7.0,,6.0,1.0,8.0,,9.0,6.0,15.0,,,4.0,1.0,2.0,3.0,,6.0,,2.0,6.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,12.0,49,2.0,0.7,0.7777777777777778,0.5,0.75,0.6,0.5,0.75,0.6,0.5,0.75,0.6,0.2,0.5,15.384615384615385,0.6666666666666666,,0.1702127659574468,0.12244897959183673,0.08333333333333333,,0.15254237288135594,0.09230769230769231,0.16,0.1,0.07142857142857142,,,0.2,0.23076923076923078,0.10526315789473684,,0.25,1.0,0.5,0.5,0.625,0.6,0.2,0.25,0.5,1.0,0.3,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,0.3333333333333333,0.7,0.5714285714285714,0.5,0.47257,0.5779000000000001,0.52764,,,0.3,0.6,6.4350000000000005,0.3310810810810811,2.0,2.0,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1765,1610612745,Torraye Braggs,Torraye Braggs,1765,HOU,5274.0,88.0,31,158,156,44,61,19.0,314,4.0,9.0,,4.0,1.0,3.0,3.0,6.0,2.0,5.0,9.0,20.0,5.0,23.0,140,1.0,5.0,,2.0,3.0,7.0,,6.0,16.0,2.0,,1.0,5.0,1.0,6.0,,3.0,1.0,13.0,3.0,5.0,2.0,15.0,,17.0,8.0,25.0,3.0,1.0,2.0,2.0,7.0,,,9.0,,5.0,12.0,1.0,1.0,7.0,1.0,4.0,,2.0,2.0,,,2.0,1.0,1.0,1.0,6.0,44,4.0,0.8888888888888888,0.8888888888888888,0.45,0.2,0.42857142857142855,0.45,0.2,0.42857142857142855,0.5,0.16666666666666666,0.42857142857142855,0.05,,17.58241758241758,0.2222222222222222,,0.21739130434782608,0.10638297872340426,0.13333333333333333,0.14285714285714285,0.20238095238095238,0.11764705882352941,0.07142857142857142,0.13636363636363635,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.24,0.19230769230769232,0.16666666666666666,,0.5,0.45,0.4444444444444444,0.5,1.0,0.3,0.5,0.5,0.6666666666666666,0.25,0.4,0.4,1.0,0.8,,,0.42857142857142855,0.3333333333333333,0.45,0.44946,0.482175,0.4343857142857143,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.2608695652173913,7.01,0.27848101265822783,1.0,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,4584.0,76.0,26,147,143,79,65,12.0,290,3.0,8.0,,2.0,1.0,3.0,2.0,2.0,2.0,4.0,7.0,14.0,6.0,35.0,133,1.0,3.0,,2.0,3.0,6.0,4.0,19.0,6.0,8.0,,3.0,5.0,4.0,9.0,3.0,3.0,,22.0,,,1.0,6.0,2.0,9.0,,9.0,1.0,,4.0,3.0,,1.0,,4.0,1.0,,5.0,1.0,,8.0,,4.0,,,,,,,,,,19.0,79,5.0,0.42857142857142855,0.42857142857142855,0.5,0.3333333333333333,0.5,0.725,0.3333333333333333,0.75,0.7291666666666666,0.3333333333333333,0.7916666666666666,0.21428571428571427,,17.72151898734177,1.0,0.18181818181818182,0.09375,,0.0625,,0.0875,,,,,,,0.125,0.08,0.08695652173913043,0.08333333333333333,,,0.4,0.375,0.6,0.6666666666666666,0.1,1.0,1.0,,0.2,0.5,0.5,0.5,0.6666666666666666,,,0.3,0.3333333333333333,0.7,0.48122250000000005,0.5307,0.474665,0.16666666666666666,0.2222222222222222,0.05714285714285714,0.5428571428571428,6.192857142857142,0.5374149659863946,2.0,,,,,0.375,,1.0,1.0,4.0,5.0,,,3.0,5.0,6.0,,,4.0,9.0,6.0,,5.0,4.0,1.0,,,,0.6,0.8333333333333334,,0.8333333333333334,0.3,0.05,1.0,1.0,1.0,0.25,0.8,0.8,0.5,,,,0.3,0.8,25.45,,1.0,2.0,3.0,1.0,,0.75,,0.1,0.6666666666666666,1.0,,,1.0,,,,,,,,,True,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,14384.0,240.0,31,443,440,139,150,54.0,883,26.0,35.0,8.0,12.0,7.0,9.0,20.0,41.0,2.0,13.0,48.0,89.0,39.0,135.0,442,10.0,17.0,6.0,26.0,11.0,23.0,23.0,45.0,54.0,42.0,16.0,6.0,4.0,8.0,12.0,5.0,4.0,,32.0,4.0,19.0,10.0,34.0,7.0,51.0,23.0,74.0,3.0,1.0,10.0,4.0,11.0,6.0,2.0,21.0,10.0,13.0,28.0,2.0,3.0,49.0,3.0,14.0,12.0,12.0,9.0,1.0,2.0,12.0,8.0,1.0,1.0,45.0,139,6.0,0.5625,0.675,0.5393258426966292,0.5882352941176471,0.4782608695652174,0.5333333333333333,0.5555555555555556,0.4583333333333333,0.5973451327433629,0.5909090909090909,0.5921052631578947,0.06741573033707865,0.07317073170731707,26.640159045725646,0.47619047619047616,0.4117647058823529,0.20359281437125748,0.14615384615384616,0.22727272727272727,0.08163265306122448,0.20853080568720378,0.12849162011173185,0.18604651162790697,0.18604651162790697,0.06818181818181818,0.08333333333333333,0.07692307692307693,0.2727272727272727,0.24444444444444444,0.14102564102564102,0.2903225806451613,0.07692307692307693,0.6666666666666666,0.3888888888888889,0.7428571428571429,0.8125,0.5384615384615384,0.45555555555555555,0.4878048780487805,0.5263157894736842,0.55,0.14444444444444443,0.15384615384615385,0.15384615384615385,1.0,0.6666666666666666,0.6666666666666666,0.125,0.375,0.7777777777777778,0.4,0.44224111111111125,0.4939058823529412,0.41883333333333334,0.13861386138613863,0.14,0.1925925925925926,0.3333333333333333,6.8516853932584265,0.31376975169300225,,1.0,4.0,,,0.08571428571428572,0.02857142857142857,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,2.0,2.0,2.0,,,,,,0.011111111111111112,,,,,0.011111111111111112,,,,0.05555555555555555,,,0.041666666666666664,,26.4,,,,,3.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,
891,1610612745,Charles Oakley,Charles Oakley,891,HOU,10.0,,-2,1,1,1,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2228,1610612745,Alton Ford,Alton Ford,2228,HOU,1745.0,29.0,-3,51,52,29,29,7.0,103,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,9.0,3.0,13.0,48,1.0,3.0,1.0,3.0,4.0,6.0,2.0,10.0,8.0,2.0,2.0,,3.0,,3.0,,3.0,,6.0,1.0,2.0,1.0,4.0,,5.0,3.0,8.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,6.0,3.0,,6.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,10.0,29,1.0,0.8,1.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.5909090909090909,0.5,0.7142857142857143,,,22.033898305084747,0.5,,0.17391304347826086,0.09090909090909091,0.14285714285714285,0.25,0.16666666666666666,0.11538461538461539,,0.1111111111111111,0.125,,0.5,0.2,,0.25,0.16666666666666666,,1.0,0.2222222222222222,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.5,0.5,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,0.2222222222222222,0.3824222222222222,0.4148,0.3915833333333334,0.3,0.3,0.23076923076923078,0.7692307692307693,10.411111111111111,0.5686274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
15,1610612745,Eric Piatkowski,Eric Piatkowski,15,HOU,3391.0,57.0,7,110,108,47,59,13.0,218,,1.0,,1.0,,,,2.0,,,,3.0,2.0,14.0,105,,1.0,,,,1.0,2.0,5.0,,,,,2.0,,2.0,,1.0,1.0,4.0,,2.0,1.0,4.0,,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,,,3.0,1.0,2.0,4.0,,,2.0,,1.0,,,,,,,,,,5.0,47,1.0,,,,,,0.5,,0.375,0.5384615384615384,,0.5,,,13.008130081300813,0.6666666666666666,,0.08695652173913043,0.06060606060606061,0.08333333333333333,,0.08620689655172414,0.045454545454545456,,0.09090909090909091,0.1,,,,0.07692307692307693,0.15789473684210525,,0.5,,0.08333333333333333,,,,0.16666666666666666,,,,,,,,1.0,,,,,0.8333333333333334,0.5055416666666667,0.4509,0.47801249999999995,0.07692307692307693,0.25,,0.35714285714285715,7.599999999999999,0.42727272727272725,,,,,,,,1.0,4.0,3.0,5.0,,,2.0,4.0,9.0,,,3.0,12.0,,,5.0,3.0,,,,,1.0,0.4444444444444444,,0.4444444444444444,0.75,0.3333333333333333,0.25,0.25,1.0,0.4166666666666667,0.6,0.75,1.0,,,,0.5,0.6,24.41111111111111,,1.0,1.0,1.0,,,0.3333333333333333,,0.25,0.5,,,,,,,,,,1.0,0.1111111111111111,0.2,True,,,,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,109643.0,1827.0,-39,3308,3294,942,943,400.0,6602,116.0,206.0,26.0,54.0,31.0,56.0,87.0,194.0,121.0,272.0,324.0,672.0,102.0,750.0,3312,47.0,100.0,14.0,108.0,85.0,170.0,38.0,208.0,360.0,288.0,42.0,47.0,79.0,17.0,96.0,11.0,51.0,13.0,209.0,30.0,86.0,40.0,148.0,27.0,215.0,120.0,335.0,42.0,25.0,65.0,33.0,69.0,32.0,14.0,134.0,47.0,114.0,226.0,23.0,25.0,142.0,14.0,65.0,13.0,39.0,21.0,,18.0,40.0,19.0,6.0,6.0,208.0,942,19.0,0.5555555555555556,0.594059405940594,0.48214285714285715,0.47,0.5,0.4807121661721068,0.47,0.49707602339181284,0.508130081300813,0.4954128440366973,0.5360824742268041,0.06994047619047619,0.041237113402061855,23.19148936170213,0.48507462686567165,0.21428571428571427,0.1158966327329679,0.0727580372250423,0.11869436201780416,0.08196721311475409,0.11648079306071871,0.07493540051679587,0.07951070336391437,0.0731070496083551,0.06779661016949153,0.09623430962343096,0.05511811023622047,0.10543130990415335,0.13370473537604458,0.11074380165289256,0.1067193675889328,0.15476190476190477,0.475,0.3056379821958457,0.5631067961165048,0.6744186046511628,0.5431034482758621,0.2878338278931751,0.4484536082474227,0.46774193548387094,0.25287356321839083,0.4035608308605341,0.44485294117647056,0.45318352059925093,0.7851239669421488,0.54,0.48148148148148145,0.19230769230769232,0.32748538011695905,0.5535714285714286,0.3086053412462908,0.4411637982195844,0.4725074074074074,0.4368877192982457,0.0896551724137931,0.08990318118948824,0.144,0.2773333333333333,9.955803571428575,0.28476420798065294,15.0,9.0,17.0,1.0,1.0,0.1650485436893204,0.030100334448160536,,,,2.0,,,1.0,,2.0,,,1.0,,,,2.0,,17.0,15.0,4.0,,,,,,0.002967359050445104,,,,,0.002967359050445104,,,,,,,0.005847953216374269,,27.0,,,,,6.0,2.0,,,,,,,0.01838235294117647,,,4.0,0.043478260869565216,,,,,,False,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,98107.0,1635.0,100,2964,2987,532,578,363.0,5951,111.0,184.0,26.0,56.0,17.0,28.0,20.0,86.0,15.0,63.0,146.0,333.0,91.0,383.0,2898,30.0,69.0,27.0,87.0,18.0,44.0,18.0,54.0,244.0,48.0,36.0,34.0,48.0,19.0,67.0,11.0,29.0,6.0,153.0,35.0,107.0,38.0,240.0,16.0,294.0,143.0,437.0,48.0,33.0,43.0,29.0,36.0,14.0,1.0,79.0,16.0,104.0,193.0,16.0,14.0,130.0,16.0,67.0,6.0,91.0,54.0,6.0,31.0,91.0,60.0,5.0,2.0,54.0,532,15.0,0.8356164383561644,0.953125,0.43843843843843844,0.43478260869565216,0.4090909090909091,0.43843843843843844,0.43478260869565216,0.4090909090909091,0.491025641025641,0.5178571428571429,0.47368421052631576,0.1021021021021021,0.13953488372093023,13.847062297018011,0.5443037974683544,0.17391304347826086,0.18475750577367206,0.09870848708487084,0.14393939393939395,0.11075949367088607,0.17786308381317978,0.10142857142857142,0.1111111111111111,0.1279373368146214,0.06496519721577726,0.10194174757281553,0.12727272727272726,0.14488636363636365,0.20116618075801748,0.1986754966887417,0.13157894736842105,0.17567567567567569,0.6593406593406593,0.5525525525525525,0.6032608695652174,0.6851851851851852,0.8108108108108109,0.25825825825825827,0.23255813953488372,0.2702702702702703,0.95,0.1891891891891892,0.23809523809523808,0.23809523809523808,0.8666666666666667,0.8115942028985508,0.4642857142857143,0.3076923076923077,0.6363636363636364,0.6071428571428571,0.5525525525525525,0.4931975975975975,0.5346326923076924,0.5068499999999999,0.17447916666666666,0.17447916666666666,0.22715404699738903,0.1409921671018277,5.4972972972972975,0.1794871794871795,13.0,13.0,18.0,,,0.11956521739130435,0.08552631578947369,,,,,,,,,,,,,,,,,,15.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,,,,,,1.0,,,,1.0,0.014925373134328358,,,,,,False,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,179961.0,2999.0,103,5507,5490,1372,1420,659.0,10997,125.0,211.0,17.0,23.0,28.0,49.0,50.0,148.0,99.0,249.0,274.0,608.0,149.0,1162.0,5490,28.0,48.0,15.0,116.0,59.0,129.0,59.0,300.0,194.0,354.0,18.0,41.0,178.0,63.0,241.0,30.0,87.0,32.0,545.0,8.0,32.0,61.0,224.0,15.0,300.0,40.0,340.0,96.0,53.0,92.0,55.0,74.0,37.0,11.0,166.0,42.0,57.0,163.0,8.0,23.0,185.0,12.0,69.0,24.0,26.0,4.0,10.0,12.0,32.0,15.0,,1.0,300.0,1372,23.0,0.354014598540146,0.3660377358490566,0.4506578947368421,0.5833333333333334,0.4573643410852713,0.5044820717131474,0.63125,0.5084388185654009,0.5322283609576427,0.6477272727272727,0.5457875457875457,0.06743421052631579,0.10810810810810811,19.95219123505976,0.5542168674698795,0.07731958762886598,0.10008936550491511,0.016771488469601678,0.11317254174397032,0.012738853503184714,0.1026287360460929,0.015772870662460567,0.02982107355864811,0.01649175412293853,0.008130081300813009,0.007125890736342043,0.024154589371980676,0.08135593220338982,0.08881578947368421,0.11730769230769231,0.1134020618556701,0.11258278145695365,0.46875,0.2101593625498008,0.5924170616113744,0.6544502617801047,0.4,0.14741035856573706,0.33783783783783783,0.3787878787878788,0.14,0.24800796812749004,0.39759036144578314,0.4057377049180328,0.40404040404040403,0.2875,0.7391304347826086,0.23529411764705882,0.20675105485232068,0.5714285714285714,0.6045816733067729,0.50000935,0.48654274193548386,0.4956712446351931,0.06591337099811675,0.1037593984962406,0.09982788296041308,0.25817555938037867,9.681743421052634,0.24913746141274742,59.0,14.0,15.0,6.0,3.0,0.0947867298578199,0.026871401151631478,41.0,114.0,114.0,282.0,13.0,27.0,76.0,155.0,396.0,15.0,32.0,108.0,387.0,78.0,2.0,280.0,114.0,43.0,29.0,7.0,8.0,0.832258064516129,0.39141414141414144,0.46875,0.3934010152284264,0.3944223107569721,0.11354581673306773,0.35964912280701755,0.36283185840707965,0.926829268292683,0.28087649402390436,0.40425531914893614,0.40569395017793597,0.7982456140350878,0.3375,0.48148148148148145,0.9230769230769231,0.3206751054852321,0.40714285714285714,25.054292929292924,5.0,32.0,31.0,41.0,33.0,,0.37962962962962965,0.0625,0.1350210970464135,0.40789473684210525,10.0,3.0,0.020080321285140562,0.3125,2.0,,,0.4,1.0,2.0,0.005050505050505051,0.0035460992907801418,False,1.0,3.0,0.008771929824561403,0.0025188916876574307,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,177628.0,2960.0,207,5451,5427,1413,1420,658.0,10878,166.0,294.0,20.0,32.0,37.0,79.0,37.0,134.0,140.0,372.0,343.0,800.0,313.0,1203.0,5351,30.0,66.0,22.0,100.0,85.0,211.0,143.0,358.0,194.0,492.0,22.0,43.0,319.0,135.0,454.0,82.0,152.0,56.0,1043.0,26.0,76.0,57.0,233.0,6.0,296.0,110.0,406.0,128.0,78.0,152.0,97.0,116.0,55.0,18.0,268.0,70.0,84.0,239.0,17.0,27.0,407.0,27.0,159.0,54.0,28.0,19.0,4.0,5.0,29.0,15.0,,2.0,358.0,1413,37.0,0.282798833819242,0.2921686746987952,0.42875,0.45454545454545453,0.4028436018957346,0.4345703125,0.42391304347826086,0.38669064748201437,0.49587458745874585,0.46296296296296297,0.48509485094850946,0.05375,0.06716417910447761,23.78656380585021,0.5671641791044776,0.03015075376884422,0.103878733838609,0.039480519480519484,0.10919540229885058,0.04311774461028192,0.10488245931283906,0.040348101265822785,0.04940711462450593,0.04431314623338257,0.02830188679245283,0.05472636815920398,0.01990049751243781,0.08996539792387544,0.0791599353796446,0.12619502868068833,0.09788359788359788,0.1388888888888889,0.5172413793103449,0.287109375,0.564625850340136,0.6311787072243346,0.3795180722891566,0.130859375,0.27611940298507465,0.296,0.13513513513513514,0.36328125,0.3763440860215054,0.3794037940379404,0.20714285714285716,0.34782608695652173,0.625,,0.2841726618705036,0.46835443037974683,0.505859375,0.4773711253701876,0.4852630434782609,0.4522238888888888,0.13903281519861832,0.17060085836909872,0.0831255195344971,0.2975893599334996,10.253,0.2592184920198129,111.0,19.0,25.0,1.0,1.0,0.1054421768707483,0.035580524344569285,12.0,35.0,56.0,189.0,5.0,20.0,57.0,68.0,224.0,6.0,26.0,67.0,114.0,90.0,9.0,180.0,56.0,50.0,29.0,17.0,2.0,0.5588235294117647,0.30357142857142855,0.23076923076923078,0.31627906976744186,0.21875,0.0341796875,0.34285714285714286,0.34285714285714286,1.0,0.1845703125,0.2962962962962963,0.2978723404255319,0.4642857142857143,0.21739130434782608,0.25,0.4,0.20503597122302158,0.3111111111111111,26.542410714285715,6.0,10.0,13.0,15.0,53.0,5.0,0.22388059701492538,0.06521739130434782,0.03597122302158273,0.22807017543859648,2.0,7.0,0.008064516129032258,0.2,1.0,8.0,0.05517241379310345,0.16666666666666666,1.0,1.0,0.004464285714285714,0.005291005291005291,False,2.0,,,0.008849557522123894,3.0,1.0
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,28570.0,476.0,3,874,861,209,200,94.0,1735,13.0,24.0,2.0,6.0,1.0,2.0,5.0,15.0,4.0,10.0,22.0,49.0,13.0,66.0,856,2.0,6.0,,4.0,1.0,3.0,7.0,12.0,16.0,28.0,2.0,5.0,68.0,26.0,94.0,14.0,25.0,10.0,214.0,1.0,6.0,9.0,36.0,1.0,46.0,7.0,53.0,14.0,9.0,33.0,28.0,11.0,5.0,,44.0,9.0,11.0,36.0,,2.0,20.0,,5.0,5.0,1.0,,,1.0,1.0,1.0,,,12.0,209,4.0,0.36363636363636365,0.38095238095238093,0.4489795918367347,0.3333333333333333,0.3333333333333333,0.33974358974358976,0.3333333333333333,0.25,0.375,0.3333333333333333,0.4,0.10204081632653061,0.13333333333333333,13.594232749742533,0.75,0.058823529411764705,0.10843373493975904,0.02158273381294964,0.10465116279069768,0.009345794392523364,0.1076555023923445,0.01818181818181818,0.023809523809523808,0.019230769230769232,0.022222222222222223,0.015873015873015872,,0.034482758620689655,0.10638297872340426,0.152317880794702,0.0967741935483871,0.125,1.0,0.3076923076923077,0.5416666666666666,0.5909090909090909,0.38461538461538464,0.19230769230769232,0.3333333333333333,0.38461538461538464,,0.1282051282051282,0.4,0.4444444444444444,0.75,1.0,0.3333333333333333,,0.2,0.5,0.6794871794871795,0.5011572368421052,0.6062,0.5192375,0.060240963855421686,0.09259259259259259,0.06060606060606061,0.18181818181818182,6.265306122448979,0.2391304347826087,33.0,3.0,4.0,,,0.08333333333333333,0.06521739130434782,1.0,8.0,2.0,21.0,,,6.0,3.0,29.0,,,7.0,9.0,,2.0,19.0,2.0,5.0,6.0,2.0,,1.0,0.10344827586206896,,0.1111111111111111,0.3717948717948718,0.10256410256410256,0.125,0.125,1.0,0.2692307692307692,0.09523809523809523,0.09523809523809523,1.0,,,,0.6,0.10526315789473684,26.089655172413792,,1.0,1.0,1.0,12.0,,0.14285714285714285,,0.1,0.16666666666666666,,1.0,0.1,,,,,,,,,,False,,,,,,
