EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3SecondViolations,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends,on
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,18091.0,302.0,-54.0,553.0,562,128.0,108.0,72.0,1115,20.0,34.0,6.0,14.0,3.0,4.0,10.0,32.0,3.0,8.0,33.0,74.0,12.0,78.0,594.0,6.0,18.0,2.0,14.0,6.0,14.0,5.0,17.0,38.0,28.0,8.0,6.0,4.0,3.0,7.0,2.0,1.0,2.0,2.0,17.0,10.0,18.0,1.0,14.0,45.0,4.0,63.0,29.0,92.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,10.0,1.0,2.0,3.0,13.0,1.0,3.0,20.0,31.0,1.0,4.0,23.0,3.0,10.0,3.0,26.0,17.0,9.0,26.0,18.0,17.0,128.0,0.5757575757575758,0.6551724137931034,0.44594594594594594,0.3333333333333333,0.42857142857142855,0.44594594594594594,0.3333333333333333,0.42857142857142855,0.4642857142857143,0.35,0.4722222222222222,0.08108108108108109,0.11764705882352941,0.0625,15.01547987616099,0.23076923076923078,0.3333333333333333,0.05,0.19148936170212766,0.08372093023255814,0.27450980392156865,0.15384615384615385,0.2062937062937063,0.1,0.09523809523809523,0.07142857142857142,0.08823529411764706,0.11363636363636363,0.23809523809523808,0.06349206349206349,0.2638888888888889,0.22,0.22857142857142856,0.375,0.05714285714285714,0.6923076923076923,0.4594594594594595,0.5882352941176471,0.6666666666666666,0.55,0.43243243243243246,0.3125,0.3333333333333333,0.5,0.10810810810810811,0.375,0.375,1.0,0.7777777777777778,0.42857142857142855,0.2857142857142857,0.75,0.4594594594594595,0.45743648648648644,0.49730769230769234,0.43059285714285717,0.12345679012345678,0.12345679012345678,0.1794871794871795,0.21794871794871795,5.1067567567567576,0.2314647377938517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1601,1610612744,Rusty LaRue,Rusty LaRue,1601,GSW,723.0,12.0,-14.0,23.0,26,6.0,3.0,3.0,49,,,,,,,,,,2.0,,2.0,,3.0,33.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,3.0,6.0,,,,,,0.5,,1.5,0.5,,1.5,,,,19.23076923076923,0.5,,,0.25,,,,0.2222222222222222,,,,,,,,1.0,0.2,,,,,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,0.43274999999999997,,0.43425,,,,1.0,17.95,0.2608695652173913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2073,1610612744,Brian Cardinal,Brian Cardinal,2073,GSW,50606.0,843.0,112.0,1570.0,1558,485.0,445.0,184.0,3128,34.0,56.0,8.0,12.0,9.0,17.0,10.0,37.0,33.0,66.0,77.0,159.0,124.0,359.0,1600.0,12.0,23.0,25.0,52.0,24.0,48.0,50.0,119.0,112.0,42.0,6.0,17.0,39.0,8.0,47.0,6.0,2.0,20.0,15.0,102.0,11.0,41.0,4.0,22.0,84.0,7.0,113.0,56.0,169.0,7.0,33.0,24.0,9.0,23.0,4.0,13.0,11.0,1.0,10.0,,34.0,2.0,11.0,43.0,99.0,5.0,4.0,143.0,10.0,52.0,15.0,6.0,3.0,2.0,6.0,4.0,119.0,485.0,0.7272727272727273,0.7567567567567568,0.48427672955974843,0.5217391304347826,0.5,0.5316742081447964,0.5192307692307693,0.4859154929577465,0.6146953405017921,0.6666666666666666,0.5894736842105263,0.1069182389937107,0.10714285714285714,0.24324324324324326,17.381615598885794,0.6764705882352942,0.16666666666666666,0.07272727272727272,0.14762741652021089,0.07308377896613191,0.1456953642384106,0.06321839080459771,0.14722222222222223,0.0707482993197279,0.05555555555555555,0.08542713567839195,0.07339449541284404,0.06818181818181818,0.047619047619047616,0.13934426229508196,0.14356435643564355,0.15510204081632653,0.15254237288135594,0.12121212121212122,0.07368421052631578,0.6666666666666666,0.25339366515837103,0.6071428571428571,0.68,0.7352941176470589,0.167420814479638,0.2702702702702703,0.35714285714285715,0.2,0.2986425339366516,0.5,0.515625,0.8787878787878788,0.46153846153846156,0.6666666666666666,0.23943661971830985,0.5294117647058824,0.5339366515837104,0.4770158986175116,0.5032021739130433,0.47403623188405786,0.20075757575757575,0.25870646766169153,0.14484679665738162,0.33147632311977715,9.52955974842767,0.3089171974522293,13.0,32.0,4.0,12.0,27.0,62.0,7.0,23.0,78.0,0.9629629629629629,0.43548387096774194,0.30434782608695654,0.4406779661016949,0.28054298642533937,0.14479638009049775,0.40625,0.40625,1.0,0.16901408450704225,0.3333333333333333,25.969354838709684,2.0,14.0,30.0,1.0,1.0,3.0,11.0,1.0,3.0,3.0,1.0,3.0,26.0,13.0,4.0,17.0,1.0,1.0,1.0,14.0,0.3333333333333333,0.030303030303030304,0.13574660633484162,0.4666666666666667,0.4666666666666667,0.9285714285714286,0.625,0.07692307692307693,0.038461538461538464,1.0,1.0,0.15492957746478872,0.2727272727272727,0.5,0.015873015873015872,,,,,,,,,,,,,,,,,True
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,106703.0,1778.0,-146.0,3369.0,3360,786.0,666.0,426.0,6729,93.0,140.0,15.0,22.0,20.0,29.0,23.0,74.0,63.0,148.0,179.0,362.0,102.0,667.0,3510.0,22.0,35.0,18.0,77.0,37.0,75.0,37.0,165.0,222.0,136.0,20.0,26.0,137.0,37.0,174.0,32.0,5.0,82.0,44.0,385.0,17.0,46.0,2.0,37.0,212.0,20.0,269.0,65.0,334.0,8.0,53.0,34.0,19.0,53.0,23.0,34.0,52.0,6.0,19.0,4.0,105.0,6.0,32.0,79.0,129.0,8.0,7.0,136.0,10.0,45.0,21.0,7.0,4.0,2.0,8.0,1.0,165.0,786.0,0.6201117318435754,0.6568047337278107,0.494475138121547,0.6285714285714286,0.49333333333333335,0.5290262172284644,0.5673076923076923,0.5614035087719298,0.5599662162162162,0.6111111111111112,0.5978260869565217,0.0718232044198895,0.09285714285714286,0.14864864864864866,17.938144329896907,0.5047619047619047,0.2127659574468085,0.017543859649122806,0.15463165572574764,0.03770491803278689,0.12802768166089964,0.04096385542168675,0.15,0.03853211009174312,0.039473684210526314,0.03956043956043956,0.03470715835140998,0.04501607717041801,0.028846153846153848,0.11944444444444445,0.14583333333333334,0.18307426597582038,0.107981220657277,0.18421052631578946,0.03137254901960784,0.125,0.26217228464419473,0.6642857142857143,0.7322834645669292,0.6559139784946236,0.13857677902621723,0.3108108108108108,0.36507936507936506,0.43478260869565216,0.27715355805243447,0.42567567567567566,0.4315068493150685,0.6349206349206349,0.4230769230769231,0.6818181818181818,0.2543859649122807,0.6896551724137931,0.5842696629213483,0.49850075187969917,0.5138542553191489,0.47606919642857143,0.0840630472854641,0.11335012594458438,0.11544227886056972,0.24737631184407796,9.371270718232044,0.23330365093499555,28.0,54.0,7.0,8.0,69.0,172.0,18.0,39.0,195.0,0.9420289855072463,0.4011627906976744,0.46153846153846156,0.40350877192982454,0.32209737827715357,0.10112359550561797,0.5185185185185185,0.5283018867924528,0.9642857142857143,0.07017543859649122,0.875,24.933139534883725,3.0,41.0,118.0,4.0,14.0,11.0,31.0,5.0,17.0,12.0,,1.0,117.0,41.0,11.0,6.0,3.0,1.0,,9.0,0.29411764705882354,0.013513513513513514,0.2209737827715356,0.3474576271186441,0.3474576271186441,0.926829268292683,0.3333333333333333,0.057692307692307696,0.2692307692307692,0.2857142857142857,1.0,0.2719298245614035,0.3548387096774194,0.3504273504273504,0.017241379310344827,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.005813953488372093,0.018518518518518517,0.3333333333333333,1.0,,,,,,True
361,1610612744,Clifford Robinson,Clifford Robinson,361,GSW,170518.0,2842.0,-83.0,5326.0,5326,1361.0,1291.0,654.0,10652,75.0,121.0,10.0,24.0,28.0,36.0,76.0,215.0,103.0,295.0,254.0,631.0,123.0,967.0,5553.0,28.0,69.0,6.0,104.0,68.0,153.0,57.0,292.0,286.0,222.0,14.0,41.0,225.0,46.0,271.0,29.0,17.0,113.0,64.0,588.0,10.0,39.0,5.0,39.0,195.0,34.0,268.0,54.0,322.0,15.0,68.0,33.0,35.0,106.0,34.0,75.0,67.0,11.0,31.0,3.0,173.0,10.0,32.0,113.0,237.0,8.0,11.0,173.0,12.0,62.0,29.0,72.0,32.0,36.0,73.0,41.0,292.0,1361.0,0.562992125984252,0.5789473684210527,0.40253565768621236,0.4057971014492754,0.4444444444444444,0.44656084656084655,0.4188034188034188,0.49369747899159666,0.4716796875,0.4262295081967213,0.5251798561151079,0.06497622820919176,0.09917355371900827,0.11162790697674418,19.57481602616517,0.6127167630057804,0.21935483870967742,0.02617801047120419,0.09124941506785213,0.020010261672652643,0.08210526315789474,0.016638935108153077,0.08958652373660031,0.019215686274509803,0.026,0.024147727272727272,0.012080536912751677,0.019823788546255508,0.006802721088435374,0.06493506493506493,0.090014064697609,0.10822998872604284,0.07670454545454546,0.0975609756097561,0.02819548872180451,0.5616438356164384,0.12804232804232804,0.6198347107438017,0.6880733944954128,0.4533333333333333,0.2275132275132275,0.35348837209302325,0.39790575916230364,0.35526315789473684,0.31216931216931215,0.34915254237288135,0.35517241379310344,0.7961165048543689,0.20512820512820512,0.4166666666666667,0.15126050420168066,0.7777777777777778,0.4603174603174603,0.4613208598726114,0.4828576530612246,0.45475995762711885,0.062311557788944726,0.09104258443465492,0.10754912099276112,0.3019648397104447,11.417432646592712,0.25553886594066844,11.0,38.0,2.0,13.0,112.0,314.0,33.0,85.0,333.0,0.9910714285714286,0.35668789808917195,0.38823529411764707,0.35782747603833864,0.3322751322751323,0.04021164021164021,0.2894736842105263,0.2972972972972973,1.0,0.0546218487394958,0.15384615384615385,25.434076433121017,6.0,101.0,276.0,12.0,42.0,31.0,72.0,14.0,48.0,3.0,,1.0,275.0,101.0,48.0,3.0,,4.0,2.0,27.0,0.2916666666666667,0.01694915254237288,0.2920634920634921,0.36594202898550726,0.36727272727272725,0.9900990099009901,0.2,0.05128205128205128,0.358974358974359,0.2857142857142857,1.0,0.3025210084033613,0.4305555555555556,0.36727272727272725,,2.0,2.0,,,1.0,,1.0,0.006369426751592357,0.02631578947368421,0.3333333333333333,1.0,1.0,2.0,0.0036231884057971015,,,True
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,75148.0,1252.0,6.0,2331.0,2326,795.0,770.0,273.0,4657,64.0,84.0,14.0,19.0,22.0,27.0,44.0,88.0,72.0,183.0,180.0,355.0,26.0,386.0,2450.0,27.0,45.0,7.0,61.0,48.0,96.0,17.0,113.0,260.0,100.0,24.0,20.0,55.0,25.0,80.0,14.0,11.0,27.0,21.0,185.0,17.0,30.0,3.0,20.0,89.0,2.0,111.0,50.0,161.0,1.0,33.0,19.0,14.0,25.0,9.0,18.0,22.0,1.0,7.0,1.0,47.0,8.0,13.0,36.0,110.0,4.0,6.0,43.0,3.0,14.0,9.0,7.0,3.0,1.0,8.0,7.0,113.0,795.0,0.7222222222222222,0.7738095238095238,0.5070422535211268,0.6,0.5,0.4986149584487535,0.574468085106383,0.4897959183673469,0.5065616797900262,0.5980392156862745,0.509009009009009,0.056338028169014086,0.08333333333333333,0.10227272727272728,16.126601356443107,0.5319148936170213,0.025974025974025976,0.02912621359223301,0.10067873303167421,0.036275695284159616,0.09803921568627451,0.07142857142857142,0.10018382352941177,0.044131455399061034,0.03684210526315789,0.04406779661016949,0.029239766081871343,0.07142857142857142,0.07142857142857142,0.08849557522123894,0.10508474576271186,0.1046831955922865,0.07947019867549669,0.1509433962264151,0.00625,0.875,0.23268698060941828,0.7619047619047619,0.8311688311688312,0.71875,0.24376731301939059,0.5,0.5569620253164557,0.5681818181818182,0.5069252077562327,0.39344262295081966,0.4022346368715084,0.8194444444444444,0.40425531914893614,0.7368421052631579,0.2755102040816326,0.8148148148148148,0.24930747922437674,0.4292275623268698,0.46742500000000003,0.44288571428571427,0.03763440860215054,0.03825136612021858,0.15803108808290156,0.2927461139896373,11.203661971830982,0.3410553410553411,,4.0,,1.0,,6.0,,2.0,,,,,,0.01662049861495845,0.0110803324099723,,,,0.01020408163265306,,24.316666666666666,2.0,,2.0,,,,1.0,,2.0,,,,2.0,,7.0,,,3.0,1.0,22.0,,0.02185792349726776,0.00554016620498615,,,,0.21428571428571427,0.0425531914893617,,,,0.01020408163265306,,,,,,2.0,,1.0,1.0,,,,,,,,,,,True
2049,1610612744,Speedy Claxton,Speedy Claxton,2049,GSW,66486.0,1108.0,127.0,2072.0,2065,578.0,514.0,251.0,4137,74.0,125.0,4.0,10.0,17.0,32.0,24.0,79.0,60.0,137.0,158.0,341.0,145.0,470.0,2106.0,9.0,27.0,7.0,31.0,38.0,82.0,79.0,161.0,82.0,234.0,4.0,34.0,122.0,60.0,182.0,42.0,18.0,43.0,62.0,424.0,5.0,24.0,,14.0,73.0,1.0,88.0,29.0,117.0,3.0,64.0,29.0,35.0,47.0,8.0,30.0,23.0,2.0,17.0,,70.0,3.0,24.0,31.0,100.0,7.0,1.0,173.0,11.0,53.0,32.0,4.0,1.0,2.0,4.0,3.0,161.0,578.0,0.25949367088607594,0.26282051282051283,0.4633431085043988,0.3333333333333333,0.4634146341463415,0.45774647887323944,0.41379310344827586,0.45555555555555555,0.534965034965035,0.484375,0.5827067669172933,0.09970674486803519,0.112,0.22784810126582278,20.87866108786611,0.6714285714285714,0.014925373134328358,,0.08913308913308914,0.030418250950570342,0.0782122905027933,0.025,0.0871743486973948,0.029322548028311426,0.023255813953488372,0.027777777777777776,0.037267080745341616,0.02040816326530612,0.03773584905660377,0.07179487179487179,0.07849829351535836,0.10876132930513595,0.09701492537313433,0.022222222222222223,0.0196078431372549,0.75,0.352112676056338,0.592,0.6666666666666666,0.24324324324324326,0.22253521126760564,0.3037974683544304,0.39344262295081966,0.16666666666666666,0.38591549295774646,0.43795620437956206,0.4444444444444444,0.31666666666666665,0.3448275862068966,0.4,0.35555555555555557,0.53125,0.39154929577464787,0.4704990056818181,0.46326,0.4545017045454545,0.13350125944584382,0.13838120104438642,0.06595744680851064,0.3425531914893617,9.424046920821116,0.27895752895752896,,1.0,,,3.0,14.0,2.0,8.0,6.0,0.6666666666666666,0.21428571428571427,0.25,0.25,0.03943661971830986,0.0028169014084507044,,,,,,29.857142857142858,,3.0,13.0,2.0,2.0,2.0,8.0,2.0,2.0,3.0,,2.0,11.0,3.0,17.0,14.0,,1.0,,20.0,1.0,0.014598540145985401,0.036619718309859155,0.23076923076923078,0.23076923076923078,0.6666666666666666,,,0.06896551724137931,1.0,1.0,0.08888888888888889,0.25,0.2727272727272727,,,,,,,,,,,,,,,,1.0,,True
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,133462.0,2224.0,-38.0,4184.0,4181,983.0,962.0,519.0,8365,208.0,324.0,37.0,65.0,47.0,72.0,72.0,216.0,91.0,240.0,371.0,780.0,193.0,1112.0,4335.0,51.0,104.0,12.0,135.0,88.0,181.0,83.0,295.0,384.0,358.0,42.0,68.0,127.0,52.0,179.0,34.0,18.0,62.0,39.0,410.0,15.0,76.0,3.0,52.0,239.0,7.0,298.0,94.0,392.0,27.0,63.0,40.0,23.0,102.0,9.0,51.0,57.0,6.0,51.0,5.0,159.0,18.0,22.0,56.0,141.0,5.0,19.0,287.0,27.0,119.0,30.0,30.0,20.0,8.0,31.0,19.0,295.0,983.0,0.5175202156334232,0.5485714285714286,0.4756410256410256,0.49038461538461536,0.4861878453038674,0.46461071789686553,0.492,0.462882096069869,0.49865470852017935,0.5152671755725191,0.5305755395683454,0.08717948717948718,0.09259259259259259,0.1527777777777778,26.49750415973378,0.6415094339622641,0.05982905982905983,0.02097902097902098,0.13976608187134504,0.04970568999345978,0.13541666666666666,0.031512605042016806,0.13896848137535817,0.045386533665835414,0.05357142857142857,0.05357142857142857,0.043327556325823226,0.030726256983240222,0.03389830508474576,0.10697674418604651,0.13194444444444445,0.16619318181818182,0.14035087719298245,0.12121212121212122,0.056016597510373446,0.6129032258064516,0.3276036400404449,0.6419753086419753,0.7074829931972789,0.5817307692307693,0.21840242669362994,0.3333333333333333,0.39344262295081966,0.375,0.24266936299292213,0.37916666666666665,0.3872340425531915,0.4835164835164835,0.52,0.5692307692307692,0.314410480349345,0.6527777777777778,0.538928210313448,0.4880188516260163,0.5074499999999998,0.4769099118942732,0.11336405529953918,0.13646788990825687,0.12140287769784172,0.2652877697841727,7.895769230769233,0.23494263862332695,15.0,50.0,1.0,5.0,59.0,209.0,12.0,48.0,171.0,0.9661016949152542,0.2822966507177033,0.25,0.28780487804878047,0.21132457027300303,0.05055611729019211,0.3,0.3,1.0,0.021834061135371178,0.2,25.48277511961722,6.0,44.0,159.0,4.0,15.0,11.0,43.0,7.0,21.0,6.0,,4.0,155.0,44.0,26.0,1.0,4.0,2.0,,20.0,0.3333333333333333,0.020833333333333332,0.16076845298281092,0.27672955974842767,0.27672955974842767,0.9545454545454546,0.32432432432432434,0.048,0.12,0.26666666666666666,1.0,0.18777292576419213,0.2558139534883721,0.2838709677419355,0.018779342723004695,3.0,,3.0,,1.0,1.0,2.0,,,0.5,1.0,,1.0,,,1.0,True
89,1610612744,Nick Van Exel,Nick Van Exel,89,GSW,55316.0,922.0,-151.0,1751.0,1760,416.0,411.0,209.0,3511,22.0,40.0,3.0,3.0,5.0,9.0,52.0,130.0,28.0,69.0,102.0,239.0,52.0,349.0,1923.0,12.0,17.0,2.0,32.0,18.0,43.0,29.0,95.0,38.0,166.0,8.0,11.0,112.0,40.0,152.0,32.0,8.0,63.0,34.0,344.0,2.0,11.0,,14.0,55.0,4.0,73.0,13.0,86.0,5.0,16.0,12.0,4.0,43.0,10.0,32.0,16.0,,11.0,2.0,59.0,2.0,14.0,14.0,45.0,,1.0,70.0,3.0,20.0,13.0,1.0,,1.0,1.0,,95.0,416.0,0.18627450980392157,0.19387755102040816,0.42677824267782427,0.7058823529411765,0.4186046511627907,0.43676470588235294,0.625,0.4852941176470588,0.46630727762803237,0.64,0.5459770114942529,0.04602510460251046,0.15,0.03076923076923077,21.543086172344687,0.7288135593220338,0.08163265306122448,,0.08064516129032258,0.017377567140600316,0.08187134502923976,0.00881057268722467,0.08089097303634232,0.015116279069767442,0.012903225806451613,0.0205761316872428,0.01702127659574468,0.010869565217391304,,0.08383233532934131,0.08450704225352113,0.076158940397351,0.09090909090909091,0.05128205128205128,0.026041666666666668,,0.11764705882352941,0.55,0.6470588235294118,0.2727272727272727,0.38235294117647056,0.4,0.4126984126984127,0.11538461538461539,0.20294117647058824,0.4057971014492754,0.4117647058823529,0.25,0.125,1.0,0.1323529411764706,0.5555555555555556,0.4147058823529412,0.4545814159292036,0.4923368421052631,0.45506194029850744,0.05865921787709497,0.078125,0.09169054441260745,0.2722063037249284,9.8907949790795,0.23757852655625358,5.0,17.0,1.0,5.0,31.0,101.0,10.0,25.0,63.0,0.6774193548387096,0.3069306930693069,0.4,0.3,0.29705882352941176,0.05,0.29411764705882354,0.3125,1.0,0.07352941176470588,0.2,25.48217821782178,2.0,26.0,84.0,1.0,5.0,9.0,20.0,2.0,7.0,30.0,1.0,1.0,82.0,25.0,15.0,4.0,1.0,,,8.0,0.2857142857142857,0.014492753623188406,0.24705882352941178,0.30952380952380953,0.3170731707317073,0.6153846153846154,0.3333333333333333,0.08333333333333333,0.20833333333333334,0.2,1.0,0.29411764705882354,0.45,0.3048780487804878,0.00980392156862745,1.0,3.0,,,,,,0.0297029702970297,0.058823529411764705,0.5,1.0,,,0.023809523809523808,1.0,,True
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,32596.0,543.0,43.0,1018.0,1024,236.0,231.0,139.0,2042,33.0,57.0,9.0,15.0,5.0,6.0,5.0,19.0,4.0,14.0,42.0,90.0,30.0,195.0,1004.0,10.0,18.0,4.0,30.0,6.0,13.0,13.0,43.0,42.0,42.0,20.0,7.0,13.0,9.0,22.0,6.0,3.0,10.0,3.0,53.0,5.0,28.0,2.0,15.0,45.0,,60.0,35.0,95.0,5.0,21.0,17.0,4.0,11.0,3.0,5.0,17.0,2.0,6.0,2.0,28.0,1.0,5.0,32.0,74.0,4.0,5.0,46.0,2.0,14.0,7.0,9.0,8.0,1.0,9.0,4.0,43.0,236.0,0.5,0.65625,0.4666666666666667,0.5555555555555556,0.46153846153846156,0.515625,0.5416666666666666,0.4838709677419355,0.5386740331491713,0.5769230769230769,0.5512820512820513,0.07777777777777778,0.07017543859649122,0.15789473684210525,17.637130801687764,0.39285714285714285,,0.043478260869565216,0.10714285714285714,0.07692307692307693,0.17045454545454544,0.04065040650406504,0.11811023622047244,0.06776180698151951,0.0761904761904762,0.07801418439716312,0.07627118644067797,0.024096385542168676,0.075,0.0970873786407767,0.1048951048951049,0.11494252873563218,0.20967741935483872,0.07692307692307693,0.06097560975609756,0.4444444444444444,0.35625,0.5789473684210527,0.6226415094339622,0.5454545454545454,0.11875,0.2631578947368421,0.3125,0.2,0.0875,0.2857142857142857,0.2857142857142857,0.5,0.625,0.6,0.1935483870967742,0.8333333333333334,0.79375,0.5310506329113924,0.5647380952380952,0.5141310344827587,0.09195402298850575,0.13725490196078433,0.15384615384615385,0.2205128205128205,5.235555555555555,0.2318271119842829,16.0,39.0,6.0,11.0,27.0,70.0,6.0,18.0,75.0,0.9259259259259259,0.38571428571428573,0.3333333333333333,0.38571428571428573,0.4375,0.24375,0.41025641025641024,0.41025641025641024,0.9375,0.3548387096774194,0.5454545454545454,24.61857142857143,3.0,11.0,31.0,1.0,3.0,,7.0,2.0,6.0,6.0,,,31.0,11.0,,,2.0,,,5.0,0.3333333333333333,,0.19375,0.3548387096774194,0.3548387096774194,0.9090909090909091,,0.125,0.125,0.3333333333333333,1.0,0.22580645161290322,,0.3548387096774194,0.027777777777777776,1.0,,3.0,,,,,,,0.3333333333333333,1.0,,,,,,True
