EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,Clear Path Fouls,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,BlockedArc3,3pt And 1 Free Throw Trips,HeaveMakes
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,23489.0,391,-109.0,750,756,124.0,230.0,78,1506,23.0,36.0,2.0,4.0,4.0,11.0,12.0,27.0,13.0,21.0,6.0,26.0,3.0,5.0,2.0,8.0,2.0,48.0,84,8.0,34.0,15.0,135.0,786,3.0,8.0,3.0,1.0,7.0,7.0,17.0,7.0,1.0,15.0,58.0,38.0,24.0,4.0,8.0,2.0,9.0,1.0,18.0,18.0,7.0,3.0,8.0,36.0,1.0,5.0,7.0,30.0,37.0,6.0,43.0,1.0,11.0,6.0,5.0,12.0,2.0,6.0,9.0,2.0,6.0,21.0,2.0,4.0,19.0,33,2.0,5.0,18.0,4.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,15.0,124.0,6.0,0.6041666666666666,0.6304347826086957,1.0,0.2352941176470588,0.2352941176470588,0.5714285714285714,0.375,0.4117647058823529,0.5084745762711864,0.2727272727272727,0.2916666666666667,0.54,0.2916666666666667,0.3,0.288135593220339,0.0294117647058823,0.1071428571428571,0.1666666666666666,0.1111111111111111,0.0384615384615384,17.298578199052134,0.5714285714285714,0.1020408163265306,0.0185873605947955,0.1129032258064516,0.0116279069767441,0.1039325842696629,0.0169014084507042,0.0232558139534883,0.0232558139534883,0.0294117647058823,0.0813953488372093,0.1395348837209302,0.0901639344262295,0.0833333333333333,0.2142857142857142,0.0192307692307692,0.5,0.3050847457627119,0.6388888888888888,0.7666666666666667,0.7391304347826086,0.2288135593220339,0.4444444444444444,0.5,0.3333333333333333,0.1779661016949152,0.6190476190476191,0.6190476190476191,0.6153846153846154,0.2203389830508474,0.2307692307692307,0.24,1.0,0.0677966101694915,0.25,0.25,1.0,0.3636363636363636,0.5,0.2727272727272727,0.4583333333333333,0.3636363636363636,0.2083333333333333,0.0833333333333333,0.5932203389830508,0.25,0.5157758474576272,0.5134333333333334,0.53436875,0.0806451612903225,0.1111111111111111,0.0518518518518518,0.1111111111111111,7.415476190476191,23.86470588235294,0.1653333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1496,1610612752,Keith Van Horn,Keith Van Horn,1496,NYK,27257.0,454,-44.0,840,840,192.0,200.0,113,1680,21.0,46.0,6.0,15.0,6.0,13.0,20.0,39.0,11.0,33.0,4.0,16.0,4.0,3.0,4.0,17.0,5.0,52.0,118,8.0,33.0,47.0,175.0,861,9.0,21.0,4.0,5.0,23.0,15.0,29.0,8.0,9.0,42.0,52.0,52.0,24.0,14.0,17.0,4.0,14.0,1.0,12.0,22.0,3.0,5.0,4.0,54.0,2.0,26.0,9.0,41.0,54.0,30.0,84.0,2.0,15.0,8.0,7.0,22.0,1.0,10.0,21.0,1.0,12.0,43.0,1.0,11.0,20.0,49,4.0,7.0,52.0,3.0,24.0,3.0,3.0,1.0,3.0,2.0,,42.0,192.0,2.0,0.5,0.5777777777777777,1.0,0.2424242424242424,0.2424242424242424,0.4406779661016949,0.4285714285714285,0.5172413793103449,0.423841059602649,0.36,0.4459459459459459,0.4971428571428571,0.3928571428571428,0.5121951219512195,0.2185430463576159,0.0303030303030303,0.1186440677966101,0.217391304347826,0.0769230769230769,,22.404933196300103,0.5116279069767442,0.1202346041055718,0.0809968847352024,0.1125,0.021505376344086,0.1187648456057007,0.0676328502415458,0.0412371134020618,0.0774647887323943,,0.0909090909090909,0.1326530612244898,0.1290322580645161,0.1034482758620689,0.1363636363636363,0.0266666666666666,0.6666666666666666,0.304635761589404,0.4565217391304347,0.5833333333333334,0.5238095238095238,0.2582781456953642,0.5128205128205128,0.5555555555555556,0.3,0.2185430463576159,0.3333333333333333,0.34375,0.8181818181818182,0.1059602649006622,0.25,0.25,1.0,0.1125827814569536,0.2352941176470588,0.25,1.0,0.6,0.4,0.16,0.3513513513513513,0.4615384615384615,0.081081081081081,0.1351351351351351,0.5231788079470199,0.2352941176470588,0.4934496688741721,0.5113304347826086,0.4978689189189189,0.1395348837209302,0.1726618705035971,0.1314285714285714,0.24,7.766949152542373,24.145454545454545,0.2285714285714285,1.0,1.0,10.0,6.0,4.0,2.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,0.125,0.0303030303030303,0.0588235294117647,0.1666666666666666,0.1428571428571428,0.1341463414634146,0.0298507462686567,0.2,,,,,,,,,,,,,,,,,,,True,,,,,,
1720,1610612752,Michael Doleac,Michael Doleac,1720,NYK,9872.0,165,-47.0,315,319,74.0,133.0,44,634,4.0,9.0,2.0,5.0,,,5.0,13.0,19.0,41.0,,,,,,,,28.0,63,,,6.0,62.0,329,4.0,10.0,,2.0,10.0,5.0,9.0,,6.0,16.0,50.0,6.0,,6.0,,,1.0,,4.0,4.0,2.0,,2.0,8.0,8.0,9.0,1.0,15.0,22.0,17.0,39.0,,5.0,5.0,,8.0,4.0,5.0,8.0,1.0,3.0,16.0,3.0,3.0,13.0,20,1.0,1.0,7.0,1.0,2.0,2.0,7.0,5.0,7.0,6.0,,16.0,74.0,4.0,0.8928571428571429,1.0,,,,0.4444444444444444,0.4,0.5555555555555556,0.4444444444444444,0.4,0.5555555555555556,0.4696969696969697,0.4545454545454545,0.6666666666666666,,,0.0158730158730158,0.1111111111111111,,,22.71468144044321,0.5,0.1260504201680672,0.0762711864406779,0.0454545454545454,0.1904761904761904,0.1134751773049645,0.10625,0.09375,0.0476190476190476,0.4285714285714285,0.1842105263157894,0.0967741935483871,0.1,0.0526315789473684,,,0.8571428571428571,0.1428571428571428,0.4444444444444444,0.5,0.5,0.2063492063492063,0.3846153846153846,0.3846153846153846,0.8,0.6507936507936508,0.4634146341463415,0.4634146341463415,1.0,,,,,,,,,0.5,0.4,,,,,,0.1428571428571428,,0.423215873015873,0.5035375,0.3860444444444444,0.03125,0.03125,0.1612903225806451,0.2580645161290322,13.25238095238095,,0.2349206349206349,,,,,,,6.0,,2.0,,,1.0,1.0,,,,,0.3157894736842105,,0.1304347826086956,0.0714285714285714,,,,,,,,,,,,,,,,,,,,True,,,,,,
221,1610612752,Clar. Weatherspoon,Clar. Weatherspoon,221,NYK,4711.0,79,-13.0,148,155,40.0,73.0,19,303,1.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,,2.0,,,,,,,,2.0,14,,,8.0,12.0,164,1.0,2.0,,3.0,5.0,1.0,4.0,,4.0,6.0,2.0,2.0,,,,,5.0,,4.0,5.0,1.0,1.0,2.0,11.0,1.0,4.0,2.0,7.0,11.0,5.0,16.0,,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,3.0,,,4.0,6,,,9.0,1.0,3.0,2.0,,,,,,6.0,40.0,,0.5,0.5,,,,0.1428571428571428,0.5,0.25,0.1428571428571428,0.5,0.25,0.3333333333333333,0.8333333333333334,0.5,,,0.3571428571428571,0.4,0.4285714285714285,,12.06896551724138,0.3333333333333333,0.109375,0.0754716981132075,0.1818181818181818,0.0526315789473684,0.12,0.0694444444444444,0.1818181818181818,,0.2,0.0454545454545454,0.0952380952380952,0.1904761904761904,0.2222222222222222,,,,0.3571428571428571,0.2,0.3333333333333333,1.0,0.5,0.1428571428571428,0.25,,0.1428571428571428,,,,,,,,,,,,0.5,1.0,,0.25,1.0,,,0.3571428571428571,,0.4492214285714285,0.4602,0.3888749999999999,0.1875,0.1875,0.4166666666666667,0.5,6.6428571428571415,,0.2702702702702703,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
458,1610612752,Howard Eisley,Howard Eisley,458,NYK,43973.0,733,-108.0,1369,1373,282.0,385.0,164,2742,22.0,43.0,1.0,4.0,6.0,8.0,13.0,26.0,17.0,48.0,4.0,8.0,2.0,2.0,24.0,77.0,23.0,52.0,117,28.0,85.0,32.0,220.0,1427,4.0,9.0,10.0,2.0,13.0,9.0,19.0,25.0,17.0,56.0,24.0,80.0,54.0,2.0,74.0,24.0,15.0,1.0,131.0,156.0,34.0,19.0,78.0,337.0,1.0,5.0,12.0,46.0,59.0,7.0,66.0,2.0,30.0,16.0,14.0,31.0,7.0,24.0,19.0,2.0,7.0,50.0,,8.0,32.0,85,3.0,6.0,36.0,1.0,8.0,10.0,2.0,,3.0,3.0,,56.0,282.0,16.0,0.2307692307692307,0.2352941176470588,0.6428571428571429,0.3294117647058823,0.3414634146341463,0.4444444444444444,0.4444444444444444,0.4736842105263157,0.4653465346534653,0.2894736842105263,0.4431818181818182,0.5,0.325,0.5185185185185185,0.4207920792079208,0.0117647058823529,0.1282051282051282,0.2093023255813953,0.2307692307692307,0.125,17.199488491048594,0.62,0.082437275985663,0.0098814229249011,0.1071428571428571,0.0064935064935064,0.0865671641791044,0.009090909090909,0.0125786163522012,0.0086580086580086,,0.1075949367088607,0.0512820512820512,0.0860655737704918,0.119047619047619,0.0714285714285714,0.0198019801980198,1.0,0.2128712871287128,0.5116279069767442,0.6470588235294118,0.1363636363636363,0.1287128712871287,0.5,0.65,0.1538461538461538,0.2376237623762376,0.3541666666666667,0.3541666666666667,0.4117647058823529,0.0396039603960396,0.5,0.5714285714285714,1.0,0.3811881188118812,0.3116883116883117,0.3116883116883117,0.5833333333333334,0.2105263157894736,0.25,0.1052631578947368,0.1818181818181818,0.75,0.0454545454545454,0.5227272727272727,0.6336633663366337,0.3243243243243243,0.4917959595959595,0.5412312499999999,0.4735463414634147,0.0382775119617224,0.064516129032258,0.059090909090909,0.2545454545454545,9.731623931623927,26.54352941176471,0.2059897735573411,7.0,7.0,25.0,14.0,11.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,0.28,,,0.0204081632653061,0.0476190476190476,0.0086206896551724,0.0097087378640776,0.3043478260869565,,1.0,8.0,1.0,30.0,3.0,1.0,1.0,0.1,0.5,1.0,0.4210526315789473,,,,,,,True,,,,,,
2421,1610612752,Frank Williams,Frank Williams,2421,NYK,4041.0,67,-16.0,123,122,28.0,38.0,18,245,3.0,6.0,,,,3.0,,2.0,2.0,3.0,,4.0,1.0,1.0,1.0,5.0,2.0,5.0,11,1.0,9.0,2.0,15.0,116,,1.0,2.0,2.0,2.0,,3.0,3.0,2.0,2.0,,10.0,,,5.0,1.0,1.0,,8.0,8.0,2.0,1.0,5.0,16.0,2.0,,,4.0,4.0,2.0,6.0,,2.0,2.0,,2.0,,1.0,,,1.0,2.0,1.0,,3.0,5,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,28.0,1.0,,,,0.1111111111111111,0.1111111111111111,0.4545454545454545,,,0.325,,,0.3571428571428571,0.25,0.1428571428571428,0.45,,0.0909090909090909,,,,16.083916083916083,1.0,0.074074074074074,,,0.1,0.0588235294117647,0.03125,,,,0.0526315789473684,0.1,0.08,,,,1.0,0.3,0.5,0.5,,0.1,,,,0.15,0.6666666666666666,1.0,,0.2,,,,0.25,0.2,0.2,,,,0.3333333333333333,0.5,,0.1666666666666666,0.3333333333333333,0.75,0.2,0.50506,,0.5431083333333333,,,0.1333333333333333,0.1333333333333333,6.045454545454546,24.62222222222222,0.2276422764227642,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.1818181818181818,,,,1.0,,3.0,,,,,,,0.3333333333333333,,,,,,,True,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,1421.0,24,-16.0,45,47,9.0,32.0,6,92,,4.0,,1.0,,2.0,,3.0,,2.0,,,,,,,,,9,,,1.0,1.0,54,,1.0,,1.0,1.0,,3.0,,,,,,,,,,3.0,,1.0,1.0,,,1.0,2.0,,2.0,,,,2.0,2.0,1.0,,,,2.0,,1.0,,,1.0,2.0,,,2.0,4,1.0,,2.0,,1.0,,,,,,,,9.0,2.0,,,,,,,,,,,,0.05,0.25,,,,0.3333333333333333,0.5,,,23.52941176470588,1.0,,0.1333333333333333,,,,0.0909090909090909,,0.1428571428571428,,,,,,,0.1666666666666666,,0.4444444444444444,,,,0.3333333333333333,,,,0.2222222222222222,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,0.4444444444444444,,0.4304888888888888,0.4725,0.4576333333333333,0.1,0.1,1.0,,6.888888888888889,,0.2,,,,,,,,,,,,,,,,0.5,,,,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,
275,1610612752,Allan Houston,Allan Houston,275,NYK,26837.0,447,-58.0,829,831,185.0,214.0,99,1660,1.0,10.0,,1.0,1.0,1.0,18.0,37.0,57.0,109.0,5.0,14.0,2.0,3.0,12.0,35.0,12.0,76.0,156,17.0,49.0,48.0,251.0,876,6.0,9.0,8.0,1.0,22.0,18.0,31.0,15.0,20.0,71.0,72.0,80.0,48.0,,35.0,12.0,7.0,1.0,23.0,28.0,6.0,8.0,9.0,61.0,1.0,2.0,4.0,19.0,24.0,3.0,27.0,2.0,10.0,4.0,6.0,17.0,4.0,11.0,9.0,2.0,6.0,26.0,2.0,7.0,8.0,21,3.0,1.0,51.0,2.0,18.0,3.0,,,,,,71.0,185.0,3.0,0.4736842105263157,0.4736842105263157,0.9411764705882352,0.3469387755102041,0.3469387755102041,0.4871794871794871,0.6666666666666666,0.5806451612903226,0.4951219512195122,0.6176470588235294,0.5543478260869565,0.5442477876106194,0.6111111111111112,0.6481481481481481,0.2390243902439024,0.0204081632653061,0.0448717948717948,0.3,0.1081081081081081,,26.723223753976672,0.6538461538461539,0.0557184750733137,0.0063492063492063,0.0625,0.0113636363636363,0.0567901234567901,0.0074441687344913,0.0106382978723404,,,0.0434782608695652,0.0659340659340659,0.0569620253164556,0.08,,0.0196078431372549,,0.048780487804878,0.1,0.1428571428571428,,0.1804878048780487,0.4864864864864865,0.5454545454545454,0.1111111111111111,0.5317073170731708,0.5229357798165137,0.5229357798165137,0.5964912280701754,0.0682926829268292,0.3571428571428571,0.3571428571428571,1.0,0.1707317073170731,0.3428571428571428,0.3529411764705882,0.9166666666666666,0.0588235294117647,,0.1176470588235294,0.0217391304347826,1.0,0.0652173913043478,0.2608695652173913,0.2878048780487804,0.3428571428571428,0.4358729268292682,0.4873807692307693,0.4221293478260869,0.0896860986547085,0.1046511627906976,0.0876494023904382,0.2828685258964143,14.875,24.781632653061223,0.2231604342581423,5.0,5.0,5.0,4.0,1.0,,1.0,1.0,,,5.0,,,,0.3333333333333333,,0.0285714285714285,0.0344827586206896,,0.0142857142857142,0.0161290322580645,0.4166666666666667,,1.0,6.0,3.0,3.0,,,,0.375,0.5,1.0,0.3529411764705882,2.0,2.0,0.3333333333333333,1.0,0.0392156862745098,,True,,,,,,
369,1610612752,Charlie Ward,Charlie Ward,369,NYK,5232.0,87,-24.0,172,174,40.0,75.0,17,346,4.0,6.0,,,,,2.0,4.0,1.0,2.0,3.0,6.0,,,5.0,13.0,3.0,7.0,12,8.0,19.0,,38.0,178,,,1.0,,,,1.0,3.0,,3.0,4.0,10.0,24.0,,13.0,5.0,1.0,,5.0,7.0,4.0,1.0,,16.0,,1.0,1.0,10.0,11.0,1.0,12.0,1.0,7.0,2.0,5.0,7.0,1.0,6.0,3.0,,1.0,10.0,,1.0,3.0,7,,1.0,,,,,,,,,,3.0,40.0,1.0,0.2857142857142857,0.2857142857142857,1.0,0.4210526315789473,0.4210526315789473,0.5833333333333334,,,0.6129032258064516,,0.375,0.6129032258064516,,0.375,0.6129032258064516,,0.0833333333333333,,0.25,,21.46596858638744,0.7,0.1538461538461538,0.0172413793103448,0.0833333333333333,,0.1428571428571428,0.0125,,,,0.1304347826086956,0.125,0.1923076923076923,0.1,,0.0666666666666666,,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.25,0.1290322580645161,0.5,0.6666666666666666,,0.064516129032258,0.5,0.5,1.0,0.1935483870967742,0.5,0.5,1.0,0.4193548387096774,0.3846153846153846,0.3846153846153846,1.0,,,,,,,0.75,0.8064516129032258,0.3846153846153846,0.546691935483871,0.57585,0.52415,,,,0.0789473684210526,5.825,24.03684210526316,0.2325581395348837,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,0.3333333333333333,,,,,0.0666666666666666,,0.3333333333333333,,,1.0,,,,,,,,,1.0,,,,,,,True,,,,,,
686,1610612752,Antonio McDyess,Antonio McDyess,686,NYK,11298.0,188,-9.0,348,348,91.0,67.0,35,696,13.0,16.0,3.0,4.0,4.0,4.0,11.0,21.0,6.0,28.0,,,,,,,,30.0,65,,,8.0,68.0,351,4.0,7.0,,,8.0,5.0,13.0,,1.0,11.0,32.0,28.0,,4.0,,,1.0,,7.0,8.0,5.0,,2.0,17.0,1.0,11.0,4.0,35.0,44.0,12.0,56.0,,4.0,4.0,,8.0,5.0,5.0,11.0,,3.0,19.0,4.0,3.0,12.0,23,1.0,3.0,17.0,3.0,9.0,1.0,5.0,3.0,5.0,4.0,2.0,11.0,91.0,1.0,0.5333333333333333,0.5714285714285714,,,,0.4615384615384615,0.5714285714285714,0.3846153846153846,0.4615384615384615,0.5714285714285714,0.3846153846153846,0.4722222222222222,0.5,0.3928571428571428,,,0.0153846153846153,,,,23.214285714285715,0.4210526315789473,0.2517985611510791,0.0827067669172932,0.1666666666666666,0.0344827586206896,0.2392638036809816,0.074074074074074,0.0526315789473684,0.032258064516129,0.1428571428571428,0.1764705882352941,0.3684210526315789,0.2238805970149253,0.2105263157894736,,,0.8,0.2461538461538461,0.8125,0.8125,0.6153846153846154,0.3230769230769231,0.5238095238095238,0.5238095238095238,0.2727272727272727,0.4307692307692308,0.2142857142857142,0.2222222222222222,0.8333333333333334,,,,,,,,,0.5714285714285714,0.75,,0.3076923076923077,1.0,,,0.2461538461538461,,0.4401938461538461,0.4852666666666667,0.4342153846153846,0.1267605633802817,0.1267605633802817,0.1176470588235294,0.1617647058823529,10.507692307692308,,0.2614942528735632,,,1.0,,1.0,,5.0,,1.0,,,,2.0,2.0,,0.0357142857142857,,0.2941176470588235,,0.2121212121212121,,,,,,,,,,,,,,,,,,,,,True,,,,,,
