EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,BlockedAtRim,BlockedLongMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,HeaveAttempts,Blocked3s,BlockedArc3,3SecondViolations,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,FTOffRebounds,OffFTReboundPct,on,3pt And 1 Free Throw Trips,DefensiveGoaltends,HeaveMakes,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
960,1610612742,Tony Delk,Tony Delk,960,DAL,9619.0,160,8,305,310,102,82,55,615,7.0,13.0,2.0,3.0,2.0,3.0,5.0,19.0,15.0,36,9.0,54.0,308,3.0,6.0,,6.0,4.0,8.0,,11.0,12.0,18.0,4.0,2.0,2.0,5.0,4.0,14,,18,7.0,25,12.0,7.0,5.0,,1.0,,1.0,1,7,13,,10.0,,5.0,,3.0,,3.0,2.0,11.0,102,,0.4,0.46153846153846156,0.4166666666666667,0.5,0.5,0.4017857142857143,0.5,0.4583333333333333,0.4426229508196721,0.5,0.4583333333333333,0.05555555555555555,0.15384615384615385,16.711590296495956,,,0.12844036697247707,0.037037037037037035,0.16666666666666666,0.05128205128205128,0.13533834586466165,0.040229885057471264,,0.06521739130434782,0.03125,0.12,0.11764705882352941,0.14,0.21052631578947367,0.6666666666666666,0.23214285714285715,0.5384615384615384,0.6363636363636364,0.2857142857142857,0.3392857142857143,0.2631578947368421,0.2631578947368421,0.6,0.5,0.6666666666666666,0.25,0.6666666666666666,0.5892857142857143,0.5054836363636364,0.43396,0.5371590909090909,0.08196721311475409,0.12195121951219512,0.1111111111111111,0.2037037037037037,10.56111111111111,0.3344262295081967,3.0,4.0,3.0,6.0,1.0,2.0,2.0,14.0,,2.0,5.0,20.0,,1.0,4.0,15.0,13.0,2.0,8.0,,8.0,,,4.0,3.0,1.0,16.0,,,,,,1.0,,3.0,,1.0,0.25,0.25,0.2631578947368421,0.35714285714285715,,,0.041666666666666664,0.14285714285714285,,,0.07142857142857142,0.75,0.75,0.3333333333333333,0.10714285714285714,0.5,0.5,1.0,0.25,0.14285714285714285,0.14285714285714285,1.0,,,0.16666666666666666,0.5,0.16666666666666666,0.15384615384615385,26.05,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
281,1610612742,Scott Williams,Scott Williams,281,DAL,1402.0,23,7,49,47,23,20,6,96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,9,,6.0,42,1.0,1.0,,2.0,2.0,3.0,,4.0,2.0,4.0,2.0,1.0,,1.0,,1,2.0,3,2.0,5,,,,1.0,1.0,,,2,1,3,,,,,,1.0,1.0,1.0,1.0,4.0,23,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.1111111111111111,,20.0,0.5,0.6666666666666666,0.05263157894736842,0.05263157894736842,,,0.043478260869565216,0.047619047619047616,,0.07692307692307693,,,0.2,,,1.0,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.2,0.2,1.0,1.0,1.0,0.3333333333333333,1.0,0.1111111111111111,0.4212222222222222,0.568,0.47763333333333335,,,0.3333333333333333,0.6666666666666666,11.844444444444445,0.46938775510204084,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,2366.0,39,-5,79,78,19,34,13,157,4.0,6.0,3.0,3.0,1.0,1.0,4.0,6.0,9.0,13,,18.0,80,3.0,3.0,,6.0,2.0,2.0,,4.0,12.0,6.0,6.0,,,4.0,4.0,5,1.0,10,4.0,14,,,,3.0,1.0,,,4,4,7,,,,,,5.0,,6.0,3.0,4.0,19,2.0,0.6666666666666666,1.0,0.6923076923076923,1.0,1.0,0.6923076923076923,1.0,1.0,0.6923076923076923,1.0,1.0,,,17.894736842105264,0.75,0.25,0.20833333333333334,0.10526315789473684,0.25,,0.225,0.09523809523809523,0.1,0.125,,0.16666666666666666,,0.2857142857142857,0.3076923076923077,0.5,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.25,0.46153846153846156,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.46153846153846156,0.46479230769230767,0.596,0.4955,,,0.3333333333333333,0.2222222222222222,8.661538461538463,0.24050632911392406,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,3.0,,,1.0,1.0,1.0,6.0,,3.0,,,,2.0,,5.0,,,,,,,,,0.08333333333333333,,,,0.07692307692307693,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,
1504,1610612742,Danny Fortson,Danny Fortson,1504,DAL,34838.0,581,49,1120,1120,206,190,180,2240,58.0,101.0,30.0,48.0,13.0,21.0,2.0,7.0,64.0,128,69.0,197.0,1237,30.0,55.0,25.0,85.0,17.0,30.0,21.0,55.0,58.0,70.0,52.0,21.0,17.0,84.0,21.0,93,9.0,123,105.0,228,9.0,5.0,4.0,12.0,23.0,5.0,3.0,35,67,139,18.0,86.0,10.0,44.0,4.0,10.0,2.0,10.0,5.0,55.0,206,10.0,0.453125,0.7631578947368421,0.5,0.5454545454545454,0.5666666666666667,0.5,0.5454545454545454,0.5666666666666667,0.5933734939759037,0.6159420289855072,0.6395348837209303,0.1640625,0.16831683168316833,14.988814317673379,0.34285714285714286,0.20454545454545456,0.22518159806295399,0.2014388489208633,0.21428571428571427,0.1259259259259259,0.22309197651663404,0.18297101449275363,0.1452991452991453,0.18562874251497005,0.12612612612612611,0.24060150375939848,0.2773109243697479,0.17391304347826086,0.20833333333333334,0.5,0.7890625,0.5742574257425742,0.6904761904761905,0.46551724137931033,0.0546875,0.2857142857142857,0.2857142857142857,0.5,0.8727272727272727,0.625,0.7,0.6190476190476191,0.7890625,0.54169921875,0.5497551020408163,0.5251233333333333,0.2716049382716049,0.2716049382716049,0.43147208121827413,0.27918781725888325,2.32109375,0.18392857142857144,4.0,20.0,,,,,,,,,,,,,,,,,6.0,3.0,9.0,2.0,1.0,4.0,,2.0,21.0,10.0,7.0,1.0,,3.0,3.0,11.0,8.0,,,,,,,0.2,,0.2706766917293233,0.125,0.23076923076923078,0.23255813953488372,0.15625,0.2,0.25,0.25,,,,,,,,,0.03333333333333333,,,,,,,,,,3.0,4.0,,,,,,,,2.0,,,,,,,,,,,4.0,0.0975609756097561,False,,,,,,,,
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,115979.0,1933,219,3768,3731,1106,1032,568,7499,220.0,320.0,60.0,105.0,52.0,83.0,41.0,123.0,387.0,712,177.0,981.0,4030,90.0,153.0,46.0,226.0,82.0,185.0,68.0,238.0,580.0,194.0,118.0,47.0,42.0,150.0,48.0,161,24.0,233,198.0,431,67.0,54.0,13.0,40.0,28.0,8.0,2.0,68,81,147,10.0,240.0,20.0,106.0,25.0,22.0,5.0,24.0,12.0,238.0,1106,22.0,0.7493540051679587,0.8841463414634146,0.5435393258426966,0.5882352941176471,0.44324324324324327,0.5447154471544715,0.5806451612903226,0.44502617801047123,0.5777385159010601,0.6208791208791209,0.5085470085470085,0.06601123595505617,0.08125,20.653153153153156,0.5882352941176471,0.18181818181818182,0.12587959343236904,0.10380622837370242,0.10412147505422993,0.0988235294117647,0.12011494252873563,0.10267379679144385,0.10020449897750511,0.0912280701754386,0.09859154929577464,0.09798994974874371,0.1323943661971831,0.14258555133079848,0.1094224924012158,0.5,0.43360433604336046,0.6875,0.7482993197278912,0.740909090909091,0.16666666666666666,0.3333333333333333,0.3360655737704918,0.926829268292683,0.6774193548387096,0.5714285714285714,0.43455497382198954,0.6265060240963856,0.46883468834688347,0.4858628222523743,0.5187341085271319,0.47865763157894725,0.12864077669902912,0.13283208020050125,0.23037716615698267,0.24260958205912334,6.248314606741575,0.2935244161358811,126.0,269.0,3.0,9.0,,1.0,7.0,17.0,1.0,5.0,10.0,26.0,2.0,2.0,6.0,30.0,16.0,7.0,38.0,17.0,55.0,12.0,5.0,22.0,3.0,13.0,127.0,32.0,32.0,4.0,,10.0,13.0,9.0,16.0,1.0,1.0,0.38461538461538464,0.3333333333333333,0.4,0.03523035230352303,0.07434944237918216,0.008130081300813009,0.12694300518134716,0.1,0.09090909090909091,0.10996563573883161,0.36449864498644985,0.4684014869888476,0.5060240963855421,0.7063492063492064,0.012195121951219513,0.3333333333333333,0.3333333333333333,1.0,0.023035230352303523,0.4117647058823529,0.4117647058823529,1.0,0.23333333333333334,0.0064516129032258064,0.005235602094240838,,0.02617801047120419,0.4375,25.203846153846158,,,,8.0,3.0,,,,2.0,1.0,2.0,2.0,1.0,0.4,1.0,,,0.0064516129032258064,,,,,,6.0,0.05172413793103448,False,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,153500.0,2558,353,4998,4979,1089,1017,686,9977,119.0,180.0,16.0,37.0,21.0,37.0,236.0,522.0,436.0,880,320.0,1471.0,5372,44.0,96.0,35.0,150.0,80.0,153.0,115.0,326.0,600.0,272.0,30.0,31.0,29.0,43.0,99.0,340,53.0,492,73.0,565,77.0,62.0,15.0,81.0,42.0,22.0,3.0,123,130,189,7.0,362.0,26.0,146.0,35.0,89.0,25.0,89.0,49.0,326.0,1089,13.0,0.6880733944954128,0.7125890736342043,0.4954545454545455,0.4583333333333333,0.5228758169934641,0.5034995625546806,0.44573643410852715,0.47737556561085975,0.5610599078341014,0.5173611111111112,0.5747330960854092,0.035227272727272725,0.07222222222222222,24.58592132505176,0.6585365853658537,0.32919254658385094,0.19252548131370328,0.023691460055096418,0.16722972972972974,0.04723127035830619,0.18617472434266327,0.029641827912721283,0.012544802867383513,0.0328515111695138,0.045454545454545456,0.2017857142857143,0.19001919385796545,0.18686131386861313,0.16346153846153846,0.550561797752809,0.15748031496062992,0.6611111111111111,0.7125748502994012,0.7478991596638656,0.4566929133858268,0.4521072796934866,0.4573643410852713,0.7372881355932204,0.2868217054263566,0.43243243243243246,0.167420814479638,0.5675675675675675,0.38757655293088367,0.4742168421052632,0.4902588888888889,0.47212739726027403,0.11996842936069456,0.146,0.10197144799456152,0.22161794697484705,12.547159090909092,0.21788715486194477,81.0,178.0,10.0,28.0,3.0,7.0,83.0,235.0,30.0,61.0,93.0,263.0,33.0,17.0,68.0,273.0,232.0,83.0,153.0,37.0,190.0,22.0,15.0,85.0,34.0,34.0,417.0,12.0,59.0,4.0,3.0,7.0,20.0,15.0,61.0,3.0,0.978494623655914,0.35361216730038025,0.25,0.3576923076923077,0.23009623797025372,0.06741573033707865,0.011494252873563218,0.02217741935483871,0.05555555555555555,0.17613636363636365,0.020833333333333332,0.1557305336832896,0.4550561797752809,0.4879518072289157,0.4567901234567901,0.024496937882764653,0.35714285714285715,0.35714285714285715,1.0,0.20559930008748906,0.35319148936170214,0.35319148936170214,0.9759036144578314,0.1875,0.23255813953488372,0.03167420814479638,0.42857142857142855,0.27601809954751133,0.3577586206896552,25.176806083650195,9.0,9.0,6.0,13.0,6.0,0.2727272727272727,0.3,1.0,14.0,3.0,,,,0.22950819672131148,3.0,12.0,6.0,0.023255813953488372,0.02247191011235955,,,,,1.0,0.008333333333333333,False,2.0,1.0,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,78169.0,1303,166,2544,2545,637,557,384,5089,109.0,167.0,34.0,53.0,26.0,40.0,32.0,92.0,178.0,374,82.0,486.0,2788,43.0,81.0,25.0,114.0,36.0,84.0,30.0,108.0,192.0,164.0,64.0,32.0,23.0,92.0,49.0,124,9.0,182,118.0,300,61.0,53.0,8.0,33.0,26.0,12.0,4.0,59,71,133,9.0,113.0,11.0,52.0,10.0,40.0,11.0,46.0,24.0,108.0,637,15.0,0.5393258426966292,0.6575342465753424,0.47593582887700536,0.5308641975308642,0.42857142857142855,0.47306791569086654,0.536144578313253,0.42857142857142855,0.5083682008368201,0.5816326530612245,0.4864864864864865,0.0855614973262032,0.09580838323353294,17.91791791791792,0.559322033898305,0.10975609756097561,0.13901345291479822,0.09745762711864407,0.17132867132867133,0.08487084870848709,0.1468590831918506,0.09465020576131687,0.1059190031152648,0.06925207756232687,0.09205020920502092,0.0896551724137931,0.18007662835249041,0.1495601173020528,0.17,0.5217391304347826,0.3911007025761124,0.6526946107784432,0.7218543046357616,0.5688073394495413,0.2154566744730679,0.34782608695652173,0.3516483516483517,0.625,0.6385542168674698,0.6415094339622641,0.43956043956043955,0.65,0.5152224824355972,0.5008913145539908,0.5119236111111112,0.49781555555555557,0.1111111111111111,0.12530120481927712,0.2345679012345679,0.2222222222222222,7.049197860962566,0.2503930817610063,37.0,115.0,1.0,11.0,,,15.0,42.0,2.0,7.0,16.0,53.0,2.0,2.0,7.0,39.0,41.0,15.0,57.0,16.0,73.0,12.0,4.0,32.0,8.0,17.0,162.0,19.0,21.0,8.0,1.0,8.0,15.0,4.0,22.0,7.0,0.8125,0.3018867924528302,0.2857142857142857,0.3076923076923077,0.12412177985948478,0.13043478260869565,0.010869565217391304,0.12595419847328243,0.03125,0.1744186046511628,0.095,0.2693208430913349,0.3217391304347826,0.37,0.3783783783783784,0.02576112412177986,0.09090909090909091,0.09090909090909091,1.0,0.09836065573770492,0.35714285714285715,0.35714285714285715,0.8,0.14705882352941177,0.024096385542168676,,,0.07692307692307693,0.36585365853658536,25.164150943396226,1.0,1.0,9.0,4.0,1.0,0.5,0.5,1.0,2.0,1.0,6.0,6.0,1.0,0.2857142857142857,,,,,,,,,1.0,3.0,0.03260869565217391,False,,3.0,,,,,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,49207.0,820,17,1616,1616,392,358,227,3232,92.0,142.0,17.0,33.0,20.0,38.0,19.0,52.0,149.0,286,46.0,365.0,1809,25.0,44.0,5.0,55.0,37.0,94.0,17.0,94.0,126.0,172.0,36.0,18.0,10.0,37.0,18.0,44,4.0,66,47.0,113,47.0,35.0,12.0,19.0,9.0,8.0,1.0,28,21,45,2.0,57.0,5.0,24.0,7.0,11.0,1.0,11.0,6.0,94.0,392,1.0,0.4228187919463087,0.48091603053435117,0.5209790209790209,0.5681818181818182,0.39361702127659576,0.5095846645367412,0.5681818181818182,0.3811881188118812,0.5383480825958702,0.5729166666666666,0.42727272727272725,0.06293706293706294,0.09154929577464789,19.542066027689028,0.6785714285714286,0.0784313725490196,0.07625649913344887,0.061461794019933555,0.10778443113772455,0.06369426751592357,0.08333333333333333,0.061923583662714096,0.055865921787709494,0.06746031746031746,0.05303030303030303,0.05472636815920398,0.08176100628930817,0.09216589861751152,0.11627906976744186,0.5454545454545454,0.4536741214057508,0.647887323943662,0.7131782945736435,0.5434782608695652,0.16613418530351437,0.36538461538461536,0.37254901960784315,0.3684210526315789,0.75,0.5151515151515151,0.37623762376237624,0.5263157894736842,0.5399361022364217,0.5113774919614149,0.5169666666666668,0.47567700000000007,0.07228915662650602,0.07868852459016394,0.1506849315068493,0.25753424657534246,5.885664335664335,0.24257425742574257,38.0,92.0,2.0,7.0,,,5.0,20.0,,7.0,7.0,27.0,,1.0,7.0,21.0,19.0,5.0,70.0,16.0,86.0,11.0,5.0,28.0,11.0,31.0,188.0,4.0,11.0,1.0,2.0,2.0,6.0,3.0,9.0,1.0,1.0,0.25925925925925924,0.14285714285714285,0.2692307692307692,0.08626198083067092,0.043478260869565216,0.019230769230769232,0.05847953216374269,0.12,0.07894736842105263,0.02962962962962963,0.2939297124600639,0.41304347826086957,0.4318181818181818,0.15789473684210525,0.022364217252396165,0.2857142857142857,0.2857142857142857,1.0,0.06389776357827476,0.25,0.25,1.0,0.058823529411764705,,,,0.06930693069306931,0.2631578947368421,25.866666666666667,,,,2.0,,,,,1.0,1.0,,,,0.14285714285714285,,,,,,,,,,,,False,,1.0,,,,,,
696,1610612742,Travis Best,Travis Best,696,DAL,35906.0,598,89,1165,1148,327,310,173,2313,22.0,38.0,1.0,5.0,6.0,9.0,22.0,62.0,45.0,117,29.0,128.0,1161,1.0,6.0,5.0,10.0,13.0,29.0,12.0,41.0,32.0,58.0,,4.0,5.0,9.0,15.0,26,1.0,42,14.0,56,22.0,19.0,3.0,10.0,13.0,,,23,23,55,3.0,33.0,1.0,14.0,3.0,4.0,1.0,4.0,4.0,41.0,327,11.0,0.35555555555555557,0.35555555555555557,0.38461538461538464,0.16666666666666666,0.4482758620689655,0.3694029850746269,0.2777777777777778,0.4264705882352941,0.4266666666666667,0.4166666666666667,0.5,0.03418803418803419,0.10526315789473684,12.57267441860465,0.43478260869565216,0.02702702702702703,0.06326034063260341,0.01875,0.125,0.044642857142857144,0.07721280602636535,0.02364864864864865,0.0136986301369863,0.013824884792626729,0.05263157894736842,0.040983606557377046,0.05357142857142857,0.0847457627118644,0.09523809523809523,1.0,0.2835820895522388,0.5789473684210527,0.6470588235294118,0.3181818181818182,0.4626865671641791,0.3548387096774194,0.3548387096774194,0.4090909090909091,0.5555555555555556,0.2,0.2647058823529412,0.6666666666666666,0.41044776119402987,0.45908384615384623,0.5581,0.42924999999999996,0.09523809523809523,0.1076923076923077,0.078125,0.3203125,11.594871794871795,0.28068669527896994,1.0,17.0,1.0,1.0,,,2.0,16.0,3.0,5.0,3.0,17.0,3.0,1.0,5.0,3.0,12.0,2.0,72.0,7.0,79.0,6.0,1.0,26.0,11.0,35.0,165.0,1.0,10.0,1.0,1.0,2.0,7.0,6.0,2.0,1.0,0.3333333333333333,0.17647058823529413,0.2,0.23076923076923078,0.12686567164179105,,,0.03418803418803419,,0.19444444444444445,0.013157894736842105,0.12686567164179105,0.058823529411764705,0.058823529411764705,,0.007462686567164179,1.0,1.0,1.0,0.11940298507462686,0.125,0.125,,1.0,0.3333333333333333,,,0.14705882352941177,0.16666666666666666,32.71176470588235,1.0,1.0,6.0,4.0,,0.3333333333333333,0.3333333333333333,,1.0,4.0,,,,0.2,,,,,,,,,,,,False,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,141668.0,2361,244,4582,4560,965,923,612,9142,76.0,115.0,10.0,24.0,12.0,23.0,176.0,407.0,317.0,666,123.0,1132.0,4897,27.0,66.0,20.0,113.0,62.0,134.0,58.0,242.0,368.0,266.0,20.0,28.0,30.0,43.0,64.0,146,3.0,213,73.0,286,77.0,63.0,14.0,43.0,22.0,11.0,,65,55,97,5.0,145.0,10.0,56.0,19.0,35.0,14.0,35.0,23.0,242.0,965,10.0,0.580441640378549,0.5993485342019544,0.47597597597597596,0.4090909090909091,0.4626865671641791,0.5217166494312306,0.48947368421052634,0.47668393782383417,0.5465116279069767,0.5280373831775701,0.5357142857142857,0.042042042042042045,0.09565217391304348,20.635816403310763,0.6615384615384615,0.01948051948051948,0.09045848822800495,0.02523474178403756,0.1200750469043152,0.051194539249146756,0.09781089892873777,0.03187772925764192,0.026717557251908396,0.022566995768688293,0.04852320675105485,0.06692160611854685,0.06881720430107527,0.12619808306709265,0.10192837465564739,0.6571428571428571,0.1189245087900724,0.6608695652173913,0.7307692307692307,0.6710526315789473,0.42088934850051707,0.43243243243243246,0.4389027431421446,0.6306818181818182,0.25263157894736843,0.4166666666666667,0.11917098445595854,0.5217391304347826,0.4301964839710445,0.47561618106139436,0.4809615942028985,0.44952169312169316,0.0562685093780849,0.07865168539325842,0.09982332155477032,0.2137809187279152,13.251651651651652,0.21060672195547794,65.0,144.0,40.0,87.0,9.0,14.0,85.0,214.0,23.0,45.0,125.0,301.0,29.0,20.0,59.0,336.0,208.0,84.0,128.0,47.0,175.0,39.0,8.0,62.0,19.0,47.0,397.0,17.0,32.0,6.0,2.0,2.0,13.0,3.0,20.0,1.0,0.896,0.4152823920265781,0.3389830508474576,0.4189189189189189,0.3112719751809721,0.0763888888888889,0.014742014742014743,0.027600849256900213,0.0625,0.1588235294117647,0.035416666666666666,0.14891416752843847,0.4513888888888889,0.48872180451127817,0.3384615384615385,0.08996897621509824,0.45977011494252873,0.45977011494252873,1.0,0.22130299896587383,0.397196261682243,0.397196261682243,0.8470588235294118,0.2,0.24210526315789474,0.07253886010362694,0.6428571428571429,0.23316062176165803,0.40384615384615385,24.877408637873746,9.0,13.0,39.0,10.0,,0.4482758620689655,0.391304347826087,1.0,11.0,5.0,,,,0.24444444444444444,6.0,4.0,1.0,0.06315789473684211,0.0033222591362126247,4.0,0.6666666666666666,1.0,,,,False,1.0,2.0,1.0,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,134615.0,2244,231,4421,4415,965,929,587,8836,93.0,168.0,4.0,6.0,28.0,45.0,95.0,196.0,261.0,503,174.0,948.0,4821,12.0,23.0,7.0,43.0,47.0,94.0,92.0,237.0,84.0,438.0,6.0,21.0,17.0,30.0,49.0,85,8.0,142,47.0,189,60.0,49.0,11.0,127.0,57.0,24.0,6.0,184,46,123,6.0,188.0,12.0,43.0,37.0,6.0,1.0,8.0,3.0,237.0,965,19.0,0.16091954022988506,0.16279069767441862,0.5188866799204771,0.5217391304347826,0.5,0.5397489539748954,0.42857142857142855,0.5034722222222222,0.5808917197452229,0.4523809523809524,0.6073298429319371,0.041749502982107355,0.08928571428571429,18.947985921001173,0.6902173913043478,0.050314465408805034,0.054140127388535034,0.019083969465648856,0.09919028340080972,0.029209621993127148,0.06492248062015504,0.02181987000928505,0.020366598778004074,0.013136288998357963,0.03382663847780127,0.02834008097165992,0.047619047619047616,0.07980456026058631,0.10059171597633136,0.375,0.23430962343096234,0.5535714285714286,0.6078431372549019,0.17204301075268819,0.2733612273361227,0.4846938775510204,0.48717948717948717,0.21052631578947367,0.14285714285714285,0.6666666666666666,0.3125,0.6222222222222222,0.5327754532775453,0.5000364525139666,0.5124066666666668,0.5127629370629371,0.05748663101604278,0.08052434456928839,0.04535864978902954,0.25,9.661431411530815,0.2182764080524768,73.0,139.0,7.0,13.0,,4.0,77.0,201.0,19.0,46.0,84.0,214.0,19.0,17.0,50.0,138.0,200.0,77.0,457.0,147.0,604.0,125.0,22.0,226.0,82.0,149.0,1355.0,9.0,103.0,4.0,,8.0,45.0,12.0,3.0,2.0,0.5476190476190477,0.3925233644859813,0.34,0.39436619718309857,0.298465829846583,0.03597122302158273,0.00510204081632653,0.025423728813559324,0.009174311926605505,0.09615384615384616,0.025787965616045846,0.19386331938633194,0.5251798561151079,0.5447761194029851,0.0821917808219178,0.01813110181311018,0.5384615384615384,0.5384615384615384,1.0,0.2803347280334728,0.38308457711442784,0.38308457711442784,0.5064935064935064,0.25,0.4523809523809524,0.027777777777777776,,0.3194444444444444,0.385,25.009345794392527,4.0,4.0,114.0,27.0,,0.21052631578947367,0.21052631578947367,1.0,17.0,1.0,2.0,2.0,,0.3695652173913043,,39.0,,,,,,,1.0,,,False,,,,,,,,
