EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Clear Path Fouls,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Defensive 3 Seconds Violations,OffensiveGoaltends,Corner3PctBlocked,on,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,3pt And 1 Free Throw Trips
1442,1610612737,Zeljko Rebraca,Zeljko Rebraca,1442,ATL,640.0,11,5.0,18,19,4.0,1.0,4.0,37,2.0,5.0,1.0,1.0,3.0,6,6.0,21,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0,0.5,1.0,33.333333333333336,0.1666666666666666,1.0,0.1111111111111111,0.1428571428571428,1.0,0.5,0.8333333333333334,0.4,0.4,0.1666666666666666,1.0,1.0,1.0,0.3813666666666666,0.4105,0.3333333333333333,11.1,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,32093.0,535,-86.0,1002,996,209.0,278.0,129.0,1998,3.0,7.0,36.0,85.0,47.0,116,113.0,1053,5.0,10.0,10.0,36.0,58.0,,39.0,46.0,6.0,52.0,11.0,42.0,19.0,60.0,2.0,,209.0,0.3829787234042553,0.3829787234042553,0.4051724137931034,0.5,0.3975409836065574,0.4545454545454545,0.4263565891472868,0.4545454545454545,14.869565217391305,0.1074380165289256,,0.0989247311827957,0.0127931769722814,,0.0924369747899159,0.0573770491803278,0.4285714285714285,0.5,0.6967213114754098,0.4235294117647059,0.4285714285714285,0.4722222222222222,0.4381811475409836,0.4471249999999999,0.0884955752212389,13.696551724137931,0.2085828343313373,8.0,24.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,6.0,16.0,1.0,12.0,24.0,3.0,5.0,29.0,3.0,4.0,6.0,80.0,15.0,95.0,10.0,5.0,36.0,9.0,35.0,205.0,6.0,7.0,21.0,15.0,6.0,31.0,3.0,21.0,2.0,10.0,1.0,2.0,9.0,19.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,29.0,12.0,1.0,0.1666666666666666,0.1666666666666666,0.5,0.4444444444444444,0.4677419354838709,0.0491803278688524,0.0517241379310344,0.1666666666666666,0.1428571428571428,0.0117647058823529,0.7380952380952381,0.0147783251231527,0.0686274509803921,0.0341880341880341,0.0147058823529411,0.0934579439252336,0.1313868613138686,0.0533333333333333,0.1111111111111111,1.0,0.1967213114754098,0.3333333333333333,0.4,0.125,0.0163934426229508,0.5,0.5,1.0,0.0327868852459016,0.2727272727272727,0.6666666666666666,0.0909090909090909,0.1851851851851851,0.4,0.037037037037037,0.074074074074074,0.2459016393442623,0.446687037037037,0.04,0.042016806722689,0.2566371681415929,24.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1536,1610612737,Stephen Jackson,Stephen Jackson,1536,ATL,58577.0,976,-60.0,1862,1853,406.0,483.0,233.0,3715,18.0,45.0,25.0,89.0,107.0,242,389.0,1902,6.0,17.0,31.0,118.0,96.0,1.0,60.0,90.0,25.0,115.0,23.0,56.0,35.0,73.0,4.0,,406.0,0.5514018691588785,0.5728155339805825,0.4421487603305785,0.3529411764705882,0.4861878453038674,0.5172413793103449,0.5065104166666666,0.5166666666666667,20.71563088512241,0.0790513833992094,0.005813953488372,0.0838509316770186,0.0252747252747252,0.0084745762711864,0.0625,0.1243093922651933,0.4,0.4186046511627907,0.2458563535911602,0.2808988764044944,0.2906976744186046,0.48,0.506821270718232,0.5151018518518518,0.0796915167095115,8.429338842975207,0.2180451127819548,64.0,108.0,4.0,10.0,10.0,16.0,13.0,43.0,10.0,77.0,6.0,24.0,46.0,120.0,37.0,12.0,14.0,34.0,34.0,16.0,89.0,126.0,77.0,15.0,70.0,16.0,86.0,9.0,7.0,39.0,13.0,18.0,188.0,22.0,21.0,45.0,26.0,19.0,33.0,12.0,21.0,1.0,12.0,,6.0,13.0,52.0,8.0,,23.0,7.0,5.0,2.0,5.0,3.0,89.0,12.0,0.9130434782608696,0.3833333333333333,0.3833333333333333,0.4117647058823529,0.5367647058823529,0.5632911392405063,0.3314917127071823,0.0619834710743801,0.0925925925925925,0.0444444444444444,0.0337078651685393,0.5892857142857143,0.029810298102981,0.1014492753623188,0.0217391304347826,0.0432900432900432,0.0775510204081632,0.0968992248062015,0.1066666666666666,0.087719298245614,0.6,0.2983425414364641,0.5925925925925926,0.6530612244897959,0.671875,0.1187845303867403,0.3023255813953488,0.3023255813953488,0.9230769230769232,0.212707182320442,0.3448275862068966,0.4,0.2068965517241379,0.2352941176470588,0.625,0.1470588235294117,0.3529411764705882,0.6298342541436464,0.4930661764705882,0.0610079575596817,0.0894941634241245,0.2287917737789203,24.875833333333333,2.0,6.0,3.0,33.0,4.0,12.0,6.0,1.0,15.0,12.0,8.0,33.0,1.0,2.0,9.0,3.0,1.0,2.0,2.0,1.0,1.0,0.5,0.4411764705882353,0.0083333333333333,0.0129870129870129,0.1384615384615384,0.0425531914893617,0.0252707581227436,0.015625,0.2222222222222222,0.4285714285714285,0.4342105263157895,0.9090909090909092,0.2068965517241379,0.3333333333333333,1.0,0.6666666666666666,0.75,0.3,0.5,0.4285714285714285,,,,,,,,,,True,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,8876.0,148,9.0,286,282,82.0,88.0,33.0,568,1.0,3.0,10.0,23.0,17.0,40,42.0,277,2.0,5.0,4.0,26.0,8.0,1.0,10.0,12.0,6.0,18.0,5.0,11.0,9.0,22.0,2.0,,82.0,0.7647058823529411,0.8666666666666667,0.425,0.4,0.4204545454545454,0.4,0.4375,0.4,18.125,0.1098901098901098,0.0357142857142857,0.1,0.0472440944881889,0.05,0.1111111111111111,0.0681818181818181,0.3333333333333333,0.3333333333333333,0.5227272727272727,0.4347826086956521,0.4347826086956521,1.0,0.4684477272727272,0.54642,0.0952380952380952,11.0675,0.2867132867132867,6.0,14.0,2.0,5.0,2.0,2.0,1.0,1.0,,3.0,,1.0,1.0,4.0,5.0,,3.0,5.0,1.0,3.0,9.0,3.0,3.0,5.0,3.0,,3.0,,,,1.0,2.0,6.0,5.0,2.0,4.0,4.0,,6.0,,5.0,,1.0,,,1.0,7.0,,,2.0,2.0,5.0,5.0,5.0,3.0,9.0,3.0,1.0,0.25,0.25,0.6,0.5,0.5625,0.0909090909090909,0.125,0.3571428571428571,,,0.5454545454545454,0.0505050505050505,0.0689655172413793,0.074074074074074,0.0769230769230769,0.0909090909090909,0.1212121212121212,0.0909090909090909,,0.6,0.3181818181818182,0.4285714285714285,0.6666666666666666,0.5,0.0227272727272727,1.0,1.0,1.0,0.0681818181818181,1.0,0.4,,0.3333333333333333,1.0,,0.1666666666666666,0.4090909090909091,0.50985,0.0434782608695652,0.0476190476190476,0.2142857142857142,25.050000000000004,,,,,,,,,,,4.0,,,,,1.0,1.0,2.0,,,,,,,,,,0.0217391304347826,0.0476190476190476,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,87943.0,1466,-93.0,2781,2758,636.0,739.0,349.0,5539,11.0,69.0,49.0,146.0,169.0,419,556.0,2830,26.0,58.0,66.0,180.0,158.0,5.0,138.0,183.0,54.0,237.0,30.0,83.0,37.0,106.0,15.0,1.0,636.0,0.5325443786982249,0.6040268456375839,0.4033412887828162,0.4482758620689655,0.4255725190839695,0.453125,0.4735042735042735,0.4925373134328358,20.95357590966123,0.1268382352941176,0.0203252032520325,0.1259956553222302,0.0402985074626865,0.0172413793103448,0.1256830601092896,0.1316793893129771,0.1594202898550724,0.1929824561403508,0.2786259541984733,0.3356164383561644,0.3450704225352112,0.6530612244897959,0.4991306297709924,0.5438516949152542,0.118705035971223,7.78257756563246,0.2286947141316073,109.0,204.0,25.0,47.0,24.0,54.0,19.0,34.0,8.0,71.0,2.0,17.0,36.0,105.0,110.0,6.0,37.0,91.0,25.0,29.0,136.0,99.0,71.0,49.0,90.0,25.0,115.0,12.0,13.0,34.0,20.0,36.0,255.0,49.0,36.0,40.0,21.0,19.0,53.0,5.0,29.0,4.0,24.0,2.0,4.0,19.0,142.0,16.0,3.0,70.0,7.0,16.0,12.0,17.0,8.0,136.0,11.0,0.9166666666666666,0.3428571428571428,0.3428571428571428,0.4065934065934066,0.4612068965517241,0.5112781954887218,0.2003816793893129,0.116945107398568,0.1617647058823529,0.1739130434782608,0.0273972602739726,0.6385542168674698,0.0447897623400365,0.1228668941979522,0.0586419753086419,0.0539772727272727,0.1101449275362318,0.143236074270557,0.1090047393364928,0.1585365853658536,0.4705882352941176,0.3893129770992366,0.5343137254901961,0.6374269005847953,0.4862385321100917,0.0648854961832061,0.5588235294117647,0.5588235294117647,1.0,0.1354961832061068,0.734375,0.5319148936170213,0.03125,0.4655172413793103,0.4444444444444444,0.0689655172413793,0.146551724137931,0.5896946564885496,0.5051538793103449,0.1211072664359861,0.1479915433403805,0.2446043165467626,24.904761904761905,2.0,4.0,6.0,17.0,,5.0,2.0,8.0,11.0,9.0,40.0,17.0,,,9.0,15.0,1.0,1.0,2.0,2.0,,0.3333333333333333,0.44,,,0.0978260869565217,,0.0263157894736842,0.0579150579150579,0.4545454545454545,0.2394366197183098,0.2394366197183098,0.8235294117647058,0.0625,0.5,1.0,,,0.75,0.2941176470588235,0.2394366197183098,1.0,1.0,1.0,0.0277777777777777,0.12,,,,,True,,,,,
682,1610612737,Bob Sura,Bob Sura,682,ATL,1027.0,17,9.0,30,29,4.0,1.0,5.0,59,,,,1.0,2.0,4,7.0,29,1.0,1.0,2.0,,4.0,,2.0,4.0,1.0,5.0,,,,1.0,,,4.0,,,0.5,1.0,0.7,1.0,0.7,1.0,14.705882352941176,0.2,,0.2222222222222222,0.0769230769230769,,,,,,0.2,,,,0.53562,0.6117,0.2857142857142857,5.1,0.1333333333333333,2.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,,,1.0,2.0,,,2.0,3.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.2,,,,,,0.0909090909090909,0.25,0.5,,0.3333333333333333,,0.1428571428571428,1.0,,0.6,0.6666666666666666,0.6666666666666666,,,,,,0.2,1.0,1.0,,1.0,0.5,,,0.8,0.6174,,,0.2857142857142857,25.6,,,,1.0,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,0.5,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,True,,,,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,19526.0,325,-64.0,608,609,158.0,174.0,75.0,1217,3.0,11.0,5.0,11.0,26.0,43,62.0,627,7.0,8.0,16.0,20.0,32.0,2.0,29.0,38.0,16.0,54.0,11.0,23.0,12.0,30.0,1.0,,158.0,0.3846153846153846,0.4761904761904761,0.6046511627906976,0.875,0.5531914893617021,0.875,0.5740740740740741,0.7272727272727273,10.953058321479372,0.1318181818181818,0.04,0.1223021582733813,0.0575539568345323,0.0526315789473684,0.1139240506329113,0.2340425531914893,0.2727272727272727,0.3,0.2340425531914893,0.4545454545454545,0.4545454545454545,0.6,0.4824021276595744,0.4960333333333333,0.2580645161290322,6.869767441860466,0.2598684210526316,18.0,21.0,5.0,5.0,3.0,3.0,,2.0,1.0,2.0,,,,4.0,10.0,,5.0,6.0,1.0,3.0,13.0,,2.0,1.0,24.0,5.0,29.0,2.0,3.0,8.0,7.0,9.0,63.0,14.0,5.0,9.0,5.0,4.0,12.0,2.0,10.0,,2.0,3.0,1.0,6.0,14.0,,,6.0,1.0,7.0,4.0,7.0,5.0,13.0,4.0,,,,0.8333333333333334,0.7142857142857143,0.7222222222222222,0.0851063829787234,0.0232558139534883,,0.0909090909090909,,0.5217391304347826,0.0614035087719298,0.0862068965517241,0.0606060606060606,0.0657894736842105,0.1311475409836065,0.15,0.1,0.0555555555555555,0.7142857142857143,0.4468085106382978,0.8571428571428571,0.8571428571428571,0.2777777777777778,0.0425531914893617,,,,0.0425531914893617,0.625,1.0,,0.4285714285714285,1.0,0.1428571428571428,,0.5319148936170213,0.4461357142857143,0.1132075471698113,0.1224489795918367,0.2096774193548387,24.35,,,,,,,,2.0,,,10.0,,,,4.0,1.0,,2.0,1.0,2.0,,,,,,0.25,,0.0581395348837209,0.0526315789473684,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,59429.0,990,-9.0,1891,1867,439.0,489.0,237.0,3758,35.0,77.0,70.0,142.0,132.0,269,437.0,1907,14.0,22.0,49.0,110.0,154.0,6.0,79.0,116.0,18.0,134.0,30.0,85.0,22.0,77.0,6.0,,439.0,0.4166666666666667,0.4263565891472868,0.4907063197026022,0.6363636363636364,0.4807692307692308,0.6388888888888888,0.509478672985782,0.6621621621621622,23.374827109266946,0.1031331592689295,0.0319148936170212,0.1078838174273859,0.0194594594594594,0.037593984962406,0.1124031007751938,0.1974358974358974,0.4545454545454545,0.4729729729729729,0.3641025641025641,0.4929577464788732,0.5035971223021583,0.5285714285714286,0.4713929123711341,0.4757303571428571,0.1121281464530892,11.885873605947957,0.2321523003701745,27.0,50.0,1.0,3.0,8.0,13.0,9.0,32.0,8.0,89.0,10.0,18.0,37.0,121.0,62.0,14.0,26.0,55.0,26.0,31.0,92.0,78.0,87.0,14.0,119.0,17.0,136.0,11.0,6.0,53.0,27.0,39.0,289.0,12.0,25.0,39.0,29.0,10.0,55.0,12.0,43.0,4.0,12.0,5.0,4.0,16.0,79.0,5.0,10.0,28.0,9.0,5.0,2.0,6.0,2.0,92.0,16.0,0.7027027027027027,0.3057851239669421,0.3109243697478991,0.4727272727272727,0.3765432098765432,0.4739583333333333,0.3102564102564102,0.0520446096654275,0.16,0.0389610389610389,0.0211267605633802,0.6470588235294118,0.0162822252374491,0.1262626262626262,0.0135746606334841,0.0128755364806866,0.0509803921568627,0.1462450592885375,0.1223021582733813,0.135593220338983,0.3333333333333333,0.1282051282051282,0.54,0.6428571428571429,0.3703703703703703,0.082051282051282,0.28125,0.28125,0.8888888888888888,0.2282051282051282,0.0833333333333333,0.3333333333333333,0.2777777777777778,0.1604938271604938,0.6153846153846154,0.0987654320987654,0.2222222222222222,0.4384615384615384,0.459891875,0.0677966101694915,0.0958904109589041,0.2105263157894736,25.26694214876033,2.0,4.0,1.0,28.0,4.0,2.0,6.0,3.0,3.0,33.0,6.0,28.0,1.0,,12.0,11.0,,,1.0,2.0,,0.4285714285714285,0.1153846153846153,0.0082644628099173,0.0112359550561797,0.1846153846153846,,0.0212014134275618,0.0547263681592039,0.2285714285714285,0.3146067415730337,0.3181818181818182,0.6428571428571429,0.1111111111111111,0.5,0.5,0.4,0.5,0.125,0.1111111111111111,0.3218390804597701,,1.0,1.0,0.0181818181818181,,2.0,2.0,,,True,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,31544.0,526,-56.0,992,983,252.0,279.0,128.0,1975,24.0,58.0,8.0,18.0,77.0,145,197.0,1032,20.0,38.0,57.0,96.0,58.0,11.0,61.0,83.0,58.0,141.0,16.0,27.0,40.0,64.0,3.0,3.0,252.0,0.6233766233766234,0.75,0.5310344827586206,0.5263157894736842,0.5310344827586206,0.5263157894736842,0.5533707865168539,0.57,17.87271142109852,0.176300578034682,0.1527777777777778,0.1748878923766816,0.1260869565217391,0.108695652173913,0.1981981981981982,0.4,0.4137931034482758,0.4444444444444444,0.1241379310344827,0.4444444444444444,0.5,0.75,0.4784806896551724,0.4994645161290322,0.2893401015228426,5.261379310344828,0.2540322580645161,45.0,69.0,15.0,26.0,11.0,17.0,,,,,,,,,43.0,,19.0,37.0,,16.0,54.0,,,17.0,9.0,,9.0,,,5.0,2.0,2.0,18.0,47.0,17.0,11.0,7.0,4.0,11.0,5.0,3.0,,8.0,2.0,3.0,5.0,72.0,6.0,,32.0,7.0,14.0,11.0,14.0,11.0,54.0,8.0,,,,0.5135135135135135,0.5135135135135135,0.5510204081632653,,0.1172413793103448,0.1594202898550724,0.0689655172413793,0.1111111111111111,0.4074074074074074,0.1211340206185567,0.17,0.175438596491228,0.0991735537190082,0.1388888888888889,0.1889763779527559,0.1764705882352941,0.15625,0.7857142857142857,0.4758620689655172,0.6521739130434783,0.7758620689655172,0.5555555555555556,,,,,,0.6842105263157895,0.5769230769230769,,0.4594594594594595,0.6470588235294118,,,0.4758620689655172,0.4696054054054054,0.1871345029239766,0.1871345029239766,0.2741116751269035,,,,,,,,,17.0,,,26.0,,,,5.0,1.0,,5.0,1.0,2.0,3.0,,,,,0.1666666666666666,,0.0980392156862745,0.02,0.7083333333333334,,,,,,,,,,,,,,,0.2307692307692307,0.1333333333333333,,1.0,,,True,,,,,
2055,1610612737,Mamadou N'diaye,Mamadou N'diaye,2055,ATL,1379.0,23,,43,43,25.0,23.0,8.0,86,,3.0,,,3.0,7,15.0,50,1.0,1.0,5.0,4.0,2.0,,2.0,2.0,2.0,4.0,,,1.0,3.0,,,25.0,0.6666666666666666,1.0,0.4285714285714285,1.0,0.4285714285714285,1.0,0.625,0.8333333333333334,23.07692307692308,0.1333333333333333,,0.1176470588235294,0.0833333333333333,,0.3333333333333333,0.4285714285714285,,,,,,,0.5020857142857142,0.6854,0.3333333333333333,4.171428571428572,0.5813953488372093,3.0,4.0,1.0,1.0,2.0,2.0,,,,,,,,,9.0,,2.0,3.0,,5.0,9.0,,,1.0,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,10.0,,,1.0,4.0,2.0,2.0,2.0,1.0,9.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.75,,0.1428571428571428,,0.3333333333333333,,,0.1333333333333333,,0.1428571428571428,0.2,0.2,,,,0.5,0.5714285714285714,0.75,0.75,0.6666666666666666,,,,,,1.0,1.0,,0.6666666666666666,1.0,,,0.5714285714285714,0.5712666666666667,0.125,0.125,0.6,,,,,,,,,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,
