EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,Corner3Assists,PenaltyArc3Accuracy,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,HeaveAttempts,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,on,DefensiveGoaltends,Corner3PctBlocked,SecondChanceArc3PctAssisted,BlockedArc3,OffensiveGoaltends
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,1704.0,28.0,-16.0,55.0,55,20.0,24,7.0,110,3.0,4.0,3.0,4.0,6.0,52.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,20.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.6,1.0,9.836065573770492,0.3333333333333333,0.11764705882352941,0.125,0.08333333333333333,0.043478260869565216,0.125,0.2857142857142857,0.5,1.0,0.75,0.75,1.0,0.3766,0.3723,0.2,0.2,0.3333333333333333,16.575,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,6267.0,104.0,-9.0,182.0,198,64.0,80,32.0,380,,2.0,7.0,24.0,19.0,177.0,2.0,6.0,8.0,4.0,1.0,,12.0,20.0,12.0,32.0,1.0,4.0,4.0,5.0,,,9.0,4.0,8.0,4.0,9.0,5.0,8.0,64.0,1.0,0.2857142857142857,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.3392857142857143,0.5,14.678899082568806,,0.14814814814814814,0.07142857142857142,0.17475728155339806,0.12121212121212122,0.08333333333333333,0.24242424242424243,0.5555555555555556,0.08333333333333333,,,,0.4998333333333334,0.51315,0.14814814814814814,0.14814814814814814,0.42105263157894735,2.5625,0.3516483516483517,7.0,18.0,3.0,7.0,2.0,5.0,4.0,5.0,3.0,7.0,6.0,4.0,10.0,2.0,3.0,5.0,5.0,5.0,10.0,11.0,6.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.42857142857142855,0.42857142857142855,0.375,0.125,0.16666666666666666,0.75,0.25,0.12941176470588237,0.2727272727272727,0.10714285714285714,0.10344827586206896,0.17857142857142858,0.07407407407407407,0.09523809523809523,0.375,0.21428571428571427,0.75,0.3888888888888889,0.4666666666666667,0.2857142857142857,0.16666666666666666,1.0,0.42857142857142855,0.8333333333333334,0.4,0.75,0.5378999999999999,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,7022.0,117.0,5.0,213.0,227,71.0,73,30.0,440,5.0,11.0,13.0,26.0,52.0,195.0,5.0,8.0,20.0,14.0,,,6.0,9.0,2.0,11.0,5.0,11.0,4.0,8.0,,1.0,17.0,6.0,,,,,20.0,71.0,2.0,0.5384615384615384,0.5384615384615384,0.5,0.625,0.48717948717948717,0.4642857142857143,0.5434782608695652,0.5555555555555556,22.983870967741936,,0.06818181818181818,,0.07079646017699115,0.020618556701030927,,0.075,,0.28205128205128205,0.45454545454545453,0.45454545454545453,0.8,0.4905815789473684,0.5039846153846154,0.13636363636363635,0.1935483870967742,0.38461538461538464,8.907692307692308,0.3333333333333333,5.0,10.0,,1.0,3.0,4.0,5.0,14.0,,1.0,,7.0,12.0,,4.0,17.0,18.0,5.0,37.0,2.0,2.0,1.0,1.0,8.0,4.0,4.0,6.0,4.0,,2.0,1.0,2.0,,,,,,,,0.15384615384615385,0.3,0.5454545454545454,0.14285714285714285,0.025,0.08,,,0.07692307692307693,0.038461538461538464,0.09090909090909091,0.10526315789473684,0.058823529411764705,0.2564102564102564,0.5,0.7142857142857143,0.4,0.1282051282051282,0.5,,0.2857142857142857,0.75,0.5897435897435898,0.5922,,3.0,1.0,1.0,1.0,1.0,3.0,12.0,1.0,5.0,4.0,13.0,1.0,1.0,6.0,6.0,6.0,12.0,3.0,1.0,1.0,1.0,3.0,9.0,2.0,1.0,2.0,3.0,2.0,0.5,0.3076923076923077,0.16666666666666666,0.3076923076923077,0.3333333333333333,0.07692307692307693,0.2,0.08333333333333333,0.6,0.75,0.3333333333333333,0.02564102564102564,1.0,1.0,1.0,0.3076923076923077,0.25,0.2727272727272727,0.3333333333333333,0.5,0.07142857142857142,1.0,0.35714285714285715,0.25,26.707692307692305,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1762,1610612765,Tremaine Fowlkes,Tremaine Fowlkes,1762,DET,15060.0,251.0,-44.0,454.0,475,138.0,159,62.0,929,6.0,18.0,14.0,40.0,44.0,444.0,4.0,8.0,15.0,16.0,3.0,1.0,27.0,35.0,18.0,53.0,6.0,12.0,7.0,37.0,1.0,3.0,18.0,7.0,3.0,3.0,3.0,,15.0,138.0,4.0,0.5714285714285714,0.8888888888888888,0.35,0.5,0.3229166666666667,0.4583333333333333,0.38596491228070173,0.5,13.142857142857142,0.047619047619047616,0.14835164835164835,0.08108108108108109,0.1471861471861472,0.0787037037037037,0.06451612903225806,0.1780821917808219,,0.375,0.3333333333333333,0.35294117647058826,1.0,0.472475,0.3889458333333333,0.12727272727272726,0.14893617021276595,0.3409090909090909,8.825000000000001,0.3039647577092511,8.0,18.0,5.0,9.0,2.0,3.0,4.0,13.0,6.0,12.0,18.0,4.0,12.0,10.0,8.0,13.0,14.0,6.0,29.0,14.0,7.0,1.0,1.0,9.0,7.0,2.0,6.0,4.0,,2.0,,2.0,,,,,0.5,0.5769230769230769,0.5625,0.2,0.2777777777777778,0.5,0.0625,0.0782122905027933,0.14285714285714285,0.07692307692307693,0.09230769230769231,0.06451612903225806,0.14754098360655737,0.10416666666666667,0.1111111111111111,0.045454545454545456,0.375,0.4444444444444444,0.6153846153846154,0.25,0.08333333333333333,0.6923076923076923,0.5555555555555556,0.25,0.6666666666666666,0.5416666666666666,0.5034545454545455,0.4090909090909091,,1.0,2.0,1.0,2.0,,6.0,,2.0,1.0,8.0,1.0,1.0,4.0,3.0,,6.0,,,1.0,1.0,1.0,6.0,2.0,,,5.0,,1.0,0.125,0.25,0.125,0.16666666666666666,,0.5,,,,,0.041666666666666664,0.5,0.5,1.0,0.125,,,,,0.16666666666666666,0.5,0.16666666666666666,,27.175,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.05555555555555555,0.16666666666666666,0.23076923076923078,0.07692307692307693,1.0,1.0,,,,,,,,,,,,True,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,3159.0,53.0,-15.0,100.0,105,33.0,32,7.0,205,5.0,10.0,8.0,13.0,16.0,104.0,1.0,1.0,2.0,12.0,1.0,,1.0,2.0,3.0,5.0,1.0,4.0,,3.0,,,,,1.0,1.0,1.0,,2.0,33.0,1.0,0.75,0.75,0.6153846153846154,1.0,0.5333333333333333,0.5,0.5333333333333333,0.5,17.431192660550458,,0.027777777777777776,0.14285714285714285,0.041666666666666664,0.07894736842105263,0.16666666666666666,,,0.6666666666666666,0.5,0.5,1.0,0.4405966666666667,0.39432500000000004,,,0.125,14.599999999999998,0.33,3.0,3.0,,,,,,,,,,,4.0,,,7.0,7.0,4.0,14.0,2.0,1.0,,3.0,,,,3.0,2.0,,1.0,,,,,,,,,,,,0.75,,0.06451612903225806,0.08333333333333333,,,0.16666666666666666,0.1,,0.1,0.42857142857142855,0.2,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,2.0,,1.0,,2.0,,,1.0,,,2.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,0.13333333333333333,,,,,,,,,,,0.13333333333333333,,,,,,,0.5,,26.35,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
682,1610612765,Bob Sura,Bob Sura,682,DET,7055.0,118.0,-36.0,203.0,217,52.0,49,30.0,420,2.0,6.0,10.0,24.0,31.0,208.0,4.0,9.0,11.0,10.0,,,5.0,7.0,3.0,10.0,3.0,8.0,6.0,14.0,1.0,2.0,10.0,5.0,1.0,,1.0,1.0,11.0,52.0,,0.5,0.5,0.4166666666666667,0.4444444444444444,0.3709677419354839,0.4583333333333333,0.4305555555555556,0.4583333333333333,18.487394957983195,,0.056818181818181816,,0.06306306306306306,0.02830188679245283,,,1.0,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.5,0.49710833333333326,0.4632772727272727,0.1388888888888889,0.1724137931034483,0.3548387096774194,6.2749999999999995,0.2561576354679803,8.0,14.0,,1.0,4.0,5.0,4.0,8.0,,3.0,2.0,,10.0,,2.0,13.0,14.0,3.0,29.0,3.0,2.0,,,5.0,3.0,2.0,5.0,4.0,,1.0,,,,,1.0,,,,0.25,0.08333333333333333,0.14285714285714285,0.625,,0.031914893617021274,0.08695652173913043,0.030303030303030304,0.07407407407407407,,0.058823529411764705,0.125,0.10526315789473684,,0.45161290322580644,0.5714285714285714,0.6666666666666666,0.5,0.12903225806451613,0.3333333333333333,,0.4166666666666667,0.8,0.6774193548387096,0.5433,0.06451612903225806,,,2.0,,1.0,1.0,5.0,,2.0,1.0,7.0,,1.0,3.0,,3.0,5.0,1.0,,1.0,,3.0,7.0,1.0,,,3.0,,,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.22580645161290322,,,,,,,0.06451612903225806,,,,0.16129032258064516,0.2,0.2,,,0.08333333333333333,,0.16666666666666666,0.2,27.900000000000002,,,,2.0,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,True,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,8581.0,143.0,-54.0,248.0,262,49.0,51,31.0,510,4.0,12.0,20.0,47.0,51.0,264.0,3.0,9.0,10.0,34.0,,,10.0,17.0,5.0,22.0,8.0,12.0,6.0,16.0,2.0,2.0,13.0,6.0,2.0,1.0,2.0,1.0,10.0,49.0,2.0,0.85,0.8947368421052632,0.425531914893617,0.3333333333333333,0.425531914893617,0.3333333333333333,0.4811320754716981,0.4166666666666667,23.131672597864767,,0.09900990099009901,,0.11627906976744186,0.0423728813559322,,0.075,0.5,0.2553191489361702,0.3333333333333333,0.36363636363636365,1.0,0.4330297872340426,0.40877777777777774,0.11538461538461539,0.11538461538461539,0.19607843137254902,8.099999999999998,0.1975806451612903,10.0,15.0,3.0,5.0,2.0,3.0,20.0,11.0,4.0,7.0,8.0,4.0,6.0,2.0,3.0,5.0,5.0,3.0,10.0,5.0,5.0,2.0,2.0,,,,4.0,4.0,,,1.0,1.0,,,,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.06382978723404255,,0.3333333333333333,0.4,0.05,0.17857142857142858,0.06896551724137931,0.02857142857142857,0.05555555555555555,0.11428571428571428,0.11538461538461539,0.22727272727272727,0.08333333333333333,0.3191489361702128,0.6666666666666666,0.6666666666666666,0.8,0.425531914893617,0.7142857142857143,0.6,0.3333333333333333,0.6666666666666666,0.3191489361702128,0.5104000000000001,0.1568627450980392,6.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,0.1,,0.3,0.3333333333333333,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,2.0,1.0,0.6666666666666666,,,,,,True,,,,,
2229,1610612765,Mike James,Mike James,2229,DET,2141.0,36.0,-12.0,67.0,69,15.0,30,6.0,136,,,2.0,3.0,15.0,67.0,,,4.0,2.0,,,,1.0,,1.0,2.0,3.0,1.0,2.0,,,8.0,3.0,,,,,4.0,15.0,1.0,0.5,0.5,0.6666666666666666,,0.3888888888888889,,0.5769230769230769,1.0,21.62162162162162,,,,0.03333333333333333,,,,,,,,,0.5015444444444443,,0.25,0.5,0.26666666666666666,2.2666666666666666,0.22388059701492538,2.0,2.0,,,,,1.0,8.0,,,,4.0,2.0,,,4.0,4.0,2.0,8.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,0.3333333333333333,,,0.1,,,,,,,,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,,,,,0.8888888888888888,0.43905,,,,,,,1.0,6.0,1.0,,1.0,6.0,1.0,,,3.0,,6.0,1.0,,,,,2.0,1.0,,1.0,2.0,,1.0,0.16666666666666666,,0.16666666666666666,0.6666666666666666,,,,,,,,,,,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,0.16666666666666666,26.03333333333333,,,,,,,,,,0.2,,,,,,,,,,,,,,,True,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,2083.0,35.0,-10.0,70.0,69,38.0,47,6.0,139,,1.0,3.0,9.0,14.0,61.0,1.0,6.0,10.0,6.0,,,6.0,11.0,,11.0,3.0,5.0,6.0,8.0,,,11.0,4.0,4.0,,4.0,3.0,10.0,38.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.3,0.16666666666666666,0.4666666666666667,0.45454545454545453,25.974025974025974,,0.2608695652173913,,0.25,,,0.375,0.75,0.1,,,,0.44288999999999995,0.4821166666666666,0.3076923076923077,0.3333333333333333,0.7142857142857143,8.28888888888889,0.5428571428571428,,2.0,,,,2.0,6.0,8.0,,,,8.0,,,1.0,1.0,1.0,1.0,2.0,,2.0,3.0,,2.0,2.0,,2.0,,,2.0,1.0,2.0,,,,4.0,,,,0.1111111111111111,0.5,0.4,0.75,,0.2222222222222222,,,,,0.3333333333333333,0.2857142857142857,,0.2,,,,0.6,,,0.3333333333333333,,0.3,,,3.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,0.1,,,,0.5,0.5,1.0,,,,,0.1,,,,,,,,,25.3,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,574.0,10.0,1.0,19.0,17,3.0,4,1.0,36,1.0,1.0,2.0,4.0,4.0,11.0,,,,4.0,,,1.0,3.0,,3.0,,,1.0,1.0,,,,,1.0,,1.0,,,3.0,,1.0,1.0,0.5,,0.4,,0.4,,25.0,,0.2,,0.375,,,,,0.2,1.0,1.0,1.0,0.44404000000000005,,,,,8.7,0.15789473684210525,1.0,1.0,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.6666666666666666,,,,1.0,,0.5,,0.2,1.0,1.0,1.0,0.4,,,,,0.4,0.3829,0.5,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,24.3,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,
