EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,ThreePtAssists,Arc3Assists,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,TwoPtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,ShortMidRangePctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,OffensiveGoaltends,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedArc3,on,3pt And 1 Free Throw Trips,HeaveMakes
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,16715.0,279.0,-37.0,513.0,527.0,100.0,110.0,66.0,1040.0,18.0,32.0,4.0,8.0,1.0,6.0,4.0,10.0,6.0,18.0,,,,,,,1.0,,,28.0,60.0,,1.0,21.0,77.0,544.0,4.0,12.0,,,8.0,2.0,10.0,,7.0,11.0,42.0,14.0,,6.0,,,9.0,14.0,2.0,4.0,3.0,33.0,,11.0,13.0,2.0,16.0,11.0,27.0,8.0,1.0,6.0,,14.0,,5.0,15.0,26.0,,2.0,2.0,1.0,2.0,1.0,11.0,100.0,5.0,0.75,0.84,,,,,0.4666666666666667,0.3333333333333333,0.2,0.45901639344262296,0.3333333333333333,0.2,0.5202702702702703,0.3333333333333333,0.39285714285714285,0.01639344262295082,15.017064846416382,0.5714285714285714,0.11764705882352941,0.0593607305936073,0.05263157894736842,,0.05363984674329502,0.04365079365079365,0.014705882352941176,0.04225352112676056,,,0.12987012987012986,0.5,0.5245901639344263,0.5625,0.5806451612903226,0.16393442622950818,0.4,0.4,0.5,0.29508196721311475,0.3333333333333333,0.375,,,,,0.01639344262295082,,,,0.6666666666666666,0.5,,,,,,,0.6,0.16666666666666666,,0.5409836065573771,,0.5102766666666666,0.48747499999999994,0.50021,0.1038961038961039,0.14285714285714285,6.516666666666667,44.7,0.1949317738791423,3.0,5.0,5.0,1.0,7.0,5.0,2.0,7.0,11.0,,1.0,0.05,0.03125,0.023809523809523808,0.05172413793103448,0.14285714285714285,0.7777777777777778,0.8333333333333334,0.25,0.1527777777777778,0.15492957746478872,,,,1.0,4.0,3.0,1.0,,,,,,0.1111111111111111,,0.1,,,,,,,1.0,1.0,5.0,,,,1.0,1.0,0.1724137931034483,,,,,,,,,1.0,,,,True,,
248,1610612740,George Lynch,George Lynch,248,NOH,4078.0,68.0,4.0,127.0,129.0,39.0,39.0,14.0,256.0,,,,,,,,,3.0,7.0,2.0,6.0,,1.0,3.0,1.0,3.0,,,3.0,7.0,3.0,9.0,1.0,16.0,126.0,,1.0,,1.0,,,1.0,5.0,,3.0,6.0,,9.0,,3.0,1.0,4.0,5.0,2.0,2.0,,11.0,1.0,1.0,4.0,1.0,6.0,3.0,9.0,1.0,,,,1.0,,2.0,8.0,2.0,,,,,1.0,,3.0,39.0,2.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.42857142857142855,,,0.46875,,0.25,0.47058823529411764,,0.25,0.5625,12.413793103448276,1.0,0.14285714285714285,0.0851063829787234,0.024390243902439025,0.05,0.08196721311475409,0.03278688524590164,,,0.07692307692307693,,0.13636363636363635,,,,,,,,,0.4375,0.42857142857142855,0.42857142857142855,0.375,0.3333333333333333,0.3333333333333333,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,,,,,,,0.5,0.5625,0.3333333333333333,0.5060281249999999,0.4254,0.524175,,0.1875,18.571428571428573,23.711111111111112,0.30708661417322836,,1.0,,1.0,3.0,3.0,,1.0,1.0,,,,,0.07142857142857142,0.08333333333333333,,,1.0,,0.058823529411764705,0.125,,1.0,1.0,,,,1.0,,,,,,,0.2,0.09090909090909091,,0.1111111111111111,,2.0,1.0,,,,,,,0.2,,,,0.3333333333333333,,,1.0,,,0.3333333333333333,,,1.0,,1.0,True,,
2561,1610612740,David West,David West,2561,NOH,8648.0,144.0,5.0,255.0,261.0,108.0,102.0,43.0,516.0,14.0,30.0,4.0,13.0,9.0,15.0,1.0,3.0,,1.0,,,,,,,1.0,,,15.0,34.0,,1.0,5.0,35.0,266.0,4.0,13.0,,,8.0,9.0,17.0,,3.0,21.0,18.0,12.0,,4.0,1.0,,3.0,6.0,2.0,,1.0,15.0,5.0,19.0,25.0,4.0,34.0,24.0,58.0,,,4.0,,4.0,,8.0,16.0,6.0,,,8.0,6.0,8.0,6.0,21.0,108.0,1.0,0.6,0.6923076923076923,,,,,0.4411764705882353,0.3076923076923077,0.5294117647058824,0.42857142857142855,0.3076923076923077,0.5294117647058824,0.4861111111111111,0.3076923076923077,0.5833333333333334,0.02857142857142857,13.071895424836601,,0.36363636363636365,0.21367521367521367,0.18269230769230768,0.16666666666666666,0.2127659574468085,0.1791044776119403,0.2647058823529412,0.11764705882352941,0.09090909090909091,0.11428571428571428,0.15217391304347827,0.75,0.8571428571428571,0.4666666666666667,0.5833333333333334,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.02857142857142857,,,,,,,0.02857142857142857,,,,1.0,0.3076923076923077,,,,,,,0.8823529411764706,0.6,,0.8857142857142857,,0.5295685714285714,0.5501909090909091,0.5339,0.22857142857142856,0.6,1.3852941176470588,26.2,0.4235294117647059,6.0,3.0,2.0,5.0,3.0,3.0,,,5.0,,2.0,0.17647058823529413,0.2,0.20833333333333334,0.3888888888888889,0.25,0.5714285714285714,,0.25,0.1388888888888889,0.14285714285714285,,1.0,,1.0,,1.0,2.0,2.0,4.0,,,,,,0.16666666666666666,0.375,0.1875,,,,,,,2.0,1.0,,,,,0.15384615384615385,,,,,,,,,,,,,True,,
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
120,1610612740,Steven Smith,Steven Smith,120,NOH,50269.0,838.0,-36.0,1577.0,1551.0,509.0,471.0,228.0,3128.0,28.0,55.0,4.0,15.0,7.0,15.0,26.0,65.0,18.0,59.0,17.0,38.0,2.0,6.0,14.0,20.0,59.0,,4.0,72.0,179.0,37.0,97.0,72.0,327.0,1653.0,8.0,33.0,2.0,10.0,33.0,14.0,44.0,36.0,31.0,98.0,80.0,64.0,93.0,8.0,59.0,20.0,41.0,51.0,18.0,7.0,16.0,112.0,7.0,15.0,36.0,3.0,50.0,23.0,73.0,13.0,6.0,27.0,5.0,40.0,3.0,34.0,82.0,78.0,8.0,12.0,4.0,2.0,4.0,3.0,98.0,509.0,13.0,0.5555555555555556,0.5882352941176471,0.8378378378378378,0.38144329896907214,0.2,0.38144329896907214,0.4022346368715084,0.24242424242424243,0.3181818181818182,0.46195652173913043,0.2558139534883721,0.41875,0.5161812297734628,0.33,0.5,0.35144927536231885,18.905742145178763,0.325,0.05,0.07272727272727272,0.02862595419847328,0.026515151515151516,0.07298136645962733,0.027918781725888325,0.02702702702702703,0.014084507042253521,0.03015075376884422,0.0650887573964497,0.10270270270270271,0.75,0.19927536231884058,0.509090909090909,0.5714285714285714,0.23550724637681159,0.4,0.41935483870967744,0.38461538461538464,0.213768115942029,0.3050847457627119,0.3050847457627119,0.13768115942028986,0.4473684210526316,0.4473684210526316,1.0,0.213768115942029,0.3389830508474576,0.3389830508474576,0.7,0.3488372093023256,0.26666666666666666,0.13953488372093023,0.3333333333333333,1.0,0.09302325581395349,,,0.1875,0.4666666666666667,0.175,0.5507246376811594,0.3389830508474576,0.47237381818181823,0.5030444444444444,0.47093481012658234,0.10091743119266056,0.2996941896024465,9.021787709497204,24.580412371134024,0.3227647431832594,9.0,10.0,9.0,11.0,15.0,8.0,7.0,7.0,22.0,1.0,1.0,0.05027932960893855,0.10909090909090909,0.0738255033557047,0.0425531914893617,0.08108108108108109,0.6071428571428571,0.7222222222222222,0.25,0.08080808080808081,0.11055276381909548,11.0,1.0,1.0,2.0,3.0,10.0,8.0,13.0,2.0,,,1.0,,0.019230769230769232,0.049079754601226995,0.015384615384615385,0.07142857142857142,5.0,22.0,13.0,18.0,,,4.0,3.0,2.0,0.3611111111111111,,,0.02631578947368421,0.275,0.22727272727272727,0.02040816326530612,8.0,0.046153846153846156,,0.5714285714285714,,,,,,False,1.0,
133,1610612740,David Wesley,David Wesley,133,NOH,113742.0,1896.0,-31.0,3557.0,3542.0,1024.0,905.0,533.0,7099.0,62.0,112.0,1.0,4.0,14.0,24.0,11.0,39.0,138.0,345.0,26.0,86.0,6.0,14.0,20.0,62.0,189.0,8.0,23.0,211.0,496.0,88.0,275.0,130.0,816.0,3605.0,12.0,39.0,14.0,37.0,72.0,49.0,120.0,69.0,64.0,222.0,310.0,112.0,249.0,2.0,187.0,62.0,125.0,165.0,66.0,23.0,36.0,370.0,9.0,15.0,74.0,1.0,100.0,26.0,126.0,51.0,34.0,45.0,2.0,96.0,10.0,56.0,138.0,174.0,16.0,24.0,11.0,5.0,12.0,4.0,222.0,1024.0,18.0,0.7345971563981043,0.7380952380952381,0.9431818181818182,0.32,0.3783783783783784,0.32234432234432236,0.4254032258064516,0.3076923076923077,0.4083333333333333,0.44487678339818415,0.4342105263157895,0.41798941798941797,0.4751479289940828,0.45,0.4779735682819383,0.35667963683527887,22.571360038378508,0.53125,0.00980392156862745,0.05785770132916341,0.01160092807424594,0.016574585635359115,0.05875370919881306,0.013071895424836602,0.006042296072507553,0.010771992818671455,0.0196078431372549,0.055408970976253295,0.06981132075471698,0.3333333333333333,0.14526588845654995,0.5535714285714286,0.6526315789473685,0.05058365758754864,0.28205128205128205,0.3142857142857143,0.36363636363636365,0.4474708171206226,0.4,0.4094955489614243,0.11154345006485085,0.3023255813953488,0.3132530120481928,1.0,0.245136186770428,0.328042328042328,0.3333333333333333,0.9193548387096774,0.05263157894736842,0.25,0.18421052631578946,0.42857142857142855,1.0,0.3026315789473684,0.34782608695652173,1.0,0.12698412698412698,0.5833333333333334,0.10582010582010581,0.5019455252918288,0.3315508021390374,0.5018090494791666,0.47894741379310335,0.48176631016042787,0.08823529411764706,0.27205882352941174,14.430645161290322,24.807272727272725,0.28788304751194826,29.0,40.0,30.0,25.0,69.0,40.0,29.0,17.0,54.0,5.0,1.0,0.05846774193548387,0.15178571428571427,0.06157635467980296,0.043243243243243246,0.07575757575757576,0.5645161290322581,0.8405797101449275,,0.06942752740560293,0.09944751381215469,6.0,10.0,2.0,7.0,1.0,35.0,4.0,21.0,7.0,,,,0.02318840579710145,0.02247191011235955,0.01728395061728395,0.007407407407407408,0.05474452554744526,14.0,49.0,20.0,15.0,2.0,6.0,4.0,10.0,3.0,0.2898550724637681,0.02181818181818182,0.015873015873015872,0.009259259259259259,0.25925925925925924,0.2857142857142857,0.01079136690647482,6.0,0.10256410256410256,0.03488372093023256,0.3,,,1.0,1.0,,False,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,131224.0,2187.0,26.0,4059.0,4060.0,1150.0,1048.0,586.0,8119.0,100.0,186.0,34.0,69.0,23.0,53.0,44.0,129.0,127.0,273.0,,,,,,,1.0,,,271.0,588.0,,1.0,126.0,668.0,4085.0,50.0,113.0,,,123.0,65.0,163.0,1.0,41.0,171.0,416.0,126.0,,56.0,1.0,,107.0,127.0,46.0,16.0,45.0,274.0,50.0,119.0,260.0,41.0,354.0,184.0,538.0,47.0,29.0,37.0,,84.0,12.0,79.0,157.0,152.0,1.0,18.0,53.0,41.0,53.0,31.0,171.0,1150.0,24.0,0.7675276752767528,0.8559670781893004,,,,,0.4608843537414966,0.4424778761061947,0.3987730061349693,0.4601018675721562,0.4424778761061947,0.39634146341463417,0.506838905775076,0.488,0.4476439790575916,0.001697792869269949,15.634218289085545,0.5595238095238095,0.33064516129032256,0.17555705604321403,0.08106267029972752,0.08264462809917356,0.1580010095911156,0.08152436082971538,0.09230769230769231,0.08361204013377926,0.08647450110864745,0.13664596273291926,0.19732441471571907,0.5849056603773585,0.3157894736842105,0.5376344086021505,0.6493506493506493,0.21901528013582344,0.34108527131782945,0.3793103448275862,0.7045454545454546,0.4634974533106961,0.4652014652014652,0.4721189591078067,,,,,0.001697792869269949,,,,0.6106194690265486,0.4927536231884058,,,,,,,0.3231707317073171,0.4339622641509434,,0.3174872665534805,,0.4472320882852291,0.49076222222222227,0.44446219512195123,0.18413173652694612,0.2559880239520958,10.065476190476192,26.5,0.2833210150283321,49.0,20.0,13.0,53.0,64.0,43.0,21.0,18.0,63.0,1.0,11.0,0.08333333333333333,0.17204301075268819,0.106,0.19,0.10625,0.59,0.9291338582677166,0.14705882352941177,0.0984375,0.09859154929577464,23.0,7.0,15.0,2.0,6.0,25.0,20.0,11.0,12.0,2.0,5.0,9.0,0.014652014652014652,0.11904761904761904,0.06875,0.07142857142857142,0.10588235294117647,,1.0,,,,,10.0,10.0,,,,,0.03773584905660377,0.006097560975609756,,,,0.10077519379844961,,,,,,,,False,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,50445.0,841.0,51.0,1569.0,1558.0,455.0,432.0,234.0,3127.0,80.0,119.0,25.0,40.0,21.0,36.0,36.0,69.0,18.0,66.0,,,,,,2.0,4.0,,,134.0,254.0,2.0,4.0,63.0,337.0,1606.0,32.0,54.0,,,88.0,37.0,69.0,3.0,20.0,97.0,182.0,86.0,6.0,48.0,3.0,2.0,25.0,43.0,8.0,5.0,12.0,104.0,26.0,69.0,93.0,19.0,141.0,95.0,236.0,21.0,10.0,32.0,,53.0,11.0,68.0,141.0,117.0,,3.0,32.0,25.0,32.0,16.0,97.0,455.0,18.0,0.6791044776119403,0.8272727272727273,1.0,0.5,,0.6666666666666666,0.5275590551181102,0.5925925925925926,0.5362318840579711,0.5310077519379846,0.5925925925925926,0.5347222222222222,0.5400641025641025,0.6027397260273972,0.5449438202247191,0.015503875968992248,19.70842332613391,0.39622641509433965,0.3584905660377358,0.16939890710382513,0.1280148423005566,0.11504424778761062,0.1752873563218391,0.12418300653594772,0.11278195488721804,0.13389121338912133,0.11931818181818182,0.1554054054054054,0.1673469387755102,0.5,0.46124031007751937,0.6722689075630253,0.7920792079207921,0.26744186046511625,0.5217391304347826,0.5454545454545454,0.6388888888888888,0.2558139534883721,0.2727272727272727,0.2727272727272727,,,,,0.015503875968992248,0.5,0.5,1.0,0.7407407407407407,0.625,,,,,,,0.5,0.5833333333333334,,0.47674418604651164,0.6666666666666666,0.47962937743190637,0.50559,0.4868260563380283,0.26112759643916916,0.2878338278931751,7.007086614173227,39.475,0.289993626513703,21.0,18.0,15.0,29.0,37.0,17.0,20.0,11.0,60.0,1.0,6.0,0.08267716535433071,0.15126050420168066,0.19727891156462585,0.1858974358974359,0.28888888888888886,0.675,0.7777777777777778,0.16,0.1941747572815534,0.19672131147540983,24.0,3.0,,4.0,5.0,14.0,12.0,11.0,9.0,5.0,5.0,2.0,,,0.1317365269461078,0.1,0.1568627450980392,1.0,3.0,1.0,,1.0,,7.0,2.0,,0.3333333333333333,,,0.07368421052631578,0.041666666666666664,0.3333333333333333,,,0.043478260869565216,,,2.0,,,,,False,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,130302.0,2172.0,117.0,4054.0,4038.0,1125.0,1017.0,614.0,8092.0,190.0,341.0,22.0,35.0,50.0,91.0,33.0,108.0,85.0,237.0,20.0,64.0,7.0,14.0,24.0,130.0,418.0,19.0,47.0,308.0,686.0,150.0,482.0,191.0,1257.0,4040.0,35.0,63.0,26.0,61.0,157.0,82.0,178.0,150.0,99.0,404.0,180.0,436.0,234.0,24.0,414.0,130.0,322.0,413.0,162.0,41.0,119.0,917.0,15.0,40.0,141.0,3.0,184.0,57.0,241.0,104.0,75.0,75.0,5.0,179.0,11.0,51.0,139.0,289.0,,37.0,19.0,9.0,22.0,12.0,404.0,1125.0,26.0,0.2922077922077922,0.30405405405405406,0.52,0.3112033195020747,0.4262295081967213,0.3138075313807531,0.4489795918367347,0.5555555555555556,0.4606741573033708,0.4563356164383562,0.5967741935483871,0.4649390243902439,0.4857032457496136,0.5946969696969697,0.5153061224489796,0.4126712328767123,30.809454089102697,0.5810055865921788,0.023809523809523808,0.09585316111488783,0.02779708130646282,0.022727272727272728,0.0933952528379773,0.026202953787517864,0.02425876010781671,0.015706806282722512,0.02178217821782178,0.08280254777070063,0.10841423948220065,0.5454545454545454,0.2919520547945205,0.5571847507331378,0.625,0.09246575342465753,0.3055555555555556,0.33,0.21212121212121213,0.2029109589041096,0.35864978902953587,0.36637931034482757,0.0547945205479452,0.3125,0.31746031746031744,0.8,0.3578767123287671,0.31100478468899523,0.3125,0.47692307692307695,0.28225806451612906,0.6285714285714286,0.11290322580645161,0.5,0.7142857142857143,0.3790322580645161,0.40425531914893614,1.0,0.2774390243902439,0.5494505494505495,0.07317073170731707,0.7046232876712328,0.3140096618357488,0.5221862972508592,0.5196363157894736,0.5086321538461538,0.1249005568814638,0.32140015910898967,7.7711370262390655,25.19958506224067,0.277503700049334,50.0,91.0,56.0,40.0,127.0,59.0,68.0,29.0,108.0,7.0,3.0,0.0728862973760933,0.10850439882697947,0.08565310492505353,0.09162303664921466,0.04827586206896552,0.3263157894736842,0.24705882352941178,0.09090909090909091,0.09307875894988067,0.1409921671018277,9.0,35.0,2.0,12.0,10.0,44.0,4.0,17.0,28.0,,1.0,,0.02109704641350211,0.015503875968992248,0.044444444444444446,0.025806451612903226,0.10248447204968944,38.0,126.0,47.0,216.0,4.0,3.0,14.0,28.0,9.0,0.31333333333333335,0.006224066390041493,0.004784688995215311,0.021638330757341576,0.38414634146341464,0.30158730158730157,0.018329938900203666,9.0,0.07407407407407407,0.015625,0.375,,,3.0,1.0,2.0,False,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,107820.0,1797.0,81.0,3380.0,3365.0,1101.0,1007.0,506.0,6745.0,70.0,106.0,5.0,8.0,19.0,30.0,12.0,27.0,56.0,125.0,22.0,73.0,7.0,13.0,23.0,84.0,283.0,12.0,36.0,138.0,258.0,106.0,356.0,113.0,707.0,3383.0,15.0,26.0,19.0,49.0,89.0,36.0,79.0,109.0,60.0,222.0,146.0,130.0,231.0,,278.0,83.0,184.0,241.0,94.0,21.0,69.0,539.0,25.0,29.0,86.0,6.0,132.0,55.0,187.0,95.0,77.0,32.0,4.0,127.0,8.0,22.0,122.0,133.0,17.0,24.0,15.0,9.0,15.0,8.0,222.0,1101.0,25.0,0.5289855072463768,0.5289855072463768,0.7264150943396226,0.29775280898876405,0.3877551020408163,0.29829545454545453,0.5348837209302325,0.5769230769230769,0.45569620253164556,0.4837133550488599,0.58,0.4308510638297872,0.5187125748502994,0.58,0.49770642201834864,0.5798045602605864,19.904857285928895,0.7480314960629921,0.048,0.07610619469026549,0.025086505190311418,0.04409171075837742,0.08372093023255814,0.03134068485200232,0.016835016835016835,0.03164556962025317,0.046620046620046623,0.04699738903394256,0.09862385321100918,0.5333333333333333,0.17263843648208468,0.660377358490566,0.7216494845360825,0.043973941368078175,0.4444444444444444,0.46153846153846156,0.16666666666666666,0.20358306188925082,0.448,0.45528455284552843,0.11889250814332247,0.3013698630136986,0.3142857142857143,0.8181818181818182,0.4609120521172638,0.2968197879858657,0.3010752688172043,0.7023809523809523,0.10666666666666667,0.625,0.17333333333333334,0.5384615384615384,1.0,0.48,0.3333333333333333,0.75,0.1595744680851064,0.6333333333333333,0.12234042553191489,0.752442996742671,0.29856115107913667,0.5338875000000002,0.5234535714285714,0.5040348901098901,0.12588401697312587,0.314002828854314,10.053100775193798,25.041011235955068,0.3257396449704142,12.0,57.0,30.0,40.0,115.0,72.0,43.0,18.0,24.0,2.0,4.0,0.046511627906976744,0.08490566037735849,0.10666666666666667,0.08038585209003216,0.1111111111111111,0.5571428571428572,0.5714285714285714,0.4,0.04813664596273292,0.08540925266903915,2.0,27.0,1.0,6.0,2.0,37.0,1.0,8.0,1.0,3.0,,,0.016,0.008928571428571428,0.023376623376623377,0.036231884057971016,0.10465116279069768,23.0,86.0,30.0,87.0,4.0,7.0,11.0,11.0,7.0,0.27522935779816515,0.019662921348314606,0.014134275618374558,0.03303303303303303,0.4574468085106383,0.26744186046511625,0.01928374655647383,7.0,0.037037037037037035,0.0410958904109589,0.30434782608695654,,,,,,False,,1.0
1742,1610612740,Shammond Williams,Shammond Williams,1742,NOH,14349.0,239.0,-22.0,429.0,439.0,138.0,146.0,50.0,868.0,13.0,21.0,,,4.0,7.0,3.0,12.0,7.0,22.0,1.0,3.0,1.0,1.0,1.0,4.0,23.0,1.0,2.0,23.0,55.0,5.0,26.0,11.0,72.0,460.0,,,2.0,3.0,6.0,6.0,17.0,8.0,4.0,19.0,14.0,32.0,15.0,,23.0,4.0,47.0,52.0,23.0,9.0,15.0,109.0,,,13.0,,17.0,,17.0,13.0,5.0,8.0,,21.0,,5.0,22.0,13.0,,1.0,1.0,,1.0,1.0,19.0,138.0,8.0,0.30434782608695654,0.30434782608695654,1.0,0.19230769230769232,0.6666666666666666,0.19230769230769232,0.41818181818181815,,0.35294117647058826,0.3765432098765432,1.0,0.3,0.41379310344827586,1.0,0.35185185185185186,0.32098765432098764,22.085889570552148,0.6190476190476191,,0.08074534161490683,,,0.08173076923076923,,,,,0.10638297872340426,0.0967741935483871,1.0,0.25925925925925924,0.6190476190476191,0.7647058823529411,0.14814814814814814,0.25,0.3333333333333333,,0.2716049382716049,0.3181818181818182,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.3333333333333333,1.0,0.2839506172839506,0.17391304347826086,0.17391304347826086,1.0,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,0.28,0.5714285714285714,0.04,0.5802469135802469,0.17391304347826086,0.4923283950617283,0.56565,0.4708259999999999,0.08333333333333333,0.2638888888888889,9.530909090909091,24.95384615384615,0.32167832167832167,8.0,5.0,3.0,4.0,14.0,6.0,8.0,8.0,6.0,,1.0,0.14545454545454545,0.19047619047619047,0.0851063829787234,0.038461538461538464,0.11764705882352941,0.3076923076923077,0.42857142857142855,,0.06976744186046512,0.1,,2.0,,,2.0,6.0,,1.0,1.0,,,,0.045454545454545456,,,,0.06666666666666667,1.0,7.0,1.0,,,,,3.0,,0.125,,,,0.28,0.14285714285714285,,,0.25,,,,,,,,False,,
