EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedAtRim,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,on,HeaveMakes
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,17511.0,292,18,574,576,151,178,70,1150,9.0,25.0,1.0,4.0,2.0,7.0,5.0,15.0,15.0,37.0,2.0,9.0,1.0,1.0,12.0,24.0,2.0,4.0,3.0,7.0,29.0,77.0,14.0,33.0,25.0,125.0,578,2.0,5.0,2.0,5.0,10.0,9.0,20.0,3.0,8.0,10.0,37.0,24.0,34.0,42.0,24.0,12.0,5.0,29.0,10.0,39.0,8.0,2.0,12.0,8.0,9.0,88.0,3.0,4.0,5.0,24.0,29.0,7.0,36.0,1.0,12.0,8.0,4.0,23.0,5.0,14.0,10.0,9.0,33.0,3.0,7.0,12.0,31,1.0,4.0,25.0,1.0,2.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,37.0,151,6.0,0.41379310344827586,0.41379310344827586,1.0,0.42424242424242425,0.4,0.375,0.42424242424242425,0.37662337662337664,0.4,0.45,0.45454545454545453,0.5,0.48214285714285715,0.5082644628099173,0.5,0.5606060606060606,0.3,0.06493506493506493,0.12,0.13333333333333333,23.692307692307693,0.696969696969697,0.11483253588516747,0.020512820512820513,0.07352941176470588,0.039473684210526314,0.10469314079422383,0.025830258302583026,0.017543859649122806,0.03614457831325301,0.021739130434782608,0.06666666666666667,0.08064516129032258,0.07272727272727272,0.16304347826086957,0.057692307692307696,0.125,0.01639344262295082,0.5,0.22727272727272727,0.36,0.4090909090909091,0.1111111111111111,0.13636363636363635,0.3333333333333333,0.38461538461538464,0.4,0.33636363636363636,0.40540540540540543,0.40540540540540543,0.6,0.08181818181818182,0.2222222222222222,0.2222222222222222,1.0,0.21818181818181817,0.5,0.5,1.0,0.4,0.25,0.1,0.4,0.5,1.0,0.25,0.2857142857142857,0.03571428571428571,0.25,0.42857142857142855,0.5272727272727272,0.5,0.4823063636363637,0.54130625,0.4622732142857143,0.05217391304347826,0.07317073170731707,0.08,0.296,10.528571428571427,24.87878787878788,0.26306620209059234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,29244.0,487,-17,956,946,300,273,125,1902,43.0,68.0,13.0,20.0,14.0,23.0,20.0,47.0,14.0,37.0,7.0,18.0,2.0,7.0,15.0,29.0,,4.0,3.0,9.0,77.0,152.0,22.0,47.0,62.0,282.0,1070,15.0,23.0,1.0,6.0,46.0,20.0,41.0,5.0,16.0,27.0,82.0,90.0,64.0,66.0,29.0,15.0,15.0,20.0,5.0,25.0,5.0,,13.0,2.0,5.0,55.0,5.0,29.0,11.0,50.0,70.0,35.0,105.0,5.0,8.0,6.0,2.0,13.0,1.0,7.0,20.0,6.0,33.0,1.0,9.0,20.0,46,,6.0,67.0,1.0,3.0,23.0,8.0,10.0,1.0,3.0,10.0,5.0,82.0,300,9.0,0.5844155844155844,0.6818181818181818,1.0,0.46808510638297873,0.16666666666666666,0.3125,0.46808510638297873,0.506578947368421,0.6521739130434783,0.4878048780487805,0.5527638190954773,0.5689655172413793,0.4824561403508772,0.6086956521739131,0.6428571428571429,0.5633802816901409,0.23618090452261306,0.09868421052631579,0.1323529411764706,0.0851063829787234,23.822463768115945,0.3939393939393939,0.14836795252225518,0.08405797101449275,0.1134020618556701,0.046296296296296294,0.14055299539170507,0.07505518763796909,0.09615384615384616,0.10218978102189781,0.014492753623188406,0.10256410256410256,0.12727272727272726,0.18085106382978725,0.14285714285714285,0.1267605633802817,0.07692307692307693,0.058823529411764705,0.5,0.3417085427135678,0.6323529411764706,0.7288135593220338,0.4883720930232558,0.23618090452261306,0.425531914893617,0.46511627906976744,0.55,0.18592964824120603,0.3783783783783784,0.4,0.9285714285714286,0.09045226130653267,0.3888888888888889,0.3888888888888889,1.0,0.1457286432160804,0.5172413793103449,0.5172413793103449,1.0,0.6896551724137931,0.65,0.06896551724137931,0.13793103448275862,,,0.40350877192982454,0.6086956521739131,0.12280701754385964,0.15789473684210525,0.3333333333333333,0.5778894472361809,0.5172413793103449,0.49009597989949744,0.5340840000000001,0.48802982456140354,0.10810810810810811,0.13218390804597702,0.16312056737588654,0.2907801418439716,7.101315789473683,24.974468085106388,0.3138075313807531,1.0,2.0,13.0,22.0,1.0,9.0,2.0,5.0,1.0,1.0,6.0,0.05405405405405406,0.2727272727272727,0.043478260869565216,0.04807692307692308,0.07692307692307693,0.5,1.0,0.2857142857142857,0.020833333333333332,,,,,,,,,,,,,,,,True,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,46566.0,776,-66,1484,1468,387,290,175,2952,64.0,117.0,11.0,26.0,12.0,23.0,46.0,97.0,9.0,33.0,,,,,,,,,,,119.0,247.0,,,44.0,282.0,1652,14.0,34.0,,,40.0,19.0,46.0,,,14.0,52.0,152.0,86.0,,,,26.0,15.0,9.0,24.0,7.0,2.0,9.0,1.0,5.0,57.0,11.0,39.0,28.0,100.0,147.0,51.0,198.0,3.0,11.0,9.0,2.0,15.0,3.0,4.0,26.0,11.0,41.0,,9.0,41.0,88,10.0,9.0,77.0,5.0,,36.0,5.0,30.0,1.0,4.0,31.0,19.0,52.0,387,10.0,0.6386554621848739,0.6846846846846847,,,,,,0.4817813765182186,0.4117647058823529,0.41304347826086957,0.4817813765182186,0.4117647058823529,0.41304347826086957,0.49823321554770317,0.46511627906976744,0.45614035087719296,,0.10526315789473684,0.1282051282051282,0.08247422680412371,19.115044247787612,0.36585365853658536,0.17825311942959002,0.06782608695652174,0.19858156028368795,0.09243697478991597,0.18233618233618235,0.07204610951008646,0.05952380952380952,0.06451612903225806,0.0759493670886076,0.125,0.18478260869565216,0.18705035971223022,0.16806722689075632,0.18691588785046728,0.23529411764705882,0.029411764705882353,0.6129032258064516,0.47368421052631576,0.5470085470085471,0.6274509803921569,0.71875,0.39271255060728744,0.4742268041237113,0.5168539325842697,0.5,0.13360323886639677,0.2727272727272727,0.3,0.7777777777777778,,,,,,,,,0.7647058823529411,0.4230769230769231,,,,,0.5,0.5217391304347826,,,,0.47368421052631576,,0.46119271255060734,0.5150222222222222,0.46317608695652174,0.12949640287769784,0.12949640287769784,0.14184397163120568,0.18439716312056736,5.686234817813766,,0.26078167115902967,,,12.0,16.0,1.0,19.0,2.0,4.0,,,25.0,0.09090909090909091,0.4318181818181818,0.029411764705882353,0.07894736842105263,0.2727272727272727,,,,,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,True,
1800,1610612749,Damon Jones,Damon Jones,1800,MIL,120536.0,2009,13,3919,3901,1202,1135,486,7820,35.0,58.0,1.0,1.0,12.0,18.0,13.0,32.0,64.0,161.0,26.0,80.0,10.0,25.0,72.0,193.0,9.0,23.0,17.0,60.0,112.0,251.0,98.0,273.0,55.0,573.0,4182,8.0,25.0,12.0,33.0,54.0,31.0,75.0,24.0,85.0,44.0,178.0,78.0,146.0,228.0,192.0,72.0,13.0,388.0,90.0,478.0,66.0,24.0,181.0,79.0,128.0,1046.0,4.0,11.0,44.0,110.0,155.0,15.0,170.0,3.0,30.0,22.0,8.0,66.0,23.0,56.0,37.0,10.0,103.0,5.0,35.0,40.0,92,1.0,5.0,72.0,,,9.0,21.0,2.0,2.0,,4.0,2.0,178.0,1202,22.0,0.3482142857142857,0.35135135135135137,0.7755102040816326,0.358974358974359,0.36363636363636365,0.2823529411764706,0.3602941176470588,0.44621513944223107,0.32,0.41333333333333333,0.49427480916030536,0.4482758620689655,0.41875,0.5134408602150538,0.45,0.47593582887700536,0.5209923664122137,0.05179282868525897,0.1206896551724138,0.125,14.7347302719572,0.6407766990291263,0.07719298245614035,0.007971014492753623,0.10837438423645321,0.009216589861751152,0.08410704533042053,0.008269018743109152,0.006622516556291391,0.010101010101010102,,0.027586206896551724,0.07311827956989247,0.041343669250646,0.10471204188481675,0.11147540983606558,0.09900990099009901,0.010344827586206896,0.5,0.11068702290076336,0.603448275862069,0.6862745098039216,0.34285714285714286,0.061068702290076333,0.40625,0.4642857142857143,0.23076923076923078,0.30725190839694655,0.39751552795031053,0.4025157232704403,0.375,0.15267175572519084,0.325,0.3291139240506329,0.8461538461538461,0.3683206106870229,0.37305699481865284,0.375,0.75,0.017241379310344827,1.0,0.1724137931034483,0.39655172413793105,0.391304347826087,1.0,0.1125,0.6666666666666666,0.15625,0.375,0.2833333333333333,0.6316793893129771,0.375,0.489340726577438,0.4826302083333333,0.4658040624999999,0.024208566108007448,0.03461538461538462,0.09424083769633508,0.3106457242582897,12.880079681274903,25.046153846153842,0.306710895636642,3.0,7.0,2.0,2.0,,1.0,2.0,,,4.0,,0.012422360248447204,0.008,,0.006944444444444444,,0.3,1.0,0.28,0.01444043321299639,2.0,,,,1.0,66.0,1.0,2.0,1.0,2.0,0.007326007326007326,0.0125,0.0051813471502590676,,,True,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,85524.0,1425,-55,2806,2785,949,875,346,5591,108.0,177.0,25.0,39.0,34.0,70.0,62.0,149.0,78.0,181.0,17.0,57.0,8.0,21.0,38.0,107.0,5.0,10.0,12.0,30.0,248.0,507.0,55.0,164.0,195.0,856.0,3074,33.0,61.0,7.0,18.0,106.0,83.0,172.0,22.0,51.0,116.0,348.0,270.0,226.0,156.0,106.0,38.0,37.0,75.0,21.0,96.0,11.0,10.0,36.0,13.0,26.0,213.0,19.0,43.0,33.0,103.0,145.0,65.0,210.0,16.0,41.0,29.0,12.0,30.0,6.0,14.0,23.0,16.0,53.0,3.0,18.0,20.0,79,8.0,8.0,229.0,17.0,18.0,73.0,37.0,4.0,2.0,1.0,4.0,4.0,348.0,949,26.0,0.5443548387096774,0.5921052631578947,0.9454545454545454,0.3353658536585366,0.3888888888888889,0.43137254901960786,0.3374233128834356,0.4891518737672584,0.5409836065573771,0.48255813953488375,0.49254843517138597,0.5506329113924051,0.5201793721973094,0.5496083550913838,0.5977011494252874,0.6048951048951049,0.2444113263785395,0.07297830374753451,0.15254237288135594,0.06711409395973154,25.514018691588785,0.5660377358490566,0.09942084942084942,0.043,0.12267657992565056,0.061488673139158574,0.10421455938697317,0.04736440030557677,0.031545741324921134,0.04395604395604396,0.05853658536585366,0.0673076923076923,0.08069164265129683,0.08928571428571429,0.12224938875305623,0.135678391959799,0.08571428571428572,0.04923076923076923,1.0,0.2637853949329359,0.6101694915254238,0.72,0.5370370370370371,0.22205663189269748,0.4161073825503356,0.4460431654676259,0.4838709677419355,0.2697466467958271,0.430939226519337,0.430939226519337,0.6025641025641025,0.08494783904619971,0.2982456140350877,0.30357142857142855,1.0,0.15946348733233978,0.35514018691588783,0.35514018691588783,0.9210526315789473,0.4936708860759494,0.6410256410256411,0.10126582278481013,0.12658227848101267,0.5,1.0,0.31390134529147984,0.4857142857142857,0.09417040358744394,0.13452914798206278,0.4,0.5081967213114754,0.3584905660377358,0.4876147014925373,0.521545081967213,0.48761891891891895,0.10425240054869685,0.12966252220248667,0.12383177570093458,0.40654205607476634,9.099013806706118,25.249390243902436,0.33820384889522453,2.0,10.0,19.0,40.0,3.0,9.0,2.0,1.0,,3.0,1.0,,0.10344827586206896,0.0375,0.05329153605015674,0.28,0.25,1.0,0.47619047619047616,0.018072289156626505,,,,,3.0,9.0,1.0,1.0,,,0.006097560975609756,0.017543859649122806,,1.0,,True,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,89217.0,1487,89,2895,2872,923,830,350,5767,117.0,205.0,12.0,26.0,30.0,50.0,47.0,123.0,75.0,166.0,4.0,15.0,,5.0,1.0,9.0,,,,6.0,239.0,494.0,5.0,24.0,211.0,704.0,3039,18.0,51.0,,,46.0,56.0,113.0,2.0,11.0,99.0,217.0,316.0,162.0,15.0,7.0,1.0,25.0,64.0,24.0,88.0,15.0,9.0,32.0,17.0,15.0,200.0,12.0,36.0,40.0,101.0,148.0,48.0,196.0,17.0,34.0,20.0,14.0,43.0,10.0,25.0,37.0,18.0,80.0,6.0,18.0,55.0,119,5.0,11.0,264.0,10.0,,98.0,37.0,13.0,2.0,3.0,14.0,6.0,217.0,923,16.0,0.6610878661087866,0.6929824561403509,1.0,0.20833333333333334,,0.18181818181818182,0.22727272727272727,0.48380566801619435,0.35294117647058826,0.49557522123893805,0.47586872586872586,0.35294117647058826,0.47580645161290325,0.546583850931677,0.39655172413793105,0.5833333333333334,0.04633204633204633,0.05060728744939271,0.08292682926829269,0.056910569105691054,21.89957652752571,0.5375,0.09872922776148582,0.03522504892367906,0.125,0.041666666666666664,0.10498883097542815,0.0366412213740458,0.03910614525139665,0.022408963585434174,0.035,0.056818181818181816,0.0658682634730539,0.1245674740484429,0.1075,0.11885245901639344,0.14473684210526316,0.07024793388429752,0.42857142857142855,0.39575289575289574,0.5707317073170731,0.6223404255319149,0.6068376068376068,0.23745173745173745,0.3821138211382114,0.4051724137931034,0.46808510638297873,0.3204633204633205,0.45180722891566266,0.45454545454545453,0.8666666666666667,0.02895752895752896,0.26666666666666666,0.26666666666666666,1.0,0.017374517374517374,0.1111111111111111,0.1111111111111111,1.0,0.5098039215686274,0.46153846153846156,,,,,0.4032258064516129,0.6,0.04032258064516129,0.04838709677419355,,0.4420849420849421,0.14285714285714285,0.48074641472868224,0.4940175,0.4764170731707316,0.1630971993410214,0.16838487972508592,0.06534090909090909,0.30823863636363635,8.62570850202429,27.112500000000008,0.3188255613126079,,2.0,10.0,22.0,,7.0,5.0,7.0,,1.0,8.0,0.006024096385542169,0.08045977011494253,,0.04560260586319218,0.08333333333333333,,,0.4,0.04,1.0,1.0,,,,,2.0,,,,,,,,,True,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,46154.0,769,42,1489,1496,398,463,201,2985,89.0,144.0,27.0,49.0,26.0,44.0,27.0,66.0,2.0,8.0,,,,,,1.0,,,,1.0,118.0,218.0,,1.0,34.0,270.0,1545,30.0,56.0,,,70.0,33.0,59.0,,1.0,10.0,76.0,174.0,62.0,,,,13.0,12.0,4.0,16.0,4.0,,6.0,3.0,3.0,36.0,19.0,64.0,27.0,99.0,142.0,85.0,227.0,7.0,36.0,28.0,8.0,16.0,3.0,7.0,16.0,9.0,32.0,7.0,9.0,69.0,118,20.0,1.0,76.0,7.0,,32.0,10.0,64.0,8.0,17.0,64.0,30.0,76.0,398,7.0,0.7372881355932204,0.8877551020408163,,,,,,0.5412844036697247,0.5357142857142857,0.559322033898305,0.5388127853881278,0.5357142857142857,0.55,0.531496062992126,0.5223880597014925,0.5352112676056338,0.0045662100456621,0.05963302752293578,0.0763888888888889,0.030303030303030304,16.57940663176265,0.5,0.1813186813186813,0.12284069097888675,0.16463414634146342,0.10106382978723404,0.17746478873239438,0.11706629055007052,0.16756756756756758,0.0872093023255814,0.09923664122137404,0.10526315789473684,0.15168539325842698,0.23170731707317074,0.16666666666666666,0.184,0.10256410256410256,0.08139534883720931,0.46875,0.6575342465753424,0.6180555555555556,0.6691729323308271,0.6629213483146067,0.3013698630136986,0.4090909090909091,0.421875,0.9629629629629629,0.0365296803652968,0.25,0.25,1.0,,,,,0.0045662100456621,,,,0.875,0.5510204081632653,,,,,0.7333333333333333,0.5909090909090909,,0.016666666666666666,,0.6621004566210046,,0.519402752293578,0.5256133333333334,0.5466762711864407,0.13114754098360656,0.13168724279835392,0.25925925925925924,0.2814814814814815,3.172477064220184,83.6,0.26729348556077903,,,10.0,40.0,2.0,16.0,1.0,4.0,,,39.0,,0.4,0.03773584905660377,0.10975609756097561,0.14814814814814814,,,,,,,3.0,2.0,1.0,,1.0,,,,,,,,2.0,True,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,53003.0,883,26,1714,1704,573,479,208,3418,69.0,108.0,12.0,20.0,20.0,30.0,16.0,38.0,15.0,56.0,1.0,11.0,1.0,5.0,23.0,84.0,2.0,6.0,6.0,30.0,100.0,202.0,24.0,95.0,104.0,376.0,1800,15.0,27.0,2.0,7.0,42.0,25.0,57.0,6.0,35.0,41.0,109.0,98.0,102.0,69.0,81.0,23.0,11.0,100.0,24.0,124.0,20.0,4.0,59.0,20.0,21.0,272.0,13.0,28.0,25.0,84.0,131.0,42.0,173.0,5.0,38.0,25.0,13.0,54.0,11.0,38.0,26.0,16.0,80.0,9.0,19.0,33.0,64,3.0,5.0,139.0,11.0,1.0,57.0,16.0,16.0,2.0,3.0,16.0,12.0,109.0,573,4.0,0.49,0.5268817204301075,0.9583333333333334,0.25263157894736843,0.2857142857142857,0.17142857142857143,0.2608695652173913,0.49504950495049505,0.5555555555555556,0.43859649122807015,0.45791245791245794,0.5294117647058824,0.3695652173913043,0.5208333333333334,0.5526315789473685,0.4658119658119658,0.31986531986531985,0.054455445544554455,0.08333333333333333,0.05263157894736842,22.471910112359552,0.675,0.13680781758957655,0.0525328330206379,0.13020833333333334,0.052,0.13523573200992556,0.05236270753512133,0.058823529411764705,0.05202312138728324,0.048484848484848485,0.058823529411764705,0.09523809523809523,0.17341040462427745,0.1471861471861472,0.14473684210526316,0.075,0.032467532467532464,0.75,0.36363636363636365,0.6388888888888888,0.696969696969697,0.42028985507246375,0.12794612794612795,0.42105263157894735,0.4444444444444444,0.5625,0.18855218855218855,0.26785714285714285,0.26785714285714285,0.7333333333333333,0.037037037037037035,0.09090909090909091,0.09090909090909091,1.0,0.2828282828282828,0.27380952380952384,0.27380952380952384,0.9565217391304348,0.5882352941176471,0.6,0.029411764705882353,0.17647058823529413,0.3333333333333333,1.0,0.32608695652173914,0.6666666666666666,0.05434782608695652,0.32608695652173914,0.2,0.6835016835016835,0.2839506172839506,0.49454999999999993,0.4941499999999999,0.47601724137931034,0.1686046511627907,0.22983870967741934,0.11170212765957446,0.2898936170212766,6.881683168316831,26.721052631578946,0.33430571761960326,,,6.0,14.0,1.0,22.0,3.0,1.0,,1.0,11.0,,0.3728813559322034,0.015384615384615385,0.04487179487179487,0.3333333333333333,,,,0.010416666666666666,,,,1.0,1.0,3.0,3.0,,,,,,,,,True,
693,1610612749,Joe Smith,Joe Smith,693,MIL,57188.0,953,18,1854,1842,567,561,247,3696,59.0,100.0,22.0,41.0,20.0,33.0,27.0,77.0,54.0,127.0,,,,,1.0,3.0,,1.0,1.0,2.0,140.0,304.0,1.0,3.0,105.0,388.0,1987,28.0,64.0,,1.0,83.0,36.0,75.0,1.0,2.0,52.0,127.0,208.0,72.0,3.0,3.0,1.0,21.0,30.0,8.0,38.0,5.0,3.0,13.0,11.0,6.0,84.0,20.0,75.0,24.0,125.0,157.0,95.0,252.0,4.0,16.0,12.0,4.0,17.0,3.0,6.0,15.0,11.0,32.0,6.0,6.0,62.0,92,4.0,5.0,120.0,6.0,,44.0,19.0,33.0,1.0,7.0,34.0,23.0,127.0,567,6.0,0.7428571428571429,0.8524590163934426,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.4605263157894737,0.4375,0.48,0.4609120521172638,0.4307692307692308,0.487012987012987,0.532967032967033,0.5253164556962026,0.6047619047619047,0.009771986970684038,0.06907894736842106,0.16,0.05194805194805195,18.478768082127857,0.53125,0.175561797752809,0.1072961373390558,0.13559322033898305,0.12269938650306748,0.16760404949381327,0.11020881670533643,0.11219512195121951,0.11194029850746269,0.10476190476190476,0.15517241379310345,0.17180616740088106,0.19148936170212766,0.16835016835016836,0.152,0.09615384615384616,0.028368794326241134,0.6764705882352942,0.3257328990228013,0.59,0.7023809523809523,0.6101694915254238,0.250814332247557,0.35064935064935066,0.3698630136986301,0.7037037037037037,0.41368078175895767,0.4251968503937008,0.42857142857142855,0.9074074074074074,,,,,0.009771986970684038,0.3333333333333333,0.3333333333333333,1.0,0.6307692307692307,0.5365853658536586,,0.015384615384615385,,,0.42857142857142855,0.6060606060606061,,0.025974025974025976,0.5,0.3355048859934853,0.3333333333333333,0.4543375816993464,0.5128750000000002,0.46833749999999996,0.12753623188405797,0.1286549707602339,0.21391752577319587,0.327319587628866,9.642763157894736,29.53333333333333,0.3058252427184466,,,27.0,36.0,,8.0,2.0,3.0,,,25.0,0.007874015748031496,0.14285714285714285,,0.09734513274336283,0.13636363636363635,,,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,True,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,26302.0,438,-2,848,855,214,240,102,1703,28.0,50.0,3.0,6.0,11.0,15.0,17.0,45.0,6.0,15.0,5.0,16.0,,9.0,10.0,30.0,,2.0,3.0,9.0,51.0,110.0,15.0,46.0,35.0,182.0,881,4.0,11.0,,2.0,11.0,17.0,27.0,7.0,18.0,9.0,64.0,68.0,34.0,45.0,28.0,10.0,12.0,20.0,6.0,26.0,4.0,2.0,7.0,6.0,7.0,58.0,7.0,7.0,19.0,46.0,69.0,14.0,83.0,1.0,16.0,11.0,5.0,13.0,4.0,8.0,13.0,5.0,26.0,3.0,7.0,18.0,43,2.0,6.0,44.0,3.0,3.0,17.0,5.0,2.0,,,2.0,,64.0,214,9.0,0.6666666666666666,0.68,1.0,0.32608695652173914,,0.3888888888888889,0.3409090909090909,0.4636363636363636,0.36363636363636365,0.6296296296296297,0.47115384615384615,0.3076923076923077,0.6111111111111112,0.5114285714285715,0.36666666666666664,0.6274509803921569,0.2948717948717949,0.10909090909090909,0.12,0.13333333333333333,20.743034055727556,0.5,0.15862068965517243,0.025362318840579712,0.19791666666666666,0.05785123966942149,0.16839378238341968,0.03526448362720403,0.031914893617021274,0.012345679012345678,0.04938271604938271,0.075,0.13095238095238096,0.18181818181818182,0.16279069767441862,0.1506849315068493,0.34782608695652173,0.013157894736842105,,0.32051282051282054,0.56,0.6363636363636364,0.8214285714285714,0.28846153846153844,0.37777777777777777,0.4358974358974359,0.47058823529411764,0.09615384615384616,0.4,0.4,0.5,0.10256410256410256,0.3125,0.3125,1.0,0.19230769230769232,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.5,,0.15384615384615385,,,0.3333333333333333,0.7333333333333333,0.2,0.2,0.3333333333333333,0.6153846153846154,0.35714285714285715,0.49336307189542494,0.47240000000000004,0.5079904761904762,0.1,0.13709677419354838,0.06043956043956044,0.3516483516483517,6.434545454545455,26.897826086956517,0.25235849056603776,,4.0,3.0,2.0,,4.0,1.0,1.0,,,2.0,,0.12903225806451613,,0.0297029702970297,0.6666666666666666,,,0.4444444444444444,,,,,,,,2.0,,,,,,,,,True,
