EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked
1904,1610612747,Devean George,Devean George,1904,LAL,87843.0,1464,207,2856,2843,1029,823,370,5699,53.0,84.0,15.0,31.0,15.0,30.0,13.0,51.0,60.0,153.0,14.0,40.0,1.0,2.0,5.0,14.0,38.0,98.0,4.0,8.0,13.0,38.0,126.0,288.0,52.0,138.0,59.0,467.0,2828,20.0,52.0,5.0,10.0,7.0,62.0,37.0,88.0,18.0,52.0,36.0,164.0,166.0,86.0,147.0,9.0,26.0,1.0,2.0,95.0,37.0,14.0,68.0,13.0,81.0,9.0,4.0,29.0,16.0,23.0,175.0,7.0,51.0,7.0,31.0,122.0,19.0,172.0,65.0,237.0,4.0,58.0,29.0,29.0,39.0,6.0,24.0,28.0,7.0,15.0,1.0,4.0,67.0,4.0,27.0,58.0,139.0,9.0,5.0,77.0,4.0,1.0,24.0,16.0,28.0,1.0,9.0,1.0,9.0,10.0,29.0,20.0,1.0,164.0,1029,25.0,0.6587301587301587,0.7345132743362832,0.9423076923076923,0.37681159420289856,0.5,0.34615384615384615,0.375,0.4375,0.38461538461538464,0.42045454545454547,0.4788732394366197,0.4435483870967742,0.45714285714285713,0.5043290043290043,0.47692307692307695,0.5,0.323943661971831,0.04861111111111111,0.09523809523809523,0.11764705882352941,16.049757281553397,0.582089552238806,0.22093023255813954,0.051094890510948905,0.11131386861313869,0.04730983302411874,0.10097719869706841,0.030042918454935622,0.1090520313613685,0.04424103737604882,0.04411764705882353,0.045454545454545456,0.05116279069767442,0.030303030303030304,0.029411764705882353,0.08633093525179857,0.1094224924012158,0.12678936605316973,0.10970464135021098,0.07142857142857142,0.017467248908296942,0.6896551724137931,0.19718309859154928,0.6309523809523809,0.6973684210526315,0.5849056603773585,0.11971830985915492,0.2549019607843137,0.28888888888888886,0.6923076923076923,0.3591549295774648,0.39215686274509803,0.39215686274509803,0.7166666666666667,0.09389671361502347,0.35,0.35,0.9285714285714286,0.2300469483568075,0.3877551020408163,0.3877551020408163,0.9473684210526315,0.5,0.4838709677419355,0.03225806451612903,0.5,1.0,0.12903225806451613,0.5,0.75,0.21428571428571427,0.5,0.1,0.35714285714285715,0.2714285714285714,0.34210526315789475,0.5211267605633803,0.3894736842105263,0.48928888888888883,0.4996277777777777,0.48585364963503647,0.053811659192825115,0.07792207792207792,0.13276231263383298,0.3511777301927195,11.312152777777778,25.301449275362323,0.3602941176470588,,,,,,,,,,,True,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,57877.0,965,-14,1815,1817,512,488,253,3632,61.0,115.0,29.0,55.0,11.0,24.0,27.0,88.0,70.0,172.0,,1.0,,,,1.0,,1.0,,,,1.0,158.0,375.0,,2.0,64.0,380.0,1885,40.0,83.0,,,13.0,93.0,32.0,82.0,,2.0,22.0,86.0,218.0,98.0,,,58.0,,1.0,,,23.0,32.0,9.0,41.0,6.0,3.0,14.0,1.0,17.0,91.0,14.0,83.0,8.0,15.0,109.0,14.0,138.0,105.0,243.0,13.0,27.0,23.0,4.0,12.0,3.0,10.0,25.0,2.0,2.0,,2.0,37.0,2.0,9.0,49.0,126.0,10.0,7.0,84.0,5.0,,40.0,4.0,16.0,,7.0,,,9.0,16.0,8.0,1.0,86.0,512,15.0,0.689873417721519,0.8449612403100775,,,,,,0.42133333333333334,0.4819277108433735,0.3902439024390244,0.41909814323607425,0.4819277108433735,0.38095238095238093,0.4567307692307692,0.5166666666666667,0.4387755102040816,0.005305039787798408,0.06133333333333333,0.13043478260869565,0.07954545454545454,21.418439716312058,0.32432432432432434,0.3181818181818182,0.10126582278481013,0.15223463687150837,0.11185983827493262,0.08571428571428572,0.09032258064516129,0.13916947250280584,0.10813823857302118,0.1782178217821782,0.1013215859030837,0.07667731629392971,0.08403361344537816,0.1111111111111111,0.13756613756613756,0.13973799126637554,0.17114093959731544,0.10144927536231885,0.02702702702702703,0.06701030927835051,0.5,0.3050397877984085,0.5304347826086957,0.61,0.4426229508196721,0.23342175066312998,0.3068181818181818,0.3333333333333333,0.7037037037037037,0.4562334217506631,0.4069767441860465,0.4093567251461988,0.9,0.002652519893899204,,,,0.002652519893899204,,,,0.6626506024096386,0.5272727272727272,,,,,,,0.2857142857142857,0.4583333333333333,0.011904761904761904,,0.011904761904761904,,0.3103448275862069,,0.46192845744680855,0.5185931506849315,0.451844578313253,0.0970873786407767,0.0975609756097561,0.24473684210526317,0.22631578947368422,10.540000000000001,36.45,0.2820936639118457,2.0,3.0,1.0,0.005813953488372093,0.06896551724137931,,,,,,True,,,
2137,1610612747,Ime Udoka,Ime Udoka,2137,LAL,437.0,7,-7,13,12,11,3,2,25,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,16,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,11,1.0,,,,,,,,,,,,,,,,,0.5,,,,13.333333333333334,,,,,0.16666666666666666,,,,0.1111111111111111,,0.25,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,0.5,,0.4626,,0.4626,,,,,12.1,25.7,0.8461538461538461,,,,,,,,,,,True,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,15423.0,257,-52,503,501,221,184,65,1004,13.0,19.0,5.0,8.0,3.0,7.0,6.0,14.0,23.0,47.0,,1.0,,,,,,1.0,,,,1.0,42.0,80.0,,2.0,17.0,101.0,552,7.0,15.0,,,6.0,20.0,18.0,33.0,,1.0,11.0,47.0,70.0,14.0,,,10.0,,,1.0,,2.0,8.0,1.0,9.0,,1.0,3.0,3.0,2.0,19.0,3.0,14.0,,7.0,29.0,2.0,38.0,17.0,55.0,,9.0,5.0,4.0,6.0,1.0,3.0,1.0,,3.0,,,7.0,1.0,3.0,18.0,34.0,6.0,,23.0,1.0,,6.0,6.0,8.0,,4.0,,,4.0,8.0,5.0,,47.0,221,8.0,0.8333333333333334,0.9459459459459459,,,,,,0.525,0.4666666666666667,0.5454545454545454,0.5121951219512195,0.4666666666666667,0.5294117647058824,0.543010752688172,0.5263157894736842,0.573170731707317,0.024390243902439025,0.025,0.05263157894736842,0.07142857142857142,17.301038062283737,0.8571428571428571,0.16666666666666666,,0.17575757575757575,0.06451612903225806,0.15217391304347827,0.06,0.17061611374407584,0.06367041198501873,0.09803921568627451,0.057971014492753624,0.05154639175257732,0.02702702702702703,0.15384615384615385,0.175,0.16,0.18666666666666668,0.2,,,0.625,0.23170731707317074,0.6842105263157895,0.7222222222222222,0.6153846153846154,0.17073170731707318,0.42857142857142855,0.46153846153846156,1.0,0.573170731707317,0.48936170212765956,0.48936170212765956,0.9130434782608695,0.012195121951219513,,,,0.012195121951219513,,,,0.5333333333333333,0.625,,,,,,,0.20588235294117646,0.42857142857142855,,,0.029411764705882353,,0.25609756097560976,,0.4471621951219511,0.49240666666666666,0.4518999999999999,0.06896551724137931,0.07058823529411765,0.19801980198019803,0.46534653465346537,12.109999999999998,24.45,0.4393638170974155,,,,,,,,,,,True,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,170168.0,2836,329,5520,5506,2095,1751,709,11026,262.0,435.0,19.0,32.0,87.0,157.0,95.0,232.0,70.0,192.0,12.0,32.0,1.0,2.0,2.0,6.0,43.0,133.0,1.0,12.0,12.0,45.0,427.0,859.0,55.0,165.0,180.0,1199.0,5590,31.0,58.0,2.0,14.0,12.0,80.0,139.0,281.0,14.0,51.0,121.0,441.0,434.0,420.0,159.0,6.0,18.0,,4.0,129.0,43.0,65.0,373.0,76.0,449.0,55.0,21.0,172.0,69.0,132.0,974.0,12.0,59.0,1.0,75.0,189.0,6.0,270.0,72.0,342.0,13.0,96.0,59.0,37.0,91.0,19.0,47.0,60.0,8.0,44.0,4.0,7.0,151.0,11.0,61.0,70.0,169.0,4.0,18.0,252.0,11.0,2.0,72.0,58.0,18.0,1.0,8.0,,4.0,6.0,19.0,10.0,,441.0,2095,18.0,0.5081967213114754,0.5191387559808612,0.9636363636363636,0.3333333333333333,0.14285714285714285,0.27450980392156865,0.3416149068322981,0.4970896391152503,0.5344827586206896,0.49466192170818507,0.49755859375,0.4722222222222222,0.4819277108433735,0.5236220472440944,0.5,0.5339805825242718,0.1611328125,0.07566938300349244,0.11264367816091954,0.06465517241379311,20.37153652392947,0.6026490066225165,0.0335195530726257,0.0036363636363636364,0.08948863636363637,0.02831094049904031,0.12931034482758622,0.02643171806167401,0.09806835066864784,0.02797478329393223,0.0390625,0.02689873417721519,0.020935960591133004,0.03048780487804878,0.015873015873015872,0.05353728489483748,0.0828125,0.11380400421496312,0.12276785714285714,0.15151515151515152,0.028384279475982533,0.5263157894736842,0.4248046875,0.6022988505747127,0.6787564766839378,0.549618320610687,0.2265625,0.40948275862068967,0.4377880184331797,0.3263157894736842,0.1875,0.3645833333333333,0.36649214659685864,0.6,0.03125,0.375,0.375,0.9166666666666666,0.1298828125,0.3233082706766917,0.3233082706766917,0.9767441860465116,0.4444444444444444,0.59375,0.027777777777777776,0.5,,0.16666666666666666,0.08333333333333333,1.0,0.47289156626506024,0.554140127388535,0.018072289156626505,0.3333333333333333,0.1355421686746988,0.26666666666666666,0.5859375,0.3333333333333333,0.5082342001962706,0.5116499999999999,0.5048399390243906,0.0663594470046083,0.0782608695652174,0.06672226855713094,0.3678065054211843,6.435389988358557,25.567272727272712,0.3795289855072464,,,,0.005208333333333333,0.47368421052631576,1.0,1.0,,,,True,,,
935,1610612747,Bryon Russell,Bryon Russell,935,LAL,25722.0,429,20,852,846,422,380,92,1698,9.0,13.0,1.0,2.0,4.0,6.0,3.0,8.0,14.0,47.0,11.0,20.0,1.0,2.0,5.0,9.0,11.0,30.0,2.0,2.0,7.0,16.0,26.0,68.0,22.0,50.0,26.0,144.0,878,2.0,4.0,3.0,4.0,,13.0,11.0,25.0,12.0,25.0,21.0,79.0,42.0,10.0,66.0,,2.0,,1.0,29.0,11.0,2.0,24.0,5.0,29.0,3.0,2.0,10.0,8.0,6.0,63.0,1.0,6.0,5.0,8.0,35.0,6.0,49.0,12.0,61.0,1.0,12.0,2.0,10.0,9.0,1.0,4.0,2.0,1.0,5.0,,,11.0,,4.0,23.0,56.0,3.0,,33.0,1.0,1.0,10.0,7.0,5.0,,4.0,,1.0,,5.0,2.0,,79.0,422,14.0,0.8076923076923077,0.84,1.0,0.44,0.75,0.48,0.4489795918367347,0.38235294117647056,0.5,0.44,0.5,0.8125,0.58,0.5373134328358209,0.8125,0.626984126984127,0.423728813559322,0.029411764705882353,0.07692307692307693,0.125,14.9843912591051,0.8181818181818182,0.14634146341463414,0.1111111111111111,0.11589403973509933,0.018633540372670808,0.08888888888888889,0.014705882352941176,0.1096938775510204,0.017948717948717947,0.011627906976744186,0.020833333333333332,0.02142857142857143,0.020833333333333332,,0.07142857142857142,0.09302325581395349,0.1506849315068493,0.08695652173913043,0.09523809523809523,0.014925373134328358,0.4,0.11016949152542373,0.6923076923076923,0.75,0.7777777777777778,0.06779661016949153,0.375,0.42857142857142855,0.3333333333333333,0.3983050847457627,0.2978723404255319,0.2978723404255319,0.9285714285714286,0.1694915254237288,0.55,0.55,1.0,0.2542372881355932,0.36666666666666664,0.36666666666666664,1.0,0.25,0.5,0.25,0.5,1.0,0.25,1.0,1.0,0.12,0.6666666666666666,0.18,0.5555555555555556,0.32,0.4375,0.5338983050847458,0.3793103448275862,0.4824504273504275,0.45998333333333336,0.48469591836734693,0.07874015748031496,0.12987012987012986,0.09027777777777778,0.5486111111111112,14.814705882352943,25.394000000000005,0.4953051643192488,1.0,,,,1.0,,,,,,True,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,35714.0,595,-59,1153,1151,458,405,154,2304,16.0,29.0,2.0,5.0,4.0,8.0,11.0,23.0,27.0,67.0,7.0,17.0,,,3.0,9.0,16.0,46.0,1.0,3.0,7.0,20.0,54.0,119.0,23.0,63.0,20.0,197.0,1244,5.0,14.0,1.0,3.0,1.0,14.0,17.0,33.0,10.0,29.0,7.0,71.0,68.0,40.0,66.0,3.0,6.0,,1.0,45.0,16.0,7.0,17.0,3.0,20.0,3.0,,4.0,4.0,9.0,43.0,2.0,8.0,1.0,10.0,27.0,3.0,40.0,11.0,51.0,1.0,18.0,11.0,7.0,7.0,3.0,5.0,6.0,,2.0,,1.0,13.0,1.0,5.0,27.0,49.0,1.0,1.0,32.0,1.0,3.0,10.0,5.0,14.0,,8.0,,3.0,3.0,14.0,10.0,,71.0,458,3.0,0.6296296296296297,0.6666666666666666,0.9565217391304348,0.36507936507936506,0.3333333333333333,0.3448275862068966,0.3709677419354839,0.453781512605042,0.35714285714285715,0.5151515151515151,0.48626373626373626,0.38235294117647056,0.5161290322580645,0.49744897959183676,0.3684210526315789,0.5072463768115942,0.34615384615384615,0.058823529411764705,0.13793103448275862,0.043478260869565216,15.761689291101057,0.5384615384615384,0.06976744186046512,0.017241379310344827,0.06279069767441861,0.017582417582417582,0.08,0.02040816326530612,0.06666666666666667,0.018083182640144666,0.025423728813559324,0.014814814814814815,0.01485148514851485,0.02702702702702703,,0.08928571428571429,0.03508771929824561,0.06372549019607843,0.0761904761904762,0.1,0.010416666666666666,0.7142857142857143,0.15934065934065933,0.5517241379310345,0.64,0.75,0.12637362637362637,0.4782608695652174,0.5,0.36363636363636365,0.36813186813186816,0.40298507462686567,0.4153846153846154,0.6666666666666666,0.09340659340659341,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.25274725274725274,0.34782608695652173,0.34782608695652173,1.0,0.29411764705882354,0.4,,,,0.17647058823529413,0.3333333333333333,1.0,0.12903225806451613,0.5,0.14516129032258066,0.3333333333333333,0.3225806451612903,0.35,0.5054945054945055,0.35555555555555557,0.48610828729281746,0.4702178571428571,0.49561967213114755,0.05235602094240838,0.078125,0.07106598984771574,0.3604060913705584,12.30924369747899,25.231746031746034,0.39722463139635733,,,,0.029850746268656716,,,,,,,True,,,
2441,1610612747,Jamal Sampson,Jamal Sampson,2441,LAL,5153.0,86,-18,163,164,44,52,30,327,3.0,8.0,2.0,5.0,2.0,4.0,4.0,6.0,1.0,4.0,,,,,,,,,,,,,8.0,18.0,,,7.0,23.0,161,3.0,9.0,,,4.0,10.0,2.0,4.0,,,4.0,8.0,10.0,6.0,,,2.0,,,,,1.0,3.0,1.0,4.0,1.0,,,,3.0,9.0,3.0,11.0,1.0,3.0,16.0,1.0,20.0,15.0,35.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,,1.0,,,6.0,3.0,,7.0,14.0,2.0,1.0,12.0,,,4.0,2.0,3.0,,3.0,,,,3.0,1.0,,8.0,44,3.0,0.625,0.7142857142857143,,,,,,0.4444444444444444,0.3333333333333333,0.5,0.4444444444444444,0.3333333333333333,0.5,0.4791666666666667,0.38461538461538464,0.5,,0.05555555555555555,,0.16666666666666666,14.92537313432836,0.6666666666666666,0.16666666666666666,0.125,0.26666666666666666,0.125,0.125,0.25,0.2261904761904762,0.14,0.28,0.09523809523809523,0.047619047619047616,0.2222222222222222,0.3333333333333333,0.2,0.26666666666666666,0.32,0.09523809523809523,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.375,0.375,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,0.75,0.2222222222222222,0.25,0.25,1.0,,,,,,,,,0.5555555555555556,0.4,,,,,,,1.0,0.5,,,,,0.4444444444444444,,0.4617611111111111,0.477925,0.53545,0.18181818181818182,0.18181818181818182,0.43478260869565216,0.34782608695652173,7.0,,0.26993865030674846,,,1.0,,,,,,,,True,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,19533.0,326,15,635,627,319,297,80,1262,16.0,29.0,2.0,4.0,9.0,15.0,6.0,11.0,5.0,17.0,3.0,7.0,,,,2.0,5.0,12.0,,,4.0,9.0,27.0,57.0,8.0,19.0,13.0,91.0,666,2.0,8.0,,,4.0,8.0,15.0,27.0,4.0,11.0,10.0,52.0,38.0,16.0,24.0,,2.0,,,12.0,5.0,5.0,39.0,9.0,48.0,7.0,2.0,33.0,2.0,4.0,105.0,3.0,12.0,2.0,11.0,18.0,7.0,36.0,17.0,53.0,1.0,12.0,6.0,6.0,12.0,3.0,12.0,6.0,1.0,,1.0,,18.0,,9.0,11.0,28.0,1.0,1.0,19.0,3.0,,6.0,5.0,3.0,,1.0,,,2.0,3.0,2.0,,52.0,319,4.0,0.7037037037037037,0.7307692307692307,1.0,0.42105263157894735,,0.36363636363636365,0.42105263157894735,0.47368421052631576,0.25,0.5555555555555556,0.5131578947368421,0.25,0.5526315789473685,0.5416666666666666,0.36363636363636365,0.5777777777777777,0.25,0.08771929824561403,0.13793103448275862,0.09090909090909091,14.049586776859504,0.6666666666666666,0.2916666666666667,0.05714285714285714,0.0821917808219178,0.053811659192825115,0.15942028985507245,0.046153846153846156,0.10069444444444445,0.052083333333333336,,0.07407407407407407,0.08695652173913043,0.022727272727272728,0.09523809523809523,0.037037037037037035,0.1095890410958904,0.08695652173913043,0.18,0.10526315789473684,0.027777777777777776,0.6666666666666666,0.3815789473684211,0.5517241379310345,0.64,0.75,0.14473684210526316,0.5454545454545454,0.6,0.3333333333333333,0.2236842105263158,0.29411764705882354,0.29411764705882354,1.0,0.09210526315789473,0.42857142857142855,0.42857142857142855,1.0,0.15789473684210525,0.4166666666666667,0.4166666666666667,1.0,0.5,0.5,,,,,,,0.39473684210526316,0.6,0.05263157894736842,,0.23684210526315788,0.4444444444444444,0.631578947368421,0.4166666666666667,0.5085532894736844,0.45410000000000006,0.5036750000000001,0.0759493670886076,0.1,0.08791208791208792,0.5714285714285714,7.349122807017545,24.468421052631577,0.5023622047244094,,,,,0.5,,,,,,True,,,
270,1610612747,Horace Grant,Horace Grant,270,LAL,40487.0,675,62,1289,1300,507,504,166,2589,25.0,44.0,12.0,21.0,8.0,13.0,4.0,13.0,32.0,91.0,,,,,,,,1.0,,,,1.0,61.0,148.0,,1.0,25.0,147.0,1339,13.0,28.0,,,10.0,36.0,19.0,52.0,,1.0,17.0,55.0,96.0,26.0,,,24.0,,,1.0,,7.0,28.0,4.0,32.0,2.0,2.0,8.0,6.0,14.0,68.0,6.0,41.0,,28.0,72.0,9.0,109.0,47.0,156.0,6.0,16.0,9.0,7.0,8.0,3.0,6.0,8.0,,2.0,,1.0,16.0,2.0,8.0,23.0,37.0,2.0,1.0,35.0,1.0,,10.0,8.0,15.0,,9.0,,,6.0,15.0,10.0,3.0,55.0,507,6.0,0.7868852459016393,0.9795918367346939,,,,,,0.41216216216216217,0.4642857142857143,0.36538461538461536,0.40939597315436244,0.4642857142857143,0.3584905660377358,0.4427710843373494,0.5142857142857142,0.4230769230769231,0.006711409395973154,0.0472972972972973,0.13636363636363635,0.07692307692307693,12.231182795698924,0.5,0.19148936170212766,,0.15550755939524838,0.07854406130268199,0.21705426356589147,0.05660377358490566,0.16891891891891891,0.07484076433121019,0.09352517985611511,0.07894736842105263,0.06926406926406926,0.07792207792207792,,0.125,0.19718309859154928,0.14427860696517414,0.23148148148148148,0.14285714285714285,0.07407407407407407,0.6666666666666666,0.2953020134228188,0.5681818181818182,0.6578947368421053,0.52,0.087248322147651,0.3076923076923077,0.3333333333333333,1.0,0.610738255033557,0.3516483516483517,0.3516483516483517,0.96875,,,,,0.006711409395973154,,,,0.75,0.5714285714285714,,,,,,,0.24528301886792453,0.6153846153846154,,,0.018867924528301886,,0.30201342281879195,,0.4463067114093961,0.5320518518518518,0.43067169811320766,0.06329113924050633,0.06369426751592357,0.24489795918367346,0.3741496598639456,12.160135135135139,24.9,0.39332816136539955,,,,,,,,,,,True,,,
