EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,124874.0,2081,-46.0,3771,3757,1098,1121,450.0,7528,135.0,233,29.0,57.0,37.0,63.0,100.0,225.0,132.0,305.0,2.0,1.0,367.0,763,2.0,128.0,862.0,3762,51.0,107.0,16.0,118.0,95.0,190.0,1.0,49.0,239.0,410.0,324.0,46.0,2.0,49.0,89.0,18.0,107.0,12.0,6.0,59.0,15.0,15.0,232.0,32.0,95.0,4.0,49.0,174.0,30.0,253.0,131.0,384.0,9.0,43.0,26.0,17.0,75.0,15.0,39.0,74.0,4.0,36.0,16.0,149.0,17.0,55.0,130.0,253.0,26.0,27.0,174.0,16.0,80.0,15.0,46.0,1.0,1.0,26.0,1.0,19.0,47.0,24.0,2.0,7.0,7.0,239.0,1098,22.0,0.55858310626703,0.5959302325581395,0.48099606815203144,0.4766355140186916,0.5,0.4797385620915033,0.4766355140186916,0.4973821989528796,0.5106635071090048,0.5042735042735043,0.5407239819004525,0.00261437908496732,0.06422018348623854,0.1459227467811159,0.044444444444444446,0.01639344262295082,23.200934579439252,0.5033557046979866,0.2,0.038461538461538464,0.11958762886597939,0.07169811320754717,0.125,0.07655502392344497,0.12073632918245804,0.07286288009179576,0.07297297297297298,0.07398568019093078,0.06902985074626866,0.08759124087591241,0.05555555555555555,0.1048158640226629,0.1393643031784841,0.11544011544011544,0.11447811447811448,0.15789473684210525,0.02616279069767442,0.5106382978723404,0.3045751633986928,0.5793991416309013,0.678391959798995,0.5703703703703704,0.29411764705882354,0.4444444444444444,0.46511627906976744,0.24,0.39869281045751637,0.43278688524590164,0.44,0.7878787878787878,0.00261437908496732,0.5327102803738317,0.5087719298245614,0.20689655172413793,0.3298429319371728,0.5873015873015873,0.005235602094240838,0.30718954248366015,0.44028496732026134,0.4711279069767441,0.435603664921466,0.09650180940892641,0.09673518742442563,0.1368909512761021,0.27726218097447797,9.908912188728701,27.0,0.2911694510739857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,33209.0,553,-67.0,991,1004,273,315,125.0,1995,38.0,56,8.0,14.0,9.0,14.0,5.0,22.0,1.0,10.0,,,44.0,88,,35.0,123.0,997,10.0,18.0,11.0,31.0,9.0,21.0,,10.0,28.0,76.0,12.0,10.0,,10.0,14.0,3.0,17.0,1.0,2.0,11.0,,3.0,37.0,9.0,39.0,,17.0,81.0,6.0,104.0,48.0,152.0,2.0,13.0,8.0,5.0,14.0,4.0,9.0,12.0,,5.0,1.0,26.0,8.0,9.0,40.0,65.0,3.0,3.0,52.0,4.0,24.0,4.0,34.0,,,22.0,1.0,11.0,34.0,20.0,1.0,3.0,,28.0,273,8.0,0.8636363636363636,0.9743589743589743,0.5,0.5555555555555556,0.42857142857142855,0.5,0.5555555555555556,0.42857142857142855,0.5491071428571429,0.62,0.4827586206896552,,0.11363636363636363,0.10714285714285714,0.18181818181818182,,12.23404255319149,0.5384615384615384,0.16666666666666666,,0.20099255583126552,0.10209424083769633,0.18478260869565216,0.09,0.19797979797979798,0.0995850622406639,0.09821428571428571,0.1414141414141414,0.08187134502923976,0.06060606060606061,0.14705882352941177,0.14423076923076922,0.2,0.2328042328042328,0.17567567567567569,0.2222222222222222,0.058823529411764705,0.5882352941176471,0.6363636363636364,0.6785714285714286,0.76,0.868421052631579,0.25,0.22727272727272727,0.2777777777777778,0.8,0.11363636363636363,0.1,0.1,1.0,,0.7777777777777778,0.5714285714285714,0.375,0.6666666666666666,0.6428571428571429,,0.6363636363636364,0.5086590909090909,0.5369,0.5125,0.2222222222222222,0.2222222222222222,0.25203252032520324,0.22764227642276422,3.847727272727273,,0.27547931382441976,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,94952.0,1583,-28.0,2874,2854,853,891,341.0,5728,71.0,119,11.0,15.0,20.0,37.0,25.0,70.0,52.0,128.0,149.0,48.0,148.0,317,211.0,83.0,622.0,2916,14.0,26.0,8.0,69.0,40.0,91.0,69.0,27.0,188.0,110.0,186.0,12.0,147.0,17.0,91.0,26.0,117.0,10.0,16.0,44.0,12.0,35.0,260.0,4.0,15.0,,38.0,121.0,8.0,167.0,19.0,186.0,7.0,49.0,27.0,22.0,44.0,14.0,25.0,44.0,5.0,19.0,6.0,88.0,8.0,24.0,25.0,95.0,7.0,19.0,100.0,5.0,41.0,9.0,14.0,3.0,2.0,2.0,7.0,5.0,17.0,9.0,,,,188.0,853,14.0,0.3716216216216216,0.3873239436619718,0.4668769716088328,0.5384615384615384,0.43956043956043955,0.5104166666666666,0.6777777777777778,0.503125,0.5401396160558464,0.6938775510204082,0.5373563218390804,0.3996212121212121,0.05362776025236593,0.07563025210084033,0.08571428571428572,0.015625,20.307219662058372,0.5,0.07079646017699115,,0.11152073732718894,0.015060240963855422,0.1288135593220339,0.01282051282051282,0.11521739130434783,0.01452599388379205,0.029411764705882353,0.012903225806451613,0.007246376811594203,0.004651162790697674,0.030927835051546393,0.1070110701107011,0.08552631578947369,0.12941176470588237,0.12669683257918551,0.13513513513513514,0.025830258302583026,0.5294117647058824,0.22537878787878787,0.5966386554621849,0.6454545454545455,0.38028169014084506,0.13257575757575757,0.35714285714285715,0.390625,0.2,0.24242424242424243,0.40625,0.4126984126984127,0.4423076923076923,0.2821969696969697,0.3333333333333333,0.7333333333333333,0.18181818181818182,0.23125,0.5405405405405406,0.3,0.625,0.4983104761904762,0.4849405405405405,0.49487898089171967,0.0726950354609929,0.11614730878186968,0.11093247588424437,0.3022508038585209,9.27350157728707,25.10995260663506,0.29679888656924147,,22.0,62.0,2.0,4.0,6.0,21.0,59.0,9.0,15.0,21.0,81.0,11.0,19.0,27.0,216.0,27.0,2.0,59.0,2.0,5.0,1.0,0.8888888888888888,0.38388625592417064,0.5789473684210527,0.391304347826087,0.3875598086124402,0.009478672985781991,0.016129032258064516,0.006711409395973154,0.11742424242424243,0.3548387096774194,0.36065573770491804,1.0,0.3959731543624161,0.39864864864864863,0.847457627118644,0.08888888888888889,0.5,1.0,0.3333333333333333,0.6,1.0,0.13125,0.2857142857142857,0.4375,0.4013605442176871,,,,True,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,96909.0,1615,-4.0,2943,2933,913,919,356.0,5876,95.0,179,14.0,23.0,22.0,46.0,19.0,63.0,73.0,200.0,102.0,41.0,187.0,442,118.0,169.0,630.0,2936,19.0,44.0,11.0,55.0,56.0,137.0,46.0,88.0,218.0,96.0,278.0,14.0,90.0,27.0,183.0,73.0,256.0,45.0,28.0,83.0,21.0,79.0,585.0,16.0,46.0,4.0,35.0,107.0,2.0,144.0,66.0,210.0,10.0,70.0,37.0,33.0,76.0,11.0,50.0,49.0,9.0,26.0,9.0,125.0,10.0,38.0,44.0,129.0,10.0,13.0,225.0,16.0,84.0,35.0,16.0,,,10.0,3.0,3.0,16.0,8.0,2.0,,2.0,218.0,913,28.0,0.25668449197860965,0.26666666666666666,0.4230769230769231,0.4318181818181818,0.40875912408759124,0.41160714285714284,0.4,0.3551912568306011,0.4743975903614458,0.4365079365079365,0.45041322314049587,0.21071428571428572,0.06108597285067873,0.11173184357541899,0.09523809523809523,0.005,23.5663082437276,0.608,0.01680672268907563,0.05063291139240506,0.09385964912280702,0.04376784015223597,0.11705685618729098,0.05,0.09867963863794302,0.04522246535375638,0.04778156996587031,0.06306306306306306,0.02588235294117647,0.05238095238095238,0.045454545454545456,0.06521739130434782,0.0778816199376947,0.11786372007366483,0.12,0.10810810810810811,0.034482758620689655,0.5,0.3196428571428571,0.5307262569832403,0.5974842767295597,0.3263157894736842,0.1125,0.30158730158730157,0.3333333333333333,0.10526315789473684,0.35714285714285715,0.365,0.36683417085427134,0.2054794520547945,0.18214285714285713,0.41818181818181815,0.6086956521739131,0.07142857142857142,0.25136612021857924,0.4782608695652174,0.22404371584699453,0.5303571428571429,0.473154304029304,0.4870686046511628,0.4432130057803468,0.13513513513513514,0.16470588235294117,0.0873015873015873,0.346031746031746,9.717194570135746,28.522033898305075,0.31022765885151204,1.0,3.0,16.0,1.0,3.0,1.0,5.0,26.0,1.0,8.0,5.0,29.0,2.0,11.0,6.0,33.0,54.0,12.0,26.0,1.0,,,0.3793103448275862,0.2457627118644068,0.18181818181818182,0.13043478260869565,0.27358490566037735,0.00847457627118644,,0.00980392156862745,0.02857142857142857,0.1875,0.1875,1.0,0.2549019607843137,0.25742574257425743,0.3076923076923077,0.05454545454545454,0.3333333333333333,1.0,0.14545454545454545,0.125,1.0,0.0273224043715847,0.2,0.12195121951219512,0.28888888888888886,3.0,1.0,0.008403361344537815,True,
2411,1610612745,Bostjan Nachbar,Bostjan Nachbar,2411,HOU,15231.0,254,-7.0,463,463,156,178,50.0,926,10.0,16,2.0,3.0,3.0,4.0,1.0,2.0,2.0,10.0,22.0,5.0,13.0,28,30.0,13.0,72.0,450,2.0,3.0,2.0,6.0,4.0,6.0,7.0,2.0,25.0,14.0,12.0,,22.0,3.0,7.0,3.0,10.0,1.0,2.0,5.0,,2.0,23.0,1.0,2.0,,5.0,17.0,8.0,30.0,3.0,33.0,2.0,9.0,7.0,2.0,6.0,,3.0,4.0,,3.0,,10.0,1.0,6.0,14.0,39.0,3.0,1.0,17.0,1.0,8.0,1.0,6.0,,,3.0,2.0,1.0,6.0,5.0,,,,25.0,156,4.0,0.5384615384615384,0.5384615384615384,0.4642857142857143,0.6666666666666666,0.6666666666666666,0.5086206896551724,0.5,0.8846153846153846,0.5454545454545454,0.6,0.8928571428571429,0.5172413793103449,0.10714285714285714,0.125,,0.1,14.615384615384615,0.6,0.3333333333333333,,0.09550561797752809,0.013986013986013986,0.09090909090909091,0.019230769230769232,0.0944206008583691,0.015384615384615385,0.023255813953488372,,0.015625,0.02857142857142857,,0.025,0.16,0.09090909090909091,0.045454545454545456,0.2727272727272727,0.06451612903225806,0.8333333333333334,0.27586206896551724,0.625,0.7142857142857143,0.6,0.034482758620689655,0.5,0.5,,0.1724137931034483,0.2,0.2222222222222222,0.5,0.3793103448275862,0.75,0.6666666666666666,1.0,0.3076923076923077,0.75,0.38461538461538464,0.7931034482758621,0.5091422413793103,0.5493,0.4790192307692308,0.12307692307692308,0.22857142857142856,0.08333333333333333,0.3472222222222222,7.832142857142856,24.986666666666668,0.3369330453563715,2.0,1.0,8.0,,,,2.0,10.0,,1.0,5.0,11.0,,1.0,5.0,33.0,,,10.0,,,,1.0,0.36666666666666664,,0.7142857142857143,0.36666666666666664,,,,0.13793103448275862,0.125,0.125,1.0,0.45454545454545453,0.45454545454545453,1.0,,,,0.25,,,0.15384615384615385,,1.0,0.45454545454545453,,,,True,
349,1610612745,Mark Jackson,Mark Jackson,349,HOU,20728.0,345,17.0,636,625,178,163,64.0,1261,5.0,12,,4.0,1.0,2.0,5.0,13.0,4.0,8.0,18.0,9.0,14.0,33,24.0,12.0,46.0,612,,4.0,,,1.0,3.0,10.0,9.0,14.0,8.0,20.0,,17.0,4.0,50.0,24.0,74.0,13.0,11.0,17.0,6.0,27.0,172.0,1.0,4.0,,6.0,27.0,,33.0,5.0,38.0,3.0,9.0,7.0,2.0,23.0,7.0,22.0,9.0,1.0,1.0,,32.0,2.0,10.0,7.0,26.0,,1.0,18.0,,4.0,5.0,,,,,,,,,,,,14.0,178,5.0,0.2857142857142857,0.2857142857142857,0.42424242424242425,,0.3333333333333333,0.2982456140350877,,0.19230769230769232,0.3484848484848485,,0.3684210526315789,0.42105263157894735,0.12121212121212122,0.16666666666666666,0.07692307692307693,0.125,13.940256045519202,0.71875,,,0.1134453781512605,0.020512820512820513,0.1,0.012987012987012988,0.11073825503355705,0.01838235294117647,0.017241379310344827,0.013888888888888888,0.03076923076923077,0.022222222222222223,,,0.07042253521126761,0.18181818181818182,0.13953488372093023,,0.08571428571428572,,0.21052631578947367,0.4166666666666667,0.5,0.2,0.22807017543859648,0.38461538461538464,0.4166666666666667,,0.14035087719298245,0.5,0.5714285714285714,0.75,0.3157894736842105,1.0,,,0.15384615384615385,0.5,0.6923076923076923,0.631578947368421,0.4703901785714285,0.63445,0.4537333333333333,0.06557377049180328,0.10810810810810811,,0.30434782608695654,7.1484848484848476,26.16666666666666,0.279874213836478,,,6.0,,,,1.0,2.0,,,1.0,2.0,,,1.0,6.0,,1.0,2.0,,,,1.0,0.08333333333333333,,0.1,0.08695652173913043,,,,0.10526315789473684,,,,0.1111111111111111,0.1111111111111111,1.0,,,,,,,0.07692307692307693,,0.1111111111111111,0.11764705882352941,,,,True,
754,1610612745,Jim Jackson,Jim Jackson,754,HOU,93906.0,1565,-33.0,2877,2863,876,904,341.0,5740,21.0,59,1.0,8.0,4.0,12.0,29.0,67.0,53.0,104.0,91.0,27.0,103.0,230,182.0,54.0,476.0,2844,8.0,23.0,5.0,39.0,28.0,61.0,56.0,21.0,131.0,92.0,114.0,2.0,88.0,19.0,84.0,13.0,97.0,7.0,6.0,32.0,28.0,24.0,207.0,8.0,19.0,3.0,31.0,152.0,46.0,229.0,30.0,259.0,4.0,50.0,34.0,16.0,46.0,10.0,37.0,38.0,5.0,9.0,3.0,84.0,8.0,17.0,52.0,120.0,4.0,13.0,64.0,3.0,14.0,7.0,15.0,,,4.0,4.0,7.0,15.0,12.0,,,,131.0,876,16.0,0.44660194174757284,0.45098039215686275,0.44782608695652176,0.34782608695652173,0.45901639344262296,0.5121359223300971,0.4358974358974359,0.4700854700854701,0.5302325581395348,0.45,0.49603174603174605,0.441747572815534,0.08260869565217391,0.2711864406779661,0.029850746268656716,0.009615384615384616,15.757204169221337,0.5476190476190477,0.39316239316239315,0.037037037037037035,0.1366906474820144,0.018830525272547076,0.10333333333333333,0.02476780185758514,0.12960339943342777,0.02027027027027027,0.030927835051546393,0.0125,0.01507537688442211,0.03431372549019608,0.008403361344537815,0.08614232209737828,0.12140575079872204,0.17105263157894737,0.10043668122270742,0.11267605633802817,0.018957345971563982,0.8,0.14320388349514562,0.3559322033898305,0.4883720930232558,0.47619047619047616,0.16262135922330098,0.43283582089552236,0.4461538461538462,0.27586206896551724,0.2524271844660194,0.5096153846153846,0.5145631067961165,0.5283018867924528,0.220873786407767,0.20512820512820512,0.125,1.0,0.10256410256410256,0.3333333333333333,0.23076923076923078,0.5849514563106796,0.4815310513447433,0.4784161764705882,0.45649605263157916,0.03309692671394799,0.058091286307053944,0.0819327731092437,0.27521008403361347,11.239130434782604,24.757142857142853,0.3044838373305527,5.0,41.0,91.0,1.0,3.0,8.0,29.0,31.0,5.0,13.0,10.0,72.0,6.0,16.0,18.0,210.0,6.0,3.0,31.0,,24.0,,0.9722222222222222,0.3956043956043956,0.375,0.32142857142857145,0.4022346368715084,,,,0.220873786407767,0.45054945054945056,0.45054945054945056,1.0,0.34065934065934067,0.34065934065934067,0.9354838709677419,0.07692307692307693,0.3333333333333333,1.0,0.3333333333333333,0.38461538461538464,1.0,0.24786324786324787,0.27586206896551724,0.37037037037037035,0.3522727272727273,,,,True,
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,14361.0,239,-46.0,413,414,105,103,55.0,827,3.0,10,1.0,1.0,2.0,4.0,2.0,6.0,6.0,24.0,7.0,1.0,11.0,40,11.0,11.0,45.0,435,3.0,6.0,,6.0,4.0,12.0,2.0,6.0,17.0,10.0,12.0,,7.0,3.0,17.0,9.0,26.0,5.0,4.0,7.0,3.0,7.0,61.0,,,,1.0,13.0,,14.0,,14.0,,10.0,5.0,5.0,11.0,4.0,6.0,6.0,1.0,5.0,,17.0,,3.0,2.0,8.0,,1.0,15.0,1.0,6.0,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,17.0,105,1.0,0.45454545454545453,0.45454545454545453,0.275,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39285714285714285,0.3879310344827586,0.3333333333333333,0.5,0.21568627450980393,0.075,0.3,,,15.723270440251573,0.6470588235294118,,,0.08552631578947369,,0.020833333333333332,,0.07,,,,,,,0.08333333333333333,0.075,0.09210526315789473,,0.1,,0.5,0.19607843137254902,0.3,0.42857142857142855,,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.5,0.47058823529411764,0.25,0.25,0.6666666666666666,0.13725490196078433,0.1111111111111111,1.0,,0.2857142857142857,0.5,0.07142857142857142,0.4117647058823529,0.4540509803921568,0.4514666666666667,0.4395821428571428,0.10714285714285714,0.13333333333333333,0.13333333333333333,0.37777777777777777,12.002500000000001,24.190909090909088,0.2542372881355932,,2.0,4.0,,,1.0,1.0,2.0,,3.0,,4.0,,3.0,1.0,12.0,,,2.0,1.0,,,1.0,0.36363636363636365,,0.5,0.36363636363636365,0.09090909090909091,0.25,,0.0784313725490196,0.5,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,1.0,,,,0.3333333333333333,,,0.07142857142857142,1.0,,0.2857142857142857,,,,True,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,17242.0,287,-60.0,507,518,134,148,62.0,1025,24.0,38,11.0,14.0,5.0,8.0,7.0,19.0,11.0,24.0,,,42.0,81,,14.0,98.0,540,14.0,19.0,7.0,35.0,11.0,19.0,,,22.0,52.0,32.0,20.0,,5.0,4.0,4.0,8.0,3.0,1.0,1.0,2.0,1.0,20.0,3.0,18.0,,6.0,38.0,1.0,45.0,21.0,66.0,2.0,7.0,3.0,4.0,10.0,1.0,3.0,3.0,,7.0,,13.0,,,16.0,33.0,1.0,,23.0,3.0,13.0,,1.0,,,1.0,,,1.0,,,2.0,,22.0,134,4.0,0.6190476190476191,0.8125,0.5185185185185185,0.7368421052631579,0.5789473684210527,0.5185185185185185,0.7368421052631579,0.5789473684210527,0.5384615384615384,0.7608695652173914,0.5789473684210527,,0.06172839506172839,0.07894736842105263,0.10526315789473684,,18.02426343154246,0.7692307692307693,0.037037037037037035,,0.1919191919191919,0.09944751381215469,0.17142857142857143,0.05357142857142857,0.1888412017167382,0.08860759493670886,0.12727272727272726,0.12,0.06578947368421052,0.06060606060606061,0.043478260869565216,0.20833333333333334,0.2631578947368421,0.13978494623655913,0.15384615384615385,0.2222222222222222,0.058823529411764705,,0.4691358024691358,0.631578947368421,0.6857142857142857,0.5416666666666666,0.2345679012345679,0.3684210526315789,0.4117647058823529,0.5714285714285714,0.2962962962962963,0.4583333333333333,0.4583333333333333,0.8181818181818182,,0.7368421052631579,0.7857142857142857,0.18181818181818182,0.42105263157894735,0.625,,0.4691358024691358,0.46479876543209875,0.5266933333333333,0.446221052631579,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.22448979591836735,7.079012345679012,,0.26429980276134124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2366,1610612745,Mike Wilks,Mike Wilks,2366,HOU,4401.0,73,7.0,129,129,56,34,12.0,258,,1,,1.0,,1.0,,1.0,2.0,5.0,1.0,1.0,2.0,7,2.0,8.0,15.0,126,,1.0,,,1.0,3.0,2.0,4.0,9.0,4.0,,,1.0,1.0,3.0,6.0,9.0,5.0,1.0,1.0,,2.0,24.0,1.0,2.0,,,6.0,1.0,7.0,3.0,10.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,4.0,9.0,1.0,,8.0,,4.0,,,,,,,,,,,,,9.0,56,1.0,1.0,1.0,0.2857142857142857,,0.3333333333333333,0.3888888888888889,,0.5,0.5769230769230769,,0.6428571428571429,0.2222222222222222,0.14285714285714285,,1.0,,10.0,,0.1111111111111111,,0.11320754716981132,0.05128205128205128,,0.1111111111111111,0.08695652173913043,0.0625,,0.1,0.045454545454545456,0.16666666666666666,,0.125,0.26666666666666666,,,,,,0.1111111111111111,,,,0.1111111111111111,,,,0.5555555555555556,0.4,0.4,1.0,0.1111111111111111,1.0,,,0.2,,0.2,0.3333333333333333,0.4202277777777778,0.4854,0.45119,0.3076923076923077,0.36363636363636365,,0.6,14.542857142857143,24.15,0.43410852713178294,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,,3.0,,1.0,,,,,0.5,,0.5,0.5,,,,0.1111111111111111,,,,1.0,1.0,,,,,,,,0.2,,1.0,1.0,,,,True,
