EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,3SecondViolations,Corner3PctBlocked,on,BlockedCorner3,OffensiveGoaltends
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,6749.0,112,-24.0,209,208,80.0,89,23.0,417,4.0,8.0,1.0,1.0,2.0,4.0,3.0,9.0,7,16,1.0,1.0,14,33,1.0,9.0,37,244,4.0,7.0,8.0,6.0,13.0,1.0,3.0,15.0,18,10.0,2.0,1.0,4.0,15.0,7.0,22.0,5.0,2.0,4.0,2.0,9.0,51.0,2.0,3.0,2.0,12,1.0,15,5.0,20,1.0,5.0,3.0,2.0,6.0,1.0,5.0,4.0,1.0,10.0,4.0,8.0,13.0,1.0,2.0,14.0,6.0,1.0,4.0,4.0,4.0,2.0,1.0,15.0,80.0,1.0,0.6428571428571429,0.6923076923076923,0.42424242424242425,0.5714285714285714,0.46153846153846156,0.4117647058823529,0.5714285714285714,0.42857142857142855,0.45121951219512196,0.5714285714285714,0.46875,0.029411764705882353,0.12121212121212122,0.125,0.2222222222222222,0.0625,21.888412017167383,0.6,0.25,0.16901408450704225,0.05555555555555555,0.11764705882352941,0.05555555555555555,0.1590909090909091,0.05555555555555555,0.125,0.043478260869565216,0.07692307692307693,0.26666666666666666,0.038461538461538464,0.23333333333333334,0.15384615384615385,0.0625,0.5,0.23529411764705882,0.5,0.5714285714285714,0.5,0.2647058823529412,0.3333333333333333,0.42857142857142855,0.47058823529411764,0.4375,0.4666666666666667,1.0,0.029411764705882353,0.14285714285714285,1.0,0.2857142857142857,0.5,0.07142857142857142,0.2647058823529412,0.43464411764705885,0.3809666666666667,0.43102142857142856,0.15,0.15384615384615385,0.21621621621621623,0.40540540540540543,10.842424242424244,24.6,0.3827751196172249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,32723.0,545,-98.0,1010,1015,258.0,223,129.0,2025,43.0,65.0,8.0,13.0,10.0,13.0,13.0,29.0,30,82,71.0,24.0,86,176,101.0,40.0,308,1086,11.0,25.0,42.0,23.0,44.0,29.0,13.0,86.0,84,88.0,8.0,67.0,11.0,39.0,7.0,46.0,3.0,4.0,20.0,5.0,14.0,99.0,7.0,21.0,12.0,37,1.0,50,28.0,78,4.0,27.0,13.0,14.0,18.0,3.0,13.0,11.0,5.0,29.0,9.0,18.0,53.0,4.0,4.0,57.0,22.0,9.0,5.0,1.0,5.0,3.0,1.0,86.0,258.0,4.0,0.4883720930232558,0.5121951219512195,0.48863636363636365,0.44,0.5227272727272727,0.48375451263537905,0.5138888888888888,0.5,0.5099667774086378,0.525,0.524390243902439,0.36462093862815886,0.0625,0.15384615384615385,0.034482758620689655,,28.326180257510728,0.6206896551724138,0.02631578947368421,0.09438775510204081,0.05483028720626632,0.15584415584415584,0.05303030303030303,0.1044776119402985,0.05436893203883495,0.05789473684210526,0.041666666666666664,0.08333333333333333,0.054945054945054944,0.06956521739130435,0.12903225806451613,0.15,0.029197080291970802,0.6,0.23465703971119134,0.6615384615384615,0.7818181818181819,0.5581395348837209,0.10469314079422383,0.4482758620689655,0.4642857142857143,0.296028880866426,0.36585365853658536,0.36585365853658536,0.43333333333333335,0.2563176895306859,0.3611111111111111,0.6153846153846154,0.1780821917808219,0.7692307692307693,0.3287671232876712,0.5992779783393501,0.504468131868132,0.5051821428571428,0.4738449275362318,0.07534246575342465,0.11518324607329843,0.13636363636363635,0.2792207792207792,10.58693181818182,25.590099009900992,0.25544554455445545,13.0,30.0,3.0,5.0,3.0,5.0,19.0,2.0,6.0,6.0,32.0,5.0,11.0,5.0,9.0,66.0,30.0,4.0,19.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0,0.6875,0.31683168316831684,0.45454545454545453,0.3103448275862069,0.32989690721649484,0.009900990099009901,0.014084507042253521,0.034482758620689655,0.0660377358490566,0.17647058823529413,0.38461538461538464,0.10830324909747292,0.43333333333333335,0.43333333333333335,0.9230769230769231,0.2676056338028169,0.2714285714285714,0.5263157894736842,0.375,0.1388888888888889,0.6,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.0684931506849315,0.6,0.25,0.2835820895522388,,,,,,,,,,,,True,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,20328.0,339,-92.0,643,650,283.0,238,80.0,1293,13.0,29.0,,1.0,7.0,11.0,2.0,5.0,17,40,28.0,9.0,32,74,43.0,37.0,155,741,2.0,4.0,9.0,11.0,32.0,15.0,24.0,64.0,36,28.0,2.0,28.0,5.0,32.0,10.0,42.0,8.0,2.0,14.0,2.0,16.0,94.0,1.0,8.0,2.0,17,1.0,20,9.0,29,3.0,4.0,2.0,2.0,15.0,7.0,9.0,10.0,6.0,25.0,9.0,9.0,15.0,,1.0,46.0,11.0,14.0,3.0,3.0,5.0,3.0,,64.0,283.0,2.0,0.5625,0.5806451612903226,0.43243243243243246,0.5,0.34375,0.5042735042735043,0.5,0.425531914893617,0.5656934306569343,0.5625,0.5245901639344263,0.36752136752136755,0.06756756756756757,0.1724137931034483,,,22.01086956521739,0.6,0.037037037037037035,0.06367041198501873,0.03571428571428571,0.046511627906976744,0.011904761904761904,0.06129032258064516,0.02922077922077922,0.043478260869565216,,0.037037037037037035,0.0375,0.046153846153846156,0.09016393442622951,0.06666666666666667,0.05,0.6,0.24786324786324787,0.4482758620689655,0.5416666666666666,0.6153846153846154,0.042735042735042736,0.4,0.4,0.3418803418803419,0.425,0.425,0.5294117647058824,0.23931623931623933,0.14285714285714285,,0.23404255319148937,0.6363636363636364,0.19148936170212766,0.6153846153846154,0.4933116379310345,0.503,0.4789054347826087,0.0975609756097561,0.1375,0.05806451612903226,0.4129032258064516,10.502702702702702,24.816279069767447,0.4401244167962675,6.0,15.0,1.0,2.0,2.0,6.0,12.0,,1.0,4.0,18.0,1.0,3.0,2.0,6.0,39.0,15.0,,12.0,,1.0,,,,5.0,,,,0.7222222222222222,0.4186046511627907,0.3333333333333333,0.4,0.4186046511627907,,,0.038461538461538464,0.017543859649122806,,0.5,0.1282051282051282,0.4,0.4,0.8333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.2857142857142857,0.5,1.0,0.14285714285714285,,,0.1276595744680851,0.3333333333333333,0.4444444444444444,0.42857142857142855,1.0,1.0,1.0,2.0,2.0,0.023255813953488372,,,,,,True,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,7209.0,120,-29.0,221,220,59.0,40,35.0,441,5.0,12.0,1.0,3.0,,2.0,,,4,15,,,9,27,,5.0,23,235,1.0,6.0,4.0,,3.0,,,,8,10.0,2.0,,4.0,7.0,1.0,8.0,,1.0,2.0,2.0,3.0,17.0,3.0,6.0,1.0,11,1.0,13,11.0,24,1.0,5.0,1.0,4.0,2.0,,1.0,1.0,1.0,3.0,1.0,8.0,17.0,1.0,,11.0,6.0,,1.0,1.0,1.0,1.0,,,59.0,2.0,0.4444444444444444,0.5,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,0.359375,0.25,,,0.14814814814814814,0.3333333333333333,,,13.409961685823756,0.6666666666666666,0.2,0.125,0.06382978723404255,0.058823529411764705,0.12,0.11428571428571428,0.07563025210084033,0.08333333333333333,0.14285714285714285,,0.1111111111111111,0.12,0.13333333333333333,0.07692307692307693,0.07142857142857142,1.0,0.4444444444444444,0.4166666666666667,0.625,0.2,,,,0.5555555555555556,0.26666666666666666,0.26666666666666666,0.75,,0.5,0.3333333333333333,0.6666666666666666,,,0.4444444444444444,0.4924037037037038,0.527775,0.5685666666666667,0.1875,0.1875,0.17391304347826086,,9.81851851851852,,0.2669683257918552,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2,,,,True,,
763,1610612758,Tony Massenburg,Tony Massenburg,763,SAC,46975.0,783,-129.0,1471,1473,443.0,385,187.0,2944,40.0,66.0,12.0,20.0,12.0,18.0,45.0,103.0,19,49,1.0,1.0,104,218,1.0,43.0,251,1590,22.0,41.0,55.0,33.0,60.0,1.0,19.0,85.0,120,88.0,26.0,,15.0,24.0,5.0,29.0,3.0,2.0,10.0,3.0,11.0,63.0,14.0,42.0,21.0,97,13.0,131,57.0,188,5.0,14.0,6.0,8.0,16.0,8.0,9.0,29.0,7.0,45.0,16.0,81.0,144.0,9.0,13.0,63.0,29.0,6.0,18.0,10.0,18.0,8.0,4.0,85.0,443.0,7.0,0.5769230769230769,0.6593406593406593,0.47706422018348627,0.5365853658536586,0.55,0.4748858447488584,0.5365853658536586,0.5409836065573771,0.5080971659919028,0.5978260869565217,0.5821917808219178,0.0045662100456621,0.06880733944954129,0.10606060606060606,0.05825242718446602,0.04081632653061224,17.21698113207547,0.35555555555555557,0.23214285714285715,0.1658119658119658,0.07567567567567568,0.1891891891891892,0.07526881720430108,0.16954022988505746,0.07557354925775979,0.05734767025089606,0.08148148148148149,0.058823529411764705,0.1276595744680851,0.16363636363636364,0.1863799283154122,0.15853658536585366,0.05154639175257732,0.4444444444444444,0.3013698630136986,0.6060606060606061,0.6779661016949152,0.7,0.4703196347031963,0.4368932038834951,0.4639175257731959,0.2237442922374429,0.3877551020408163,0.40425531914893614,0.6842105263157895,0.0045662100456621,0.4878048780487805,0.6,0.29508196721311475,0.6666666666666666,0.01639344262295082,0.3059360730593607,0.4392738532110093,0.487425,0.4333416666666666,0.12033195020746888,0.12083333333333333,0.21912350597609562,0.3386454183266932,7.800000000000001,50.8,0.30115567641060503,,,,,,,,,,,,,,11.0,,,,1.0,,,,,1.0,5.0,7.0,,2.0,6.0,,,,,,,,0.13076923076923078,0.06164383561643835,0.27586206896551724,0.4222222222222222,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,0.02127659574468085,2.0,3.0,,True,,
324,1610612758,Anthony Peeler,Anthony Peeler,324,SAC,26498.0,442,-42.0,824,821,144.0,134,116.0,1645,5.0,14.0,1.0,3.0,,1.0,5.0,14.0,25,47,40.0,6.0,35,75,47.0,11.0,126,848,3.0,7.0,12.0,1.0,9.0,7.0,1.0,9.0,46,24.0,2.0,40.0,4.0,25.0,12.0,37.0,4.0,8.0,10.0,3.0,12.0,86.0,7.0,7.0,9.0,27,,36,14.0,50,2.0,13.0,8.0,5.0,14.0,7.0,11.0,12.0,3.0,26.0,2.0,3.0,21.0,2.0,2.0,13.0,5.0,1.0,3.0,1.0,3.0,3.0,,9.0,144.0,2.0,0.6571428571428571,0.6764705882352942,0.4666666666666667,0.42857142857142855,0.1111111111111111,0.4713114754098361,0.46153846153846156,0.25,0.49606299212598426,0.46153846153846156,0.2647058823529412,0.38524590163934425,0.05333333333333334,0.14285714285714285,0.14285714285714285,,15.838509316770185,0.5384615384615384,,0.08307692307692308,0.020771513353115726,0.12,0.06666666666666667,0.09,0.03167420814479638,0.01764705882352941,0.0759493670886076,0.038461538461538464,0.046875,0.07368421052631578,0.10240963855421686,0.16666666666666666,0.029850746268656716,1.0,0.11475409836065574,0.35714285714285715,0.4166666666666667,0.4,0.11475409836065574,0.35714285714285715,0.4166666666666667,0.38524590163934425,0.5319148936170213,0.5319148936170213,0.76,0.32786885245901637,0.23076923076923078,0.3333333333333333,0.0625,,0.375,0.5,0.4753581967213115,0.4989666666666666,0.450275,0.047619047619047616,0.0641025641025641,0.09523809523809523,0.07142857142857142,13.757333333333333,24.72340425531915,0.17475728155339806,3.0,7.0,,,1.0,1.0,12.0,2.0,6.0,1.0,15.0,2.0,6.0,,2.0,45.0,,,12.0,,2.0,,1.0,2.0,2.0,,1.0,1.0,1.0,0.3191489361702128,0.3333333333333333,0.2857142857142857,0.3191489361702128,,,0.02531645569620253,0.022727272727272728,,0.4,0.05737704918032787,0.42857142857142855,0.42857142857142855,1.0,0.3,0.3,1.0,,,,,0.46153846153846156,0.3333333333333333,1.0,0.0625,1.0,0.16666666666666666,0.3,,,1.0,,,0.020833333333333332,,,,,,True,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,20218.0,337,-22.0,638,637,221.0,189,75.0,1275,6.0,12.0,1.0,2.0,1.0,3.0,3.0,10.0,15,43,8.0,4.0,24,65,17.0,27.0,90,706,1.0,7.0,11.0,10.0,21.0,6.0,12.0,38.0,32,16.0,2.0,7.0,2.0,36.0,9.0,45.0,6.0,3.0,15.0,6.0,15.0,99.0,3.0,7.0,4.0,20,3.0,27,10.0,37,2.0,18.0,16.0,2.0,9.0,4.0,6.0,12.0,3.0,21.0,12.0,12.0,29.0,,1.0,28.0,10.0,3.0,1.0,,1.0,1.0,,38.0,221.0,4.0,0.6666666666666666,0.6956521739130435,0.36923076923076925,0.14285714285714285,0.47619047619047616,0.38414634146341464,0.20833333333333334,0.48148148148148145,0.46808510638297873,0.36666666666666664,0.5757575757575758,0.2073170731707317,0.03076923076923077,0.16666666666666666,,,15.81843191196699,0.42857142857142855,0.11538461538461539,0.08403361344537816,0.03211009174311927,0.0975609756097561,0.03529411764705882,0.08602150537634409,0.033003300330033,0.027777777777777776,0.05,,0.05084745762711865,0.09859154929577464,0.09259259259259259,0.12121212121212122,0.04081632653061224,1.0,0.14634146341463414,0.5,0.6,0.5,0.12195121951219512,0.3,0.3,0.524390243902439,0.3488372093023256,0.3488372093023256,0.8,0.0975609756097561,0.16666666666666666,0.5,0.1111111111111111,0.3333333333333333,0.14814814814814814,0.35365853658536583,0.46864753086419747,0.518095,0.4563576923076923,0.10989010989010989,0.13513513513513514,0.12222222222222222,0.4222222222222222,14.421538461538463,25.94117647058824,0.3463949843260188,3.0,9.0,1.0,2.0,1.0,2.0,2.0,,3.0,1.0,5.0,1.0,5.0,6.0,2.0,6.0,9.0,1.0,2.0,,1.0,1.0,3.0,2.0,1.0,2.0,,1.0,0.4,0.29411764705882354,0.2,0.3333333333333333,0.3125,,,0.05555555555555555,0.017857142857142856,,0.3333333333333333,0.10975609756097561,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,,0.16666666666666666,0.5,,0.25,,,0.07407407407407407,0.5,0.25,0.2857142857142857,,,,,,,,,1.0,,,True,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,30738.0,512,-59.0,965,964,316.0,273,125.0,1929,17.0,30.0,3.0,6.0,5.0,11.0,14.0,31.0,21,63,60.0,14.0,52,124,82.0,47.0,226,1038,8.0,16.0,25.0,17.0,41.0,21.0,22.0,74.0,54,50.0,8.0,57.0,4.0,24.0,5.0,29.0,4.0,1.0,10.0,2.0,12.0,63.0,,12.0,5.0,50,8.0,63,13.0,76,4.0,13.0,8.0,5.0,16.0,3.0,6.0,12.0,10.0,28.0,10.0,13.0,34.0,4.0,5.0,50.0,16.0,4.0,1.0,1.0,1.0,1.0,,74.0,316.0,4.0,0.5192307692307693,0.5625,0.41935483870967744,0.5,0.4146341463414634,0.4344660194174757,0.4523809523809524,0.41935483870967744,0.48214285714285715,0.5208333333333334,0.5,0.39805825242718446,0.03225806451612903,0.06666666666666667,0.03225806451612903,0.015873015873015872,22.439893143365982,0.5714285714285714,0.19047619047619047,0.13089005235602094,0.03296703296703297,0.08771929824561403,,0.1252847380410023,0.024489795918367346,0.011111111111111112,,,0.08653846153846154,0.1743119266055046,0.1301775147928994,0.09090909090909091,0.03389830508474576,1.0,0.14563106796116504,0.5666666666666667,0.6071428571428571,0.7647058823529411,0.15048543689320387,0.45161290322580644,0.4666666666666667,0.3058252427184466,0.3333333333333333,0.3387096774193548,0.42857142857142855,0.2912621359223301,0.2857142857142857,0.5,0.1774193548387097,0.45454545454545453,0.22580645161290322,0.5436893203883495,0.48536386138613874,0.4829078947368421,0.4793233870967742,0.07272727272727272,0.11594202898550725,0.11061946902654868,0.3274336283185841,11.566935483870967,25.50487804878049,0.32746113989637304,8.0,22.0,,2.0,2.0,7.0,17.0,1.0,3.0,4.0,25.0,1.0,5.0,6.0,6.0,54.0,21.0,3.0,17.0,2.0,1.0,2.0,1.0,1.0,2.0,12.0,,,0.72,0.3048780487804878,0.2,0.2857142857142857,0.31645569620253167,0.024390243902439025,0.016666666666666666,0.04819277108433735,0.0594059405940594,0.07692307692307693,0.35714285714285715,0.10679611650485436,0.36363636363636365,0.38095238095238093,0.875,0.2833333333333333,0.288135593220339,0.6470588235294118,0.3333333333333333,0.09523809523809523,,,0.14285714285714285,0.3333333333333333,1.0,0.11290322580645161,0.2857142857142857,0.2857142857142857,0.2982456140350877,,,,,,,1.0,0.03225806451612903,,,0.045454545454545456,True,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,23509.0,392,-80.0,734,738,212.0,159,97.0,1472,21.0,31.0,6.0,7.0,4.0,5.0,1.0,21.0,19,46,7.0,2.0,41,98,7.0,33.0,121,786,8.0,17.0,24.0,7.0,23.0,2.0,11.0,25.0,62,20.0,10.0,4.0,13.0,38.0,10.0,48.0,7.0,3.0,16.0,9.0,13.0,106.0,9.0,18.0,9.0,58,3.0,70,27.0,97,3.0,12.0,6.0,6.0,13.0,4.0,7.0,9.0,6.0,22.0,4.0,21.0,38.0,4.0,2.0,47.0,17.0,8.0,15.0,9.0,15.0,5.0,,25.0,212.0,1.0,0.7560975609756098,0.8611111111111112,0.41836734693877553,0.47058823529411764,0.30434782608695654,0.41904761904761906,0.47058823529411764,0.28,0.4763779527559055,0.5454545454545454,0.3787878787878788,0.06666666666666667,0.1326530612244898,0.1935483870967742,0.2857142857142857,0.021739130434782608,17.591499409681226,0.5909090909090909,0.12,0.19141914191419143,0.06143344709897611,0.16071428571428573,0.0967741935483871,0.18662952646239556,0.06994818652849741,0.04929577464788732,0.08571428571428572,0.13043478260869565,0.15789473684210525,0.17857142857142858,0.21678321678321677,0.18604651162790697,0.06521739130434782,0.3333333333333333,0.29523809523809524,0.6774193548387096,0.84,0.6666666666666666,0.2,0.047619047619047616,0.06666666666666667,0.4380952380952381,0.41304347826086957,0.4222222222222222,0.8947368421052632,0.06666666666666667,0.4117647058823529,0.8571428571428571,0.2,0.8,0.08,0.3619047619047619,0.4577759803921568,0.4786066666666666,0.4530304347826086,0.14285714285714285,0.15178571428571427,0.19834710743801653,0.2066115702479339,10.842857142857142,32.31428571428572,0.2888283378746594,,,,,,,2.0,,,,2.0,,,8.0,,6.0,,3.0,2.0,,1.0,,1.0,1.0,3.0,,,6.0,1.0,0.2857142857142857,,,0.5,,,0.08450704225352113,0.0625,0.07692307692307693,,,,,,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,,,,,,,,,,0.5,,,,,,,,,,1.0,,True,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,4215.0,70,-28.0,142,140,42.0,48,17.0,282,6.0,9.0,1.0,2.0,2.0,3.0,1.0,3.0,6,21,2.0,1.0,13,33,3.0,5.0,31,143,1.0,3.0,2.0,4.0,10.0,1.0,1.0,9.0,14,12.0,2.0,2.0,2.0,4.0,,4.0,,,1.0,2.0,1.0,8.0,,2.0,1.0,5,1.0,7,2.0,9,,,,,1.0,,1.0,5.0,,6.0,4.0,5.0,10.0,,3.0,10.0,4.0,1.0,4.0,2.0,4.0,4.0,,9.0,42.0,,0.5384615384615384,0.5833333333333334,0.3939393939393939,0.3333333333333333,0.4,0.3611111111111111,0.25,0.36363636363636365,0.3780487804878049,0.25,0.375,0.08333333333333333,0.06060606060606061,,0.3333333333333333,0.047619047619047616,28.83435582822086,0.16666666666666666,0.2,0.08196721311475409,0.03636363636363636,0.058823529411764705,,0.07692307692307693,0.028985507246376812,,,,,0.08333333333333333,0.11428571428571428,0.125,,1.0,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.5,0.5833333333333334,0.2857142857142857,0.3,0.3333333333333333,0.05555555555555555,0.5,0.5,0.2727272727272727,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.45016666666666666,0.4983666666666666,0.4588999999999999,0.1,0.10810810810810811,0.06451612903225806,0.2903225806451613,11.866666666666667,24.366666666666664,0.29577464788732394,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,0.3333333333333333,,1.0,0.027777777777777776,,,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,True,,
