EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,BadPassSteals,BadPassTurnovers,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFtPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,3SecondViolations,3pt And 1 Free Throw Trips,Clear Path Fouls,HeaveMakes,OffensiveGoaltends,Corner3PctBlocked
1504,1610612742,Danny Fortson,Danny Fortson,1504,DAL,858.0,14,7,29,29,13.0,15,5.0,58,2.0,3.0,2.0,2.0,2.0,3,4.0,22,2.0,2.0,4.0,4.0,4.0,2.0,1.0,5.0,1.0,7,2.0,9,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,11.428571428571429,1.0,1.0,0.45454545454545453,0.11764705882352941,0.25,0.4,0.1111111111111111,0.5,0.1111111111111111,0.625,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5609666666666667,0.5768,1.0,0.4482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,2366.0,39,-5,79,78,19.0,34,13.0,157,3.0,4.0,1.0,2.0,5.0,11,11.0,80,1.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,5,4.0,9,1.0,,2.0,1.0,2.0,,,,,,,,19.0,,0.45454545454545453,0.25,0.45454545454545453,0.25,0.4583333333333333,0.25,14.73684210526316,1.0,0.25,0.08333333333333333,0.10526315789473684,0.125,0.1,0.09523809523809523,0.3,,0.07142857142857142,0.15384615384615385,,0.36363636363636365,0.75,0.75,0.5,0.5,0.36363636363636365,0.46632727272727265,0.4766,0.18181818181818182,0.24050632911392406,1.0,3.0,2.0,4.0,1.0,2.0,8.0,1.0,4.0,4.0,2.0,2.0,8.0,1.0,1.0,2.0,1.0,0.8,1.0,0.09090909090909091,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.2727272727272727,0.36363636363636365,0.5,0.5,1.0,0.5,0.4589,0.08333333333333333,0.08333333333333333,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,11993.0,200,30,381,385,105.0,106,65.0,766,21.0,29.0,3.0,4.0,45.0,83,105.0,409,7.0,8.0,14.0,62.0,10.0,9.0,4.0,11.0,,15,11.0,26,9.0,1.0,4.0,2.0,6.0,3.0,8.0,1.0,5.0,,5.0,2.0,105.0,,0.5421686746987951,0.875,0.5284090909090909,0.875,0.5585106382978723,0.875,22.22222222222222,0.6666666666666666,,0.08396946564885496,0.06,0.08,0.08287292817679558,0.06395348837209303,0.09523809523809523,0.06756756756756757,0.08620689655172414,0.08108108108108109,0.4,0.32954545454545453,0.7241379310344828,0.7777777777777778,0.5,0.75,0.38636363636363635,0.4782096590909091,0.5292142857142857,0.13333333333333333,0.2755905511811024,8.0,33.0,9.0,21.0,12.0,31.0,28.0,3.0,20.0,23.0,10.0,8.0,49.0,8.0,2.0,13.0,6.0,0.3111111111111111,0.35,0.03614457831325301,0.030303030303030304,,0.08163265306122448,0.47619047619047616,0.375,0.23863636363636365,0.42857142857142855,0.42857142857142855,0.2222222222222222,0.24242424242424243,0.46314090909090916,0.06451612903225806,0.06818181818181818,7.85542168674699,6.0,15.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,15.0,2.0,5.0,35.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,35.0,1.0,0.2,0.2,0.4838709677419355,0.45454545454545453,0.4861111111111111,0.056818181818181816,0.06896551724137931,0.09090909090909091,0.10526315789473684,0.08333333333333333,0.07692307692307693,0.02564102564102564,0.45454545454545453,0.46875,0.13333333333333333,0.022727272727272728,0.03409090909090909,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.75,0.030303030303030304,0.030303030303030304,0.3333333333333333,0.3333333333333333,24.080000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,45754.0,763,41,1443,1454,344.0,322,215.0,2897,46.0,73.0,23.0,39.0,89.0,187,219.0,1508,30.0,60.0,71.0,62.0,54.0,59.0,23.0,73.0,5.0,101,72.0,173,33.0,6.0,10.0,3.0,17.0,83.0,130.0,7.0,73.0,17.0,74.0,41.0,344.0,9.0,0.47593582887700536,0.5,0.4734042553191489,0.5,0.5165094339622641,0.5298507462686567,13.475177304964538,0.5882352941176471,0.13513513513513514,0.1483739837398374,0.09899328859060402,0.11165048543689321,0.13753581661891118,0.09690444145356662,0.15819209039548024,0.052434456928838954,0.1552511415525114,0.11267605633802817,0.5540540540540541,0.3882978723404255,0.6301369863013698,0.7540983606557377,0.65,0.5897435897435898,0.39361702127659576,0.46138235294117647,0.5214581818181818,0.3242009132420091,0.2383922383922384,17.0,34.0,30.0,80.0,41.0,46.0,116.0,14.0,17.0,20.0,8.0,7.0,43.0,27.0,7.0,49.0,17.0,0.651685393258427,0.9354838709677419,0.0748663101604278,0.029411764705882353,0.1118421052631579,0.1411042944785276,0.5217391304347826,0.18085106382978725,0.425531914893617,0.375,0.379746835443038,1.0,0.3617021276595745,0.4499586956521739,0.08374384236453201,0.08415841584158416,8.910160427807488,8.0,13.0,,,,1.0,1.0,,1.0,18.0,1.0,17.0,53.0,,,,3.0,3.0,,2.0,13.0,4.0,7.0,,,7.0,2.0,9.0,51.0,5.0,53.0,,,,0.391304347826087,0.3829787234042553,0.4649122807017544,0.005319148936170213,0.1643835616438356,0.08843537414965986,0.10569105691056911,0.14545454545454545,0.109375,0.04819277108433735,0.38235294117647056,0.3939393939393939,0.3076923076923077,,0.005319148936170213,,,,0.043478260869565216,0.47058823529411764,,0.02127659574468085,,0.2420091324200913,69.2,11.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
960,1610612742,Tony Delk,Tony Delk,960,DAL,6191.0,103,-24,196,200,37.0,59,30.0,396,7.0,11.0,,,15.0,34,47.0,229,1.0,2.0,2.0,14.0,,4.0,4.0,4.0,,8,5.0,13,4.0,1.0,2.0,,3.0,4.0,8.0,,1.0,,1.0,,37.0,1.0,0.4411764705882353,0.5,0.42857142857142855,0.5,0.5,0.5,21.459227467811157,0.6666666666666666,,0.07407407407407407,0.04395604395604396,0.14285714285714285,0.0975609756097561,0.037037037037037035,0.07407407407407407,0.05405405405405406,0.1,0.2,,0.2619047619047619,0.6363636363636364,0.6363636363636364,,,0.4523809523809524,0.49050952380952384,0.3921,0.0425531914893617,0.18877551020408162,3.0,7.0,6.0,16.0,11.0,5.0,16.0,4.0,6.0,6.0,1.0,5.0,12.0,3.0,2.0,13.0,7.0,0.5333333333333333,0.5333333333333333,0.11764705882352941,0.5714285714285714,,,0.42857142857142855,0.16666666666666666,0.38095238095238093,0.375,0.375,0.8333333333333334,0.5,0.4928166666666667,0.15217391304347827,0.18421052631578946,10.208823529411765,2.0,2.0,1.0,,2.0,7.0,1.0,2.0,8.0,2.0,1.0,3.0,7.0,6.0,7.0,2.0,,,,,,,1.0,,,1.0,3.0,1.0,1.0,,7.0,1.0,0.25,0.25,0.4,0.3333333333333333,0.4375,0.19047619047619047,,,,0.1,,,0.2857142857142857,0.6666666666666666,,0.023809523809523808,0.16666666666666666,0.2857142857142857,0.2857142857142857,1.0,,0.6666666666666666,,0.16666666666666666,0.2857142857142857,0.14893617021276595,24.650000000000002,,,,1.0,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
696,1610612742,Travis Best,Travis Best,696,DAL,11969.0,199,31,378,383,91.0,96,51.0,761,7.0,13.0,,1.0,19.0,47,47.0,354,,2.0,,28.0,,1.0,5.0,10.0,,15,4.0,19,7.0,2.0,2.0,,9.0,7.0,15.0,1.0,2.0,1.0,2.0,2.0,91.0,1.0,0.40425531914893614,,0.38,,0.42727272727272725,,14.57858769931663,0.2222222222222222,,0.06756756756756757,0.006024096385542169,0.09090909090909091,0.07389162561576355,0.020512820512820513,,0.012195121951219513,0.06666666666666667,0.05128205128205128,1.0,0.26,0.5384615384615384,0.5384615384615384,0.5,,0.32,0.44750408163265304,0.5861,,0.24074074074074073,2.0,9.0,11.0,25.0,9.0,7.0,10.0,,25.0,25.0,12.0,12.0,50.0,5.0,2.0,10.0,4.0,0.2631578947368421,0.2631578947368421,,,,0.047619047619047616,0.14285714285714285,0.18,0.5,0.44,0.44,0.36363636363636365,0.25,0.4213142857142857,0.07407407407407407,0.0784313725490196,11.859574468085109,2.0,1.0,,,,3.0,1.0,,3.0,4.0,1.0,4.0,12.0,,2.0,,,,,1.0,3.0,,7.0,1.0,,3.0,,1.0,,1.0,12.0,,,,0.5714285714285714,0.5,0.6,0.06,,0.10344827586206896,0.125,0.0967741935483871,0.1875,,0.1111111111111111,0.1111111111111111,,,0.06,,,,,1.0,,0.125,,0.2553191489361702,34.4,,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1712,1610612742,Antawn Jamison,Antawn Jamison,1712,DAL,25168.0,419,64,786,799,181.0,198,120.0,1585,46.0,70.0,5.0,14.0,83.0,158,205.0,811,18.0,29.0,51.0,44.0,24.0,33.0,7.0,35.0,5.0,47,36.0,83,18.0,3.0,8.0,,14.0,10.0,30.0,4.0,2.0,2.0,3.0,1.0,181.0,2.0,0.5253164556962026,0.6206896551724138,0.5276073619631901,0.6206896551724138,0.5570652173913043,0.6710526315789473,21.475054229934923,0.5714285714285714,0.23809523809523808,0.12455516014234876,0.10185185185185185,0.0603448275862069,0.10579345088161209,0.09207161125319693,0.1111111111111111,0.08053691275167785,0.16,0.0625,0.3333333333333333,0.4294478527607362,0.6571428571428571,0.7076923076923077,0.4827586206896552,0.35714285714285715,0.4601226993865031,0.4870319018404909,0.5040807692307693,0.24878048780487805,0.23027989821882952,20.0,59.0,9.0,29.0,33.0,39.0,122.0,12.0,11.0,17.0,6.0,4.0,40.0,15.0,8.0,47.0,22.0,0.7349397590361446,0.8591549295774648,0.0759493670886076,0.1016949152542373,0.13157894736842105,0.09090909090909091,0.8260869565217391,0.3619631901840491,0.17791411042944785,0.3103448275862069,0.32142857142857145,0.8888888888888888,0.5128205128205128,0.4865871794871796,0.12222222222222222,0.12571428571428572,6.483544303797469,13.0,28.0,,,2.0,5.0,,2.0,5.0,18.0,,12.0,48.0,6.0,5.0,2.0,6.0,5.0,1.0,1.0,3.0,7.0,6.0,,,1.0,5.0,4.0,,,48.0,1.0,0.4,0.4,0.46153846153846156,0.46153846153846156,0.5217391304347826,0.03067484662576687,0.07142857142857142,0.04477611940298507,0.03571428571428571,0.10294117647058823,0.05555555555555555,0.1076923076923077,0.4745762711864407,0.5283018867924528,0.5357142857142857,,0.03067484662576687,0.4,0.4,1.0,0.2,0.65,,,0.4,0.23414634146341465,25.0,15.0,,1.0,,2.0,4.0,1.0,1.0,,,0.034482758620689655,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,28463.0,474,47,889,896,205.0,168,124.0,1785,21.0,32.0,5.0,7.0,86.0,177,260.0,936,12.0,20.0,30.0,60.0,12.0,10.0,22.0,47.0,3.0,72,17.0,89,19.0,5.0,16.0,4.0,21.0,22.0,28.0,3.0,7.0,2.0,7.0,2.0,205.0,1.0,0.4858757062146893,0.6,0.4590909090909091,0.54,0.5203252032520326,0.5769230769230769,25.972762645914397,0.7619047619047619,0.1875,0.1551155115511551,0.028735632183908046,0.16793893129770993,0.15898617511520738,0.038461538461538464,0.028846153846153848,0.03636363636363636,0.16101694915254236,0.17204301075268819,0.2857142857142857,0.14545454545454545,0.65625,0.7241379310344828,0.28,0.7142857142857143,0.3409090909090909,0.46356666666666674,0.49103,0.11538461538461539,0.23059617547806524,9.0,38.0,48.0,107.0,58.0,37.0,112.0,7.0,30.0,35.0,17.0,7.0,75.0,14.0,12.0,60.0,24.0,0.6511627906976745,0.7,0.03954802259887006,0.07894736842105263,0.012658227848101266,0.1559633027522936,0.6666666666666666,0.17272727272727273,0.4863636363636364,0.4485981308411215,0.4528301886792453,0.75,0.17307692307692307,0.4814225490196079,0.10330578512396695,0.12121212121212122,12.923728813559322,4.0,17.0,4.0,1.0,10.0,39.0,14.0,10.0,43.0,19.0,15.0,17.0,64.0,30.0,38.0,10.0,5.0,4.0,1.0,6.0,7.0,1.0,5.0,1.0,,3.0,3.0,4.0,5.0,,64.0,1.0,0.23255813953488372,0.23809523809523808,0.5135135135135135,0.4519230769230769,0.5166666666666667,0.19545454545454546,0.09375,0.07446808510638298,0.08641975308641975,0.14473684210526316,0.15789473684210525,0.008620689655172414,0.4473684210526316,0.4857142857142857,0.35294117647058826,0.01818181818181818,0.17727272727272728,0.2564102564102564,0.2564102564102564,1.0,0.2,0.4444444444444444,0.019230769230769232,0.2692307692307692,0.2631578947368421,0.24615384615384617,25.58139534883721,3.0,1.0,3.0,,2.0,,,,1.0,,0.009345794392523364,,,,1.0,5.0,3.0,1.0,5.0,3.0,4.0,1.0,0.2,0.2,0.2,0.2,1.0,0.21428571428571427,0.022727272727272728,,,,,,,,,,,,,,,,True,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,12841.0,214,1,406,415,118.0,85,68.0,821,12.0,27.0,8.0,13.0,21.0,53,59.0,428,9.0,15.0,24.0,26.0,16.0,16.0,13.0,18.0,1.0,32,20.0,52,8.0,2.0,6.0,2.0,8.0,7.0,16.0,4.0,7.0,3.0,8.0,3.0,118.0,,0.39622641509433965,0.6,0.39473684210526316,0.6,0.44696969696969696,0.6666666666666666,15.384615384615385,0.75,0.14285714285714285,0.1487603305785124,0.09876543209876543,0.2,0.16666666666666666,0.10309278350515463,0.16,0.045454545454545456,0.16326530612244897,0.1875,0.375,0.47368421052631576,0.4444444444444444,0.5,0.8666666666666667,0.6153846153846154,0.543859649122807,0.48744561403508774,0.5797333333333332,0.4067796610169492,0.29064039408866993,8.0,10.0,7.0,16.0,14.0,16.0,16.0,5.0,20.0,22.0,9.0,10.0,46.0,6.0,4.0,19.0,9.0,0.38095238095238093,0.6153846153846154,0.09433962264150944,0.1,0.10869565217391304,0.1111111111111111,0.25,0.17543859649122806,0.2807017543859649,0.4375,0.4666666666666667,0.5714285714285714,0.47058823529411764,0.49497058823529416,0.13846153846153847,0.14754098360655737,7.233962264150944,4.0,2.0,,,1.0,4.0,1.0,1.0,4.0,7.0,1.0,6.0,20.0,,4.0,1.0,2.0,2.0,,1.0,4.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,20.0,,0.25,0.25,0.4375,0.4117647058823529,0.45454545454545453,0.07017543859649122,0.1111111111111111,0.125,0.13333333333333333,0.18518518518518517,0.23529411764705882,0.06666666666666667,0.2,0.2222222222222222,0.5,,0.07017543859649122,0.25,0.25,,0.125,0.5,,0.058823529411764705,0.25,0.3389830508474576,25.15,6.0,,1.0,,1.0,,1.0,1.0,,,0.0625,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,True,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,30754.0,513,43,965,970,221.0,202,138.0,1935,14.0,19.0,2.0,2.0,77.0,162,281.0,983,6.0,13.0,26.0,66.0,2.0,4.0,22.0,27.0,,49,8.0,57,24.0,2.0,14.0,3.0,20.0,7.0,16.0,,3.0,1.0,3.0,,221.0,2.0,0.47530864197530864,0.46153846153846156,0.5427927927927928,0.5,0.578838174273859,0.5652173913043478,23.036187113857018,0.7,,0.08035714285714286,0.00980392156862745,0.16666666666666666,0.1047008547008547,0.01532567049808429,,0.016304347826086956,0.10810810810810811,0.12643678160919541,,0.08558558558558559,0.7368421052631579,0.875,0.09523809523809523,1.0,0.35585585585585583,0.4620317567567567,0.48963750000000006,0.09252669039145907,0.22901554404145077,6.0,34.0,47.0,109.0,40.0,41.0,88.0,4.0,25.0,30.0,10.0,12.0,65.0,22.0,11.0,43.0,18.0,0.5714285714285714,0.5789473684210527,0.024691358024691357,,0.009615384615384616,0.05405405405405406,0.7142857142857143,0.15315315315315314,0.49099099099099097,0.43119266055045874,0.4351851851851852,0.6595744680851063,0.11538461538461539,0.4425548076923077,0.0759493670886076,0.1016949152542373,14.528395061728398,4.0,16.0,14.0,1.0,22.0,46.0,10.0,29.0,60.0,23.0,11.0,18.0,73.0,72.0,46.0,22.0,5.0,4.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,3.0,3.0,4.0,2.0,,73.0,0.8275862068965517,0.48333333333333334,0.48333333333333334,0.5609756097560976,0.5288461538461539,0.5916666666666667,0.2702702702702703,0.15789473684210525,0.03508771929824561,0.021505376344086023,0.06493506493506493,0.24444444444444444,0.018691588785046728,0.47058823529411764,0.47058823529411764,0.1875,0.06306306306306306,0.2072072072072072,0.4782608695652174,0.4782608695652174,0.7727272727272727,0.5,0.6666666666666666,0.019230769230769232,0.19230769230769232,0.4782608695652174,0.2597864768683274,24.776666666666664,5.0,,2.0,,,2.0,,,,,0.009174311926605505,,,0.09523809523809523,2.0,7.0,2.0,3.0,8.0,3.0,2.0,,0.375,0.2727272727272727,0.3333333333333333,0.2857142857142857,1.0,0.2,,15.0,7.0,1.0,1.0,1.0,0.5,0.5,1.0,0.047619047619047616,1.0,1.0,1.0,,,,True,,,,,,
