EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,DefAtRimReboundPct,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PtsUnassisted2s,Steals,LostBallSteals,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PenaltyFG2M,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,FG3M,FG3A,PtsAssisted3s,OffThreePtRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Avg3ptShotDistance,Arc3FGA,NonHeaveArc3FGA,ShortMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Arc3Frequency,Fg2aBlocked,ThreePtAssists,Corner3Assists,AtRimAssists,BadPassSteals,BadPassTurnovers,FG2APctBlocked,AtRimPctBlocked,on,Arc3FGM,PenaltyArc3FGA,PenaltyFG3A,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceArc3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,PenaltyFG3M,Fg3aBlocked,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3FGM,BlockedCorner3,PenaltyArc3Accuracy,SecondChanceArc3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1563,1610612739,Kevin Ollie,Kevin Ollie,1563,CLE,1151.0,19,-7.0,34,36,5.0,3.0,4.0,70,3.0,3.0,4.0,4.0,27,2.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,0.4,1.0,1.0,14.634146341463415,0.2307692307692307,0.2222222222222222,0.2272727272727272,0.6,0.1666666666666666,0.3333333333333333,1.0,0.4144333333333334,0.4,0.4,0.5,0.5,17.266666666666666,0.1470588235294117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1610612739,Ricky Davis,Ricky Davis,1729,CLE,48.0,1,-3.0,2,2,,,,4,1.0,1.0,,,3,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,100.0,1.0,,0.5,,,,1.0,0.3609,,,,,17.4,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,1610612739,Bruno Sundov,Bruno Sundov,1743,CLE,1613.0,27,-3.0,48,50,8.0,5.0,6.0,98,4.0,9.0,3.0,9.0,40,,,,,,,,,3.0,3.0,8.0,10.0,2.0,3.0,7.0,1.0,6.0,2.0,,8.0,1.0,0.375,,,25.86206896551724,0.1875,0.2727272727272727,0.2222222222222222,,0.4285714285714285,,0.4444444444444444,0.4547666666666667,0.1818181818181818,0.1818181818181818,,,9.488888888888887,0.1666666666666666,1.0,0.5,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0869565217391304,0.0714285714285714,0.1,0.25,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.58375,0.5892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,731.0,12,4.0,20,21,1.0,1.0,2.0,41,1.0,2.0,,2.0,16,,,,,,,,,1.0,1.0,2.0,2.0,,,2.0,,,,,1.0,,0.5,,,8.695652173913043,0.1111111111111111,0.2,0.1428571428571428,0.1666666666666666,0.3333333333333333,,0.5,0.42135,,,,,16.85,0.05,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,1.0,1.0,0.5,0.5,,,,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,1610612739,Darius Miles,Darius Miles,2032,CLE,749.0,12,-9.0,22,24,2.0,1.0,1.0,46,1.0,3.0,,2.0,23,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,,0.3333333333333333,,,17.391304347826086,,0.1428571428571428,0.0909090909090909,,,0.3333333333333333,0.3333333333333333,0.3806666666666666,,,,,12.833333333333334,0.0909090909090909,,,,,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1610612739,Chris Mihm,Chris Mihm,2036,CLE,602.0,10,,17,17,5.0,1.0,5.0,34,2.0,7.0,,6.0,10,,2.0,,4.0,,,,,2.0,2.0,4.0,7.0,,,1.0,,,,4.0,5.0,,0.4285714285714285,0.25,0.6666666666666666,28.0,0.25,0.4,0.3076923076923077,,0.25,1.0,0.2857142857142857,0.516,,,0.3333333333333333,0.6666666666666666,6.0,0.2941176470588235,,0.3333333333333333,5.0,4.0,3.0,,,1.0,3.0,4.0,3.0,4.0,3.0,,3.0,,,,1.0,,0.6666666666666666,0.6666666666666666,0.4285714285714285,0.4285714285714285,,,0.2142857142857142,0.2,0.125,0.5,0.7142857142857143,,,,,0.5,0.5,1.0,1.0,1.0,0.7142857142857143,0.4975,0.5998666666666667,2.0,,,2.0,1.0,2.0,1.0,2.0,0.25,0.6666666666666666,0.25,0.6666666666666666,0.25,0.5,0.4,0.4,0.5,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,1610612739,Jason Kapono,Jason Kapono,2574,CLE,763.0,13,9.0,23,23,5.0,3.0,4.0,46,2.0,2.0,,5.0,17,,,,,,,,,,,,3.0,,,2.0,,,,,5.0,,0.8333333333333334,,,9.67741935483871,,,,,,,0.6666666666666666,0.4763,,,,,21.4,0.217391304347826,,,,,,,,1.0,1.0,,,2.0,1.0,,3.0,,,,,,1.0,1.0,0.5,0.8333333333333334,,,0.0769230769230769,0.2,,0.3333333333333333,,,,,,0.5,0.5,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,22.3,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,1610612739,J.R. Bremer,J.R. Bremer,2452,CLE,1120.0,19,2.0,32,33,6.0,2.0,6.0,65,1.0,5.0,1.0,3.0,25,,,1.0,1.0,2.0,2.0,1.0,4.0,,1.0,1.0,3.0,1.0,1.0,,,2.0,,1.0,6.0,,0.1666666666666666,,0.25,23.80952380952381,0.0833333333333333,,0.0526315789473684,0.2,,,0.125,0.5319375,,,,0.3333333333333333,5.3,0.1875,1.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,,,,1.0,,,0.2,0.125,,,0.1111111111111111,0.0909090909090909,0.2,,0.375,0.125,,,,1.0,1.0,,,1.0,0.75,0.444,0.5737,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.375,,,,,,,24.633333333333336,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,1610612739,Carlos Boozer,Carlos Boozer,2430,CLE,180.0,3,-1.0,6,6,1.0,1.0,,12,,,,,4,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,775.0,13,-2.0,25,26,5.0,5.0,2.0,51,1.0,3.0,2.0,4.0,23,,2.0,2.0,2.0,3.0,4.0,2.0,9.0,,1.0,1.0,1.0,,1.0,,,2.0,,2.0,5.0,,0.3333333333333333,1.0,0.5,25.0,0.1666666666666666,,0.1111111111111111,,,,0.2,0.5028999999999999,,,0.5,0.5,5.466666666666666,0.2,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,0.3333333333333333,0.2,1.0,,,,,,0.4,,,,,,,,1.0,,0.8,0.5536,0.2941,2.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,0.5,1.0,,1.0,,,1.0,,2.0,,,,,,0.4,,,0.2,,,,24.05,1.0,1.0,,,,,,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
