EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,ThreePtAssists,Arc3Assists,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceFtPoints,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,FTOffRebounds,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffFTReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,on,BlockedCorner3,Clear Path Fouls,SecondChanceCorner3FGM,HeaveMakes,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3pt And 1 Free Throw Trips
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,11448.0,191,-71,385,383,122.0,137.0,43,768,4.0,14.0,1.0,2.0,1.0,4.0,3.0,9.0,8.0,27.0,1.0,9.0,19.0,2.0,2.0,2.0,6.0,15.0,50.0,9.0,20.0,17.0,74.0,415,1.0,3.0,2.0,2.0,8.0,5.0,15.0,2.0,6.0,10.0,26.0,12.0,18.0,24.0,3.0,2.0,19.0,9.0,2.0,20.0,20.0,10.0,3.0,7.0,40.0,2.0,2.0,3.0,13.0,2.0,18.0,4.0,22.0,1.0,4.0,2.0,2.0,6.0,2.0,2.0,6.0,4.0,2.0,12.0,1.0,5.0,7.0,20.0,1.0,1.0,24.0,1.0,1.0,7.0,5.0,1.0,1.0,1.0,26.0,122.0,5.0,0.4,0.42857142857142855,0.8888888888888888,0.45,1.0,0.3333333333333333,0.45,0.3,0.3333333333333333,0.3333333333333333,0.40714285714285714,0.8,0.38095238095238093,0.4567901234567901,0.8,0.4642857142857143,0.2857142857142857,0.04,0.07142857142857142,0.1111111111111111,21.232876712328768,0.5,0.1111111111111111,0.09923664122137404,0.013422818791946308,0.08333333333333333,0.05714285714285714,0.09580838323353294,0.021739130434782608,0.02,0.015625,0.06666666666666667,0.08888888888888889,0.06451612903225806,0.12727272727272726,0.12,0.022727272727272728,0.2,0.2857142857142857,0.3076923076923077,0.5,0.12857142857142856,0.3333333333333333,0.375,0.38571428571428573,0.2962962962962963,0.2962962962962963,0.5,0.014285714285714285,0.2714285714285714,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.4,0.5,0.4,1.0,1.0,0.19047619047619047,0.25,0.2857142857142857,0.3333333333333333,0.4857142857142857,0.47368421052631576,0.4794292857142858,0.5619000000000001,0.46290714285714285,0.09210526315789473,0.125,0.10810810810810811,0.35135135135135137,11.182,25.065,0.3168831168831169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,7093.0,118,-50,225,230,69.0,94.0,29,455,6.0,10.0,,1.0,3.0,5.0,2.0,7.0,6.0,20.0,,,,,,,,14.0,37.0,,,1.0,29.0,238,1.0,4.0,,,2.0,5.0,12.0,,,,10.0,26.0,2.0,,,,,,,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,7.0,,7.0,3.0,10.0,1.0,3.0,3.0,,2.0,,1.0,2.0,1.0,,4.0,,2.0,2.0,7.0,,1.0,5.0,1.0,,3.0,,2.0,2.0,2.0,10.0,69.0,3.0,0.9285714285714286,0.9285714285714286,,,,,,0.3783783783783784,0.25,0.4166666666666667,0.3783783783783784,0.25,0.4166666666666667,0.3717948717948718,0.2,0.4166666666666667,,,,,16.602316602316602,0.5,,0.1,0.020618556701030927,,0.0625,0.08045977011494253,0.02654867256637168,0.03125,0.02857142857142857,0.07142857142857142,,0.125,0.14705882352941177,,0.043478260869565216,0.2702702702702703,0.6,0.6,0.8333333333333334,0.1891891891891892,0.2857142857142857,0.2857142857142857,0.5405405405405406,0.3,0.3,1.0,,,,,,0.25,,,,,0.4166666666666667,0.6,,,0.2702702702702703,,0.45825945945945945,0.49710000000000004,0.49097499999999994,0.07692307692307693,0.07692307692307693,0.06896551724137931,0.3448275862068966,11.37297297297297,,0.30666666666666664,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,3406.0,57,-42,118,119,38.0,55.0,14,237,4.0,8.0,,2.0,2.0,4.0,3.0,14.0,3.0,8.0,,,1.0,,,,1.0,10.0,30.0,,1.0,10.0,30.0,133,,5.0,,,,2.0,6.0,,1.0,8.0,12.0,10.0,10.0,,,,1.0,,2.0,3.0,4.0,1.0,,2.0,9.0,,3.0,2.0,5.0,6.0,13.0,3.0,16.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,3.0,,2.0,7.0,8.0,,,13.0,1.0,,4.0,3.0,1.0,1.0,1.0,12.0,38.0,1.0,0.5,0.5,,,,,,0.3333333333333333,,0.3333333333333333,0.3225806451612903,,0.2857142857142857,0.40540540540540543,,0.5,0.03225806451612903,0.06666666666666667,,0.07142857142857142,29.850746268656714,0.6666666666666666,0.46153846153846156,0.15151515151515152,0.05454545454545454,0.2857142857142857,,0.175,0.046875,0.07142857142857142,0.045454545454545456,,0.3333333333333333,,0.058823529411764705,0.3333333333333333,0.05555555555555555,0.25806451612903225,0.5,0.5,0.25,0.45161290322580644,0.21428571428571427,0.23076923076923078,0.25806451612903225,0.375,0.42857142857142855,0.6666666666666666,,0.03225806451612903,,,,0.4,,,,,0.5714285714285714,0.5,0.14285714285714285,,0.2903225806451613,,0.42194838709677424,0.476,0.4509857142857143,0.11764705882352941,0.12121212121212122,,0.4,8.076666666666664,29.7,0.3220338983050847,,,,0.6666666666666666,1.0,1.0,0.125,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,6422.0,107,-69,215,217,42.0,50.0,26,432,12.0,21.0,7.0,11.0,1.0,1.0,5.0,10.0,3.0,5.0,,,,,,,,20.0,36.0,,,15.0,55.0,248,8.0,12.0,,,17.0,1.0,1.0,,,3.0,5.0,18.0,22.0,,,12.0,,,3.0,3.0,4.0,,2.0,1.0,9.0,1.0,10.0,3.0,12.0,3.0,18.0,11.0,29.0,1.0,5.0,2.0,3.0,4.0,,,4.0,4.0,,8.0,1.0,3.0,7.0,14.0,1.0,3.0,23.0,7.0,,14.0,1.0,3.0,3.0,3.0,5.0,42.0,2.0,0.45,0.6428571428571429,,,,,,0.5555555555555556,0.6666666666666666,1.0,0.5555555555555556,0.6666666666666666,1.0,0.625,0.7083333333333334,0.8333333333333334,,0.08333333333333333,0.14285714285714285,,21.13821138211382,0.5,0.5,0.17391304347826086,0.10101010101010101,0.16666666666666666,0.0625,0.1724137931034483,0.09565217391304348,0.23076923076923078,0.045454545454545456,0.07142857142857142,0.08,0.3333333333333333,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.2777777777777778,0.5,0.5,0.1388888888888889,0.6,0.6,0.6666666666666666,,,,,,0.9166666666666666,0.6363636363636364,,,,1.0,1.0,,,0.5833333333333334,,0.4873555555555556,0.5406583333333334,0.3437,0.32558139534883723,0.32558139534883723,0.3090909090909091,0.09090909090909091,5.055555555555555,,0.19534883720930232,,2.0,0.6666666666666666,0.6,1.0,1.0,,0.06896551724137931,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
937,1610612741,Scottie Pippen,Scottie Pippen,937,CHI,24666.0,411,-181,801,802,217.0,282.0,97,1603,18.0,31.0,4.0,7.0,3.0,5.0,7.0,19.0,15.0,42.0,8.0,11.0,40.0,1.0,2.0,2.0,11.0,40.0,92.0,13.0,48.0,17.0,136.0,883,4.0,10.0,1.0,2.0,12.0,7.0,15.0,3.0,13.0,9.0,32.0,40.0,40.0,30.0,9.0,6.0,40.0,11.0,7.0,40.0,50.0,21.0,9.0,10.0,110.0,8.0,11.0,12.0,33.0,3.0,48.0,20.0,68.0,3.0,21.0,15.0,6.0,20.0,6.0,16.0,9.0,4.0,,29.0,4.0,10.0,14.0,38.0,4.0,,27.0,1.0,,6.0,7.0,9.0,6.0,9.0,32.0,217.0,7.0,0.5,0.5405405405405406,0.7692307692307693,0.2708333333333333,0.5,0.23076923076923078,0.2708333333333333,0.43478260869565216,0.4,0.4666666666666667,0.425,0.4583333333333333,0.4107142857142857,0.4444444444444444,0.42857142857142855,0.4444444444444444,0.34285714285714286,0.07608695652173914,0.12903225806451613,0.15789473684210525,19.69532100108814,0.6896551724137931,0.0967741935483871,0.11956521739130435,0.034055727554179564,0.15789473684210525,0.10126582278481013,0.1278409090909091,0.0472636815920398,0.049019607843137254,0.022556390977443608,0.12121212121212122,0.10714285714285714,0.07936507936507936,0.14728682170542637,0.12727272727272726,0.039473684210526314,0.22142857142857142,0.5806451612903226,0.6666666666666666,0.3333333333333333,0.1357142857142857,0.3684210526315789,0.4375,0.3,0.35714285714285715,0.35714285714285715,0.7333333333333333,0.05714285714285714,0.2857142857142857,0.275,0.275,0.7272727272727273,0.5833333333333334,0.5714285714285714,0.16666666666666666,0.5,,0.17857142857142858,0.6,0.39285714285714285,0.18181818181818182,0.5642857142857143,0.275,0.47645323741007195,0.519725,0.4542074074074074,0.04794520547945205,0.061855670103092786,0.08823529411764706,0.23529411764705882,10.41304347826087,25.206250000000008,0.27091136079900124,1.0,4.0,0.4444444444444444,0.42857142857142855,10.0,9.0,,0.03409090909090909,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.038461538461538464,0.23809523809523808,0.25,0.25,1.0,0.07142857142857142,0.5,0.02040816326530612,,,,,,,,,,,,,,True,,,,,,,,,
923,1610612741,Donyell Marshall,Donyell Marshall,923,CHI,6301.0,105,-1,208,210,80.0,105.0,24,418,8.0,18.0,3.0,10.0,2.0,4.0,1.0,5.0,3.0,10.0,,,4.0,,,,2.0,12.0,33.0,,4.0,7.0,31.0,205,3.0,10.0,,,9.0,3.0,8.0,,2.0,5.0,11.0,16.0,8.0,,,6.0,4.0,,2.0,3.0,6.0,1.0,1.0,1.0,15.0,,10.0,2.0,11.0,2.0,15.0,12.0,27.0,3.0,3.0,3.0,,4.0,2.0,2.0,2.0,2.0,,6.0,1.0,3.0,9.0,15.0,3.0,,9.0,1.0,,3.0,2.0,5.0,3.0,5.0,11.0,80.0,3.0,0.6666666666666666,0.8888888888888888,,,,,,0.36363636363636365,0.3,0.375,0.32432432432432434,0.3,0.3,0.3780487804878049,0.375,0.4230769230769231,0.10810810810810811,0.06060606060606061,0.1111111111111111,,19.831223628691983,0.6666666666666666,0.18181818181818182,0.1527777777777778,0.136986301369863,0.09523809523809523,,0.13978494623655913,0.10638297872340426,0.21875,0.07407407407407407,,0.08695652173913043,0.23529411764705882,0.15625,0.07692307692307693,0.13043478260869565,0.4864864864864865,0.4444444444444444,0.5,0.625,0.13513513513513514,0.2,0.2,0.2702702702702703,0.3,0.3,0.6666666666666666,,0.10810810810810811,,,,1.0,0.3,,,,0.4,0.5,0.2,,0.5945945945945946,,0.4975837837837839,0.54766,0.5088,0.07692307692307693,0.08571428571428572,0.2903225806451613,0.3548387096774194,7.366666666666666,25.95,0.38461538461538464,,4.0,0.8,1.0,3.0,3.0,,0.07142857142857142,3.0,,,,,2.0,,1.0,1.0,,0.2857142857142857,0.125,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,12015.0,200,-122,388,391,103.0,162.0,48,779,5.0,19.0,2.0,4.0,,3.0,2.0,11.0,11.0,30.0,6.0,4.0,26.0,,2.0,2.0,10.0,18.0,60.0,6.0,32.0,9.0,63.0,456,2.0,7.0,,4.0,4.0,1.0,11.0,2.0,10.0,3.0,11.0,12.0,24.0,12.0,6.0,4.0,25.0,4.0,3.0,22.0,24.0,8.0,6.0,8.0,50.0,,4.0,5.0,8.0,1.0,14.0,4.0,18.0,2.0,6.0,3.0,3.0,7.0,1.0,4.0,6.0,3.0,,13.0,,7.0,5.0,11.0,,1.0,14.0,,2.0,5.0,1.0,2.0,,2.0,11.0,103.0,2.0,0.3333333333333333,0.375,0.6666666666666666,0.1875,,0.2,0.1935483870967742,0.3,0.2857142857142857,0.09090909090909091,0.29347826086956524,0.18181818181818182,0.19047619047619047,0.3163265306122449,0.18181818181818182,0.22916666666666666,0.34782608695652173,0.05,0.05263157894736842,0.18181818181818182,24.721603563474385,0.5384615384615384,0.06666666666666667,0.064,0.026143790849673203,0.13157894736842105,,0.07975460122699386,0.019704433497536946,0.02,0.016666666666666666,,0.05,0.05,0.07692307692307693,0.14285714285714285,0.03225806451612903,0.20652173913043478,0.2631578947368421,0.2777777777777778,0.4,0.11956521739130435,0.18181818181818182,0.2222222222222222,0.32608695652173914,0.36666666666666664,0.36666666666666664,0.2727272727272727,0.06521739130434782,0.2826086956521739,0.15384615384615385,0.15384615384615385,0.5,0.36363636363636365,0.5,0.18181818181818182,,,0.14285714285714285,,0.47619047619047616,0.2,0.5543478260869565,0.16,0.47616593406593405,0.516345,0.43531000000000003,0.05154639175257732,0.07692307692307693,0.06349206349206349,0.1746031746031746,11.065,26.146875000000005,0.2654639175257732,2.0,1.0,0.5,0.5,2.0,2.0,,0.046511627906976744,,2.0,,,,,,2.0,,,,0.1,0.3333333333333333,0.3333333333333333,1.0,,,,2.0,1.0,1.0,0.18181818181818182,,,,,,,,,,True,,,,,,,,,
2437,1610612741,Lonny Baxter,Lonny Baxter,2437,CHI,2930.0,49,-10,93,95,18.0,27.0,14,188,5.0,10.0,2.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,6.0,11.0,,,3.0,15.0,87,2.0,4.0,,,4.0,1.0,2.0,,,,2.0,6.0,6.0,,,4.0,,,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,5.0,3.0,12.0,6.0,18.0,,1.0,1.0,,2.0,,1.0,4.0,1.0,1.0,6.0,1.0,,6.0,14.0,1.0,2.0,4.0,,,2.0,,2.0,2.0,2.0,2.0,18.0,,0.5,0.75,,,,,,0.5454545454545454,0.5,0.5,0.5454545454545454,0.5,0.5,0.5769230769230769,0.5,0.5,,0.18181818181818182,0.2,,16.96428571428571,0.3333333333333333,0.375,0.1724137931034483,0.11428571428571428,0.4444444444444444,0.2,0.23684210526315788,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.2,,0.2,0.26666666666666666,0.5,,0.9090909090909091,0.5,0.625,0.4,0.09090909090909091,1.0,1.0,,,,,,,,,,1.0,0.5,,,,1.0,0.5,,,0.9090909090909091,,0.5601272727272727,0.56935,0.55515,0.15384615384615385,0.15384615384615385,0.26666666666666666,0.13333333333333333,1.1181818181818182,,0.1935483870967742,,1.0,0.5,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,14433.0,241,-105,452,449,117.0,136.0,50,901,29.0,45.0,7.0,10.0,6.0,10.0,12.0,28.0,3.0,6.0,,,,,,,,44.0,79.0,,,22.0,110.0,514,8.0,11.0,,,19.0,10.0,18.0,,,9.0,29.0,66.0,22.0,,,12.0,,,10.0,5.0,8.0,3.0,,2.0,19.0,1.0,11.0,10.0,26.0,1.0,37.0,12.0,49.0,2.0,5.0,5.0,,10.0,,4.0,19.0,6.0,6.0,29.0,1.0,7.0,13.0,29.0,2.0,10.0,38.0,6.0,,18.0,4.0,8.0,4.0,8.0,29.0,117.0,3.0,0.75,0.868421052631579,,,,,,0.5569620253164557,0.7272727272727273,0.5555555555555556,0.5569620253164557,0.7272727272727273,0.5555555555555556,0.5789473684210527,0.7916666666666666,0.6041666666666666,,0.12658227848101267,0.13333333333333333,0.14285714285714285,23.984526112185687,0.3448275862068966,0.1,0.14772727272727273,0.06077348066298342,0.19607843137254902,0.023809523809523808,0.15859030837004406,0.053811659192825115,0.09836065573770492,0.027777777777777776,0.027777777777777776,0.16326530612244897,0.14893617021276595,0.1375,0.20512820512820512,0.08,0.569620253164557,0.6444444444444445,0.7435897435897436,0.7586206896551724,0.35443037974683544,0.42857142857142855,0.5,0.0759493670886076,0.5,0.5,0.6666666666666666,,,,,,0.9090909090909091,0.7,,,,0.5555555555555556,0.6,,,0.569620253164557,,0.48307974683544314,0.5346444444444444,0.46947777777777777,0.1978021978021978,0.1978021978021978,0.17272727272727273,0.2636363636363636,4.122784810126582,,0.2588495575221239,,2.0,0.25,0.75,3.0,2.0,,0.0625,3.0,,,,1.0,,,2.0,2.0,2.0,,0.16666666666666666,,,,,,,,,,,1.0,1.0,0.14285714285714285,,,,,,,True,,,,,,,,,
916,1610612741,Corie Blount,Corie Blount,916,CHI,5391.0,90,-24,176,177,37.0,51.0,22,353,5.0,7.0,2.0,3.0,1.0,1.0,,2.0,8.0,11.0,,,,,,,,13.0,20.0,,,3.0,29.0,190,3.0,5.0,,,8.0,2.0,2.0,,,,4.0,18.0,8.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,,4.0,3.0,4.0,3.0,13.0,2.0,18.0,8.0,26.0,,3.0,3.0,,1.0,1.0,1.0,3.0,,,4.0,,2.0,5.0,12.0,2.0,2.0,7.0,1.0,,4.0,,2.0,2.0,2.0,4.0,37.0,2.0,0.6923076923076923,0.75,,,,,,0.65,0.6,1.0,0.65,0.6,1.0,0.6304347826086957,0.6666666666666666,0.6666666666666666,,0.05,0.14285714285714285,,13.5678391959799,0.25,0.3333333333333333,0.1780821917808219,0.06557377049180328,0.3,0.17647058823529413,0.1927710843373494,0.08974358974358974,,0.10714285714285714,0.13333333333333333,0.13043478260869565,0.25,0.18421052631578946,,,0.35,0.7142857142857143,0.8333333333333334,0.2,0.1,,,0.55,0.7272727272727273,0.7272727272727273,1.0,,,,,,0.6,0.6666666666666666,,,,0.5,1.0,,,0.35,,0.47542,0.50294,0.4807,0.17391304347826086,0.17391304347826086,0.27586206896551724,0.13793103448275862,10.215,,0.21022727272727273,,1.0,0.5,,,,,0.06666666666666667,2.0,,,,,1.0,,,,,0.2,0.6,,,,,,,,,,,,,0.5,0.5,,,,,,True,,,,,,,,,
