EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,LostBallOutOfBoundsTurnovers,BlockedCorner3,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,PtsUnassisted3s,HeaveMakes,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Clear Path Fouls,Corner3PctBlocked,on
123,1610612751,Robert Pack,Robert Pack,123,NJN,7209.0,120,-15,210,215,36,28.0,22,425,1.0,4.0,1.0,2.0,3.0,5.0,19,8.0,26,1.0,17.0,199,1.0,3.0,5.0,1.0,7.0,6.0,10.0,3.0,18.0,1.0,19.0,1.0,7.0,4.0,7.0,39.0,1.0,2.0,1.0,3.0,1.0,5.0,3.0,8.0,6.0,4.0,2.0,5.0,4.0,1.0,1.0,6.0,1.0,1.0,3.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,36,0.375,0.375,0.3076923076923077,0.6,0.3076923076923077,0.6,0.3148148148148148,0.5833333333333334,0.11538461538461539,0.5,0.05263157894736842,13.983050847457628,0.8333333333333334,0.16666666666666666,0.034482758620689655,0.022727272727272728,0.038461538461538464,0.0625,0.035398230088495575,0.028846153846153848,0.034482758620689655,0.07142857142857142,0.10526315789473684,0.025,0.1,0.15384615384615385,0.25,0.5,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.7307692307692307,0.2631578947368421,0.2777777777777778,0.6,0.2,0.15384615384615385,0.40584615384615386,0.4013,0.36454,0.4117647058823529,14.853846153846153,0.17142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,52859.0,881,11,1671,1666,472,469.0,175,3337,78.0,115.0,27.0,24.0,70.0,17.0,44,119.0,229,61.0,302.0,1654,38.0,27.0,51.0,29.0,83.0,184.0,54.0,16.0,49.0,6.0,55.0,1.0,36.0,4.0,9.0,116.0,13.0,50.0,22.0,95.0,7.0,124.0,64.0,188.0,23.0,13.0,10.0,32.0,14.0,30.0,18.0,62.0,4.0,10.0,78.0,123.0,3.0,9.0,90.0,8.0,36.0,28.0,37.0,,83.0,472,0.773109243697479,0.8846153846153846,0.519650655021834,0.5294117647058824,0.5193965517241379,0.5094339622641509,0.5634328358208955,0.5845070422535211,0.06986899563318777,0.08695652173913043,,17.515923566878982,0.5161290322580645,0.12727272727272726,0.1557377049180328,0.08051529790660225,0.13253012048192772,0.08125,0.15077319587628865,0.08066581306017925,0.07092198581560284,0.0703125,0.11564625850340136,0.15636363636363637,0.13043478260869565,0.4956896551724138,0.6782608695652174,0.7428571428571429,0.3017241379310345,0.34285714285714286,0.375,0.1896551724137931,0.38636363636363635,0.38636363636363635,0.9411764705882353,0.5094339622641509,0.5086206896551724,0.47955865800865793,0.5247818181818182,0.4779442307692308,0.27483443708609273,5.841484716157207,0.2824655894673848,15.0,29.0,19.0,1.0,3.0,2.0,1.0,3.0,19.0,17.0,55.0,2.0,3.0,30.0,1.0,2.0,1.0,5.0,1.0,9.0,8.0,8.0,18.0,46.0,1.0,1.0,2.0,6.0,25.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.55,0.01293103448275862,0.08571428571428572,0.02040816326530612,0.10256410256410256,0.06944444444444445,0.125,0.18617021276595744,0.13333333333333333,0.09473684210526316,0.6756756756756757,0.7692307692307693,0.6666666666666666,0.01293103448275862,0.3333333333333333,0.3333333333333333,1.0,0.7631578947368421,0.5172413793103449,0.13333333333333333,0.7037037037037037,0.03773584905660377,0.5,0.17692307692307693,0.17898832684824903,0.18211920529801323,32.93333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,109471.0,1825,213,3433,3433,894,774.0,384,6866,201.0,304.0,74.0,82.0,227.0,68.0,183,351.0,714,156.0,870.0,3323,99.0,68.0,149.0,58.0,197.0,478.0,224.0,52.0,110.0,24.0,134.0,6.0,60.0,9.0,41.0,292.0,17.0,81.0,67.0,294.0,40.0,401.0,98.0,499.0,87.0,40.0,47.0,67.0,31.0,61.0,36.0,128.0,9.0,34.0,81.0,186.0,21.0,31.0,225.0,20.0,68.0,50.0,69.0,1.0,197.0,894,0.6809116809116809,0.7515723270440252,0.49159663865546216,0.4563758389261745,0.48904109589041095,0.434375,0.5228365384615384,0.4852216748768473,0.07282913165266107,0.10526315789473684,0.01092896174863388,24.691040164778578,0.5234375,0.45454545454545453,0.22340425531914893,0.06150341685649203,0.1871508379888268,0.05985915492957746,0.21565113500597372,0.061211742660836975,0.03616636528028933,0.06329113924050633,0.2614942528735632,0.23378839590443687,0.1935483870967742,0.41643835616438357,0.6611842105263158,0.7389705882352942,0.31095890410958904,0.36123348017621143,0.3923444976076555,0.25068493150684934,0.37158469945355194,0.3756906077348066,0.8676470588235294,0.4625,0.4383561643835616,0.4707182692307692,0.528572340425532,0.4787731012658226,0.2264367816091954,7.1836134453781515,0.26041363239149434,51.0,84.0,43.0,2.0,13.0,9.0,4.0,16.0,54.0,21.0,132.0,11.0,12.0,66.0,1.0,12.0,2.0,18.0,,15.0,9.0,13.0,21.0,103.0,1.0,,4.0,14.0,42.0,9.0,2.0,18.0,1.0,0.25,0.26666666666666666,0.5454545454545454,0.5495049504950495,0.5739130434782609,0.021917808219178082,0.07929515418502203,,0.10294117647058823,0.05337078651685393,0.0425531914893617,0.17277486910994763,0.18490566037735848,0.0473186119873817,0.6086956521739131,0.7064676616915423,0.4634146341463415,0.01780821917808219,0.15384615384615385,0.15384615384615385,1.0,0.8316831683168316,0.6071428571428571,0.29411764705882354,0.581081081081081,0.05625,0.16666666666666666,0.1268472906403941,0.12939698492462312,0.15172413793103448,26.8875,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.5,0.09090909090909091,0.00410958904109589,0.6666666666666666,0.6666666666666666,1.0,0.009900990099009901,1.0,1.0,0.009900990099009901,0.0125,0.5,,,,,,,,,,,,,,,,,,True
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,188181.0,3136,303,5890,5870,1496,1409.0,648,11760,307.0,476.0,112.0,59.0,163.0,141.0,344,507.0,983,357.0,1515.0,5735,104.0,112.0,221.0,135.0,416.0,692.0,322.0,70.0,266.0,49.0,315.0,8.0,142.0,30.0,94.0,679.0,27.0,79.0,69.0,240.0,46.0,355.0,109.0,464.0,92.0,70.0,22.0,107.0,57.0,91.0,50.0,198.0,18.0,41.0,83.0,224.0,18.0,29.0,468.0,43.0,25.0,19.0,28.0,4.0,416.0,1496,0.6824457593688363,0.7032520325203252,0.5157680569684638,0.5067873303167421,0.5192825112107623,0.5321969696969697,0.5704066265060241,0.5977011494252874,0.07121057985757884,0.10084033613445378,0.01744186046511628,22.899159663865547,0.5404040404040404,0.3087248322147651,0.1079136690647482,0.035811423390752495,0.1163575042158516,0.048561151079136694,0.10969116080937168,0.03837798696596669,0.028942115768463075,0.05458515283842795,0.1073943661971831,0.1301715438950555,0.11842105263157894,0.42690582959641254,0.6449579831932774,0.7172897196261683,0.14618834080717488,0.3619631901840491,0.4013605442176871,0.30852017937219733,0.40988372093023256,0.4171597633136095,0.723404255319149,0.42424242424242425,0.5452914798206278,0.5091223270440252,0.5012495238095238,0.504008174904943,0.2745874587458746,7.949338758901324,0.25398981324278436,33.0,65.0,67.0,26.0,82.0,26.0,48.0,132.0,47.0,30.0,133.0,43.0,126.0,30.0,1.0,80.0,25.0,41.0,3.0,15.0,22.0,9.0,41.0,211.0,3.0,3.0,3.0,3.0,12.0,1.0,1.0,37.0,0.875,0.36363636363636365,0.35877862595419846,0.4519230769230769,0.4186991869918699,0.4716312056737589,0.11838565022421525,0.09815950920245399,0.018633540372670808,0.03784570596797671,0.04642166344294004,0.02040816326530612,0.07518796992481203,0.11564625850340136,0.03112033195020747,0.42857142857142855,0.7231270358306189,0.3728813559322034,0.07354260089686099,0.3170731707317073,0.32098765432098764,0.7692307692307693,0.5284552845528455,0.5076923076923077,0.3333333333333333,0.5982142857142857,0.09848484848484848,0.3125,0.1649805447470817,0.18300086730268864,0.08778877887788779,24.75075757575758,22.0,50.0,1.0,6.0,10.0,17.0,13.0,3.0,19.0,19.0,15.0,,1.0,0.15789473684210525,0.4418604651162791,0.04484304932735426,0.44,0.44,1.0,0.04878048780487805,0.16666666666666666,1.0,0.10569105691056911,0.06439393939393939,0.5882352941176471,2.0,9.0,18.0,1.0,1.0,4.0,1.0,1.0,0.007575757575757576,0.012195121951219513,0.15384615384615385,1.0,0.34615384615384615,0.007575757575757576,,,,True
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,62554.0,1043,85,1934,1930,464,505.0,201,3864,27.0,39.0,7.0,13.0,41.0,63.0,168,103.0,248,48.0,329.0,1918,25.0,17.0,53.0,15.0,76.0,170.0,36.0,9.0,74.0,21.0,95.0,10.0,40.0,5.0,29.0,211.0,6.0,23.0,15.0,50.0,2.0,67.0,30.0,97.0,23.0,11.0,12.0,25.0,16.0,15.0,9.0,40.0,4.0,6.0,15.0,47.0,,,58.0,4.0,,,1.0,,76.0,464,0.8252427184466019,0.85,0.4153225806451613,0.32075471698113206,0.443217665615142,0.3961038961038961,0.475,0.4411764705882353,0.036290322580645164,0.1282051282051282,0.005952380952380952,17.584451642757983,0.625,0.03389830508474576,0.06747638326585695,0.033973412112259974,0.07537688442211055,0.02830188679245283,0.06914893617021277,0.03262092238470191,0.03418803418803419,0.029069767441860465,0.03314917127071823,0.10149253731343283,0.0425531914893617,0.12302839116719243,0.6923076923076923,0.7941176470588235,0.12933753943217666,0.3170731707317073,0.34210526315789475,0.5299684542586751,0.375,0.3772455089820359,0.9047619047619048,0.09090909090909091,0.34069400630914826,0.4521692429022081,0.45086000000000004,0.437912987012987,0.23100303951367782,14.773790322580648,0.23991726990692863,6.0,7.0,3.0,18.0,51.0,22.0,25.0,69.0,10.0,6.0,32.0,24.0,75.0,6.0,,51.0,18.0,11.0,1.0,2.0,11.0,,5.0,23.0,1.0,1.0,,,1.0,,,10.0,1.0,0.36231884057971014,0.36231884057971014,0.4,0.43333333333333335,0.48484848484848486,0.21766561514195584,0.07317073170731707,0.022727272727272728,0.026595744680851064,0.043478260869565216,0.025,0.044444444444444446,0.08552631578947369,0.011494252873563218,1.0,0.7777777777777778,0.5384615384615384,0.1608832807570978,0.35294117647058826,0.36,1.0,0.23333333333333334,0.8571428571428571,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.35294117647058826,0.07142857142857142,0.08646616541353383,0.0972644376899696,24.688405797101453,7.0,18.0,,1.0,1.0,2.0,4.0,2.0,5.0,9.0,2.0,,,0.4,0.375,0.056782334384858045,0.3888888888888889,0.3888888888888889,1.0,0.03333333333333333,,,0.13333333333333333,0.025974025974025976,0.5,2.0,8.0,,,1.0,,,1.0,0.014492753623188406,0.0196078431372549,0.5,1.0,0.36363636363636365,0.014285714285714285,6.0,,,True
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,130428.0,2174,328,4137,4123,1115,1004.0,459,8260,89.0,180.0,55.0,32.0,89.0,116.0,300,237.0,569,177.0,900.0,3957,57.0,60.0,134.0,106.0,289.0,232.0,242.0,31.0,485.0,63.0,548.0,12.0,303.0,58.0,124.0,1159.0,13.0,56.0,72.0,220.0,5.0,297.0,69.0,366.0,109.0,79.0,30.0,122.0,99.0,51.0,23.0,173.0,10.0,53.0,26.0,88.0,1.0,5.0,214.0,39.0,13.0,6.0,13.0,,289.0,1115,0.48945147679324896,0.5110132158590308,0.4165202108963093,0.44776119402985076,0.4397810218978102,0.42757009345794394,0.4796703296703297,0.5202952029520295,0.054481546572934976,0.1,0.016666666666666666,23.111395646606915,0.7052023121387283,0.05319148936170213,0.1423027166882277,0.035691523263224986,0.16941176470588235,0.034031413612565446,0.14814814814814814,0.035366478728856995,0.01818181818181818,0.03115264797507788,0.14676616915422885,0.17155425219941348,0.17592592592592593,0.21897810218978103,0.49444444444444446,0.5493827160493827,0.10827250608272507,0.3595505617977528,0.3950617283950617,0.36496350364963503,0.38666666666666666,0.39322033898305087,0.5172413793103449,0.2570093457943925,0.5267639902676399,0.4949964858199755,0.507726388888889,0.49207864077669905,0.3211111111111111,11.39841827768014,0.26951897510273143,11.0,31.0,29.0,71.0,223.0,72.0,83.0,253.0,23.0,9.0,85.0,80.0,213.0,20.0,9.0,212.0,69.0,51.0,,20.0,39.0,1.0,6.0,54.0,,,1.0,6.0,7.0,,,13.0,0.8554216867469879,0.32806324110671936,0.3319672131147541,0.40350877192982454,0.4470588235294118,0.46629213483146065,0.3077858880778589,0.0898876404494382,,0.06382978723404255,0.02806122448979592,0.04918032786885246,0.09523809523809523,0.167192429022082,0.043859649122807015,0.5384615384615384,0.4606741573033708,0.46875,0.2712895377128954,0.3183856502242152,0.31981981981981983,0.8450704225352113,0.36470588235294116,0.3548387096774194,0.2727272727272727,0.5272727272727272,0.3364485981308411,0.32547169811320753,0.06314580941446613,0.08752025931928688,0.09444444444444444,25.973517786561263,12.0,30.0,3.0,5.0,2.0,8.0,23.0,10.0,28.0,21.0,2.0,,,0.35714285714285715,0.2625,0.0364963503649635,0.4,0.4,0.9166666666666666,0.058823529411764705,0.6,0.6666666666666666,0.27058823529411763,0.037383177570093455,0.25,7.0,19.0,36.0,2.0,1.0,2.0,,1.0,0.003952569169960474,0.004484304932735426,0.30434782608695654,0.8571428571428571,0.2638888888888889,0.003937007874015748,31.0,,,True
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,12351.0,206,-58,378,378,89,125.0,38,756,3.0,8.0,,3.0,7.0,9.0,34,15.0,49,2.0,53.0,424,9.0,3.0,6.0,,15.0,26.0,4.0,2.0,5.0,5.0,10.0,2.0,2.0,,3.0,25.0,1.0,5.0,1.0,12.0,,13.0,6.0,19.0,6.0,3.0,3.0,8.0,4.0,6.0,4.0,14.0,,4.0,18.0,36.0,,2.0,2.0,,2.0,1.0,2.0,,15.0,89,0.8666666666666667,0.8666666666666667,0.30612244897959184,0.5,0.3541666666666667,0.6818181818181818,0.363013698630137,0.6818181818181818,0.04081632653061224,0.25,,20.422535211267608,0.5714285714285714,,0.09375,0.03875968992248062,0.02857142857142857,0.025,0.07975460122699386,0.03550295857988166,0.014705882352941176,0.04,0.038461538461538464,0.125,,0.1111111111111111,0.375,0.5,0.09722222222222222,0.42857142857142855,0.42857142857142855,0.4722222222222222,0.2647058823529412,0.2647058823529412,0.8888888888888888,,0.4305555555555556,0.4710708333333333,0.48436250000000003,0.4635409090909091,0.2830188679245283,14.522448979591838,0.23544973544973544,1.0,4.0,,5.0,11.0,2.0,7.0,23.0,2.0,,4.0,5.0,9.0,,,11.0,5.0,3.0,,2.0,4.0,,,1.0,,,,1.0,1.0,,,3.0,0.42857142857142855,0.30434782608695654,0.30434782608695654,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3194444444444444,,,0.08823529411764706,0.037037037037037035,,0.08695652173913043,0.034482758620689655,0.041666666666666664,0.5,1.0,0.6666666666666666,0.1527777777777778,0.45454545454545453,0.45454545454545453,0.2,0.4444444444444444,0.25,1.0,,0.18181818181818182,0.45454545454545453,0.0136986301369863,0.02,0.07547169811320754,24.204347826086952,2.0,12.0,,,1.0,3.0,,,,3.0,,,,,0.6,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,,,,,0.2727272727272727,0.3333333333333333,,2.0,12.0,,,,,,,,,,1.0,,,,,True
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,56554.0,943,153,1784,1766,456,525.0,208,3550,88.0,161.0,35.0,7.0,23.0,20.0,67,115.0,251,45.0,383.0,1735,50.0,24.0,58.0,9.0,90.0,148.0,82.0,30.0,74.0,15.0,89.0,6.0,42.0,8.0,24.0,193.0,14.0,48.0,26.0,104.0,15.0,145.0,67.0,212.0,38.0,22.0,16.0,26.0,20.0,21.0,6.0,47.0,3.0,13.0,65.0,129.0,11.0,8.0,57.0,2.0,18.0,10.0,19.0,2.0,90.0,456,0.6434782608695652,0.7708333333333334,0.4581673306772908,0.41379310344827586,0.465564738292011,0.47093023255813954,0.4910025706940874,0.4891304347826087,0.11952191235059761,0.14906832298136646,0.04477611940298507,21.47783251231527,0.5531914893617021,0.26785714285714285,0.16429699842022116,0.0761904761904762,0.15204678362573099,0.06278026905829596,0.16169154228855723,0.07268464243845252,0.04529616724738676,0.04891304347826087,0.15625,0.18493150684931506,0.10256410256410256,0.44352617079889806,0.546583850931677,0.6423357664233577,0.06336088154269973,0.30434782608695654,0.35,0.18457300275482094,0.29850746268656714,0.3125,0.85,0.4069767441860465,0.7520661157024794,0.526769696969697,0.524465,0.5164831395348837,0.2349869451697128,5.651792828685258,0.2556053811659193,20.0,39.0,21.0,27.0,96.0,20.0,36.0,112.0,23.0,1.0,56.0,28.0,105.0,38.0,,96.0,27.0,9.0,5.0,8.0,6.0,3.0,3.0,26.0,1.0,1.0,3.0,5.0,8.0,,,11.0,0.9722222222222222,0.32142857142857145,0.32142857142857145,0.46,0.45081967213114754,0.45161290322580644,0.3085399449035813,0.13043478260869565,0.11904761904761904,0.11659192825112108,0.075,0.1282051282051282,0.13812154696132597,0.16666666666666666,0.04419889502762431,0.42105263157894735,0.6477272727272727,,0.2644628099173554,0.28125,0.28125,0.9629629629629629,0.639344262295082,0.5128205128205128,0.15,0.6,0.23255813953488372,0.28125,0.06976744186046512,0.0948905109489051,0.1462140992167102,24.808035714285715,9.0,16.0,1.0,2.0,5.0,8.0,9.0,3.0,11.0,11.0,2.0,,,0.2727272727272727,0.39285714285714285,0.0440771349862259,0.5625,0.5625,1.0,0.03278688524590164,0.5,1.0,0.14754098360655737,0.09302325581395349,0.625,2.0,6.0,3.0,,,,,1.0,,,0.2222222222222222,1.0,0.3,0.008849557522123894,1.0,,,True
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,29461.0,491,28,911,915,254,272.0,96,1826,15.0,29.0,5.0,6.0,12.0,25.0,57,46.0,98,33.0,140.0,890,15.0,12.0,20.0,19.0,49.0,76.0,16.0,5.0,29.0,6.0,35.0,2.0,13.0,1.0,15.0,76.0,5.0,14.0,14.0,41.0,5.0,60.0,21.0,81.0,11.0,9.0,2.0,9.0,6.0,11.0,3.0,20.0,1.0,3.0,29.0,67.0,5.0,4.0,36.0,5.0,9.0,5.0,9.0,1.0,49.0,254,0.8260869565217391,0.8636363636363636,0.46938775510204084,0.6,0.44583333333333336,0.5172413793103449,0.5109489051094891,0.6282051282051282,0.05102040816326531,0.10344827586206896,,15.317073170731707,0.45,0.16129032258064516,0.11781609195402298,0.04416403785488959,0.1794871794871795,0.04716981132075472,0.12910798122065728,0.04491725768321513,0.0449438202247191,0.05813953488372093,0.10112359550561797,0.1,0.125,0.24166666666666667,0.5172413793103449,0.5769230769230769,0.1,0.5,0.6,0.475,0.43859649122807015,0.43859649122807015,0.92,0.1724137931034483,0.425,0.46340041666666665,0.505726923076923,0.4494241379310346,0.35,11.760204081632653,0.278814489571899,4.0,11.0,3.0,2.0,16.0,7.0,5.0,22.0,5.0,1.0,14.0,9.0,15.0,4.0,,16.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,14.0,,,,4.0,4.0,,,10.0,1.0,0.22727272727272727,0.22727272727272727,0.3333333333333333,0.3611111111111111,0.3888888888888889,0.18333333333333332,0.16666666666666666,0.06896551724137931,0.06172839506172839,0.017241379310344827,,0.15126050420168066,0.2037037037037037,0.046875,0.4444444444444444,0.8666666666666667,0.3333333333333333,0.13333333333333333,0.125,0.125,1.0,0.6111111111111112,0.36363636363636365,0.75,0.6,0.2413793103448276,0.125,0.10606060606060606,0.12727272727272726,0.1,24.936363636363637,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,1.0,0.3333333333333333,0.2222222222222222,0.05,0.5,0.5,1.0,0.05555555555555555,1.0,1.0,0.1111111111111111,0.06896551724137931,0.5,,1.0,,,,1.0,,,,,,,0.14285714285714285,,,1.0,,True
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,150067.0,2501,317,4713,4698,1208,1073.0,527,9411,162.0,242.0,51.0,29.0,78.0,120.0,290,311.0,610,99.0,988.0,4571,51.0,61.0,115.0,39.0,230.0,514.0,108.0,18.0,136.0,46.0,182.0,15.0,61.0,18.0,57.0,410.0,8.0,41.0,61.0,179.0,,240.0,49.0,289.0,109.0,66.0,43.0,53.0,39.0,26.0,14.0,79.0,5.0,19.0,41.0,126.0,6.0,4.0,123.0,16.0,31.0,17.0,37.0,,230.0,1208,0.8263665594855305,0.8371335504885994,0.5098360655737705,0.5304347826086957,0.5180652680652681,0.4847715736040609,0.5400219298245614,0.5180995475113123,0.029508196721311476,0.05785123966942149,,18.502613890963406,0.6708860759493671,,0.0992239467849224,0.022930648769574943,0.12896405919661733,0.018823529411764704,0.10540184453227931,0.022141888838680523,0.018820577164366373,0.014084507042253521,0.11297071129707113,0.11645569620253164,0.13333333333333333,0.28205128205128205,0.6694214876033058,0.7105263157894737,0.09090909090909091,0.3717948717948718,0.3918918918918919,0.337995337995338,0.41379310344827586,0.41379310344827586,0.775,0.25888324873096447,0.5710955710955711,0.5180515240328253,0.5051543478260869,0.5185290155440416,0.23279352226720648,10.001311475409834,0.2563123276044982,11.0,22.0,35.0,79.0,221.0,70.0,89.0,248.0,24.0,7.0,88.0,82.0,243.0,8.0,3.0,218.0,79.0,31.0,,9.0,11.0,1.0,11.0,49.0,6.0,1.0,10.0,4.0,20.0,1.0,,26.0,0.9101123595505618,0.3588709677419355,0.363265306122449,0.47058823529411764,0.5328947368421053,0.5569620253164557,0.289044289044289,0.05128205128205128,,0.0353356890459364,0.01411764705882353,0.04285714285714286,0.061567164179104475,0.1274787535410765,0.02102803738317757,0.5405405405405406,0.8518518518518519,0.896551724137931,0.25757575757575757,0.3574660633484163,0.3574660633484163,0.8987341772151899,0.2894736842105263,0.5,0.6363636363636364,0.6862745098039216,0.3553299492385787,0.3623853211009174,0.0546875,0.07561728395061729,0.08906882591093117,25.306854838709675,10.0,27.0,3.0,3.0,4.0,12.0,22.0,11.0,25.0,23.0,7.0,5.0,,0.44,0.2804878048780488,0.03146853146853147,0.37037037037037035,0.38461538461538464,1.0,0.039473684210526314,1.0,1.0,0.2894736842105263,0.06091370558375635,0.3333333333333333,8.0,19.0,24.0,,1.0,,,,0.004032258064516129,,0.36363636363636365,0.75,0.2714285714285714,,4.0,,0.037037037037037035,True
