EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffensiveGoaltends,OffCorner3ReboundPct,SecondChanceFtPoints,SelfOReb,Technical Free Throw Trips,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,on,HeaveMakes,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls
1904,1610612747,Devean George,Devean George,1904,LAL,44317.0,739,164.0,1472,1473,497,364,172.0,2945,38.0,52.0,10.0,16.0,7.0,14.0,7.0,18.0,30.0,62.0,8.0,21.0,1.0,1.0,2.0,6.0,20.0,49.0,1.0,2.0,7.0,19.0,75.0,132.0,28.0,70.0,19.0,253.0,1427,12.0,26.0,2.0,3.0,30.0,17.0,39.0,9.0,25.0,11.0,72.0,102.0,48.0,84.0,16.0,1.0,48.0,20.0,5.0,38.0,4.0,42.0,3.0,1.0,18.0,12.0,8.0,88.0,1.0,24.0,4.0,15.0,56.0,7.0,78.0,29.0,107.0,38.0,16.0,22.0,22.0,4.0,14.0,14.0,1.0,8.0,1.0,36.0,1.0,16.0,27.0,67.0,6.0,3.0,27.0,2.0,8.0,7.0,10.0,1.0,2.0,1.0,2.0,6.0,11.0,4.0,1.0,72.0,497,7.0,0.68,0.7611940298507462,1.0,0.4,0.6666666666666666,0.36,0.4057971014492754,0.5681818181818182,0.46153846153846156,0.4358974358974359,0.5792079207920792,0.5172413793103449,0.4765625,0.5883720930232558,0.5172413793103449,0.5,0.3465346534653465,0.03787878787878788,0.057692307692307696,0.1111111111111111,14.952153110047847,0.6111111111111112,0.1590909090909091,0.0547945205479452,0.09773123909249563,0.047151277013752456,0.09868421052631579,0.009523809523809525,0.09793103448275862,0.04071661237785016,0.05454545454545454,0.0472972972972973,0.04081632653061224,0.014285714285714285,0.07947019867549669,0.0783132530120482,0.12109375,0.10526315789473684,0.07894736842105263,0.36363636363636365,0.25742574257425743,0.7307692307692307,0.7755102040816326,0.6052631578947368,0.0891089108910891,0.3888888888888889,0.4375,0.8571428571428571,0.3069306930693069,0.4838709677419355,0.4838709677419355,0.7333333333333333,0.10396039603960396,0.38095238095238093,0.38095238095238093,1.0,0.24257425742574257,0.40816326530612246,0.40816326530612246,1.0,0.5517241379310345,0.625,0.034482758620689655,1.0,1.0,0.06896551724137931,0.5,1.0,0.21875,0.5,0.09375,0.3333333333333333,0.296875,0.3684210526315789,0.6039603960396039,0.4166666666666667,0.50950675,0.503425,0.4834943548387097,0.038461538461538464,0.057971014492753624,0.11857707509881422,0.2845849802371542,9.568181818181818,25.014285714285716,0.3376358695652174,,,,,,,,,,,,,,,,True,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,6361.0,106,-34.0,220,233,117,106,24.0,453,5.0,7.0,3.0,5.0,1.0,1.0,2.0,5.0,5.0,14.0,,,,,,,,,,,,,12.0,26.0,,,5.0,29.0,240,4.0,6.0,,,8.0,4.0,8.0,,,2.0,10.0,16.0,8.0,,6.0,,,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,9.0,1.0,1.0,9.0,1.0,11.0,11.0,22.0,2.0,2.0,,2.0,,,6.0,,2.0,,8.0,,4.0,11.0,22.0,1.0,,6.0,,3.0,,,,,,,,,,1.0,10.0,117,6.0,0.6666666666666666,0.8888888888888888,,,,,,0.46153846153846156,0.6666666666666666,0.5,0.46153846153846156,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5555555555555556,,0.038461538461538464,,0.2,14.979757085020243,0.25,0.07692307692307693,0.2,0.11842105263157894,0.11842105263157894,0.07692307692307693,0.05263157894736842,0.11235955056179775,0.10526315789473684,0.15789473684210525,0.13043478260869565,0.08823529411764706,,0.23809523809523808,0.043478260869565216,0.09375,0.1111111111111111,,,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.4,0.19230769230769232,0.4,0.5,0.5,0.5384615384615384,0.35714285714285715,0.35714285714285715,1.0,,,,,,,,,0.8333333333333334,0.6,,,,,,,0.125,1.0,,,,,0.2692307692307692,,0.4723615384615385,0.5494800000000001,0.4373625,0.10344827586206896,0.10344827586206896,0.27586206896551724,0.3448275862068966,11.36153846153846,,0.5318181818181819,2.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,8843.0,147,-49.0,292,300,128,96,40.0,592,3.0,5.0,,,,,1.0,5.0,5.0,17.0,,2.0,,,,2.0,2.0,6.0,,,,1.0,9.0,27.0,2.0,8.0,3.0,27.0,340,,3.0,,,1.0,4.0,8.0,,3.0,1.0,9.0,14.0,4.0,6.0,,,6.0,2.0,,5.0,1.0,6.0,1.0,,2.0,1.0,2.0,13.0,1.0,2.0,,,4.0,1.0,5.0,3.0,8.0,3.0,3.0,,5.0,1.0,5.0,2.0,,,1.0,7.0,,1.0,12.0,20.0,1.0,,9.0,1.0,4.0,1.0,3.0,,1.0,,1.0,1.0,3.0,2.0,,9.0,128,2.0,0.7777777777777778,0.7777777777777778,1.0,0.25,,,0.25,0.3333333333333333,,0.5,0.34285714285714286,,0.36363636363636365,0.34615384615384615,0.1,0.34615384615384615,0.22857142857142856,,,,13.609467455621303,0.7142857142857143,0.08333333333333333,,0.035398230088495575,0.018518518518518517,,0.047619047619047616,0.029850746268656716,0.023255813953488372,,0.030303030303030304,0.02127659574468085,0.0625,0.030303030303030304,0.07142857142857142,0.019230769230769232,,,0.6666666666666666,0.14285714285714285,0.6,0.6,0.6666666666666666,0.14285714285714285,0.2,0.2,,0.4857142857142857,0.29411764705882354,0.29411764705882354,1.0,0.05714285714285714,,,,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,0.18181818181818182,,0.09090909090909091,,0.37142857142857144,0.3333333333333333,0.46167142857142857,0.39546666666666663,0.4415818181818182,0.10526315789473684,0.13333333333333333,0.037037037037037035,0.3333333333333333,13.700000000000001,24.5125,0.4383561643835616,,,1.0,,,,,,,,,,,,,True,,,,,,
252,1610612747,Karl Malone,Karl Malone,252,LAL,82780.0,1380,217.0,2733,2741,1071,822,322.0,5474,91.0,134.0,13.0,21.0,36.0,51.0,26.0,66.0,76.0,199.0,,,,,,,,1.0,,,,1.0,193.0,399.0,,1.0,168.0,554.0,2730,18.0,35.0,,,69.0,68.0,134.0,,1.0,87.0,223.0,294.0,92.0,,24.0,,1.0,,17.0,144.0,19.0,163.0,16.0,3.0,107.0,15.0,22.0,345.0,16.0,44.0,1.0,59.0,202.0,45.0,306.0,61.0,367.0,50.0,20.0,30.0,62.0,18.0,53.0,41.0,3.0,9.0,7.0,103.0,5.0,39.0,58.0,116.0,7.0,7.0,225.0,17.0,89.0,32.0,19.0,1.0,10.0,,2.0,7.0,20.0,12.0,2.0,223.0,1071,16.0,0.7616580310880829,0.8121546961325967,,,,,,0.48370927318295737,0.5142857142857142,0.5074626865671642,0.4825,0.5142857142857142,0.5037037037037037,0.5496031746031746,0.5948275862068966,0.5837696335078534,0.0025,0.042606516290726815,0.11194029850746269,0.015151515151515152,19.517684887459808,0.6019417475728155,0.4787234042553192,0.007407407407407408,0.1893158388003749,0.04503582395087001,0.21299638989169675,0.08040201005025126,0.19419642857142858,0.05102040816326531,0.07911392405063292,0.037800687285223365,0.021621621621621623,0.08029197080291971,0.17037037037037037,0.2126984126984127,0.18464730290456433,0.17757009345794392,0.3333333333333333,0.6,0.335,0.6791044776119403,0.7647058823529411,0.8131868131868132,0.165,0.3939393939393939,0.4,0.7692307692307693,0.4975,0.38190954773869346,0.3838383838383838,0.6973684210526315,,,,,0.0025,,,,0.6,0.6190476190476191,,,,,,,0.37777777777777777,0.7058823529411765,,,0.007407407407407408,,0.3375,,0.46882362499999997,0.4907633333333334,0.48303370370370374,0.1885593220338983,0.18895966029723993,0.12454873646209386,0.40252707581227437,10.395989974937343,24.8,0.3918770581778266,,0.08064516129032258,33.0,11.0,1.0,1.0,4.0,0.005025125628140704,0.0582010582010582,0.23076923076923078,,,,,,True,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,21996.0,367,43.0,730,731,345,303,95.0,1461,13.0,21.0,2.0,3.0,4.0,6.0,2.0,12.0,18.0,51.0,1.0,15.0,,,,7.0,4.0,16.0,,3.0,1.0,7.0,33.0,84.0,5.0,31.0,22.0,103.0,708,3.0,10.0,,3.0,8.0,11.0,34.0,1.0,14.0,19.0,44.0,28.0,38.0,12.0,4.0,,16.0,4.0,3.0,32.0,1.0,33.0,1.0,,21.0,4.0,7.0,67.0,1.0,4.0,2.0,5.0,18.0,,23.0,7.0,30.0,19.0,12.0,7.0,7.0,4.0,6.0,7.0,,1.0,1.0,14.0,2.0,6.0,5.0,27.0,3.0,2.0,27.0,2.0,6.0,8.0,1.0,,,,1.0,,1.0,1.0,,44.0,345,7.0,0.42424242424242425,0.45161290322580644,0.8,0.16129032258064516,,0.07142857142857142,0.16129032258064516,0.39285714285714285,0.3,0.3235294117647059,0.3521739130434783,0.23076923076923078,0.2604166666666667,0.40551181102362205,0.2857142857142857,0.3728813559322034,0.26956521739130435,0.03571428571428571,0.09523809523809523,,16.88622754491018,0.5,,0.06896551724137931,0.06818181818181818,0.014760147601476014,0.06493506493506493,0.015625,0.06744868035190615,0.014925373134328358,0.012345679012345678,0.012987012987012988,0.017699115044247787,0.024390243902439025,0.09876543209876543,0.016666666666666666,0.07317073170731707,0.047619047619047616,0.14285714285714285,1.0,0.1826086956521739,0.6190476190476191,0.6842105263157895,0.46153846153846156,0.10434782608695652,0.16666666666666666,0.16666666666666666,,0.4434782608695652,0.35294117647058826,0.36,0.4444444444444444,0.13043478260869565,0.06666666666666667,0.06666666666666667,,0.1391304347826087,0.25,0.25,1.0,0.23076923076923078,0.6666666666666666,,,,0.23076923076923078,,,0.125,0.6666666666666666,0.14583333333333334,,0.14583333333333334,0.14285714285714285,0.45217391304347826,0.25,0.47888086956521736,0.44066111111111117,0.4637072916666667,0.05042016806722689,0.06818181818181818,0.07766990291262135,0.42718446601941745,13.121428571428575,24.612903225806452,0.4726027397260274,,,2.0,3.0,1.0,,,0.0196078431372549,0.0410958904109589,,3.0,,,,,True,,,,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,71985.0,1200,252.0,2382,2380,937,723,275.0,4762,117.0,197.0,11.0,17.0,39.0,69.0,30.0,76.0,29.0,74.0,4.0,13.0,,,1.0,2.0,12.0,48.0,,6.0,4.0,16.0,176.0,347.0,16.0,61.0,83.0,483.0,2351,14.0,27.0,,6.0,30.0,53.0,104.0,5.0,18.0,62.0,183.0,210.0,142.0,48.0,8.0,3.0,45.0,12.0,34.0,155.0,28.0,183.0,21.0,7.0,87.0,29.0,39.0,394.0,8.0,26.0,,32.0,67.0,,99.0,34.0,133.0,46.0,32.0,14.0,29.0,9.0,18.0,31.0,4.0,11.0,6.0,60.0,2.0,25.0,32.0,72.0,1.0,8.0,109.0,5.0,30.0,27.0,9.0,,3.0,,3.0,3.0,9.0,5.0,,183.0,937,8.0,0.5965909090909091,0.6104651162790697,1.0,0.26229508196721313,,0.2777777777777778,0.27586206896551724,0.5072046109510087,0.5185185185185185,0.5096153846153846,0.49019607843137253,0.42424242424242425,0.4959016393442623,0.525,0.4411764705882353,0.5683229813664596,0.14950980392156862,0.09798270893371758,0.1319796954314721,0.10526315789473684,19.216555801921658,0.48333333333333334,,,0.07142857142857142,0.030696576151121605,0.12749003984063745,0.04597701149425287,0.0832632464255677,0.03330068560235064,0.036101083032490974,0.04247104247104247,0.01607717041800643,0.059322033898305086,0.04741379310344827,0.07420494699646643,0.08274231678486997,0.12105263157894737,0.14754098360655737,0.5555555555555556,0.48284313725490197,0.5939086294416244,0.6842105263157895,0.6324786324786325,0.18627450980392157,0.39473684210526316,0.4411764705882353,0.5,0.18137254901960784,0.3918918918918919,0.3918918918918919,0.5517241379310345,0.031862745098039214,0.3076923076923077,0.3076923076923077,1.0,0.11764705882352941,0.25,0.25,1.0,0.5151515151515151,0.6470588235294118,,,,0.18181818181818182,,,0.5655737704918032,0.5652173913043478,0.01639344262295082,0.5,0.13114754098360656,0.25,0.6323529411764706,0.26666666666666666,0.5278609876543211,0.51779,0.5408333333333334,0.06928406466512702,0.08064516129032258,0.062111801242236024,0.37888198757763975,5.687608069164265,25.904918032786885,0.39336691855583544,,0.017857142857142856,2.0,6.0,,,,,0.03409090909090909,0.45454545454545453,,3.0,,,,True,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,71998.0,1200,211.0,2365,2372,909,682,276.0,4737,114.0,190.0,15.0,26.0,43.0,73.0,44.0,112.0,54.0,143.0,4.0,18.0,1.0,6.0,1.0,7.0,28.0,79.0,2.0,2.0,14.0,41.0,212.0,445.0,32.0,97.0,236.0,756.0,2377,25.0,49.0,3.0,8.0,79.0,82.0,177.0,15.0,48.0,143.0,352.0,186.0,238.0,75.0,24.0,6.0,73.0,28.0,28.0,116.0,21.0,137.0,15.0,6.0,81.0,14.0,21.0,295.0,3.0,37.0,,12.0,97.0,3.0,112.0,40.0,152.0,55.0,37.0,18.0,42.0,7.0,20.0,32.0,,22.0,7.0,74.0,5.0,25.0,29.0,98.0,2.0,9.0,269.0,25.0,98.0,39.0,18.0,1.0,7.0,,6.0,5.0,19.0,11.0,,352.0,909,14.0,0.4386792452830189,0.465,0.78125,0.32989690721649484,0.375,0.3125,0.3516483516483517,0.4764044943820225,0.5102040816326531,0.4632768361581921,0.4797047970479705,0.5175438596491229,0.46444444444444444,0.5670731707317073,0.5735294117647058,0.5915254237288136,0.17896678966789667,0.06292134831460675,0.09473684210526316,0.0625,27.080237741456166,0.5675675675675675,0.036585365853658534,,0.10532030401737243,0.04373522458628842,0.04979253112033195,0.01775147928994083,0.09380378657487091,0.03940886699507389,0.03225806451612903,0.06,0.04100946372239748,0.01652892561983471,0.09523809523809523,0.06810035842293907,0.1362530413625304,0.058823529411764705,0.018518518518518517,0.5789473684210527,0.3505535055350554,0.6,0.6627906976744186,0.5087719298245614,0.2066420664206642,0.39285714285714285,0.41904761904761906,0.36363636363636365,0.26383763837638374,0.3776223776223776,0.38571428571428573,0.35185185185185186,0.033210332103321034,0.2222222222222222,0.2222222222222222,0.75,0.14575645756457564,0.35443037974683544,0.35443037974683544,0.7857142857142857,0.45614035087719296,0.5769230769230769,0.10526315789473684,0.16666666666666666,,0.03508771929824561,1.0,1.0,0.3244444444444444,0.589041095890411,0.03111111111111111,0.14285714285714285,0.18222222222222223,0.34146341463414637,0.5295202952029521,0.3835616438356164,0.48787714552238803,0.48731900000000006,0.47803795454545456,0.1620745542949757,0.1891891891891892,0.10449735449735449,0.4656084656084656,8.297078651685394,26.882474226804124,0.3843551797040169,,0.020833333333333332,20.0,11.0,14.0,1.0,,0.02097902097902098,0.041666666666666664,0.26666666666666666,21.0,4.0,2.0,1.0,0.020202020202020204,True,,,,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,498.0,8,-10.0,16,19,4,9,3.0,35,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,1.0,2.0,,1.0,,2.0,24,,,,,,,1.0,,,,,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,4,1.0,1.0,1.0,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,26.31578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.45765000000000006,,0.3887,,,,,19.1,24.1,0.25,,,,,,,,,,,,,,,,True,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,1689.0,28,3.0,57,56,30,37,5.0,113,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,3.0,,5.0,58,,,,,,1.0,1.0,1.0,2.0,,5.0,,2.0,3.0,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,1.0,2.0,3.0,,5.0,1.0,6.0,,,,1.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,5.0,30,,,,1.0,0.3333333333333333,,0.5,0.5,0.3333333333333333,,1.0,0.4166666666666667,,0.8333333333333334,0.4166666666666667,,0.8333333333333334,0.5,,,,12.903225806451614,0.5,,0.25,0.2,,0.25,,0.21739130434782608,,,,,,,0.4,0.2,0.3333333333333333,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,0.6666666666666666,0.5,0.6666666666666666,1.0,0.50744,,0.4877,,,,1.0,10.166666666666666,30.599999999999998,0.5263157894736842,,,,,,,,,,,,,,,,True,,,,,,
270,1610612747,Horace Grant,Horace Grant,270,LAL,9830.0,164,8.0,312,322,117,105,30.0,634,5.0,13.0,2.0,6.0,3.0,5.0,1.0,2.0,4.0,20.0,,,,,,,,,,,,,10.0,35.0,,,13.0,33.0,325,2.0,7.0,,,5.0,3.0,12.0,,,6.0,12.0,12.0,8.0,,4.0,,,,3.0,11.0,1.0,12.0,1.0,,2.0,2.0,7.0,25.0,2.0,9.0,,3.0,14.0,1.0,18.0,11.0,29.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,,,,4.0,,,6.0,13.0,,1.0,16.0,,5.0,3.0,6.0,,5.0,,,1.0,6.0,4.0,,12.0,117,4.0,0.6,0.75,,,,,,0.2857142857142857,0.2857142857142857,0.25,0.2857142857142857,0.2857142857142857,0.25,0.38372093023255816,0.3125,0.375,,0.08571428571428572,0.23076923076923078,,13.505747126436782,0.25,0.07692307692307693,,0.12280701754385964,0.07894736842105263,0.1,0.08,0.11805555555555555,0.07913669064748201,0.13333333333333333,0.04,0.06779661016949153,0.0625,0.13513513513513514,0.0967741935483871,0.13043478260869565,0.12,,0.6666666666666666,0.37142857142857144,0.38461538461538464,0.5,0.6,0.05714285714285714,0.5,0.5,,0.5714285714285714,0.2,0.2,0.75,,,,,,,,,0.8571428571428571,0.3333333333333333,,,,,,,0.4166666666666667,0.6,,,,,0.37142857142857144,,0.46528285714285716,0.5287285714285714,0.47211666666666674,0.125,0.125,0.15151515151515152,0.36363636363636365,10.997142857142858,,0.375,,0.1111111111111111,1.0,3.0,,,,,0.13636363636363635,,,,,,,True,,,,,,
