EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,HeaveAttempts,Clear Path Fouls,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,3322.0,55,-16,102,103,30.0,56.0,17,205,5.0,11,1.0,5.0,2.0,3.0,1.0,2.0,6.0,13,5.0,17.0,135,1.0,5.0,2.0,2.0,3.0,1.0,5.0,8.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,4.0,3.0,5,2.0,10,5.0,15,2.0,1.0,1.0,1.0,1.0,6.0,8.0,7.0,1.0,4.0,3.0,3.0,3.0,5.0,30.0,1.0,0.6666666666666666,0.8,0.46153846153846156,0.2,0.6666666666666666,0.46153846153846156,0.2,0.6666666666666666,0.53125,0.2,0.625,0.15384615384615385,0.18181818181818182,14.166666666666668,0.4,0.16129032258064516,0.09523809523809523,0.25,0.16666666666666666,0.18604651162790697,0.10416666666666667,0.2,0.2,0.1111111111111111,0.3076923076923077,0.25,0.25,0.4,0.8461538461538461,0.45454545454545453,0.5555555555555556,0.8,0.15384615384615385,0.5,0.5,1.0,0.2,1.0,0.6666666666666666,0.8461538461538461,0.5442307692307692,0.551025,0.5849333333333334,0.25,0.25,0.11764705882352941,0.29411764705882354,1.5923076923076922,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,67853.0,1131,17,2055,2058,628.0,642.0,311,4113,106.0,174,24.0,44.0,26.0,50.0,30.0,70.0,185.0,377,108.0,502.0,2144,31.0,64.0,84.0,47.0,102.0,48.0,160.0,270.0,100.0,38.0,38.0,50.0,13.0,63.0,9.0,15.0,31.0,139.0,8.0,78.0,32.0,105,19.0,156,91.0,247,8.0,22.0,14.0,36.0,65.0,39.0,102.0,157.0,17.0,66.0,1.0,1.0,2.0,160.0,628.0,16.0,0.7297297297297297,0.8132530120481928,0.4907161803713528,0.484375,0.46078431372549017,0.48048780487804876,0.4696969696969697,0.47058823529411764,0.5219665271966527,0.5316455696202531,0.5298013245033113,0.10079575596816977,0.1896551724137931,22.32730263157895,0.30158730158730157,0.14150943396226415,0.09535452322738386,0.14285714285714285,0.05970149253731343,0.14182194616977226,0.09033613445378151,0.09427609427609428,0.07476635514018691,0.15625,0.1624548736462094,0.16,0.08163265306122448,0.04519774011299435,0.424390243902439,0.6091954022988506,0.75177304964539,0.7075471698113207,0.17073170731707318,0.42857142857142855,0.45454545454545453,0.6666666666666666,0.5454545454545454,0.42016806722689076,0.52,0.5048780487804878,0.48945146341463447,0.5284854838709677,0.4979117647058823,0.1437908496732026,0.15492957746478872,0.16733067729083664,0.3187250996015936,8.191511936339523,0.3055961070559611,49.0,133.0,1.0,6.0,3.0,7.0,27.0,2.0,6.0,14.0,8.0,33.0,2.0,22.0,6.0,17.0,24.0,27.0,7.0,1.0,4.0,4.0,5.0,8.0,29.0,6.0,17.0,2.0,12.0,5.0,3.0,13.0,8.0,15.0,4.0,19.0,1.0,1.0,3.0,2.0,1.0,0.24242424242424243,0.35294117647058826,0.24242424242424243,0.08048780487804878,0.030303030303030304,0.05714285714285714,0.007518796992481203,0.037037037037037035,0.4461538461538462,0.06944444444444445,0.06428571428571428,0.10761154855643044,0.1037344398340249,0.7,0.32439024390243903,0.3684210526315789,0.3712121212121212,0.7959183673469388,0.014634146341463415,0.16666666666666666,0.16666666666666666,1.0,0.06585365853658537,0.25925925925925924,0.2692307692307692,1.0,0.20833333333333334,0.030303030303030304,0.025210084033613446,0.11764705882352941,0.42857142857142855,0.25925925925925924,24.548484848484847,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,54310.0,905,133,1651,1650,519.0,490.0,248,3301,100.0,167,27.0,43.0,26.0,45.0,4.0,15.0,112.0,226,98.0,391.0,1669,28.0,48.0,78.0,28.0,57.0,39.0,107.0,106.0,118.0,42.0,26.0,85.0,7.0,92.0,5.0,50.0,29.0,191.0,5.0,56.0,22.0,86,15.0,123,62.0,185,6.0,50.0,31.0,28.0,66.0,31.0,67.0,123.0,5.0,49.0,72.0,50.0,72.0,107.0,519.0,13.0,0.4732142857142857,0.5824175824175825,0.49557522123893805,0.5833333333333334,0.49122807017543857,0.5051724137931034,0.6132075471698113,0.4927536231884058,0.5578034682080925,0.639344262295082,0.5652173913043478,0.11504424778761062,0.1497005988023952,21.031138335885657,0.3191489361702128,0.1419141914191419,0.0875,0.12222222222222222,0.046296296296296294,0.13740458015267176,0.08155080213903744,0.11020408163265306,0.05555555555555555,0.15135135135135136,0.13063063063063063,0.1388888888888889,0.05555555555555555,0.046511627906976744,0.5758620689655173,0.5988023952095808,0.704225352112676,0.45,0.05172413793103448,0.26666666666666666,0.2857142857142857,0.8113207547169812,0.627906976744186,0.6521739130434783,0.5777777777777777,0.7965517241379311,0.5400465517241378,0.5491078431372548,0.551536231884058,0.1467065868263473,0.1814814814814815,0.19948849104859334,0.27365728900255754,4.415929203539823,0.3143549364021805,8.0,44.0,3.0,7.0,2.0,20.0,57.0,5.0,4.0,10.0,23.0,64.0,5.0,13.0,4.0,12.0,69.0,57.0,20.0,,2.0,6.0,1.0,19.0,38.0,11.0,27.0,,11.0,2.0,7.0,20.0,,9.0,6.0,12.0,,,1.0,,1.0,0.359375,0.3333333333333333,0.359375,0.2206896551724138,,0.06666666666666667,,,0.5757575757575758,0.016129032258064516,0.0970873786407767,0.06506849315068493,0.1457286432160804,0.25,0.15172413793103448,0.18181818181818182,0.18181818181818182,0.875,0.02413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.19655172413793104,0.3508771929824561,0.3508771929824561,1.0,0.037037037037037035,0.09433962264150944,0.028985507246376812,0.14492753623188406,0.4,0.3508771929824561,24.9,3.0,3.0,1.0,6.0,16.0,48.0,4.0,0.6,0.6666666666666666,0.6,1.0,,,,,,,,,,,,,True,,,,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,25913.0,432,-33,793,798,348.0,354.0,129,1591,11.0,27,,2.0,5.0,13.0,7.0,16.0,42.0,115,39.0,192.0,861,4.0,11.0,26.0,13.0,37.0,28.0,93.0,54.0,30.0,2.0,12.0,24.0,2.0,26.0,1.0,14.0,9.0,54.0,1.0,10.0,9.0,18,4.0,31,12.0,43,3.0,7.0,4.0,13.0,21.0,13.0,53.0,47.0,2.0,15.0,4.0,2.0,5.0,93.0,348.0,15.0,0.6428571428571429,0.6585365853658537,0.3652173913043478,0.36363636363636365,0.35135135135135137,0.478125,0.6190476190476191,0.5327868852459017,0.5247252747252747,0.5909090909090909,0.6118421052631579,0.10434782608695652,0.2222222222222222,21.61874334398296,0.11428571428571428,0.06976744186046512,0.03257328990228013,0.09375,0.014705882352941176,0.07627118644067797,0.029333333333333333,0.02702702702702703,,0.09333333333333334,0.06060606060606061,0.10126582278481013,0.058823529411764705,0.037037037037037035,0.16875,0.4074074074074074,0.5238095238095238,0.36363636363636365,0.1,0.4375,0.5,0.09523809523809523,,0.21311475409836064,0.38461538461538464,0.45,0.47867125,0.49860000000000004,0.5024434426229509,0.08670520231213873,0.1171875,0.13541666666666666,0.484375,13.764347826086958,0.43883984867591425,24.0,72.0,11.0,19.0,6.0,12.0,26.0,8.0,8.0,18.0,23.0,45.0,10.0,,13.0,24.0,69.0,26.0,12.0,1.0,1.0,1.0,1.0,3.0,8.0,,3.0,,5.0,1.0,1.0,7.0,,11.0,1.0,9.0,1.0,1.0,,,1.0,0.5111111111111111,0.5416666666666666,0.5111111111111111,0.28125,0.022222222222222223,0.125,0.05555555555555555,0.038461538461538464,0.38095238095238093,0.034482758620689655,,0.04964539007092199,0.05952380952380952,0.5714285714285714,0.45,0.3333333333333333,0.35294117647058826,0.7916666666666666,0.11875,0.5789473684210527,0.5789473684210527,1.0,0.1625,0.46153846153846156,0.48,1.0,,0.38095238095238093,0.09836065573770492,0.29508196721311475,0.4444444444444444,0.46153846153846156,24.06666666666667,5.0,6.0,,1.0,1.0,2.0,1.0,0.6,0.4,0.625,1.0,1.0,2.0,5.0,0.058823529411764705,0.09523809523809523,0.5,1.0,0.8333333333333334,,,,,True,,,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,40217.0,670,21,1213,1215,287.0,283.0,174,2428,33.0,64,7.0,12.0,6.0,16.0,2.0,11.0,113.0,239,40.0,275.0,1252,12.0,28.0,34.0,24.0,52.0,13.0,64.0,184.0,42.0,6.0,13.0,37.0,3.0,40.0,2.0,21.0,11.0,83.0,3.0,12.0,14.0,41,,55,15.0,70,,10.0,8.0,18.0,35.0,12.0,30.0,58.0,2.0,26.0,7.0,3.0,7.0,64.0,287.0,5.0,0.8141592920353983,0.8363636363636363,0.47280334728033474,0.42857142857142855,0.46153846153846156,0.47,0.46551724137931033,0.4636363636363636,0.49460431654676257,0.5151515151515151,0.5079365079365079,0.05439330543933055,0.15625,21.872816212438853,,0.08779443254817987,0.024489795918367346,0.1111111111111111,0.043478260869565216,0.09274873524451939,0.026833631484794274,0.028409090909090908,0.034482758620689655,0.07092198581560284,0.10059171597633136,0.11827956989247312,0.09090909090909091,,0.256,0.515625,0.6111111111111112,0.696969696969697,0.044,0.18181818181818182,0.2222222222222222,0.41379310344827586,0.5833333333333334,0.2909090909090909,0.375,0.3,0.46082489959839357,0.48210862068965515,0.4497194444444445,0.0948905109489051,0.09885931558935361,0.12363636363636364,0.23272727272727273,14.08451882845188,0.23660346248969497,78.0,164.0,1.0,4.0,2.0,2.0,7.0,1.0,,1.0,3.0,11.0,1.0,7.0,1.0,3.0,6.0,6.0,2.0,,1.0,5.0,,2.0,17.0,8.0,13.0,2.0,4.0,1.0,4.0,13.0,1.0,7.0,,4.0,,,,,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.3,0.044,,0.18181818181818182,0.006097560975609756,,0.4857142857142857,,0.024096385542168676,0.021645021645021644,0.08917197452229299,0.5,0.656,0.47560975609756095,0.4785276073619632,0.8717948717948718,0.016,0.25,0.25,1.0,0.028,0.2857142857142857,0.2857142857142857,0.5,0.42857142857142855,0.034482758620689655,0.03636363636363636,0.01818181818181818,,0.3333333333333333,26.336363636363636,1.0,1.0,,2.0,2.0,6.0,,1.0,0.8571428571428571,1.0,,,,1.0,0.09090909090909091,,,,0.5,3.0,1.0,,,True,,,,,
2221,1610612762,Raul Lopez,Raul Lopez,2221,UTA,28904.0,482,22,878,882,291.0,295.0,141,1760,23.0,43,4.0,5.0,10.0,15.0,8.0,23.0,51.0,115,32.0,161.0,899,9.0,16.0,24.0,18.0,40.0,22.0,64.0,40.0,62.0,,3.0,77.0,20.0,97.0,14.0,39.0,30.0,214.0,2.0,5.0,10.0,29,1.0,40,8.0,48,4.0,11.0,6.0,22.0,53.0,13.0,61.0,37.0,1.0,7.0,1.0,,1.0,64.0,291.0,11.0,0.39215686274509803,0.39215686274509803,0.4434782608695652,0.5625,0.45,0.4574468085106383,0.6176470588235294,0.42,0.5031847133757962,0.6666666666666666,0.5080645161290323,0.02608695652173913,0.046511627906976744,19.942748091603054,0.043478260869565216,0.09570957095709572,0.014245014245014245,0.09009009009009009,0.029850746268656716,0.09420289855072464,0.01674641148325359,0.006896551724137931,0.03773584905660377,0.05813953488372093,0.10317460317460317,0.07228915662650602,0.14285714285714285,0.05405405405405406,0.3049645390070922,0.5348837209302325,0.5609756097560976,0.34782608695652173,0.16312056737588654,0.34782608695652173,0.34782608695652173,0.29411764705882354,0.8,0.3,0.6666666666666666,0.48936170212765956,0.47465496453900696,0.4289233333333333,0.46062,0.047619047619047616,0.05785123966942149,0.14906832298136646,0.39751552795031053,9.720000000000002,0.3314350797266515,20.0,49.0,,1.0,,9.0,25.0,1.0,2.0,10.0,9.0,26.0,1.0,3.0,2.0,10.0,3.0,25.0,9.0,1.0,6.0,8.0,1.0,5.0,31.0,8.0,23.0,,8.0,4.0,2.0,16.0,1.0,3.0,4.0,10.0,,,,,0.1111111111111111,0.34615384615384615,0.2,0.34615384615384615,0.18439716312056736,0.038461538461538464,,0.02040816326530612,0.04,0.5849056603773585,0.027777777777777776,0.017543859649122806,0.020134228187919462,0.12087912087912088,0.25,0.3475177304964539,0.40816326530612246,0.4166666666666667,0.5,0.0070921985815602835,,,,0.1773049645390071,0.36,0.375,0.1111111111111111,0.25,0.058823529411764705,,0.2,0.2,0.36,24.800000000000004,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,24.0,,,,True,,,,,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,31870.0,531,48,969,969,272.0,262.0,136,1938,32.0,50,4.0,4.0,8.0,14.0,10.0,28.0,89.0,172,52.0,254.0,1003,8.0,16.0,22.0,20.0,42.0,34.0,83.0,64.0,114.0,6.0,15.0,89.0,14.0,103.0,11.0,46.0,35.0,220.0,2.0,4.0,11.0,28,2.0,41,6.0,47,2.0,23.0,14.0,19.0,47.0,11.0,42.0,67.0,7.0,25.0,3.0,1.0,3.0,83.0,272.0,9.0,0.3595505617977528,0.37209302325581395,0.5174418604651163,0.5,0.47619047619047616,0.507537688442211,0.4523809523809524,0.47115384615384615,0.5545851528384279,0.4782608695652174,0.5684931506849316,0.0872093023255814,0.12,24.31718061674009,0.06451612903225806,0.07427055702917772,0.01078167115902965,0.12941176470588237,0.034482758620689655,0.08441558441558442,0.013986013986013986,0.008,0.020833333333333332,0.08943089430894309,0.09448818897637795,0.13636363636363635,0.10526315789473684,0.023255813953488372,0.25125628140703515,0.64,0.7272727272727273,0.125,0.1407035175879397,0.35714285714285715,0.47619047619047616,0.19047619047619047,1.0,0.2692307692307692,0.5714285714285714,0.3869346733668342,0.46328316582914575,0.440940625,0.45715000000000006,0.1152073732718894,0.13157894736842105,0.08661417322834646,0.32677165354330706,11.859302325581394,0.2807017543859649,47.0,94.0,3.0,7.0,1.0,5.0,20.0,3.0,2.0,9.0,8.0,27.0,5.0,3.0,3.0,10.0,24.0,20.0,5.0,,3.0,8.0,,9.0,28.0,8.0,20.0,1.0,8.0,1.0,4.0,16.0,1.0,6.0,,12.0,,,,,1.0,0.2962962962962963,0.3,0.2962962962962963,0.135678391959799,,0.25,0.02127659574468085,,0.5957446808510638,,0.014492753623188406,0.011299435028248588,0.03937007874015748,0.2,0.4723618090452261,0.5,0.5108695652173914,0.5531914893617021,0.035175879396984924,0.42857142857142855,0.42857142857142855,1.0,0.10050251256281408,0.25,0.25,1.0,,0.14285714285714285,0.019230769230769232,0.17307692307692307,0.2222222222222222,0.25,24.61851851851852,,1.0,,1.0,1.0,2.0,,0.2,0.6666666666666666,,,1.0,2.0,1.0,0.1,0.09523809523809523,0.5,1.0,1.0,,,,,True,,,,,
2590,1610612762,Mo Williams,Mo Williams,2590,UTA,7361.0,123,-58,218,216,63.0,94.0,37,434,5.0,11,1.0,1.0,2.0,3.0,,1.0,17.0,37,6.0,40.0,253,1.0,3.0,4.0,5.0,11.0,4.0,14.0,20.0,14.0,2.0,2.0,11.0,5.0,16.0,3.0,5.0,5.0,37.0,1.0,3.0,2.0,5,,7,4.0,11,2.0,5.0,2.0,4.0,9.0,4.0,13.0,7.0,,2.0,,,,14.0,63.0,5.0,0.5882352941176471,0.625,0.4594594594594595,0.3333333333333333,0.45454545454545453,0.425,0.3333333333333333,0.38461538461538464,0.46511627906976744,0.5,0.4666666666666667,0.05405405405405406,0.09090909090909091,19.84732824427481,,0.078125,0.03,0.07692307692307693,0.1111111111111111,0.07777777777777778,0.03669724770642202,0.034482758620689655,0.16666666666666666,0.0625,0.08,0.08333333333333333,,0.1111111111111111,0.275,0.45454545454545453,0.5,0.6,0.025,,,0.3333333333333333,1.0,0.23076923076923078,0.6666666666666666,0.35,0.44207051282051285,0.38365,0.4113458333333333,0.047619047619047616,0.05128205128205128,0.1,0.35,13.4,0.2889908256880734,12.0,25.0,,1.0,,,2.0,,,2.0,,3.0,,2.0,,2.0,,1.0,,,2.0,1.0,,3.0,5.0,1.0,5.0,,,2.0,,3.0,,,1.0,1.0,,,,,,,,,0.075,,,0.04,,0.5555555555555556,,,0.03508771929824561,0.08695652173913043,,0.625,0.48,0.5,0.5833333333333334,0.025,,,,0.05,,,,,,,0.15384615384615385,,,35.166666666666664,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,17966.0,299,-68,540,540,192.0,181.0,84,1080,14.0,22,3.0,8.0,9.0,13.0,1.0,7.0,18.0,42,32.0,68.0,594,3.0,9.0,17.0,10.0,17.0,12.0,32.0,30.0,6.0,6.0,2.0,11.0,1.0,12.0,1.0,5.0,4.0,25.0,,14.0,2.0,24,1.0,27,14.0,41,1.0,6.0,5.0,7.0,10.0,20.0,39.0,47.0,1.0,17.0,3.0,2.0,3.0,32.0,192.0,2.0,0.8333333333333334,1.0,0.42857142857142855,0.3333333333333333,0.5882352941176471,0.42857142857142855,0.3333333333333333,0.5882352941176471,0.5230769230769231,0.5666666666666667,0.64,0.047619047619047616,0.045454545454545456,11.848341232227488,0.047619047619047616,0.1411764705882353,0.06422018348623854,0.03225806451612903,,0.11206896551724138,0.054901960784313725,0.11267605633802817,,0.16363636363636364,0.15151515151515152,0.020833333333333332,0.07142857142857142,0.047619047619047616,0.5238095238095238,0.6363636363636364,0.6666666666666666,0.7857142857142857,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.8888888888888888,0.375,0.7647058823529411,0.6923076923076923,0.5238095238095238,0.47137142857142866,0.5429125,0.4966411764705883,0.29310344827586204,0.29310344827586204,0.25,0.47058823529411764,7.178571428571429,0.35555555555555557,3.0,13.0,,,,,,,,,,,,11.0,,,,,,,,2.0,,1.0,3.0,1.0,2.0,,1.0,1.0,2.0,1.0,3.0,4.0,,7.0,,,,1.0,,,,,,,,0.07692307692307693,,0.3,,0.07894736842105263,0.027522935779816515,0.10204081632653061,1.0,0.30952380952380953,0.23076923076923078,0.25,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,
2562,1610612762,Sasha Pavlovic,Sasha Pavlovic,2562,UTA,7562.0,126,-22,231,229,56.0,87.0,30,460,11.0,17,2.0,4.0,2.0,4.0,,1.0,20.0,36,4.0,56.0,238,2.0,7.0,7.0,4.0,8.0,,8.0,28.0,12.0,4.0,1.0,7.0,,7.0,,4.0,3.0,14.0,3.0,6.0,3.0,6,1.0,10,9.0,19,,4.0,3.0,1.0,5.0,9.0,26.0,6.0,2.0,4.0,2.0,2.0,2.0,8.0,56.0,5.0,0.7,0.7777777777777778,0.5555555555555556,0.2857142857142857,0.5,0.5531914893617021,0.3888888888888889,0.5,0.5714285714285714,0.3888888888888889,0.5,0.027777777777777776,0.058823529411764705,20.224719101123597,0.14285714285714285,0.07407407407407407,0.06666666666666667,0.13043478260869565,0.21428571428571427,0.08653846153846154,0.08653846153846154,0.038461538461538464,0.2,0.04,0.11428571428571428,0.07142857142857142,0.2222222222222222,,0.3617021276595745,0.6470588235294118,0.6875,0.45454545454545453,0.02127659574468085,,,0.4444444444444444,0.5,0.5,0.5,0.5957446808510638,0.5204880434782609,0.49089375,0.4971375,0.08163265306122448,0.10526315789473684,0.125,0.14285714285714285,9.808333333333335,0.24242424242424243,9.0,18.0,,2.0,,4.0,9.0,1.0,,,4.0,11.0,2.0,,,,9.0,8.0,4.0,,,,,1.0,4.0,1.0,1.0,,3.0,,1.0,,1.0,,,,,,,,0.75,0.36363636363636365,,0.4,0.23404255319148937,,,,,0.8,,0.0625,0.08333333333333333,0.047619047619047616,,0.3829787234042553,0.5,0.5,1.0,0.0425531914893617,,,,0.19148936170212766,0.4444444444444444,0.4444444444444444,0.75,,0.1111111111111111,,,,0.5,26.181818181818183,1.0,1.0,,,,,,0.5,,1.0,1.0,,1.0,,0.25,0.1111111111111111,,,,3.0,1.0,1.0,,True,,,,,
