EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,Travels,BlockedLongMidRange,3SecondViolations,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PtsUnassisted3s,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,PenaltyCorner3Accuracy,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
988,1610612746,Randy Livingston,Randy Livingston,988,LAC,1531.0,26,-15,46,46,10.0,11.0,8.0,92,,1.0,,,,,1.0,2.0,1.0,2.0,,,1.0,,,2.0,5.0,,1.0,2.0,6.0,56,,,,,,,,,2.0,2.0,2.0,2.0,,,1.0,,1.0,,3.0,,3.0,,1.0,2.0,,6.0,,2.0,,,2.0,,2.0,2.0,4.0,,,,,2.0,,,1.0,1.0,2.0,3.0,1.0,,,1.0,,,4.0,,1.0,1.0,,,,,,,2.0,10.0,,0.5,0.5,,,,,0.4,,,0.3333333333333333,,,0.375,,1.0,0.16666666666666666,,0.2,,0.5,,,20.0,0.6666666666666666,,,0.07692307692307693,0.09090909090909091,,,0.06896551724137931,0.08695652173913043,0.16666666666666666,0.25,,,,,0.14285714285714285,0.09090909090909091,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.5,0.5,,,0.16666666666666666,,,,,,,,,,,0.3333333333333333,,0.41753333333333337,,,0.14285714285714285,0.16666666666666666,,0.3333333333333333,11.419999999999998,25.0,0.21739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,11409.0,190,11,351,354,89.0,86.0,56.0,705,14.0,24.0,6.0,12.0,1.0,4.0,13.0,38.0,3.0,5.0,,,,,,30.0,67.0,,,4.0,64.0,352,7.0,14.0,1.0,15.0,4.0,16.0,,,,8.0,22.0,38.0,,10.0,,,5.0,,7.0,3.0,10.0,3.0,3.0,,4.0,23.0,4.0,17.0,,2.0,11.0,4.0,17.0,21.0,38.0,1.0,3.0,2.0,1.0,5.0,,1.0,5.0,,4.0,10.0,2.0,3.0,11.0,24.0,4.0,3.0,12.0,2.0,7.0,,2.0,,2.0,2.0,2.0,,8.0,89.0,1.0,0.36666666666666664,0.44,,,,,0.44776119402985076,0.5,0.25,0.44776119402985076,0.5,0.25,0.4444444444444444,0.5,0.25,,,0.07462686567164178,0.16666666666666666,0.02631578947368421,,,19.617224880382775,0.5,0.5714285714285714,,0.08333333333333333,0.11038961038961038,0.047619047619047616,0.16666666666666666,0.07471264367816093,0.11797752808988764,0.14,0.07272727272727272,0.12244897959183673,0.16666666666666666,0.16666666666666666,0.19230769230769232,0.023809523809523808,0.078125,0.03125,0.1,0.03125,1.0,0.3582089552238806,0.5833333333333334,0.7,0.35714285714285715,0.5671641791044776,0.34210526315789475,0.35135135135135137,0.3076923076923077,0.07462686567164178,0.6,0.6,0.6666666666666666,,,,,,0.8571428571428571,0.5,0.16666666666666666,0.25,0.25,,,0.3582089552238806,,0.44059402985074625,0.5560538461538461,0.436225,0.09722222222222222,0.09722222222222222,0.234375,0.125,5.716417910447762,,0.2535612535612536,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,29961.0,499,-116,924,931,221.0,210.0,140.0,1855,43.0,68.0,15.0,21.0,7.0,16.0,16.0,34.0,1.0,12.0,,,1.0,,1.0,60.0,114.0,,1.0,31.0,151.0,1000,18.0,25.0,14.0,50.0,9.0,26.0,,1.0,11.0,29.0,74.0,46.0,,24.0,1.0,,11.0,1.0,21.0,3.0,24.0,1.0,14.0,3.0,4.0,51.0,9.0,23.0,1.0,19.0,62.0,10.0,91.0,33.0,124.0,1.0,7.0,4.0,3.0,17.0,2.0,12.0,20.0,4.0,5.0,37.0,5.0,7.0,23.0,43.0,8.0,5.0,48.0,6.0,23.0,4.0,21.0,15.0,6.0,21.0,13.0,2.0,29.0,221.0,5.0,0.6166666666666667,0.7708333333333334,,,,,0.5263157894736842,0.72,0.34615384615384615,0.5217391304347826,0.72,0.3333333333333333,0.5551470588235294,0.7352941176470589,0.4264705882352941,0.008695652173913044,1.0,0.09649122807017543,0.07352941176470588,0.14705882352941177,0.08333333333333333,1.0,15.915363385464582,0.4594594594594595,0.3125,0.029411764705882353,0.1751412429378531,0.059431524547803614,0.17592592592592593,0.10714285714285714,0.17532467532467533,0.06794055201698514,0.05982905982905983,0.07766990291262135,0.04790419161676647,0.09859154929577464,0.15384615384615385,0.16964285714285715,0.1346153846153846,0.21014492753623187,0.20253164556962025,0.10344827586206896,0.023255813953488372,0.6190476190476191,0.591304347826087,0.6323529411764706,0.6825396825396826,0.627906976744186,0.2956521739130435,0.47058823529411764,0.5517241379310345,0.5625,0.10434782608695652,0.08333333333333333,0.09090909090909091,1.0,,0.008695652173913044,,,,0.84,0.7142857142857143,0.2,0.5925925925925926,0.4375,0.037037037037037035,,0.6,,0.4944308695652174,0.5351133333333333,0.4911500000000001,0.17424242424242425,0.17557251908396945,0.33112582781456956,0.19205298013245034,3.9657894736842096,26.3,0.23917748917748918,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,True,,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,25255.0,421,-92,794,792,209.0,222.0,124.0,1586,46.0,81.0,17.0,30.0,12.0,17.0,16.0,49.0,3.0,8.0,,,,,,65.0,138.0,,,22.0,152.0,866,19.0,36.0,7.0,45.0,15.0,30.0,,,9.0,39.0,76.0,54.0,,36.0,,,13.0,,10.0,1.0,11.0,1.0,9.0,1.0,,23.0,4.0,36.0,1.0,8.0,27.0,8.0,43.0,41.0,84.0,9.0,7.0,6.0,1.0,13.0,8.0,9.0,19.0,2.0,4.0,32.0,2.0,6.0,29.0,53.0,1.0,7.0,38.0,2.0,15.0,5.0,4.0,1.0,3.0,5.0,4.0,,39.0,209.0,6.0,0.5846153846153846,0.8085106382978723,,,,,0.47101449275362317,0.5277777777777778,0.5,0.47101449275362317,0.5277777777777778,0.5,0.48717948717948717,0.5487804878048781,0.5,,,0.09420289855072464,0.09876543209876543,0.10204081632653061,,,20.15005359056806,0.40625,0.3076923076923077,0.03125,0.10037174721189591,0.10495626822157435,0.0851063829787234,0.06451612903225806,0.09641873278236915,0.09876543209876543,0.1388888888888889,0.08256880733944955,0.09523809523809523,0.057692307692307696,0.1,0.136986301369863,0.10666666666666667,0.0743801652892562,0.08955223880597014,0.07407407407407407,0.15,0.8,0.5869565217391305,0.5679012345679012,0.6301369863013698,0.5434782608695652,0.35507246376811596,0.32653061224489793,0.36363636363636365,0.6875,0.057971014492753624,0.375,0.375,0.6666666666666666,,,,,,0.8333333333333334,0.5666666666666667,,0.5666666666666667,0.7058823529411765,,,0.5869565217391305,,0.49507318840579695,0.5288363636363638,0.48067666666666664,0.09933774834437085,0.09933774834437085,0.29605263157894735,0.2565789473684211,4.102173913043479,,0.26322418136020154,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,True,,,
779,1610612746,Glen Rice,Glen Rice,779,LAC,4681.0,78,-1,149,149,35.0,28.0,19.0,298,,1.0,,,,,3.0,6.0,1.0,6.0,2.0,,5.0,,1.0,4.0,13.0,,7.0,2.0,10.0,137,,3.0,,,,,,1.0,2.0,2.0,4.0,4.0,,,5.0,,,,6.0,3.0,9.0,3.0,3.0,2.0,1.0,21.0,,4.0,,4.0,5.0,2.0,11.0,4.0,15.0,1.0,3.0,2.0,1.0,3.0,,1.0,1.0,,2.0,4.0,,1.0,3.0,8.0,,1.0,2.0,,,1.0,,,,,,,2.0,35.0,2.0,0.5,0.5,,,,,0.3076923076923077,,,0.2,,,0.23809523809523808,,0.5,0.35,,,,,,,14.367816091954023,0.75,0.3333333333333333,,0.10204081632653061,0.07017543859649122,0.16666666666666666,,0.1232876712328767,0.05128205128205128,0.1111111111111111,0.06666666666666667,0.06060606060606061,,,0.25,,0.08,0.2,0.1111111111111111,0.0625,,0.05,,,,0.3,0.5,0.5,0.3333333333333333,0.3,0.16666666666666666,0.16666666666666666,1.0,0.1,0.25,,,,,,,,,1.0,,0.4,,0.4704,0.4653,0.51465,,,,0.2,12.792307692307693,24.457142857142856,0.2348993288590604,,,,,,1.0,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,,True,,,
178,1610612746,Olden Polynice,Olden Polynice,178,LAC,157.0,3,-2,5,6,,,,11,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1542,1610612746,Predrag Drobnjak,Predrag Drobnjak,1542,LAC,37531.0,626,-115,1199,1199,379.0,323.0,188.0,2398,23.0,45.0,7.0,14.0,9.0,17.0,26.0,59.0,40.0,121.0,2.0,6.0,21.0,3.0,6.0,89.0,225.0,6.0,23.0,51.0,247.0,1271,12.0,31.0,9.0,33.0,26.0,63.0,3.0,6.0,25.0,86.0,118.0,60.0,18.0,20.0,21.0,6.0,9.0,1.0,14.0,9.0,23.0,9.0,8.0,1.0,5.0,55.0,2.0,33.0,,15.0,74.0,11.0,100.0,35.0,135.0,6.0,16.0,13.0,3.0,17.0,2.0,8.0,11.0,2.0,9.0,28.0,3.0,6.0,25.0,50.0,6.0,,60.0,2.0,24.0,7.0,18.0,17.0,1.0,18.0,13.0,2.0,86.0,379.0,4.0,0.6629213483146067,0.7468354430379747,1.0,0.2608695652173913,0.5,0.2608695652173913,0.39555555555555555,0.3870967741935484,0.4126984126984127,0.3951612903225806,0.34285714285714286,0.4420289855072464,0.44584837545126355,0.4024390243902439,0.5119047619047619,0.09274193548387097,0.043478260869565216,0.04,0.1111111111111111,0.03389830508474576,0.01652892561983471,0.047619047619047616,21.524347212420608,0.6071428571428571,0.2972972972972973,,0.16554809843400448,0.06420233463035019,0.125,0.01818181818181818,0.15696649029982362,0.05608974358974359,0.0915032679738562,0.06474820143884892,0.04504504504504504,0.021052631578947368,,0.2198581560283688,0.21100917431192662,0.10152284263959391,0.125,0.125,0.04195804195804196,0.7222222222222222,0.1814516129032258,0.5111111111111111,0.575,0.34782608695652173,0.23790322580645162,0.4406779661016949,0.45614035087719296,0.5384615384615384,0.4879032258064516,0.3305785123966942,0.33613445378151263,0.925,0.008064516129032258,0.0846774193548387,0.2857142857142857,0.3,1.0,0.4,0.5,,0.2463768115942029,0.5294117647058824,0.08695652173913043,0.5,0.27419354838709675,0.2857142857142857,0.4443086693548388,0.4925687500000001,0.4520202898550725,0.08888888888888889,0.09716599190283401,0.13360323886639677,0.3481781376518219,11.747111111111115,25.356521739130436,0.31609674728940784,,5.0,,,,,,,4.0,,4.0,,,,,,,,,,0.11428571428571428,,,,,,,,,,,,,,2.0,,False,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,118855.0,1981,-120,3811,3793,1257.0,980.0,585.0,7604,186.0,298.0,60.0,106.0,53.0,82.0,119.0,281.0,60.0,156.0,,,1.0,,1.0,365.0,735.0,,1.0,284.0,1014.0,4113,79.0,148.0,61.0,219.0,100.0,196.0,,1.0,128.0,328.0,410.0,320.0,,114.0,1.0,,46.0,,134.0,39.0,173.0,35.0,61.0,12.0,61.0,385.0,19.0,185.0,1.0,48.0,242.0,34.0,324.0,205.0,529.0,28.0,46.0,31.0,15.0,79.0,9.0,35.0,61.0,5.0,44.0,140.0,13.0,41.0,81.0,158.0,13.0,21.0,365.0,44.0,171.0,35.0,119.0,74.0,35.0,119.0,74.0,6.0,328.0,1257.0,18.0,0.5616438356164384,0.6655844155844156,,,,,0.4965986394557823,0.5337837837837838,0.5102040816326531,0.49592391304347827,0.5337837837837838,0.5076142131979695,0.5645879732739421,0.5983606557377049,0.6029411764705882,0.001358695652173913,,0.06258503401360545,0.1040268456375839,0.0498220640569395,0.00641025641025641,,23.003549245785273,0.5642857142857143,0.2786885245901639,0.008771929824561403,0.16899441340782123,0.1250845165652468,0.1329639889196676,0.057750759878419454,0.16174010039040715,0.11283185840707964,0.18091451292246521,0.12441314553990611,0.07454545454545454,0.05985915492957746,0.044444444444444446,0.15456674473067916,0.20574162679425836,0.15332197614991483,0.11397058823529412,0.19101123595505617,0.08695652173913043,0.6218487394957983,0.4048913043478261,0.6241610738255033,0.6966292134831461,0.5,0.38179347826086957,0.4234875444839858,0.44569288389513106,0.48739495798319327,0.21195652173913043,0.38461538461538464,0.3870967741935484,0.9,,0.001358695652173913,,,,0.7162162162162162,0.5660377358490566,0.03333333333333333,0.41624365482233505,0.6463414634146342,0.005076142131979695,,0.40625,,0.4714699048913041,0.5221187050359711,0.4626505076142132,0.1981460023174971,0.19837587006960558,0.21597633136094674,0.3234714003944773,6.937142857142861,27.5,0.32983468905799,4.0,8.0,10.0,10.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,False,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,121443.0,2024,-73,3905,3897,1191.0,957.0,553.0,7802,190.0,292.0,29.0,41.0,49.0,79.0,21.0,74.0,85.0,240.0,14.0,58.0,162.0,21.0,57.0,296.0,606.0,62.0,176.0,400.0,1178.0,4207,40.0,74.0,31.0,126.0,85.0,167.0,23.0,63.0,177.0,416.0,332.0,260.0,171.0,42.0,162.0,58.0,62.0,2.0,150.0,25.0,175.0,19.0,70.0,38.0,42.0,375.0,15.0,54.0,2.0,59.0,190.0,16.0,265.0,71.0,336.0,15.0,54.0,40.0,14.0,82.0,25.0,41.0,86.0,11.0,41.0,168.0,5.0,50.0,59.0,169.0,5.0,30.0,466.0,38.0,188.0,49.0,11.0,6.0,2.0,11.0,6.0,,416.0,1191.0,25.0,0.5608108108108109,0.6036363636363636,0.9193548387096774,0.3522727272727273,0.36507936507936506,0.3522727272727273,0.4884488448844885,0.5405405405405406,0.5089820359281437,0.49744245524296676,0.4947916666666667,0.5195652173913043,0.5885045778229908,0.5535714285714286,0.6342592592592593,0.22506393861892582,0.011363636363636364,0.10231023102310231,0.1404109589041096,0.14864864864864866,0.041666666666666664,0.006172839506172839,25.15297202797203,0.4880952380952381,0.12121212121212122,0.016260162601626018,0.12995896032831739,0.036290322580645164,0.16164383561643836,0.04225352112676056,0.13628899835796388,0.037438958220293,0.046242774566473986,0.04739336492890995,0.018281535648994516,0.04234527687296417,0.041666666666666664,0.0755939524838013,0.10653753026634383,0.189419795221843,0.17216117216117216,0.13043478260869565,0.04201680672268908,0.5454545454545454,0.3734015345268542,0.6506849315068494,0.7569721115537849,0.5263157894736842,0.09462915601023018,0.28378378378378377,0.3333333333333333,0.3333333333333333,0.3069053708439898,0.3541666666666667,0.3695652173913043,0.6941176470588235,0.017902813299232736,0.2071611253196931,0.35802469135802467,0.36024844720496896,0.9137931034482759,0.4270833333333333,0.7073170731707317,0.13793103448275862,0.34347826086956523,0.620253164556962,0.24782608695652175,0.3684210526315789,0.59846547314578,0.35802469135802467,0.5190886828644501,0.5032750000000001,0.5077436956521739,0.20342612419700215,0.24867724867724866,0.10696095076400679,0.3531409168081494,8.781683168316832,25.205113636363627,0.30499359795134445,6.0,5.0,3.0,1.0,4.0,5.0,6.0,3.0,17.0,5.0,22.0,,4.0,24.0,2.0,0.22727272727272727,0.2857142857142857,0.3076923076923077,1.0,0.052083333333333336,0.17708333333333334,0.17647058823529413,1.0,0.02608695652173913,0.011235955056179775,,,2.0,15.0,,,0.07142857142857142,0.3333333333333333,,,,False,2.0,0.4,1.0
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,51022.0,850,-118,1627,1631,537.0,493.0,231.0,3258,29.0,56.0,1.0,4.0,12.0,18.0,18.0,48.0,44.0,126.0,5.0,5.0,27.0,,10.0,91.0,230.0,6.0,32.0,57.0,257.0,1759,5.0,21.0,5.0,15.0,30.0,71.0,,12.0,29.0,89.0,68.0,114.0,15.0,2.0,26.0,5.0,14.0,,74.0,22.0,96.0,18.0,42.0,7.0,25.0,214.0,1.0,12.0,,5.0,40.0,,45.0,13.0,58.0,3.0,33.0,16.0,17.0,33.0,11.0,15.0,22.0,3.0,18.0,55.0,2.0,21.0,23.0,83.0,3.0,2.0,68.0,4.0,27.0,9.0,4.0,2.0,2.0,4.0,2.0,,89.0,537.0,16.0,0.37362637362637363,0.37777777777777777,0.8333333333333334,0.1875,,0.1935483870967742,0.39565217391304347,0.23809523809523808,0.4225352112676056,0.3816793893129771,0.20833333333333334,0.3614457831325301,0.43537414965986393,0.2777777777777778,0.4405940594059406,0.12213740458015267,,0.06086956521739131,0.21428571428571427,0.041666666666666664,,,18.22943949711891,0.6,,,0.06462035541195477,0.017569546120058566,0.033112582781456956,0.007194244604316547,0.05844155844155844,0.015815085158150853,0.010050251256281407,0.025510204081632654,0.017361111111111112,0.008695652173913044,,0.08152173913043478,0.053475935828877004,0.06048387096774194,0.043478260869565216,,0.02112676056338028,0.5,0.21374045801526717,0.5178571428571429,0.6590909090909091,0.27586206896551724,0.183206106870229,0.375,0.391304347826087,0.16666666666666666,0.48091603053435117,0.3492063492063492,0.3492063492063492,0.5227272727272727,0.019083969465648856,0.10305343511450382,0.18518518518518517,0.18518518518518517,0.8,0.16666666666666666,0.25,,0.21686746987951808,0.6666666666666666,0.12048192771084337,,0.33587786259541985,0.19230769230769232,0.45299157088122605,0.4366363636363637,0.44164329268292696,0.09473684210526316,0.1067193675889328,0.058365758754863814,0.3463035019455253,12.189999999999998,26.549999999999997,0.33005531653349723,4.0,2.0,,,1.0,,2.0,,3.0,,3.0,1.0,,1.0,,,0.2,0.2,1.0,,0.125,,,0.024096385542168676,,,,,3.0,,,,,,,,False,,,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,118866.0,1981,-124,3846,3849,1232.0,1072.0,594.0,7695,167.0,322.0,55.0,92.0,56.0,108.0,44.0,126.0,51.0,167.0,44.0,93.0,254.0,25.0,79.0,262.0,615.0,105.0,298.0,120.0,959.0,4153,59.0,115.0,20.0,156.0,81.0,183.0,30.0,101.0,58.0,310.0,238.0,286.0,267.0,88.0,253.0,93.0,53.0,4.0,103.0,17.0,120.0,16.0,59.0,16.0,28.0,257.0,12.0,104.0,,60.0,168.0,7.0,235.0,116.0,351.0,29.0,61.0,45.0,16.0,63.0,13.0,39.0,64.0,10.0,24.0,127.0,12.0,41.0,45.0,106.0,4.0,21.0,166.0,18.0,66.0,19.0,14.0,6.0,5.0,16.0,8.0,,310.0,1232.0,13.0,0.4541984732824427,0.5458715596330275,0.8476190476190476,0.3523489932885906,0.297029702970297,0.35353535353535354,0.42601626016260163,0.5130434782608696,0.4426229508196721,0.45947426067908,0.5151515151515151,0.44366197183098594,0.4862665310274669,0.5379310344827586,0.48589341692789967,0.3263964950711939,0.013422818791946308,0.08617886178861789,0.13043478260869565,0.06349206349206349,0.017964071856287425,0.011811023622047244,24.310118265440213,0.49606299212598426,0.0546875,,0.11814345991561181,0.06891981444665342,0.16806722689075632,0.03287671232876712,0.1281618887015177,0.061899679829242264,0.09328358208955224,0.05405405405405406,0.05671077504725898,0.03858520900321544,,0.07093821510297482,0.11330049261083744,0.15716753022452504,0.15808823529411764,0.2,0.06092436974789916,0.5,0.35268346111719606,0.5186335403726708,0.5964285714285714,0.49700598802395207,0.1380065717415115,0.3492063492063492,0.3728813559322034,0.29545454545454547,0.1829134720700986,0.30538922155688625,0.31097560975609756,0.45098039215686275,0.04819277108433735,0.2782037239868565,0.3661417322834646,0.3705179282868526,0.8387096774193549,0.696969696969697,0.5978260869565217,0.18181818181818182,0.38028169014084506,0.5185185185185185,0.27816901408450706,0.31645569620253167,0.6790799561883899,0.3675889328063241,0.5059814631463146,0.5333656779661017,0.5095663120567376,0.07157676348547717,0.09954751131221719,0.16266944734098018,0.3232533889468196,6.769105691056911,25.44899328859061,0.3203328133125325,1.0,7.0,3.0,2.0,12.0,2.0,22.0,4.0,15.0,6.0,17.0,1.0,2.0,5.0,3.0,0.35294117647058826,0.2727272727272727,0.27906976744186046,0.9166666666666666,0.015151515151515152,0.11363636363636363,0.26666666666666666,0.75,0.07746478873239436,0.009966777408637873,2.0,2.0,5.0,48.0,,,0.022727272727272728,0.22727272727272727,,,2.0,False,2.0,1.0,0.5
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,83426.0,1390,-95,2664,2655,829.0,700.0,394.0,5319,56.0,114.0,4.0,18.0,13.0,30.0,15.0,35.0,39.0,113.0,10.0,34.0,110.0,12.0,32.0,110.0,262.0,37.0,120.0,60.0,391.0,2876,8.0,27.0,6.0,34.0,33.0,85.0,13.0,35.0,31.0,136.0,92.0,128.0,102.0,8.0,107.0,34.0,16.0,3.0,185.0,36.0,221.0,31.0,84.0,41.0,60.0,478.0,8.0,29.0,,14.0,78.0,2.0,94.0,37.0,131.0,7.0,76.0,54.0,22.0,59.0,14.0,46.0,32.0,1.0,13.0,91.0,4.0,28.0,36.0,108.0,2.0,7.0,74.0,6.0,31.0,9.0,16.0,13.0,3.0,17.0,12.0,1.0,136.0,829.0,14.0,0.41818181818181815,0.4339622641509434,0.918918918918919,0.30833333333333335,0.37142857142857144,0.3162393162393162,0.4198473282442748,0.2962962962962963,0.38823529411764707,0.43324607329842935,0.358974358974359,0.4375,0.4699519230769231,0.40476190476190477,0.4927536231884058,0.31413612565445026,0.025,0.061068702290076333,0.10526315789473684,0.05714285714285714,0.017699115044247787,0.02727272727272727,16.115702479338843,0.6483516483516484,0.025,,0.07967313585291114,0.028855721393034824,0.056910569105691054,0.031007751937984496,0.07510204081632653,0.02929532858273951,0.03591160220994475,0.013793103448275862,0.0339943342776204,0.03587443946188341,,0.05844155844155844,0.06666666666666667,0.10621761658031088,0.06111111111111111,0.045454545454545456,0.03317535545023697,0.7058823529411765,0.29842931937172773,0.49122807017543857,0.5490196078431373,0.39285714285714285,0.09162303664921466,0.42857142857142855,0.45454545454545453,0.13333333333333333,0.29581151832460734,0.34513274336283184,0.35135135135135137,0.5641025641025641,0.02617801047120419,0.2879581151832461,0.3090909090909091,0.3177570093457944,0.9117647058823529,0.46153846153846156,0.2222222222222222,0.25,0.25,0.43333333333333335,0.26666666666666666,0.375,0.612565445026178,0.3177570093457944,0.4988541114058354,0.511008064516129,0.4694213043478259,0.07616707616707617,0.10801393728222997,0.08695652173913043,0.34782608695652173,9.611832061068707,26.37666666666666,0.3111861861861862,5.0,2.0,,2.0,3.0,1.0,3.0,4.0,11.0,4.0,12.0,3.0,,,,0.3333333333333333,0.3,0.3,1.0,0.02564102564102564,0.28205128205128205,0.36363636363636365,1.0,0.025,,1.0,1.0,1.0,9.0,,,,0.3333333333333333,,,,False,,,
