EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,FtPoints,PenaltyFtPoints,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,TwoPtAssists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,LostBallSteals,DefThreePtReboundPct,DefArc3ReboundPct,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,DefShortMidRangeReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,HeaveMakes,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,484.0,8,16,15,15,11,12,2.0,30,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,11.0,11,1.0,1.0,2.0,4.0,4.0,1.0,1.0,11.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,11,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.1,1.1,1.0,1.1,0.2,26.31578947368421,0.2,0.2,1.0,0.6,1.0,1.0,0.6666666666666666,0.2,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.6,1.0,0.2,1.0,0.8,1.0,0.53098,0.562,0.53098,0.18181818181818182,1.0,2.875,25.1,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,563.0,9,18,18,18,18,15,2.0,36,1.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,4.0,,,9.0,14,,,,1.0,4.0,,,9.0,2.0,,,,,,,,2.0,9.0,18,1.0,1.0,,,,0.25,,0.25,0.25,,0.25,0.5625,,0.5625,,36.36363636363637,,,,0.25,1.0,1.0,1.0,0.5,,,,,,,,0.25,1.0,,,0.25,,0.45085,,0.45085,,1.0,6.9,,1.0,1.0,7.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,701.0,12,22,22,23,18,20,2.0,45,,,,,,,,1.0,,,,,1.0,2.0,2.0,2.0,8.0,14,,1.0,,1.0,2.0,2.0,2.0,8.0,2.0,,,,,,1.0,1.0,2.0,8.0,18,1.0,1.0,1.0,1.0,1.0,0.5,,0.5,1.0,,1.0,1.0,,1.0,0.5,19.23076923076923,0.16666666666666666,0.16666666666666666,,,,,,0.25,,,,,,,,,,,,0.5,,0.46628749999999997,0.4016,0.46628749999999997,,1.0,13.0,22.65,0.8181818181818182,1.0,,,,,,,1.0,1.0,,,,,,,,,,0.1111111111111111,0.09090909090909091,0.3333333333333333,,,0.25,,,1.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,701.0,12,22,22,23,18,20,2.0,45,2.0,2.0,,,1.0,1.0,,,,,,,2.0,2.0,,,4.0,14,,,,1.0,1.0,,,2.0,,4.0,,,,,,,1.0,2.0,18,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,7.692307692307692,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,0.68365,,0.5685,,0.5,,,0.8181818181818182,,,,1.0,6.0,1.0,13.0,,1.0,1.0,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,1.0,1.0,0.5,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,1610612763,Ryan Humphrey,Ryan Humphrey,2415,MEM,701.0,12,22,22,23,18,20,2.0,45,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,3.0,,1.0,2.0,14,,1.0,,1.0,2.0,,1.0,2.0,2.0,,,,1.0,,2.0,2.0,3.0,2.0,18,1.0,1.0,,,,0.3333333333333333,,0.5,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.25,23.076923076923077,0.3333333333333333,0.3333333333333333,,0.25,,,,,,,0.25,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.5,,0.4353875,0.6399,0.44485,,1.0,11.700000000000001,25.2,0.8181818181818182,2.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,0.1111111111111111,0.09090909090909091,,,,0.5,,,1.0,,,,,,2.0,1.0,2.0,3.0,1.0,,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1610612763,Bo Outlaw,Bo Outlaw,448,MEM,311.0,5,9,10,11,6,11,,21,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,2,,,,,,,,,2.0,,,,,,,,,,6,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,10.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.7027,,,,,,,0.6,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604,1610612763,Theron Smith,Theron Smith,2604,MEM,44.0,1,1,1,2,1,2,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,126676.0,2111,-3,4110,4116,1245,1339,540.0,8226,83.0,138.0,1.0,3.0,25.0,46.0,22.0,46.0,112.0,341.0,30.0,99.0,170.0,349.0,120.0,364.0,782.0,4408,11.0,27.0,56.0,48.0,103.0,34.0,105.0,241.0,74.0,266.0,123.0,4.0,331.0,111.0,12.0,25.0,147.0,241.0,1245,0.21764705882352942,0.22023809523809523,0.32967032967032966,0.3238095238095238,0.3352112676056338,0.4871060171919771,0.4074074074074074,0.46601941747572817,0.4908835904628331,0.5,0.47596153846153844,0.510053619302949,0.5,0.5131004366812227,0.5105189340813464,18.57624262847515,0.008438818565400843,0.012364760432766615,0.009633911368015413,0.1935483870967742,0.6014492753623188,0.6484375,0.2289156626506024,0.06451612903225806,0.4782608695652174,0.4888888888888889,0.4782608695652174,0.3284457478005865,0.32941176470588235,0.05454545454545454,0.3333333333333333,0.22115384615384615,0.5434782608695652,0.47596153846153844,0.30303030303030304,0.7040673211781207,0.33534743202416917,0.5247335937500001,0.5030905405405406,0.5075007500000001,0.07161125319693094,0.30818414322250637,10.25644699140401,26.076923076923087,0.3029197080291971,165.0,82.0,43.0,73.0,492.0,17.0,1057.0,99.0,122.0,92.0,60.0,98.0,21.0,17.0,5.0,2.0,5.0,3.0,0.06191369606003752,0.06201146430432517,0.048214285714285716,0.08407871198568873,0.6,0.2314165497896213,0.02880658436213992,0.057534246575342465,65.0,8.0,23.0,4.0,6.0,237.0,93.0,74.0,136.0,97.0,16.0,0.6583333333333333,0.6838235294117647,0.0087527352297593,0.3939393939393939,0.39634146341463417,0.2153846153846154,0.03225806451612903,0.34782608695652173,0.34782608695652173,1.0,0.028846153846153848,0.6666666666666666,419.0,211.0,134.0,20.0,32.0,0.0625,0.06324110671936758,19.0,6.0,45.0,34.0,0.052083333333333336,False,2.0,4.0,9.0,24.0,11.0,28.0,1.0,1.0,9.0,12.0,1.0,56.0,74.0,12.0,1.0,3.0,8.0,26.0,43.0,2.0,1.0,4.0,1.0,5.0,5.0,27.0,1.0,2.0,0.39285714285714285,0.0027472527472527475,0.034383954154727794,0.07246376811594203,0.021739130434782608,0.006060606060606061,0.002932551319648094,0.021739130434782608,0.006711409395973154,0.023121387283236993,0.006726457399103139,0.02030456852791878,0.032,0.05970149253731343,0.020202020202020204,0.18181818181818182,0.6339285714285714,0.07272727272727272,0.5,1.0,0.43636363636363634,0.375,1.0,,,,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,87625.0,1460,45,2767,2753,927,923,379.0,5520,138.0,236.0,23.0,42.0,45.0,72.0,41.0,118.0,7.0,22.0,3.0,6.0,270.0,610.0,20.0,60.0,717.0,2788,34.0,77.0,85.0,79.0,176.0,9.0,18.0,242.0,364.0,176.0,6.0,28.0,21.0,7.0,43.0,56.0,198.0,242.0,927,0.674074074074074,0.7109375,0.3333333333333333,0.5,0.3389830508474576,0.4426229508196721,0.44155844155844154,0.44886363636363635,0.44776119402985076,0.4425287356321839,0.47680412371134023,0.4831536388140162,0.46195652173913043,0.5238095238095238,0.08955223880597014,26.924265842349303,0.0388086642599278,0.04157218442932729,0.05555555555555555,0.3522388059701492,0.5847457627118644,0.6731707317073171,0.5797101449275363,0.1761194029850746,0.3474576271186441,0.3565217391304348,0.03283582089552239,0.3181818181818182,0.3181818181818182,0.4827586206896552,0.5476190476190477,0.3711340206185567,0.625,0.030927835051546393,0.5,0.4417910447761194,0.3333333333333333,0.4838298953662181,0.504325,0.47808393782383424,0.11854951185495119,0.33751743375174337,9.279672131147542,24.621666666666666,0.33501987712323816,256.0,117.0,57.0,23.0,104.0,7.0,231.0,102.0,142.0,71.0,41.0,156.0,67.0,17.0,16.0,9.0,16.0,7.0,0.09760765550239234,0.10708898944193061,0.07751937984496124,0.11171662125340599,0.4375,0.382089552238806,0.09241379310344827,0.10075187969924812,91.0,13.0,38.0,6.0,12.0,54.0,69.0,37.0,129.0,159.0,28.0,0.9,0.5348837209302325,0.03273809523809524,0.35546875,0.364,0.8681318681318682,0.056716417910447764,0.34210526315789475,0.34210526315789475,0.8461538461538461,0.061855670103092786,0.5,81.0,47.0,22.0,40.0,30.0,0.1423487544483986,0.13901345291479822,32.0,13.0,42.0,57.0,0.10652920962199312,False,2.0,4.0,1.0,6.0,3.0,10.0,8.0,,1.0,40.0,,16.0,12.0,12.0,1.0,,14.0,13.0,60.0,4.0,1.0,2.0,3.0,29.0,12.0,,2.0,5.0,0.3,,0.06557377049180328,0.13135593220338984,0.025423728813559324,0.0234375,,,0.010101010101010102,0.05581395348837209,0.026595744680851064,0.028368794326241134,0.10810810810810811,0.15517241379310345,0.041916167664670656,0.5609756097560976,1.0,0.04597701149425287,0.5,1.0,0.06896551724137931,0.16666666666666666,1.0,1.0,0.2608695652173913,,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,146561.0,2443,149,4621,4632,1024,1018,602.0,9253,187.0,291.0,19.0,42.0,38.0,57.0,39.0,103.0,65.0,168.0,11.0,38.0,256.0,480.0,112.0,290.0,1126.0,4752,23.0,56.0,100.0,50.0,91.0,18.0,55.0,277.0,316.0,196.0,42.0,24.0,168.0,65.0,69.0,92.0,403.0,277.0,1024,0.6171875,0.6475409836065574,0.38620689655172413,0.32727272727272727,0.38620689655172413,0.5333333333333333,0.4107142857142857,0.5494505494505495,0.5506493506493506,0.45555555555555555,0.5273972602739726,0.606359649122807,0.5,0.6507177033492823,0.37662337662337664,19.112691875701984,0.042098840756558877,0.040109389243391066,0.044596912521440824,0.37792207792207794,0.6426116838487973,0.7192307692307692,0.6577540106951871,0.13376623376623376,0.3786407766990291,0.43333333333333335,0.21818181818181817,0.3869047619047619,0.3869047619047619,0.4666666666666667,0.4523809523809524,0.3904109589041096,0.6666666666666666,0.2602739726027397,0.2894736842105263,0.7545454545454545,0.3869047619047619,0.5459003246753246,0.539724025974026,0.5338263698630139,0.08880994671403197,0.24600355239786856,5.156666666666666,24.506551724137942,0.22159705691408785,86.0,278.0,123.0,38.0,122.0,2.0,282.0,236.0,311.0,137.0,68.0,335.0,117.0,49.0,38.0,29.0,40.0,20.0,0.13325804630152457,0.13265776140027638,0.10754414125200643,0.14733542319749215,0.5,0.11168831168831168,0.13557358053302435,0.20418848167539266,30.0,47.0,122.0,7.0,17.0,294.0,45.0,25.0,112.0,248.0,37.0,0.875,0.4017857142857143,0.038817005545286505,0.3488372093023256,0.38461538461538464,0.6666666666666666,0.15844155844155844,0.38524590163934425,0.39166666666666666,0.8936170212765957,0.11643835616438356,0.4117647058823529,84.0,40.0,24.0,52.0,69.0,0.13,0.13249211356466878,20.0,11.0,21.0,85.0,0.14705882352941177,False,5.0,12.0,7.0,22.0,12.0,34.0,18.0,,,52.0,2.0,36.0,20.0,19.0,4.0,23.0,14.0,12.0,67.0,11.0,3.0,8.0,13.0,24.0,24.0,26.0,1.0,8.0,0.35294117647058826,0.006896551724137931,0.10833333333333334,0.10652920962199312,0.1262135922330097,0.09302325581395349,,0.16666666666666666,0.024096385542168676,0.03423423423423423,0.04271844660194175,0.034229828850855744,0.03424657534246575,0.12048192771084337,0.041176470588235294,0.38461538461538464,0.8615384615384616,0.13333333333333333,0.4166666666666667,0.8,0.24444444444444444,0.3181818181818182,0.7142857142857143,,0.3157894736842105,2.0,2.0,3.0,1.0,4.0,0.01639344262295082,,,,
