EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,HeaveAttempts,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,Corner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,OffArc3ReboundPct,PenaltyArc3Accuracy,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,on,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1043,1610612755,Amal McCaskill,Amal McCaskill,1043,PHI,4587.0,76,5,137,138,39,21,18,275,8.0,10.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,9.0,14,18.0,144,2.0,2.0,4.0,3.0,5,6.0,12.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,6.0,1.0,8,7.0,15,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,39,2.0,0.6666666666666666,0.8571428571428571,0.6428571428571429,1.0,0.6,0.6428571428571429,1.0,0.6,0.6428571428571429,1.0,0.6,0.07142857142857142,0.1,10.897435897435898,0.6666666666666666,0.2,0.13043478260869565,0.11475409836065574,0.1,0.125,0.109375,0.058823529411764705,0.125,0.15,0.09090909090909091,0.1875,0.10526315789473684,0.5,1.0,0.7142857142857143,0.8,0.8888888888888888,0.625,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,1.0,0.6,0.7142857142857143,0.48220714285714283,0.61875,0.48902,0.07142857142857142,0.07142857142857142,0.2222222222222222,0.3333333333333333,4.521428571428571,0.2846715328467153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,35832.0,597,-38,1083,1090,335,224,147,2173,42.0,83.0,12.0,28.0,9.0,23.0,46.0,16.0,41.0,71.0,170,206.0,1113,15.0,41.0,47.0,13.0,38,53.0,100.0,42.0,18.0,20.0,13.0,5.0,18.0,2.0,2.0,41.0,37.0,17.0,56.0,8.0,81,45.0,126,12.0,10.0,8.0,16.0,4.0,24.0,3.0,4.0,12.0,45,81.0,5.0,34.0,6.0,2.0,6.0,4.0,53.0,335,7.0,0.704225352112676,0.8064516129032258,0.4176470588235294,0.36585365853658536,0.34210526315789475,0.4152046783625731,0.36585365853658536,0.3333333333333333,0.49282296650717705,0.4519230769230769,0.4649122807017544,0.11764705882352941,0.18072289156626506,18.404423380726698,0.3333333333333333,0.2222222222222222,0.14736842105263157,0.07566462167689161,0.1349206349206349,0.1442687747035573,0.07142857142857142,0.0972972972972973,0.06060606060606061,0.06395348837209303,0.10101010101010101,0.1694915254237288,0.15950920245398773,0.20588235294117646,0.6666666666666666,0.4853801169590643,0.5060240963855421,0.6176470588235294,0.6190476190476191,0.26900584795321636,0.23976608187134502,0.3902439024390244,0.4,1.0,0.6829268292682927,0.42857142857142855,0.5897435897435898,0.391304347826087,0.49122807017543857,0.4662376470588235,0.4901605263157894,0.47254736842105255,0.17,0.1708542713567839,0.22815533980582525,0.25728155339805825,6.9411764705882355,0.30932594644506,13.0,1.0,1.0,1.0,64.0,17.0,1.0,27.0,1.0,3.0,9.0,2.0,2.0,6.0,4.0,2.0,2.0,4.0,2.0,1.0,7.0,5.0,9.0,4.0,4.0,3.0,0.005847953216374269,0.08695652173913043,0.024390243902439025,0.11320754716981132,0.03508771929824561,0.08333333333333333,0.10869565217391304,0.05063291139240506,0.2826086956521739,0.30952380952380953,0.6153846153846154,0.005847953216374269,0.25,0.02564102564102564,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,1763.0,29,-18,47,51,20,13,8,98,,1.0,,,,,2.0,,,,3,,58,,,,,1,,,,,,3.0,,3.0,,1.0,6.0,,1.0,1.0,,2,,2,1.0,1.0,2.0,,,2.0,,2.0,2.0,6,,,,,,,,,20,,,,,,,,,,,,,,,12.727272727272727,1.0,,0.07692307692307693,,0.2,0.1111111111111111,,,,,,,0.2,,,0.2,,,,0.4,,,,,,,,,0.6,0.48202,,0.3999,,,,,5.133333333333333,0.425531914893617,,,,2.0,,,,,,,2.0,,,,,,,2.0,,,,,,,,,0.4,,,,,,0.2,,,,,,,,23.4,2.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,24536.0,409,-2,750,752,245,194,98,1502,11.0,27.0,,,3.0,6.0,18.0,12.0,31.0,31.0,76,117.0,744,,6.0,12.0,10.0,22,30.0,48.0,14.0,,16.0,24.0,3.0,27.0,1.0,10.0,57.0,6.0,7.0,32.0,6.0,45,7.0,52,17.0,10.0,10.0,14.0,3.0,24.0,1.0,8.0,10.0,28,22.0,,10.0,3.0,,3.0,2.0,30.0,245,2.0,0.7741935483870968,0.7741935483870968,0.40789473684210525,,0.45454545454545453,0.51010101010101,0.5,0.4642857142857143,0.5318181818181819,0.5,0.5,0.21052631578947367,0.4444444444444444,15.296803652968038,0.4166666666666667,0.24,0.11764705882352941,0.017543859649122806,0.07777777777777778,0.10773480662983426,0.015706806282722512,0.029197080291970802,0.02247191011235955,,0.1038961038961039,0.14084507042253522,0.11290322580645161,0.14285714285714285,0.6666666666666666,0.2727272727272727,0.4074074074074074,0.7333333333333333,0.9090909090909091,0.18181818181818182,0.31313131313131315,0.3870967741935484,0.4,0.9166666666666666,,,0.21428571428571427,0.5,0.5050505050505051,0.5012252525252524,0.4958208333333333,0.47871428571428576,0.09174311926605505,0.11627906976744186,0.10256410256410256,0.2564102564102564,9.646052631578948,0.32666666666666666,8.0,6.0,3.0,23.0,16.0,,6.0,4.0,,2.0,12.0,2.0,,1.0,,7.0,3.0,7.0,,,,6.0,1.0,3.0,,,0.23232323232323232,0.16666666666666666,0.03225806451612903,0.023809523809523808,,,0.04838709677419355,,0.4444444444444444,0.5333333333333333,0.375,0.06060606060606061,,0.10714285714285714,23.83043478260869,17.0,0.1717171717171717,10.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,13.0,4.0,6.0,2.0,39.0,6.0,3.0,2.0,1.0,1.0,0.5652173913043478,0.6666666666666666,0.3333333333333333,0.5652173913043478,0.5882352941176471,0.5882352941176471,1.0,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,1.0,0.10714285714285714,0.6666666666666666,0.5,,,,,,,,,True,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,30071.0,501,-24,920,925,285,197,128,1845,43.0,92.0,2.0,9.0,5.0,23.0,60.0,40.0,110.0,106.0,262,328.0,957,8.0,20.0,28.0,18.0,66,70.0,84.0,128.0,4.0,14.0,62.0,10.0,72.0,6.0,17.0,154.0,7.0,6.0,15.0,2.0,23,10.0,33,34.0,19.0,27.0,21.0,9.0,48.0,3.0,16.0,9.0,21,97.0,8.0,42.0,,,,,70.0,285,3.0,0.39622641509433965,0.40384615384615385,0.40458015267175573,0.4,0.2727272727272727,0.429042904290429,0.4807692307692308,0.2777777777777778,0.47262247838616717,0.5,0.35,0.05343511450381679,0.09782608695652174,36.57407407407407,0.5625,0.06451612903225806,0.046153846153846156,0.01674641148325359,0.05825242718446602,0.04906542056074766,0.019230769230769232,0.01948051948051948,0.008620689655172414,0.02027027027027027,0.011363636363636364,0.02912621359223301,0.08208955223880597,0.03571428571428571,,0.30363036303630364,0.4673913043478261,0.5180722891566265,0.37209302325581395,0.19801980198019803,0.36303630363036304,0.36363636363636365,0.3669724770642202,0.5,0.34615384615384615,0.2222222222222222,0.2839506172839506,0.21739130434782608,0.4389438943894389,0.47812458745874586,0.4739145833333333,0.4542907407407408,0.12462908011869436,0.14189189189189189,0.08536585365853659,0.21341463414634146,9.721755725190842,0.30978260869565216,23.0,38.0,15.0,41.0,68.0,3.0,15.0,25.0,,4.0,35.0,10.0,2.0,1.0,2.0,15.0,8.0,18.0,1.0,,,6.0,10.0,,1.0,,0.1353135313531353,0.06666666666666667,0.00909090909090909,0.023255813953488372,0.04,0.05555555555555555,0.06666666666666667,0.012121212121212121,0.38333333333333336,0.4107142857142857,0.2608695652173913,0.1254125412541254,,0.18518518518518517,26.009756097560974,3.0,0.009900990099009901,,,,,,16.0,3.0,6.0,16.0,3.0,6.0,3.0,33.0,38.0,16.0,1.0,,0.6875,0.3902439024390244,0.5,0.2,0.3902439024390244,,,,0.42105263157894735,0.42105263157894735,0.6875,,,,0.23076923076923078,0.5,0.6666666666666666,,,0.42105263157894735,3.0,15.0,0.03125,0.2,,,,,True,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,27027.0,450,-20,824,828,234,153,100,1652,13.0,34.0,1.0,1.0,2.0,9.0,27.0,13.0,41.0,34.0,102,99.0,830,4.0,7.0,10.0,3.0,27,22.0,36.0,32.0,2.0,11.0,74.0,17.0,91.0,8.0,37.0,199.0,6.0,7.0,30.0,,37,7.0,44,22.0,6.0,12.0,7.0,4.0,19.0,2.0,8.0,12.0,34,44.0,3.0,14.0,1.0,,1.0,1.0,22.0,234,9.0,0.5294117647058824,0.5454545454545454,0.3333333333333333,0.5714285714285714,0.1111111111111111,0.32075471698113206,0.5714285714285714,0.1,0.388,0.625,0.2682926829268293,0.10784313725490197,0.20588235294117646,15.110178384050368,0.631578947368421,,0.1016949152542373,0.016,0.07291666666666667,0.09462915601023018,0.014457831325301205,0.014285714285714285,0.009523809523809525,0.023076923076923078,0.07407407407407407,0.08602150537634409,0.1322314049586777,0.038461538461538464,1.0,0.32075471698113206,0.38235294117647056,0.48148148148148145,0.23076923076923078,0.25471698113207547,0.3867924528301887,0.3170731707317073,0.325,0.6923076923076923,0.14285714285714285,1.0,0.3,0.2222222222222222,0.3584905660377358,0.468591346153846,0.43791428571428576,0.4735125,0.11965811965811966,0.12389380530973451,0.10101010101010101,0.2222222222222222,9.649999999999997,0.28398058252427183,8.0,3.0,2.0,4.0,31.0,2.0,3.0,16.0,2.0,9.0,23.0,14.0,,1.0,3.0,16.0,1.0,8.0,2.0,,2.0,2.0,8.0,1.0,,,0.03773584905660377,0.1111111111111111,0.024390243902439025,0.03225806451612903,,,0.08571428571428572,0.05084745762711865,0.2962962962962963,0.3333333333333333,0.75,0.02830188679245283,1.0,0.06666666666666667,40.125,1.0,0.009433962264150943,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.03333333333333333,,,,,,,3.0,,,,True,,,,,,,,,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,16548.0,276,-17,495,493,143,76,67,988,23.0,48.0,8.0,21.0,11.0,17.0,21.0,8.0,18.0,40.0,87,102.0,503,10.0,25.0,26.0,14.0,24,41.0,50.0,30.0,16.0,10.0,12.0,1.0,13.0,1.0,4.0,27.0,30.0,11.0,34.0,6.0,51,31.0,82,10.0,7.0,4.0,7.0,2.0,11.0,,2.0,7.0,21,31.0,3.0,11.0,3.0,2.0,3.0,2.0,41.0,143,1.0,0.625,0.78125,0.45977011494252873,0.4,0.5833333333333334,0.45977011494252873,0.4,0.5833333333333334,0.504950495049505,0.4642857142857143,0.6212121212121212,0.11494252873563218,0.16666666666666666,19.243986254295532,0.36363636363636365,0.5454545454545454,0.2085889570552147,0.13043478260869565,0.16666666666666666,0.1965065502183406,0.12062256809338522,0.16483516483516483,0.1111111111111111,0.10588235294117647,0.23529411764705882,0.2222222222222222,0.19047619047619047,0.2777777777777778,0.6666666666666666,0.5517241379310345,0.4791666666666667,0.575,0.5652173913043478,0.2413793103448276,0.20689655172413793,0.4444444444444444,0.4444444444444444,1.0,0.84,0.38095238095238093,0.7083333333333334,0.6470588235294118,0.5517241379310345,0.48792528735632185,0.534425,0.5119708333333333,0.11578947368421053,0.11578947368421053,0.2549019607843137,0.4019607843137255,5.814942528735633,0.28888888888888886,9.0,,,,22.0,6.0,,13.0,,,6.0,2.0,1.0,,3.0,3.0,1.0,2.0,1.0,,6.0,2.0,6.0,1.0,1.0,1.0,,0.09523809523809523,,,0.037037037037037035,,0.125,0.08108108108108109,0.42857142857142855,0.47368421052631576,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,True,,,,,,,,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,9818.0,164,-10,288,288,98,62,52,576,4.0,12.0,,1.0,,2.0,4.0,6.0,10.0,12.0,26,53.0,299,1.0,2.0,2.0,4.0,7,22.0,16.0,8.0,,4.0,7.0,1.0,8.0,,3.0,17.0,4.0,3.0,16.0,1.0,20,7.0,27,6.0,4.0,5.0,2.0,2.0,7.0,,3.0,6.0,12,9.0,1.0,5.0,3.0,1.0,3.0,2.0,22.0,98,,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.5,0.5714285714285714,0.5625,0.3333333333333333,0.9090909090909091,0.6022727272727273,0.3333333333333333,0.9166666666666666,0.15384615384615385,0.3333333333333333,14.655172413793103,0.7142857142857143,0.1,0.16161616161616163,0.030303030303030304,0.07894736842105263,0.1386861313868613,0.04,0.015151515151515152,,0.07692307692307693,0.2,0.25,0.08695652173913043,0.16666666666666666,0.6666666666666666,0.3,0.3333333333333333,0.5,0.75,0.1,0.25,0.6,0.6,0.6666666666666666,0.3333333333333333,,0.18181818181818182,,0.65,0.50168,0.50655,0.4611227272727273,0.11363636363636363,0.16666666666666666,0.03773584905660377,0.41509433962264153,8.45,0.3402777777777778,2.0,5.0,1.0,14.0,8.0,,4.0,2.0,,1.0,3.0,1.0,2.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,,1.0,,,0.35,,,0.045454545454545456,0.1111111111111111,0.1111111111111111,0.038461538461538464,,0.5,0.5,0.5,0.125,,0.09090909090909091,24.37857142857143,9.0,0.225,4.0,,,3.0,3.0,3.0,,1.0,7.0,,1.0,4.0,21.0,5.0,3.0,,,1.0,0.5,,1.0,0.5,0.4444444444444444,0.4444444444444444,1.0,0.6,0.6,1.0,,,,0.3333333333333333,,,0.2727272727272727,1.0,0.6,1.0,,0.1111111111111111,1.0,,1.0,,,True,,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,4553.0,76,-26,137,137,68,34,24,274,5.0,7.0,1.0,2.0,,1.0,3.0,6.0,6.0,12.0,16,26.0,152,3.0,4.0,6.0,5.0,8,10.0,20.0,4.0,2.0,1.0,1.0,,1.0,,,2.0,2.0,3.0,2.0,,5,3.0,8,2.0,2.0,2.0,3.0,,5.0,,3.0,1.0,9,6.0,,3.0,,,,,10.0,68,1.0,0.8333333333333334,0.9090909090909091,0.75,0.75,0.625,0.6666666666666666,0.75,0.5,0.6190476190476191,0.75,0.45454545454545453,0.0625,,15.853658536585368,0.4,,0.05263157894736842,0.03508771929824561,0.21428571428571427,0.09615384615384616,0.045454545454545456,,0.11764705882352941,,,0.07692307692307693,0.058823529411764705,0.3333333333333333,,0.3888888888888889,0.7142857142857143,0.7142857142857143,0.8,0.16666666666666666,0.3333333333333333,1.0,1.0,0.8333333333333334,0.5,0.5,0.1,,0.5,0.44795294117647066,0.42255,0.41090000000000004,0.14285714285714285,0.15789473684210525,0.23076923076923078,0.38461538461538464,8.331249999999999,0.49635036496350365,1.0,2.0,2.0,2.0,2.0,,2.0,,,,1.0,,1.0,,,,,2.0,,,,2.0,,,,,0.1111111111111111,0.3333333333333333,,,0.1111111111111111,,0.18181818181818182,,0.3333333333333333,0.5,1.0,0.1111111111111111,,0.2,30.65,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,1.0,,True,,,,,,,,,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,1634.0,27,-10,46,49,24,21,10,95,,,,,,,,1.0,6.0,1.0,6,8.0,50,,2.0,,,3,6.0,2.0,,,2.0,1.0,,1.0,,1.0,2.0,3.0,,2.0,1.0,3,3.0,6,,,1.0,1.0,1.0,2.0,,,2.0,3,,,,,,,,6.0,24,,1.0,1.0,0.16666666666666666,,,0.26666666666666666,,0.42857142857142855,0.26666666666666666,,0.42857142857142855,0.3333333333333333,,29.31034482758621,0.5,0.25,0.1,0.14285714285714285,,0.08695652173913043,0.1,,0.2,0.25,,0.2222222222222222,,,,,,,,,0.4,0.16666666666666666,0.25,1.0,,,,,0.6,0.4702400000000001,0.4535,0.4585571428571429,,,,0.75,16.7,0.5217391304347826,,4.0,2.0,9.0,,,4.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,0.6,,0.3333333333333333,,,,,0.1,,,,0.26666666666666666,,0.2857142857142857,24.077777777777776,5.0,0.3333333333333333,1.0,,2.0,1.0,2.0,1.0,,1.0,2.0,,3.0,2.0,6.0,4.0,1.0,,,1.0,0.2222222222222222,,0.5,0.2222222222222222,0.2,0.2,1.0,0.25,0.25,1.0,0.4,,,0.2,,,0.2857142857142857,0.5,0.25,1.0,,,0.5,,,,,True,,,,,,,,,
