EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3Assists,Travels,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,3SecondViolations,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked,BlockedArc3,OffensiveGoaltends
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,8105.0,135,-19,230,258,59,60,35,488,6.0,12.0,2.0,4.0,1.0,1.0,1.0,4.0,7.0,17.0,5.0,19.0,240,2.0,4.0,2.0,6.0,1.0,2.0,2.0,10.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,6.0,3.0,9.0,1.0,13.0,12.0,25.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,8.0,4.0,1.0,6.0,15.0,1.0,1.0,10.0,3.0,2.0,2.0,59,2.0,0.7142857142857143,1.0,0.4117647058823529,0.5,0.4117647058823529,0.5,0.4318181818181818,0.5,0.25,0.0588235294117647,0.0833333333333333,11.07011070110701,0.375,0.1,0.0957446808510638,0.0652173913043478,0.1071428571428571,0.24,0.0983606557377049,0.1025641025641025,0.1111111111111111,0.0833333333333333,0.2222222222222222,0.2857142857142857,0.0952380952380952,0.1481481481481481,0.0652173913043478,0.15,0.1111111111111111,0.7058823529411765,0.5,0.5454545454545454,0.6666666666666666,0.0588235294117647,0.2352941176470588,0.25,0.25,1.0,1.0,0.5,1.0,0.7058823529411765,0.5073235294117647,0.5642,0.5429,0.15,0.15,0.3157894736842105,0.1052631578947368,4.947058823529411,0.2565217391304348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,20927.0,349,16,619,625,164,133,86,1244,3.0,11.0,,,3.0,6.0,17.0,35.0,21.0,52.0,14.0,113.0,583,1.0,5.0,1.0,6.0,10.0,2.0,28.0,20.0,22.0,,,43.0,2.0,45.0,2.0,19.0,92.0,,3.0,6.0,13.0,1.0,20.0,4.0,24.0,,11.0,5.0,10.0,6.0,8.0,10.0,1.0,2.0,,20.0,2.0,7.0,10.0,30.0,,2.0,21.0,4.0,3.0,28.0,164,3.0,0.4761904761904761,0.4761904761904761,0.4038461538461538,0.2,0.4230769230769231,0.2083333333333333,0.4349593495934959,0.2083333333333333,0.421875,,,19.86111111111111,0.5,0.0384615384615384,0.0537190082644628,0.0126050420168067,0.081081081081081,,0.060126582278481,0.0101010101010101,0.0344827586206896,,,,0.0441176470588235,0.0454545454545454,0.0648148148148148,0.087719298245614,,0.094017094017094,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.0512820512820512,0.2991452991452991,0.4857142857142857,0.4857142857142857,0.4705882352941176,,,0.1,0.6495726495726496,0.4869437500000001,0.4568833333333333,0.4854444444444445,0.0333333333333333,0.0727272727272727,0.0530973451327433,0.247787610619469,13.667307692307691,0.2649434571890145,2.0,1.0,5.0,18.0,1.0,1.0,4.0,14.0,47.0,1.0,6.0,5.0,16.0,19.0,65.0,1.0,7.0,4.0,6.0,20.0,48.0,9.0,4.0,43.0,14.0,1.0,12.0,12.0,1.0,6.0,1.0,8.0,1.0,1.0,1.0,0.8421052631578947,0.2923076923076923,0.1428571428571428,0.3,0.3114754098360656,0.4,0.4333333333333333,0.5555555555555556,0.0153846153846153,0.0212765957446808,0.0434782608695652,0.0588235294117647,0.1666666666666666,0.1666666666666666,0.1538461538461538,0.2777777777777778,0.2777777777777778,0.8,0.4017094017094017,0.2978723404255319,0.3043478260869565,0.8571428571428571,0.0833333333333333,0.5,0.1666666666666666,0.6666666666666666,0.1333333333333333,0.25,0.5333333333333333,0.3125,0.3255813953488372,26.813846153846157,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,23864.0,398,-3,714,736,240,247,104,1450,29.0,54.0,5.0,10.0,15.0,22.0,6.0,15.0,39.0,91.0,24.0,102.0,719,5.0,11.0,7.0,17.0,23.0,11.0,31.0,50.0,28.0,8.0,9.0,18.0,3.0,21.0,2.0,12.0,45.0,6.0,28.0,24.0,55.0,5.0,84.0,34.0,118.0,5.0,15.0,8.0,11.0,1.0,8.0,8.0,1.0,3.0,,19.0,2.0,2.0,12.0,23.0,1.0,2.0,42.0,13.0,9.0,31.0,240,4.0,0.6410256410256411,0.7142857142857143,0.4285714285714285,0.4545454545454545,0.4285714285714285,0.4545454545454545,0.4594594594594595,0.53125,0.4696969696969697,0.0989010989010989,0.1111111111111111,15.513126491646776,0.5789473684210527,0.2631578947368421,0.1896551724137931,0.1007194244604316,0.2823529411764706,0.088235294117647,0.2106666666666666,0.0982658959537572,0.0980392156862745,0.0869565217391304,0.1020408163265306,0.0526315789473684,0.127906976744186,0.1666666666666666,0.2424242424242424,0.2957746478873239,0.119047619047619,0.5934065934065934,0.5370370370370371,0.6041666666666666,0.6206896551724138,0.2417582417582417,0.1648351648351648,0.4,0.4,0.8333333333333334,0.9090909090909092,0.5,0.6521739130434783,0.5934065934065934,0.480243956043956,0.5265545454545454,0.483595652173913,0.1274509803921568,0.1274509803921568,0.1666666666666666,0.3039215686274509,4.984615384615385,0.3361344537815126,8.0,4.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,4.0,2.0,,7.0,2.0,,31.0,5.0,32.0,,,,,,0.4347826086956521,0.4347826086956521,,,,,0.2142857142857142,0.1818181818181818,0.2105263157894736,,,,,,,,,,,,0.5333333333333333,,,,,,,1.0,4.0,1.0,21.0,1.0,5.0,16.0,1.0,0.1363636363636363,0.119047619047619,0.5,0.5,,,,,,,,,,,,True,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,5088.0,85,-1,140,143,25,22,21,283,6.0,7.0,2.0,2.0,2.0,9.0,2.0,6.0,12.0,22.0,9.0,33.0,144,2.0,3.0,,4.0,3.0,2.0,6.0,10.0,14.0,4.0,,,2.0,2.0,1.0,,6.0,2.0,5.0,,11.0,1.0,12.0,7.0,19.0,,2.0,2.0,1.0,,,2.0,,1.0,,3.0,,,11.0,22.0,3.0,2.0,11.0,5.0,1.0,6.0,25,1.0,0.4166666666666667,0.5,0.5454545454545454,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.6,,,17.964071856287426,0.3333333333333333,0.1428571428571428,0.1774193548387097,0.081967213114754,,0.1428571428571428,0.1447368421052631,0.0933333333333333,0.0952380952380952,0.0416666666666666,,0.2857142857142857,0.238095238095238,0.0952380952380952,0.2,,,0.3181818181818182,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.4090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3181818181818182,0.4395181818181817,0.46285,0.4973333333333333,0.1923076923076923,0.1923076923076923,0.1212121212121212,0.1818181818181818,8.409090909090908,0.1785714285714285,2.0,4.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.4444444444444444,0.4444444444444444,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,0.125,1.0,0.25,,,,,,,,,,,,True,,,
682,1610612765,Bob Sura,Bob Sura,682,DET,42077.0,701,-16,1257,1286,384,340,182,2543,47.0,87.0,4.0,18.0,24.0,21.0,10.0,29.0,62.0,137.0,48.0,199.0,1261,5.0,23.0,9.0,28.0,37.0,18.0,65.0,58.0,66.0,6.0,11.0,69.0,20.0,89.0,11.0,31.0,198.0,6.0,22.0,17.0,51.0,5.0,73.0,30.0,103.0,2.0,37.0,17.0,24.0,5.0,18.0,15.0,,6.0,,39.0,2.0,9.0,24.0,86.0,4.0,6.0,69.0,26.0,9.0,65.0,384,8.0,0.4677419354838709,0.4915254237288136,0.4525547445255474,0.217391304347826,0.4364161849710982,0.3518518518518518,0.4806763285024155,0.4242424242424242,0.5158730158730159,0.0802919708029197,0.1149425287356321,16.71195652173913,0.6153846153846154,0.131578947368421,0.1028225806451613,0.0450819672131147,0.1188811188811188,0.0530973451327433,0.1064162754303599,0.0465890183028286,0.028735632183908,0.0424242424242424,0.0641025641025641,0.0285714285714285,0.0714285714285714,0.1338582677165354,0.1069767441860465,0.125,0.0232558139534883,0.5028901734104047,0.5402298850574713,0.6103896103896104,0.4042553191489361,0.1213872832369942,0.1676300578034682,0.3448275862068966,0.3448275862068966,0.8,0.6666666666666666,0.2222222222222222,0.4897959183673469,0.7109826589595376,0.514445029239766,0.5255022727272727,0.4760457446808509,0.1313131313131313,0.1604938271604938,0.1407035175879397,0.3266331658291457,5.38029197080292,0.3054892601431981,17.0,5.0,2.0,13.0,,1.0,3.0,7.0,23.0,3.0,4.0,2.0,9.0,9.0,36.0,3.0,4.0,19.0,3.0,12.0,24.0,3.0,1.0,22.0,7.0,,12.0,26.0,2.0,20.0,1.0,,9.0,2.0,9.0,0.8888888888888888,0.25,0.75,0.25,0.2571428571428571,0.5135135135135135,0.4795918367346938,0.2080924855491329,,,0.0363636363636363,0.0967741935483871,0.238095238095238,0.25,0.0751445086705202,0.1538461538461538,0.1538461538461538,1.0,0.1329479768786127,0.3043478260869565,0.3043478260869565,0.8571428571428571,,0.1481481481481481,0.75,0.7083333333333334,0.0612244897959183,0.3333333333333333,0.1836734693877551,0.2222222222222222,0.3181818181818182,26.50277777777778,9.0,1.0,,1.0,,6.0,6.0,,0.0476190476190476,0.0671140939597315,0.6666666666666666,0.4,1.0,,,,,,,,,,,True,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,13567.0,226,-24,420,412,154,117,61,832,12.0,22.0,2.0,3.0,13.0,15.0,4.0,25.0,25.0,62.0,37.0,123.0,441,5.0,8.0,6.0,16.0,24.0,25.0,63.0,8.0,42.0,,1.0,22.0,2.0,24.0,1.0,9.0,50.0,,1.0,3.0,11.0,,14.0,1.0,15.0,,7.0,3.0,11.0,1.0,6.0,5.0,,5.0,1.0,16.0,3.0,6.0,8.0,23.0,,1.0,44.0,7.0,11.0,63.0,154,5.0,0.16,0.16,0.4032258064516129,0.625,0.4623655913978494,0.4166666666666667,0.527027027027027,0.5,0.5980392156862745,0.0161290322580645,0.0454545454545454,25.918367346938773,0.6875,,0.0679012345679012,0.0063291139240506,0.0652173913043478,,0.0673076923076923,0.0050251256281407,,0.0163934426229508,,,0.0545454545454545,0.0333333333333333,0.0909090909090909,0.0857142857142857,,0.2365591397849462,0.5454545454545454,0.5714285714285714,0.25,0.1612903225806451,0.2688172043010752,0.16,0.16,0.25,0.25,0.6666666666666666,0.3513513513513513,0.5698924731182796,0.4668596774193547,0.4630714285714284,0.4801702702702703,0.08,0.1029411764705882,0.1300813008130081,0.5121951219512195,10.024193548387098,0.3666666666666666,7.0,9.0,3.0,5.0,,3.0,3.0,9.0,26.0,,4.0,3.0,10.0,12.0,31.0,,4.0,10.0,6.0,13.0,27.0,9.0,,26.0,9.0,,5.0,8.0,,4.0,1.0,6.0,1.0,,1.0,0.75,0.3870967741935484,,0.4615384615384615,0.3870967741935484,0.4166666666666667,0.5135135135135135,0.3333333333333333,,,,,0.6,0.6,0.053763440860215,0.6,0.6,1.0,0.2795698924731182,0.3461538461538461,0.3461538461538461,0.6666666666666666,,0.3333333333333333,,0.5384615384615384,0.081081081081081,1.0,0.2702702702702703,0.3,0.3461538461538461,25.54838709677419,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,0.03125,,,,,,,,True,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,11902.0,198,-34,366,369,153,139,54,735,18.0,26.0,4.0,5.0,9.0,29.0,7.0,27.0,44.0,82.0,25.0,116.0,404,7.0,10.0,1.0,18.0,31.0,19.0,54.0,50.0,38.0,6.0,7.0,9.0,6.0,15.0,4.0,5.0,36.0,2.0,4.0,1.0,9.0,,10.0,6.0,16.0,1.0,7.0,4.0,11.0,2.0,4.0,11.0,1.0,7.0,,22.0,1.0,9.0,2.0,13.0,,5.0,30.0,9.0,7.0,54.0,153,2.0,0.5681818181818182,0.6097560975609756,0.5365853658536586,0.7,0.5352941176470588,0.7727272727272727,0.5876288659793815,0.75,0.6162790697674418,0.0853658536585365,0.1538461538461538,28.0,0.5,,0.0666666666666666,0.0283687943262411,0.0294117647058823,0.0909090909090909,0.059171597633136,0.0368098159509202,0.06,,0.1428571428571428,,0.0277777777777777,0.1212121212121212,0.0606060606060606,,0.0303030303030303,0.3058823529411765,0.6923076923076923,0.8181818181818182,0.5,0.3411764705882353,0.3176470588235294,0.2592592592592592,0.2692307692307692,1.0,0.4545454545454545,0.8,0.2727272727272727,0.3411764705882353,0.4586788235294118,0.4709649999999999,0.4608712121212121,0.1,0.1034482758620689,0.1551724137931034,0.4655172413793103,9.564634146341463,0.4180327868852459,7.0,19.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,16.0,1.0,2.0,3.0,,,2.0,1.0,,2.0,2.0,,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5161290322580645,0.5303030303030303,0.0352941176470588,,,,0.1666666666666666,0.6551724137931034,0.7037037037037037,0.0117647058823529,,,,0.0235294117647058,0.5,0.5,1.0,,0.0909090909090909,1.0,0.7777777777777778,,,0.0606060606060606,0.5,0.5,24.6,2.0,3.0,,,,,1.0,,0.0689655172413793,0.0217391304347826,1.0,0.4736842105263157,1.0,,,,0.037037037037037,0.25,,,,,,True,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,16690.0,278,64,509,523,166,124,76,1032,21.0,38.0,4.0,13.0,10.0,31.0,8.0,20.0,42.0,89.0,35.0,137.0,467,7.0,20.0,2.0,19.0,25.0,14.0,45.0,36.0,48.0,10.0,9.0,11.0,2.0,13.0,2.0,4.0,28.0,5.0,19.0,13.0,38.0,4.0,55.0,29.0,84.0,3.0,6.0,3.0,9.0,1.0,3.0,7.0,1.0,6.0,,16.0,3.0,4.0,11.0,30.0,4.0,4.0,46.0,20.0,4.0,45.0,166,2.0,0.4285714285714285,0.4864864864864865,0.4719101123595505,0.35,0.51,0.4047619047619047,0.5614754098360656,0.3958333333333333,0.6081081081081081,0.1011235955056179,0.1578947368421052,23.07692307692308,0.5625,0.2352941176470588,0.1938775510204081,0.1027027027027027,0.2363636363636363,0.1041666666666666,0.2031872509960159,0.1030042918454935,0.1384615384615384,0.1323529411764706,0.03125,0.25,0.1739130434782608,0.1875,0.2151898734177215,0.2,0.073170731707317,0.38,0.5526315789473685,0.65625,0.5238095238095238,0.31,0.2,0.4,0.4210526315789473,0.375,0.6190476190476191,0.3076923076923077,0.3448275862068966,0.49,0.4661257575757575,0.5079911764705882,0.4512844827586206,0.1694915254237288,0.1869158878504672,0.1386861313868613,0.3284671532846715,7.385393258426966,0.3261296660117878,4.0,13.0,,,,,,6.0,11.0,1.0,1.0,3.0,4.0,6.0,11.0,1.0,1.0,11.0,3.0,4.0,15.0,3.0,1.0,10.0,6.0,,2.0,5.0,5.0,3.0,2.0,,11.0,1.0,11.0,0.8333333333333334,0.5454545454545454,1.0,0.75,0.6,0.44,0.5344827586206896,0.11,,,0.1785714285714285,0.3333333333333333,0.4193548387096774,0.4482758620689655,,,,,0.11,0.5454545454545454,0.5454545454545454,0.8333333333333334,,0.0476190476190476,1.0,0.4,,,0.1379310344827586,0.75,0.6,27.55454545454546,,1.0,,8.0,,2.0,8.0,,0.064516129032258,0.0192307692307692,0.7272727272727273,0.3076923076923077,,,,,0.05,0.25,,,,,,True,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,15848.0,264,15,491,502,145,155,65,993,9.0,16.0,1.0,2.0,4.0,18.0,6.0,20.0,23.0,54.0,9.0,70.0,479,2.0,7.0,,4.0,17.0,6.0,25.0,22.0,24.0,2.0,1.0,18.0,3.0,21.0,3.0,11.0,45.0,1.0,8.0,10.0,30.0,1.0,41.0,11.0,52.0,3.0,10.0,5.0,8.0,2.0,6.0,7.0,2.0,2.0,,15.0,,3.0,9.0,15.0,1.0,2.0,13.0,3.0,4.0,25.0,145,1.0,0.4782608695652174,0.5,0.4259259259259259,0.2857142857142857,0.4357142857142857,0.25,0.46,0.25,0.5434782608695652,0.0185185185185185,,15.706806282722512,0.5333333333333333,0.1111111111111111,0.1578947368421052,0.0446927374301676,0.1818181818181818,0.0196078431372549,0.1632653061224489,0.0391304347826087,0.0655737704918032,0.05,0.0277777777777777,,0.1285714285714285,0.1627906976744186,0.1818181818181818,0.2222222222222222,0.0769230769230769,0.2285714285714285,0.5625,0.5625,0.3333333333333333,0.2571428571428571,0.2857142857142857,0.3,0.3,0.8333333333333334,0.25,0.5,0.2105263157894736,0.4571428571428571,0.4688878571428571,0.4429625,0.4297973684210527,0.0422535211267605,0.0545454545454545,0.0571428571428571,0.3571428571428571,9.73703703703704,0.2953156822810591,2.0,8.0,3.0,8.0,1.0,,1.0,2.0,8.0,,,1.0,1.0,5.0,16.0,,1.0,8.0,1.0,2.0,15.0,,,8.0,2.0,1.0,3.0,4.0,2.0,5.0,2.0,1.0,7.0,1.0,7.0,1.0,0.3125,,0.5,0.3125,0.4705882352941176,0.5,0.2285714285714285,0.0625,0.125,0.0833333333333333,,0.4444444444444444,0.4705882352941176,0.1142857142857142,0.375,0.375,1.0,0.1142857142857142,0.25,0.2857142857142857,1.0,0.125,,,0.5,0.0526315789473684,,0.0526315789473684,1.0,0.25,24.66875,,1.0,,5.0,,1.0,4.0,1.0,0.0555555555555555,0.0172413793103448,0.5714285714285714,0.375,,,,,,,,,,,,True,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,26297.0,438,-57,766,782,205,168,106,1548,48.0,84.0,12.0,24.0,20.0,75.0,9.0,30.0,89.0,189.0,41.0,219.0,798,15.0,30.0,9.0,39.0,43.0,14.0,50.0,118.0,60.0,18.0,14.0,11.0,3.0,14.0,2.0,6.0,31.0,6.0,22.0,11.0,27.0,10.0,48.0,29.0,77.0,7.0,6.0,4.0,17.0,2.0,10.0,13.0,1.0,7.0,,30.0,1.0,9.0,26.0,55.0,6.0,4.0,57.0,26.0,5.0,50.0,205,4.0,0.6629213483146067,0.7375,0.4708994708994709,0.5,0.4708994708994709,0.5,0.5117370892018779,0.5416666666666666,0.4716981132075472,0.074074074074074,0.0833333333333333,27.12053571428571,0.5666666666666667,0.4166666666666667,0.0897009966777408,0.0723684210526315,0.1264367816091954,0.0909090909090909,0.0979381443298969,0.0756756756756756,0.109090909090909,0.05,0.0869565217391304,0.1,0.0760869565217391,0.075,0.1085271317829457,0.0895522388059701,0.0823529411764705,0.4444444444444444,0.5714285714285714,0.6233766233766234,0.6666666666666666,0.3968253968253968,0.1587301587301587,0.3,0.3103448275862069,1.0,0.8,0.5,0.4651162790697674,0.4444444444444444,0.4596841269841268,0.4907749999999999,0.4497465116279068,0.125,0.125,0.1780821917808219,0.228310502283105,6.15026455026455,0.2676240208877284,9.0,32.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,2.0,3.0,1.0,2.0,7.0,2.0,6.0,2.0,6.0,,,,,,0.4186046511627907,0.4186046511627907,,,,0.037037037037037,0.25,0.4266666666666667,0.463768115942029,,,,,,,,,,,,0.45,,,,,,,1.0,5.0,,4.0,,,3.0,1.0,0.08,0.0531914893617021,0.5,0.5625,,,1.0,,0.0333333333333333,0.3333333333333333,1.0,,,,,True,,,
