EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffensiveGoaltends,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,15745.0,262,-16,493,499,196,185,70.0,992,11.0,25.0,1.0,2.0,5.0,10.0,6.0,9.0,4.0,11.0,,4.0,,,,3.0,2.0,10.0,,1.0,,5.0,21.0,45,2.0,14.0,13.0,61,517,2.0,5.0,,1.0,5.0,9.0,8.0,18,,8.0,6.0,22,22.0,20.0,6.0,,2.0,,1.0,9.0,2.0,3.0,37.0,7.0,44.0,6.0,1.0,24.0,6.0,7.0,95.0,12.0,4.0,1.0,8.0,14.0,1.0,23.0,17.0,40,,15.0,12.0,3.0,11.0,6.0,11.0,7.0,,,,,18.0,2.0,5.0,14.0,29,2.0,1.0,15.0,1.0,,5.0,3.0,6.0,,3.0,,,3.0,6.0,5.0,,,,22,196,2.0,0.5238095238095238,0.55,1.0,0.14285714285714285,,,0.15384615384615385,0.4666666666666667,0.4,0.4444444444444444,0.4067796610169492,0.3333333333333333,0.3076923076923077,0.4621212121212121,0.5,0.36666666666666664,0.23728813559322035,0.06666666666666667,0.12,,14.507772020725389,0.6111111111111112,0.058823529411764705,0.04,0.08139534883720931,0.023529411764705882,0.15384615384615385,0.15584415584415584,0.09821428571428571,0.06477732793522267,0.017857142857142856,0.02631578947368421,0.02631578947368421,0.11764705882352941,0.23076923076923078,0.05,0.0851063829787234,0.09411764705882353,0.15384615384615385,0.15384615384615385,,0.8333333333333334,0.423728813559322,0.44,0.5,0.6363636363636364,0.15254237288135594,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.1864406779661017,0.36363636363636365,0.36363636363636365,0.75,0.06779661016949153,,,,0.1694915254237288,0.2,0.2,1.0,0.3333333333333333,0.5,,,,,0.16666666666666666,,,0.38461538461538464,0.5,0.11538461538461539,,0.19230769230769232,,0.6610169491525424,0.2222222222222222,0.5119206896551722,0.48323333333333335,0.505272,0.07936507936507936,0.10204081632653061,0.14754098360655737,0.36065573770491804,6.477777777777776,25.90714285714285,0.3975659229208925,,,,,,,,True,,,
252,1610612747,Karl Malone,Karl Malone,252,LAL,44317.0,739,164,1472,1473,497,364,172.0,2945,52.0,69.0,9.0,12.0,16.0,24.0,16.0,34.0,44.0,109.0,,,,,,,,,,,,,112.0,212,,,81.0,305,1427,11.0,17.0,,,11.0,33.0,34.0,60,,,37.0,105,178.0,46.0,,,16.0,,,,,5.0,81.0,11.0,92.0,9.0,2.0,57.0,9.0,15.0,195.0,8.0,21.0,,36.0,118.0,21.0,175.0,29.0,204,7.0,29.0,12.0,17.0,33.0,10.0,26.0,23.0,2.0,7.0,,4.0,56.0,2.0,18.0,25.0,52,4.0,3.0,109.0,10.0,1.0,46.0,13.0,13.0,1.0,7.0,,2.0,4.0,14.0,8.0,,2.0,2.0,105,497,5.0,0.7946428571428571,0.8557692307692307,,,,,,0.5283018867924528,0.6470588235294118,0.5666666666666667,0.5283018867924528,0.6470588235294118,0.5666666666666667,0.5842911877394636,0.66,0.6325301204819277,,0.02358490566037736,0.057971014492753624,,18.959330143540672,0.5892857142857143,0.4772727272727273,,0.20593368237347295,0.0412573673870334,0.23684210526315788,0.0761904761904762,0.21241379310344827,0.04723127035830619,0.07878787878787878,0.04054054054054054,0.01020408163265306,0.07142857142857142,0.08571428571428572,0.19205298013245034,0.22289156626506024,0.203125,0.19298245614035087,0.3684210526315789,0.07368421052631578,0.5714285714285714,0.32547169811320753,0.7536231884057971,0.8,0.8269230769230769,0.16037735849056603,0.47058823529411764,0.47058823529411764,0.8125,0.5141509433962265,0.4036697247706422,0.4074074074074074,0.75,,,,,,,,,0.7058823529411765,0.75,0.2222222222222222,,,,,,,0.4,0.6666666666666666,,,,,0.32547169811320753,,0.4732448113207547,0.5082529411764706,0.4987766666666667,0.18548387096774194,0.18548387096774194,0.10819672131147541,0.3442622950819672,10.52877358490566,,0.3376358695652174,,0.009174311926605505,,,,,1.0,True,,,
270,1610612747,Horace Grant,Horace Grant,270,LAL,35226.0,587,27,1094,1103,338,318,135.0,2197,23.0,41.0,10.0,19.0,10.0,13.0,3.0,9.0,27.0,74.0,,,,,,,,1.0,,,,1.0,53.0,124,,1.0,19.0,125,1128,12.0,26.0,,,5.0,29.0,17.0,35,,1.0,9.0,43,80.0,26.0,,,20.0,,,1.0,,5.0,24.0,4.0,28.0,4.0,,6.0,6.0,12.0,60.0,3.0,36.0,,14.0,54.0,7.0,75.0,39.0,114,4.0,13.0,8.0,5.0,8.0,2.0,7.0,8.0,,1.0,,1.0,16.0,1.0,6.0,23.0,39,5.0,2.0,28.0,,,8.0,6.0,11.0,,7.0,,,4.0,11.0,7.0,,2.0,,43,338,4.0,0.7547169811320755,0.9302325581395349,,,,,,0.4274193548387097,0.46153846153846156,0.4857142857142857,0.424,0.46153846153846156,0.4722222222222222,0.44964028776978415,0.5,0.5,0.008,0.04032258064516129,0.0975609756097561,0.1111111111111111,12.330946698488464,0.5,0.21875,,0.1323529411764706,0.0821917808219178,0.14893617021276595,0.031914893617021274,0.13545816733067728,0.07330827067669173,0.11009174311926606,0.07936507936507936,0.06896551724137931,0.043478260869565216,,0.125,0.1693548387096774,0.1111111111111111,0.17333333333333334,0.05263157894736842,0.05970149253731343,0.6363636363636364,0.328,0.5609756097560976,0.6216216216216216,0.5652173913043478,0.072,0.3333333333333333,0.375,0.6666666666666666,0.592,0.36486486486486486,0.36486486486486486,0.9259259259259259,,,,,0.008,,,,0.7307692307692307,0.5263157894736842,,,,,,,,0.3611111111111111,0.7692307692307693,,,0.027777777777777776,,0.336,,0.4510696,0.5181807692307692,0.4507222222222222,0.06015037593984962,0.06060606060606061,0.232,0.344,11.719354838709679,24.9,0.30895795246800734,,,,,,,,True,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,70816.0,1180,214,2299,2286,798,605,302.0,4585,202.0,281.0,61.0,88.0,66.0,97.0,64.0,180.0,,3.0,,,,,,,,,,,,,266.0,464,,,163.0,695,2230,65.0,104.0,,,38.0,168.0,87.0,149,,,86.0,260,332.0,200.0,,,90.0,,,,,18.0,79.0,23.0,102.0,23.0,,47.0,5.0,27.0,227.0,18.0,98.0,3.0,48.0,194.0,21.0,263.0,119.0,382,17.0,15.0,8.0,7.0,47.0,4.0,32.0,62.0,,15.0,3.0,5.0,109.0,15.0,36.0,55.0,109,13.0,23.0,317.0,39.0,,138.0,44.0,81.0,,41.0,,3.0,37.0,81.0,41.0,10.0,14.0,7.0,260,798,6.0,0.6240601503759399,0.751131221719457,,,,,,0.5732758620689655,0.625,0.5838926174496645,0.5732758620689655,0.625,0.5838926174496645,0.5724876441515651,0.6176470588235294,0.5726872246696035,,0.03879310344827586,0.046263345195729534,0.027777777777777776,26.98831511496419,0.43119266055045874,0.26582278481012656,0.023809523809523808,0.21342134213421343,0.1192214111922141,0.19834710743801653,0.0962566844919786,0.21025195482189402,0.11496531219028741,0.18081180811808117,0.08502024291497975,0.09210526315789473,0.078125,0.13559322033898305,0.18571428571428572,0.21897810218978103,0.2235294117647059,0.21311475409836064,0.15254237288135594,0.09497206703910614,0.5061728395061729,0.6056034482758621,0.7188612099644128,0.753731343283582,0.6435643564356436,0.3879310344827586,0.35555555555555557,0.3657142857142857,0.5625,0.00646551724137931,,,,,,,,,,,,0.8461538461538461,0.6931818181818182,0.22950819672131148,,,,,,,0.6510067114093959,0.6804123711340206,,,,,0.6056034482758621,,0.5014691810344829,0.5374677777777777,0.5011597315436241,0.24511545293072823,0.24511545293072823,0.24172661870503598,0.37410071942446044,3.1590517241379303,,0.34710743801652894,4.0,,,,,,,True,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,68337.0,1139,174,2231,2230,724,598,292.0,4461,112.0,189.0,18.0,33.0,34.0,61.0,29.0,99.0,56.0,138.0,5.0,16.0,,2.0,2.0,7.0,31.0,91.0,2.0,4.0,15.0,45.0,197.0,426,36.0,107.0,202.0,704,2226,26.0,51.0,2.0,6.0,22.0,80.0,61.0,146,17.0,52.0,91.0,264,180.0,214.0,90.0,18.0,26.0,,4.0,87.0,31.0,28.0,117.0,25.0,142.0,15.0,10.0,78.0,15.0,24.0,309.0,4.0,48.0,,19.0,81.0,5.0,105.0,52.0,157,12.0,59.0,35.0,24.0,54.0,8.0,29.0,35.0,2.0,25.0,3.0,7.0,89.0,4.0,24.0,20.0,79,3.0,10.0,244.0,19.0,12.0,95.0,26.0,13.0,,5.0,,4.0,4.0,13.0,9.0,1.0,1.0,,264,724,17.0,0.45685279187817257,0.4891304347826087,0.8333333333333334,0.3364485981308411,0.3333333333333333,0.3269230769230769,0.34951456310679613,0.4624413145539906,0.5098039215686274,0.4178082191780822,0.4709193245778612,0.5087719298245614,0.43686868686868685,0.5438871473354232,0.5797101449275363,0.52834008097166,0.20075046904315197,0.06572769953051644,0.08465608465608465,0.1111111111111111,28.20015515903801,0.6067415730337079,0.07042253521126761,,0.09597156398104266,0.05714285714285714,0.08296943231441048,0.023121387283236993,0.09319664492078285,0.05133267522211254,0.05090909090909091,0.08583690987124463,0.04216867469879518,0.015873015873015872,0.0425531914893617,0.0945945945945946,0.05905511811023622,0.12228260869565218,0.08187134502923976,0.08620689655172414,0.045283018867924525,0.6923076923076923,0.3545966228893058,0.5925925925925926,0.6473988439306358,0.48214285714285715,0.18574108818011256,0.29292929292929293,0.32954545454545453,0.41379310344827586,0.2589118198874296,0.4057971014492754,0.40875912408759124,0.42857142857142855,0.0300187617260788,0.3125,0.3125,0.8,0.17073170731707318,0.34065934065934067,0.34065934065934067,0.8387096774193549,0.5789473684210527,0.5454545454545454,0.1111111111111111,0.03508771929824561,,,0.07017543859649122,0.5,1.0,0.30808080808080807,0.5573770491803278,0.03535353535353535,0.2857142857142857,0.22727272727272727,0.3333333333333333,0.5553470919324578,0.3563218390804598,0.48807542533081283,0.5017569999999999,0.4732446428571429,0.16013071895424835,0.1892430278884462,0.11363636363636363,0.375,8.202112676056336,26.122429906542056,0.3245181532944868,,0.007246376811594203,,3.0,0.02727272727272727,,,True,,,
2466,1610612747,Maurice Carter,Maurice Carter,2466,LAL,1436.0,24,-2,45,43,19,15,7.0,88,,1.0,,,,,,2.0,,2.0,,,,,,,,1.0,,,,,,5,,1.0,4.0,4,39,,,,,,,,2,,,2.0,2,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,2.0,,2.0,,2,,,,,3.0,,1.0,2.0,1.0,2.0,,,5.0,1.0,4.0,2.0,4,,1.0,4.0,,,1.0,1.0,,,,,,,,,,,,2,19,,,,,,,,,,,,,,,0.25,,0.3333333333333333,0.16666666666666666,0.4,1.0,,24.074074074074073,0.6,,,0.1111111111111111,,,,0.09523809523809523,,,,,,,,0.2222222222222222,,,,,,0.16666666666666666,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3272,,0.29915,0.14285714285714285,0.16666666666666666,,0.5,10.360000000000001,29.0,0.4222222222222222,,0.5,,,,,,True,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,559.0,9,5,22,26,17,18,,48,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,2,,,,2,17,,,,,,,1.0,1,,,,2,2.0,,,,,,,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,1.0,1.0,,2.0,,2,,1.0,1.0,,,,,,,,,,,,,1.0,4,1.0,,,,,,,,,,,,,,,,,,2,17,1.0,1.0,1.0,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,9.090909090909092,,,,0.125,,0.3333333333333333,,0.18181818181818182,,,,,,,,0.25,,,1.0,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,0.5098,,0.6531,,,,1.0,5.6,,0.7727272727272727,,,,,,,,True,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,47317.0,789,-6,1478,1494,430,375,202.0,2972,44.0,92.0,15.0,37.0,8.0,18.0,34.0,80.0,53.0,127.0,,,,,,,,1.0,,,,1.0,131.0,299,,1.0,59.0,321,1528,20.0,58.0,,,14.0,54.0,32.0,71,,1.0,24.0,88,204.0,58.0,,,26.0,,1.0,,,17.0,21.0,6.0,27.0,4.0,2.0,10.0,2.0,9.0,60.0,13.0,61.0,8.0,17.0,80.0,9.0,106.0,82.0,188,9.0,21.0,18.0,3.0,12.0,4.0,9.0,18.0,3.0,3.0,,1.0,30.0,3.0,6.0,45.0,112,14.0,3.0,74.0,4.0,,34.0,5.0,9.0,,4.0,,,5.0,9.0,4.0,3.0,,2.0,88,430,13.0,0.7786259541984732,0.864406779661017,,,,,,0.43812709030100333,0.3448275862068966,0.4507042253521127,0.43666666666666665,0.3448275862068966,0.4444444444444444,0.4791044776119403,0.40298507462686567,0.5176470588235295,0.0033333333333333335,0.056856187290969896,0.15217391304347827,0.0375,21.245634458672875,0.4,0.21951219512195122,0.12121212121212122,0.14336917562724014,0.10590277777777778,0.11564625850340136,0.0896551724137931,0.1375886524822695,0.10263522884882108,0.13636363636363635,0.10526315789473684,0.08764940239043825,0.1,0.05714285714285714,0.1510791366906475,0.10559006211180125,0.16279069767441862,0.13043478260869565,0.0625,0.06,0.4444444444444444,0.30666666666666664,0.4782608695652174,0.5641025641025641,0.5909090909090909,0.26666666666666666,0.425,0.44155844155844154,0.8235294117647058,0.42333333333333334,0.41732283464566927,0.41732283464566927,0.9056603773584906,,,,,0.0033333333333333335,,,,0.6379310344827587,0.40540540540540543,0.13333333333333333,,,,,,,0.25,0.4444444444444444,,,0.013888888888888888,,0.31,,0.46054314381270917,0.500664,0.4376028169014085,0.10303030303030303,0.1033434650455927,0.16822429906542055,0.27414330218068533,10.248829431438127,48.5,0.29093369418132614,3.0,,,,,,,False,,,
2137,1610612747,Ime Udoka,Ime Udoka,2137,LAL,902.0,15,2,26,28,12,15,3.0,54,3.0,3.0,,,3.0,3.0,,,,1.0,,,,,,,,,,,,,3.0,4,,,,6,24,,,,,,,3.0,3,,,,6,2.0,4.0,,,,,,,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,,,4.0,,4.0,,4,,,,,3.0,,3.0,,,,,,3.0,,1.0,1.0,1,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,6,12,,0.3333333333333333,0.3333333333333333,,,,,,0.75,,1.0,0.75,,1.0,0.75,,1.0,,,,,24.13793103448276,1.0,,,0.3076923076923077,,,,0.26666666666666666,,,,,,,,0.5,0.25,,,,1.0,0.75,1.0,1.0,0.3333333333333333,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.75,,0.56735,,0.6367333333333334,,,,1.0,4.15,,0.46153846153846156,,,,,,,,False,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,43210.0,720,37,1366,1360,481,442,181.0,2726,29.0,51.0,3.0,4.0,7.0,12.0,13.0,29.0,43.0,99.0,6.0,17.0,,,2.0,8.0,24.0,70.0,3.0,9.0,9.0,24.0,85.0,179,30.0,87.0,17.0,277,1418,7.0,14.0,3.0,9.0,1.0,24.0,21.0,46,11.0,32.0,5.0,80,112.0,58.0,87.0,3.0,8.0,,1.0,69.0,24.0,10.0,26.0,6.0,32.0,4.0,2.0,9.0,4.0,13.0,70.0,2.0,9.0,1.0,5.0,27.0,3.0,35.0,12.0,47,2.0,17.0,11.0,6.0,18.0,4.0,14.0,9.0,,4.0,,1.0,27.0,5.0,10.0,34.0,58,3.0,2.0,26.0,2.0,1.0,10.0,3.0,13.0,1.0,7.0,,2.0,4.0,14.0,9.0,,,,80,481,6.0,0.6588235294117647,0.691358024691358,0.9666666666666667,0.3448275862068966,0.3333333333333333,0.34375,0.3488372093023256,0.4748603351955307,0.5,0.45652173913043476,0.48872180451127817,0.5,0.4807692307692308,0.5,0.5,0.4819277108433735,0.32706766917293234,0.055865921787709494,0.11764705882352941,0.10344827586206896,19.3015873015873,0.6666666666666666,0.07317073170731707,0.016666666666666666,0.05510204081632653,0.017786561264822136,0.037037037037037035,0.013888888888888888,0.0512,0.016923076923076923,0.008264462809917356,0.022727272727272728,0.019762845849802372,0.01834862385321101,,0.05737704918032787,0.06766917293233082,0.04680851063829787,0.046296296296296294,,0.014388489208633094,0.6428571428571429,0.19172932330827067,0.5686274509803921,0.6444444444444445,0.7241379310344828,0.10902255639097744,0.4482758620689655,0.5,0.23076923076923078,0.37218045112781956,0.43434343434343436,0.4387755102040816,0.7441860465116279,0.06390977443609022,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.2631578947368421,0.34285714285714286,0.34285714285714286,1.0,0.17391304347826086,0.75,,,,,0.391304347826087,0.3333333333333333,1.0,0.15384615384615385,0.5833333333333334,0.10256410256410256,0.25,0.3076923076923077,0.375,0.518796992481203,0.34782608695652173,0.4833484905660378,0.4751131578947369,0.4815597402597403,0.0364963503649635,0.053475935828877004,0.08664259927797834,0.2888086642599278,11.968715083798886,25.259770114942533,0.35212298682284043,,0.010101010101010102,,,,,1.0,False,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,27329.0,455,56,864,856,303,334,107.0,1720,18.0,27.0,1.0,4.0,7.0,11.0,6.0,15.0,7.0,27.0,4.0,8.0,,,1.0,1.0,7.0,17.0,1.0,3.0,5.0,10.0,31.0,69,11.0,25.0,18.0,113,856,2.0,10.0,1.0,3.0,1.0,8.0,12.0,21,6.0,11.0,12.0,54,44.0,18.0,33.0,,2.0,,,17.0,7.0,6.0,52.0,17.0,69.0,13.0,4.0,35.0,7.0,10.0,155.0,5.0,15.0,2.0,19.0,37.0,9.0,65.0,22.0,87,2.0,13.0,5.0,8.0,16.0,4.0,14.0,10.0,2.0,2.0,1.0,1.0,26.0,4.0,9.0,18.0,41,2.0,1.0,29.0,3.0,,10.0,6.0,2.0,,1.0,,1.0,,2.0,2.0,,,,54,303,4.0,0.7096774193548387,0.7333333333333333,1.0,0.44,0.3333333333333333,0.5454545454545454,0.44,0.4492753623188406,0.2,0.5714285714285714,0.5053191489361702,0.2692307692307692,0.65625,0.5280373831775701,0.26666666666666666,0.6585365853658537,0.26595744680851063,0.08695652173913043,0.14814814814814814,0.13333333333333333,13.557594291539244,0.6153846153846154,0.2903225806451613,0.05,0.12542372881355932,0.050505050505050504,0.20652173913043478,0.05319148936170213,0.14470284237726097,0.05115089514066496,,0.075,0.06040268456375839,0.057971014492753624,0.04,0.04477611940298507,0.15217391304347827,0.14705882352941177,0.2,0.22727272727272727,0.044444444444444446,1.0,0.2872340425531915,0.6666666666666666,0.782608695652174,0.7777777777777778,0.1595744680851064,0.4,0.46153846153846156,0.5,0.2872340425531915,0.25925925925925924,0.25925925925925924,0.7142857142857143,0.0851063829787234,0.5,0.5,1.0,0.18085106382978725,0.4117647058823529,0.4117647058823529,1.0,0.3076923076923077,0.25,1.0,,,,0.23076923076923078,0.3333333333333333,1.0,0.34375,0.6363636363636364,0.03125,1.0,0.3125,0.5,0.5531914893617021,0.4117647058823529,0.4731819148936173,0.47590625000000003,0.4830203125,0.09900990099009901,0.13157894736842105,0.07079646017699115,0.4778761061946903,9.379710144927538,24.599999999999994,0.3506944444444444,,,,,,,,False,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,61434.0,1024,78,1929,1917,709,653,275.0,3846,23.0,45.0,2.0,6.0,6.0,17.0,8.0,32.0,57.0,161.0,13.0,44.0,,3.0,3.0,17.0,18.0,64.0,3.0,9.0,5.0,26.0,88.0,238,31.0,108.0,74.0,343,1926,5.0,17.0,3.0,12.0,7.0,26.0,27.0,77,8.0,43.0,47.0,125,86.0,90.0,81.0,12.0,4.0,,2.0,62.0,18.0,11.0,81.0,15.0,96.0,14.0,1.0,41.0,11.0,29.0,207.0,6.0,10.0,3.0,13.0,60.0,2.0,75.0,19.0,94,7.0,57.0,32.0,25.0,20.0,9.0,12.0,16.0,1.0,8.0,,2.0,36.0,4.0,9.0,18.0,67,4.0,3.0,95.0,7.0,8.0,26.0,18.0,1.0,,,,1.0,,1.0,1.0,,,,125,709,15.0,0.48863636363636365,0.5,0.8709677419354839,0.28703703703703703,0.25,0.18604651162790697,0.29245283018867924,0.3697478991596639,0.29411764705882354,0.35064935064935066,0.38872832369942195,0.3275862068965517,0.325,0.43896103896103894,0.390625,0.41379310344827586,0.31213872832369943,0.046218487394957986,0.1111111111111111,0.125,18.752783964365257,0.5555555555555556,0.029411764705882353,0.033707865168539325,0.08849557522123894,0.013422818791946308,0.06532663316582915,0.028846153846153848,0.08323831242873432,0.016789087093389297,0.015463917525773196,0.01015228426395939,0.014124293785310734,0.0273972602739726,0.03225806451612903,0.10429447852760736,0.06217616580310881,0.09627329192546584,0.06626506024096386,0.06060606060606061,0.03431372549019608,1.0,0.13005780346820808,0.5111111111111111,0.575,0.34782608695652173,0.09248554913294797,0.25,0.2857142857142857,0.25,0.4653179190751445,0.35403726708074534,0.3584905660377358,0.5789473684210527,0.12716763005780346,0.29545454545454547,0.3023255813953488,1.0,0.18497109826589594,0.28125,0.28125,0.7777777777777778,0.20689655172413793,0.3333333333333333,,0.10344827586206896,,,0.3103448275862069,0.3333333333333333,1.0,0.14166666666666666,0.35294117647058826,0.14166666666666666,0.17647058823529413,0.21666666666666667,0.19230769230769232,0.4421965317919075,0.2903225806451613,0.4654113372093023,0.4619425,0.45787899159663853,0.07629427792915532,0.10116731517509728,0.07580174927113703,0.36443148688046645,14.179831932773107,25.279629629629625,0.36754795230689474,,0.012422360248447204,,2.0,0.01818181818181818,,,False,1.0,0.009259259259259259,0.022727272727272728
