EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,StepOutOfBoundsTurnovers,Offensive Fouls,BlockedShortMidRange,3SecondViolations,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffCorner3ReboundPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,OffensiveGoaltends,Corner3PctBlocked,Blocked3s,BlockedArc3,Clear Path Fouls,HeaveMakes
1542,1610612746,Predrag Drobnjak,Predrag Drobnjak,1542,LAC,10563.0,176,-58,331,337,100,99,56,668,6.0,16.0,2.0,5.0,3.0,7.0,16.0,15.0,37.0,1.0,1.0,6.0,1.0,28.0,69.0,1.0,7.0,17.0,76.0,355,6.0,13.0,5.0,17.0,5.0,17.0,1.0,12.0,22.0,44.0,12.0,3.0,6.0,6.0,1.0,3.0,4.0,4.0,1.0,3.0,8.0,8.0,1.0,4.0,21.0,1.0,26,9.0,35,1.0,6.0,5.0,1.0,5.0,1.0,1.0,5.0,2.0,4.0,2.0,10.0,3.0,5.0,9.0,15.0,1.0,19.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,100,1.0,0.7857142857142857,0.88,1.0,0.14285714285714285,0.14285714285714285,0.4057971014492754,0.46153846153846156,0.29411764705882354,0.3881578947368421,0.46153846153846156,0.2777777777777778,0.4470588235294118,0.53125,0.44,0.09210526315789473,0.043478260869565216,0.125,0.0625,23.98989898989899,0.5,0.125,0.1,0.16279069767441862,0.05194805194805195,0.10526315789473684,0.1497005988023952,0.044444444444444446,0.10526315789473684,0.06060606060606061,0.17142857142857143,0.2972972972972973,0.07017543859649122,0.10714285714285714,0.1,0.022727272727272728,1.0,0.21052631578947367,0.375,0.42857142857142855,0.8333333333333334,0.21052631578947367,0.4375,0.4666666666666667,0.5714285714285714,0.4868421052631579,0.40540540540540543,0.40540540540540543,0.8666666666666667,0.013157894736842105,0.07894736842105263,0.16666666666666666,0.16666666666666666,1.0,0.38461538461538464,0.4,0.5,0.16666666666666666,0.05555555555555555,0.3026315789473684,0.16666666666666666,0.44721250000000007,0.46238333333333337,0.43468611111111116,0.08536585365853659,0.09333333333333334,0.2236842105263158,0.2894736842105263,11.539130434782608,25.185714285714287,0.3021148036253776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,31737.0,529,-136,1001,1007,335,339,153,2008,38.0,73.0,7.0,18.0,22.0,32.0,84.0,11.0,42.0,,,,,81.0,199.0,,,88.0,250.0,1148,13.0,27.0,15.0,41.0,25.0,53.0,,33.0,83.0,96.0,66.0,,18.0,,,14.0,46.0,54.0,17.0,22.0,116.0,39.0,1.0,22.0,53.0,14.0,89,44.0,133,7.0,7.0,5.0,2.0,18.0,4.0,9.0,26.0,1.0,9.0,4.0,44.0,2.0,15.0,19.0,50.0,4.0,111.0,12.0,51.0,11.0,31.0,20.0,31.0,20.0,,,83.0,335,7.0,0.5925925925925926,0.6666666666666666,,,,0.40703517587939697,0.48148148148148145,0.4716981132075472,0.40703517587939697,0.48148148148148145,0.4716981132075472,0.5020080321285141,0.5857142857142857,0.5608108108108109,,0.07035175879396985,0.1232876712328767,0.05952380952380952,24.683009298393912,0.4090909090909091,0.3888888888888889,0.024390243902439025,0.14887640449438203,0.09535452322738386,0.205607476635514,0.16198704103671707,0.09071729957805907,0.15037593984962405,0.072,0.16379310344827586,0.1834862385321101,0.10687022900763359,0.15789473684210525,0.3225806451612903,0.06862745098039216,0.6451612903225806,0.36683417085427134,0.5205479452054794,0.59375,0.6052631578947368,0.4221105527638191,0.38095238095238093,0.4050632911392405,0.46875,0.21105527638190955,0.2619047619047619,0.2619047619047619,0.9090909090909091,,,,,,0.6666666666666666,0.3888888888888889,,0.41509433962264153,,0.36683417085427134,,0.4622201005025127,0.507168,0.46701509433962285,0.21428571428571427,0.21428571428571427,0.164,0.332,7.420100502512561,,0.33466533466533466,12.0,8.0,6.0,2.0,7.0,4.0,1.0,12.0,11.0,3.0,0.06153846153846154,0.06622516556291391,0.07142857142857142,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,17836.0,297,-56,566,570,192,201,82,1136,33.0,41.0,6.0,7.0,18.0,5.0,14.0,12.0,42.0,1.0,12.0,33.0,21.0,50.0,97.0,13.0,34.0,59.0,198.0,624,8.0,12.0,5.0,27.0,22.0,35.0,22.0,16.0,81.0,50.0,50.0,39.0,8.0,32.0,12.0,7.0,14.0,17.0,6.0,3.0,37.0,9.0,,12.0,26.0,4.0,42,12.0,54,3.0,6.0,2.0,4.0,9.0,3.0,6.0,15.0,,3.0,3.0,24.0,3.0,9.0,12.0,29.0,1.0,80.0,8.0,34.0,6.0,,,,,,1.0,81.0,192,4.0,0.5,0.5434782608695652,1.0,0.38235294117647056,0.3939393939393939,0.5154639175257731,0.6666666666666666,0.6285714285714286,0.5305343511450382,0.6875,0.5701754385964912,0.5914634146341463,0.7222222222222222,0.5882352941176471,0.2595419847328244,0.07216494845360824,0.04878048780487805,0.2857142857142857,28.22822822822823,0.375,0.21052631578947367,,0.13131313131313133,0.04186046511627907,0.2033898305084746,0.14785992217898833,0.046153846153846156,0.07692307692307693,0.0625,0.07692307692307693,0.10294117647058823,0.2153846153846154,0.2,0.21428571428571427,0.05172413793103448,,0.31297709923664124,0.8048780487804879,0.8461538461538461,0.5151515151515151,0.10687022900763359,0.35714285714285715,0.5,,0.32061068702290074,0.2857142857142857,0.2926829268292683,0.6666666666666666,0.007633587786259542,0.25190839694656486,0.36363636363636365,0.36363636363636365,1.0,0.4375,0.8571428571428571,,0.3157894736842105,0.3684210526315789,0.5725190839694656,0.375,0.49533565891472864,0.5012678571428572,0.4900963636363636,0.22151898734177214,0.2764227642276423,0.13636363636363635,0.4090909090909091,9.583505154639175,26.373529411764707,0.3392226148409894,16.0,3.0,1.0,2.0,5.0,3.0,1.0,7.0,,,0.06666666666666667,,0.07894736842105263,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,7.0,1.0,5.0,1.0,0.5,0.3181818181818182,0.023809523809523808,1.0,1.0,1.0,0.0625,1.0,1.0,0.1875,0.3333333333333333,1.0,0.017543859649122806,1.0,0.2857142857142857,0.02857142857142857,,,,,,,,True,,,,,,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,14716.0,245,-53,477,482,197,197,64,959,11.0,21.0,2.0,2.0,8.0,10.0,23.0,11.0,34.0,3.0,3.0,10.0,5.0,32.0,78.0,3.0,13.0,21.0,94.0,519,2.0,6.0,3.0,7.0,15.0,30.0,7.0,7.0,43.0,24.0,40.0,9.0,2.0,10.0,3.0,6.0,28.0,31.0,17.0,7.0,65.0,2.0,,5.0,9.0,,14,3.0,17,,10.0,6.0,4.0,10.0,3.0,5.0,7.0,1.0,5.0,,17.0,1.0,5.0,5.0,25.0,1.0,29.0,1.0,11.0,4.0,,,,,,,43.0,197,6.0,0.375,0.3870967741935484,1.0,0.23076923076923078,0.23076923076923078,0.41025641025641024,0.3333333333333333,0.5,0.4010989010989011,0.2857142857142857,0.4864864864864865,0.44761904761904764,0.3888888888888889,0.5,0.14285714285714285,0.07692307692307693,0.23809523809523808,0.043478260869565216,22.181818181818183,0.5882352941176471,,,0.05806451612903226,0.0106951871657754,0.09433962264150944,0.0673076923076923,0.013953488372093023,0.018518518518518517,0.017543859649122806,0.06,0.0196078431372549,0.09259259259259259,0.08571428571428572,0.1111111111111111,,,0.23076923076923078,0.5238095238095238,0.6875,0.18181818181818182,0.25274725274725274,0.43478260869565216,0.45454545454545453,0.1,0.37362637362637363,0.3235294117647059,0.3235294117647059,0.8181818181818182,0.03296703296703297,0.10989010989010989,0.3,0.3,1.0,0.2857142857142857,1.0,,0.21621621621621623,0.13513513513513514,0.37362637362637363,0.3,0.4441615384615385,0.38210000000000005,0.43061216216216214,0.10891089108910891,0.125,0.07446808510638298,0.4574468085106383,10.78076923076923,25.669230769230772,0.4129979035639413,6.0,3.0,2.0,1.0,4.0,1.0,,1.0,,,0.03571428571428571,,0.045454545454545456,0.75,,,,,2.0,,1.0,2.0,,1.0,2.0,,,,,0.2857142857142857,,,,,,,,0.14285714285714285,,,0.05405405405405406,,0.4,,,,,,,,,True,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,43216.0,720,-203,1366,1383,443,439,209,2749,39.0,76.0,17.0,28.0,20.0,13.0,33.0,9.0,16.0,8.0,,5.0,,61.0,125.0,2.0,13.0,43.0,171.0,1539,21.0,34.0,14.0,56.0,22.0,34.0,3.0,14.0,58.0,68.0,54.0,6.0,34.0,5.0,,9.0,44.0,48.0,20.0,19.0,100.0,42.0,1.0,17.0,75.0,6.0,98,53.0,151,3.0,27.0,17.0,10.0,27.0,10.0,20.0,17.0,1.0,7.0,1.0,44.0,6.0,7.0,46.0,76.0,3.0,61.0,7.0,30.0,4.0,3.0,2.0,3.0,1.0,,1.0,58.0,443,11.0,0.5573770491803278,0.7727272727272727,1.0,0.15384615384615385,0.15384615384615385,0.488,0.6176470588235294,0.6470588235294118,0.463768115942029,0.5526315789473685,0.5945945945945946,0.5181818181818182,0.6222222222222222,0.6304347826086957,0.09420289855072464,0.072,0.039473684210526314,0.18181818181818182,12.981366459627328,0.6136363636363636,0.13333333333333333,0.016666666666666666,0.15723270440251572,0.07460035523978685,0.11038961038961038,0.14580031695721077,0.07951070336391437,0.05945945945945946,0.041176470588235294,0.1258741258741259,0.11920529801324503,0.21311475409836064,0.10714285714285714,0.11904761904761904,0.046153846153846156,0.3333333333333333,0.5507246376811594,0.5131578947368421,0.5342465753424658,0.4358974358974359,0.2391304347826087,0.3939393939393939,0.48148148148148145,0.6153846153846154,0.11594202898550725,0.5625,0.5625,1.0,0.057971014492753624,0.036231884057971016,,,,0.7368421052631579,0.6071428571428571,0.058823529411764705,0.5405405405405406,,0.644927536231884,,0.5012242753623188,0.5248942857142859,0.5046554054054053,0.18633540372670807,0.20270270270270271,0.32748538011695905,0.3391812865497076,4.5408,24.53076923076923,0.32430453879941434,14.0,4.0,3.0,1.0,5.0,10.0,,2.0,,,0.10989010989010989,0.11538461538461539,0.10526315789473684,0.7,2.0,,2.0,,3.0,,2.0,,,4.0,,,,,,,,0.25,0.25,1.0,0.05263157894736842,,,0.05263157894736842,,,0.08108108108108109,,,,1.0,0.13333333333333333,,,,,,True,,,,,,
2067,1610612746,Eddie House,Eddie House,2067,LAC,20651.0,344,-66,648,658,172,174,101,1306,6.0,17.0,,1.0,6.0,5.0,13.0,17.0,57.0,8.0,13.0,27.0,11.0,28.0,87.0,18.0,35.0,14.0,124.0,713,1.0,8.0,1.0,6.0,8.0,25.0,14.0,10.0,41.0,30.0,26.0,39.0,,26.0,13.0,3.0,33.0,38.0,18.0,8.0,81.0,1.0,1.0,5.0,18.0,2.0,25,3.0,28,,20.0,10.0,10.0,19.0,6.0,13.0,8.0,,6.0,,27.0,1.0,13.0,13.0,33.0,,18.0,1.0,3.0,4.0,1.0,,1.0,,,,41.0,172,5.0,0.5357142857142857,0.5357142857142857,0.7222222222222222,0.5142857142857142,0.5294117647058824,0.3218390804597701,0.125,0.32,0.45081967213114754,0.25,0.3974358974358974,0.47265625,0.3,0.45348837209302323,0.28688524590163933,0.034482758620689655,0.17647058823529413,,20.234986945169712,0.7037037037037037,0.09523809523809523,0.029411764705882353,0.08372093023255814,0.0037313432835820895,0.06666666666666667,0.07931034482758621,0.0064516129032258064,0.010638297872340425,,0.046153846153846156,0.0821917808219178,0.11688311688311688,0.07692307692307693,0.043478260869565216,,,0.13934426229508196,0.35294117647058826,0.42857142857142855,0.6666666666666666,0.10655737704918032,0.38461538461538464,0.38461538461538464,0.2,0.4672131147540984,0.2982456140350877,0.2982456140350877,0.5882352941176471,0.06557377049180328,0.22131147540983606,0.48148148148148145,0.48148148148148145,0.6153846153846154,0.1,,,0.15384615384615385,0.28205128205128205,0.4262295081967213,0.5,0.45476583333333337,0.4154083333333333,0.4428434210526316,0.03225806451612903,0.033707865168539325,0.04838709677419355,0.33064516129032256,14.148275862068964,25.980000000000004,0.2654320987654321,,5.0,4.0,1.0,7.0,1.0,,2.0,1.0,,0.023809523809523808,,,,5.0,,,,3.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,4.0,1.0,0.5,0.35714285714285715,,0.625,0.625,1.0,,,,0.2,0.5,1.0,0.07692307692307693,,0.45454545454545453,0.02857142857142857,,0.125,15.0,1.0,,,,True,,,,,,
77,1610612746,Doug Overton,Doug Overton,77,LAC,10708.0,178,-54,337,341,105,92,44,678,1.0,1.0,,,,1.0,4.0,19.0,36.0,,,2.0,1.0,21.0,41.0,,2.0,5.0,47.0,404,1.0,1.0,,2.0,7.0,15.0,1.0,3.0,17.0,28.0,14.0,,2.0,2.0,,,14.0,23.0,4.0,7.0,55.0,5.0,,3.0,4.0,,7,6.0,13,,2.0,1.0,1.0,11.0,1.0,6.0,3.0,,5.0,,14.0,1.0,2.0,7.0,18.0,,5.0,,1.0,,,,,,,,17.0,105,7.0,0.6666666666666666,0.7,,,,0.5121951219512195,1.0,0.4666666666666667,0.4883720930232558,1.0,0.4375,0.5,1.0,0.47058823529411764,0.046511627906976744,,,,14.910025706940873,0.7857142857142857,,,0.035398230088495575,0.03968253968253968,0.0625,0.043478260869565216,0.04195804195804196,0.058823529411764705,,0.08823529411764706,,0.018867924528301886,0.02631578947368421,0.2,,,0.023255813953488372,1.0,1.0,,0.09302325581395349,0.25,0.25,1.0,0.8372093023255814,0.5277777777777778,0.5277777777777778,0.6842105263157895,,0.046511627906976744,,,,,,,,0.0625,0.06976744186046512,,0.3899976190476189,0.4464,0.35738000000000003,0.022727272727272728,0.023809523809523808,0.0425531914893617,0.3617021276595745,17.81463414634146,31.25,0.3115727002967359,,9.0,8.0,1.0,3.0,1.0,,1.0,,,0.058823529411764705,0.06382978723404255,0.07142857142857142,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
988,1610612746,Randy Livingston,Randy Livingston,988,LAC,1903.0,32,-21,62,61,11,12,7,123,,2.0,,,,1.0,2.0,1.0,3.0,,,3.0,,2.0,7.0,,3.0,4.0,8.0,63,,,,,,,,2.0,2.0,2.0,2.0,,,3.0,,2.0,1.0,1.0,,,2.0,2.0,,,3.0,,3,2.0,5,,2.0,2.0,,3.0,,1.0,1.0,1.0,2.0,,4.0,1.0,,1.0,4.0,,6.0,,2.0,1.0,,,,,,,2.0,11,,0.5,0.5,,,,0.2857142857142857,,,0.2,,,0.3076923076923077,,1.0,0.3,0.2857142857142857,0.5,0.5,23.61111111111111,0.75,,,0.0967741935483871,0.0625,,0.08108108108108109,0.05714285714285714,0.09090909090909091,0.125,,0.125,0.13333333333333333,,,,,0.2,,,,0.2,0.5,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,,,0.3,,,,,,,,,0.5,,0.43671499999999996,,,0.16666666666666666,0.2222222222222222,,0.25,10.37142857142857,25.96666666666667,0.1774193548387097,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,8366.0,139,-40,265,266,102,74,45,531,11.0,23.0,4.0,6.0,9.0,1.0,4.0,7.0,18.0,,,,,19.0,45.0,,,21.0,59.0,302,4.0,9.0,8.0,16.0,5.0,12.0,,10.0,20.0,22.0,16.0,,8.0,,,4.0,6.0,6.0,3.0,2.0,12.0,9.0,1.0,7.0,8.0,1.0,16,10.0,26,2.0,6.0,4.0,2.0,5.0,1.0,4.0,6.0,,1.0,,11.0,,4.0,4.0,13.0,2.0,25.0,2.0,8.0,6.0,,,,,,,20.0,102,1.0,0.5789473684210527,0.7333333333333333,,,,0.4222222222222222,0.4444444444444444,0.4166666666666667,0.4222222222222222,0.4444444444444444,0.4166666666666667,0.5175438596491229,0.6153846153846154,0.5555555555555556,,0.08888888888888889,0.13043478260869565,0.25,21.612903225806452,0.45454545454545453,0.14285714285714285,0.1,0.1111111111111111,0.08035714285714286,0.2,0.14018691588785046,0.07258064516129033,0.12195121951219512,0.06666666666666667,,0.03571428571428571,0.20588235294117646,0.1724137931034483,0.3333333333333333,0.09090909090909091,,0.5111111111111111,0.4782608695652174,0.55,0.45454545454545453,0.08888888888888889,0.25,0.3333333333333333,1.0,0.4,0.3888888888888889,0.3888888888888889,0.7142857142857143,,,,,,0.6666666666666666,0.6666666666666666,,0.75,,0.5111111111111111,,0.48457111111111106,0.49668750000000006,0.5226666666666666,0.1568627450980392,0.1568627450980392,0.2711864406779661,0.3389830508474576,8.157777777777778,,0.3849056603773585,3.0,,,,1.0,,,2.0,,2.0,,0.04878048780487805,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,14059.0,234,-64,446,451,156,173,77,897,18.0,40.0,8.0,15.0,11.0,,18.0,3.0,19.0,5.0,9.0,32.0,8.0,21.0,77.0,12.0,37.0,17.0,95.0,502,8.0,17.0,,19.0,8.0,25.0,11.0,4.0,29.0,14.0,28.0,27.0,14.0,32.0,9.0,6.0,7.0,12.0,3.0,1.0,29.0,15.0,,6.0,16.0,,22,16.0,38,1.0,4.0,4.0,,5.0,1.0,3.0,9.0,1.0,2.0,2.0,14.0,1.0,4.0,8.0,17.0,,28.0,,8.0,4.0,2.0,2.0,2.0,2.0,,,29.0,156,1.0,0.3333333333333333,0.5,0.75,0.32432432432432434,0.32432432432432434,0.2727272727272727,0.47058823529411764,0.32,0.34210526315789475,0.475,0.3472222222222222,0.3700787401574803,0.475,0.34523809523809523,0.32456140350877194,0.07792207792207792,0.1,0.05555555555555555,26.159554730983302,0.35714285714285715,,,0.09696969696969697,0.08064516129032258,0.1276595744680851,0.10377358490566038,0.07239819004524888,0.05970149253731343,0.07936507936507936,0.08695652173913043,0.07692307692307693,0.11940298507462686,0.10810810810810811,0.2,0.013888888888888888,1.0,0.3508771929824561,0.45,0.5,0.3333333333333333,0.15789473684210525,,,,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.043859649122807015,0.2807017543859649,0.28125,0.2903225806451613,0.7777777777777778,0.75,0.5333333333333333,0.125,0.3055555555555556,0.2222222222222222,0.6754385964912281,0.28125,0.487522767857143,0.5217194444444444,0.4687814285714285,0.07317073170731707,0.09411764705882353,0.2,0.30526315789473685,6.4233766233766225,26.243243243243242,0.34977578475336324,5.0,5.0,4.0,1.0,3.0,1.0,,4.0,,,0.02857142857142857,0.10714285714285714,0.03125,0.45454545454545453,3.0,,,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,,1.0,1.0,0.3333333333333333,0.2727272727272727,0.05263157894736842,0.6,0.6,0.6666666666666666,,,,0.15,0.3333333333333333,1.0,0.08333333333333333,0.3333333333333333,0.25,0.02631578947368421,,,9.0,,1.0,0.02702702702702703,0.03125,True,,,,,,
