EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefShortMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,SecondChanceShotQualityAvg,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Corner3Frequency,PenaltyCorner3Frequency,OffLongMidRangeReboundPct,on,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,329.0,5,-9,12,12,5.0,6.0,1,24,1.0,1.0,18,1.0,1.0,2.0,2.0,1.0,1.0,5.0,7.692307692307692,1.0,0.3333333333333333,0.25,0.5,1.0,0.4116,8.2,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,352.0,6,-14,13,14,8.0,6.0,1,27,1.0,3.0,26,,,,,,,8.0,21.428571428571427,,,,,0.3333333333333333,0.4937333333333333,7.666666666666667,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4937333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,655.0,11,-17,25,25,8.0,10.0,3,50,,5.0,40,1.0,,1.0,1.0,,2.0,8.0,39.285714285714285,,0.16666666666666666,0.1111111111111111,,,0.64449375,1.46,0.32,3.0,5.0,1.0,1.0,,3.0,11.0,1.0,1.0,3.0,,,2.0,,4.0,3.0,,,0.6,1.0,0.5625,0.5,0.55,0.5,0.625,0.6,0.6,,,0.5,1.0,1.0,0.6853,0.2727272727272727,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.375,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.18181818181818182,25.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,1610612738,Brandon Hunter,Brandon Hunter,2599,BOS,469.0,8,-10,19,19,2.0,6.0,2,38,,2.0,30,,,1.0,3.0,,,2.0,9.523809523809524,,,0.2,,,0.53485,1.6,0.10526315789473684,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,0.5,,0.5,,0.5,,1.0,0.5,0.5,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.5,0.5,0.25,0.25,0.5,1.0,1.0,0.6519,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1610612738,Dana Barros,Dana Barros,344,BOS,655.0,11,-17,25,25,8.0,10.0,3,50,,3.0,40,,,,,1.0,2.0,8.0,14.285714285714285,,,,,,0.39633333333333337,20.166666666666664,0.32,,,,,3.0,2.0,6.0,,,,2.0,,,,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.75,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,2.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,186.0,3,-7,6,6,6.0,4.0,1,12,,,10,,,,,,,6.0,28.57142857142857,,,,,,0.504,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.504,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,303.0,5,-3,12,11,,4.0,2,23,,,14,,,,,2.0,2.0,,7.142857142857142,,,,,,0.57165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1610612738,Michael Stewart,Michael Stewart,1565,BOS,98.0,2,2,4,4,,4.0,1,8,,,3,1.0,,1.0,1.0,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1610612738,Chris Mihm,Chris Mihm,2036,BOS,228.0,4,-10,9,9,3.0,,1,18,,2.0,19,,,,1.0,2.0,3.0,3.0,20.0,,,,,,0.50045,1.7,0.3333333333333333,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,0.5,,0.5,,0.5,,1.0,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,0.25,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1610612738,Chucky Atkins,Chucky Atkins,1088,BOS,47706.0,795,37,1541,1536,516.0,388.0,177,3077,21.0,138.0,1579,24.0,2.0,42.0,45.0,9.0,42.0,516.0,18.28637147786084,0.046511627906976744,0.04247787610619469,0.05228758169934641,0.0449438202247191,0.08433734939759036,0.5290052845528456,9.499275362318839,0.3348475016223232,29.0,59.0,8.0,18.0,58.0,65.0,289.0,19.0,45.0,111.0,32.0,26.0,128.0,21.0,282.0,111.0,0.24615384615384617,0.24615384615384617,0.47101449275362317,0.4222222222222222,0.4959839357429719,0.45604395604395603,0.5255474452554745,0.5091743119266054,0.23694779116465864,0.4915254237288136,0.58,0.3103448275862069,0.23293172690763053,0.1978021978021978,0.4444444444444444,0.6827309236947792,0.5086392045454545,0.38408304498269896,1.0,2.0,31.0,89.0,36.0,39.0,111.0,42.0,2.0,6.0,14.0,46.0,28.0,98.0,90.0,87.0,31.0,102.0,59.0,34.0,26.0,14.0,12.0,15.0,44.0,3.0,54.0,12.0,16.0,9.0,0.7692307692307693,0.35135135135135137,0.3577981651376147,0.3333333333333333,0.5909090909090909,0.6363636363636364,0.4457831325301205,0.027210884353741496,0.357429718875502,0.34831460674157305,0.3563218390804598,0.7419354838709677,0.18181818181818182,0.5,0.3956043956043956,0.3563218390804598,0.046511627906976744,0.08163265306122448,0.04844290657439446,25.618018018018024,,1.0,2.0,16.0,3.0,2.0,0.004228329809725159,0.08,0.004524886877828055,0.004322766570605188,,,0.09420289855072464,0.015625,0.5167954545454546,30.0,0.5172413793103449,0.5172413793103449,0.23333333333333334,22.0,10.0,7.0,17.0,1.0,,1.0,,,0.08835341365461848,0.10989010989010989,0.005128205128205128,False,6.0,8.0,1.0,3.0,3.0,4.0,12.0,3.0,5.0,1.0,15.0,27.0,2.0,10.0,2.0,5.0,9.0,29.0,23.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,0.6,0.32608695652173914,0.018018018018018018,0.07246376811594203,0.15254237288135594,0.047619047619047616,0.02247191011235955,0.6590909090909091,0.009345794392523364,0.01639344262295082,0.05,0.04838709677419355,0.2857142857142857,0.3,0.36363636363636365,0.36363636363636365,0.875,1.0,0.09090909090909091,0.36363636363636365,0.75,1.0,0.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
