EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeFGA,ShootingFouls,Fouls,LongMidRangeFrequency,on,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,LongMidRangeFGM,Corner3FGM,HeaveAttempts,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,Corner3Assists,Loose Ball Fouls,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,PenaltyCorner3FGM,PtsUnassisted3s,PenaltyCorner3Accuracy,BlockedCorner3
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,100710.0,1678,-25,3046,3034,590,604,428,6080,108.0,213.0,237.0,496.0,766.0,3236,26.0,68.0,104.0,172.0,19.0,229.0,298.0,104.0,590,0.4778225806451613,0.38235294117647056,0.48654708520179374,0.3431372549019608,0.518970189701897,0.42276422764227645,23.259092190583594,0.2345679012345679,0.3183856502242152,0.5070422535211268,0.5217391304347826,0.46204346846846833,0.4499494949494951,0.13577023498694518,9.532661290322578,0.19369665134602757,76.0,125.0,16.0,29.0,9.0,18.0,150.0,28.0,173.0,115.0,28.0,59.0,9.0,74.0,34.0,34.0,28.0,147.0,14.0,58.0,1.0,69.0,55.0,36.0,87.0,9.0,15.0,155.0,71.0,0.4745762711864407,0.48507462686567165,0.5,0.2585949177877429,0.028225806451612902,0.056,0.632183908045977,0.012345679012345678,0.04948805460750853,0.04647983595352016,0.05357142857142857,0.046413502109704644,0.18684603886397608,0.608,0.6440677966101694,0.2242152466367713,0.43283582089552236,0.5517241379310345,0.17647058823529413,0.5,0.27450980392156865,0.445440956651719,0.49389583333333337,0.09820193637621023,0.1290909090909091,0.09660574412532637,25.42196531791908,158.0,66.0,131.0,0.23617339312406577,False,23.0,6.0,53.0,59.0,302.0,177.0,53.0,97.0,114.0,45.0,245.0,10.0,166.0,12.0,36.0,20.0,,0.6371308016877637,0.6771300448430493,1.0,0.34104046242774566,0.34705882352941175,0.14625550660792952,0.03436426116838488,0.14334470989761092,0.049723756906077346,0.03333333333333333,0.14326647564469913,0.15320910973084886,0.03380281690140845,0.618421052631579,0.0343796711509716,0.35333333333333333,0.35333333333333333,1.0,0.058823529411764705,0.36054421768707484,53.0,6.0,3.0,17.0,14.0,24.0,28.0,44.0,16.0,12.0,32.0,19.0,2.0,8.0,17.0,15.0,71.0,53.0,72.0,42.0,8.0,0.028169014084507043,0.006329113924050633,0.13333333333333333,0.03463203463203463,0.13861386138613863,0.1518987341772152,0.08602150537634409,0.5833333333333334,0.6481481481481481,0.33544303797468356,0.3375796178343949,0.6415094339622641,0.2608695652173913,0.2608695652173913,1.0,0.0625,3.0,6.0,17.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,3.0,8.0,6.0,3.0,8.0,6.0,,,,0.375,0.17647058823529413,,,,,,,0.11940298507462686,0.375,1.0,0.21428571428571427,,1.0,1.0,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,187380.0,3123,-118,5614,5611,1266,1195,787,11225,54.0,150.0,252.0,591.0,1099.0,5901,51.0,136.0,287.0,332.0,6.0,256.0,308.0,287.0,1266,0.4263959390862944,0.375,0.4774066797642436,0.4578313253012048,0.5009345794392523,0.5071428571428571,19.1160727940052,0.041666666666666664,0.14734774066797643,0.36,0.3724137931034483,0.4890742603550296,0.46983967611336025,0.2611464968152866,11.716412859560068,0.2255076594228714,79.0,158.0,9.0,13.0,16.0,42.0,370.0,101.0,427.0,127.0,29.0,55.0,16.0,122.0,113.0,59.0,14.0,368.0,35.0,40.0,1.0,52.0,119.0,73.0,180.0,16.0,50.0,145.0,31.0,0.5272727272727272,0.5463917525773195,0.5776699029126213,0.4194499017681729,0.05922165820642978,0.15822784810126583,0.6611111111111111,0.006493506493506494,0.01834862385321101,0.018633540372670808,0.021439509954058193,0.022144522144522144,0.15520628683693516,0.5,0.5939849624060151,0.36345776031434185,0.13402061855670103,0.6923076923076923,0.1686746987951807,0.38095238095238093,0.40562248995983935,0.574656188605108,0.4974550632911393,0.03154875717017208,0.050243111831442464,0.11101000909918107,24.942857142857147,283.0,79.0,173.0,0.2779960707269155,False,57.0,12.0,139.0,156.0,172.0,375.0,139.0,428.0,500.0,191.0,1072.0,11.0,190.0,9.0,99.0,41.0,34.0,0.3412698412698413,0.3510204081632653,0.8012820512820513,0.36533957845433257,0.36705882352941177,0.08767881864328565,0.019748653500897665,0.09041591320072333,0.01046337817638266,0.009523809523809525,0.07493188010899182,0.10247349823321555,0.016423357664233577,0.3924050632911392,0.055992141453831044,0.37567567567567567,0.37669376693766937,0.7841726618705036,0.04819277108433735,0.37771739130434784,119.0,17.0,2.0,72.0,54.0,107.0,130.0,60.0,58.0,30.0,61.0,46.0,9.0,6.0,5.0,24.0,8.0,2.0,9.0,3.0,27.0,0.03333333333333333,0.0176678445229682,0.10033444816053512,0.022123893805309734,0.0821917808219178,0.1011764705882353,0.09826589595375723,0.3333333333333333,0.2037037037037037,0.4204946996466431,0.42805755395683454,0.3697478991596639,0.2982456140350877,0.3090909090909091,0.9411764705882353,0.3333333333333333,18.0,1.0,4.0,,3.0,5.0,2.0,1.0,1.0,,2.0,6.0,14.0,36.0,38.0,16.0,42.0,42.0,3.0,,2.0,0.38095238095238093,0.37168141592920356,0.00702576112412178,0.03508771929824561,0.002702702702702703,0.061855670103092786,0.3333333333333333,1.0,0.3711340206185567,0.3888888888888889,0.9285714285714286,0.37623762376237624,0.004662004662004662,2.0,,4.0,93.0,0.3333333333333333,
905,1610612757,Dale Davis,Dale Davis,905,POR,101049.0,1684,-148,3004,3003,588,640,446,6007,23.0,67.0,133.0,281.0,331.0,3225,13.0,43.0,50.0,106.0,28.0,240.0,398.0,50.0,588,0.47330960854092524,0.3023255813953488,0.47330960854092524,0.3023255813953488,0.49849397590361444,0.3968253968253968,10.538243626062323,0.32558139534883723,0.23843416370106763,0.34328358208955223,0.35384615384615387,0.4759540925266904,0.46319534883720925,0.1510574018126888,6.4740213523131676,0.19573901464713714,83.0,143.0,37.0,70.0,12.0,23.0,,,,65.0,43.0,88.0,20.0,106.0,,24.0,64.0,,31.0,130.0,3.0,158.0,16.0,6.0,40.0,8.0,5.0,106.0,48.0,0.48863636363636365,0.48863636363636365,0.5,,0.1103202846975089,0.17482517482517482,0.4,0.034482758620689655,0.10483870967741936,0.10299003322259136,0.10601719197707736,0.10505050505050505,0.5088967971530249,0.5804195804195804,0.7033898305084746,,0.7954545454545454,0.5285714285714286,0.5348837209302325,0.5217391304347826,,0.5088967971530249,0.5308246753246754,0.1476923076923077,0.1476923076923077,0.3202416918429003,,71.0,85.0,154.0,0.2526690391459075,False,,,,,160.0,,,52.0,72.0,15.0,164.0,25.0,169.0,10.0,43.0,27.0,,0.6015037593984962,0.7920792079207921,,,,0.14632034632034632,0.09433962264150944,0.1441196464989803,0.10353535353535354,0.07692307692307693,0.10962566844919786,0.16244725738396623,0.08620689655172414,0.5542168674698795,,,,,,,27.0,,,20.0,17.0,15.0,22.0,43.0,16.0,3.0,24.0,10.0,5.0,4.0,4.0,7.0,62.0,47.0,62.0,39.0,11.0,0.029850746268656716,0.056338028169014086,0.1360759493670886,0.09859154929577464,0.16612377850162866,0.1095890410958904,0.1958762886597938,0.6290322580645161,0.6521739130434783,0.38028169014084506,0.40298507462686567,0.7037037037037037,,,,0.08108108108108109,3.0,13.0,15.0,7.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
2257,1610612757,Ruben Boumtje-Boumtje,Ruben Boumtje-Boumtje,2257,POR,1498.0,25,-18,48,48,27,27,6,96,1.0,3.0,1.0,5.0,4.0,61,1.0,3.0,4.0,,,1.0,1.0,4.0,27,0.2,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.5,10.714285714285714,,0.6,0.3333333333333333,0.3333333333333333,0.42728,0.4066666666666667,1.0,5.2,0.5625,,2.0,,,,1.0,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,,2.0,1.0,,,,,0.2,0.5,,,,,,,0.4,,,,,,0.3333333333333333,,,0.4,,0.16666666666666666,0.16666666666666666,,,,1.0,2.0,,False,,,,,2.0,,,,1.0,,3.0,,1.0,,,,,1.0,1.0,,,,0.07692307692307693,,0.0625,,,,0.16666666666666666,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2417,1610612757,Qyntel Woods,Qyntel Woods,2417,POR,39741.0,662,-86,1219,1216,332,329,179,2435,11.0,36.0,77.0,206.0,221.0,1276,18.0,57.0,64.0,56.0,11.0,90.0,133.0,64.0,332,0.3737864077669903,0.3157894736842105,0.39316239316239315,0.35714285714285715,0.4266409266409266,0.43243243243243246,21.602787456445995,0.2972972972972973,0.15384615384615385,0.3055555555555556,0.3548387096774194,0.48067553648068656,0.484950806451613,0.2895927601809955,9.860194174757282,0.2723543888433142,37.0,81.0,7.0,20.0,10.0,27.0,16.0,1.0,28.0,37.0,12.0,33.0,2.0,35.0,6.0,19.0,6.0,15.0,22.0,29.0,2.0,43.0,30.0,18.0,51.0,5.0,13.0,58.0,30.0,0.36363636363636365,0.4230769230769231,0.4268292682926829,0.11965811965811966,0.10679611650485436,0.16049382716049382,0.5882352941176471,0.043478260869565216,0.056862745098039215,0.06925675675675676,0.08074534161490683,0.03626943005181347,0.34615384615384615,0.4567901234567901,0.5441176470588235,0.06837606837606838,0.5128205128205128,0.35,0.42857142857142855,0.37037037037037035,0.015873015873015872,0.4658119658119658,0.5024227272727274,0.1171875,0.13157894736842105,0.1583710407239819,25.710714285714285,89.0,43.0,88.0,0.3803418803418803,False,12.0,5.0,5.0,10.0,98.0,27.0,5.0,40.0,46.0,15.0,98.0,12.0,58.0,4.0,20.0,13.0,,0.6363636363636364,0.6621621621621622,0.9,0.35714285714285715,0.37037037037037035,0.13004484304932734,0.14634146341463414,0.13957597173144876,0.057692307692307696,0.1111111111111111,0.07633587786259542,0.16230366492146597,0.03305785123966942,0.5945945945945946,0.05128205128205128,0.3125,0.3333333333333333,0.8,0.07936507936507936,0.3333333333333333,29.0,5.0,1.0,6.0,5.0,11.0,14.0,21.0,7.0,2.0,21.0,12.0,5.0,11.0,8.0,3.0,11.0,5.0,14.0,8.0,3.0,0.1388888888888889,0.0449438202247191,0.175,0.15625,0.13709677419354838,0.1744186046511628,0.17647058823529413,0.5714285714285714,0.36363636363636365,0.3258426966292135,0.3411764705882353,0.7931034482758621,0.4166666666666667,0.4166666666666667,1.0,0.2857142857142857,1.0,1.0,3.0,,,2.0,,3.0,1.0,,2.0,3.0,1.0,3.0,,3.0,6.0,3.0,1.0,2.0,,0.5,0.5,0.03571428571428571,,0.0625,0.07692307692307693,0.6666666666666666,1.0,0.07692307692307693,0.3333333333333333,,,,3.0,,3.0,3.0,0.6,2.0
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,99108.0,1652,-86,2951,3000,826,887,436,5951,13.0,55.0,198.0,383.0,507.0,3115,47.0,91.0,133.0,176.0,3.0,139.0,268.0,133.0,826,0.5169712793733682,0.5164835164835165,0.5088607594936709,0.49504950495049505,0.528125,0.5155038759689923,16.824849007765312,0.03225806451612903,0.13924050632911392,0.23636363636363636,0.2765957446808511,0.5334019132653061,0.5317061224489794,0.26232741617357,3.7177545691906007,0.2799051169095222,172.0,275.0,43.0,74.0,40.0,67.0,10.0,9.0,12.0,105.0,46.0,92.0,17.0,112.0,10.0,33.0,72.0,8.0,40.0,104.0,3.0,129.0,60.0,33.0,105.0,10.0,29.0,190.0,93.0,0.5,0.5053191489361702,0.5436893203883495,0.030379746835443037,0.10443864229765012,0.11636363636363636,0.5714285714285714,0.02702702702702703,0.09377817853922453,0.08917197452229299,0.11411411411411411,0.07363420427553444,0.6962025316455697,0.6254545454545455,0.7078189300411523,0.02531645569620253,0.7872340425531915,0.581081081081081,0.6633663366336634,0.5970149253731343,0.0891089108910891,0.7265822784810126,0.5120351851851852,0.19829424307036247,0.20350109409190373,0.22090729783037474,29.33333333333333,53.0,45.0,152.0,0.1341772151898734,False,2.0,1.0,2.0,2.0,220.0,3.0,2.0,106.0,139.0,66.0,311.0,22.0,93.0,11.0,84.0,46.0,,0.5555555555555556,0.6790123456790124,0.5,0.16666666666666666,0.2,0.08172231985940245,0.07236842105263158,0.0932145305003427,0.09859154929577464,0.08620689655172414,0.061696658097686374,0.10085836909871244,0.07482993197278912,0.5290697674418605,0.005063291139240506,0.2,0.2,0.5,0.009900990099009901,0.25,13.0,,2.0,33.0,19.0,10.0,30.0,43.0,38.0,5.0,45.0,27.0,3.0,17.0,19.0,11.0,19.0,11.0,21.0,11.0,24.0,0.14545454545454545,,0.13395638629283488,0.06910569105691057,0.07773851590106007,0.11587982832618025,0.18181818181818182,0.5238095238095238,0.6923076923076923,0.24528301886792453,0.24528301886792453,0.7692307692307693,,,,0.06976744186046512,14.0,13.0,1.0,1.0,3.0,11.0,,2.0,2.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,0.5,0.2,,,,,,,0.02127659574468085,0.5,1.0,0.2222222222222222,,7.0,3.0,,3.0,,
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,108771.0,1813,80,3292,3283,833,696,430,6575,13.0,41.0,151.0,353.0,694.0,3347,37.0,87.0,199.0,136.0,2.0,156.0,182.0,199.0,833,0.42776203966005666,0.42528735632183906,0.440359477124183,0.4407894736842105,0.4949640287769784,0.5157068062827225,20.701476793248943,0.023529411764705882,0.06699346405228758,0.3170731707317073,0.34210526315789475,0.4863136288998359,0.4644124161073826,0.28674351585014407,13.124362606232296,0.25303766707168895,50.0,91.0,3.0,8.0,11.0,23.0,198.0,50.0,259.0,155.0,16.0,33.0,18.0,62.0,65.0,65.0,2.0,197.0,14.0,22.0,2.0,26.0,68.0,47.0,90.0,7.0,14.0,188.0,59.0,0.48484848484848486,0.4888888888888889,0.5740740740740741,0.42320261437908496,0.039660056657223795,0.08791208791208792,0.7555555555555555,0.018691588785046728,0.018379281537176273,0.015665796344647518,0.034482758620689655,0.012448132780082987,0.14869281045751634,0.5494505494505495,0.6024096385542169,0.3235294117647059,0.17777777777777778,0.375,0.1513157894736842,0.4782608695652174,0.32894736842105265,0.5718954248366013,0.4609813953488372,0.0960960960960961,0.14676616915422885,0.0893371757925072,24.895752895752896,221.0,34.0,79.0,0.3611111111111111,False,61.0,15.0,57.0,79.0,166.0,198.0,57.0,178.0,228.0,90.0,506.0,2.0,117.0,6.0,66.0,39.0,7.0,0.5496688741721855,0.5533333333333333,0.8354430379746836,0.305019305019305,0.3062015503875969,0.09097978227060653,0.005970149253731343,0.09305135951661632,0.008875739644970414,0.015873015873015872,0.08296943231441048,0.1037344398340249,0.017045454545454544,0.54,0.09967320261437909,0.2878787878787879,0.2878787878787879,0.7719298245614035,0.09868421052631579,0.2893401015228426,88.0,22.0,1.0,50.0,44.0,32.0,56.0,37.0,27.0,6.0,22.0,21.0,4.0,5.0,10.0,29.0,3.0,2.0,3.0,1.0,10.0,0.07317073170731707,0.013574660633484163,0.1002710027100271,0.003676470588235294,0.0838150289017341,0.08949416342412451,0.125,0.3333333333333333,0.3076923076923077,0.39819004524886875,0.4036697247706422,0.5909090909090909,0.36065573770491804,0.36065573770491804,1.0,0.3333333333333333,6.0,1.0,,,2.0,4.0,1.0,,,,,,4.0,12.0,15.0,4.0,12.0,20.0,,,5.0,0.3333333333333333,0.3076923076923077,,,,,,,0.26666666666666666,0.3333333333333333,1.0,0.3,0.01893939393939394,1.0,1.0,5.0,39.0,0.3333333333333333,
2241,1610612757,Omar Cook,Omar Cook,2241,POR,8288.0,138,-25,254,251,65,68,40,505,,3.0,7.0,26.0,14.0,265,3.0,7.0,6.0,4.0,,3.0,6.0,6.0,65,0.2692307692307692,0.42857142857142855,0.25925925925925924,0.375,0.25925925925925924,0.375,12.292358803986712,,0.1111111111111111,,,0.4342574074074074,0.44331875,0.42857142857142855,14.792307692307693,0.2559055118110236,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,3.0,,2.0,1.0,,,1.0,2.0,3.0,,3.0,9.0,7.0,10.0,,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.037037037037037035,0.07692307692307693,0.4,0.9,,0.02702702702702703,0.023255813953488372,,0.058823529411764705,0.18518518518518517,0.2,0.3333333333333333,0.037037037037037035,0.6666666666666666,0.5,0.25,0.5,0.125,0.2222222222222222,0.46385,,,0.14285714285714285,25.4,18.0,9.0,14.0,0.6666666666666666,False,,,,,10.0,,,19.0,24.0,9.0,53.0,,3.0,,10.0,5.0,,0.7142857142857143,0.7142857142857143,,,,0.03260869565217391,,0.02608695652173913,,,,0.045454545454545456,,1.0,,,,,,,6.0,,,5.0,1.0,2.0,8.0,,5.0,,1.0,2.0,,,,,,,,,,,,,,0.05,,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,1610612757,Wesley Person,Wesley Person,445,POR,36807.0,613,-31,1125,1108,288,293,154,2233,12.0,20.0,44.0,92.0,215.0,1224,6.0,17.0,32.0,16.0,3.0,62.0,74.0,32.0,288,0.4782608695652174,0.35294117647058826,0.5833333333333334,0.3870967741935484,0.596045197740113,0.44285714285714284,14.942528735632184,0.07317073170731707,0.11904761904761904,0.6,0.631578947368421,0.4769869047619049,0.4630290322580646,0.14883720930232558,15.59891304347826,0.256,2.0,5.0,1.0,2.0,,,45.0,9.0,76.0,19.0,4.0,10.0,4.0,27.0,14.0,8.0,2.0,45.0,3.0,9.0,,12.0,11.0,9.0,18.0,1.0,7.0,25.0,5.0,0.4,0.575,0.6136363636363636,0.4523809523809524,0.03260869565217391,,0.6111111111111112,,0.02132701421800948,0.022641509433962263,0.031496062992125984,0.025477707006369428,0.02976190476190476,0.4,0.4,0.26785714285714285,0.1,0.5,,,0.2903225806451613,0.48214285714285715,0.504775,0.028901734104046242,0.05154639175257732,0.12558139534883722,24.084210526315786,67.0,7.0,22.0,0.39880952380952384,False,31.0,5.0,21.0,36.0,72.0,99.0,21.0,34.0,38.0,17.0,80.0,3.0,47.0,2.0,11.0,9.0,7.0,0.8181818181818182,0.8372093023255814,0.9166666666666666,0.47368421052631576,0.47368421052631576,0.11633663366336634,0.027777777777777776,0.11706349206349206,0.007246376811594203,0.037037037037037035,0.075,0.1638418079096045,0.024096385542168676,0.5,0.18452380952380953,0.4666666666666667,0.4772727272727273,0.9047619047619048,0.16129032258064516,0.4666666666666667,30.0,15.0,,4.0,3.0,8.0,9.0,12.0,2.0,4.0,7.0,2.0,,1.0,,4.0,6.0,,6.0,4.0,1.0,0.05,0.029850746268656716,0.12,0.024691358024691357,0.08411214953271028,0.11267605633802817,0.13793103448275862,0.6666666666666666,0.75,0.44776119402985076,0.46153846153846156,0.8666666666666667,0.4838709677419355,0.4838709677419355,0.9333333333333333,,1.0,,3.0,,,,1.0,,,,1.0,4.0,4.0,6.0,2.0,5.0,10.0,4.0,1.0,,,0.5,0.2857142857142857,0.013157894736842105,,0.022222222222222223,0.2,0.25,1.0,0.3,0.6666666666666666,0.5,0.2222222222222222,,3.0,,2.0,9.0,0.4,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,71354.0,1189,7,2136,2139,456,337,276,4275,43.0,84.0,220.0,412.0,531.0,2197,42.0,72.0,109.0,158.0,9.0,128.0,191.0,109.0,456,0.5339805825242718,0.5833333333333334,0.5284360189573459,0.5753424657534246,0.560126582278481,0.6123595505617978,22.294548413344184,0.15517241379310345,0.1990521327014218,0.5119047619047619,0.5512820512820513,0.5037516666666667,0.5163833333333332,0.20527306967984935,7.146601941747572,0.21348314606741572,128.0,205.0,22.0,33.0,26.0,42.0,7.0,1.0,10.0,85.0,29.0,50.0,10.0,68.0,1.0,25.0,44.0,5.0,24.0,53.0,2.0,63.0,41.0,26.0,74.0,3.0,10.0,121.0,62.0,0.58,0.5686274509803921,0.5964912280701754,0.023696682464454975,0.05825242718446602,0.07317073170731707,0.5540540540540541,0.02857142857142857,0.06495098039215687,0.06143001007049345,0.07228915662650602,0.06267806267806268,0.48578199052132703,0.624390243902439,0.6736842105263158,0.016587677725118485,0.6470588235294118,0.6666666666666666,0.5753424657534246,0.6190476190476191,0.0136986301369863,0.509478672985782,0.513158695652174,0.13219616204690832,0.13507625272331156,0.128060263653484,31.5,123.0,49.0,84.0,0.2914691943127962,False,3.0,,1.0,2.0,282.0,6.0,1.0,62.0,82.0,35.0,184.0,8.0,90.0,9.0,42.0,29.0,1.0,0.6409090909090909,0.7121212121212122,1.0,0.2,0.25,0.10380622837370242,0.04519774011299435,0.10788757932910245,0.06018518518518518,0.06060606060606061,0.09177215189873418,0.12074303405572756,0.052941176470588235,0.6796875,0.0071090047393364926,0.14285714285714285,0.14285714285714285,1.0,,0.2,49.0,1.0,2.0,20.0,11.0,10.0,17.0,29.0,13.0,8.0,33.0,15.0,3.0,11.0,15.0,5.0,30.0,18.0,34.0,18.0,4.0,0.07142857142857142,0.024390243902439025,0.1228813559322034,0.041666666666666664,0.09649122807017543,0.13580246913580246,0.0945945945945946,0.5294117647058824,0.3953488372093023,0.3983739837398374,0.4083333333333333,0.7551020408163265,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,9.0,3.0,7.0,,,3.0,1.0,4.0,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,,0.0196078431372549,,,,,,,,5.0,5.0,,,,1.0
2109,1610612757,Eddie Gill,Eddie Gill,2109,POR,9192.0,153,-24,268,269,65,64,30,537,6.0,11.0,12.0,28.0,50.0,284,2.0,4.0,14.0,14.0,,13.0,17.0,14.0,65,0.42857142857142855,0.5,0.4583333333333333,0.3888888888888889,0.5333333333333333,0.5384615384615384,18.6046511627907,,0.3055555555555556,0.5454545454545454,0.6,0.44667499999999993,0.44571666666666665,0.28,12.385714285714288,0.24253731343283583,3.0,4.0,,1.0,,,6.0,4.0,8.0,17.0,,1.0,,,5.0,7.0,,6.0,2.0,3.0,,4.0,9.0,7.0,12.0,,2.0,20.0,7.0,,,,0.2222222222222222,0.07142857142857142,0.25,0.75,,0.034482758620689655,0.03508771929824561,0.11764705882352941,0.023809523809523808,0.1111111111111111,0.75,1.0,0.16666666666666666,0.3333333333333333,,,,0.4444444444444444,0.3333333333333333,0.5694,0.16666666666666666,0.20588235294117646,,24.400000000000002,13.0,6.0,16.0,0.3611111111111111,False,2.0,1.0,1.0,3.0,10.0,9.0,1.0,14.0,16.0,9.0,34.0,1.0,8.0,1.0,9.0,4.0,2.0,0.4166666666666667,0.4166666666666667,1.0,0.375,0.375,0.0898876404494382,0.037037037037037035,0.104,,0.2,0.1282051282051282,0.03125,0.05263157894736842,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,0.16666666666666666,3.0,2.0,,2.0,,4.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,0.09090909090909091,,0.1388888888888889,,0.1111111111111111,0.14814814814814814,0.1111111111111111,1.0,0.5,0.23076923076923078,0.23076923076923078,0.3333333333333333,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,2.0,1.0,,,,,0.2,,,,,,,0.6666666666666666,,,,,1.0,,1.0,,1.0,
