EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceCorner3FGA,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,Blocked3s,BlockedArc3,on,DefensiveGoaltends,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
2580,1610612737,Travis Hansen,Travis Hansen,2580,ATL,6398.0,107,21.0,203,200,47,66,34,403,6.0,4.0,,9.0,4.0,19.0,18.0,206,1.0,6.0,5.0,6.0,2.0,1.0,3.0,5.0,2.0,,1.0,12.0,6.0,7.0,17,1.0,1.0,,1.0,1.0,1.0,,,6.0,14.0,6.0,,5.0,47,0.75,0.75,0.21052631578947367,0.16666666666666666,0.28,0.14285714285714285,0.32142857142857145,0.2777777777777778,0.05263157894736842,0.25,12.083333333333334,1.0,0.075,0.06930693069306931,,0.09523809523809523,0.11764705882352941,0.24,0.16,0.36,,,,0.48,0.473968,0.4548428571428572,0.2777777777777778,11.657894736842104,0.2315270935960591,4.0,1.0,2.0,1.0,3.0,,,3.0,,,2.0,3.0,,,,1.0,2.0,6.0,4.0,1.0,4.0,,,,2.0,,1.0,3.0,3.0,3.0,,3.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,,10.0,1.0,,,,,,,,,2.0,1.0,3.0,2.0,1.0,,3.0,3.0,2.0,0.5,0.3333333333333333,,,0.3333333333333333,0.25,0.25,0.25,0.24,,,0.10810810810810811,0.047619047619047616,0.043478260869565216,0.09278350515463918,0.17391304347826086,0.1111111111111111,0.06060606060606061,0.0625,0.07142857142857142,,0.058823529411764705,1.0,0.6666666666666666,0.6666666666666666,0.75,,,,0.12,,,,0.12,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,,,,0.42857142857142855,0.3333333333333333,,,0.14285714285714285,,0.6666666666666666,0.46075,0.07407407407407407,0.09523809523809523,0.1111111111111111,24.183333333333334,,2.0,,,,,,,,1.0,,0.25,,,,True,,,,,,,,,,,
2668,1610612737,Josh Davis,Josh Davis,2668,ATL,747.0,12,10.0,28,30,7,11,4,58,1.0,1.0,,,1.0,2.0,2.0,21,,1.0,,2.0,,,,,,,,,3.0,4.0,4,,,,,,,,,2.0,2.0,,,,7,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,,,9.375,,0.375,0.2727272727272727,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.49135,0.2795,,6.9,0.25,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.25,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2038,1610612737,Joel Przybilla,Joel Przybilla,2038,ATL,895.0,15,-5.0,32,31,11,16,1,63,,,,,,,,38,,,,,,,,,,,,,3.0,4.0,4,,,,1.0,1.0,1.0,,,,2.0,,,,11,,,,,,,,,,,3.0303030303030303,1.0,0.3,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,0.34375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,
1442,1610612737,Zeljko Rebraca,Zeljko Rebraca,1442,ATL,3043.0,51,-7.0,94,95,24,29,16,189,4.0,13.0,4.0,6.0,12.0,23.0,25.0,114,3.0,4.0,7.0,12.0,12.0,2.0,1.0,2.0,1.0,,,5.0,4.0,5.0,9,,,,3.0,2.0,4.0,,,6.0,7.0,2.0,,7.0,24,0.5,0.6,0.5217391304347826,0.75,0.5217391304347826,0.75,0.5208333333333334,0.7,0.08695652173913043,0.07692307692307693,24.56140350877193,0.75,0.14285714285714285,0.13157894736842105,0.25,0.14285714285714285,,0.17391304347826086,0.5652173913043478,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.17391304347826086,0.4029521739130435,0.4195,0.28,9.521739130434781,0.2553191489361702,3.0,2.0,2.0,2.0,2.0,5.0,,,,,,,,,,,,,1.0,3.0,4.0,,,,6.0,,,1.0,,,4.0,,,1.0,1.0,,2.0,2.0,1.0,,4.0,,,1.0,,1.0,,,1.0,,,1.0,2.0,2.0,,,2.0,2.0,,,,,,,0.75,0.75,0.75,,0.25,,0.05405405405405406,0.1,0.15384615384615385,0.08,,0.09090909090909091,0.06666666666666667,0.2222222222222222,,0.3333333333333333,,1.0,0.75,1.0,,0.38461538461538464,0.4166666666666667,0.4,,,,,,,,,0.5,1.0,,,,0.5,1.0,,,,,,0.48913333333333336,,,0.24,,,,,,,,,,,,,,,,,False,1.0,,,,,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,72607.0,1210,-265.0,2286,2302,635,752,290,4588,48.0,22.0,72.0,178.0,101.0,248.0,264.0,2439,28.0,58.0,86.0,98.0,104.0,10.0,143.0,184.0,60.0,22.0,61.0,409.0,74.0,98.0,110,41.0,24.0,17.0,54.0,39.0,81.0,7.0,18.0,38.0,120.0,67.0,9.0,86.0,635,0.48514851485148514,0.48514851485148514,0.40725806451612906,0.4827586206896552,0.39365671641791045,0.4117647058823529,0.4370748299319728,0.4883720930232558,0.04032258064516129,0.045454545454545456,14.2966069386199,0.6666666666666666,0.08883553421368548,0.08981481481481482,0.08365019011406843,0.08058608058608059,0.10101010101010101,0.1791044776119403,0.08208955223880597,0.664179104477612,0.4044943820224719,0.4067796610169492,0.6111111111111112,0.2537313432835821,0.4357421348314608,0.44490149253731354,0.32575757575757575,13.789112903225806,0.2777777777777778,22.0,3.0,4.0,7.0,13.0,7.0,3.0,7.0,,2.0,,13.0,,3.0,,8.0,3.0,20.0,53.0,7.0,17.0,,4.0,6.0,20.0,,10.0,30.0,9.0,,,12.0,,41.0,24.0,17.0,3.0,9.0,23.0,1.0,12.0,2.0,9.0,27.0,3.0,15.0,1.0,4.0,5.0,6.0,18.0,14.0,2.0,1.0,,1.0,2.0,1.0,32.0,1.0,0.15,,,0.15789473684210525,0.4117647058823529,0.3333333333333333,0.391304347826087,0.07462686567164178,0.16666666666666666,0.012658227848101266,0.010033444816053512,0.0931174089068826,0.01675977653631285,0.011152416356877323,0.015151515151515152,0.010135135135135136,0.005934718100890208,0.02564102564102564,0.07777777777777778,0.13432835820895522,0.013333333333333334,0.5,0.4583333333333333,0.55,0.18181818181818182,0.3181818181818182,0.3333333333333333,0.14285714285714285,0.026119402985074626,0.42857142857142855,0.42857142857142855,1.0,0.048507462686567165,,,,0.19047619047619047,0.75,0.14285714285714285,,,0.19117647058823528,0.5384615384615384,0.029411764705882353,,0.11764705882352941,,,0.44882352941176473,0.06428571428571428,0.06923076923076923,0.07575757575757576,25.53,1.0,2.0,,,0.047619047619047616,,0.0056179775280898875,,,,,,,,,False,,1.0,1.0,0.05,0.07692307692307693,,,,,,
1536,1610612737,Stephen Jackson,Stephen Jackson,1536,ATL,149404.0,2490,-258.0,4779,4777,1254,1332,619,9556,324.0,123.0,85.0,250.0,325.0,697.0,1191.0,5024,80.0,152.0,337.0,350.0,300.0,42.0,181.0,208.0,103.0,31.0,47.0,443.0,160.0,228.0,304,113.0,69.0,44.0,123.0,74.0,189.0,12.0,56.0,83.0,189.0,235.0,1.0,337.0,1254,0.5384615384615384,0.5756578947368421,0.46628407460545196,0.5263157894736842,0.4796401515151515,0.5076628352490421,0.5120481927710844,0.547077922077922,0.06025824964131994,0.04878048780487805,24.63081130355515,0.6507936507936508,0.08709853021230267,0.09029249682068673,0.0722495894909688,0.08264462809917356,0.10593900481540931,0.3068181818181818,0.11647727272727272,0.23674242424242425,0.34,0.3469387755102041,0.5294117647058824,0.646780303030303,0.5098797156398104,0.5076113461538461,0.28295549958018473,8.396700143472023,0.26239799121155055,197.0,22.0,39.0,53.0,80.0,43.0,40.0,120.0,11.0,31.0,81.0,239.0,7.0,20.0,24.0,78.0,121.0,359.0,178.0,34.0,65.0,12.0,33.0,18.0,122.0,35.0,109.0,72.0,327.0,36.0,42.0,238.0,81.0,27.0,16.0,11.0,10.0,63.0,53.0,15.0,76.0,10.0,29.0,66.0,5.0,49.0,2.0,7.0,14.0,21.0,97.0,30.0,14.0,7.0,4.0,3.0,15.0,7.0,30.0,0.9008264462809917,0.3370473537604457,0.36363636363636365,0.3211009174311927,0.33798882681564246,0.5230769230769231,0.5306122448979592,0.5596330275229358,0.3399621212121212,0.09567901234567901,0.0967741935483871,0.03549295774647887,0.10153256704980843,0.019230769230769232,0.0318082788671024,0.03684210526315789,0.043151969981238276,0.028273809523809524,0.021917808219178082,0.109375,0.07971014492753623,0.018050541516245487,0.4666666666666667,0.6080246913580247,0.6723549488054608,0.5888324873096447,0.34959349593495936,0.36752136752136755,0.32558139534883723,0.11363636363636363,0.3333333333333333,0.3389830508474576,0.95,0.22632575757575757,0.3389121338912134,0.3403361344537815,0.8765432098765432,0.3979591836734694,0.5641025641025641,0.20408163265306123,0.35,0.8571428571428571,0.3065134099616858,0.6625,0.11877394636015326,0.3548387096774194,0.2988505747126437,0.3076923076923077,0.3403361344537815,0.519839156626506,0.08568904593639576,0.12548512289780078,0.10243492863140219,24.843454038997223,13.0,4.0,3.0,0.09090909090909091,0.1326530612244898,5.0,0.02,0.38461538461538464,1.0,3.0,1.0,0.024,0.012903225806451613,1.0,1.0,False,,1.0,3.0,0.008356545961002786,0.0041841004184100415,0.016666666666666666,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,51027.0,850,-111.0,1655,1634,517,546,232,3289,91.0,54.0,42.0,117.0,118.0,262.0,362.0,1768,29.0,59.0,94.0,168.0,68.0,20.0,22.0,32.0,8.0,4.0,10.0,74.0,62.0,81.0,130,32.0,20.0,12.0,17.0,12.0,37.0,4.0,11.0,56.0,102.0,76.0,,94.0,517,0.711864406779661,0.7706422018348624,0.45038167938931295,0.4915254237288136,0.45718654434250766,0.5256410256410257,0.5,0.5529411764705883,0.07633587786259542,0.09259259259259259,20.718375845913584,0.4594594594594595,0.11211573236889692,0.10754189944134078,0.07216494845360824,0.11560693641618497,0.15053763440860216,0.2782874617737003,0.1651376146788991,0.3577981651376147,0.358974358974359,0.358974358974359,0.9523809523809523,0.47706422018348627,0.48067415902140675,0.4871814102564103,0.2596685082872928,10.011832061068702,0.31238670694864046,56.0,11.0,20.0,17.0,22.0,20.0,8.0,17.0,4.0,6.0,13.0,48.0,2.0,9.0,4.0,13.0,21.0,65.0,63.0,16.0,30.0,3.0,11.0,5.0,46.0,8.0,19.0,12.0,60.0,3.0,18.0,48.0,13.0,10.0,4.0,6.0,16.0,32.0,15.0,4.0,49.0,7.0,2.0,20.0,3.0,5.0,2.0,2.0,5.0,7.0,34.0,8.0,17.0,13.0,,4.0,17.0,11.0,12.0,0.9523809523809523,0.3230769230769231,0.2727272727272727,0.42105263157894735,0.3230769230769231,0.5333333333333333,0.5,0.5227272727272727,0.19877675840978593,0.16483516483516483,0.06896551724137931,0.05306799336650083,0.09202453987730061,0.07441860465116279,0.05867970660146699,0.07142857142857142,0.06134969325153374,0.03278688524590164,0.08333333333333333,0.09016393442622951,0.0975609756097561,0.04216867469879518,0.6470588235294118,0.6153846153846154,0.7368421052631579,0.6607142857142857,0.37037037037037035,0.40816326530612246,0.35,0.05198776758409786,0.47058823529411764,0.5,0.875,0.14678899082568808,0.2708333333333333,0.2708333333333333,1.0,0.4878048780487805,0.55,0.21951219512195122,0.2222222222222222,1.0,0.28205128205128205,0.7727272727272727,0.07692307692307693,0.6666666666666666,0.16666666666666666,0.3076923076923077,0.2708333333333333,0.5269741379310344,0.096045197740113,0.11764705882352941,0.1270718232044199,24.952307692307695,2.0,9.0,2.0,0.09090909090909091,0.04878048780487805,1.0,,0.5,1.0,1.0,,0.02040816326530612,0.05084745762711865,,,False,1.0,,1.0,0.015384615384615385,,0.058823529411764705,1.0,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,87943.0,1466,-93.0,2781,2758,636,739,349,5539,204.0,69.0,49.0,146.0,169.0,419.0,556.0,2830,37.0,91.0,136.0,180.0,158.0,49.0,90.0,115.0,34.0,20.0,36.0,255.0,138.0,183.0,237,40.0,21.0,19.0,53.0,29.0,83.0,4.0,19.0,37.0,106.0,142.0,3.0,136.0,636,0.5325443786982249,0.6040268456375839,0.4033412887828162,0.4065934065934066,0.4255725190839695,0.46120689655172414,0.4735042735042735,0.5112781954887218,0.11694510739856802,0.17391304347826086,20.95357590966123,0.6385542168674698,0.12683823529411764,0.12599565532223025,0.11014492753623188,0.12568306010928962,0.14323607427055704,0.3893129770992366,0.1316793893129771,0.2786259541984733,0.3356164383561644,0.34507042253521125,0.6530612244897959,0.5896946564885496,0.49913062977099243,0.5051538793103449,0.2446043165467626,7.78257756563246,0.22869471413160733,109.0,25.0,47.0,24.0,54.0,11.0,19.0,34.0,6.0,8.0,17.0,71.0,,2.0,5.0,17.0,36.0,105.0,110.0,26.0,58.0,2.0,6.0,8.0,66.0,11.0,25.0,29.0,99.0,9.0,40.0,71.0,17.0,25.0,12.0,13.0,5.0,49.0,36.0,9.0,54.0,15.0,5.0,30.0,4.0,24.0,1.0,2.0,15.0,16.0,70.0,7.0,16.0,12.0,2.0,2.0,17.0,8.0,11.0,0.9166666666666666,0.34285714285714286,0.3333333333333333,0.44,0.34285714285714286,0.4482758620689655,0.453125,0.4925373134328358,0.20038167938931298,0.16176470588235295,0.09782608695652174,0.044789762340036565,0.12286689419795221,0.02032520325203252,0.04029850746268657,0.05864197530864197,0.05397727272727273,0.02631578947368421,0.017241379310344827,0.10900473933649289,0.15853658536585366,0.05791505791505792,0.47058823529411764,0.5343137254901961,0.6374269005847953,0.48623853211009177,0.15942028985507245,0.19298245614035087,0.45454545454545453,0.0648854961832061,0.5588235294117647,0.5588235294117647,1.0,0.13549618320610687,0.23943661971830985,0.23943661971830985,0.8235294117647058,0.734375,0.5319148936170213,0.03125,,,0.46551724137931033,0.4444444444444444,0.06896551724137931,0.75,0.14655172413793102,0.29411764705882354,0.23943661971830985,0.5438516949152542,0.12110726643598616,0.14799154334038056,0.11870503597122302,24.904761904761905,4.0,1.0,,0.12,0.0625,2.0,0.0273972602739726,0.5,1.0,,,,0.027777777777777776,1.0,1.0,False,1.0,,,,,,,1.0,,,
682,1610612737,Bob Sura,Bob Sura,682,ATL,31395.0,523,-34.0,1010,1008,410,401,149,2018,95.0,19.0,16.0,33.0,66.0,147.0,225.0,1124,26.0,58.0,102.0,62.0,70.0,12.0,50.0,70.0,27.0,3.0,20.0,160.0,52.0,74.0,107,12.0,7.0,5.0,23.0,16.0,36.0,5.0,14.0,10.0,43.0,98.0,,102.0,410,0.4696969696969697,0.484375,0.4489795918367347,0.4482758620689655,0.4224137931034483,0.39285714285714285,0.5090497737556561,0.5204081632653061,0.08163265306122448,0.10526315789473684,21.779661016949152,0.6388888888888888,0.15757575757575756,0.15486725663716813,0.12149532710280374,0.1651376146788991,0.18421052631578946,0.5459770114942529,0.10919540229885058,0.1896551724137931,0.48484848484848486,0.48484848484848486,0.4375,0.7011494252873564,0.5212830459770114,0.5091028571428572,0.4533333333333333,5.497278911564625,0.40594059405940597,44.0,7.0,17.0,18.0,39.0,6.0,1.0,10.0,1.0,4.0,4.0,17.0,1.0,2.0,,8.0,5.0,27.0,78.0,8.0,20.0,1.0,2.0,8.0,27.0,1.0,12.0,47.0,12.0,3.0,4.0,17.0,4.0,20.0,13.0,7.0,10.0,23.0,18.0,4.0,33.0,3.0,6.0,13.0,2.0,7.0,,,4.0,4.0,36.0,15.0,3.0,,2.0,1.0,4.0,4.0,10.0,0.8,0.18518518518518517,0.5,0.08333333333333333,0.18518518518518517,0.4,0.4318181818181818,0.5192307692307693,0.15517241379310345,0.10526315789473684,0.1111111111111111,0.06845238095238096,0.14754098360655737,0.06451612903225806,0.06720977596741344,0.045454545454545456,0.0547945205479452,0.09923664122137404,0.05982905982905983,0.11578947368421053,0.25925925925925924,0.03409090909090909,1.0,0.4631578947368421,0.5176470588235295,0.5,0.3157894736842105,0.35294117647058826,0.3333333333333333,0.05747126436781609,0.1,0.1,1.0,0.09770114942528736,0.23529411764705882,0.23529411764705882,0.75,0.7727272727272727,0.4117647058823529,0.09090909090909091,0.5,1.0,0.5571428571428572,0.46153846153846156,0.05714285714285714,0.25,0.11428571428571428,,0.23529411764705882,0.5513,0.17475728155339806,0.2011173184357542,0.12,24.78518518518519,,2.0,,0.14285714285714285,,,,,,,,,0.07894736842105263,1.0,,False,,,,,,,,,1.0,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,101015.0,1684,-225.0,3192,3203,875,933,426,6395,127.0,45.0,30.0,71.0,111.0,243.0,290.0,3336,22.0,51.0,84.0,118.0,104.0,13.0,120.0,161.0,50.0,23.0,47.0,363.0,148.0,201.0,297,49.0,36.0,13.0,65.0,50.0,113.0,4.0,21.0,83.0,166.0,86.0,,84.0,875,0.5315315315315315,0.6276595744680851,0.4567901234567901,0.43137254901960786,0.44716981132075473,0.4444444444444444,0.4723127035830619,0.5,0.053497942386831275,0.022222222222222223,11.37903007315091,0.5752212389380531,0.12042310821806347,0.11385816525699415,0.12718204488778054,0.10978520286396182,0.12469437652811736,0.47924528301886793,0.16981132075471697,0.2679245283018868,0.4225352112676056,0.4225352112676056,0.7,0.5622641509433962,0.48373958333333344,0.4521072580645161,0.2896551724137931,6.823456790123457,0.2741228070175439,67.0,23.0,41.0,15.0,24.0,14.0,2.0,7.0,1.0,2.0,3.0,15.0,,,3.0,10.0,5.0,22.0,53.0,27.0,51.0,,1.0,4.0,58.0,4.0,12.0,28.0,15.0,,34.0,14.0,3.0,41.0,22.0,19.0,32.0,62.0,27.0,26.0,96.0,11.0,13.0,48.0,2.0,15.0,2.0,12.0,10.0,2.0,30.0,14.0,32.0,23.0,2.0,7.0,32.0,22.0,26.0,1.0,0.22727272727272727,,0.3333333333333333,0.23809523809523808,0.5294117647058824,0.5192307692307693,0.5087719298245614,0.0830188679245283,0.09448818897637795,0.32098765432098764,0.05281090289608177,0.08766233766233766,0.10158730158730159,0.0631296171927468,0.06,0.045576407506702415,0.05321507760532151,0.09545454545454546,0.08968609865470852,0.08235294117647059,0.08270676691729323,0.6875,0.5275590551181102,0.5826086956521739,0.4925373134328358,0.3111111111111111,0.3181818181818182,0.35714285714285715,0.026415094339622643,0.2857142857142857,0.2857142857142857,1.0,0.05660377358490566,0.2,0.2,1.0,0.7884615384615384,0.5609756097560976,,,,0.38095238095238093,0.625,0.031746031746031744,0.5,0.15873015873015872,0.3,0.21428571428571427,0.5305774999999999,0.10238907849829351,0.11070110701107011,0.2,25.427272727272726,1.0,9.0,,0.21739130434782608,0.019230769230769232,,,,,2.0,1.0,0.022727272727272728,0.11578947368421053,,,False,1.0,1.0,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,153458.0,2558,-217.0,4904,4881,1282,1359,626,9785,140.0,202.0,147.0,338.0,302.0,680.0,1165.0,5153,73.0,166.0,321.0,220.0,384.0,44.0,315.0,373.0,147.0,58.0,110.0,804.0,168.0,242.0,283,104.0,70.0,34.0,121.0,84.0,201.0,13.0,49.0,56.0,164.0,222.0,26.0,321.0,1282,0.36423841059602646,0.37037037037037035,0.4441176470588235,0.4397590361445783,0.47256977863330124,0.42913385826771655,0.5075354609929078,0.5181518151815182,0.06470588235294118,0.07425742574257425,23.555476781283232,0.6019900497512438,0.08907741251325557,0.09428452231956612,0.06307692307692307,0.08360128617363344,0.12214983713355049,0.1347449470644851,0.1944177093358999,0.3253128007699711,0.4349112426035503,0.44680851063829785,0.46938775510204084,0.480269489894129,0.4767699806949807,0.46403853754940716,0.2755364806866953,11.49441176470588,0.26141924959216967,69.0,4.0,9.0,21.0,42.0,86.0,39.0,108.0,9.0,25.0,87.0,251.0,9.0,26.0,15.0,63.0,126.0,359.0,183.0,28.0,60.0,15.0,39.0,12.0,113.0,24.0,88.0,103.0,270.0,108.0,10.0,249.0,87.0,58.0,38.0,20.0,14.0,26.0,58.0,16.0,41.0,21.0,33.0,80.0,5.0,37.0,3.0,13.0,12.0,17.0,69.0,36.0,13.0,8.0,2.0,3.0,15.0,6.0,34.0,0.7142857142857143,0.35097493036211697,0.38461538461538464,0.2727272727272727,0.35294117647058826,0.4666666666666667,0.51010101010101,0.5333333333333333,0.3455245428296439,0.14285714285714285,0.09937888198757763,0.014380530973451327,0.11350293542074363,0.02564102564102564,0.016992353440951572,0.02146690518783542,0.008896797153024912,0.013100436681222707,0.02072538860103627,0.10991957104557641,0.12318840579710146,0.03790613718411552,0.4,0.4928571428571429,0.575,0.30434782608695654,0.42574257425742573,0.45989304812834225,0.23255813953488372,0.1039461020211742,0.3611111111111111,0.3611111111111111,0.9487179487179487,0.24157844080846969,0.3466135458167331,0.348,0.6091954022988506,0.09090909090909091,0.4444444444444444,0.26262626262626265,0.34615384615384615,0.5555555555555556,0.16535433070866143,0.5,0.0984251968503937,0.36,0.24803149606299213,0.23809523809523808,0.3493975903614458,0.47705616438356174,0.0641025641025641,0.0942622950819672,0.09699570815450644,24.990807799442894,13.0,1.0,5.0,,0.13131313131313133,6.0,0.026627218934911243,0.46153846153846156,0.8333333333333334,1.0,,0.008547008547008548,0.0375,2.0,2.0,False,,2.0,1.0,0.002785515320334262,0.00398406374501992,,,,,1.0,0.002777777777777778
