EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,FTOffRebounds,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,on,Corner3PctBlocked
1510,1610612764,Brevin Knight,Brevin Knight,1510,WAS,3580.0,60,-9,118,119,33.0,42,13.0,237,4.0,5.0,1.0,1.0,1.0,5.0,2.0,7.0,7.0,17.0,14.0,116,1.0,2.0,2.0,1.0,5.0,2.0,4.0,10.0,1.0,9.0,1.0,10.0,1.0,3.0,1.0,5.0,21.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,7.0,2.0,33.0,1.0,0.2857142857142857,0.2857142857142857,0.4117647058823529,0.5,0.2,0.4117647058823529,0.5,0.2,0.4117647058823529,0.5,0.2,0.058823529411764705,0.2,16.030534351145036,0.5,0.043478260869565216,0.024390243902439025,0.08333333333333333,0.05172413793103448,0.02,0.058823529411764705,0.07142857142857142,0.043478260869565216,0.1111111111111111,0.1111111111111111,0.29411764705882354,0.8,1.0,0.25,0.29411764705882354,0.2,0.2,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.5,0.2,1.0,0.29411764705882354,0.45115294117647053,0.4333,0.41850000000000004,0.14285714285714285,0.14285714285714285,9.405882352941175,0.2796610169491525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,59050.0,984,-72,1929,1912,532.0,462,312.0,3841,71.0,128.0,26.0,39.0,28.0,88.0,50.0,140.0,149.0,356.0,534.0,2009,26.0,60.0,82.0,45.0,86.0,167.0,142.0,156.0,31.0,61.0,13.0,74.0,9.0,33.0,9.0,19.0,161.0,49.0,26.0,91.0,120.0,59.0,179.0,17.0,41.0,29.0,12.0,40.0,13.0,25.0,28.0,68.0,32.0,79.0,167.0,532.0,16.0,0.47651006711409394,0.5259259259259259,0.41853932584269665,0.43333333333333335,0.5232558139534884,0.4491341991341991,0.43243243243243246,0.5263157894736842,0.5076045627376425,0.4939759036144578,0.6007194244604317,0.08707865168539326,0.1015625,25.82608695652174,0.5882352941176471,0.12084993359893759,0.06413612565445026,0.16883116883116883,0.12899669239250275,0.0607621009268795,0.045627376425855515,0.0990990990990991,0.1661721068249258,0.17272727272727273,0.07142857142857142,0.27705627705627706,0.5546875,0.6173913043478261,0.39436619718309857,0.19047619047619047,0.3181818181818182,0.3684210526315789,0.30303030303030304,0.35714285714285715,0.373134328358209,0.64,0.34210526315789475,0.6666666666666666,0.5064935064935064,0.5004662689804773,0.4998016393442623,0.5136606194690266,0.15355805243445692,0.31273408239700373,9.683707865168538,0.27579056505961635,16.0,26.0,6.0,19.0,3.0,8.0,33.0,87.0,4.0,14.0,7.0,20.0,39.0,106.0,119.0,4.0,14.0,18.0,10.0,28.0,47.0,108.0,9.0,28.0,87.0,33.0,3.0,4.0,10.0,3.0,1.0,15.0,1.0,1.0,9.0,20.0,2.0,7.0,144.0,15.0,74.0,1.0,4.0,13.0,1.0,1.0,4.0,3.0,6.0,14.0,10.0,1.0,0.9230769230769231,0.36792452830188677,0.2857142857142857,0.35714285714285715,0.36792452830188677,0.22943722943722944,0.02830188679245283,0.13636363636363635,0.04285714285714286,0.034482758620689655,0.058823529411764705,0.04830917874396135,0.09012875536480687,0.05970149253731343,0.05454545454545454,0.023809523809523808,0.06701030927835051,0.1590909090909091,0.7142857142857143,0.39285714285714285,0.04112554112554113,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.18831168831168832,0.3793103448275862,0.39285714285714285,0.9393939393939394,0.35135135135135137,0.6153846153846154,0.0625,0.1891891891891892,0.2857142857142857,1.0,0.07017543859649122,0.375,0.17543859649122806,0.35,0.3793103448275862,0.14367816091954022,0.1783132530120482,0.009345794392523364,25.53679245283019,,,,,,,,,,,,,,,,True,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,76447.0,1274,-44,2451,2459,619.0,640,359.0,4910,120.0,180.0,30.0,45.0,47.0,134.0,6.0,26.0,173.0,340.0,459.0,2566,39.0,62.0,103.0,46.0,76.0,138.0,194.0,152.0,23.0,50.0,14.0,64.0,12.0,25.0,9.0,16.0,142.0,80.0,44.0,130.0,206.0,107.0,313.0,11.0,28.0,20.0,8.0,41.0,6.0,18.0,40.0,81.0,36.0,79.0,138.0,619.0,10.0,0.5606936416184971,0.6554054054054054,0.5088235294117647,0.6290322580645161,0.6052631578947368,0.5102339181286549,0.6290322580645161,0.5974025974025974,0.5451306413301663,0.6688311688311688,0.6272727272727273,0.06764705882352941,0.07222222222222222,17.430555555555554,0.5061728395061729,0.1371308016877637,0.08695652173913043,0.171875,0.14451827242524917,0.08729472774416594,0.08982035928143713,0.11147540983606558,0.17444717444717445,0.16111111111111112,0.0763888888888889,0.5263157894736842,0.6666666666666666,0.718562874251497,0.575,0.391812865497076,0.35074626865671643,0.376,0.07602339181286549,0.23076923076923078,0.24,0.6666666666666666,0.5844155844155844,0.6666666666666666,0.5321637426900585,0.4924068713450291,0.5306725490196077,0.5280571428571428,0.22440087145969498,0.3006535947712418,4.95029411764706,0.2525499796001632,31.0,48.0,,1.0,,1.0,1.0,1.0,,,,,1.0,2.0,110.0,,,25.0,,1.0,46.0,3.0,,50.0,1.0,1.0,,2.0,21.0,32.0,4.0,23.0,,6.0,13.0,18.0,6.0,13.0,173.0,15.0,80.0,,14.0,24.0,,,13.0,1.0,10.0,24.0,16.0,5.0,1.0,0.5,,,0.5,0.005847953216374269,,0.06716417910447761,0.038461538461538464,,0.4507042253521127,0.08860759493670886,0.10622710622710622,0.0670926517571885,0.0797872340425532,0.12244897959183673,0.1059322033898305,0.19736842105263158,0.6666666666666666,0.5106382978723404,0.0029239766081871343,,,,0.0029239766081871343,1.0,1.0,1.0,0.7741935483870968,0.6458333333333334,0.06451612903225806,,,,0.012987012987012988,,,,1.0,0.19656019656019655,0.19753086419753085,,25.05,6.0,5.0,6.0,0.06593406593406594,,,,,,,,,,,,True,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,123992.0,2067,-197,4045,4031,1122.0,1002,618.0,8076,119.0,219.0,45.0,74.0,29.0,123.0,85.0,239.0,233.0,581.0,1078.0,4271,15.0,41.0,98.0,73.0,178.0,347.0,122.0,344.0,46.0,220.0,55.0,275.0,36.0,121.0,36.0,63.0,605.0,42.0,38.0,159.0,199.0,55.0,254.0,12.0,103.0,56.0,47.0,135.0,33.0,94.0,91.0,226.0,56.0,176.0,347.0,1122.0,29.0,0.26180257510729615,0.2675438596491228,0.4010327022375215,0.36585365853658536,0.4101123595505618,0.4600656455142232,0.4934210526315789,0.4339622641509434,0.5066350710900474,0.5444444444444444,0.5088495575221239,0.07917383820998279,0.1050228310502283,26.810380912515697,0.5973451327433629,0.10557768924302789,0.02736156351791531,0.09693877551020408,0.10379346680716543,0.027068437180796732,0.02099236641221374,0.1016597510373444,0.11912225705329153,0.09057971014492754,0.024193548387096774,0.23960612691466082,0.54337899543379,0.6071428571428571,0.24369747899159663,0.13457330415754923,0.23577235772357724,0.2815533980582524,0.2614879649890591,0.35564853556485354,0.3601694915254237,0.3176470588235294,0.2792452830188679,0.6081081081081081,0.6039387308533917,0.4992561336254107,0.5062233870967743,0.47831628787878805,0.09090909090909091,0.32189239332096475,9.816523235800343,0.27737948084054387,9.0,19.0,16.0,49.0,6.0,17.0,109.0,284.0,11.0,21.0,22.0,70.0,125.0,333.0,237.0,15.0,35.0,23.0,28.0,87.0,117.0,285.0,90.0,10.0,283.0,109.0,,19.0,11.0,2.0,11.0,41.0,4.0,3.0,12.0,69.0,3.0,26.0,317.0,21.0,120.0,3.0,40.0,12.0,,,7.0,,5.0,12.0,9.0,1.0,0.76,0.37537537537537535,0.42857142857142855,0.3218390804597701,0.37650602409638556,0.36433260393873085,,0.16260162601626016,0.012552301255230125,,0.017857142857142856,0.026004728132387706,0.04157549234135667,0.021660649819494584,0.020771513353115726,0.046511627906976744,0.08808290155440414,0.11206896551724138,0.75,0.1724137931034483,0.053610503282275714,0.32653061224489793,0.32653061224489793,1.0,0.31072210065645517,0.38380281690140844,0.38380281690140844,0.7247706422018348,0.25,0.47368421052631576,0.3333333333333333,0.27631578947368424,0.5238095238095238,0.8181818181818182,0.06415094339622641,0.35294117647058826,0.2641509433962264,0.3142857142857143,0.38515901060070673,0.12118226600985221,0.17647058823529413,0.008955223880597015,25.510510510510507,2.0,,,0.011976047904191617,4.0,14.0,1.0,1.0,1.0,10.0,0.18421052631578946,0.2857142857142857,1.0,,,True,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,57177.0,953,-66,1865,1857,560.0,456,324.0,3722,58.0,104.0,15.0,29.0,12.0,62.0,12.0,47.0,82.0,213.0,226.0,1938,26.0,56.0,69.0,21.0,51.0,65.0,84.0,80.0,22.0,22.0,21.0,43.0,15.0,13.0,4.0,5.0,107.0,80.0,18.0,95.0,115.0,99.0,214.0,9.0,26.0,15.0,11.0,22.0,2.0,15.0,27.0,49.0,40.0,102.0,65.0,560.0,15.0,0.5121951219512195,0.6774193548387096,0.38497652582159625,0.4642857142857143,0.4117647058823529,0.39111111111111113,0.45614035087719296,0.42105263157894735,0.4329501915708812,0.5149253731343284,0.47794117647058826,0.10328638497652583,0.09615384615384616,13.765541740674957,0.4489795918367347,0.1378809869375907,0.10914051841746249,0.09944751381215469,0.12988505747126436,0.10363247863247864,0.09787234042553192,0.15384615384615385,0.1326530612244898,0.0967741935483871,0.07692307692307693,0.4622222222222222,0.5576923076923077,0.6170212765957447,0.5517241379310345,0.27555555555555555,0.1935483870967742,0.23076923076923078,0.2088888888888889,0.2553191489361702,0.26666666666666666,0.5833333333333334,0.5087719298245614,0.5172413793103449,0.5155555555555555,0.47982466666666657,0.5194897959183674,0.49889473684210517,0.3053097345132743,0.28761061946902655,6.906572769953051,0.3002680965147453,22.0,43.0,,2.0,,1.0,4.0,10.0,,,2.0,5.0,4.0,12.0,50.0,,1.0,17.0,2.0,6.0,17.0,6.0,6.0,40.0,10.0,4.0,,6.0,17.0,2.0,4.0,7.0,,4.0,6.0,13.0,8.0,12.0,78.0,6.0,34.0,,8.0,14.0,1.0,1.0,7.0,,7.0,15.0,5.0,2.0,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.05333333333333334,,0.16129032258064516,0.0425531914893617,,0.046511627906976744,0.08374384236453201,0.1415929203539823,0.09191176470588236,0.07317073170731707,0.1282051282051282,0.12643678160919541,0.10526315789473684,0.3333333333333333,0.25,0.008888888888888889,,,,0.044444444444444446,0.4,0.4,0.5,0.7543859649122807,0.5116279069767442,0.18181818181818182,,,,0.017543859649122806,,0.08771929824561403,0.4,0.4,0.13438735177865613,0.14107883817427386,,25.549999999999997,2.0,1.0,1.0,0.02197802197802198,,1.0,,,,,0.017543859649122806,,,,,True,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,49901.0,832,-75,1619,1623,453.0,426,236.0,3242,37.0,69.0,10.0,20.0,16.0,63.0,44.0,96.0,97.0,228.0,276.0,1698,16.0,31.0,35.0,26.0,58.0,85.0,114.0,80.0,24.0,31.0,13.0,44.0,10.0,20.0,2.0,9.0,101.0,20.0,16.0,48.0,74.0,28.0,102.0,1.0,28.0,16.0,12.0,25.0,4.0,19.0,15.0,40.0,26.0,61.0,85.0,453.0,10.0,0.5876288659793815,0.6551724137931034,0.42543859649122806,0.5161290322580645,0.4482758620689655,0.43944636678200694,0.5147058823529411,0.4451219512195122,0.4584717607973422,0.5147058823529411,0.47752808988764045,0.10526315789473684,0.18840579710144928,17.96628029504742,0.625,0.0768,0.032679738562091505,0.10884353741496598,0.08290155440414508,0.03426395939086294,0.022727272727272728,0.07650273224043716,0.09558823529411764,0.08571428571428572,0.006802721088435374,0.23875432525951557,0.5362318840579711,0.6607142857142857,0.6216216216216216,0.2179930795847751,0.25396825396825395,0.2909090909090909,0.33217993079584773,0.4583333333333333,0.4731182795698925,0.6363636363636364,0.24390243902439024,0.5,0.44982698961937717,0.47874705882352964,0.493525,0.484216463414634,0.12681159420289856,0.3079710144927536,10.298245614035084,0.2798023471278567,10.0,17.0,8.0,21.0,1.0,6.0,12.0,40.0,1.0,2.0,6.0,18.0,20.0,61.0,22.0,1.0,3.0,,7.0,24.0,12.0,60.0,,20.0,40.0,12.0,,3.0,7.0,10.0,1.0,6.0,2.0,,5.0,10.0,1.0,3.0,30.0,5.0,13.0,,4.0,5.0,,,3.0,1.0,1.0,5.0,3.0,2.0,1.0,0.32786885245901637,0.3333333333333333,0.2916666666666667,0.32786885245901637,0.21107266435986158,,0.12698412698412698,0.03125,,0.19230769230769232,0.03977272727272727,0.05113636363636364,0.027777777777777776,0.03597122302158273,0.05405405405405406,0.047058823529411764,0.16666666666666666,0.6,0.375,0.0726643598615917,0.38095238095238093,0.38095238095238093,1.0,0.1384083044982699,0.3,0.3,1.0,0.5,0.5882352941176471,0.1,0.058823529411764705,0.5,1.0,0.07317073170731707,0.16666666666666666,0.21951219512195122,0.3333333333333333,0.3,0.04377104377104377,0.05508474576271186,,24.919672131147543,1.0,,,0.015384615384615385,,1.0,,,,1.0,0.029411764705882353,,,,,True,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,35813.0,597,-138,1167,1169,314.0,284,169.0,2336,19.0,36.0,4.0,7.0,16.0,44.0,28.0,81.0,63.0,161.0,235.0,1298,8.0,23.0,27.0,10.0,35.0,53.0,66.0,60.0,14.0,36.0,15.0,51.0,14.0,17.0,9.0,10.0,117.0,9.0,12.0,36.0,48.0,10.0,58.0,4.0,25.0,18.0,7.0,24.0,7.0,13.0,20.0,44.0,14.0,37.0,53.0,314.0,6.0,0.5238095238095238,0.532258064516129,0.391304347826087,0.34782608695652173,0.2857142857142857,0.44,0.3548387096774194,0.3137254901960784,0.4715447154471545,0.4090909090909091,0.42063492063492064,0.08695652173913043,0.16666666666666666,21.152443471918307,0.5454545454545454,0.09090909090909091,0.02102803738317757,0.10256410256410256,0.0935672514619883,0.018018018018018018,0.032679738562091505,0.11851851851851852,0.1032258064516129,0.09302325581395349,0.03278688524590164,0.16,0.5277777777777778,0.6333333333333333,0.42105263157894735,0.19555555555555557,0.36363636363636365,0.41025641025641024,0.36,0.345679012345679,0.358974358974359,0.5714285714285714,0.13725490196078433,0.5714285714285714,0.4444444444444444,0.4785582959641255,0.44349000000000005,0.455830612244898,0.1148936170212766,0.225531914893617,11.970807453416148,0.26906598114824337,4.0,5.0,12.0,21.0,2.0,4.0,12.0,43.0,2.0,6.0,2.0,12.0,24.0,64.0,37.0,2.0,8.0,5.0,4.0,16.0,21.0,48.0,24.0,2.0,43.0,12.0,,1.0,1.0,,5.0,11.0,1.0,4.0,4.0,9.0,,2.0,47.0,2.0,17.0,,6.0,1.0,,,,,1.0,1.0,1.0,,0.6666666666666666,0.375,0.25,0.25,0.375,0.28444444444444444,,0.11363636363636363,0.037037037037037035,,,0.007874015748031496,0.032520325203252036,,0.010309278350515464,,0.03773584905660377,0.12903225806451613,1.0,0.5625,0.09333333333333334,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.19111111111111112,0.27906976744186046,0.27906976744186046,0.5,0.16129032258064516,0.8,,0.1935483870967742,0.3333333333333333,1.0,0.0784313725490196,0.5,0.23529411764705882,0.16666666666666666,0.27906976744186046,0.07083333333333333,0.09659090909090909,,25.593749999999996,,,,,,2.0,,,,3.0,0.06451612903225806,,,,,True,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,53210.0,887,-161,1772,1760,590.0,525,260.0,3532,92.0,151.0,22.0,41.0,31.0,75.0,8.0,26.0,131.0,252.0,371.0,1908,26.0,63.0,88.0,36.0,73.0,117.0,158.0,104.0,33.0,20.0,10.0,30.0,6.0,9.0,3.0,8.0,70.0,67.0,28.0,101.0,145.0,100.0,245.0,5.0,14.0,12.0,2.0,33.0,1.0,15.0,19.0,52.0,61.0,101.0,117.0,590.0,13.0,0.6030534351145038,0.6991150442477876,0.5198412698412699,0.4126984126984127,0.4931506849315068,0.5198412698412699,0.4126984126984127,0.4931506849315068,0.5621212121212121,0.4943820224719101,0.5679611650485437,0.13095238095238096,0.1390728476821192,18.365384615384613,0.6346153846153846,0.16031746031746033,0.104199066874028,0.16766467065868262,0.1618569636135508,0.10856453558504221,0.10679611650485436,0.14761904761904762,0.15833333333333333,0.17647058823529413,0.05813953488372093,0.5992063492063492,0.609271523178808,0.7076923076923077,0.6195652173913043,0.2976190476190476,0.41333333333333333,0.484375,0.10317460317460317,0.3076923076923077,0.32,0.75,0.5616438356164384,0.5365853658536586,0.5992063492063492,0.5035503968253969,0.5104428571428571,0.4892315068493151,0.2371967654986523,0.31536388140161725,4.481746031746032,0.3329571106094808,24.0,53.0,,,,,,,,,,,,,109.0,,,36.0,,,45.0,,,36.0,,,,4.0,23.0,16.0,,18.0,,2.0,10.0,21.0,10.0,10.0,165.0,9.0,73.0,,14.0,64.0,,,30.0,1.0,33.0,64.0,42.0,6.0,,,,,,,,0.14666666666666667,0.038461538461538464,,0.3018867924528302,0.12365591397849462,0.11,0.0970464135021097,0.10666666666666667,0.19444444444444445,0.17777777777777778,0.14583333333333334,0.65625,0.5161290322580645,,,,,,,,,0.8412698412698413,0.4528301886792453,0.125,,,,,,,,,0.2310126582278481,0.2310126582278481,,,10.0,5.0,1.0,0.125,,,,,,,,,,,,True,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,55627.0,927,-17,1761,1752,335.0,251,293.0,3513,85.0,121.0,15.0,24.0,32.0,93.0,4.0,13.0,121.0,227.0,323.0,1800,46.0,74.0,121.0,17.0,34.0,54.0,124.0,118.0,18.0,12.0,7.0,19.0,7.0,3.0,1.0,8.0,45.0,93.0,22.0,110.0,138.0,114.0,252.0,10.0,20.0,9.0,11.0,18.0,1.0,4.0,29.0,47.0,52.0,96.0,54.0,335.0,6.0,0.512396694214876,0.7126436781609196,0.5330396475770925,0.6216216216216216,0.5,0.5307017543859649,0.6216216216216216,0.4857142857142857,0.5568965517241379,0.6436170212765957,0.54,0.07929515418502203,0.05785123966942149,15.971563981042653,0.3829787234042553,0.16034985422740525,0.12704918032786885,0.12021857923497267,0.1518987341772152,0.11738648947951273,0.15413533834586465,0.16818181818181818,0.140625,0.140625,0.11363636363636363,0.5307017543859649,0.7024793388429752,0.7456140350877193,0.49411764705882355,0.40789473684210525,0.34408602150537637,0.3902439024390244,0.05701754385964912,0.3076923076923077,0.3076923076923077,0.5,0.6857142857142857,0.625,0.5350877192982456,0.48482236842105253,0.5333676470588236,0.48690285714285714,0.3746130030959752,0.16718266253869968,4.361233480176212,0.1902328222600795,40.0,57.0,,,,,,1.0,,,,1.0,,1.0,81.0,,,29.0,,1.0,20.0,,,68.0,1.0,,,,13.0,6.0,2.0,14.0,,10.0,11.0,4.0,12.0,10.0,135.0,11.0,64.0,,9.0,67.0,2.0,,28.0,5.0,34.0,69.0,39.0,2.0,,,,,,0.0043859649122807015,,0.11827956989247312,,,0.16216216216216217,0.07602339181286549,0.15228426395939088,0.08178438661710037,0.055944055944055944,0.17857142857142858,0.1917808219178082,0.07272727272727272,0.5652173913043478,0.5625,,,,,0.0043859649122807015,,,,0.7702702702702703,0.7017543859649122,0.125,,,,,,0.02857142857142857,,,0.2277580071174377,0.22857142857142856,,25.7,8.0,2.0,3.0,0.11764705882352941,,,,,,,,,,2.0,1.0,True,
2581,1610612764,Steve Blake,Steve Blake,2581,WAS,14628.0,244,-2,506,498,202.0,171,79.0,1004,4.0,8.0,2.0,5.0,1.0,5.0,8.0,16.0,13.0,29.0,60.0,517,1.0,1.0,5.0,5.0,12.0,32.0,6.0,20.0,1.0,21.0,12.0,33.0,9.0,13.0,4.0,4.0,78.0,,4.0,14.0,18.0,1.0,19.0,1.0,9.0,4.0,5.0,15.0,2.0,12.0,5.0,20.0,11.0,23.0,32.0,202.0,4.0,0.23076923076923078,0.23076923076923078,0.4482758620689655,1.0,0.4166666666666667,0.4057971014492754,0.5,0.3888888888888889,0.4166666666666667,0.5,0.41025641025641024,0.034482758620689655,0.125,15.488215488215488,0.75,0.08383233532934131,,0.07547169811320754,0.08181818181818182,0.004291845493562232,,0.11666666666666667,0.09523809523809523,0.029411764705882353,0.025,0.11594202898550725,0.5,0.5714285714285714,,0.07246376811594203,0.2,0.2,0.2318840579710145,0.5,0.5,0.375,0.1388888888888889,0.4,0.6956521739130435,0.48448823529411755,0.49811999999999995,0.47626805555555557,0.08333333333333333,0.5333333333333333,12.731034482758622,0.39920948616600793,,,2.0,7.0,2.0,6.0,8.0,33.0,1.0,2.0,4.0,18.0,10.0,40.0,4.0,1.0,4.0,,6.0,24.0,4.0,24.0,6.0,,32.0,8.0,,3.0,1.0,,1.0,3.0,,1.0,2.0,4.0,2.0,,6.0,,1.0,,2.0,2.0,,,1.0,1.0,,2.0,1.0,,0.8,0.25,0.25,0.25,0.2564102564102564,0.5797101449275363,,,,,,0.014492753623188406,,,,0.058823529411764705,0.022727272727272728,0.15789473684210525,0.5,,0.10144927536231885,0.2857142857142857,0.2857142857142857,0.5,0.4782608695652174,0.24242424242424243,0.24242424242424243,0.875,,,,0.4,0.5,1.0,0.16666666666666666,0.3333333333333333,0.5,0.2222222222222222,0.25,0.014285714285714285,0.03333333333333333,,25.805,,,,,,2.0,1.0,,,,0.4,,,,,True,
